wavelength,Back_LanLeum,Belly_LanLeum,Breast_LanLeum,Crissum_LanLeum,Crown_LanLeum,DorTail_LanLeum,Patch10_LanLeum,Rump_LanLeum,Throat_LanLeum,WingTip_LanLeum
783.74,33.6771333333,49.8823151515,50.0702,13.5235333333,17.6605952381,17.2937037037,54.608,9.10920000001,44.4945333333,16.4530666667
784.05,33.9816333333,50.4423454546,51.2658,13.4119333333,17.6254190476,17.2871740741,55.4417333333,9.15046666668,45.1143333333,16.7485666667
784.36,33.7777,50.3372333333,50.9798666667,13.8386333333,17.6150761905,17.6564814815,55.0559333333,9.92193333332,44.3745,16.7717666667
784.67,33.6749666667,50.2664575758,51.2422,13.5370666667,17.2517666667,17.4388740741,55.0586666667,9.12353333333,43.9303666667,16.1146
784.98,33.4058666667,49.8012848485,50.6708666667,13.6584333333,16.7176857143,17.6706518519,54.4952,8.58919999999,43.4061,15.7226
785.29,34.0047666667,50.1435454546,51.0764,14.0672,16.7827952381,17.8496333333,54.9741333333,8.61893333334,43.4442,15.8498333333
785.60,33.5883666667,49.6486363636,50.5688,13.1127666667,16.0289666667,17.5036740741,54.1124,8.20413333335,42.3578,15.2981333333
785.91,32.8514666667,48.5876757576,49.4568666667,11.8363666667,15.3418761905,17.0641333333,52.9938666667,7.35220000001,41.5409333333,14.6197666667
786.22,33.5442,48.6813090909,49.6970666667,12.6482666667,16.0837285714,18.182137037,53.0502,8.57059999999,41.795,15.5336
786.53,35.2138333333,50.1186333333,51.2891333333,14.7669333333,17.8007809524,19.8641851852,54.5932666667,10.0739333333,43.343,17.3514333333
786.84,35.4693,50.2010242424,51.4051333333,15.4348,17.7036333333,19.8882296296,54.8392666667,10.3213333333,43.8691,17.6149333333
787.14,35.9037333333,50.1846212121,50.9314,16.1183333333,17.7169428572,20.2065962963,54.7303333333,10.8699333333,44.0257333333,17.8093333333
787.45,35.7254,50.3365,50.4201333333,16.3687666667,18.2003142857,20.4539518518,54.7452666667,10.998,43.7801,18.1619666667
787.76,35.8885,50.4529,50.4829333333,15.7334333333,18.1731285714,20.211137037,54.848,10.1968666667,44.3411,17.8414666667
788.07,36.3298333333,50.919769697,50.7498666667,16.2711666667,18.8952571429,20.6425074074,55.3486,11.1012666667,45.0937333333,18.5881
788.38,36.6112666667,51.3029272727,51.5210666667,16.6143666667,19.4242809524,20.9851962963,56.0373333333,11.6550666667,45.1894,19.0704
788.69,36.0687,50.8424060606,50.9126,16.4299333333,19.5399047619,20.5536222222,55.5458,11.7043333333,44.9739666667,18.8041666667
789.00,36.3808333333,51.2451181818,51.1758666667,16.3278666667,19.4551857143,20.2340222222,56.1331333333,11.5059333333,45.7115666667,18.8564333333
789.31,36.5469333333,51.8133212121,51.9797333333,16.6695666667,19.6602047619,20.2645851852,56.9870666667,11.8836,46.1097,19.0895333333
789.62,36.3156,52.2406545455,52.1185333333,16.9232,19.8403380953,20.2716518519,57.6373333333,11.6849333333,46.2483,18.8644333333
789.92,35.4709,51.4442969697,51.5255333333,15.6936666667,18.7952333333,19.0496777778,57.1311333333,10.6341333333,45.5338,18.0792
790.23,35.0713333333,50.6997,51.1844,14.2104666667,18.5024761905,18.5727814815,57.0096666667,10.1619333333,44.5793333333,17.4920333333
790.54,34.7066,50.8739272727,51.3461333333,12.8111,17.6029666667,17.8282518519,57.1786666667,9.24386666667,44.2929666667,16.9888
790.85,34.6696333333,50.7629848485,51.4629333333,12.0428666667,17.0131904762,17.1370407407,57.4192,8.44593333333,44.2052666667,16.5470333333
791.16,34.5747666667,50.9345484848,51.5404,12.9207666667,17.3979428571,17.6303925926,57.951,9.16406666667,44.5216666667,17.2748666667
791.47,33.9413333333,50.3639090909,50.7998,12.4719,16.7183428571,16.8813407407,57.1263333333,8.37493333333,43.7713333333,16.9634
791.78,33.5534,50.0512575758,50.3043333333,11.7307666667,16.5792428571,16.1577740741,56.5309333333,8.08213333333,43.6817333333,16.6300333333
792.08,33.8382666667,50.0839424242,50.8017333333,11.9598333333,16.8931714286,16.8138370371,57.1418666667,8.61919999999,43.7304666667,16.9487666667
792.39,33.9000666667,50.5956666667,51.3480666667,12.3593666667,18.054952381,17.3378407408,58.1406666667,9.51113333334,43.9185333333,17.5036666667
792.70,33.4791666667,50.6200575757,51.5208,11.4439666667,17.0298952381,16.8321851852,58.6712666667,8.34866666666,43.8442,17.0008666667
793.01,33.2751666667,50.2492,51.537,10.6775,16.1799523809,15.9001888889,58.6606666667,7.78180000001,43.4183333333,16.9143333333
793.32,34.9653333333,51.6722909091,52.8791333333,12.2864333333,17.7360619048,17.6421444444,59.8152666667,9.54586666666,44.4032333333,18.1371
793.62,35.8035666667,52.4116212121,53.4874666667,13.4373,18.4816714286,18.0081888889,60.0615333333,10.1734,45.2639333333,18.6204666667
793.93,35.9503333333,51.8410787879,53.3634666666,13.9706,19.2497333333,18.4944592593,59.9698666667,10.8220666667,45.3470666667,18.9517
794.24,36.6703,52.2479393939,53.6166666667,15.0298333333,19.9937857143,19.6526,60.2684666667,12.1476666667,46.0924333333,19.7091333333
794.55,36.6852666667,52.1632484849,53.4378,14.4855,19.7757333334,19.4621148148,60.0446666667,11.3722,45.4661,19.2990666667
794.86,36.0419333333,51.1508484848,52.4585333333,13.7596,18.9914571429,18.9836740741,59.0224,10.8710666667,44.4726666667,18.4673
795.16,36.0106666667,50.6920575757,52.2652666667,14.4084666667,19.0496761905,19.4068962963,58.3942666667,11.2043333333,44.2294333333,18.4981
795.47,36.7409666667,51.2127242424,52.0183333333,14.9629333333,19.3214,19.5120814815,58.2890666667,11.1913333333,44.4962333333,18.8900333333
795.78,36.7840333333,50.5392242424,51.5566,14.6802,18.4876,19.1073,57.6047333333,10.2700666667,44.3354333333,18.4683666667
796.09,37.6422,50.9391727273,51.9298666667,15.3719666667,19.1804095238,19.2276444444,57.3615333333,10.7158666666,44.5508666667,18.8843
796.40,38.4047666667,51.5224121212,52.3648666667,16.2207666667,20.3174380952,20.2014518518,57.3737333333,11.4943333333,45.2908,19.4846666667
796.70,38.1466666667,50.9065909091,51.456,16.4268333333,20.4282380952,20.1921814815,56.7248666666,11.4217333333,45.0804666667,19.726
797.01,38.3757666667,51.3205030303,51.3054,17.1617333333,20.5032190476,20.8271111111,56.7989333333,11.8888,45.3238666667,20.2644333333
797.32,39.0033666667,52.7013878788,52.1236666667,18.0996333334,21.2091761905,21.6487333333,57.519,12.6942,46.3365666667,21.1786666667
797.63,39.2695666667,53.1301848485,52.8419333333,18.6188666667,21.678352381,22.2576407407,57.7362666667,13.3956,46.9677333333,21.5782666667
797.93,39.2206333333,53.0181636364,52.7419333334,18.6673,21.5280952381,21.8298185185,57.3974666667,13.5002,46.9728333333,21.7224
798.24,40.3201666667,54.1634484848,53.7815333333,19.3383666667,22.3010761905,22.4644333333,58.7121333333,14.0874,48.2711333333,22.4759333333
798.55,41.0110666667,55.6680878788,54.6295333333,19.5517666667,22.6952333333,22.6971703704,60.2149333333,14.2444,49.3074,23.3036
798.85,40.8212,55.7686,55.0282,19.8237333333,22.5594285714,22.7988259259,59.8951333333,14.4282666667,49.8612333333,23.7645
799.16,41.4419,56.3163181818,55.6779333333,20.2059,23.2262095238,24.0791259259,60.0673333333,15.5056666667,50.3707666667,24.6104666667
799.47,41.5327666667,56.7672060606,55.3718666666,20.3021333333,23.4963571429,24.5037296296,60.4680666667,15.772,50.4642,25.2322666667
799.78,40.4521666667,55.6433878788,54.0842,18.9694666667,22.2205761905,23.4175666667,59.5862666667,14.7357333333,49.6780333333,24.3294
800.08,40.1804333333,55.981269697,54.5882666667,18.4900666667,21.8330142857,22.9812185185,59.5608,14.6118,49.7491,24.1450666667
800.39,39.4252333333,55.4832666667,54.6028,17.8524,20.9391857143,22.364137037,59.5528666667,13.8842,49.5969333333,23.6806
800.70,37.4664333333,53.8826636364,53.0396666667,15.8547,19.3623666667,20.4503925926,58.2864666666,11.7747333333,48.4048,21.6237666667
801.00,35.8260666667,52.415269697,51.8759333333,14.1904666667,17.3830190476,18.1999703704,56.82,9.61479999999,46.7741666667,19.9129666667
801.31,35.4960666667,52.0237939394,51.698,14.0971666667,17.5841714286,18.1242407408,56.6293333333,9.87133333332,46.7122333333,19.3027
801.62,35.0738666667,51.9944939394,51.9308,13.8488333333,17.0939666667,17.7585296296,56.5611333333,9.38740000001,46.4216333333,18.9015
801.92,34.7822333333,51.3315575758,50.9211333333,13.8066666667,17.0320857143,17.5879555555,56.2226666667,9.19600000001,46.0093333333,18.4296333333
802.23,34.5094666667,51.3209818182,50.811,13.7580666667,17.0706476191,17.4531925926,56.1614,9.26519999999,45.3544666667,17.8174666667
802.54,34.6987,51.7640606061,51.0408,15.1706666667,18.112147619,18.2894703704,56.2999333334,10.1812666667,45.9545,18.6177666667
802.84,34.4757333333,51.8236727273,51.3993333333,15.3360333333,18.1466904762,18.2944703704,56.1746666667,10.3123333333,46.1060666667,18.3568666667
803.15,35.9058333333,53.2472909091,52.8750666667,16.4331,19.1388761905,19.2183518518,57.1812,11.4570666667,46.6579333333,18.8759
803.46,36.2479,53.537869697,53.1818,15.9047333333,19.1952619048,18.9468888889,58.1373333333,10.8198666667,46.2699333333,18.2042333333
803.76,36.4072333333,53.7860787879,53.4496666667,15.2215333333,19.9259666667,19.3436,58.6666666667,11.3556666667,46.4073,18.2370333333
804.07,37.7414,54.3691363636,54.1547333333,16.5923666667,20.8613238095,20.8489888889,59.1001333333,13.0974,46.6449,19.7551666667
804.38,37.8215,55.033969697,54.1438,17.0588666667,21.5362571429,21.8065074074,59.7036666667,13.3857333333,46.5621,19.939
804.68,38.9003,55.7610727273,54.9176,18.4113,22.2016761905,23.3706333333,60.3983333333,14.8398666667,47.4242666667,20.9739666667
804.99,40.4646,56.9000787879,55.6435333333,19.9317,24.1249047619,24.9692111111,61.3554666667,16.8116,49.2284333333,22.5107333333
805.30,41.9133333333,58.7663424242,57.4284666667,21.1774666667,25.2300952381,26.7046481481,62.8657333333,18.1818666667,50.2944333333,23.5670666667
805.60,42.3546666667,59.1695727273,57.2128,20.3932333333,25.113352381,27.1814925926,63.3988666667,17.973,50.4149333333,24.0672666667
805.91,42.3809333333,59.1578666667,56.8782666667,19.8281333334,24.9988380952,27.259037037,63.7478,17.7072,50.3440333333,24.1535
806.21,42.8117666667,59.4671212121,57.3229333333,20.2389333333,26.1189952381,28.1781296296,64.285,18.531,50.8995666667,24.2633333333
806.52,42.6230333333,59.2693575758,56.9448,20.9544333333,26.2902285714,28.2917925926,63.8425333333,19.0072,50.7232,25.3873
806.83,43.0438666667,59.6958969697,56.9092,21.4176666667,26.6521238095,29.1730037037,63.8911333333,19.9404,51.2985,26.058
807.13,43.4066,60.5810606061,57.2696,22.5755333333,27.1230666667,29.4292481482,64.2548666667,19.8880666667,51.2790333333,26.9034
807.44,43.5204666667,61.2452151515,58.2377333333,22.6390333333,27.4086619048,29.9718185185,64.9043333333,19.3768666667,51.8959,27.0273666667
807.74,43.8674,61.2611969697,58.7807333333,22.9506333333,27.8855095238,30.4633185185,64.8152,20.1868666667,52.4522333333,28.113
808.05,43.6243,61.8227242424,59.0674,22.9086,27.536,29.8795740741,65.5494666667,19.3075333333,52.8256,28.1993666667
808.35,42.5130666667,60.8375,58.5882666667,21.4305666666,25.9329095238,28.3691185185,64.7018666667,17.7586666667,51.9980333333,26.9433333333
808.66,41.4696,59.5036393939,57.7233333333,20.586,25.1495904762,26.9581814815,63.9578,16.9837333333,51.5417666667,25.8356
808.97,41.9623,59.7167060606,58.4302,21.4631,25.378447619,26.7200148148,64.5444666667,17.9748666667,52.2431333333,26.4003333333
809.27,41.8720333333,59.6632242424,58.6086,21.0559666667,24.1998904762,25.4783185185,64.7947333333,17.4274,51.6266,25.6757666667
809.58,40.3263666667,57.3600242424,56.4658666667,20.0503666667,22.0848,23.7996814815,62.6807333333,16.3654,50.1857666667,24.4427333333
809.88,39.0336333333,56.4546909091,55.2661333333,18.6874666667,20.8977952381,22.8561555556,62.3874666667,14.9147333333,50.1446,23.0337
810.19,37.0621333333,54.3390818182,53.7031333334,17.9556333334,19.6279857143,21.4164296296,61.0375333333,13.7751333333,49.0549333333,22.0441333334
810.49,36.5472,53.2599424242,52.9796666667,17.3065,19.0512619048,20.3721925926,60.6863333333,12.9174,49.2251333333,21.3938
810.80,36.5382,51.9919666667,51.9465333333,17.1905666667,18.7269285714,19.6501592593,59.6815333334,12.8607333333,48.6801666667,20.4570666667
811.10,36.126,51.9920636364,51.4148,16.2798666667,17.9809428571,18.1368666667,60.0212666667,11.945,48.0922666667,19.4224333333
811.41,35.8837,52.4169636364,52.0391333333,15.4268666667,17.5396333333,17.9348111111,60.2282666667,11.5715333334,47.8848333333,18.9722666667
811.71,36.7826333333,52.9118424242,52.6687333333,17.6740333333,19.2261619048,20.1324925926,60.2846666667,13.481,47.6740666667,20.3849666667
812.02,36.4750333333,52.2848393939,52.2789333333,17.0075333333,18.4641095238,20.0087851852,59.2225333333,12.7158,46.8795333333,20.0318666667
812.32,35.1231,51.7082151515,51.9758666667,16.3218333333,17.7576047619,18.9241444444,58.4564,10.4214,46.4149666667,18.5930333333
812.63,33.9966333333,50.9998787879,51.0257333333,15.2229666667,16.8202809524,17.6650814815,57.1348666667,8.92973333333,45.0891333333,16.572
812.93,34.0011,51.9663272727,52.0090666667,15.4668333333,17.3854761905,18.0023,57.3174666667,8.59079999999,45.8857666667,16.5026333333
813.24,35.3604,52.6565636364,53.1758666667,16.3570666667,18.7973095238,19.1410222222,57.4437333333,9.66213333334,46.723,17.787
813.54,36.9173666667,53.9227151515,54.2790666666,16.5642,19.5743,20.5180740741,57.4472,9.99433333333,46.7179666667,18.1197666667
813.85,37.6632666667,54.7974454545,54.3413333333,16.3459,19.8723285714,21.0945074074,57.4914666667,11.2141333333,46.6496,18.4365
814.15,39.3333,56.7245454545,55.9883333333,17.7370666667,21.0225476191,22.0748222222,59.4854666667,12.8772,48.3275,20.6433
814.46,38.6973,55.2773484849,54.8357333333,17.0774,20.0277,21.2095555556,58.5210666667,12.0188,48.1103666667,19.5949666667
814.76,38.7289333333,54.2991727273,54.0264666667,16.5166,20.4266809524,20.7657481482,58.0359333333,11.8428666667,47.4696,19.3587666667
815.07,37.7816666667,53.8136545455,53.6432666666,14.4782,18.8286952381,18.7855777778,57.6029333333,10.0298,47.0363,18.2945
815.37,37.9867333333,53.9821363636,54.0204666667,14.7740333333,18.6661380952,18.6249259259,57.9867333333,10.1144666667,47.2694666667,18.5292666667
815.68,38.6086666667,54.0868454545,53.4517333333,14.8965,18.7937190476,19.5085407407,58.2593333333,11.4979333333,47.2053333333,18.7684666667
815.98,39.8426333333,54.7591272727,53.8841333333,17.4424666667,21.6942714286,22.2185222222,59.6402666667,14.5699333333,48.6734,22.2933666667
816.29,41.1906,55.8797575757,54.7733333333,18.2879666667,23.0530333333,23.3593148148,61.2925333333,15.6802,49.0248333333,24.1327666667
816.59,41.1262666667,56.1284848485,55.0312,18.6077333333,23.1173857143,23.7590037037,62.0373333333,15.7895333333,48.9077333333,23.9617
816.89,40.9966666667,56.3645121212,55.4817333333,19.2082,23.7422571429,24.2832925926,62.7354,16.6999333333,49.5072333333,25.4873
817.20,40.7303333333,55.6471393939,56.112,19.7308333333,23.2902761905,23.8001296296,62.57,15.9143333333,49.4836333333,25.2555
817.50,39.4195333333,54.5929939394,54.2172666667,18.4985,22.1049238095,22.6013074074,61.2140666667,14.6326,47.8753666667,24.2065333333
817.81,40.4094333333,55.6472636364,55.3032,19.3156333333,22.7186380952,23.3782407407,61.9906666667,15.2721333333,48.8749,25.1738
818.11,41.6589666667,56.7339121212,56.2656666667,20.0810666667,23.0048666667,24.0246222222,62.9425333333,15.6874666667,50.0760666667,25.7990333333
818.41,41.1223333333,56.5313030303,55.212,20.2070333333,22.9830190476,24.3085074074,62.8612666667,15.7802666667,50.3854666667,24.9999
818.72,39.1360666666,55.3072909091,53.5151333333,18.8086666667,21.6118809524,22.9235592593,61.2188666667,14.734,48.7266,23.5425666667
819.02,37.2264666667,54.2667969697,52.6873333333,17.4031666667,20.6126190476,21.3145296296,60.0861333333,13.0490666667,47.4589666667,21.7569666667
819.33,35.8115333333,52.6826,51.726,15.8312333333,18.7761047619,19.532362963,58.1947333334,11.259,46.2986333333,20.0750333333
819.63,34.5293333333,51.2098848485,50.4183333333,14.4805666667,17.2305809524,18.2507518519,57.1967333333,10.0906,45.1185333333,18.8912666667
819.93,34.0877333333,50.2694212121,49.8655333333,13.9856,16.7426714286,17.9430333333,56.2572,9.87713333333,44.3713333333,18.1901666667
820.24,33.6200333333,49.7067424243,49.3829333333,13.8193,16.6750523809,17.7495444445,55.6414666667,9.80079999999,44.0525666667,17.5508666667
820.54,33.6375666667,49.4548727273,48.9848666667,13.9599,16.8412333333,18.1934074074,55.2592666667,10.0099333333,44.0101666667,17.6075666666
820.85,34.0894666667,49.8046181818,49.5818,14.0434,17.1366809524,18.4128851852,55.5932,10.1109333333,44.4291666667,17.6549333333
821.15,33.7421,49.1029787879,48.9994,13.8236333333,16.9320952381,18.1111407407,54.686,9.95633333335,43.7302666667,17.4475
821.45,33.2979,48.5509454545,48.3011333333,13.5556333333,16.7674047619,17.9372148148,54.0357333333,9.62753333334,43.0580333333,17.2236666667
821.76,33.2249333333,48.351930303,48.1774666667,13.2946,16.4614666667,17.642062963,53.8308,9.25493333333,42.7844,17.0718
822.06,33.536,48.5682151515,48.3243333333,13.3890666667,16.6346809524,17.720337037,54.0392666667,9.32033333333,42.7513666667,17.3483333333
822.36,33.7803666667,48.6292121212,48.4904666667,13.4047,16.6246714286,17.7490333333,54.0688666667,9.4836,42.7248,17.5022333334
822.67,33.9686666667,48.9727212121,48.7178,13.3468333333,16.6568809524,17.7165074074,54.3772,9.40019999999,42.8412333333,17.3625666667
822.97,34.2987666667,49.2049030303,48.9985333333,13.6144,16.9102666667,17.892137037,54.5020666666,9.66620000001,43.0854333333,17.4845333333
823.27,34.1774,49.2255818182,48.9995333333,13.3421,16.6189904762,17.5309222222,54.5268666667,9.24313333333,42.9866666667,17.3310333333
823.58,34.3421333333,49.3651545454,49.0767333333,13.3234,16.5181904762,17.363762963,54.6088666667,9.12893333334,43.0488333333,17.2620333333
823.88,34.5760333333,49.7534575758,49.4797333333,13.4136333333,16.6208095238,17.4819407407,54.8897333333,9.34493333333,43.1395,17.3613666667
824.18,34.6501,49.9366575758,49.5328666667,13.5744666667,16.5489857143,17.5821407407,54.8692666667,9.45226666667,43.0486,17.5038
824.49,35.1721333333,50.6058484848,49.929,13.9639333333,16.9374428571,18.0731444445,55.5243333333,9.83793333335,43.5347,17.9116666667
824.79,35.5739666667,50.9905060606,50.4416,14.0548333333,16.9763238095,18.0533444444,55.8847333333,10.093,44.0156666667,18.2095333333
825.09,36.0473333333,51.4109939394,50.9397333333,14.37,17.2811666667,18.3329592593,56.3463333333,10.5022,44.2359666667,18.6028333333
825.39,36.4584,51.6449636364,51.4314666667,14.4622333333,17.2417285714,18.4316962963,56.4920666667,10.531,44.8269333333,18.6559333333
825.70,37.0124333333,51.9530606061,51.8439333333,15.2819333333,17.7535,19.1646,56.9397333333,11.0707333333,45.6222333333,19.4237666667
