wavelength,Back_SerAlbm,Belly_SerAlbm,Breast_SerAlbm,Crissum_SerAlbm,Crown_SerAlbm,DorTail_SerAlbm,Patch10_SerAlbm,Rump_SerAlbm,Throat_SerAlbm,WingTip_SerAlbm
819.02,5.21793333333,5.2118,5.353,7.7164,69.8803,11.2890666667,8.89500000001,5.3878,57.9496,10.5954333334
819.33,5.77233333333,5.9478,6.2442,8.30713333334,70.2497666667,11.9725333333,10.085,6.52582222222,58.4746666667,11.2923
819.63,5.40453333333,5.67986666667,6.04506666667,7.79113333333,69.7840666667,11.8007333333,9.71299999999,6.11933333333,58.0735333333,10.9988333333
819.93,4.94866666667,5.23493333333,5.6624,7.15853333333,70.2743333333,11.1877333333,8.85253333332,5.63413333333,58.3504666667,10.9052666667
820.24,5.2302,5.64106666667,5.8686,7.54966666667,71.0595,11.3162,8.96240000002,5.98191111111,59.0252,11.7592666667
820.54,4.9886,5.4858,5.6232,7.49,70.5189666667,11.112,8.67346666666,5.66613333333,58.7192,11.9825666667
820.85,4.8538,5.40866666667,5.6602,7.37946666667,70.9285666667,11.0496,8.6076,5.48266666667,59.1614,12.0632666667
821.15,5.03713333334,5.55726666667,5.7688,7.5342,71.3564666667,11.3047333333,8.78826666667,5.51997777778,59.6158,12.3956333333
821.45,5.05926666667,5.47233333333,5.64213333333,7.51566666667,71.6633,11.3207333333,8.6716,5.43486666666,59.9884,12.4506
821.76,5.17913333333,5.54446666667,5.7968,7.61066666667,71.8167666667,11.44,8.84419999999,5.59622222222,60.3388666667,12.5482333333
822.06,5.36286666667,5.6068,5.94253333333,7.79373333333,71.7576333333,11.5888666667,8.95493333333,5.75762222222,60.267,12.7085
822.36,5.18053333333,5.32293333334,5.70946666667,7.6584,71.6659,11.4343333333,8.73453333333,5.55075555555,60.1814,12.5324666667
822.67,5.3296,5.41833333333,5.75293333333,7.8204,71.9621,11.5532,8.76160000001,5.56044444445,60.5058666667,12.8038666667
822.97,5.3968,5.3846,5.76773333333,8.00373333333,72.0717666667,11.5735333333,8.77906666667,5.60328888889,60.6668666667,12.9998
823.27,5.47313333333,5.54766666667,5.89473333333,8.20093333334,71.9280333333,11.6634666667,8.92793333334,5.73035555556,60.5898,13.0851333333
823.58,5.5454,5.5358,5.9888,8.231,71.9392666667,11.7445333333,8.909,5.74868888889,60.6404666667,13.0783
823.88,5.6378,5.5266,6.04026666667,8.20746666667,71.8662666667,11.7768,8.90160000001,5.86557777778,60.6576666667,12.9984
824.18,6.17566666667,5.83733333333,6.34486666667,8.64159999999,71.7246666667,12.093,9.22540000001,6.32266666667,60.5708,13.3575333333
824.49,6.52006666667,6.0356,6.57033333333,8.93973333333,71.2944,12.2259333334,9.44226666667,6.63648888889,60.3557333333,13.5594333333
824.79,6.63613333333,6.10713333334,6.671,9.11473333332,70.9497333333,12.2426,9.51466666667,6.65511111111,59.9891333333,13.7388333333
825.09,6.68773333333,6.24066666667,6.76066666667,9.37513333333,70.8742,12.3238666667,9.4882,6.70433333333,59.7670666667,14.038
825.39,6.62146666667,6.35513333333,6.74953333333,9.47853333332,70.6533,12.2678666667,9.46606666668,6.7178,59.8769333333,14.1311333333
825.70,6.71686666667,6.5272,6.93,9.56820000001,70.6832666667,12.3276,9.6182,6.70444444445,59.9764666667,14.2087
826.00,6.50146666667,6.33373333333,6.91026666667,9.38946666666,70.1732666667,12.1694666667,9.37060000001,6.58551111111,59.5263333333,14.0966
826.30,6.08286666667,6.0828,6.57493333333,8.94080000001,70.1196666667,11.8181333333,9.02146666667,6.27471111111,59.5746666667,13.7128666667
826.61,5.9186,5.723,6.22746666667,8.71226666667,69.9291666667,11.7012666667,8.71799999999,5.964,59.6968666667,13.5444
826.91,5.8512,5.56886666667,6.11053333333,8.67406666667,69.6222,11.6480666667,8.71120000002,5.80746666667,59.5009333333,13.5573
827.21,6.22306666667,5.87513333333,6.45793333333,9.1054,70.2782666667,12.0806,9.01553333333,6.07895555555,60.1246666667,14.154
827.51,6.2528,5.92526666667,6.46993333333,9.15273333333,70.8291666667,12.2376,9.007,6.05335555556,60.5896,14.2504333333
827.82,6.31386666667,6.0446,6.63573333334,9.15819999999,71.4237666667,12.414,9.08386666667,6.16953333333,61.0337333333,14.2262666667
828.12,6.63433333333,6.39853333333,7.0124,9.48320000002,71.5746,12.6712666667,9.47026666668,6.69682222222,61.2758666667,14.4300333333
828.42,6.5426,6.24293333333,6.84586666667,9.32293333332,71.6555333333,12.5512666667,9.44720000001,6.65517777778,61.4816,14.2427666667
828.72,6.2918,5.74486666667,6.4906,8.81399999999,72.1603,12.2840666667,8.86266666667,6.2894,61.8025333334,13.8561666667
829.02,6.07073333334,5.34733333333,6.1898,8.54913333333,72.1167,12.1537333333,8.47106666667,6.08717777778,62.0469333333,13.6683666667
829.33,6.066,5.35686666667,5.98013333334,8.44626666667,71.8767333333,12.0053333333,8.46446666666,6.0208,62.0326,13.3538333333
829.63,6.80999999999,5.80106666667,6.64686666667,9.06539999999,71.7756,12.4728666667,8.77853333333,6.54304444444,62.097,13.9638333334
829.93,7.13713333333,5.79706666667,6.8636,9.28093333333,72.1302333333,12.6332666667,9.04020000001,6.87442222222,62.1602666667,14.1864333333
830.23,6.965,6.06386666667,6.85173333333,9.03,71.9157,12.7306,9.03606666667,6.93524444444,62.2142666667,14.1539333333
830.54,5.53613333333,4.72866666667,5.2714,7.43546666666,70.772,11.7442,7.97160000001,5.65466666667,61.3178,12.6002666667
830.84,5.6412,4.7976,5.5398,7.71253333333,70.3677333333,11.9366,8.07013333334,5.76933333333,61.2348,12.7969333333
831.14,4.54333333333,3.77113333333,4.5984,6.75626666666,69.4210333333,11.1272,7.15606666667,4.93848888889,60.7790666666,11.8268
831.44,3.44686666667,2.31166666667,3.44686666667,5.66213333333,68.7615666667,10.2854666667,5.96493333335,3.83437777778,60.0826,10.7327333333
831.74,3.60433333333,2.53346666666,3.76746666667,5.8244,67.9562333334,10.5976,6.19013333332,4.14413333333,59.0793333333,10.5354666667
832.04,4.36666666667,3.47486666666,4.44026666667,6.72206666667,68.3703,11.6728,7.26946666667,4.79704444444,59.5879333333,11.4544666667
832.35,4.83333333333,4.04406666667,4.58946666667,6.92206666666,69.5125666667,11.7899333333,7.59493333333,5.05168888889,60.1914,11.8045
832.65,5.0028,4.29266666667,4.87813333333,7.13826666667,69.5177,11.702,7.7182,5.03897777778,60.0975333333,11.8727333333
832.95,4.82086666667,3.9598,4.5166,6.976,70.0336666667,11.5286666667,7.69780000001,4.65397777778,60.3404,11.5957666667
833.25,4.63166666667,3.95806666667,4.54366666667,7.1498,70.1244333333,11.7522666667,7.57926666667,4.71122222222,60.205,11.7887
833.55,4.454,3.5208,4.28973333333,7.1354,69.9319,11.5002,7.28553333333,4.56471111111,59.9624,11.6129
833.85,4.9682,4.058,5.00446666667,7.70826666666,70.1200333333,11.8206,7.72193333333,5.0166,60.3172,12.0968666667
834.16,4.16046666666,3.1102,4.192,6.7658,69.9954,10.9578666667,7.03626666667,4.27613333333,59.9505333333,11.1743
834.46,3.8956,2.7756,3.936,6.41933333333,69.2982,10.4362666667,6.45513333333,3.89564444444,59.0462666667,10.902
834.76,3.7176,2.8982,4.00006666667,6.3148,69.8749333333,10.4259333333,6.389,3.72526666667,59.3934666667,11.0555
835.06,3.15353333333,2.45393333333,3.59086666667,5.82113333333,70.1214333334,9.98546666666,5.87946666667,3.18102222222,59.6112,10.7944
835.36,3.27973333333,2.6718,3.87733333333,6.1252,69.8518,9.88506666666,5.977,3.31028888889,59.4534666667,10.9884333333
835.66,3.23106666666,2.88633333333,4.26493333333,6.24133333333,69.0683333333,10.0215333333,6.0958,3.60973333333,58.8098666667,11.2007
835.96,2.57106666667,1.78486666667,3.5816,5.66193333333,69.4475333333,9.26126666665,5.2364,2.98471111111,58.7116,10.9072333333
836.26,1.75706666667,1.1046,2.97153333333,5.03886666667,68.5723333333,8.64326666667,4.32826666667,2.49568888889,57.9652666666,10.5134666667
836.57,0.953400000002,0.426133333334,2.15966666667,4.1098,68.6097,8.08953333333,3.34413333333,1.41335555556,58.0641333333,9.54856666667
836.87,0.008066666668,-0.543666666666,1.263,3.07746666667,68.4053666667,7.13833333333,1.89446666667,0.274533333332,57.506,8.43726666667
837.17,-0.656866666673,-0.7184,1.31406666667,2.98726666667,68.9355666667,6.92073333333,1.3228,0.271711111112,57.2405333333,8.21289999999
837.47,-0.833333333328,-0.479,1.3026,2.95013333333,69.4493,6.81999999999,0.890800000002,0.300177777778,57.5382666667,8.39076666665
837.77,0.0725333333266,0.12426666666,1.6358,4.1304,71.2214666667,7.98140000001,1.63566666667,1.06277777778,58.7888,9.33749999999
838.07,1.38253333333,1.18986666666,2.34726666667,5.134,71.0557666667,8.79946666665,1.97240000001,2.07926666667,58.8746666667,10.0804333333
838.37,1.47026666667,0.549933333334,1.66099999999,4.64653333334,72.0820666667,8.61960000001,1.3692,1.46271111111,59.2256,10.4040666667
838.67,0.106200000008,-0.79046666666,0.070799999994,3.186,73.0382,7.66959999999,-0.02346666666,0.413088888896,59.3274,9.56923333333
838.97,-0.3942,-1.66066666667,-0.788533333338,2.41353333334,72.1206666667,7.53873333334,-0.645133333338,-0.581422222216,58.423,8.76940000002
839.27,1.46980000001,0.623266666658,1.09346666666,3.72706666667,72.4105,9.52386666667,1.77546666667,1.30895555556,59.3534,9.87083333333
839.57,3.83213333334,3.40126666667,3.32206666667,6.11106666666,72.3697,11.7798666667,4.21773333334,3.90793333333,59.8638666667,12.1542666667
839.87,3.48833333333,2.64673333333,2.76853333333,5.66993333334,70.5482333333,10.9524666667,4.0642,3.76531111111,58.4386666667,11.5891333333
840.17,3.74646666667,2.74373333333,2.39100000001,6.10459999999,70.5786333333,11.1294,4.76033333335,4.44073333333,59.0192666667,11.6143666667
840.47,4.79373333333,3.29973333334,2.37453333333,7.02333333333,71.6499666667,11.7390666667,5.91973333333,5.03148888888,60.3454666667,12.2518666667
840.77,4.80913333333,3.12899999999,2.2444,7.28593333333,70.0937666667,11.8297333333,6.05866666668,4.94931111111,59.5134666667,12.6311
841.07,4.38066666667,2.81526666667,1.93686666667,6.86946666667,69.0371,11.0698666667,5.81086666666,4.02388888889,58.9526666667,12.4155
841.37,3.1752,1.34733333334,0.785066666673,5.69406666667,68.6408,9.66619999999,5.0848,2.851,58.102,10.8848666667
841.67,4.5728,2.65946666667,2.46693333333,7.46079999998,68.7244,11.1552,6.66673333334,4.28811111111,59.0011333333,11.6846666667
841.97,5.98326666667,3.81299999999,3.90879999999,8.74093333335,67.5479333334,12.3381333333,7.70973333334,5.63162222222,58.2254,12.1584333333
842.27,6.44020000001,4.00006666667,3.81126666667,9.38373333332,67.7484333333,12.3019333333,7.74833333333,6.54940000001,58.5409333333,12.5346
842.57,7.3308,4.99993333333,4.37500000001,10.8462,67.409,13.8542,7.96886666666,7.4740888889,58.4765333333,13.2096333333
842.87,5.67426666667,2.82313333333,2.306,8.51153333335,67.0160666667,12.1734,5.96793333333,5.18048888889,57.9873333333,10.6779
843.17,6.17666666667,3.59313333333,2.5686,8.76006666665,68.2556,11.9970666667,6.04306666667,5.40962222222,59.0349333333,10.9874333333
843.47,6.36800000001,4.00953333333,3.80506666667,9.08813333334,69.3552,12.3112666667,6.24213333335,5.04188888889,59.8586,11.9418
843.77,4.84406666668,2.11826666665,3.18553333333,6.99513333334,67.1921666667,10.5089333333,3.97373333334,3.49211111111,57.5698666667,10.5665
844.07,2.68073333333,0.72313333334,1.74593333334,5.00886666667,67.3809666666,8.90659999999,2.32806666667,1.53442222221,57.7071333333,8.51836666665
844.37,1.49573333333,-0.110933333332,0.664666666674,3.50860000001,67.8115333333,8.56873333333,1.07106666668,1.18193333333,58.4118666667,8.2271
844.67,0.723800000008,-1.39046666667,-0.761933333333,2.39986666667,66.1429,8.03813333335,-0.838066666646,-0.406288888872,57.8285333333,8.12376666667
844.97,-1.08259999999,-2.88693333333,-3.39980000001,-0.265933333326,62.2127,5.736,-3.64660000001,-2.96306666667,54.8528,6.14429999999
845.27,-5.16200000001,-7.39826666667,-7.83713333333,-5.01566666666,61.9332666667,1.29566666668,-7.85793333334,-7.61404444445,55.0260666667,2.31963333333
845.57,-8.17006666667,-9.97820000001,-9.67326666666,-7.82133333333,61.0021666667,-0.54473333334,-10.2178,-10.9077555556,53.8344,-0.108899999995
845.87,-16.2169333333,-17.3704,-16.263,-14.6713333333,56.2630333333,-7.42786666665,-17.5548666667,-18.8158222222,49.181,-6.3783
846.17,-20.0481333333,-21.829,-19.326,-16.3656666667,55.1985333333,-10.9266,-20.9628,-21.7487777778,46.8351333333,-8.20686666667
846.47,-22.6172666667,-24.3704,-21.2593333333,-19.1606,53.0864666667,-12.4938,-23.4320666667,-24.0493777778,44.5679333333,-9.64196666666
846.77,-22.7330666667,-25.7726,-22.1711333333,-20.4086666667,53.2823,-12.6181333333,-23.2694,-25.1596666667,44.1124666667,-11.4433
847.07,-20.9744,-24.5640666667,-22.718,-19.1797333333,54.6281666667,-10.8204666667,-22.5128666667,-24.2307777778,45.2564666667,-11.0770333333
847.37,-15.9205333333,-21.1194,-18.9053333334,-15.7462666667,55.7463666666,-7.06460000001,-18.5572666667,-20.423,45.9452,-7.26366666667
847.67,-14.4191333333,-20.3536666667,-17.7777333333,-13.3838666667,56.8939666667,-5.22733333333,-17.4747333333,-18.6616666667,46.2879333333,-7.3106
847.97,-6.30826666667,-11.4455333333,-9.51013333333,-4.2772,61.3021666667,3.70359999999,-9.31920000001,-9.20744444445,50.6811333333,0.15526666666
848.26,-4.02426666666,-8.4364,-6.20626666666,-1.11519999999,64.7272333333,7.36960000001,-6.20613333333,-5.31706666666,53.1394,2.90926666665
848.56,-0.069666666668,-3.85606666666,-1.5796,3.83273333333,66.4460666666,11.5214666666,-1.20793333332,-0.77428888888,54.6574,6.89903333332
848.86,2.41579999999,-1.85819999999,0.580866666666,6.34146666669,68.8386666666,13.2403333333,1.6028,1.16142222222,57.0034,9.2453
849.16,4.79626666667,0.623533333334,2.59006666667,7.67400000002,72.9015666667,15.4915333333,4.5562,3.52517777779,61.4628,11.2349
849.46,6.83326666666,4.5714,5.262,9.9524,74.2617666667,18.6428666667,7.80946666666,5.37288888887,63.3334,13.3690333333
849.76,9.4244,6.47473333331,7.57786666664,13.4773333333,77.7458,21.343,10.2398,7.46604444447,66.0190666666,15.7673333333
850.06,7.27720000001,4.97653333332,5.53980000001,12.2299333333,74.9648333333,20.2111333333,7.62900000001,7.01882222224,63.7794,14.4366333333
850.36,3.69033333333,1.83326666667,3.64273333333,9.4524,71.5119333333,17.6906,4.88093333333,4.23806666667,61.7143333333,11.7976666667
850.65,2.90946666667,1.80993333333,3.04706666667,9.66779999999,68.3046333333,17.0904666667,4.60473333333,4.26873333333,59.3127333333,11.2485333333
850.95,1.14226666667,-0.163066666666,1.63180000001,7.50580000001,66.9232333333,14.7552666667,2.96033333333,1.82593333333,58.3217333333,9.24243333334
851.25,-4.32566666667,-6.69213333333,-4.2748,2.1628,66.7048,9.74553333335,-2.74806666667,-3.74044444444,57.201,4.24956666665
851.55,-3.78373333333,-6.40926666666,-4.04106666667,2.72846666668,67.4516666667,9.49826666667,-2.59966666667,-3.67211111111,57.4774,4.1442
851.85,-4.61526666666,-7.48719999999,-4.92306666667,1.28206666667,64.8462333333,8.12826666666,-4.94873333333,-4.01697777778,55.0000666667,3.11546666667
852.15,-3.61546666667,-6.17953333334,-3.43586666666,2.12813333332,64.4231666666,8.6666,-4.48726666665,-2.12815555555,56.2308666667,2.93596666668
852.45,-2.76953333333,-6.6912,-3.35793333332,2.32846666667,61.6421,8.23526666667,-4.46086666667,-1.33988888889,53.6274666667,3.88480000001
852.74,-3.3834,-8.24546666666,-3.95986666667,0.576533333334,61.6917,7.74453333333,-5.3886,-1.59555555555,53.609,2.39346666667
853.04,-4.71473333333,-7.85813333333,-2.96580000001,0.50693333334,61.6983333333,8.21293333333,-5.62733333334,0.0337999999934,53.739,1.88853333334
853.34,-1.78613333333,-3.44653333333,1.76106666667,4.12586666665,63.9245,10.0378,-1.30820000001,3.01891111111,56.3775333333,6.07553333333
853.64,-0.583,-0.456133333342,4.03046666665,5.72893333333,65.8427666666,11.5336,0.963200000014,4.2248,57.7693333333,8.4664
853.94,-4.46293333333,-3.77413333333,2.20386666668,1.87333333332,67.5758333333,9.42153333334,-2.39666666665,0.918222222228,59.3664,5.13773333333
854.23,-4.61959999999,-2.43440000001,3.31953333335,2.10233333334,69.2254333333,11.0927333333,-1.65960000001,1.40157777777,60.1106,5.69836666666
854.53,-8.06006666667,-3.79780000001,1.01099999999,-1.63933333332,64.7540666667,7.40426666667,-3.74319999998,-2.61375555555,57.4044,2.78676666667
854.83,-10.4114666667,-4.08506666667,-0.255266666672,-3.40426666668,65.0496333333,5.84393333333,-5.73053333335,-5.35220000001,57.9008,2.05673333334
855.13,-11.71,-4.8116,-1.42026666667,-4.81173333333,65.4928666667,5.76806666667,-6.05799999999,-7.2946,57.9129333333,3.05790000001
855.43,-10.1960666667,-4.14553333334,-1.14826666667,-3.89346666667,64.2577666667,6.58266666666,-5.29399999999,-6.16242222221,55.3221333333,5.11209999999
855.72,-7.80626666667,-0.683733333346,1.16813333333,-1.33893333333,68.3760666667,9.51560000001,-3.78920000001,-3.66577777778,58.604,8.10536666666
856.02,-4.46259999999,2.99320000001,3.23826666666,2.74833333334,67.5103333333,11.6462666667,-2.04086666667,-1.3605111111,58.3128666667,10.2719666667
856.32,0.384666666668,7.28206666666,5.64093333332,6.51286666666,66.6409333333,14.5126666667,2.07693333334,1.01706666666,58.2564666667,12.4104333333
856.62,1.38993333335,6.28060000002,4.24713333332,5.73993333334,67.0270333333,14.9292666667,1.00386666666,1.14960000001,56.6795333333,11.2226
856.91,4.18546666668,5.88973333334,4.06033333333,5.7144,66.4661333333,15.0126,1.3784,2.6566,55.2631333333,12.3683666667
857.21,8.71986666668,10.1208,7.19800000002,10.4106666666,68.2004333333,17.9227333333,4.97586666667,7.20608888889,56.7633333333,16.9324333333
857.51,11.3538666667,12.2184666667,8.98753333332,12.8783333333,66.4846666667,19.2036,7.32646666666,10.1479333333,56.405,19.7953666667
857.81,15.3582,14.3116,11.9226,16.1774666667,69.8179666667,23.4357333333,10.6712666667,14.0918666667,59.2037333333,24.5052666667
858.10,18.9249333333,15.2256666667,14.043,18.344,69.2474,25.5054,13.0322666666,16.3368888889,58.1076,26.3441333333
858.40,21.7819333333,17.3374,17.4574,20.9408666667,68.4984666666,27.3474,15.6156,19.0790444445,57.8378666667,27.3272666667
858.70,20.7566,16.4418666667,16.8916,21.4111333333,68.6708666667,27.0960666667,15.1124,18.8207777778,57.7913333333,26.2373
858.99,20.6502666667,16.5854666667,17.0934666667,22.2154666667,67.6523333333,27.3982666667,15.8333333333,18.3738666667,56.9715333333,26.2195666667
859.29,18.5698,13.7327333333,13.7538666667,19.7266,66.7612333333,25.2366666667,13.6488666667,16.2845777778,56.3617333333,24.6266333333
859.59,15.2626,10.2678666667,10.9966666667,15.1554,64.4479333333,21.7149333333,10.8466666667,13.5263111111,54.5123333333,21.5860666667
859.89,13.376,10.3302,10.3514666667,13.5675333333,62.4386333333,20.0426666667,10.1597333333,12.0128444444,53.1842666667,21.1499333333
860.18,11.5482666667,11.1398666667,10.0214666666,14.3870666667,62.5591666667,20.2796,10.1720666667,11.4839555556,54.0001333333,20.6667333333
860.48,8.12633333333,9.12846666665,8.43133333334,12.0696666667,61.4379,18.9978666667,8.56206666667,9.60055555556,53.464,18.0283666667
860.78,5.91360000003,7.48606666667,7.309,10.2548,60.8305333333,18.0509333333,7.28680000001,7.5304888889,52.6025333333,16.9767333333
861.07,5.44873333332,9.55126666667,9.01706666668,10.7692666667,60.0854666667,17.2008,8.11966666667,8.48288888889,51.5811333333,16.5491333334
861.37,3.41086666667,8.66013333333,8.8594,8.94786666668,60.3543666667,16.279,7.61900000001,7.30895555556,53.5325333333,15.9247
861.67,1.60186666666,7.27913333335,7.44386666664,6.90213333334,61.4724,15.6419333333,5.91286666668,5.98346666669,55.1001333333,15.2178666667
