wavelength,Back_PooTorf,Belly_PooTorf,Breast_PooTorf,Crissum_PooTorf,Crown_PooTorf,DorTail_PooTorf,Patch10_PooTorf,Patch11_PooTorf,Patch12_PooTorf,Patch13_PooTorf,Rump_PooTorf,Throat_PooTorf,WingTip_PooTorf
393.52,7.90722222222,25.462,6.33911111111,9.75912222222,9.15917777777,6.33566666667,24.6573333333,21.275,18.5747777778,24.0364444444,13.4115555555,25.0613333333,7.85044444444
393.88,7.86977777778,25.4176666667,6.33944444444,9.74221666668,9.17933333332,6.29666666667,24.6518888889,21.2526666667,18.5345555556,24.0903333333,13.4223333333,25.0498888889,7.84588888889
394.24,7.92022222222,25.5023333333,6.42344444445,9.8374611111,9.2456888889,6.39411111111,24.7546666667,21.3478888889,18.6001111111,24.1583333333,13.4693333333,25.0894444444,7.85622222222
394.60,7.92644444444,25.5206666667,6.43777777778,9.85295555554,9.22882222222,6.413,24.7665555555,21.3042222222,18.613,24.1780555556,13.4606666667,25.1086666667,7.82411111111
394.96,7.83555555555,25.4433333333,6.35744444445,9.7978,9.15637777779,6.31377777778,24.7191111111,21.233,18.6017777778,24.1491666667,13.3452222222,25.0985555556,7.77711111111
395.32,7.76622222222,25.423,6.30633333333,9.74260555557,9.07400000001,6.209,24.7707777778,21.2024444444,18.5965555556,24.1207222222,13.294,25.1084444444,7.72644444444
395.68,7.87011111111,25.5303333333,6.37788888889,9.85012222223,9.1878,6.29055555555,24.9241111111,21.3637777778,18.7377777778,24.2188333333,13.3855555556,25.2394444444,7.858
396.04,7.88977777778,25.5503333333,6.34366666667,9.85362777778,9.21120000001,6.29922222222,24.9562222222,21.5006666667,18.7783333333,24.2880555556,13.4208888889,25.3218888889,7.88055555556
396.40,7.855,25.6176666667,6.29666666667,9.82957777777,9.17775555557,6.24744444444,25.043,21.5433333333,18.7844444445,24.3125555556,13.3953333333,25.3512222222,7.87688888889
396.76,7.86866666667,25.723,6.28222222222,9.82248888888,9.18435555555,6.21566666667,25.1143333334,21.5936666666,18.8392222222,24.3946666667,13.387,25.3987777778,7.84788888889
397.12,7.91311111111,25.8446666667,6.32455555555,9.84645555554,9.17235555557,6.20777777778,25.1637777778,21.6342222222,18.8718888889,24.3352222222,13.3797777778,25.4648888889,7.90044444445
397.48,7.97822222222,25.858,6.37588888889,9.89237777777,9.18622222222,6.21011111111,25.2346666667,21.7178888889,18.9478888889,24.3621111111,13.4212222222,25.4918888889,7.92533333333
397.84,8.07666666667,25.9013333333,6.44811111111,9.96921666666,9.22115555557,6.27777777778,25.3504444444,21.8116666667,19.0443333333,24.4538888889,13.4881111111,25.5762222222,7.98888888889
398.20,8.09144444445,25.9843333333,6.445,9.9941,9.23695555557,6.23177777778,25.4291111111,21.8295555556,19.106,24.5154444444,13.5414444445,25.6917777778,8.00544444445
398.56,8.11055555555,26.0196666667,6.46888888889,10.0174222222,9.29786666667,6.22122222222,25.5137777778,21.9024444444,19.1314444445,24.5627777778,13.6005555555,25.7405555555,8.02188888889
398.92,8.16822222222,26.2326666667,6.52533333333,10.0673055556,9.36584444446,6.271,25.6528888889,21.9702222222,19.2276666667,24.6046111111,13.6938888889,25.8413333333,8.08355555556
399.28,8.25388888889,26.3656666667,6.615,10.1820222222,9.47235555557,6.339,25.7454444444,22.036,19.3124444444,24.6567222222,13.7615555555,25.9034444444,8.17655555556
399.64,8.27611111111,26.408,6.66188888889,10.2063722222,9.48773333332,6.37444444444,25.8537777778,22.0401111111,19.3262222222,24.7016666667,13.8031111111,25.9244444444,8.15922222222
400.00,8.276,26.5023333333,6.68711111111,10.2618444444,9.49115555555,6.36411111111,25.9686666667,22.0228888889,19.3405555555,24.7098333333,13.8286666667,25.9555555556,8.18322222222
400.36,8.34644444444,26.5903333333,6.74411111111,10.3184277778,9.5560888889,6.40666666667,26.0121111111,22.0297777778,19.4252222222,24.7592222222,13.88,26.0243333333,8.23655555556
400.72,8.37577777778,26.7006666667,6.79288888889,10.4159166667,9.5974,6.46211111111,26.0853333333,22.056,19.4792222222,24.8380555556,13.9584444445,26.127,8.29355555556
401.08,8.39655555555,26.795,6.79288888889,10.4529666666,9.62877777779,6.53055555556,26.1626666667,22.0923333333,19.5694444445,24.9265,14.0225555556,26.1475555556,8.28877777778
401.44,8.33633333333,26.8753333333,6.72977777778,10.4540444444,9.60742222221,6.50855555555,26.1906666667,22.0301111111,19.565,24.9648333333,14.014,26.1898888889,8.27088888889
401.80,8.32955555556,27.017,6.72511111111,10.4876222222,9.62495555557,6.49511111111,26.3241111111,22.0603333333,19.6177777778,24.9629444444,14.017,26.2497777778,8.26422222222
402.16,8.36622222222,27.0516666667,6.70933333333,10.5112944444,9.64073333332,6.54977777778,26.4091111111,22.118,19.6413333333,24.9962777778,14.0156666667,26.2892222222,8.30344444444
402.52,8.38477777778,27.163,6.73,10.5689388889,9.69842222223,6.59755555555,26.5543333333,22.2497777778,19.7694444445,25.16,14.0888888889,26.3612222222,8.35011111111
402.88,8.42,27.1816666667,6.75622222222,10.6293944444,9.73586666667,6.64855555556,26.666,22.308,19.8153333333,25.2612222222,14.1363333333,26.4277777778,8.38066666667
403.24,8.39333333333,27.2203333333,6.75177777778,10.6385166667,9.74484444443,6.64633333333,26.7608888889,22.3551111111,19.8441111111,25.3101666667,14.149,26.4904444445,8.35644444444
403.60,8.39611111111,27.2613333333,6.76477777778,10.6678888889,9.75344444444,6.62222222222,26.8217777778,22.4025555556,19.8897777778,25.3458888889,14.1343333333,26.5245555556,8.36022222222
403.95,8.45511111111,27.3853333333,6.79844444445,10.694,9.80708888889,6.65522222222,26.9154444444,22.5012222222,19.968,25.4046111111,14.1366666667,26.6247777778,8.37388888889
404.31,8.44566666667,27.4363333333,6.78966666667,10.6974222222,9.78055555556,6.65444444444,26.9772222222,22.5291111111,19.9722222222,25.4536666667,14.1677777778,26.6478888889,8.33555555556
404.67,8.48644444444,27.448,6.84066666667,10.7368666667,9.81993333332,6.67266666667,27.0707777778,22.6096666667,19.9957777778,25.5003888889,14.2261111111,26.7027777778,8.36577777778
405.03,8.51788888889,27.4926666667,6.88433333333,10.8078055556,9.88904444444,6.68866666666,27.133,22.6684444444,20.0294444444,25.5658888889,14.2363333334,26.7674444445,8.42188888889
405.39,8.47166666667,27.5073333333,6.89355555556,10.8229555555,9.87917777779,6.65666666667,27.1841111111,22.7193333333,19.9831111111,25.5228333333,14.209,26.7564444444,8.40788888889
405.75,8.48355555556,27.554,6.90433333333,10.8825944445,9.91277777779,6.66944444445,27.2006666667,22.7556666667,20.0292222222,25.5606666667,14.1851111111,26.7631111111,8.422
406.11,8.46055555555,27.5826666667,6.94122222222,10.8914333333,9.94106666665,6.65455555555,27.2278888889,22.7654444444,20.0563333333,25.6391111111,14.2076666667,26.8118888889,8.42033333333
406.47,8.495,27.6336666667,6.97811111111,10.9322833333,9.95133333332,6.66288888889,27.2918888889,22.7945555556,20.06,25.657,14.2051111111,26.8235555556,8.46411111111
406.83,8.45944444445,27.6533333333,6.96388888889,10.9407444445,9.93091111111,6.63588888889,27.3103333333,22.7831111111,20.0736666667,25.6537222222,14.199,26.8163333333,8.43288888889
407.19,8.53955555556,27.8023333333,6.99533333334,11.0130333333,9.98651111112,6.67811111111,27.408,22.8694444445,20.133,25.7982222222,14.267,26.886,8.48877777778
407.55,8.55144444445,27.8393333333,6.99444444444,11.0394888889,10.0068888889,6.71111111111,27.4705555556,22.9186666667,20.1662222222,25.8413333333,14.3065555556,26.971,8.512
407.90,8.562,27.831,7.012,11.0620222222,10.0220222222,6.73044444444,27.4978888889,22.9367777778,20.194,25.8918888889,14.3477777778,26.9774444445,8.53511111111
408.26,8.55433333333,27.8713333333,7.00777777778,11.0771722222,10.0292444445,6.71555555555,27.5655555556,22.9603333334,20.2286666667,25.9189444444,14.3481111111,26.9967777778,8.55344444444
408.62,8.52555555556,27.8843333333,6.97822222222,11.0364166667,9.99302222221,6.68088888889,27.59,22.9677777778,20.2447777778,25.8938333333,14.3106666667,26.9952222222,8.54855555556
408.98,8.49322222222,27.8763333333,6.95688888889,11.0001555556,9.94019999999,6.63133333333,27.6417777778,22.9538888889,20.2467777778,25.8713333333,14.3151111111,27.0024444444,8.51522222222
409.34,8.61022222222,27.988,7.01733333333,11.0668944445,10.0180222222,6.68911111111,27.7431111111,23.0593333333,20.3613333333,26.0170555556,14.4123333333,27.1106666667,8.58788888889
409.70,8.60411111111,28.016,7.01266666667,11.0333722222,10.0091777778,6.67677777778,27.7906666667,23.069,20.3274444444,26.0016666667,14.4352222222,27.1128888889,8.56355555556
410.06,8.62255555555,28.0853333333,6.988,11.0458555556,10.0028,6.65644444444,27.876,23.0753333333,20.3558888889,26.0167777778,14.4578888889,27.1173333333,8.51711111111
410.42,8.60877777778,28.1,6.96444444445,11.04845,10.013,6.66255555556,27.8903333333,23.07,20.3511111111,26.0016666667,14.4567777778,27.1471111111,8.45966666667
410.77,8.61533333333,28.1563333333,6.97777777778,11.0454055556,10.0304888889,6.62577777778,27.9381111111,23.1003333333,20.3421111111,25.9914444444,14.4496666667,27.192,8.44422222222
411.13,8.57211111111,28.1176666667,6.95011111111,11.0179333333,10.0053555556,6.60811111111,27.9408888889,23.0963333333,20.3667777778,25.9412222222,14.4157777778,27.1691111111,8.39088888889
411.49,8.54022222222,28.1843333333,6.91488888889,11.00445,9.98633333332,6.56988888889,27.9647777778,23.0778888889,20.3755555555,25.9479444444,14.4235555556,27.1603333333,8.37522222222
411.85,8.54155555555,28.2583333333,6.86288888889,11.0259,9.97539999999,6.52522222222,28.0294444444,23.1037777778,20.3965555555,25.9311666667,14.4096666667,27.2184444444,8.35377777778
412.21,8.53633333333,28.2973333333,6.86166666667,11.0648222222,9.98168888888,6.52966666667,28.073,23.1145555555,20.4172222222,25.9772222222,14.4224444444,27.2472222222,8.32466666667
412.57,8.55444444444,28.4516666667,6.85711111111,11.1399944444,10.0446444444,6.56888888889,28.1851111111,23.1467777778,20.4786666667,26.0512222222,14.45,27.2446666667,8.354
412.92,8.49966666667,28.491,6.79877777778,11.1259111111,10.0194444444,6.52344444445,28.1731111111,23.1397777778,20.4731111111,26.0459444444,14.3768888889,27.2228888889,8.26677777778
413.28,8.46911111111,28.576,6.80566666667,11.1501222222,10.0240222222,6.51522222222,28.2348888889,23.1438888889,20.5121111111,26.0877222222,14.3985555556,27.2592222222,8.26788888889
413.64,8.45266666667,28.6723333333,6.80155555556,11.1830555556,10.0346,6.50544444444,28.2954444444,23.1911111111,20.5398888889,26.1511666667,14.3885555555,27.3505555556,8.26755555555
414.00,8.46511111111,28.8053333333,6.84077777778,11.2528,10.0747777778,6.52533333333,28.4013333333,23.3188888889,20.5904444445,26.2527777778,14.4135555556,27.4588888889,8.33655555556
414.36,8.50722222222,28.9313333333,6.87811111111,11.3271666667,10.1325555555,6.541,28.5621111111,23.4308888889,20.7,26.3805555556,14.4844444444,27.5567777778,8.42111111111
414.72,8.53155555555,29.026,6.91633333333,11.3879222222,10.1757777778,6.55755555556,28.6691111111,23.5105555556,20.7837777778,26.5385555556,14.5484444444,27.6432222222,8.47355555555
415.07,8.51711111111,29.11,6.91,11.41315,10.1752222222,6.54388888889,28.7521111111,23.5535555556,20.8051111111,26.6336111111,14.5577777778,27.7285555556,8.49911111111
415.43,8.54766666667,29.2006666667,6.93966666667,11.4726666667,10.2158222222,6.55622222222,28.8948888889,23.6782222222,20.8885555555,26.7473888889,14.6058888889,27.8567777778,8.52422222222
415.79,8.56266666667,29.2556666667,7.00233333333,11.5238722222,10.2467333333,6.58855555555,28.9595555556,23.699,20.9154444445,26.8123333333,14.6496666667,27.8932222222,8.56255555556
416.15,8.64633333333,29.38,7.07977777778,11.6001777778,10.3110444445,6.66555555555,29.0966666667,23.817,20.9975555556,26.8737222222,14.7424444444,27.9834444444,8.69166666667
416.51,8.66533333334,29.4193333333,7.11144444444,11.6223722222,10.3119555556,6.66677777778,29.17,23.8758888889,21.0376666667,26.9169444444,14.7764444444,28.0648888889,8.67566666667
416.86,8.72866666667,29.546,7.16788888889,11.6797444444,10.3681111111,6.71155555556,29.3062222222,23.9668888889,21.089,27.0105,14.8584444445,28.1735555556,8.7648888889
417.22,8.70322222222,29.543,7.13166666667,11.6738166667,10.3462444445,6.67888888889,29.3225555556,23.9485555555,21.0785555556,27.0056111111,14.8196666667,28.1638888889,8.72877777779
417.58,8.72844444444,29.5863333333,7.15288888889,11.69285,10.3776666667,6.69866666667,29.4046666667,23.9905555556,21.1503333333,27.062,14.874,28.21,8.7388888889
417.94,8.731,29.5686666667,7.14677777778,11.6732388889,10.3652,6.698,29.4151111111,23.971,21.1675555556,27.0588333333,14.8732222222,28.218,8.71266666667
418.29,8.73044444444,29.5833333333,7.13433333333,11.6609777778,10.3309555555,6.69788888889,29.4416666666,23.9585555555,21.1427777778,27.0347222222,14.845,28.2417777778,8.68
418.65,8.74988888889,29.6413333333,7.15355555556,11.6906166666,10.3475111111,6.73677777778,29.511,23.9921111111,21.1882222222,27.0566666667,14.8662222222,28.2703333334,8.7381111111
419.01,8.75088888889,29.6686666667,7.15477777778,11.6925833334,10.3489111111,6.74611111111,29.5758888889,24.014,21.2045555556,27.0417222222,14.8838888889,28.2971111111,8.72633333334
419.37,8.74944444444,29.7156666667,7.15766666667,11.6850611111,10.3463777778,6.74177777778,29.5737777778,23.9951111111,21.1866666667,27.0011666667,14.858,28.2483333333,8.72755555556
419.73,8.74711111111,29.7613333333,7.17011111112,11.6972277778,10.3462222222,6.73988888889,29.6302222222,24.0234444444,21.1867777778,27.0380555556,14.8752222222,28.2824444444,8.72333333333
420.08,8.73255555556,29.7833333333,7.14777777778,11.6762555556,10.3335111111,6.69888888889,29.6575555556,24.0326666667,21.1884444444,27.062,14.8564444444,28.3184444444,8.69477777778
420.44,8.72444444444,29.836,7.13,11.6833111111,10.3413333333,6.68955555556,29.6894444444,24.0592222222,21.2025555556,27.0882222222,14.856,28.3603333333,8.70388888889
420.80,8.75311111111,29.889,7.14277777778,11.7070222222,10.3579111111,6.70444444444,29.7226666667,24.0691111111,21.2305555555,27.1027222222,14.8641111111,28.3967777778,8.70577777778
421.16,8.78566666667,29.9246666667,7.16266666667,11.7314555555,10.3907333333,6.73133333333,29.8032222222,24.1033333334,21.2743333333,27.1451111111,14.8945555556,28.4284444444,8.72988888889
421.51,8.79511111111,30.011,7.15977777778,11.7662833333,10.3933111111,6.74633333334,29.8847777778,24.1487777778,21.3222222222,27.2045555556,14.938,28.4842222222,8.75211111112
421.87,8.77311111111,30.075,7.15288888889,11.7843111111,10.3884444445,6.73066666667,29.9183333333,24.166,21.3153333333,27.2344444444,14.9403333333,28.5,8.75355555555
422.23,8.79044444444,30.1483333333,7.16755555556,11.8199444445,10.4024222222,6.74211111111,29.9857777778,24.1812222222,21.3455555556,27.2851666667,14.9794444444,28.5124444444,8.77566666665
422.58,8.78677777778,30.155,7.13566666667,11.8024555556,10.3716,6.70511111111,30.0106666667,24.152,21.3273333334,27.2892222222,14.9544444444,28.4911111111,8.71644444444
422.94,8.787,30.176,7.14822222222,11.8213222222,10.3799777778,6.69811111111,30.016,24.1608888889,21.3274444444,27.306,14.9621111111,28.4903333333,8.71677777778
423.30,8.80844444445,30.2276666667,7.16144444444,11.8751611111,10.4102444444,6.71811111111,30.0832222222,24.1993333333,21.3812222222,27.381,15.0033333333,28.563,8.73611111111
423.66,8.817,30.2603333333,7.13822222222,11.8714166667,10.4209777778,6.71311111111,30.118,24.2182222222,21.4098888889,27.4036666667,15.0012222222,28.5746666667,8.72033333333
424.01,8.816,30.2936666667,7.12522222222,11.8956777778,10.4214,6.70855555555,30.1391111111,24.2484444445,21.4284444444,27.4277222222,15.0013333333,28.579,8.70722222222
424.37,8.815,30.3763333333,7.13144444444,11.9053555555,10.4230222222,6.70155555555,30.2058888889,24.2581111111,21.466,27.4611111111,15.0102222222,28.5937777778,8.68288888889
424.73,8.79755555556,30.4186666667,7.12866666667,11.9271,10.4245777778,6.68011111111,30.2698888889,24.2815555556,21.4911111111,27.5148888889,15.0228888889,28.5968888889,8.66577777778
425.08,8.78077777778,30.4713333333,7.11066666667,11.9298833333,10.4084222222,6.654,30.303,24.3008888889,21.5004444445,27.5352222222,15.0292222222,28.6154444444,8.65711111111
425.44,8.77311111111,30.4726666667,7.09266666667,11.9172666667,10.4018,6.62388888889,30.3153333333,24.266,21.4693333333,27.5069444444,14.9934444444,28.6043333333,8.62455555556
425.80,8.80055555556,30.5093333333,7.106,11.9377888889,10.4307333333,6.63355555555,30.3764444444,24.2982222222,21.5231111111,27.5191666667,15.008,28.6194444444,8.62388888889
426.16,8.78844444445,30.5256666667,7.10677777778,11.9580666666,10.4572,6.621,30.3905555556,24.3263333333,21.5671111111,27.5274444444,14.9971111111,28.6517777778,8.62755555556
426.51,8.826,30.6276666667,7.17155555555,12.0262722222,10.5215777778,6.67433333333,30.4364444444,24.4046666667,21.6296666666,27.5785,15.0605555555,28.7291111111,8.67533333333
426.87,8.87511111111,30.687,7.19533333334,12.0846777778,10.5710888889,6.69988888889,30.5612222222,24.4752222222,21.7206666667,27.6691111111,15.117,28.8104444444,8.72544444444
427.23,8.88722222222,30.696,7.23166666666,12.1016166667,10.5915777778,6.70544444444,30.6081111111,24.5058888889,21.7515555556,27.6960555556,15.1173333333,28.8284444445,8.73788888889
427.58,8.91588888889,30.765,7.25299999999,12.1685944444,10.6214,6.72288888889,30.717,24.5647777778,21.824,27.7666666667,15.1498888889,28.9104444444,8.768
427.94,8.91422222222,30.8543333333,7.28877777779,12.2071666667,10.6684,6.743,30.8163333333,24.5915555556,21.8791111111,27.8113333333,15.1795555556,28.9653333333,8.77411111111
428.30,8.94788888889,30.824,7.30866666667,12.2514388889,10.7060222222,6.77566666667,30.8463333333,24.6364444444,21.9265555556,27.8675,15.2112222222,29.005,8.84055555555
428.65,8.95577777778,30.8483333333,7.28755555555,12.2501333333,10.7315777778,6.79544444444,30.9043333333,24.6842222222,21.9575555555,27.8592777778,15.23,29.0466666666,8.86822222221
429.01,8.96666666667,30.906,7.29255555555,12.2862611111,10.7517777778,6.82422222222,30.9527777778,24.7261111111,21.978,27.8945,15.2334444444,29.0833333333,8.8778888889
429.37,8.99033333333,30.986,7.3138888889,12.3238444444,10.7879555556,6.86111111111,31.0193333334,24.7922222222,22.0574444444,27.9990555556,15.2937777778,29.1377777778,8.91599999999
