wavelength,Back_DigHumf,Belly_DigHumf,Breast_DigHumf,Crissum_DigHumf,Crown_DigHumf,DorTail_DigHumf,Rump_DigHumf,Throat_DigHumf,WingTip_DigHumf
622.95,6.8478,7.40213333333,5.84333333333,8.4602,5.4934,7.39433333333,8.68640000001,6.504,8.85626666666
623.28,6.82866666667,7.42053333333,5.83583333333,8.43186666667,5.46853333333,7.40466666667,8.67453333334,6.50643333333,8.76546666667
623.62,6.75643333333,7.30986666667,5.82991666666,8.37606666666,5.42086666667,7.40083333333,8.627,6.47376666667,8.70833333334
623.95,6.7459,7.31093333333,5.82341666667,8.41246666666,5.449,7.43963333333,8.6344,6.56783333333,8.764
624.28,6.75646666667,7.2634,5.83308333333,8.42753333334,5.43586666667,7.43056666667,8.62080000001,6.5822,8.73473333333
624.62,6.7422,7.2618,5.84316666667,8.46906666667,5.43766666667,7.39436666667,8.62453333335,6.60526666667,8.7266
624.95,6.74653333333,7.2548,5.849,8.46339999999,5.4228,7.41473333333,8.64806666668,6.59403333333,8.75226666667
625.28,6.71543333333,7.20253333333,5.81108333333,8.41879999999,5.40466666667,7.38636666667,8.6102,6.54726666667,8.70233333333
625.61,6.71253333333,7.16873333334,5.77683333333,8.38593333334,5.38353333333,7.37763333333,8.58993333334,6.57103333333,8.67406666667
625.95,6.70243333333,7.18946666667,5.76183333333,8.38413333335,5.38526666667,7.3736,8.58240000001,6.5678,8.67686666667
626.28,6.6764,7.1554,5.70475,8.35140000001,5.3568,7.3144,8.51493333333,6.55326666667,8.63966666667
626.61,6.76523333333,7.22626666667,5.8055,8.40620000001,5.43386666667,7.40923333333,8.56373333332,6.61986666667,8.71333333333
626.94,6.74056666667,7.1846,5.79483333334,8.37086666666,5.40806666667,7.35693333333,8.53080000001,6.59233333333,8.696
627.28,6.7219,7.18326666667,5.72841666667,8.3594,5.3738,7.32826666667,8.49893333333,6.57413333333,8.65866666667
627.61,6.71326666667,7.17233333333,5.71908333333,8.3274,5.34713333333,7.32793333333,8.48333333333,6.5343,8.64500000001
627.94,6.76753333333,7.25713333333,5.73958333333,8.3832,5.41286666667,7.3936,8.50313333335,6.5961,8.68419999999
628.27,6.80213333334,7.31006666666,5.7485,8.41573333332,5.46646666666,7.46556666667,8.54786666666,6.66316666667,8.70253333334
628.61,6.82883333333,7.3492,5.7715,8.47313333334,5.51753333333,7.50906666667,8.57966666666,6.72293333333,8.71513333334
628.94,6.83083333333,7.357,5.76791666667,8.45599999999,5.5224,7.50103333333,8.57406666667,6.74663333333,8.721
629.27,6.88893333333,7.47346666667,5.82983333333,8.54913333333,5.61566666666,7.55666666667,8.65933333334,6.7872,8.78506666666
629.60,6.9135,7.50993333333,5.83808333333,8.55553333333,5.62993333333,7.59583333333,8.68760000001,6.82636666667,8.82413333333
629.94,6.96206666667,7.54866666667,5.84675,8.59593333332,5.66346666667,7.65276666667,8.71120000001,6.8668,8.85073333333
630.27,6.93233333333,7.54293333334,5.81791666667,8.6122,5.66773333333,7.6474,8.71186666667,6.877,8.82673333333
630.60,7.04276666667,7.67713333333,5.88408333333,8.75866666665,5.84,7.80116666667,8.85626666666,7.0259,8.97440000001
630.93,7.0927,7.76,6.01325,8.8398,5.94553333333,7.90013333333,8.93066666666,7.085,9.05979999999
631.26,7.17013333333,7.79346666667,6.02691666667,8.88579999999,5.99446666667,7.98363333334,8.96759999999,7.14766666667,9.10606666667
631.60,7.0934,7.75626666667,6.01025,8.82499999999,5.9268,7.9441,8.91853333334,7.08113333333,9.07873333333
631.93,7.10346666667,7.738,5.99325,8.81673333335,5.90613333333,7.8953,8.90346666667,7.05586666667,9.09040000001
632.26,7.0757,7.68933333333,5.96358333334,8.77279999999,5.85266666667,7.88026666667,8.861,7.02186666667,9.0748
632.59,7.04323333333,7.66066666667,5.91666666667,8.76946666667,5.85193333333,7.87623333333,8.83953333333,6.99376666667,9.08246666667
632.92,7.02633333333,7.59533333333,5.91808333333,8.73333333333,5.83853333333,7.8712,8.80793333333,7.00143333333,9.09986666667
633.26,7.03126666667,7.60693333333,5.9375,8.71419999999,5.8872,7.89883333333,8.82666666667,6.99146666667,9.12126666667
633.59,7.0644,7.646,5.98383333333,8.73013333333,5.93873333333,7.93383333333,8.86466666667,7.02376666667,9.14453333333
633.92,7.09643333333,7.6634,6.00425,8.74740000001,5.93846666667,7.9279,8.89873333332,7.033,9.17139999999
634.25,7.06716666667,7.60973333333,5.98775,8.69320000001,5.8754,7.87486666667,8.83059999999,6.94606666667,9.09753333334
634.58,7.16743333333,7.70686666667,6.04741666666,8.75,5.93986666666,7.91623333333,8.8944,7.01826666667,9.20146666667
634.91,7.16686666667,7.7494,6.121,8.77306666667,5.94513333333,7.88866666666,8.92446666667,7.02383333333,9.21499999999
635.25,7.24223333333,7.79206666667,6.16466666667,8.82493333333,6.01486666667,7.9391,9.02353333332,7.1068,9.24166666667
635.58,7.3223,7.84853333333,6.26375,8.89126666666,6.10546666667,8.03583333333,9.07526666667,7.1905,9.32126666667
635.91,7.38193333333,7.9314,6.36416666667,8.98859999999,6.25386666667,8.0925,9.17146666667,7.26533333333,9.40006666666
636.24,7.51946666667,8.04433333333,6.50641666667,9.12059999999,6.3814,8.2131,9.29393333333,7.39373333333,9.53766666667
636.57,7.57146666667,8.14526666666,6.5425,9.21886666667,6.45506666667,8.2792,9.37666666666,7.4587,9.61366666666
636.90,7.5721,8.14006666667,6.55358333333,9.27233333333,6.44706666667,8.26566666667,9.36113333332,7.45846666667,9.60019999999
637.23,7.68066666667,8.26453333333,6.65666666667,9.40093333334,6.553,8.37593333333,9.47366666667,7.53533333333,9.72586666667
637.56,7.75276666667,8.34073333333,6.75291666666,9.46273333333,6.6614,8.45223333333,9.54679999999,7.6086,9.83813333334
637.90,7.78736666666,8.35793333333,6.78333333334,9.5202,6.73906666667,8.48883333333,9.60560000001,7.6766,9.97853333333
638.23,7.82576666667,8.35253333334,6.78875,9.56540000001,6.79826666667,8.509,9.66106666665,7.75266666667,10.0418
638.56,7.86196666667,8.4164,6.7765,9.60726666667,6.8552,8.55376666667,9.69726666665,7.80273333333,10.1229333333
638.89,7.9875,8.5296,6.94575,9.77173333334,7.00213333333,8.68146666667,9.8096,7.91096666667,10.3009333333
639.22,8.01056666667,8.59086666667,7.04183333333,9.83440000001,7.0708,8.72943333333,9.89306666667,7.96363333333,10.3697333333
639.55,7.98906666667,8.57393333333,6.99333333334,9.78633333333,7.01506666667,8.7372,9.87233333333,7.93063333333,10.3751333333
639.88,7.98076666667,8.58426666667,6.98233333334,9.78013333334,6.9992,8.7246,9.87219999999,7.90446666667,10.3176666667
640.21,7.99636666667,8.5846,7.00241666667,9.73473333334,6.98046666667,8.6986,9.86506666666,7.8609,10.321
640.54,8.10703333333,8.66153333333,7.13066666667,9.79919999999,7.04226666667,8.7806,9.96579999999,7.97153333333,10.4388666667
640.87,8.02646666667,8.56006666667,7.05916666666,9.68573333334,6.939,8.69623333333,9.86799999999,7.91003333333,10.3608
641.20,7.91363333333,8.46746666667,6.96008333333,9.57959999999,6.81726666667,8.5855,9.76746666667,7.82966666667,10.2639333333
641.53,7.95243333333,8.527,7.0235,9.58546666667,6.8258,8.62583333333,9.81046666667,7.888,10.2659333333
641.87,7.9743,8.6034,7.10766666667,9.5968,6.84666666667,8.7047,9.84579999999,7.8958,10.2633333333
642.20,8.04203333333,8.6478,7.23783333333,9.6612,6.88446666667,8.77163333333,9.90546666665,7.92983333333,10.3
642.53,8.07313333333,8.65173333333,7.26591666667,9.65266666665,6.88573333333,8.73713333333,9.93073333333,7.9586,10.3373333333
642.86,8.05593333333,8.5618,7.17133333333,9.58206666665,6.8176,8.63606666666,9.85146666667,7.89093333333,10.2693333333
643.19,8.07096666667,8.57666666667,7.20158333333,9.61326666667,6.83053333333,8.628,9.85699999999,7.93503333333,10.2618
643.52,8.15336666667,8.632,7.26975,9.69399999999,6.86986666667,8.6407,9.89960000001,8.00596666667,10.3482
643.85,8.21183333333,8.6836,7.33108333333,9.78593333335,6.96546666667,8.7083,9.949,8.0928,10.4094666667
644.18,8.2508,8.77213333333,7.33816666667,9.8722,7.03093333333,8.76086666667,10.0177333333,8.16546666667,10.4472666667
644.51,8.43386666667,8.98593333333,7.55308333333,10.0614,7.23193333333,8.92256666667,10.1949333333,8.37276666667,10.6078
644.84,8.49673333333,9.11126666666,7.57541666666,10.1396,7.28153333334,8.9725,10.2465333333,8.45463333333,10.7072666667
645.17,8.50293333333,9.08693333334,7.45241666667,10.1160666667,7.2388,8.9083,10.2264666667,8.37993333333,10.6384
645.50,8.47826666667,9.03266666667,7.38408333333,10.0976666667,7.2006,8.7966,10.222,8.39476666667,10.6119333333
645.83,8.36443333333,8.89513333333,7.23941666667,9.99646666666,7.11453333333,8.67826666667,10.1340666667,8.31266666667,10.4902666667
646.16,8.26556666667,8.76106666667,7.05175,9.9172,7.0034,8.58343333333,10.0091333333,8.20326666667,10.3539333333
646.49,8.24036666667,8.768,7.0495,9.93913333334,6.99853333333,8.6028,10.0394,8.19993333333,10.399
646.82,8.4005,8.91326666667,7.15158333334,10.0682666667,7.1556,8.71406666667,10.2096666667,8.3345,10.5793333333
647.15,8.43073333333,8.949,7.14608333333,10.0662,7.19553333333,8.79256666667,10.2204,8.37303333333,10.6222666667
647.48,8.34833333333,8.8426,7.06141666667,9.95520000001,7.04186666667,8.71293333333,10.1176,8.3069,10.5356666667
647.81,8.29076666667,8.76866666667,7.01033333333,9.91220000001,6.9544,8.61806666667,10.0440666667,8.2348,10.4922666667
648.14,8.26456666667,8.6624,6.90791666667,9.92446666665,6.879,8.57473333333,10.0308666667,8.16763333333,10.4778
648.47,8.31393333333,8.56166666667,6.91741666666,9.94380000001,6.8682,8.56466666667,10.0452666667,8.09566666667,10.4532666667
648.80,8.35906666667,8.56933333333,7.04125,9.99759999999,6.8976,8.6236,10.0434666667,8.1548,10.5257333333
649.13,8.3575,8.54053333333,7.03816666667,9.99666666667,6.83606666667,8.64813333334,9.99613333334,8.06433333333,10.5403333333
649.46,8.47473333333,8.7052,7.10775,10.0770666667,6.94393333333,8.7521,10.0780666667,8.1613,10.7074
649.79,8.5055,8.7818,7.19983333334,10.1401333333,6.97986666667,8.81516666667,10.1660666666,8.2051,10.7942666667
650.11,8.49676666667,8.75566666667,7.18866666667,10.1009333333,6.92546666667,8.7867,10.1188666667,8.17376666667,10.7640666667
650.44,8.50256666667,8.77233333333,7.2225,10.1573333333,6.89873333333,8.8145,10.1153333333,8.22263333333,10.8217333333
650.77,8.46733333333,8.73786666667,7.23183333333,10.1428666667,6.8298,8.79623333333,10.1212,8.2066,10.8759333333
651.10,8.49406666667,8.75313333333,7.26575,10.1861333333,6.87113333334,8.7979,10.1635333333,8.21306666667,10.9267333333
651.43,8.6028,8.82093333333,7.3355,10.2444666667,6.93553333333,8.88406666667,10.2507333333,8.2685,11.045
651.76,8.60676666667,8.83926666667,7.34833333333,10.2247333333,6.93053333333,8.9032,10.2738,8.29403333333,11.1302666667
652.09,8.56286666667,8.89306666667,7.27691666667,10.2006,6.92766666667,8.9024,10.2586,8.30153333333,11.0824666667
652.42,8.49266666667,8.86439999999,7.19466666667,10.2198,6.8764,8.8582,10.2704666667,8.28743333333,11.0502666667
652.75,8.49813333333,8.85866666667,7.17391666666,10.2350666667,6.90266666667,8.85433333334,10.2891333333,8.33613333333,11.0079333333
653.08,8.43466666667,8.73899999999,7.171,10.2515333333,6.82946666667,8.79286666667,10.27,8.32463333333,10.9148666667
653.41,8.46803333333,8.80573333334,7.18241666667,10.2784,6.88573333333,8.82343333333,10.3108666667,8.38046666667,10.9461333333
653.74,8.6833,9.05126666666,7.38416666667,10.4878,7.09666666667,9.0455,10.5454666667,8.59146666667,11.1578666667
654.06,8.58253333333,8.95686666667,7.27116666667,10.3750666667,7.01053333333,8.9285,10.426,8.42796666667,11.0356666667
654.39,8.56,8.92993333334,7.186,10.3762666667,6.9672,8.8842,10.4012666667,8.38216666667,10.9224666667
654.72,8.56536666667,8.92180000001,7.15066666667,10.3895333333,6.91753333333,8.8428,10.3469333333,8.35463333333,10.8408
655.05,8.39446666667,8.80873333333,7.00666666667,10.2804,6.78186666667,8.75993333333,10.2115333333,8.23583333333,10.6866666667
655.38,8.2844,8.7438,6.92216666667,10.1986666667,6.7196,8.6745,10.1398,8.16973333333,10.5722666667
655.71,8.1263,8.55566666667,6.79433333333,10.0474,6.57373333333,8.56753333333,10.0222666667,8.0409,10.4641333333
656.04,7.9809,8.43786666667,6.70025,9.866,6.46646666667,8.46953333333,9.83046666668,7.90863333333,10.3424
656.37,7.98916666667,8.46266666667,6.6545,9.87893333335,6.4302,8.4537,9.79686666666,7.9229,10.3874
656.69,8.05676666667,8.537,6.68533333333,9.90486666665,6.48266666667,8.48956666667,9.85633333333,7.94113333333,10.4876
657.02,7.92686666667,8.38913333333,6.51416666667,9.76646666667,6.35913333334,8.38803333333,9.71653333334,7.76056666667,10.3981333333
657.35,7.71226666667,8.165,6.30058333334,9.55579999999,6.1074,8.1618,9.48646666668,7.50876666667,10.2034666667
657.68,7.69326666667,8.127,6.30791666667,9.53406666667,6.07093333334,8.1589,9.45933333334,7.4552,10.2060666667
658.01,7.68843333333,8.11353333333,6.36533333333,9.56166666668,6.10906666667,8.15563333333,9.44859999999,7.45753333333,10.2332666667
658.34,7.5932,8.0142,6.28416666667,9.47399999999,6.07426666667,8.10286666667,9.38993333333,7.36396666667,10.1688666667
658.66,7.57043333334,7.95366666667,6.25725,9.44473333335,6.04606666667,8.04653333333,9.354,7.3157,10.1208666667
658.99,7.4473,7.82053333333,6.12883333333,9.30880000001,5.90933333333,7.9383,9.19306666667,7.1292,9.98413333334
659.32,7.6564,7.95813333333,6.34158333334,9.49566666667,6.09873333333,8.07,9.34913333333,7.29506666667,10.1115333333
659.65,7.8037,8.11133333333,6.49525,9.7026,6.26173333333,8.22296666667,9.58313333334,7.43373333333,10.2974666667
659.98,7.80206666666,8.09073333334,6.54733333333,9.69013333333,6.251,8.25193333333,9.61266666667,7.41026666667,10.3111333333
660.31,7.6985,7.97126666667,6.42783333333,9.59799999999,6.1172,8.1892,9.51306666667,7.30323333333,10.1885333333
660.63,7.64023333333,7.92853333333,6.4255,9.57686666668,6.0266,8.12913333333,9.44633333335,7.27906666667,10.1312
660.96,7.63626666666,7.91773333333,6.384,9.59453333333,6.03646666667,8.1411,9.46333333332,7.31803333333,10.1212
661.29,7.69366666667,7.96713333334,6.39941666667,9.68560000001,6.10213333333,8.2061,9.55606666667,7.4421,10.1561333333
661.62,7.71793333333,8.00913333333,6.37933333334,9.68286666665,6.16313333333,8.2338,9.6184,7.49073333333,10.1618
661.94,7.86396666667,8.183,6.56958333334,9.86893333333,6.33453333333,8.40913333333,9.80286666666,7.64863333333,10.3698
662.27,7.87683333333,8.22753333334,6.58816666666,9.93080000001,6.37406666667,8.43426666667,9.82886666667,7.68573333333,10.4380666667
662.60,7.9564,8.3098,6.6825,10.0672666667,6.45313333334,8.49343333333,9.94600000001,7.80573333333,10.4933333333
662.93,7.93956666667,8.41706666667,6.74425,10.1074,6.43226666667,8.57226666667,9.99793333333,7.83366666667,10.5926
663.26,7.92113333333,8.37966666667,6.665,10.0138,6.29073333333,8.46436666667,9.86819999999,7.74913333333,10.5171333333
663.58,7.9087,8.46146666667,6.67416666667,10.0558,6.34213333333,8.49146666667,9.85046666667,7.8157,10.5537333333
663.91,8.0723,8.66119999999,6.87658333333,10.2268,6.51093333334,8.6515,10.0106666667,7.9588,10.7338
664.24,8.2081,8.74393333334,6.94925,10.2977333333,6.62533333333,8.7157,10.0875333333,8.05836666667,10.8366666667
664.57,8.18813333333,8.75526666667,6.96608333333,10.3240666667,6.6548,8.71503333333,10.0525333333,8.0551,10.7743333333
664.89,8.19313333333,8.7738,6.90783333333,10.2897333333,6.62913333333,8.66683333333,9.96353333333,7.98876666667,10.752
665.22,7.98093333333,8.6288,6.75833333333,10.1296666667,6.39886666667,8.49296666667,9.75413333334,7.7863,10.6138666667
665.55,7.89806666667,8.532,6.6465,10.0296,6.2916,8.4232,9.66646666665,7.71966666667,10.4808666667
665.87,7.85113333333,8.46913333333,6.61741666667,9.95186666667,6.2444,8.4253,9.60600000001,7.65543333333,10.3928666667
666.20,7.84276666667,8.45033333333,6.63033333333,9.94413333333,6.24626666667,8.4498,9.57680000001,7.6587,10.3614666667
666.53,7.5373,8.08733333334,6.28625,9.72046666667,5.96853333333,8.11156666667,9.28879999999,7.42873333333,10.0856666667
666.86,7.34416666667,7.8916,6.14966666667,9.57919999999,5.87913333333,8.02183333333,9.19293333333,7.32153333333,9.92486666667
667.18,7.24803333333,7.75246666667,6.10266666667,9.48799999999,5.81466666667,7.94986666667,9.13500000001,7.18883333333,9.7386
667.51,7.0987,7.61713333333,5.98558333333,9.39973333333,5.77593333333,7.86123333333,9.00433333334,7.12816666667,9.63226666667
667.84,7.05503333333,7.6382,5.94441666667,9.37273333334,5.7444,7.88513333333,9.00093333333,7.16906666667,9.60273333334
668.16,7.07876666667,7.6574,6.01683333333,9.37513333333,5.76573333333,7.9108,9.03126666667,7.16703333333,9.65800000001
668.49,6.97203333333,7.618,6.034,9.30453333333,5.68326666667,7.8672,9.03353333333,7.06866666667,9.54166666667
668.82,7.0484,7.5914,6.0845,9.28260000001,5.66493333333,7.90266666667,9.09953333334,7.06223333333,9.53986666667
669.14,6.9978,7.61726666667,6.05966666667,9.23226666667,5.6124,7.8433,9.06766666667,7.01016666667,9.52593333333
669.47,7.02076666667,7.65006666667,6.12291666667,9.25666666666,5.65966666667,7.81816666666,9.1204,7.02406666667,9.54006666666
669.80,7.09496666667,7.71073333333,6.23083333333,9.25393333333,5.75153333333,7.84376666667,9.21733333333,7.09826666667,9.67173333333
670.13,7.1634,7.76486666667,6.313,9.22126666666,5.79193333333,7.9527,9.25986666667,7.13623333333,9.72933333333
670.45,7.32323333333,7.93433333333,6.51691666667,9.307,5.91426666667,8.05813333333,9.36626666669,7.2347,9.83686666667
670.78,7.43913333333,8.01826666667,6.59516666666,9.35946666665,5.9808,8.09853333333,9.42946666669,7.3234,9.96053333333
