wavelength,Back_IriPorf,Belly_IriPorf,Breast_IriPorf,Crissum_IriPorf,Crown_IriPorf,DorTail_IriPorf,Patch10_IriPorf,Patch11_IriPorf,Rump_IriPorf,Throat_IriPorf,WingTip_IriPorf
784.98,15.5616666667,34.7734444444,10.931,25.1782941176,11.5411111111,16.8117777778,15.3114444444,16.7117777778,16.1716666667,60.416,22.0521111111
785.29,15.474,35.3005555556,10.7034444444,25.3485424836,11.2841111111,16.7277777778,14.475,17.2271111111,15.8714444444,60.9378888889,22.3341666667
785.60,15.3838888889,35.2828888889,10.4645555556,25.0891568627,11.0303333333,16.1515555556,13.9293333333,16.8281111111,15.3838888889,60.313,21.9496111111
785.91,15.2603333333,35.308,10.7018888889,25.2400849673,11.161,16.1678888889,13.5348888889,17.2451111111,15.38,59.8044444445,21.8383888889
786.22,14.8015555555,35.3027777778,10.7432222222,25.105745098,10.8523333333,15.8562222222,12.9414444444,16.99,14.5131111111,59.5545555556,21.0782777778
786.53,14.658,34.7345555556,10.3764444445,24.499379085,10.5723333333,15.285,12.7867777778,16.206,13.9818888889,58.6322222222,20.3655
786.84,15.0565555556,35.6154444444,10.9274444444,24.6801503268,10.8886666667,15.7722222222,13.2772222222,16.6907777778,13.7318888889,59.1818888889,20.907
787.14,14.145,35.4962222222,10.5176666667,24.3844836601,10.1446666667,15.6091111111,12.7573333333,16.7001111111,13.2165555555,59.2401111111,20.2603888889
787.45,14.0594444444,35.4286666667,10.5232222222,24.6420588235,10.2008888889,15.8987777778,12.5331111111,17.027,12.9598888889,59.3003333333,19.9896111111
787.76,14.5347777778,35.6187777778,11.4634444444,24.8068627451,10.777,16.4951111111,13.27,17.6873333333,13.7577777778,58.1752222222,20.3794444444
788.07,14.2933333333,35.0844444445,11.2622222222,24.48,10.6044444444,16.3288888889,12.7911111111,16.9777777778,13.36,57.4488888889,20.1155555556
788.38,14.4284444444,35.9638888889,11.9137777778,24.668745098,11.0932222222,16.7023333333,13.1354444445,17.2374444445,13.706,57.9275555556,20.5503888889
788.69,14.5563333333,35.307,11.9481111111,24.6317712418,11.0492222222,16.4242222222,13.3666666666,17.1378888889,13.7193333333,57.9168888889,20.1911111111
789.00,15.1652222222,35.6827777778,12.6566666667,25.1338104575,11.9414444444,17.3202222222,14.114,17.9472222222,14.2377777778,59.0353333333,20.3055555555
789.31,15.0414444444,35.1882222222,12.5332222222,25.1609084967,12.0558888889,17.1878888889,13.9374444445,17.3733333333,14.114,58.8412222222,19.9831111111
789.62,15.7788888889,35.2935555556,13.2736666667,25.5858496732,12.4734444444,17.6247777778,14.4426666667,17.4315555556,14.5833333333,58.9311111111,20.8115
789.92,16.6665555555,36.1067777778,14.395,26.8321960784,13.4267777778,18.6565555556,15.4076666667,18.3041111111,15.6278888889,60.0015555556,21.5618333333
790.23,17.5131111111,36.2326666667,14.7758888889,27.2316666667,14.0642222222,18.9177777778,15.9103333333,18.7105555555,16.6215555556,60.7778888889,22.0375555555
790.54,17.7631111111,36.3001111111,15.0452222222,27.3577254902,14.4737777778,19.0343333333,15.8191111111,18.5828888889,16.9431111111,61.102,22.5170555556
790.85,17.9401111111,36.7105555555,15.4025555556,27.428993464,14.4694444444,19.1807777778,15.7012222222,18.5,17.147,61.1622222222,23.0152222222
791.16,17.5524444444,36.6262222222,14.847,27.0640653595,13.9417777778,18.833,15.309,18.2842222222,16.532,61.1303333333,22.9106111111
791.47,18.4334444445,37.2595555555,15.7048888889,28.1201045751,14.6543333333,19.9156666667,15.9403333333,18.9534444444,17.4912222222,61.6804444445,23.7190555556
791.78,18.2166666667,36.1578888889,15.6283333333,27.8370718954,14.2603333333,19.191,15.5497777778,18.4333333334,16.9175555556,60.3876666667,23.1276111111
792.08,17.9805555555,35.9106666667,15.4542222222,27.736875817,14.1756666667,18.9648888889,15.1192222222,18.0008888889,16.0224444444,60.487,22.9021111111
792.39,16.7227777778,34.5985555556,14.5801111111,26.7576470588,12.917,17.6205555555,14.0904444445,16.6716666667,14.5595555555,58.5551111111,22.4108888889
792.70,16.2578888889,35.3145555556,14.0145555556,26.9349019608,12.5366666667,17.1907777778,13.8995555555,16.6877777778,13.9202222222,59.172,22.6311666667
793.01,16.1088888889,35.4378888889,13.8782222222,27.2034771242,12.5211111111,17.2034444444,14.0361111111,16.9821111111,13.7521111111,59.1435555556,22.175
793.32,15.4897777778,35.0932222222,13.5177777778,26.6294379085,12.5,16.8256666667,13.507,17.0483333333,13.1254444444,58.6407777778,22.2380555555
793.62,13.9442222222,33.565,12.0798888889,25.5130653595,11.543,15.6608888889,12.1641111111,15.7976666667,11.0164444444,56.7982222222,21.2690555556
793.93,12.937,32.6237777778,10.7145555556,24.3855098039,10.5792222222,14.0844444444,11.4032222222,14.6478888889,9.41055555556,54.7313333333,20.3232222222
794.24,11.8421111111,31.4796666667,9.95777777777,23.6704771242,9.78277777777,12.8514444444,10.5757777778,13.7162222222,8.70155555555,53.2487777778,18.6386666667
794.55,11.7073333333,31.8477777778,10.2636666667,24.2408104575,10.2951111111,13.057,10.5878888889,13.7266666667,8.75688888889,54.2998888889,18.4556666667
794.86,11.5764444444,31.8254444444,10.5848888889,24.2456470588,10.5848888889,12.9022222222,10.929,13.8837777778,8.64188888888,53.2382222222,18.6043333333
795.16,11.9985555555,32.557,10.7381111111,25.0389150327,11.3632222222,13.6016666667,11.2924444444,14.519,9.61900000001,54.396,19.2527222222
795.47,12.7192222222,33.1676666667,11.5887777778,25.2276666667,12.0467777778,14.0156666667,11.8422222222,14.9318888889,10.9064444444,53.918,19.8778333333
795.78,13.1751111111,33.4781111111,11.7284444445,25.7938104575,12.2203333333,14.2073333333,12.1142222222,15.2101111111,11.6704444444,54.3497777778,20.4909444445
796.09,13.1834444445,32.2082222222,12.0206666666,25.2590261438,12.18,14.0926666667,12.3863333334,15.1804444444,11.9831111111,53.1644444444,20.1547777778
796.40,13.5966666667,32.786,12.7248888889,25.6948431373,12.8455555556,14.4964444445,12.595,15.8595555556,12.7806666667,52.9121111111,20.8865
796.70,14.544,33.7077777778,13.4026666667,26.7054640523,13.5761111111,15.2378888889,12.9918888889,16.5797777778,13.7586666666,52.8166666667,21.5465
797.01,15.3837777778,34.7605555556,14.3902222222,27.6656862745,14.3362222222,16.206,13.8482222222,17.6966666666,14.9773333333,53.7941111111,21.9736666667
797.32,15.514,34.7108888889,14.5867777778,27.9241045752,14.5326666667,16.8197777778,14.1366666667,18.1793333333,15.3518888889,53.989,21.9521111111
797.63,15.6474444444,34.9771111111,14.5823333333,28.1910261438,14.6004444444,17.1256666667,14.27,18.1727777778,15.0504444444,54.4352222222,22.4791666667
797.93,16.0503333333,34.8104444444,14.7905555556,28.2304836601,15.1258888889,17.2466666667,14.6365555555,18.2344444444,15.4976666667,53.9966666667,22.8748333333
798.24,15.6715555556,34.9087777778,14.3726666667,27.7756013072,15.1095555556,17.1825555556,14.216,18.0301111111,15.2201111111,54.0628888889,22.4157222222
798.55,15.1783333333,34.5072222222,14.4758888889,27.2884771242,14.9104444444,16.7406666667,13.8103333333,17.471,14.559,53.106,21.8338888889
798.85,14.3353333333,34.2397777778,13.5874444444,27.0227843137,14.2228888889,16.1386666667,13.5781111111,16.9331111111,13.7276666667,52.1634444444,21.2783888889
799.16,14.595,34.5951111111,13.7005555555,27.3678954249,14.8682222222,16.45,13.5781111111,17.3823333333,14.1902222222,51.8925555556,21.2714444444
799.47,15.042,35.4362222222,14.1423333333,27.8371503268,15.4778888889,16.7848888889,13.5832222222,17.5048888889,14.815,52.174,21.9473888889
799.78,14.3353333333,34.8394444445,13.4954444445,26.9827058824,14.8566666667,16.0342222222,13.1963333333,16.4205555556,14.3353333333,52.4084444444,21.4981666667
800.08,12.7646666667,34.0517777778,12.2332222222,25.6841764706,13.719,15.0476666667,12.056,15.2051111111,13.109,51.9045555555,20.7213888889
800.39,12.7888888889,33.9481111111,11.9987777778,25.5750718954,13.9403333333,14.9058888889,11.9986666667,15.3642222222,13.5303333333,50.473,21.0809444444
800.70,12.9743333333,33.6147777778,12.1588888889,25.726993464,14.1775555556,14.7791111111,11.9942222222,15.3034444445,14.0027777778,50.034,21.1790555555
801.00,13.134,33.998,11.9025555556,25.7524117647,14.4141111111,14.5804444444,12.0687777778,15.5477777778,14.3653333333,50.0147777778,21.2597777778
801.31,12.5298888889,33.7402222222,11.0216666667,25.2977450981,13.8492222222,13.4622222222,11.3691111111,15.2084444444,13.6011111111,49.6924444445,20.873
801.62,12.5528888889,33.4643333333,10.476,25.0062156863,13.5108888889,12.4722222222,10.8992222222,15.2448888889,13.5611111111,49.7983333333,20.9165
801.92,13.2828888889,34.1615555556,10.6868888889,25.3848823529,13.9795555556,13.0807777778,11.7878888889,16.4747777778,14.2322222222,50.0706666667,21.9696111111
802.23,14.497,34.8126666667,12.1733333333,25.9456862745,15.1324444444,14.1991111111,12.7396666666,17.4657777778,15.49,50.6704444444,22.8674444444
802.54,14.8347777778,35.5012222222,13.0782222222,26.4614509804,15.5074444445,14.4736666667,13.5802222222,17.5647777778,15.5875555555,51.4101111111,23.3866666667
802.84,14.3647777778,35.9728888889,12.8403333333,26.1828823529,15.3876666667,14.1805555555,13.4131111111,17.6593333333,14.7332222222,51.7905555556,23.3372777778
803.15,13.9993333333,35.8823333333,12.1594444445,26.070627451,14.9142222222,13.4136666667,12.8174444445,17.5866666667,14.1637777778,51.0535555556,22.8595
803.46,13.9044444444,35.0404444444,11.5767777778,25.3150522876,14.2562222222,12.4457777778,12.3114444444,16.615,13.6354444444,50.4137777778,22.3361111111
803.76,13.2737777778,34.6757777778,10.8023333333,24.8034575164,13.3694444445,11.3028888889,11.7074444445,15.628,12.7197777778,50.6871111111,21.9558333333
804.07,12.342,34.5752222222,10.0326666667,24.8307124183,12.6578888889,10.403,10.9913333333,15.2395555555,12.0152222222,50.5773333334,21.3179444444
804.38,12.8313333333,34.9238888889,10.8516666667,25.5450718954,13.6643333333,11.5437777778,11.8575555555,16.0877777778,12.8746666667,51.0764444445,21.9895
804.68,12.6257777778,34.3502222222,11.3167777778,25.2523137255,13.2856666667,12.2471111111,11.5114444444,15.6767777778,12.907,50.9466666666,21.8812777778
804.99,12.6173333333,34.294,11.8533333333,25.6911372549,12.8464444445,12.6392222222,11.6895555556,15.4224444445,13.0756666667,51.146,21.6983888889
805.30,11.2547777778,33.4882222222,10.5583333333,24.5778300654,11.4427777778,11.6307777778,10.1823333333,13.6647777778,12.3714444444,50.7022222222,20.5418888889
805.60,8.29866666668,31.3047777778,7.83777777779,22.7578431372,8.77133333334,8.74822222222,7.48044444444,10.8231111111,9.98166666667,49.5622222222,18.2629444444
805.91,7.81011111112,30.2967777778,6.70566666666,22.2364509804,8.50011111111,8.201,7.15444444445,10.4554444444,9.83444444443,48.7117777778,17.8168333333
806.21,7.88633333332,29.1016666667,6.37011111111,22.0071372549,7.80722222222,7.86377777778,7.15088888889,10.2397777778,10.1832222222,47.5446666667,16.9325
806.52,8.51822222222,29.387,7.09666666668,21.8068039216,7.938,8.68866666667,7.46055555556,10.5195555556,10.5652222222,47.7654444444,17.2011666667
806.83,8.94333333334,29.5085555556,7.57022222221,22.4505555555,8.80711111111,9.43144444445,7.78588888888,11.3606666667,11.599,47.804,17.1263333333
807.13,8.83099999999,29.4328888889,8.03255555556,22.7573594771,9.4558888889,9.71066666665,7.63877777778,11.1922222222,11.9444444445,48.4258888889,17.6851111111
807.44,8.47533333333,29.1134444445,7.57677777778,21.8822418301,8.95977777777,9.32633333332,7.18677777778,10.2717777778,11.1702222222,48.4396666667,17.4171666667
807.74,6.69066666667,27.0992222222,6.102,19.8981764706,7.05111111111,7.44733333334,5.15311111111,8.33644444445,9.53755555555,47.1593333333,15.8078333333
808.05,5.653,26.8518888889,4.93433333334,19.0617320261,6.27422222222,5.93311111111,4.45911111111,7.383,8.69866666665,46.0282222222,15.1498333333
808.35,4.71433333333,26.1264444444,3.83066666667,18.4754444444,5.86855555556,5.31611111111,3.69544444444,6.75266666667,8.25044444446,45.4388888889,14.8741111111
808.66,4.902,26.5206666667,3.93411111111,18.7369281046,6.448,5.17833333334,3.56966666667,7.25244444444,8.13233333332,46.1664444445,15.3785
808.97,5.54911111111,27.1048888889,4.29322222222,19.0350130719,6.92033333333,5.86955555556,3.74222222222,7.574,8.07366666666,46.6358888889,15.9618888889
809.27,5.91977777778,27.6605555555,4.98333333333,19.2503137255,7.234,6.72655555556,3.78599999999,8.37877777778,8.18355555557,47.5278888889,16.7252777778
809.58,6.50733333333,28.8104444445,6.19700000001,20.0438823529,8.35700000001,7.57377777778,3.94233333334,9.04555555557,8.54600000001,49.2776666667,17.7941111111
809.88,5.79311111111,28.2458888889,5.98288888888,20.0778562092,8.72344444446,7.54311111111,3.74444444443,8.72344444445,8.60144444443,48.6365555555,17.7522222222
810.19,4.39422222222,27.8756666667,5.05200000001,19.0283986928,7.31866666667,6.40911111111,2.79877777778,7.76666666667,7.02500000001,48.5586666667,18.143
810.49,3.61855555556,27.6572222222,4.32788888889,18.1055490196,6.20133333333,5.78977777778,2.28477777778,7.23733333333,6.30066666667,48.0488888889,16.9434444444
810.80,5.59844444445,29.3164444444,5.59822222223,19.9448169935,7.82055555556,7.77788888889,3.51844444443,8.86022222221,8.66088888889,49.3448888889,18.6965
811.10,6.9981111111,30.4198888889,6.82644444447,21.030117647,8.71177777778,8.85477777778,4.44166666668,9.35444444444,9.59733333333,49.5858888889,19.3588333333
811.41,6.41988888889,29.5858888889,5.88233333336,20.4032875817,7.974,8.758,3.95066666666,8.9178888889,9.61511111111,49.4407777778,18.9399444445
811.71,5.84188888889,28.754,5.31355555556,19.4886732026,7.23622222222,7.882,3.65477777779,7.55899999999,8.61577777777,48.4368888889,17.9216666667
812.02,5.32811111111,27.9611111111,5.03466666665,19.583503268,6.72255555556,7.926,4.34466666666,7.11877777777,7.86744444445,47.4386666667,16.7768333333
812.32,7.09433333333,29.1864444445,6.6898888889,21.1768366013,8.07677777778,10.2007777778,6.67533333334,8.9871111111,10.1285555555,48.1434444444,18.1621666667
812.63,6.055,28.5457777778,5.39911111111,19.8078954248,6.54755555555,9.09766666667,5.20511111111,7.45722222222,9.12744444446,47.8001111111,16.1968888889
812.93,2.87777777778,26.4234444444,1.63133333333,16.6621372549,3.07788888889,6.92522222222,2.46222222222,4.46288888889,6.633,45.6447777778,13.1965
813.24,3.45055555556,27.2871111111,1.64611111111,17.7092026144,3.54522222222,7.73966666667,3.482,5.255,7.67633333332,47.1984444445,14.1975
813.54,4.99122222222,28.5645555556,3.27455555555,19.5705228758,4.91166666666,9.2991111111,5.21388888889,6.80344444445,9.79166666667,48.8158888889,15.2996666667
813.85,5.22522222222,28.7534444444,3.66688888889,19.4496405229,4.54833333333,9.75755555557,6.05922222222,7.08222222221,9.53733333332,48.1428888889,15.8640555555
814.15,1.16788888889,25.5475555555,0.551444444443,15.6034313726,0.762333333333,6.43966666667,3.22788888889,3.29288888889,5.93677777778,45.8556666667,12.0196111111
814.46,-1.24566666667,23.8996666667,-2.00977777777,13.3620718954,-1.66088888889,4.56733333333,1.64422222222,2.05922222222,4.18533333333,45.2748888889,10.7955
814.76,-1.13144444444,24.8227777778,-1.51966666667,13.8328104575,-1.60433333333,4.79566666667,1.62111111111,1.959,4.06944444445,45.7953333334,10.3511111111
815.07,1.29155555556,26.3454444444,0.695444444447,15.0687189542,0.397444444444,6.98788888889,3.87466666667,4.17311111111,6.127,47.0111111111,12.1377777778
815.37,2.04255555555,26.3562222222,0.539111111113,14.5204117647,0.637222222223,7.25488888889,3.17,3.34966666667,6.89544444443,46.2908888889,12.5001111111
815.68,0.545666666667,24.8512222222,-1.22355555556,12.8686470588,-0.446444444443,5.24133333334,1.75255555556,2.38088888889,5.91933333333,45.0893333334,11.0697222222
815.98,0.863222222221,24.7163333333,-0.255777777777,13.9191895425,0.287666666668,6.45877777778,2.66988888889,2.97344444444,7.19422222222,44.5882222222,12.1103333333
816.29,1.39688888889,25.2222222222,0.27,14.7033333333,0.936555555558,7.14288888889,3.42855555556,3.19055555555,8.01599999999,45.1587777778,13.5001666667
816.59,1.40666666667,24.7828888889,-0.0633333333333,14.1133202614,0.252888888888,7.08088888889,2.86066666667,2.57622222222,7.39699999999,44.3495555556,12.6285555556
816.89,0.11011111111,22.6785555556,-2.51833333332,11.5620980392,-1.35355555556,5.85466666667,1.30622222222,0.582444444447,5.42966666666,42.1938888889,10.2768888889
817.20,-0.553111111112,21.9693333334,-3.77744444443,10.6759084967,-2.05488888889,5.45288888889,-0.0316666666667,-0.189555555557,5.29466666666,42.5162222222,9.22227777777
817.50,1.06677777778,23.457,-1.73766666667,11.9968169935,-0.426666666667,7.43777777778,1.37166666667,1.61566666667,6.84344444445,43.3926666667,10.8443888889
817.81,3.18511111111,25.6443333333,0.518444444443,14.5236732026,2.13322222222,10.1775555556,3.67411111111,3.80733333333,8.77055555557,45.2148888889,12.1703888889
818.11,3.29866666667,25.5351111111,0.62211111111,14.7416405229,2.19911111111,10.6916666667,4.34033333333,4.21011111111,8.478,46.4121111111,12.4058888889
818.41,1.56444444445,24.5546666667,-2.10055555556,13.7143137255,0.101444444444,9.27133333333,2.12933333333,2.24544444445,7.15633333333,46.3565555556,10.5605
818.72,0.721555555557,24.388,-2.60455555555,13.7580392157,-0.552000000002,9.04466666667,1.88266666667,2.194,6.83644444445,47.148,10.2262777778
819.02,2.15811111111,25.9127777778,-1.09266666667,15.1015294118,0.652666666667,10.818,2.83755555556,3.49044444444,7.847,49.2538888889,11.5042222222
819.33,1.98222222222,26.3636666667,-1.38888888889,14.822620915,0.593555555557,10.4421111111,2.94166666667,3.56055555556,7.80300000001,49.735,11.7044444444
819.63,4.41577777778,27.6512222222,1.17833333333,17.4974379085,3.11644444444,12.3333333333,5.30766666667,6.12288888889,9.9988888889,51.437,13.2857222222
819.93,5.83522222222,28.6165555556,2.80566666667,18.7683464053,4.41844444444,13.3202222222,6.68344444444,7.45688888889,10.9525555556,52.8337777778,14.6952222222
820.24,8.11377777778,30.7906666667,5.32444444444,20.9027124183,6.41877777778,14.8174444444,8.72255555557,9.81655555553,12.6675555555,54.4845555555,16.2468333333
