wavelength,Back_ChlNitm,Belly_ChlNitm,Breast_ChlNitm,Crissum_ChlNitm,Crown_ChlNitm,DorTail_ChlNitm,Patch10_ChlNitm,Patch11_ChlNitm,Patch12_ChlNitm,Patch13_ChlNitm,Patch14_ChlNitm,Rump_ChlNitm,Throat_ChlNitm,WingTip_ChlNitm
438.62,3.57577777778,2.91322222222,8.54955555555,4.92,1.509,5.32808888889,2.72733333333,2.02733333333,2.121,1.92633333334,9.46011111111,10.2452222222,5.044,6.61844444445
438.98,3.75944444444,2.93,8.98388888888,5.13822222222,1.54744444444,5.39022592593,2.74311111111,2.05338888889,2.12766666667,1.93233333333,9.90044444445,10.7851111111,5.04522222222,6.62655555556
439.33,3.97277777778,2.96877777778,9.41299999999,5.38888888889,1.59488888889,5.47567037037,2.77905555556,2.08222222222,2.14144444444,1.96433333333,10.3447777778,11.3362222222,5.07411111111,6.65188888889
439.69,4.196,2.99777777778,9.85333333333,5.60944444444,1.64288888889,5.56195185185,2.81938888889,2.11944444444,2.16422222222,1.999,10.7807777778,11.8667777778,5.10677777778,6.69888888889
440.04,4.40677777778,3.02133333333,10.2865555555,5.83466666666,1.69577777778,5.63203333333,2.83872222222,2.15555555556,2.185,2.01811111111,11.1963333334,12.3798888889,5.13188888889,6.73533333334
440.40,4.595,3.03088888889,10.663,6.02688888889,1.73277777778,5.67558518519,2.84105555556,2.16405555556,2.19444444444,2.02255555556,11.578,12.8527777778,5.13833333333,6.72755555556
440.75,4.783,3.013,11.0141111111,6.20355555556,1.74166666666,5.70211481482,2.83238888889,2.15294444444,2.17677777778,2.01211111111,11.9327777778,13.2972222222,5.12322222222,6.69222222222
441.11,4.99055555556,3.014,11.3822222222,6.42622222222,1.78022222222,5.75651481481,2.82994444444,2.1695,2.19433333333,2.01722222222,12.3072222222,13.7621111111,5.13711111111,6.70522222222
441.47,5.206,3.02622222222,11.7501111111,6.63488888889,1.816,5.79985555556,2.85355555555,2.19333333333,2.21677777778,2.02055555555,12.6651111111,14.2343333333,5.13511111111,6.70988888889
441.82,5.44044444444,3.032,12.1052222222,6.83888888888,1.84788888889,5.83688518519,2.84377777778,2.18933333333,2.21822222222,2.01933333334,13.03,14.6696666667,5.12555555556,6.70133333333
442.18,5.70522222222,3.06588888889,12.5011111111,7.059,1.90355555556,5.9187962963,2.87055555556,2.23038888889,2.242,2.05988888889,13.4328888889,15.1641111111,5.18311111111,6.72611111111
442.53,5.99955555556,3.109,12.9465555556,7.32211111112,1.978,6.00341851852,2.92183333333,2.27527777778,2.27977777778,2.09088888889,13.8596666667,15.6856666667,5.22555555556,6.76533333334
442.89,6.26588888889,3.11044444444,13.3278888889,7.52733333332,2.01033333333,6.05187407408,2.92422222222,2.27711111111,2.282,2.09022222222,14.2482222222,16.1646666667,5.222,6.77455555556
443.24,6.53911111111,3.10655555555,13.7294444444,7.73455555555,2.023,6.09489259259,2.91194444445,2.27694444444,2.26666666667,2.06466666667,14.6416666667,16.6417777778,5.20688888889,6.76566666667
443.60,6.81933333333,3.09866666667,14.123,7.94666666667,2.05933333333,6.15562592593,2.91522222222,2.29861111111,2.27344444444,2.06722222222,15.0421111111,17.1496666667,5.22,6.77322222222
443.95,7.14166666667,3.12433333334,14.527,8.17611111111,2.115,6.23238518519,2.945,2.33772222222,2.29566666667,2.09944444444,15.4553333333,17.6821111111,5.25111111111,6.804
444.31,7.428,3.12855555555,14.9058888889,8.3868888889,2.14033333333,6.2839,2.96655555556,2.35694444444,2.297,2.107,15.845,18.1556666667,5.26666666667,6.82233333333
444.66,7.70588888889,3.15911111111,15.2858888889,8.58500000001,2.18677777778,6.35771481482,2.99572222222,2.38044444444,2.33055555556,2.13033333333,16.2064444444,18.6193333333,5.30855555556,6.86811111111
445.02,7.95233333333,3.19711111111,15.6142222222,8.75355555556,2.22711111111,6.41680740741,3.03272222222,2.41883333333,2.34855555555,2.15688888889,16.526,19.0052222222,5.33266666667,6.91022222222
445.37,8.18733333333,3.22911111111,15.9463333333,8.92633333334,2.271,6.49894074074,3.06027777778,2.448,2.35755555555,2.18944444445,16.8426666666,19.3955555555,5.37311111111,6.93655555556
445.72,8.39377777778,3.26,16.2371111111,9.0811111111,2.30022222222,6.55451481481,3.08416666667,2.47694444445,2.38077777778,2.20633333334,17.106,19.7361111111,5.39666666666,6.968
446.08,8.54622222222,3.24722222222,16.4481111111,9.16555555557,2.29966666667,6.56367777778,3.06672222222,2.46783333333,2.37544444444,2.18755555555,17.3095555555,20.005,5.37622222222,6.96555555556
446.43,8.70366666667,3.26122222222,16.6341111111,9.24311111111,2.309,6.58525925926,3.05677777778,2.46783333333,2.37644444444,2.20011111111,17.4941111111,20.2462222222,5.37311111111,6.96866666667
446.79,8.88433333333,3.29288888889,16.8595555556,9.37,2.35033333333,6.64553703704,3.09627777778,2.50761111111,2.40133333334,2.24055555556,17.7003333333,20.5065555556,5.413,7.00277777778
447.14,9.04355555554,3.32155555556,17.0592222222,9.47100000001,2.395,6.70012222222,3.14672222222,2.54461111111,2.44322222222,2.27744444444,17.8898888889,20.7668888889,5.45011111111,7.045
447.50,9.17677777777,3.33055555555,17.2175555555,9.54044444446,2.41166666667,6.71585185185,3.14855555555,2.53516666667,2.44777777778,2.28222222222,18.044,20.9538888889,5.46422222222,7.03455555556
447.85,9.27366666667,3.29444444444,17.3618888889,9.60477777777,2.39144444445,6.70541481482,3.11894444445,2.50061111111,2.43644444444,2.256,18.1698888889,21.1304444444,5.43322222222,6.99577777778
448.21,9.39411111111,3.29677777778,17.521,9.67366666668,2.408,6.73325185185,3.123,2.49966666667,2.44344444444,2.25566666667,18.3281111111,21.325,5.43788888889,7.00744444444
448.56,9.53377777778,3.31188888889,17.684,9.75766666667,2.43222222222,6.76337037037,3.13205555556,2.51177777778,2.44533333333,2.27822222222,18.5008888889,21.5205555556,5.44277777778,7.00811111111
448.92,9.64700000001,3.29344444444,17.8275555555,9.80655555556,2.42477777778,6.76815925926,3.10372222222,2.49605555556,2.431,2.25822222222,18.6544444444,21.7337777778,5.42511111111,6.98211111111
449.27,9.78022222222,3.29677777778,17.9818888889,9.88555555557,2.43866666667,6.79222222222,3.10538888889,2.5155,2.44088888889,2.26366666667,18.8086666667,21.9124444444,5.42077777778,6.98688888889
449.62,9.91644444444,3.28766666666,18.1311111111,9.94277777779,2.45344444444,6.81796666667,3.12005555555,2.529,2.44011111111,2.27544444444,18.9713333333,22.1207777778,5.41044444444,6.993
449.98,10.0805555556,3.29377777778,18.3266666667,10.0527777778,2.47477777778,6.84384814815,3.14288888889,2.54183333333,2.45044444444,2.29122222222,19.1647777778,22.3542222222,5.41355555556,7.00522222222
450.33,10.2253333333,3.29711111111,18.4983333333,10.1517777778,2.48255555556,6.88002222222,3.16305555556,2.54316666667,2.45677777778,2.28555555556,19.3507777778,22.5926666667,5.43355555555,7.01244444444
450.69,10.3382222222,3.29744444445,18.6461111111,10.2083333333,2.47488888889,6.89109259259,3.14905555556,2.53261111111,2.462,2.26911111111,19.4912222222,22.7828888889,5.43511111111,7.01377777778
451.04,10.4476666667,3.27466666667,18.7996666667,10.265,2.45033333333,6.87817407408,3.1195,2.493,2.43466666667,2.24011111111,19.6358888889,22.9464444444,5.424,6.98611111111
451.40,10.5698888889,3.28266666667,18.9791111111,10.3457777778,2.45022222222,6.89794444445,3.12688888889,2.4995,2.43355555555,2.23455555556,19.8111111111,23.1511111111,5.42066666667,7.007
451.75,10.6936666667,3.307,19.1242222222,10.3915555556,2.46222222222,6.90842962963,3.14683333333,2.50405555556,2.421,2.25366666666,19.9677777778,23.3162222222,5.41177777778,7.02211111111
452.10,10.81,3.306,19.2837777778,10.4504444445,2.46388888889,6.92158148148,3.14588888889,2.49633333333,2.42777777778,2.24855555556,20.0863333333,23.4996666667,5.40066666667,7.01233333333
452.46,10.8817777778,3.28888888889,19.417,10.4753333333,2.43377777778,6.91128518519,3.12605555555,2.48033333333,2.40955555556,2.21388888889,20.192,23.6471111111,5.38944444444,7.00422222222
452.81,11.0133333333,3.31833333333,19.5903333333,10.5752222222,2.47044444444,6.96192962963,3.16527777778,2.50866666667,2.44033333333,2.24655555556,20.3577777778,23.814,5.43411111111,7.04388888889
453.17,11.1105555556,3.31577777778,19.6927777778,10.6035555555,2.46766666667,6.96735185185,3.15522222222,2.47266666667,2.43433333333,2.23055555556,20.4675555555,23.9622222222,5.44977777778,7.03466666666
453.52,11.1995555555,3.31866666666,19.8171111111,10.6604444444,2.47333333334,6.98047777778,3.1515,2.45116666667,2.43055555556,2.21711111111,20.5913333333,24.1032222222,5.46222222222,7.04
453.87,11.2921111111,3.31533333333,19.9265555555,10.7011111111,2.48088888889,6.99824074074,3.139,2.43144444445,2.43433333333,2.21588888889,20.6816666667,24.2326666667,5.46722222222,7.04211111111
454.23,11.3527777778,3.28644444445,20.0168888889,10.7163333333,2.472,6.98676666667,3.10988888889,2.40783333333,2.41066666667,2.18266666667,20.7685555556,24.3264444444,5.43222222222,7.00677777778
454.58,11.4425555556,3.25322222222,20.1325555555,10.7462222222,2.46288888889,6.9803037037,3.09788888889,2.37905555556,2.38577777778,2.16211111111,20.8954444445,24.4722222222,5.43,6.96244444444
454.93,11.5441111111,3.23477777778,20.2508888889,10.779,2.46422222222,7.00047407407,3.08694444445,2.37388888889,2.36988888889,2.161,21.0251111111,24.6362222222,5.41377777778,6.95388888889
455.29,11.6444444444,3.231,20.3748888889,10.8301111111,2.47533333333,7.02542592594,3.07327777778,2.38666666667,2.37366666666,2.15666666666,21.1481111111,24.8242222222,5.40866666667,6.95977777778
455.64,11.7842222222,3.21622222222,20.5517777778,10.9064444444,2.47955555556,7.06174444443,3.08433333333,2.39338888889,2.38433333333,2.14411111111,21.3145555556,24.9985555556,5.44644444444,6.98422222222
456.00,11.8995555556,3.21933333333,20.6838888889,10.9703333333,2.48766666667,7.06918148149,3.07738888889,2.396,2.371,2.14744444444,21.4594444445,25.151,5.46355555556,6.97377777778
456.35,12.0548888889,3.23633333333,20.8535555556,11.0701111111,2.53822222222,7.11761851851,3.10922222222,2.41861111111,2.40611111111,2.18155555555,21.6384444445,25.3456666666,5.488,7.01466666667
456.70,12.1847777778,3.23566666667,21.0161111111,11.1418888889,2.53577777778,7.12305555555,3.10588888889,2.42394444444,2.40388888889,2.16622222222,21.7754444444,25.5365555556,5.47055555555,7.00977777778
457.06,12.3066666667,3.229,21.1635555555,11.2157777778,2.53844444444,7.12995925927,3.10122222222,2.43911111111,2.39888888889,2.17477777778,21.9163333333,25.6907777778,5.45055555555,7.032
457.41,12.4404444444,3.22488888889,21.3391111111,11.289,2.52633333333,7.15373333335,3.08544444444,2.43416666667,2.39766666667,2.16566666667,22.0583333333,25.8915555556,5.44722222222,7.01644444444
457.76,12.5685555556,3.22755555556,21.5314444444,11.3641111111,2.51144444445,7.17069999999,3.08361111111,2.44322222222,2.39177777778,2.152,22.2201111111,26.0988888889,5.45011111111,7.01055555555
458.12,12.7324444444,3.252,21.736,11.4434444444,2.52988888889,7.20580000001,3.10122222222,2.46805555556,2.40833333333,2.17433333333,22.4063333333,26.3277777778,5.448,7.03577777778
458.47,12.8582222222,3.26066666667,21.9015555555,11.5165555555,2.54333333333,7.22732962963,3.10583333333,2.47633333333,2.41322222222,2.17422222222,22.5631111111,26.5261111111,5.42866666667,7.06022222222
458.82,12.9866666667,3.27077777778,22.0833333333,11.6032222222,2.56877777778,7.2430111111,3.11077777778,2.49927777778,2.42322222222,2.17911111111,22.7161111111,26.712,5.42677777778,7.061
459.18,13.1391111111,3.29622222222,22.2572222222,11.6886666667,2.59811111111,7.2747111111,3.14233333333,2.5075,2.42833333333,2.19422222222,22.8698888889,26.8791111111,5.45766666667,7.07377777778
459.53,13.2761111111,3.307,22.4105555556,11.7697777778,2.62388888889,7.2985111111,3.14944444444,2.52105555556,2.43866666667,2.20066666667,23.0046666667,27.0622222222,5.46255555556,7.06288888889
459.88,13.4063333333,3.31122222222,22.5655555556,11.8483333333,2.64355555555,7.3295074074,3.15772222222,2.53861111111,2.432,2.19733333333,23.1498888889,27.2335555555,5.46822222222,7.07344444444
460.24,13.5241111111,3.29,22.6988888889,11.9014444445,2.64655555555,7.33253333332,3.13755555555,2.53255555556,2.41288888889,2.18266666667,23.258,27.4031111111,5.44022222222,7.05055555556
460.59,13.6514444444,3.26933333333,22.8026666667,11.9474444444,2.649,7.33044444444,3.12166666667,2.52555555556,2.38444444445,2.17477777778,23.3716666667,27.5302222222,5.42422222222,7.02244444444
460.94,13.784,3.26033333333,22.9674444445,12.0155555555,2.65477777778,7.32957407407,3.11822222222,2.51388888889,2.37844444445,2.15744444444,23.4925555555,27.6996666666,5.41644444444,7.00888888889
461.29,13.9737777778,3.26766666667,23.1405555556,12.1163333333,2.69088888889,7.34684814815,3.1395,2.53438888889,2.38411111111,2.16844444444,23.6651111111,27.9067777778,5.42055555556,7.014
461.65,14.171,3.27211111111,23.3137777778,12.209,2.73722222222,7.36985555555,3.13522222222,2.54422222222,2.38255555555,2.17355555556,23.8435555555,28.1324444445,5.41933333333,7.01577777778
462.00,14.3631111111,3.25166666667,23.498,12.3163333333,2.75933333334,7.37432962964,3.12283333333,2.53466666667,2.36033333334,2.154,23.9995555555,28.3362222222,5.42511111111,6.998
462.35,14.5977777778,3.25088888889,23.7172222222,12.441,2.79566666667,7.40090740742,3.12722222222,2.55283333333,2.349,2.15366666667,24.1977777778,28.5802222222,5.45055555556,6.979
462.71,14.8652222222,3.24811111111,23.9373333333,12.5695555555,2.83277777778,7.42615925925,3.12172222222,2.56833333333,2.332,2.15455555555,24.4175555556,28.8572222222,5.46866666667,6.98855555556
463.06,15.1067777778,3.224,24.1425555556,12.6871111111,2.85455555556,7.43344074076,3.11577777778,2.56394444444,2.33155555556,2.15077777778,24.597,29.1221111111,5.43444444444,6.97022222222
463.41,15.3454444444,3.20955555556,24.3713333333,12.8168888889,2.87766666667,7.44470370369,3.10122222222,2.56483333333,2.29922222222,2.12966666667,24.8116666667,29.396,5.418,6.96455555556
463.76,15.6237777778,3.19866666667,24.6,12.9483333333,2.90288888889,7.45513703704,3.10027777778,2.57433333333,2.302,2.137,25.0355555556,29.7013333334,5.41211111111,6.976
464.12,15.9225555556,3.23688888889,24.8467777778,13.1148888889,2.95466666667,7.49014814816,3.13372222222,2.61005555556,2.31088888889,2.14822222222,25.2986666667,29.9987777778,5.43822222222,6.98122222222
464.47,16.1981111111,3.22244444444,25.1386666667,13.2461111111,2.98688888889,7.51608148149,3.14394444444,2.60683333333,2.30311111111,2.14544444445,25.544,30.3362222222,5.46144444444,6.982
464.82,16.4898888889,3.21288888889,25.3791111111,13.3894444444,3.02866666667,7.55866666667,3.155,2.62433333333,2.28577777778,2.14555555556,25.8092222222,30.687,5.45877777778,6.969
465.17,16.7484444444,3.20144444444,25.6048888889,13.4981111111,3.06988888889,7.56789629629,3.14377777778,2.63566666667,2.26588888889,2.14322222222,26.0128888889,30.9846666667,5.46266666667,6.97655555555
465.53,17.0347777778,3.20544444444,25.8477777778,13.6424444444,3.11266666667,7.60562592591,3.19027777778,2.67416666667,2.27166666667,2.14866666667,26.239,31.2931111111,5.47466666667,6.99166666666
465.88,17.3153333334,3.21944444445,26.0761111111,13.7916666667,3.16977777778,7.64523333334,3.21738888889,2.71638888889,2.28433333333,2.17522222222,26.4651111111,31.6007777778,5.505,7.02722222222
466.23,17.5643333333,3.19455555555,26.2997777778,13.8971111111,3.18733333333,7.64796666667,3.21,2.69877777778,2.26244444444,2.16588888889,26.6485555556,31.8598888889,5.47755555556,6.99755555556
466.58,17.778,3.16733333334,26.463,13.9904444444,3.20733333333,7.64769629631,3.22594444444,2.6825,2.26433333333,2.15,26.7837777778,32.0912222222,5.47644444445,6.97666666667
466.94,18.0183333333,3.16477777778,26.6626666667,14.1127777778,3.24877777778,7.65704444443,3.21783333333,2.71094444444,2.23988888889,2.14233333334,27.0091111111,32.3435555556,5.49044444444,6.96144444444
467.29,18.2262222222,3.16788888889,26.8222222222,14.2037777778,3.29666666667,7.66448148149,3.23188888889,2.72205555556,2.25122222222,2.155,27.1723333333,32.5603333333,5.48944444444,6.954
467.64,18.4326666666,3.17944444444,26.9624444444,14.2931111111,3.34955555555,7.68127777777,3.24183333333,2.73194444444,2.252,2.15322222222,27.2947777778,32.7615555556,5.48966666667,6.94422222222
467.99,18.6362222222,3.13188888889,27.1282222222,14.3697777778,3.33966666667,7.66850000001,3.20588888889,2.70872222222,2.21744444444,2.11244444444,27.4623333334,32.993,5.47,6.90522222222
468.35,18.8463333333,3.129,27.2823333333,14.469,3.37511111111,7.69281481482,3.20605555556,2.71722222222,2.21411111111,2.10311111111,27.6137777778,33.2077777778,5.44622222222,6.90388888889
468.70,19.0526666667,3.14077777778,27.4427777778,14.573,3.41188888889,7.70555555557,3.21833333333,2.7395,2.21822222222,2.11177777778,27.7546666667,33.3924444444,5.44955555556,6.90288888889
469.05,19.2005555556,3.10911111111,27.5412222222,14.6316666667,3.41433333333,7.69377777778,3.19616666667,2.73033333333,2.18033333333,2.07333333333,27.8841111111,33.5303333334,5.42422222222,6.856
469.40,19.3957777778,3.10288888889,27.696,14.7262222222,3.43711111111,7.6953925926,3.19066666667,2.72522222222,2.18444444445,2.076,28.0431111111,33.7104444445,5.43377777778,6.84977777778
469.75,19.5715555556,3.10866666667,27.8647777778,14.8032222222,3.483,7.72694074076,3.21211111111,2.74722222222,2.22066666667,2.08277777778,28.204,33.9397777778,5.454,6.84244444444
470.11,19.7598888889,3.123,27.9814444445,14.9151111111,3.522,7.74049629629,3.21366666667,2.77694444444,2.23988888889,2.08622222222,28.342,34.1214444444,5.44211111111,6.87744444445
470.46,19.9653333333,3.13955555556,28.1413333333,15.0148888889,3.56533333333,7.77924074073,3.21194444444,2.79444444445,2.24544444445,2.09622222222,28.5205555556,34.3294444444,5.42988888889,6.89044444445
470.81,20.1138888889,3.09711111111,28.2745555556,15.0703333333,3.54744444444,7.77564444443,3.18766666667,2.75672222222,2.20844444444,2.04511111111,28.6528888889,34.5271111111,5.39311111111,6.85077777778
471.16,20.2936666667,3.08144444444,28.4305555556,15.146,3.56655555556,7.80551851851,3.182,2.76833333333,2.19644444445,2.04222222222,28.8126666667,34.7588888889,5.41166666667,6.85844444444
471.51,20.4235555555,3.06044444444,28.584,15.2221111111,3.566,7.8236962963,3.16622222222,2.76572222222,2.17911111111,2.02466666667,28.9732222222,34.9504444444,5.39466666666,6.82855555556
471.87,20.5417777778,3.05333333333,28.6808888889,15.2852222222,3.58088888889,7.84177407407,3.17694444444,2.76961111111,2.18766666666,2.03755555556,29.0572222222,35.1183333333,5.39388888889,6.83366666667
