wavelength,Back_PieCinf,Belly_PieCinf,Breast_PieCinf,Crissum_PieCinf,Crown_PieCinf,DorTail_PieCinf,Patch10_PieCinf,Rump_PieCinf,Throat_PieCinf,WingTip_PieCinf
783.74,23.2597333333,53.3170666667,37.4898,55.3276,22.195,19.8404,16.5396,24.5496,49.7338,21.1876
784.05,23.8094666667,53.5949333334,37.9562666667,55.6181333334,22.7467333333,20.1388666667,16.7503333333,25.1011333333,49.9326,21.6922666667
784.36,23.6656,53.259,37.7502666667,55.4882666666,22.5468666667,19.7976666667,16.1568,24.7388666666,49.7543333333,21.222
784.67,23.0702666667,52.7292666667,37.4722,54.7924666667,22.4660666667,19.2766666667,15.8610666667,24.3362,49.1040666667,21.0809333333
784.98,23.1830666667,52.8927333333,37.8629333333,54.9515333333,22.903,19.5388666667,16.191,24.6038,49.0426666667,21.2806
785.29,22.4761333333,52.3726666667,37.47,54.6251333333,22.3022666667,18.8448,15.5488,23.8924666667,48.6748666667,20.5507333333
785.60,22.6625333333,52.5268,37.6090666667,54.6215333333,22.3620666667,19.177,15.5926,23.8189333333,48.7572666667,20.6337333333
785.91,22.6017333333,52.2803333333,37.378,54.2926666667,22.1177333333,19.0202,15.3253333333,23.4592,48.6260666667,20.5
786.22,22.1114666667,51.5465333333,36.6427333333,53.5777333333,21.6626666667,18.4456,14.5432,22.8446,48.0208,19.9920666666
786.53,22.0900666667,51.7709333333,36.6686,53.6348,21.8916666667,18.4057333334,14.4399333333,23.1410666667,48.2134666667,20.0196666667
786.84,22.2261333333,51.9634,36.9255333333,53.6213333333,22.1053333333,18.6808,14.6332,23.4481333333,48.2273333333,20.0934
787.14,22.7278,52.317,37.2530666667,53.956,22.4260666667,18.999,15.1060666667,23.9388,48.5273333333,20.405
787.45,22.79,52.4122,37.4506,53.9838,22.5532,19.2290666667,15.1908,23.9932666666,48.5505333333,20.5414
787.76,23.3629333333,52.8635333333,37.9876,54.432,23.0964,19.8224,15.6456666667,24.4396,48.9196666667,21.0582666667
788.07,23.8089333333,53.4986,38.5710666667,55.0448666667,23.5336,20.3930666667,16.1066666666,25.102,49.7008666667,21.583
788.38,23.2522666667,53.3334666667,37.9365333333,54.559,22.8644666667,19.8818666666,15.3082,24.5738,49.4463333333,21.0040666667
788.69,23.2310666667,52.9104,37.4362666667,54.1064666667,22.7352,19.8394666667,15.2737333333,24.6062666667,48.8949333333,21.1086666667
789.00,23.3388666667,53.1504,37.7376,54.3326666666,22.8775333333,20.1428666667,15.647,24.9314,49.189,21.4682
789.31,23.4447333333,53.0922,37.7206,54.2576,22.9918666666,20.4346666667,15.9598666667,25.0996666667,49.1616666667,21.4976666666
789.62,23.5008666667,53.4563333333,38.0372,54.4580666667,23.1136,20.5922,16.2159333334,25.3705333333,49.2551333333,21.5865333333
789.92,23.3845333333,53.3522666667,38.0794,54.3944,22.9891333333,20.5742666667,16.2198,25.2633333333,49.2489333333,21.3691333333
790.23,23.3507333333,52.9615333333,37.9120666667,54.1815333333,22.9091333333,20.3642666667,16.0836666667,25.1094,49.1961333333,21.1002
790.54,23.1174,52.7392,37.7540666667,54.0622,22.8124666667,20.2179333333,15.9873333333,24.8841333333,48.9722,20.9505333333
790.85,22.9223333333,52.6047333333,37.4562,53.7282,22.4622666666,20.0162,15.7672,24.652,48.893,20.757
791.16,22.5114666667,52.4277333333,36.9852666667,53.7316,22.042,19.3836666667,15.4843333333,24.5828666667,48.7462666667,20.3857333333
791.47,22.8829333333,52.6169333333,37.1042,54.0711333333,22.3509333333,19.5196,15.68,24.882,49.0476,20.3946666667
791.78,23.5286666667,52.9558,37.6042666667,54.5616666667,22.7386666667,20.0346666667,16.2890666667,25.547,49.5010666667,21.0373333334
792.08,23.6212,53.1093333333,37.9696666666,54.4583333333,23.0191333333,20.132,16.2601333333,25.8404666667,49.6551333333,20.9272
792.39,23.7386666666,53.0258,37.7138,54.3850666667,22.9546,19.7816,16.0651333333,25.9224,49.5009333333,20.7576
792.70,24.105,53.415,38.0810666667,54.6278666667,23.4577333333,19.8642,16.3204,26.2276,49.785,21.0998666667
793.01,24.6544666667,53.8998,38.4272666667,55.1145333333,24.0470666666,20.3444,16.832,26.712,50.4554666667,21.3957333333
793.32,25.2136666667,54.7498,38.8850666667,55.8602,24.5236666667,20.8773333333,17.2492,27.0414,51.1079333333,21.9512
793.62,25.6250666667,54.8507333333,39.2210666667,56.1911333333,24.8959333334,21.3451333333,17.7355333333,27.4501333333,51.3767333333,22.6268
793.93,25.5277333333,54.8413333333,38.9420666667,55.7686,24.776,21.2379333333,17.4388,27.4272666667,51.3122666667,22.6198
794.24,25.3218,54.5298666667,38.7718666667,55.6546,24.4535333333,20.8006666667,17.1075333333,27.0311333333,51.156,22.3344666667
794.55,25.7989333333,54.7409333333,39.15,55.8520666667,24.6835333333,21.2394666667,17.4812666667,27.1714666667,51.5139333333,22.687
794.86,25.5758666667,54.1242666667,38.6441333333,55.3324666667,24.3155333333,21.0082,17.0967333333,26.5535333333,50.956,22.4642
795.16,25.1049333333,53.8264666667,38.1311333333,55.0422,23.794,20.4412666667,16.6689333333,25.9615333333,50.5731333334,22.0982
795.47,25.159,53.7688,38.1123333333,54.9606,23.8052666667,20.5338,16.9420666667,25.9534666667,50.5146666667,22.3787333333
795.78,24.8992666667,53.4732666667,37.987,54.8590666667,23.4710666666,20.2584,16.7111333333,25.6664,50.4852666667,22.2801333333
796.09,24.9168,53.4849333333,38.0518666667,54.8302666667,23.4366,20.1729333333,16.5886,25.5704666667,50.3310666666,22.1337333333
796.40,25.2062666667,53.51,38.4553333333,55.0044,23.6195333333,20.2440666667,16.7002666667,25.8164666667,50.383,22.2686666667
796.70,25.0956,52.9665333333,38.2332,54.6415333333,23.4916666667,20.0997333333,16.5540666667,25.6333333333,50.1998666667,22.0956666666
797.01,24.8404666667,52.919,37.9329333333,54.4198666667,22.8408666667,19.6111333333,15.9334,25.3012666667,50.1120666667,21.5263333333
797.32,24.6504,52.4764666667,37.8986,54.1944,22.3785333333,19.3308666667,15.9036,24.9104666667,49.8082,21.3767333333
797.63,24.4373333333,52.2486666667,37.9079333333,54.1051333333,22.268,19.1253333333,15.5454,24.7760666667,49.7278666667,21.2519333333
797.93,23.9562666667,52.2842,37.8534666667,53.8318,21.9234,18.8416,15.0950666667,24.5420666667,49.6523333333,20.8612
798.24,23.8918666667,52.6981333333,38.2747333333,54.1891333333,21.8152666666,18.7838,15.0945333334,24.7072,50.171,20.9144666667
798.55,24.399,52.9516,38.7548,54.4058,22.2494666667,19.2092,15.5647333333,25.1762,50.534,20.9863333334
798.85,24.9978,53.49,39.2116666667,55.0760666667,22.8398666667,19.9215333333,16.0626666667,25.6753333333,51.0972,21.1939333333
799.16,24.9437333333,53.554,39.1267333333,55.1784,23.0047333333,19.7699333333,15.7465333333,25.5304666667,51.1596666667,20.892
799.47,24.6241333333,52.9787333333,38.5248,54.766,22.5721333334,19.3380666667,15.3523333333,25.1961333333,50.6902666667,20.5910666667
799.78,24.4252666667,53.1562666667,38.228,54.6024666667,22.2173333333,18.9799333334,14.7798,24.8324666667,50.5267333333,20.3495333333
800.08,24.4853333333,53.8236,38.6274,55.0538666667,22.3724,19.1175333333,14.6666,25.0587333333,50.6862666667,20.2696
800.39,24.7782,54.4188666666,39.0334,55.549,23.0534,19.6282666667,15.1275333333,25.4026,50.9046,20.8128
800.70,24.8636,54.4904,38.9882666667,55.7725333333,23.2407333333,19.5693333333,14.931,25.4444666666,50.8991333333,20.5960666667
801.00,25.8288666667,55.4752666667,39.7040666667,56.5588,24.2488666667,20.8225333333,16.1072,26.4358666667,51.6529333333,21.4346
801.31,26.5711333333,55.9598,40.0804666667,57.0416,25.0968,21.4942666666,16.7246,27.0188666667,52.2214,22.2942666667
801.62,26.5514,55.972,39.9298,56.9500666667,25.0464,21.6554666667,16.7495333333,27.1030666667,51.9287333333,22.2223333333
801.92,25.7634,55.1147333333,39.344,56.2099333333,24.2544,20.9488,15.9778666667,26.2176,50.9260666667,21.6754
802.23,25.0959333333,55.0493333333,38.8594,55.9462,23.4472666667,20.0,15.0856,25.4068,50.6896,20.9435333333
802.54,25.2978666667,55.2224666667,38.8342,55.6960666667,23.3932,20.0572666667,15.2641333333,25.3448666667,50.7104,21.0148
802.84,25.2156666667,55.6262,39.1051333333,55.9916,23.4683333333,20.2064666667,15.1336666667,25.3428666667,51.0458,21.0961333333
803.15,24.7354666667,55.1423333333,38.6912,55.4934666667,22.9689333333,20.0956666667,14.7592,25.0066666667,50.4389333333,20.8139333333
803.46,24.7006666667,54.5576,38.1929333333,54.8647333333,22.7874666667,19.9312,14.69,24.7588666667,49.7879333333,21.0968666667
803.76,24.7319333333,54.0642,37.9758666667,54.4532666666,22.9706,19.9158,14.6582666667,24.6793333333,49.6530666667,20.9779333333
804.07,24.8388666667,54.3074,38.0361333333,54.454,23.1944666667,20.4608,14.8886666667,24.8650666667,49.5626666667,21.3563333333
804.38,24.3881333333,53.9188,37.5157333333,54.251,22.8849333333,19.7996666667,14.5887333333,24.4882666667,49.2352666667,20.8332
804.68,23.9436666667,53.5350666667,37.1869333333,54.2090666667,22.3991333333,19.2568666667,14.2994,24.2568666667,48.742,20.1911333333
804.99,24.2433333333,53.6726,37.5282666667,54.5341333333,22.7086,19.2299333333,14.4642,24.2596666667,48.9553333334,20.3716
805.30,24.7466666667,54.048,37.952,54.8213333333,23.8666666667,19.9253333333,15.3813333333,25.072,49.456,21.296
805.60,25.2636,54.1349333333,38.1698,54.8574666667,24.2773333333,20.1371333333,15.7594666667,25.3903333333,49.6782666667,21.7088666667
805.91,25.3722,54.1248,38.3540666667,54.9423333333,24.6227333333,20.4979333333,16.2946,25.7338666667,49.4234666667,22.2012
806.21,26.2205333333,54.6562,38.9238,55.6902666667,25.2808666667,21.1024,17.2126,26.3255333333,49.916,23.0918666667
806.52,26.3428666667,54.7824666667,39.0818,56.0031333333,25.5467333333,20.9130666667,17.6486,26.4915333333,50.2016666667,23.3864
806.83,26.4655333333,54.7196,39.2328666667,56.0688,25.7672,21.2222666667,17.9101333333,26.5184,50.5026,23.5132
807.13,26.4948,55.0670666667,39.7154666667,56.3016666667,25.8185333333,21.3151333333,18.0192666667,26.7631333333,50.8748666667,23.7037333333
807.44,27.2771333333,55.6836,40.6645333333,57.0232,26.6180666667,21.8638666667,19.168,27.6824,52.0152,24.3436666667
807.74,27.6877333333,56.3636666667,41.3212,57.3791333333,26.8142,22.1458,19.7051333333,28.0806,52.3232666667,25.0341333333
808.05,27.7283333333,56.2486666667,41.3364,56.8977333333,26.7214666666,21.9251333333,19.8844666667,27.5247333333,51.9526666667,24.967
808.35,27.3667333333,55.6083333333,40.4375333333,56.0788,26.1197333333,21.4601333333,19.3000666667,26.9402,51.1568,24.5939333333
808.66,27.6479333334,56.1871333333,40.8130666667,56.7367333333,25.9938,21.6204666667,19.086,27.1264666667,51.6905333333,24.637
808.97,27.3236666667,55.9154,40.8397333333,56.9266,25.7982,21.6681333334,18.926,27.0037333333,51.7223333333,24.5414666667
809.27,27.2733333333,55.9989333333,40.6474,57.1945333333,25.7158666667,21.2774,18.5534666667,26.8124,51.7878666667,24.3686
809.58,26.3955333333,55.2609333333,39.7348,56.2923333333,25.3228,20.6365333333,17.9958666667,26.3307333334,51.2289333333,23.3363333333
809.88,26.8132666667,55.1568,39.7537333333,56.1770666667,25.8046666667,21.4424,18.3406,26.602,51.3692,23.7642666667
810.19,27.0860666667,55.6814666667,39.958,56.7175333333,26.3612,21.6470666667,18.6104,27.1518666667,51.9496,24.1029333333
810.49,26.618,55.4254,39.0484666667,56.3891333333,25.3188,20.6585333333,17.9688,26.508,51.5522666667,23.3242666667
810.80,26.3116666666,55.6324666667,38.5918666667,56.4797333333,24.9532,19.9814,17.0842,26.1744,51.0529333333,23.0343333333
811.10,25.6566,54.5454666667,37.418,55.7766,24.2424,19.5392,15.8775333333,25.5492666667,50.4356,22.2286666667
811.41,25.3345333334,54.2491333333,37.0604666667,55.7221333334,24.1114666667,19.6476666667,15.3825333333,25.5780666667,50.6436666667,22.0749333333
811.71,25.9267333333,54.5044666667,38.1144666667,56.2870666667,24.9871333333,20.5084,16.5701333333,26.6346,51.422,22.7734
812.02,25.6498,53.9188666667,37.9342,55.7464666667,25.0322,20.1866,16.7632,26.5122,51.2355333333,22.4002666666
812.32,25.9274666667,53.9441333333,37.9748666667,55.4676666667,25.3808666667,20.3856666667,17.1006666667,26.8530666667,51.276,22.5394666667
812.63,25.7825333333,53.3842,37.7416666667,54.9554,25.2481333333,20.7442666667,16.9784,26.7682666667,50.9859333333,22.3156666667
812.93,26.2776,54.2902,38.7559333333,55.8598,25.8181333333,21.6968666667,17.3398,27.2791333333,51.9299333333,23.1324
813.24,25.8586666667,54.7540666667,39.1398666667,56.4744,25.6500666667,21.5705333333,17.3542,27.2661333333,52.4992,22.6458666667
813.54,25.9668,54.5514,39.6177333333,56.2228666666,25.5912666667,21.6455333333,17.6806,27.2756666667,52.206,22.6498
813.85,26.6795333333,54.6036666667,39.8844666667,56.0860666667,26.4934,22.5601333333,18.3445333333,27.5714,52.3194666667,23.0992
814.15,26.3246,53.8302,39.5869333333,55.8114666667,26.2406666667,22.8136666667,17.9219333333,27.0216,52.2685333333,22.7234666667
814.46,26.5763333333,54.1005333333,40.1677333333,56.0283333333,26.5184666667,22.9594666667,18.1174666667,27.1568,52.4372666667,22.9012666666
814.76,27.6645333333,55.1572666667,41.5188666667,56.8224,27.6262666667,24.099,19.1738666667,28.2554,53.1362666667,24.1626666667
815.07,28.1578666667,56.1579333333,42.1486,57.5292666667,28.5560666667,24.9352,19.8672666667,29.0237333333,53.997,24.7268
815.37,28.6869333333,56.7108666667,42.4242666667,58.1439333333,28.7813333333,25.4103333333,19.9810666667,29.3307333333,54.4824,25.1136
815.68,29.0159333333,56.8636,42.7116666667,58.5128666667,29.4095333333,25.8669333333,20.4748,29.8658,54.5768666667,25.6357333333
815.98,28.9806666667,57.0856666667,42.9143333333,58.5740666667,29.5185333333,25.7599333333,20.8317333333,30.1,54.6467333333,25.885
816.29,28.2550666667,56.2399333334,41.9146666667,57.784,28.4933333333,24.2374,19.7425333333,29.2844,53.7037333333,24.8775333334
816.59,28.6884666667,56.4132,42.0657333333,58.0908666667,28.6008,23.9811333333,19.5617333333,29.3897333333,53.8466666667,25.3458
816.89,28.3611333333,55.9828,41.676,57.6833333333,28.3486666667,23.5428,19.1188666667,29.0449333333,53.5488666667,25.1878666667
817.20,27.9694,56.1957333333,42.0978666666,58.3730666667,28.4098,23.4862666667,19.0090666667,29.156,53.9510666666,25.5106666667
817.50,27.8744666667,56.2759333333,42.0722,58.1172666667,28.3422666666,22.9838666667,19.1772,29.1118666667,53.434,25.595
817.81,27.7787333333,56.3312,41.7082666667,57.9536,28.1285333333,22.8489333333,19.2204,29.1545333333,53.3161333333,25.4112666667
818.11,27.0799333333,55.2176,40.4076666667,56.9696666667,26.9971333333,21.8512666667,18.6720666667,28.5950666666,52.3361333334,24.3911333333
818.41,26.6026666667,54.4676,39.5367333333,56.3365333333,25.9265333333,20.9585333333,17.8382,27.9446666667,51.4269333333,23.6102666667
818.72,26.4548,54.5276,39.4456666667,56.2561333333,26.0569333333,21.0229333333,17.7979333333,28.0877333333,51.1464,23.5374
819.02,26.3310666667,54.2378666667,39.2074,55.7157333333,25.8182,20.6666666667,17.571,27.6270666667,50.7459333333,23.4173333333
819.33,26.5616,54.413,39.3993333333,55.9294666667,25.8686,21.0249333333,17.6811333333,27.801,51.0691333333,23.5665333333
819.63,26.2216666667,54.4945333333,39.4863333333,55.8075333333,25.7949333333,21.1973333333,17.7283333334,27.8314666667,50.8807333333,23.5992666667
819.93,26.0863333333,54.4849333333,39.4317333333,55.6244666666,25.6244,21.1972,17.6268,27.6298666667,50.8449333333,23.5886666667
820.24,26.4460666667,55.1554,39.9744,56.2611333333,25.8097333333,21.5909333334,17.8906666667,27.9086666667,51.373,23.9543333333
820.54,26.4207333333,55.2291333333,40.0043333333,56.12,25.7521333333,21.6585333333,17.8150666667,27.9219333333,51.2089333333,24.0181333333
820.85,26.4478666667,55.2872666666,40.1241333333,56.3719333333,25.9435333333,21.8427333333,17.8568666667,28.0886,51.4312,24.2380666667
821.15,26.5217333333,55.3692666667,40.2770666667,56.471,26.0772,21.9506,17.9656666666,28.0808666667,51.4133333333,24.3167333333
821.45,26.5152666667,55.5262,40.4466666667,56.6573333333,26.1868666667,22.0027333333,17.8791333333,27.9547333334,51.5711333333,24.4002666667
821.76,26.4705333333,55.4818,40.4002,56.5836666667,26.1611333333,22.0088666667,17.8304,27.8898,51.5784666667,24.4812666667
822.06,26.4966,55.4942666667,40.4364666667,56.6407333333,26.1168666667,22.0156,17.7922666667,27.9066666667,51.6222666667,24.5770666667
822.36,26.3611333333,55.4678666667,40.4738,56.6263333333,25.9418,21.9201333333,17.7409333333,27.8275333333,51.6014,24.5071333333
822.67,26.282,55.5471333333,40.5660666667,56.644,25.9032,21.8044666666,17.7038,27.7380666667,51.5890666667,24.5158
822.97,26.6504,55.8011333333,40.9075333333,56.9346,26.1865333334,22.1333333333,18.0740666667,28.0415333333,51.8946,24.8537333333
823.27,26.8007333333,55.8572,41.0595333333,56.9948,26.4094,22.288,18.2446666667,28.2183333333,51.9168,24.9772666667
823.58,26.9557333333,55.7994,41.0709333333,57.0122,26.5836666667,22.3931333333,18.4138,28.3283333333,51.9244666667,25.1520666666
823.88,27.2128,55.9948666667,41.3112,57.3007333333,26.8572,22.671,18.77,28.6023333333,52.2384,25.4097333333
824.18,27.4801333333,56.1444666667,41.5152,57.3771333333,26.9476666667,22.8582666666,18.9996666667,28.7555333333,52.4300666667,25.5943333333
824.49,27.3483333333,56.0566666667,41.4674666667,57.3174,26.9139333333,22.7786666667,18.8725333333,28.7472,52.5396,25.6465333333
824.79,27.404,55.8970666667,41.3676,57.1719333333,26.847,22.746,18.9288,28.8681333333,52.4316666667,25.6866
825.09,27.6516666666,56.2686666667,41.7147333333,57.7089333333,27.1688666667,23.1201333333,19.2234666667,29.1541333333,52.7981333333,26.0146
825.39,27.6736,56.2004666667,41.5247333333,57.5596666667,27.1598,23.1593333333,19.3930666667,29.0926,52.6414,26.0472666667
825.70,28.1354,56.6893333333,41.8679333333,58.0887333333,27.5344,23.547,19.6247333333,29.4153333333,53.0339333333,26.3976666667
826.00,28.555,56.7398,42.0789333333,58.2269333333,27.8368666667,23.9362,19.8714666667,29.7162666667,53.1294666667,26.5825333333
826.30,28.0808666667,56.4456,41.6170666667,57.8281333333,27.3522,23.4190666666,19.2828,29.3662666667,52.6184666667,26.1613333333
826.61,27.8186,56.2282,41.3587333333,57.6640666667,27.037,23.2515333333,18.9911333333,29.1569333333,52.4404666666,26.0530666667
826.91,27.0308,55.641,40.5815333333,57.0375333333,26.3369333333,22.6168,18.2944666667,28.585,51.7581333333,25.3938
827.21,26.6596666667,55.2676666667,40.1662666667,56.6805333333,26.0157333333,22.2530666667,17.9248,28.1530666667,51.2766666667,25.0139333333
827.51,26.3111333333,55.1701333333,39.8609333333,56.4395333333,25.7248,22.0251333333,17.5414666667,27.9006666667,50.9736,24.6555333333
827.82,26.6666666667,55.3889333333,40.1456666667,56.6728,25.8926,22.4172,17.9907333333,28.2125333333,51.1394666667,24.8755333333
828.12,26.7792,55.6809333333,40.4147333333,56.9638,26.0934,22.6036666667,18.2206666667,28.3974,51.3313333333,25.0563333333
828.42,26.5579333333,55.2614,40.1982666667,56.296,25.7949333333,22.2240666667,18.0748,28.0868666667,50.8433333333,24.7603333333
828.72,26.4165333333,55.1463333333,40.3590666667,56.1707333333,25.7513333333,22.0072666667,17.9512666667,27.9352,50.8403333333,24.521
829.02,25.9186666667,55.0146,40.0228,55.8958666667,25.2781333334,21.4926,17.6065333334,27.7234666666,50.6894666667,24.1366666667
