wavelength,Back_NepOnef,Belly_NepOnef,Breast_NepOnef,Crissum_NepOnef,Crown_NepOnef,DorTail_NepOnef,Rump_NepOnef,Throat_NepOnef,WingTip_NepOnef
644.51,10.9692,26.1596666667,26.2834666667,15.3979333333,10.579,11.7898588235,11.1232666666,29.5338666667,12.4011333333
644.84,11.0486,26.2866,26.3704666667,15.4759333333,10.6402,11.8518039216,11.1708,29.5868666667,12.472
645.17,11.087,26.3478666667,26.3867333333,15.5192666667,10.7062666667,11.8844745098,11.1685333333,29.6213333333,12.4632
645.50,10.9702666667,26.3010666667,26.3172,15.4153333333,10.6155333333,11.7758823529,11.0849333333,29.5194,12.3554
645.83,10.9496666667,26.2490666667,26.3149333333,15.4084,10.5894,11.7451490196,11.081,29.4553333333,12.362
646.16,11.0347333333,26.3192,26.4532,15.4654666667,10.6891333333,11.848972549,11.1562666667,29.4969333333,12.4592666667
646.49,11.1086666667,26.3682666667,26.5406,15.5122,10.7605333333,11.9486313725,11.2118,29.5362666667,12.5497333333
646.82,11.0766666667,26.3286666667,26.5438666667,15.4762,10.7274,11.9017098039,11.1856,29.5414,12.4938666667
647.15,11.2107333333,26.4274666667,26.6472,15.6032,10.8476666667,12.0132,11.3097333333,29.6247333333,12.6044666667
647.48,11.1908666667,26.4121333333,26.617,15.5832,10.8057333333,11.9964862745,11.2648,29.5993333333,12.604
647.81,11.2524,26.3712666667,26.6754,15.6018,10.7815333333,11.9938392157,11.2944666667,29.5705333333,12.6503333333
648.14,11.3330666667,26.4748666667,26.7564,15.6638666667,10.8406,12.0665568627,11.3514,29.6827333333,12.7206666667
648.47,11.3246666666,26.456,26.7740666667,15.6747333333,10.8255333333,12.0719607843,11.3488,29.7529333333,12.7208666667
648.80,11.3730666667,26.5103333333,26.8408666667,15.7388666667,10.8516666667,12.144572549,11.4334,29.8222,12.8142
649.13,11.4019333333,26.5563333333,26.8720666667,15.7554666667,10.8432666667,12.1716745098,11.4405333333,29.849,12.8238666667
649.46,11.4179333333,26.5770666667,26.9082,15.7768,10.8474,12.1909098039,11.4388,29.897,12.8459333333
649.79,11.4927333333,26.6521333333,26.9413333333,15.8923333333,10.9264666667,12.2621568627,11.5522,29.9957333333,12.9406
650.11,11.3890666667,26.5802,26.8416666667,15.8416666667,10.8465333333,12.1624901961,11.4520666666,29.9752666667,12.8344
650.44,11.4006,26.5980666667,26.843,15.832,10.8736,12.2090980392,11.4696666667,29.9971333333,12.8834666667
650.77,11.2809333333,26.5292,26.7834,15.7484,10.7948666667,12.1218980392,11.3802,29.9266,12.8076
651.10,11.3634666667,26.607,26.8814,15.8208,10.8873333333,12.1919176471,11.4688666667,29.9964666667,12.865
651.43,11.4295333333,26.7752,26.9841333333,15.9410666667,11.0424,12.3614313726,11.5766666667,30.1491333333,12.9813333333
651.76,11.4301333334,26.7694666667,26.9981333333,15.9984,11.0886,12.3773490196,11.5782666667,30.0952666667,13.0195333333
652.09,11.4090666667,26.7933333334,27.01,15.9644666667,11.0887333333,12.3825607843,11.5753333333,30.0926,12.9942666667
652.42,11.4375333334,26.8042666666,27.0422,15.9803333333,11.1356,12.3996117647,11.5904,30.1558666667,13.0059333333
652.75,11.4624666667,26.8344666667,27.0843333333,16.0269333333,11.2050666667,12.4540313725,11.656,30.2094666667,13.0725333333
653.08,11.4379333333,26.8548,27.0922666667,16.03,11.1922666667,12.4358039216,11.6084666667,30.2084,13.0334
653.41,11.2835333333,26.7631333333,26.9926666667,15.8682,11.0385333333,12.2930862745,11.4321333333,30.1086666667,12.8887333333
653.74,11.237,26.7843333333,26.9986,15.8352666667,10.9934666667,12.2485254902,11.3895333333,30.0842666666,12.8368666667
654.06,11.22,26.7861333333,27.0102,15.8573333333,11.0158666667,12.2387176471,11.4051333333,30.059,12.8148666667
654.39,11.2915333333,26.8458,27.0779333333,15.9106666667,11.0952666667,12.2808156863,11.4751333333,30.1356666667,12.8827333333
654.72,11.2588666667,26.8536666667,27.0321333333,15.9080666667,11.0502,12.2770549019,11.4587333333,30.0844,12.8334666667
655.05,11.2346666666,26.7962666667,26.9755333333,15.8622666667,10.9914,12.1865098039,11.3988,30.0258666667,12.7451333334
655.38,11.2966,26.8501333333,27.0326666667,15.888,11.0671333333,12.2220941176,11.4538,30.122,12.7792666667
655.71,11.3160666667,26.8794666666,27.1046666667,15.8964666667,11.0594,12.2381607843,11.4812666667,30.148,12.814
656.04,11.2896666667,26.8755333333,27.1166,15.8858666667,11.0243333333,12.1710509804,11.4685333333,30.0695333333,12.8021333333
656.37,11.3934666667,26.9381333334,27.224,15.9438,11.0867333333,12.2339411765,11.5605333333,30.1584666667,12.8677333333
656.69,11.3831333333,26.9284,27.2326666667,15.9472,11.079,12.2064862745,11.5752666667,30.1786666667,12.8589333333
657.02,11.4194666667,27.0243333333,27.3324666667,16.0506,11.1404666667,12.2692196078,11.6626,30.2558666667,12.9137333333
657.35,11.4726666667,27.0616,27.4036666667,16.0883333333,11.1621333333,12.3002705882,11.7536,30.2781333333,12.9670666666
657.68,11.4157333333,27.0308,27.3576,16.0053333333,11.0704,12.2660666667,11.7048,30.215,12.9221333333
658.01,11.3863333333,27.0031333333,27.3158666667,15.9726,10.9966666667,12.2298705882,11.6612,30.1639333333,12.8623333333
658.34,11.3998666667,26.9822666667,27.3184,15.9889333333,10.9816666667,12.222972549,11.6584666667,30.1985333333,12.9056666667
658.66,11.3726,26.9194666667,27.2594666667,15.9463333333,10.9460666667,12.1890588235,11.6208,30.169,12.8992
658.99,11.3011333333,26.8886,27.2373333333,15.8729333333,10.8389333333,12.1436470588,11.546,30.1390666667,12.8521333333
659.32,11.2419333333,26.7800666667,27.1148666667,15.7985333333,10.7950666667,12.0408078431,11.4778666667,30.0400666667,12.8022
659.65,11.2775333333,26.8105333334,27.1381333333,15.8463333333,10.8606666667,12.0929490196,11.5126666667,30.0763333333,12.8428666667
659.98,11.2257333333,26.7862666667,27.0985333333,15.8189333333,10.8463333333,12.0584235294,11.4490666667,30.0415333333,12.8236666667
660.31,11.1853333334,26.7729333333,27.0925333333,15.7364,10.8262,12.0597882353,11.4276666667,30.0166666667,12.8068666667
660.63,11.2052666667,26.7425333333,27.0427333333,15.712,10.8336,12.0709568627,11.4395333333,30.0138666667,12.8153333333
660.96,11.2932666666,26.7999333333,27.1306666667,15.8068666667,10.9546666667,12.1994,11.5171333333,30.0863333333,12.9023333333
661.29,11.3426666667,26.8308,27.1711333333,15.8978,11.0019333333,12.2224117647,11.5422666667,30.149,12.9314666667
661.62,11.3938,26.8496,27.2268666667,15.9638666667,11.0728666667,12.2941529412,11.6086666667,30.2212666667,13.0102666667
661.94,11.4159333333,26.9049333333,27.3022,15.9708,11.1402,12.3405607843,11.636,30.2367333333,13.0338666667
662.27,11.4244,26.9523333333,27.3708666667,16.0124666667,11.1746666667,12.3714862745,11.6547333333,30.3064,13.046
662.60,11.5272666667,27.0478,27.4563333333,16.1516,11.279,12.4720666667,11.7680666667,30.3854,13.1198666667
662.93,11.618,27.199,27.6279333333,16.2714,11.3926,12.5986666667,11.8228,30.5299333333,13.2074666667
663.26,11.6241333333,27.1837333333,27.6313333333,16.2612666667,11.366,12.6187176471,11.8071333333,30.5139333333,13.1846666667
663.58,11.6346,27.1948666667,27.6805333333,16.2717333333,11.357,12.635227451,11.85,30.4974666667,13.2054
663.91,11.8121333333,27.3192666667,27.7875333333,16.4855333333,11.5195333333,12.7876784314,11.9934,30.5953333333,13.3790666667
664.24,11.9284,27.475,28.0072666667,16.6278666667,11.6013333333,12.9262078431,12.0908666667,30.7434,13.5032666667
664.57,11.9719333333,27.5381333333,28.0392666667,16.6426666667,11.64,12.9498705882,12.0667333333,30.7842,13.5347333333
664.89,12.0376,27.5538,28.1164666667,16.6156666667,11.6519333333,12.9696235294,12.0514666667,30.8299333333,13.5476
665.22,12.012,27.6108666667,28.1248666667,16.5712,11.6246,12.9155294118,11.9902,30.7951333333,13.5193333334
665.55,12.1116,27.7157333333,28.2304666667,16.6552,11.7304666667,13.0193921569,12.0822666667,30.893,13.6016666667
665.87,12.1904,27.8122666667,28.3762,16.7253333333,11.7674,13.0909490196,12.1673333333,30.9366,13.6728
666.20,12.1008,27.7539333333,28.3007333333,16.6131333333,11.6935333333,13.0044352941,12.0606666667,30.8476,13.6004666667
666.53,12.0880666667,27.6832,28.2215333333,16.6514666667,11.6864666666,13.0252509804,12.0926,30.8154,13.5931333333
666.86,12.1202,27.7290666667,28.1934,16.696,11.6773333333,13.0190039216,12.0795333333,30.8580666667,13.5915333333
667.18,12.1851333333,27.7718,28.2345333333,16.7572,11.6648666667,13.0495647059,12.0481333333,30.9004,13.6146666667
667.51,12.0956,27.6774,28.1970666667,16.6403333333,11.5463333333,12.9321019608,11.9743333333,30.8395333333,13.4888
667.84,11.9548666667,27.5267333333,27.9844,16.4704666667,11.4318666667,12.7708196078,11.8205333333,30.6632,13.3357333333
668.16,11.9444666667,27.5196666667,27.9731333333,16.4798,11.4137333333,12.7631921569,11.859,30.6725333333,13.3920666666
668.49,11.9149333333,27.5051333333,27.9329333333,16.4702666666,11.4081333333,12.743427451,11.8348,30.6189333333,13.4259333333
668.82,11.9384,27.5115333333,27.9854,16.5315333333,11.4824666667,12.8110627451,11.8838,30.6444,13.4797333333
669.14,11.8879333333,27.5138666667,27.9953333333,16.5507333333,11.4296666667,12.7964313725,11.8468666667,30.6512,13.4475333333
669.47,11.9092,27.5415333333,27.967,16.5524666667,11.4736,12.8108666667,11.8936,30.6748,13.4826666667
669.80,11.8872,27.5364666667,28.0058666667,16.5342666666,11.4596,12.8064470588,11.9095333333,30.6956666667,13.4648
670.13,11.9893333333,27.601,28.1044666667,16.5602666667,11.4977333333,12.8456196078,11.9755333333,30.7082,13.543
670.45,12.0237333333,27.6988666667,28.2304666667,16.6133333333,11.5595333334,12.9217215686,12.0288666667,30.8318,13.6250666667
670.78,11.962,27.6896,28.1723333333,16.5768,11.5705333333,12.8398901961,11.9970666667,30.8203333333,13.5661333333
671.10,12.0344,27.8113333333,28.2590666667,16.6534,11.6777333333,12.9294196078,12.0498,30.9284666667,13.6924
671.43,12.0660666667,27.8704666667,28.3664666667,16.7440666667,11.7368666667,12.9700431373,12.0949333333,31.0303333333,13.7261333334
671.76,11.9672666667,27.777,28.3056,16.6638666667,11.6430666667,12.8776039216,12.0102,30.9651333333,13.5836666667
672.08,12.0096,27.8858,28.4385333333,16.7759333333,11.7478666667,12.9874745098,12.1268,31.0940666667,13.6564
672.41,12.0426666667,27.9592,28.4857333333,16.7983333333,11.7808666667,13.0426705882,12.1602666667,31.1448,13.6703333333
672.74,12.018,27.8858,28.4757333333,16.7458666667,11.7401333333,13.0117568627,12.0980666667,31.1373333333,13.6201333333
673.06,11.9951333333,27.9008666667,28.5152666666,16.7499333333,11.7038,13.0083098039,12.0712666667,31.1412,13.6224666667
673.39,12.0674666667,27.9884,28.5926,16.8669333333,11.7926666667,13.1238784314,12.1466666667,31.2129333333,13.6832
673.72,12.017,28.0304,28.5990666667,16.8672,11.7558666667,13.1108627451,12.1138,31.2445333333,13.6449333333
674.04,11.9667333333,28.0147333333,28.582,16.817,11.6753333333,13.0729647059,12.0774666667,31.1687333334,13.5666
674.37,12.0382666667,28.1198666667,28.6803333333,16.9351333333,11.7564666667,13.1983803922,12.1944666667,31.2816,13.7086
674.69,12.1008666667,28.1874,28.7788666667,17.0038,11.8356,13.2836470588,12.2596,31.3506,13.7573333333
675.02,12.2237333333,28.3012,28.8852,17.0846666666,11.906,13.391854902,12.3603333333,31.3906666667,13.8721333333
675.35,12.2768666667,28.3861333334,28.8847333333,17.0983333333,11.9450666667,13.4576,12.4070666667,31.3971333333,13.9339333333
675.67,12.147,28.2217333333,28.7263333333,16.9231333333,11.7258666667,13.2958901961,12.2477333333,31.2514,13.7612
676.00,12.1076,28.1665333333,28.6605333333,16.876,11.6528,13.2464862745,12.1731333334,31.2278,13.7018
676.32,12.0659333333,28.1865333333,28.6426666666,16.8729333333,11.6532,13.2132352941,12.1948,31.2033333333,13.7024
676.65,12.0500666667,28.2222,28.6206666667,16.8665333333,11.6380666667,13.1681019608,12.1883333333,31.1792,13.6584
676.97,12.0931333333,28.2677333333,28.64,16.8779333333,11.6382666667,13.123,12.2106666667,31.2352,13.6860666667
677.30,12.0292666667,28.2120666667,28.6271333333,16.8187333334,11.593,13.0956352941,12.1705333333,31.1958666667,13.6764
677.63,12.035,28.1851333333,28.6269333333,16.8276,11.621,13.111772549,12.1769333333,31.2109333333,13.7290666667
677.95,11.9971333333,28.1245333333,28.6324666667,16.8002,11.5617333333,13.1097686275,12.1654,31.1886666667,13.6595333333
678.28,11.8365333333,27.9345333334,28.3909333333,16.6966666667,11.3813333333,12.9793019608,12.0393333333,30.9348666667,13.5425333333
678.60,11.825,27.9114,28.4187333333,16.6977333333,11.3833333333,12.9880980392,12.0596,30.9891333333,13.5456666667
678.93,11.7986,27.8746,28.4262666667,16.6936666667,11.372,12.9155647059,12.0068666667,31.0159333333,13.5409333334
679.25,11.8997333333,28.053,28.5570666667,16.8142666667,11.4954,13.0070431373,12.1191333333,31.1097333333,13.6531333333
679.58,11.9614,28.1335333333,28.6252666666,16.8352666667,11.5375333333,13.0334117647,12.1921333333,31.1504,13.7308
679.90,12.0297333333,28.1470666667,28.6218,16.8527333333,11.5727333333,13.0221490196,12.2304666667,31.1742666667,13.7688
680.23,12.1188666667,28.1718,28.7164666667,16.9066,11.6386666666,13.0920980392,12.2696666667,31.2500666667,13.8196666667
680.55,12.1395333333,28.2022,28.709,16.9124,11.6560666666,13.1322784314,12.2799333333,31.2611333333,13.8188666667
680.88,12.251,28.2756666667,28.762,17.0012666667,11.7362666667,13.1721058823,12.3477333333,31.2981333333,13.8750666666
681.20,12.325,28.3701333333,28.8688666666,17.0553333333,11.8170666667,13.2439058823,12.4304,31.3725333333,13.9051333333
681.53,12.3590666667,28.4354,28.8798,17.0923333333,11.8885333333,13.2507882353,12.4460666667,31.3567333333,13.9054666667
681.85,12.5216666666,28.6676666667,29.0980666667,17.2486666667,12.0397333333,13.4037215686,12.5688,31.6050666667,14.0084
682.18,12.5179333334,28.6405333333,29.0548666667,17.224,12.0603333333,13.396572549,12.5504,31.5494666667,13.9984666667
682.50,12.5957333333,28.7212666667,29.1396,17.3142,12.1089333333,13.5063803922,12.6525333333,31.614,14.0531333333
682.83,12.6622,28.7538666666,29.1904,17.3945333333,12.2168,13.6072941176,12.7158666667,31.6790666667,14.1336
683.15,12.5957333333,28.6949333333,29.1416,17.3744,12.1824,13.5578156863,12.6688666667,31.6711333333,14.0728666667
683.48,12.594,28.7025333333,29.1682666667,17.3808666667,12.1886,13.5858313726,12.6669333333,31.6694,14.0698666667
683.80,12.5674666667,28.6953333333,29.0866666667,17.3753333333,12.2176666667,13.5735686274,12.6394666667,31.6567333333,14.0760666667
684.13,12.5921333333,28.6901333333,29.1325333333,17.391,12.2600666666,13.6192627451,12.6820666667,31.6437333333,14.1489333333
684.45,12.6218666667,28.7610666667,29.2133333333,17.4178,12.3152666667,13.717972549,12.7353333333,31.7330666666,14.1848
684.78,12.5338,28.6430666667,29.1211333333,17.3655333333,12.2047333333,13.6184745098,12.6435333333,31.5960666667,14.1432
685.10,12.5562666667,28.6128666667,29.1646666667,17.3543333333,12.2252,13.6444313726,12.6471333333,31.6222,14.1978666667
685.43,12.5531333333,28.5660666667,29.1394,17.3434,12.2203333333,13.5990117647,12.6486,31.5758666667,14.2102666667
685.75,12.7412666667,28.7819333333,29.3180666667,17.514,12.3283333334,13.7636666667,12.7860666667,31.7488,14.3369333333
686.08,12.7966,28.8336,29.4266666667,17.5089333333,12.3667333333,13.7744666667,12.8139333333,31.787,14.3562
686.40,12.6858666667,28.774,29.3574,17.4246,12.2348,13.6383294118,12.7182666667,31.7588666667,14.2303333333
686.72,12.7281333333,28.8008,29.4208666667,17.4798,12.2266,13.6361254902,12.7011333333,31.7916,14.2336666667
687.05,12.7294,28.8108,29.4004,17.4332,12.1994666667,13.6603764706,12.6755333333,31.8094,14.2362666667
687.37,12.6994,28.7919333333,29.4306666667,17.4644666667,12.1954666667,13.7002196078,12.7100666667,31.7761333333,14.2114
687.70,12.6938666667,28.7972666667,29.4060666667,17.5112666667,12.1875333333,13.639427451,12.6923333333,31.7547333333,14.1692666667
688.02,12.5648666667,28.6480666667,29.2757333333,17.3874,12.0417333333,13.4367333333,12.5476666667,31.6499333333,14.0423333333
688.34,12.6274666666,28.7028666667,29.2974666667,17.3304666667,12.0998666667,13.4342862745,12.5506666667,31.7091333333,14.0406666667
688.67,12.5648666667,28.6906666667,29.2324666667,17.3308666667,12.0352666667,13.3898588235,12.4830666667,31.7222666667,14.0160666667
688.99,12.5203333333,28.5915333334,29.2197333333,17.27,12.0036666667,13.3677411765,12.4084,31.6602,14.0306
689.32,12.2666,28.342,28.9829333333,17.0406666667,11.7702666667,13.1054901961,12.1594,31.4700666667,13.84
689.64,12.1844,28.2210666667,28.8143333333,17.0198,11.7108666666,13.0547647059,12.0599333333,31.3993333333,13.7736666667
689.96,12.2998666667,28.2886666666,28.8153333334,17.1360666667,11.7822,13.1728588235,12.1352666667,31.3784666667,13.8802
690.29,12.2974666667,28.2305333333,28.7822,17.0684,11.7770666667,13.1953960784,12.1448666667,31.313,13.8784666667
690.61,12.2654666667,28.2504666667,28.8175333333,17.1242666667,11.8025333333,13.1906078431,12.1402,31.288,13.8767333333
690.94,12.3020666667,28.2534,28.823,17.1164,11.7736,13.1548117647,12.1284666667,31.2998666667,13.9138666667
691.26,12.3729333333,28.2414666666,28.8800666667,17.0857333333,11.7834,13.2224196078,12.1368,31.3336,13.9914666667
691.58,12.439,28.3031333333,28.9072666667,17.1264666667,11.8954666666,13.3283411765,12.2294666667,31.3477333333,14.0668
691.91,12.3294,28.2753333333,28.8974,17.1399333333,11.8321333333,13.3254901961,12.2036666667,31.3826666667,14.0739333333
692.23,12.4104666667,28.3154,28.9664666667,17.1808,11.8822666667,13.3956509804,12.298,31.4338666667,14.126
692.55,12.5673333334,28.5666666667,29.1243333333,17.3404,12.0078666667,13.5415137255,12.5013333333,31.6498,14.2101333333
692.88,12.7036666667,28.7016666667,29.2809333333,17.4850666667,12.1703333333,13.6965490196,12.6521333333,31.7413333333,14.336
693.20,12.7952,28.8673333333,29.4678,17.5807333333,12.3144666667,13.8001686274,12.7702,31.8007333333,14.4618
693.52,12.7144,28.7301333333,29.4479333333,17.4626,12.2399333333,13.7091960784,12.6842666667,31.7298666667,14.3595333333
693.85,12.7603333333,28.8538,29.4774,17.5854,12.3378666667,13.8321019608,12.7821333333,31.8498666667,14.4383333333
694.17,12.8948,28.9412666667,29.5513333333,17.7116666667,12.4268666666,13.9729137255,12.9565333333,31.9585333333,14.5566666667
694.49,12.9808,29.0591333333,29.6182,17.8518,12.5477333334,14.0991019608,13.0586,32.0757333333,14.6678
694.82,12.9242666667,29.0464,29.5766666667,17.8568666667,12.479,14.0503568627,13.0556666667,32.0665333333,14.6432666667
695.14,12.8578,29.0989333334,29.627,17.8698,12.4008666667,14.0404470588,13.0035333333,32.1196,14.6156666667
695.46,12.9325333333,29.1425333333,29.6616666666,17.929,12.4267333333,14.0798039216,13.0811333333,32.1129333333,14.6112
695.79,12.8912666667,29.2263333333,29.7125333333,17.9168,12.3747333333,14.0286862745,13.071,32.1704,14.592
696.11,12.8084666667,29.1844666667,29.7177333333,17.8666,12.2683333333,13.9476431372,12.9767333333,32.1171333333,14.5450666667
696.43,12.7084,29.1134,29.6254666666,17.7478666666,12.1444666667,13.8527843137,12.9217333333,32.053,14.4374666667
