wavelength,Back_ComLorf,Belly_ComLorf,Breast_ComLorf,Crissum_ComLorf,Crown_ComLorf,DorTail_ComLorf,Rump_ComLorf,Throat_ComLorf,WingTip_ComLorf
620.95,5.58375,5.77425,4.77854166667,5.64408333333,5.0675,6.83708333333,5.60775,5.93316666667,7.17204166667
621.28,5.56316666667,5.7885,4.72125,5.62958333333,5.03808333333,6.80041666667,5.55425,5.95866666666,7.18704166667
621.62,5.63033333334,5.85225,4.769625,5.69483333333,5.10141666667,6.83291666666,5.60583333333,6.05933333334,7.24595833333
621.95,5.68125,5.91375,4.77975,5.75625,5.13783333334,6.89575,5.67508333333,6.13241666666,7.27933333333
622.28,5.645,5.91641666667,4.731,5.71391666666,5.08483333333,6.8935,5.65333333333,6.10299999999,7.24195833333
622.62,5.71516666667,5.96733333333,4.79804166667,5.84483333333,5.16366666667,6.96091666666,5.75791666667,6.14791666668,7.32204166667
622.95,5.71883333333,5.97929166667,4.80608333333,5.88566666667,5.1835,6.98725,5.80016666667,6.18683333333,7.37575
623.28,5.69191666667,5.95079166667,4.79745833334,5.88233333333,5.19275,7.00858333334,5.75533333333,6.16591666667,7.327375
623.62,5.67333333333,5.94041666667,4.81525,5.9035,5.19725,7.05125,5.74733333333,6.16541666666,7.396875
623.95,5.6525,5.922875,4.8115,5.90608333333,5.18483333333,7.06075,5.76983333333,6.19033333332,7.37720833333
624.28,5.63066666667,5.90645833333,4.82029166667,5.93266666666,5.18116666666,7.05958333334,5.77575,6.21449999999,7.37725
624.62,5.65033333334,5.91575,4.83470833333,5.97541666667,5.2035,7.0555,5.81533333334,6.26541666667,7.40508333333
624.95,5.65666666667,5.89675,4.83470833333,5.97841666666,5.20908333333,7.09175,5.82675,6.26483333333,7.38095833334
625.28,5.61683333333,5.84070833333,4.79845833333,5.94075,5.14908333333,7.08658333333,5.77341666667,6.18025,7.34920833333
625.61,5.58616666667,5.80270833333,4.74925,5.91591666666,5.107,7.037,5.74491666667,6.1435,7.33304166667
625.95,5.59066666667,5.78358333333,4.78441666667,5.95891666667,5.13583333333,7.02866666667,5.75316666666,6.13433333332,7.36508333333
626.28,5.54258333333,5.755875,4.768625,5.91216666667,5.11116666667,7.02925,5.72491666667,6.12508333333,7.33545833333
626.61,5.50766666667,5.67470833333,4.728375,5.85275,5.06016666667,6.96791666667,5.68616666667,6.03491666668,7.245
626.94,5.42558333333,5.60716666667,4.60679166667,5.754,4.982,6.89466666667,5.64333333333,5.99666666667,7.20883333333
627.28,5.40158333333,5.59125,4.58945833334,5.7315,4.99458333334,6.84941666667,5.65441666667,5.97158333334,7.19670833333
627.61,5.36825,5.56575,4.53345833333,5.67233333333,4.93008333333,6.82008333333,5.62091666666,5.90433333333,7.15408333333
627.94,5.45433333333,5.626625,4.589125,5.70433333333,4.99758333333,6.90691666667,5.69408333333,5.98033333333,7.2245
628.27,5.50075,5.69883333333,4.594,5.71341666667,5.04066666667,6.95075,5.74716666666,6.02091666667,7.267
628.61,5.4675,5.67858333334,4.59716666667,5.69183333333,5.03608333334,6.92316666666,5.75683333333,5.98058333333,7.31616666667
628.94,5.42183333333,5.664,4.56258333334,5.6535,5.00725,6.87291666667,5.7435,5.94291666666,7.29591666667
629.27,5.427,5.66841666667,4.59870833334,5.6595,5.04833333334,6.87483333333,5.75708333334,5.93458333334,7.29654166667
629.60,5.49675,5.6985,4.62170833334,5.68308333333,5.084,6.89333333333,5.78425,5.95891666667,7.35304166667
629.94,5.5585,5.68566666666,4.64379166667,5.70466666667,5.08783333333,6.87966666667,5.82575,5.95283333333,7.33845833333
630.27,5.53575,5.673875,4.63304166667,5.68616666667,5.06541666667,6.88258333333,5.82825,5.94233333333,7.344625
630.60,5.60533333334,5.76825,4.75295833333,5.80216666667,5.15225,6.96725,5.87608333333,5.97758333333,7.47095833333
630.93,5.68908333333,5.83133333333,4.77458333334,5.88125,5.20183333333,7.04816666667,5.93075,6.06283333334,7.50583333333
631.26,5.79125,5.9425,4.858625,5.96475,5.29133333334,7.12183333333,6.03108333333,6.17841666668,7.638
631.60,5.69891666667,5.86291666666,4.7865,5.93666666667,5.24775,7.03425,5.94375,6.05099999999,7.60145833333
631.93,5.66475,5.79725,4.80625,5.92958333333,5.17508333333,7.03766666667,5.91233333333,6.0145,7.58258333333
632.26,5.68575,5.826125,4.852375,5.95283333333,5.17408333334,7.05141666667,5.90841666667,6.07375000001,7.53795833333
632.59,5.70916666667,5.82541666667,4.85416666666,5.98191666667,5.19508333333,7.06025,5.90175,6.09933333333,7.53333333333
632.92,5.61733333333,5.765875,4.79183333333,5.93741666667,5.12808333333,7.02966666667,5.83866666667,6.06291666667,7.50458333333
633.26,5.52141666667,5.74316666667,4.72033333333,5.85091666667,5.07491666667,7.01683333333,5.79725,6.04258333334,7.43804166667
633.59,5.52158333333,5.77241666667,4.718625,5.90558333333,5.07316666667,7.02091666667,5.809,6.08458333333,7.49758333333
633.92,5.57166666667,5.83608333334,4.72766666666,5.9305,5.1375,7.06041666667,5.858,6.15341666666,7.562625
634.25,5.60383333333,5.8495,4.71879166667,5.94358333333,5.16175,7.09641666667,5.9205,6.18899999999,7.527625
634.58,5.56975,5.814,4.710375,5.9035,5.10483333333,7.10941666667,5.90333333333,6.1435,7.532625
634.91,5.60308333333,5.83016666667,4.72970833334,5.96491666667,5.15733333333,7.14983333333,5.915,6.12091666667,7.52904166666
635.25,5.59058333333,5.83158333333,4.70554166667,5.948,5.1405,7.15058333333,5.93783333333,6.15691666668,7.50525
635.58,5.61491666666,5.891125,4.68041666667,5.98375,5.23016666667,7.21033333333,5.97416666666,6.18291666668,7.53204166667
635.91,5.65158333334,5.92245833334,4.60966666667,6.0,5.24016666667,7.225,6.00608333333,6.16016666666,7.53670833333
636.24,5.68716666667,5.93425,4.6365,6.02366666667,5.229,7.23716666667,6.06708333333,6.16783333333,7.5885
636.57,5.76941666667,6.002875,4.67983333333,6.01491666667,5.27825,7.317,6.09316666667,6.18924999999,7.669125
636.90,5.758,5.95945833333,4.63575,6.05166666666,5.26025,7.244,6.08466666667,6.17225000001,7.67391666666
637.23,5.738,5.92758333333,4.601,5.9905,5.23383333333,7.20333333334,6.02583333333,6.12208333333,7.63325
637.56,5.73175,5.8915,4.61875,5.99858333333,5.17141666667,7.21816666667,5.97233333333,6.06275,7.53329166667
637.90,5.78225,5.87754166667,4.64666666667,6.0045,5.20808333333,7.22875,5.95233333333,6.04816666667,7.529
638.23,5.78541666667,5.816,4.61366666666,5.94583333333,5.19375,7.17033333333,5.92316666666,6.01624999999,7.48170833333
638.56,5.74283333333,5.78879166667,4.60845833333,5.92575,5.18666666667,7.18283333334,5.90708333333,6.03208333333,7.45445833333
638.89,5.80283333333,5.84454166667,4.675875,5.97466666666,5.21083333333,7.284,5.93866666667,6.05900000001,7.513875
639.22,5.77358333333,5.72125,4.60154166667,5.8775,5.08541666667,7.17883333333,5.82416666667,5.97091666667,7.4635
639.55,5.7485,5.63833333333,4.59083333333,5.84741666667,5.07525,7.19958333334,5.79,5.94924999999,7.48491666667
639.88,5.79741666667,5.68541666666,4.67608333333,5.89391666666,5.13466666666,7.309,5.783,6.01833333334,7.55216666667
640.21,5.79441666667,5.69266666667,4.68779166667,5.9505,5.14125,7.27458333333,5.79158333333,6.01833333333,7.50304166667
640.54,5.72883333334,5.61725,4.6705,5.88433333333,5.06016666667,7.25091666667,5.71958333333,5.91700000001,7.46470833334
640.87,5.71958333333,5.64566666667,4.68054166667,5.85266666666,5.04083333333,7.2925,5.703,5.88674999999,7.47625
641.20,5.73975,5.70066666667,4.747375,5.88141666667,5.13225,7.34083333333,5.78366666667,5.95141666667,7.64229166667
641.53,5.74008333333,5.72020833334,4.71325,5.92491666667,5.07616666667,7.34783333334,5.75791666667,5.95608333334,7.71241666667
641.87,5.76091666667,5.804375,4.795,5.99366666667,5.13508333333,7.38241666667,5.77433333333,5.98241666667,7.74316666667
642.20,5.73308333333,5.76270833333,4.732875,5.95116666667,5.08858333333,7.29958333333,5.73416666666,5.90725000001,7.74475
642.53,5.72608333333,5.70583333333,4.67191666667,5.93608333333,5.09491666667,7.2225,5.68083333333,5.88225,7.72491666667
642.86,5.67666666666,5.73533333333,4.68745833333,5.92283333333,5.10683333334,7.16383333333,5.69608333333,5.87433333334,7.67833333333
643.19,5.606,5.752,4.65895833333,5.88333333333,5.06125,7.07983333334,5.69075,5.85925000001,7.62554166667
643.52,5.48416666667,5.71070833333,4.570375,5.79233333333,5.00166666667,6.94258333333,5.63383333333,5.76099999999,7.47733333333
643.85,5.58441666667,5.81670833333,4.66695833333,5.92283333333,5.11916666666,7.07383333333,5.78816666667,5.8875,7.59695833333
644.18,5.79425,6.04525,4.83295833333,6.07975,5.31566666666,7.23433333333,6.00975,6.07483333333,7.70908333333
644.51,5.80375,6.09883333333,4.880875,6.13883333333,5.40525,7.25783333333,6.11725,6.13591666667,7.75954166667
644.84,5.75175,6.05616666667,4.83620833333,6.1105,5.29175,7.19933333333,6.08591666666,6.10466666667,7.63579166666
645.17,5.69616666667,6.0575,4.88345833333,6.08266666667,5.26341666666,7.16216666667,6.09958333333,6.124,7.61458333333
645.50,5.64483333333,5.98345833333,4.80420833333,6.02408333333,5.216,7.13125,6.05875,6.12666666666,7.59033333333
645.83,5.66033333333,5.92008333334,4.838875,5.99258333334,5.20125,7.12375,6.03325,6.12516666666,7.51733333334
646.16,5.52041666666,5.77695833333,4.71204166667,5.89025,5.03216666666,7.01483333333,5.95891666666,5.97099999999,7.38425
646.49,5.73483333333,5.92245833333,4.96166666666,6.13066666667,5.2395,7.24958333333,6.19233333334,6.20816666666,7.61770833333
646.82,5.81375,5.96220833333,5.06379166666,6.27591666667,5.30966666667,7.36425,6.23016666667,6.28975,7.72404166667
647.15,5.86875,5.97541666667,5.12020833333,6.30983333333,5.35791666667,7.438,6.30983333333,6.33583333333,7.80704166667
647.48,5.76983333333,5.80091666667,5.04520833333,6.21866666667,5.22658333334,7.25475,6.16508333333,6.21966666666,7.689625
647.81,5.69158333334,5.71758333333,4.92454166667,6.1415,5.13825,7.15458333333,6.01625,6.16425,7.646
648.14,5.731,5.69920833334,4.877125,6.10666666667,5.13991666667,7.152,6.00033333333,6.19433333333,7.66866666666
648.47,5.89958333333,5.87033333334,4.99245833333,6.27966666667,5.33691666667,7.24608333333,6.16083333333,6.34899999999,7.8575
648.80,5.86416666667,5.828375,4.93395833334,6.2035,5.34425,7.20533333333,6.12308333333,6.30058333334,7.831875
649.13,6.05275,6.010625,5.12054166666,6.39175,5.51275,7.3495,6.31575,6.44633333332,7.983625
649.46,6.08333333334,6.05220833333,5.09908333333,6.40833333333,5.50791666667,7.35391666667,6.36075,6.43891666668,8.02391666667
649.79,6.18608333334,6.24708333334,5.25741666667,6.507,5.64266666666,7.48741666667,6.46491666667,6.59650000001,8.14254166667
650.11,6.02991666667,6.13758333333,5.06779166667,6.35708333333,5.48441666667,7.3335,6.29133333334,6.42441666667,8.00666666667
650.44,6.01933333333,6.12045833333,5.02854166667,6.3105,5.47275,7.26291666667,6.28516666667,6.40441666667,7.926875
650.77,6.04283333333,6.135375,5.00875,6.40583333333,5.48433333333,7.28358333333,6.28591666667,6.44208333334,7.967625
651.10,5.95708333333,6.09504166667,4.924125,6.33583333333,5.39308333333,7.28341666667,6.2185,6.34083333333,7.90929166667
651.43,5.92358333334,6.02941666666,4.94708333333,6.33375,5.36716666666,7.27283333333,6.22758333333,6.28066666667,7.87708333333
651.76,5.803,5.92129166666,4.8905,6.29433333333,5.24625,7.21825,6.10441666667,6.13375000001,7.74133333333
652.09,5.65975,5.74745833333,4.72583333333,6.16158333333,5.11008333333,7.12325,5.96033333333,5.95833333334,7.58566666667
652.42,5.65791666666,5.72845833333,4.72516666667,6.17116666667,5.05483333333,7.08233333333,5.90308333333,5.92508333334,7.521375
652.75,5.45666666666,5.57741666667,4.55933333333,6.03933333333,4.85558333333,6.90891666667,5.70525,5.78983333333,7.39833333333
653.08,5.44675,5.63470833333,4.604125,6.12808333333,4.89925,6.96358333334,5.73866666667,5.87458333333,7.41525
653.41,5.41583333333,5.599375,4.60158333333,6.15291666667,4.91608333333,6.97233333333,5.74983333334,5.86083333333,7.47891666667
653.74,5.43625,5.58820833334,4.59120833333,6.15033333334,4.93375,7.00766666667,5.75883333333,5.87633333334,7.502375
654.06,5.43016666667,5.62129166667,4.65970833333,6.13708333333,4.94075,7.06566666667,5.77883333334,5.85774999999,7.51354166667
654.39,5.432,5.62375,4.66308333333,6.08466666667,4.94875,7.0595,5.76258333333,5.83774999999,7.51108333333
654.72,5.42816666667,5.5885,4.63333333333,6.02491666666,4.91433333333,6.99841666667,5.76225,5.82075000001,7.484875
655.05,5.50583333333,5.682875,4.71570833333,6.12425,5.00575,7.0995,5.88833333333,5.95149999999,7.627
655.38,5.62491666666,5.78766666666,4.7785,6.22166666667,5.10725,7.22208333334,5.98333333334,6.07758333334,7.75825
655.71,5.65725,5.86825,4.83979166667,6.284,5.0895,7.27558333333,5.99358333333,6.15908333333,7.87933333334
656.04,5.72741666667,5.939,4.87058333333,6.34183333333,5.163,7.31966666667,6.10475,6.26241666666,7.934
656.37,5.85241666667,6.06666666667,4.95891666666,6.49066666667,5.32525,7.43716666667,6.22466666667,6.40508333333,8.02145833333
656.69,5.84475,6.04041666667,4.97666666667,6.437,5.325,7.47716666667,6.23425,6.38875000001,8.06875
657.02,5.91633333333,6.075,5.0035,6.46283333334,5.33575,7.46241666667,6.21158333333,6.39108333334,8.03266666667
657.35,5.97716666667,6.21333333334,5.09758333333,6.5485,5.40483333333,7.49533333333,6.24875,6.43399999999,8.11225
657.68,6.10966666666,6.307625,5.15129166667,6.65741666667,5.44758333334,7.60041666666,6.3425,6.54891666667,8.27454166667
