wavelength,Back_TanLabm,Belly_TanLabm,Breast_TanLabm,Crissum_TanLabm,Crown_TanLabm,DorTail_TanLabm,Patch10_TanLabm,Rump_TanLabm,Throat_TanLabm,WingTip_TanLabm
410.06,12.5496,18.4654,15.0464666667,7.2594,5.55653333333,8.26786666667,13.6650666667,16.2935333333,13.1738,8.8083
410.42,12.6353333333,18.5057333333,15.1549333333,7.308,5.58513333333,8.27326666667,13.7871333333,16.3994,13.2642,8.85226666667
410.77,12.6316,18.5023333333,15.1728,7.22993333333,5.50486666667,8.19973333333,13.79,16.4014,13.2430666667,8.7802
411.13,12.6177333333,18.5008333333,15.2085333333,7.21066666667,5.49386666667,8.16413333333,13.8138666667,16.4496666667,13.2598666667,8.72936666667
411.49,12.6475333333,18.4710666667,15.2045333333,7.22133333333,5.4992,8.12446666667,13.8617333333,16.4492,13.2538666667,8.7209
411.85,12.6945333334,18.4869333333,15.2978666667,7.22166666667,5.54573333333,8.11593333333,13.9555333333,16.5008666666,13.3032666667,8.7083
412.21,12.8267333333,18.6033666667,15.4452666667,7.30586666667,5.6484,8.23606666667,14.149,16.6452,13.3955333333,8.7885
412.57,12.9244666667,18.6893333333,15.531,7.3892,5.69946666667,8.31046666667,14.2973333333,16.8231333333,13.5182666667,8.7998
412.92,13.0043333333,18.6939,15.6174,7.3902,5.69293333333,8.31913333333,14.4898666667,16.9069333333,13.545,8.79096666667
413.28,13.1338666666,18.7364333333,15.7291333333,7.47206666667,5.76426666667,8.3558,14.6347333333,17.0426666667,13.6509333333,8.81333333333
413.64,13.1205333333,18.6700333333,15.7114666666,7.4306,5.72293333333,8.25846666667,14.7032666667,17.0589333333,13.6512666667,8.73986666667
414.00,13.1037333333,18.6596,15.7524,7.3724,5.67466666667,8.2006,14.6990666667,17.0690666667,13.6409333333,8.66293333333
414.36,13.1185333333,18.6562,15.8131333333,7.32913333333,5.63146666667,8.1816,14.7522666667,17.1238,13.6814,8.5836
414.72,13.1788666667,18.7002666667,15.9294,7.38093333333,5.6778,8.20393333333,14.9160666667,17.2330666666,13.7698666666,8.5886
415.07,13.2832,18.7953,16.0536,7.42113333333,5.70606666667,8.26046666667,15.0719333333,17.3702,13.8639333333,8.62256666667
415.43,13.3407333333,18.8617333333,16.1629333333,7.40086666667,5.69926666667,8.2566,15.1974,17.4778,13.9753333333,8.60053333333
415.79,13.4466666667,18.9146333333,16.2562666667,7.43206666667,5.71133333333,8.261,15.3199333333,17.6043333333,14.0681333333,8.6369
416.15,13.4955333333,18.949,16.3143333333,7.41073333333,5.69866666667,8.26073333333,15.4256,17.6442,14.1578666667,8.6615
416.51,13.5127333333,18.9272,16.364,7.345,5.6224,8.1968,15.4916666667,17.6343333333,14.1510666667,8.629
416.86,13.5960666667,18.9979666667,16.4714,7.3958,5.68526666667,8.21526666667,15.6024666667,17.7574,14.2605333333,8.64393333333
417.22,13.6656666667,19.0335333333,16.5882,7.39633333333,5.6868,8.2234,15.7182,17.8606,14.3424,8.65953333333
417.58,13.7709333333,19.1194333333,16.7424,7.46826666667,5.70866666667,8.28,15.9116,17.9926666667,14.464,8.72496666667
417.94,13.8844,19.1535,16.8658,7.5348,5.76106666667,8.33706666667,16.0932666667,18.1472666667,14.5656,8.7801
418.29,14.0154666667,19.2214666667,16.9898,7.6234,5.83426666667,8.4024,16.3068666667,18.3144,14.6961333333,8.8629
418.65,14.1384666667,19.2924666667,17.0903333333,7.64626666667,5.8634,8.4482,16.4437333333,18.4268,14.7710666667,8.903
419.01,14.198,19.2798666667,17.1730666667,7.62193333333,5.869,8.44173333333,16.539,18.4553333333,14.8292666667,8.88113333333
419.37,14.2300666667,19.2749333333,17.2398,7.62013333333,5.85146666667,8.4298,16.6231333333,18.5104666667,14.8462666667,8.8553
419.73,14.283,19.293,17.3136666667,7.6354,5.8514,8.43786666667,16.7113333333,18.5706,14.9014666667,8.8465
420.08,14.3198666666,19.2862666667,17.3676,7.64153333333,5.84306666667,8.41793333334,16.7833333333,18.6332666667,14.9514666667,8.8249
420.44,14.417,19.3339666667,17.4764666667,7.68493333333,5.9002,8.45726666667,16.9113333333,18.7255333333,15.0362666667,8.86516666667
420.80,14.4567333333,19.3337666667,17.5252,7.66733333333,5.85706666666,8.42426666667,16.9798,18.7733333333,15.0749333333,8.83343333333
421.16,14.5067333333,19.333,17.5642666667,7.70966666667,5.8672,8.423,17.0888666667,18.8266666667,15.1294666667,8.83223333333
421.51,14.5796666666,19.3465666667,17.6143333333,7.70193333333,5.88046666667,8.41213333333,17.1674666666,18.8885333333,15.1714666667,8.81026666667
421.87,14.6096,19.3689333333,17.6441333333,7.6762,5.84253333333,8.3814,17.2362,18.9232666667,15.2109333333,8.77726666667
422.23,14.6397333333,19.3795666667,17.7052666667,7.67486666667,5.83066666667,8.36046666667,17.3184666667,18.9548,15.2330666667,8.7593
422.58,14.6861333333,19.3901333333,17.7756,7.6972,5.82713333334,8.3488,17.4318666667,19.0218,15.3008,8.74613333333
422.94,14.7282666667,19.3939,17.827,7.7216,5.82366666667,8.3186,17.5399333333,19.1081333333,15.3379333333,8.7306
423.30,14.8234,19.4325,17.8972666667,7.7458,5.84766666667,8.3424,17.6764666667,19.2142666667,15.4519333333,8.74503333333
423.66,14.9014666667,19.4659666667,17.9869333333,7.77333333333,5.87026666667,8.3444,17.8053333333,19.3008,15.5245333333,8.76276666667
424.01,14.9942,19.4914666667,18.0953333333,7.8182,5.89206666667,8.36113333333,17.9361333333,19.3979333333,15.5832666667,8.76616666667
424.37,15.0297333333,19.4717333333,18.1307333333,7.80206666667,5.86546666667,8.3154,18.0072666667,19.4504,15.6206666667,8.7335
424.73,15.1065333333,19.5108666667,18.2195333333,7.8334,5.91253333333,8.34193333333,18.1323333333,19.5244666667,15.6938,8.7562
425.08,15.2172,19.5864,18.3393333334,7.84873333333,5.94746666667,8.3596,18.2761333333,19.6572666667,15.7982666667,8.77596666667
425.44,15.3042666667,19.6277666667,18.4453333333,7.89486666667,5.97673333333,8.39606666667,18.3973333333,19.7632666667,15.8903333333,8.7925
425.80,15.4300666667,19.7044333333,18.5892,7.97486666667,6.05813333333,8.4502,18.5594666667,19.8944666667,16.024,8.84933333333
426.16,15.5337333333,19.7448,18.6715333333,7.99506666666,6.09066666667,8.45806666667,18.6844,20.0054666667,16.1276666667,8.8519
426.51,15.6255333333,19.7613333333,18.7661333333,8.01653333334,6.11026666667,8.46113333333,18.8071333333,20.0938666667,16.2052,8.85973333333
426.87,15.7568,19.8311666667,18.8998666667,8.07606666666,6.15833333333,8.5086,18.9772,20.2337333333,16.3430666667,8.91733333333
427.23,15.8774666667,19.9033,19.0613333333,8.1478,6.21753333333,8.5448,19.1536666667,20.361,16.4400666667,8.965
427.58,16.0108666667,19.9719666667,19.1798,8.18406666667,6.25633333333,8.57206666667,19.3228,20.4946,16.5634,8.98106666667
427.94,16.1232,20.0429333333,19.3032,8.2072,6.29266666667,8.57206666666,19.5162666667,20.6352,16.679,9.00326666667
428.30,16.2436,20.1458333333,19.4423333333,8.2518,6.337,8.6128,19.7083333333,20.7624666667,16.8126,9.03373333333
428.65,16.3842,20.1904333333,19.5842666667,8.30273333333,6.36873333333,8.6512,19.8949333333,20.9021333333,16.9496,9.07026666667
429.01,16.4661333333,20.2062333333,19.6824666667,8.31906666667,6.36206666667,8.6566,20.0182,20.9867333333,17.0195333333,9.0681
429.37,16.5768,20.2890666667,19.8182,8.34213333333,6.36053333333,8.66386666667,20.2172666666,21.1065333333,17.145,9.07006666667
429.72,16.6087333333,20.2803666667,19.8785333333,8.29753333333,6.30806666667,8.61373333333,20.3142,21.1674,17.191,9.0195
430.08,16.704,20.3303,20.0044,8.30773333333,6.3154,8.64026666667,20.475,21.2776666667,17.2687333333,9.0356
430.44,16.8573333333,20.4189333333,20.1516666667,8.34333333333,6.3522,8.68213333333,20.6598666667,21.4390666667,17.3994,9.06923333333
430.79,16.9705333333,20.4803666667,20.2608,8.3548,6.36546666667,8.71,20.8166666667,21.5374,17.5194,9.0774
431.15,17.0792,20.4923333333,20.3361333333,8.33306666667,6.34793333333,8.7022,20.9378666667,21.635,17.6116666667,9.0561
431.50,17.1295333333,20.4789,20.4194,8.34246666667,6.32326666667,8.69013333333,21.0617333333,21.7251333333,17.6709333333,9.04123333333
431.86,17.2820666666,20.5213666667,20.5408666667,8.41793333333,6.35646666667,8.72486666666,21.2183333333,21.8632,17.8284,9.0657
432.22,17.3510666667,20.5030333333,20.6227333333,8.45326666667,6.36066666667,8.70953333333,21.3312666667,21.9558666666,17.8856,9.0524
432.57,17.4749333333,20.5498333333,20.7454,8.493,6.40759999999,8.74546666667,21.5084666667,22.0861333334,17.9987333333,9.0957
432.93,17.5693333333,20.5885666667,20.8300666667,8.5214,6.43046666667,8.75553333333,21.6379333333,22.1795333333,18.096,9.08893333333
433.29,17.6253333333,20.5586333333,20.8841333333,8.5212,6.4462,8.74846666667,21.7114,22.2156666667,18.1410666667,9.09946666667
433.64,17.7354666667,20.5676,20.9695333333,8.57146666667,6.48246666667,8.774,21.8540666667,22.2974,18.2037333333,9.12036666667
434.00,17.8682,20.6183333333,21.099,8.64373333334,6.53873333334,8.81333333333,22.0002666667,22.4264666667,18.3338666667,9.1747
434.35,17.9229333333,20.5868666667,21.1430666666,8.65873333333,6.54173333334,8.81446666667,22.1082,22.4904,18.3931333333,9.16283333333
434.71,18.0198,20.6105333333,21.2500666667,8.6914,6.57186666667,8.81206666667,22.2392666667,22.5987333333,18.4606666667,9.15916666667
435.07,18.1001333333,20.5994666667,21.3482,8.71293333333,6.5782,8.80093333333,22.3782666667,22.6808,18.5369333334,9.15113333333
435.42,18.2199333333,20.6198,21.4636,8.7092,6.59153333334,8.80006666667,22.5350666667,22.7703333333,18.6265333333,9.1465
435.78,18.2718,20.6255,21.5402,8.67246666667,6.57113333334,8.773,22.6639333333,22.8380666667,18.6938,9.12433333333
436.13,18.4626666667,20.6934,21.7382,8.74173333333,6.64293333333,8.85486666667,22.8918,23.0220666667,18.8598666667,9.17796666667
436.49,18.5424666667,20.7185333333,21.8405333333,8.77913333333,6.63960000001,8.83373333333,23.0292,23.1436666667,18.9595333333,9.1679
436.84,18.6442,20.7211,21.9759333333,8.76413333333,6.63006666667,8.8192,23.1847333333,23.2507333333,19.0628666667,9.18186666667
437.20,18.7744,20.7649,22.1291333333,8.81133333334,6.63673333333,8.81973333333,23.3732666667,23.4079333333,19.1884,9.19206666667
437.56,18.8964,20.8071,22.2866666667,8.85393333333,6.64726666667,8.82813333333,23.5571333333,23.5629333333,19.3075333333,9.19933333333
437.91,19.0098666666,20.8438,22.4392,8.88393333333,6.67620000001,8.8268,23.744,23.6967333333,19.4389333333,9.21653333333
438.27,19.1248666667,20.9110666667,22.6157333333,8.9404,6.7004,8.8176,23.9111333333,23.8480666667,19.588,9.2387
438.62,19.2298666667,20.9465,22.7353333334,8.93586666667,6.67120000001,8.804,24.0661333333,23.9664,19.6995333333,9.2229
438.98,19.3314,20.9876,22.878,8.98086666667,6.69513333333,8.81206666667,24.2346666667,24.1016,19.8231333333,9.2471
439.33,19.4296666667,21.0184666667,22.9991333333,9.00926666667,6.71086666667,8.82366666667,24.3684666667,24.2102,19.9353333333,9.2547
439.69,19.5303333334,21.0212,23.1091333333,9.01833333334,6.71499999999,8.80533333333,24.5047333333,24.3077333333,20.0154666667,9.25766666667
440.04,19.5930666667,21.0376333333,23.1834,9.00199999999,6.68606666667,8.75473333333,24.616,24.3692,20.0911333333,9.23496666667
440.40,19.6793333333,21.0420666667,23.2893333333,9.00253333333,6.68220000001,8.7542,24.7295333334,24.4635333333,20.1796,9.23026666667
440.75,19.8080666667,21.0813666667,23.4188666667,9.06539999999,6.73166666667,8.78813333333,24.9049333333,24.5972666667,20.2992,9.2576
441.11,19.9038666667,21.0815,23.5029333333,9.06900000001,6.75233333333,8.7904,25.0264666667,24.6852,20.3764,9.268
441.47,19.9645333333,21.0707666667,23.5912,9.04186666667,6.73526666667,8.7692,25.1401333333,24.7543333334,20.4696,9.2331
441.82,20.0422,21.0577,23.6715333333,9.02633333334,6.69073333334,8.7422,25.2552,24.8267333333,20.5256666667,9.20073333333
442.18,20.1944666667,21.1050666667,23.7916,9.05513333333,6.73846666666,8.79893333333,25.4504666666,24.9582,20.6598666667,9.23036666667
442.53,20.3052666667,21.1057666667,23.9106666667,9.09526666667,6.75759999999,8.8084,25.6208666667,25.0691333333,20.7684666667,9.24353333333
442.89,20.442,21.1422,24.0436,9.11233333333,6.76173333334,8.8188,25.7804,25.1916,20.8780666667,9.2456
443.24,20.5913333333,21.2001,24.2028666667,9.15633333333,6.79846666667,8.84393333333,25.9954,25.381,21.0366,9.27046666667
443.60,20.7046666666,21.2162666667,24.3368,9.15140000001,6.78560000001,8.83493333333,26.1578,25.5156,21.1572,9.2489
443.95,20.8371333333,21.2141666667,24.4716666667,9.18513333333,6.80033333334,8.84953333333,26.3657333333,25.6624666667,21.2824666667,9.24206666667
444.31,20.9775333334,21.2527,24.6341333334,9.21766666666,6.8056,8.85713333333,26.5715333333,25.8078666667,21.4095333333,9.23586666667
444.66,21.1151333333,21.2847333333,24.7938,9.23926666666,6.8068,8.8632,26.7710666667,25.9648,21.5502,9.24376666667
445.02,21.2816666667,21.3692666667,24.9776666667,9.29653333333,6.83293333334,8.88533333333,26.9954666667,26.16,21.7248666667,9.25453333333
445.37,21.4498666667,21.4369,25.1567333333,9.33939999999,6.89713333333,8.92453333333,27.2063333333,26.3387333333,21.8824,9.30413333333
445.72,21.5693333333,21.4636,25.2796666666,9.34826666667,6.90146666667,8.9214,27.3608666667,26.4747333333,22.0004666667,9.30726666667
446.08,21.683,21.4728,25.4362666667,9.37426666666,6.9118,8.90553333334,27.517,26.6101333333,22.1234,9.3135
446.43,21.8094,21.5217666667,25.5889333333,9.40360000001,6.94900000001,8.91846666667,27.6807333334,26.7356666667,22.2446666667,9.3338
446.79,21.9236666667,21.5464333333,25.6967333333,9.41780000001,6.96533333333,8.9082,27.8425333333,26.8594666667,22.355,9.32373333333
447.14,22.062,21.5848666667,25.8411333333,9.45213333333,6.98206666667,8.9158,28.0128,27.0022666667,22.4797333333,9.34366666667
447.50,22.2249333333,21.6467333333,26.012,9.52026666667,7.02740000001,8.9594,28.2108,27.1599333333,22.6316666667,9.3806
447.85,22.3872666666,21.7217,26.1788,9.53993333333,7.04446666666,8.96446666667,28.3992,27.3111333333,22.7722,9.4016
448.21,22.5364666667,21.7505,26.3187333333,9.54639999999,7.05953333333,8.9484,28.5745333333,27.4377333333,22.8988,9.3963
448.56,22.6771333333,21.7904,26.4713333333,9.5862,7.09053333334,8.9652,28.7511333333,27.5756,23.0242,9.4035
448.92,22.8093333333,21.8129333333,26.6236666667,9.57506666668,7.09533333333,8.94966666667,28.9305333333,27.7011333334,23.1527333333,9.3848
449.27,22.9649333334,21.8279333333,26.7590666667,9.59793333333,7.08320000001,8.92673333333,29.1223333333,27.8516666667,23.2813333333,9.36643333333
449.62,23.1054,21.8333,26.8988666667,9.621,7.10313333334,8.941,29.3104666667,27.9835333333,23.4106666667,9.3514
449.98,23.2756666667,21.8872333333,27.0676,9.63806666666,7.113,8.95326666667,29.5454,28.1483333333,23.5725333333,9.35273333333
450.33,23.4498666667,21.8908666667,27.2138666667,9.65273333334,7.11646666666,8.94033333333,29.7621333333,28.3360666667,23.7358,9.33686666667
450.69,23.6148,21.9233,27.3938,9.68046666667,7.12533333334,8.96773333333,29.9675333333,28.4971333333,23.8974666667,9.3544
451.04,23.7762666667,21.9219,27.5338666667,9.67986666667,7.11413333334,8.9442,30.1744,28.6256666667,24.0295333334,9.32743333333
451.40,23.9678666667,21.9683666667,27.7154666667,9.72693333333,7.16886666666,8.99586666667,30.4273333333,28.8166666667,24.2059333333,9.37176666667
451.75,24.18,22.0383,27.9424666667,9.80446666667,7.23820000001,9.0812,30.7178,29.0436666667,24.4252,9.43016666667
452.10,24.3622666667,22.1198,28.1548666667,9.86513333334,7.28886666666,9.13366666667,30.9746666667,29.252,24.6232666667,9.47763333333
452.46,24.5086666667,22.1586,28.2858666667,9.84300000001,7.28186666666,9.1046,31.1756666667,29.4078666667,24.7648666667,9.44643333333
452.81,24.6692,22.2087666667,28.4472666667,9.89933333334,7.31500000001,9.14786666667,31.4064,29.5895333333,24.9349333333,9.48593333333
453.17,24.8824,22.2725666667,28.6169333333,9.97073333332,7.34793333333,9.20046666667,31.6538,29.7830666667,25.1478666667,9.5327
453.52,25.0848,22.3618333333,28.8183333333,10.0367333333,7.39706666666,9.21453333333,31.8920666667,29.9914,25.3468,9.57526666667
453.87,25.2749333333,22.4205666667,28.974,10.079,7.428,9.21453333333,32.1134666667,30.1695333333,25.5008666667,9.5935
454.23,25.4200666667,22.4502333333,29.1132666667,10.121,7.44959999999,9.2394,32.3027333333,30.3095333334,25.6316,9.60556666667
454.58,25.6016,22.5047,29.3039333333,10.1692666667,7.49459999999,9.24813333333,32.5530666667,30.5077333333,25.8218,9.63356666667
454.93,25.7702,22.5488666667,29.4662,10.2062666667,7.5186,9.28246666667,32.7581333333,30.6647333333,26.006,9.61943333333
455.29,25.9132666667,22.5668666667,29.6152,10.2208666667,7.49506666666,9.25633333333,32.9411333333,30.8224,26.1425333333,9.6025
455.64,26.0442666667,22.5493333333,29.7422666667,10.2386,7.47026666667,9.21306666667,33.0938,30.9674666667,26.2624,9.5684
456.00,26.2196,22.5563666667,29.8918,10.2815333333,7.4956,9.22793333333,33.2967333333,31.1323333333,26.4163333333,9.59053333333
456.35,26.3892666667,22.5800666667,30.0793333333,10.3476666667,7.53133333333,9.25306666667,33.5165333334,31.3092,26.5891333333,9.60956666667
456.70,26.5624,22.6073666667,30.2729333333,10.3675333333,7.54633333333,9.24193333333,33.7588,31.504,26.7558666667,9.62153333333
457.06,26.7511333334,22.6666,30.5409333333,10.4111333333,7.58539999999,9.2446,34.0659333333,31.7263333333,26.9601333333,9.62863333333
457.41,26.9576666667,22.6922,30.7478,10.4399333333,7.58426666667,9.24913333333,34.3355333333,31.9120666667,27.1432,9.62526666667
457.76,27.1018,22.6850666667,30.9505333333,10.4361333333,7.55780000001,9.21913333333,34.5383333333,32.0666666667,27.2908,9.59516666667
458.12,27.3184,22.7364333333,31.2115333333,10.4604666667,7.56826666667,9.23293333333,34.8214666667,32.2936,27.5356666667,9.62423333333
458.47,27.5098666666,22.7569,31.3925333333,10.4705333333,7.56373333333,9.19893333333,35.0417333333,32.4623333333,27.6771333333,9.59873333333
458.82,27.6802666667,22.7868333333,31.5938666667,10.4940666666,7.57533333334,9.19313333333,35.2955333333,32.6411333333,27.84,9.6345
459.18,27.8492,22.8263333333,31.796,10.5102666667,7.58639999999,9.18753333334,35.4853333333,32.7978,27.9974,9.63936666667
459.53,28.0198,22.8876333333,31.9746666667,10.5198666667,7.61693333334,9.20586666667,35.7220666667,32.9764,28.1644,9.6506
459.88,28.1297333333,22.8811,32.0666,10.4868666667,7.57526666667,9.15146666667,35.8554,33.0742,28.2405333333,9.59876666667
460.24,28.2634666667,22.8855333333,32.1955333333,10.4733333333,7.55246666666,9.114,36.0336666667,33.2065333333,28.3552,9.5828
460.59,28.434,22.914,32.3409333333,10.4964,7.55653333333,9.119,36.2107333333,33.3320666667,28.5145333333,9.57506666667
460.94,28.5898666667,22.9349,32.4703333333,10.5064,7.55213333333,9.09926666667,36.3478666667,33.461,28.6284,9.567
461.29,28.8130666667,23.0405333333,32.6991333333,10.5746666667,7.62086666666,9.13706666667,36.6384666667,33.694,28.8603333333,9.6126
461.65,29.0258666667,23.098,32.8701333333,10.6358,7.65833333333,9.16066666667,36.8889333333,33.8788,29.0504666667,9.6441
462.00,29.24,23.1642666667,33.0324,10.6808666666,7.71293333333,9.18453333333,37.1360666667,34.0422666667,29.2125333333,9.66773333333
462.35,29.4398666667,23.2203,33.2467333334,10.7463333333,7.75513333334,9.23773333333,37.4070666667,34.2308666667,29.4096,9.71076666667
462.71,29.6918,23.3232666667,33.4766,10.8202666667,7.82086666666,9.27226666667,37.7022666666,34.4787333333,29.6291333333,9.7466
463.06,29.9128666667,23.3639,33.6712666667,10.8701333333,7.85833333334,9.28693333333,38.0260666667,34.6774,29.8348666667,9.7417
463.41,30.1386,23.3845,33.8926666667,10.9379333333,7.88693333333,9.2906,38.2839333333,34.8575333333,30.0522,9.7705
