wavelength,Back_DacCayf,Belly_DacCayf,Breast_DacCayf,Crissum_DacCayf,Crown_DacCayf,DorTail_DacCayf,Rump_DacCayf,Throat_DacCayf,WingTip_DacCayf
815.37,10.6837333333,28.5532666667,20.6782,25.6704,10.2278,13.736,12.2946666667,25.3206,12.2947333333
815.68,10.3306,28.4010666667,20.5096,25.7018666667,9.25746666667,13.2683333333,11.187,25.2248,11.7182
815.98,10.5176666667,28.4574,20.8414666667,25.7605333334,8.88906666666,13.8510666667,11.2190666667,25.48,12.0496666667
816.29,9.79266666665,27.4748666667,20.5848,24.8696666667,7.72986666667,12.9079333334,10.5158,24.774,11.6322666666
816.59,9.71153333333,27.6389333333,21.1966666667,25.1068,7.52133333333,12.9167333333,10.6410666667,24.7863333333,11.8482666667
816.89,10.8760666667,27.8382666667,21.5864,25.5988,8.22179999999,13.5200666667,11.3841333334,25.3498666667,12.7112
817.20,11.7249333333,28.4066,22.4987333333,26.7474,9.72173333333,14.3146666667,12.8679333333,26.7274,14.1931333333
817.50,11.7826666667,28.3358666667,22.5186,26.5282666667,9.55066666667,14.3504666667,12.8297333333,26.6272,14.4492666667
817.81,12.1624666667,28.2058666667,23.0028,27.2332,10.1605333333,14.8536666667,13.4845333333,27.0160666666,15.4958666667
818.11,12.9824666667,29.0328,23.7516666667,27.9801333333,11.1290666667,15.7085333333,14.1700666667,27.4763333333,15.9784
818.41,14.1972,29.1850666667,24.5558,28.3864,12.3063333333,16.7724666667,15.5582,27.8076666667,16.8132666667
818.72,15.7796666667,30.2152,25.7683333334,29.8528666667,13.8544666667,18.0747333333,17.3650666667,29.3696,18.2561333333
819.02,16.3444666667,30.5936666667,25.9205333333,30.0712,14.7914,18.9624666667,18.257,29.6236,19.0707333333
819.33,15.9865333333,30.006,25.4901333333,29.7610666667,14.3381333333,18.3700666667,17.7634666667,29.3138,18.4988666667
819.63,15.3786,29.0199333333,24.7436666667,29.0038666667,13.7052666667,17.3759333333,17.089,28.9135333333,17.636
819.93,14.6640666667,28.5286666667,24.0991333333,28.5733333333,13.4316666667,16.7672,16.4814,28.6804666667,17.0619333333
820.24,14.7961333333,28.5948666667,24.2249333333,28.7660666667,13.7166666666,16.8732,16.6276,28.7101333333,17.1636666667
820.54,15.1748666667,28.9936,24.4736,29.1647333334,14.1422,17.4241333333,16.8331333333,29.0122,17.4522666667
820.85,15.3199333333,29.2423333333,24.7898,29.4244,14.2676666667,17.5529333334,17.0093333333,29.0200666667,17.5931333333
821.15,15.1643333333,29.3767333333,24.739,29.3814666667,14.0497333333,17.3394666667,16.9365333333,28.9785333333,17.2805333333
821.45,15.0673333333,29.3623333333,24.6486666667,29.3792,13.8804666667,17.2643333333,16.9970666667,28.9162666667,17.1674666667
821.76,14.7084,29.2959333333,24.3022666667,29.1070666667,13.7151333333,17.0629333333,16.6832666667,28.7896,16.9966
822.06,14.5602666667,29.4010666667,24.2824666667,29.1134,13.6798666667,17.1755333333,16.5482666667,28.7978666667,16.9922
822.36,14.5228666667,29.4211333333,24.3106,29.0896666667,13.5924,17.0589333333,16.4984666667,28.7989333333,16.9758666667
822.67,14.5264,29.5209333333,24.341,29.2464666667,13.6425333333,17.101,16.5744666667,28.8387333333,17.0372
822.97,14.7469333333,29.8818,24.5402,29.5234666667,13.9001333333,17.4143333333,16.7884,29.0297333333,17.2979333333
823.27,15.0908,30.1548,24.7820666667,29.7593333333,14.1816666667,17.7216666667,17.1364666666,29.1848,17.591
823.58,15.0423333333,30.221,24.7094666667,29.7562666667,14.0597333333,17.6728666667,17.0052,29.2101333333,17.5401333333
823.88,14.788,29.9282666667,24.366,29.4365333333,13.6673333333,17.2465333333,16.6974666667,28.8589333333,17.1379333333
824.18,14.6536,29.7067333333,24.1395333333,29.2294,13.5117333333,16.9934,16.5606,28.7186,16.8864
824.49,14.6603333333,29.5601333333,23.9686,29.2057333333,13.5289333333,16.9770666667,16.4466666667,28.6706666667,16.9672
824.79,14.6169333333,29.4344666667,23.8803333333,29.1055333333,13.4830666667,16.9676,16.3792666667,28.6989333333,17.0504
825.09,14.7846,29.3870666667,23.9808666667,29.2397333333,13.2235333333,16.8863333334,16.4008666667,28.5747333334,17.0713333333
825.39,14.7092666667,29.2395333333,23.8067333333,29.0050666667,13.1296666667,16.5849333333,16.2270666667,28.4806666667,16.8562666667
825.70,14.9064666667,29.1959333333,23.7760666667,29.1129333333,13.2725333333,16.6875333333,16.2558,28.614,16.8152666667
826.00,15.4088,29.2770666667,24.0006666667,29.2282,13.5714666667,17.0761333334,16.5378,28.9248666667,17.0304666667
826.30,15.4520666667,29.3102,24.1452666667,29.3893333333,13.6500666667,17.0594,16.6337333333,29.0033333333,17.0628
826.61,15.0659333334,28.9801333333,23.9358666667,29.1771333333,13.2032666667,16.6816666667,16.0940666667,28.7397333333,16.7149333333
826.91,15.2328,29.0652666667,23.9464666667,29.2362,13.3701333334,16.938,16.4254666667,28.7404,16.841
827.21,15.129,29.0291333333,23.9341333333,29.2125333333,13.3503333333,17.0333333333,16.4664,28.7338,16.8532666667
827.51,15.0150666666,28.9894,23.9244666667,29.2216666667,13.1462666667,17.109,16.5299333333,28.8263333333,16.9252
827.82,15.0388666667,29.2212,24.271,29.4778,13.1492,17.3876666667,16.7190666667,29.0696,17.1093333333
828.12,14.7336,29.0747333333,24.0392,29.3904,12.9602666667,17.138,16.4609333333,28.9055333333,16.9379333333
828.42,14.541,29.045,24.009,29.3695333333,13.0172666666,17.1698666667,16.3976,29.1108,17.0015333333
828.72,14.4428666667,28.6613333333,23.9805333333,29.0972666667,12.6949333333,16.9837333333,16.2572666667,28.8199333333,17.0674
829.02,14.1966,28.4808,24.0283333333,28.8907333333,12.4458,16.7811333333,16.1180666667,28.5931333333,17.0787333333
829.33,13.3060666666,28.0010666667,23.6275333333,28.2407333333,11.8028666667,16.0131333333,15.4847333333,27.9085333333,16.781
829.63,12.6728,27.6513333333,23.0642666667,27.4128666667,11.1130666667,15.4984666667,15.0274666667,27.4372,16.7277333333
829.93,13.102,28.3129333333,23.5714666667,27.9729333333,11.3333333334,16.2722,15.6736,28.0816666667,17.3876666667
830.23,12.4575333333,28.0484,23.5636,27.5199333333,10.6305333333,15.9910666667,15.0698666667,28.1162,17.1386666667
830.54,13.4940666667,29.4538666667,24.8434666667,28.4337333333,11.7027333333,17.2207333333,16.257,29.3092,18.2649333334
830.84,13.6956,30.2486666667,24.9558666667,29.0604,12.4484,17.7748,16.5866,29.6922666667,18.9126666667
831.14,12.2600666666,28.7379333333,23.1613333333,27.5135333333,11.1866666667,16.0418,15.1112,27.9246,17.2997333333
831.44,12.7643333333,29.0812666667,23.9104666667,27.7886666667,11.3088666667,16.6991333333,15.1462666667,28.1137333334,17.4959333334
831.74,13.1308,29.5016,24.2523333333,28.7539333333,11.8378666667,17.1417333333,15.5219333333,28.7228,17.6792666667
832.04,13.9723333333,29.8475333333,24.5752666667,29.4045333333,12.3238666667,17.6252666667,16.3326666666,29.3682,18.141
832.35,14.5304666667,29.9298,24.8011333333,29.9298,12.7314666667,17.9337333333,16.7034,29.2610666667,18.4954
832.65,14.7154,30.0312666667,24.8904666667,30.2627333333,12.7954,17.7924,16.9543333333,29.4934666667,18.1489333333
832.95,14.8429333333,29.7856666667,25.1101333333,30.4727333333,13.1982666667,17.8854666667,16.9573333333,29.3920666667,17.815
833.25,14.65,29.339,24.7524666667,29.881,13.267,17.3388666667,16.8023333333,29.1398,17.7148666667
833.55,14.6697333333,29.2128666667,24.7438,29.8046,13.4812666667,17.2425333333,17.047,29.0808666667,18.0452666666
833.85,14.7564666667,29.1827333333,25.1042666667,30.2138666667,13.8129333334,17.2879333333,17.2673333334,29.4406,18.4119333333
834.16,14.7894,28.9903333333,25.2714,29.9848,13.937,17.0776,17.0725333333,29.4876666667,18.3258
834.46,15.2211333333,29.2540666667,25.787,30.2006666667,14.29,17.6698,17.3251333333,29.9382666667,18.7088666666
834.76,14.9236666667,29.344,25.6385333333,30.0991333333,14.2810666667,17.5153333333,17.269,30.2222,18.7470666667
835.06,15.1892666667,29.8066666667,26.0778666667,30.1879333333,14.4547333333,17.9590666667,17.8301333333,30.6139333333,19.2656
835.36,14.8819333333,29.4409333333,25.9312,29.8952666667,14.4753333334,17.8773333333,17.7996666667,30.5291333333,19.0971333333
835.66,13.9388,28.9306,25.4558,29.3385333333,13.7744,17.4136,17.2425333333,30.7404666667,18.368
835.96,13.3696,28.7007333333,25.2696666667,29.0988,13.5216,17.387,16.7934,30.7708666667,18.6536
836.26,13.4926,28.634,25.2727333333,29.1278666667,13.2058666667,17.4274,16.6547333333,31.0075333333,18.9088666666
836.57,13.0420666667,27.9999333333,24.9536666667,28.6268666666,12.5564,17.3332666667,16.1236666667,30.7992,18.3311333333
836.87,12.4551333334,28.0938,24.8303333333,28.6825333333,11.9062666667,16.8662,15.4592,31.507,17.7744
837.17,10.8814,27.5368666667,23.7852666667,28.1242666667,10.7910666667,16.3051333333,14.4971333333,31.209,16.7231333333
837.47,9.44446666665,26.5025333333,22.7902666667,27.9167333333,8.88886666667,15.8081333333,13.6994666667,30.7196666667,15.8332
837.77,7.38133333333,23.9998666667,20.5773333334,26.3916666667,6.83153333333,13.4570666667,12.1924666667,28.9484666667,14.0618
838.07,4.87626666667,20.3347333333,18.3261333333,23.8865333333,4.27946666667,10.2038666667,9.69426666667,25.7058666667,10.7278666667
838.37,4.84713333334,18.8814,18.2252,23.7285333333,4.534,10.2461333333,9.24686666667,24.3252666667,10.2760666667
838.67,5.93606666667,21.2481333333,20.1826666667,25.7991333333,6.25566666667,11.7656666667,9.8174,25.1446,11.659
838.97,7.29159999999,23.0804,21.4582,27.0534666666,7.69326666667,13.2588666667,11.2052666667,26.1607333333,13.6012
839.27,8.42626666666,24.0056666666,21.6022,27.6536666667,9.0128,14.4920666666,12.1316,26.6524,14.0629333333
839.57,8.8558,25.4662,21.5536666667,28.4040666666,9.6186,15.5648666667,12.8954666667,27.1752666667,15.2260666667
839.87,9.68153333333,27.0488666667,22.1656666667,29.724,10.4317333333,16.8434666667,14.2250666667,28.1954,16.3482
840.17,10.7362,27.3333333333,22.6388,30.2778666667,12.0555333333,17.5,15.4028,28.1805333333,17.2084
840.47,11.6496666667,26.9541333333,22.7924666667,29.7193333333,12.1424,17.2484666667,15.6742666667,28.3094666667,17.4127333333
840.77,12.1487333333,26.6666666667,22.9063333333,29.6144,13.0578666667,17.6858,15.7575333333,28.6088,17.3966
841.07,15.3837333333,29.8168,25.9743333333,32.2336666667,16.4018666667,21.1542,18.8594666667,32.125,20.7469333334
841.37,17.7776,32.6248666667,28.6526666667,34.9583333333,18.6665333333,24.0834666667,21.2083333333,35.2501333333,24.0832666667
841.67,16.1778666667,31.9182,27.0313333333,33.4938,16.8782,22.3048666667,19.4602666667,34.2376666667,23.0051333333
841.97,15.0,30.7406666667,25.5556,32.4846,15.1698,21.1728666667,19.1049333333,34.2747333333,22.2376666666
842.27,14.3714666666,29.3755333333,24.2985333333,31.2569333333,14.5012666666,19.7890666666,17.6967333333,33.4955333334,21.4599333333
842.57,12.9498,29.1140666667,23.9452,31.1417333334,13.5526666666,18.7579333333,17.0411333333,33.2786,21.7716
842.87,12.209,27.9486666667,24.9507333333,30.3352666667,13.1952666667,18.0866,17.4754666667,33.1560666667,21.6172666667
843.17,13.7255333333,28.4623333334,27.1827333333,31.3312,13.7874,18.5139333333,18.4106666666,34.3240666667,22.3322666667
843.47,14.1915333333,28.4488,27.8769333333,31.2871333333,12.5632,18.9219333333,17.9099333333,34.7195333333,21.4520666667
843.77,12.1234,25.7888666667,25.8837333333,29.9407333333,9.84586666667,16.5835333333,14.4484666667,31.9335333333,19.0511333334
844.07,11.2062,26.6667333333,25.4735333333,30.5058,8.0416,16.2646666666,13.6704666667,31.3359333333,18.5734
844.37,4.3104,21.3792666667,20.4309333333,25.8332666667,0.977,9.54026666666,5.83346666666,24.9711333333,11.1495333333
844.67,4.42506666667,20.9606,18.3406,24.8908666667,-0.262,8.90826666667,4.425,24.4541333333,9.08300000001
844.97,5.43213333333,22.5925333333,20.3703333333,26.2344,0.154333333333,9.59866666667,5.03086666667,26.6358,9.01233333333
845.27,1.87693333333,19.1262,16.2783333333,22.6536666667,-4.40126666667,4.69246666667,-0.517800000002,22.1036666667,3.10666666667
845.57,1.92373333333,20.0994666667,18.2421333334,23.7147333333,-4.743,6.96513333333,1.92373333333,21.5921333333,3.34993333334
845.87,2.71833333333,19.4822666667,18.3819333333,22.5242,-4.62793333333,7.24933333333,2.233,21.1326666667,2.00646666666
846.17,-0.927800000001,16.5636,15.5326,20.7904666667,-8.45366666667,3.57380000001,-2.88673333333,19.5189333333,-2.06186666667
846.47,-5.92966666666,11.8596666667,10.386,17.4033333334,-11.7544666667,-1.19306666667,-7.85960000001,15.2632,-6.28073333333
846.77,-5.68946666667,12.356,11.9022666667,19.1274,-10.5409333333,0.837733333332,-7.3996,17.0330666666,-5.0264
847.07,-8.52053333335,11.7647333333,10.0534,16.8984,-13.3333333333,-0.071266666658,-7.45100000001,16.3636,-6.88066666667
847.37,-6.561,11.9224666667,11.1464,16.0141333333,-11.0758,0.740866666666,-4.69146666666,17.6367333333,-6.27866666667
847.67,-2.27013333333,16.3964,16.6846666666,20.3604,-7.06313333333,5.29733333333,2.01799999999,21.9098666667,-2.63066666666
847.97,-2.36326666666,14.7444,14.7796,19.7177333333,-6.38453333332,3.63313333334,2.01066666667,18.6598,-3.77426666667
848.26,-3.47826666666,11.4856,11.6304666667,18.1884,-8.15213333334,0.978333333333,-1.12313333333,16.0146,-5.79706666666
848.56,-0.110466666668,11.8231333333,14.0699333333,21.1786,-6.07726666667,3.79379999998,1.76806666667,16.7954666667,-1.36299999999
848.86,1.31826666667,10.5838666667,12.8438,22.3352,-5.19786666666,2.41046666667,0.866266666666,16.7232,-1.95860000001
849.16,-0.992000000006,8.65080000001,9.64280000001,21.8253333333,-6.94453333333,0.912666666664,-1.1508,15.4762666667,-4.4048
849.46,1.71426666666,10.2096666667,9.82866666666,23.1618666666,-4.19033333333,2.51426666667,1.14286666667,16.838,-1.63806666668
849.76,0.317466666666,6.46826666667,4.80153333333,21.1904,-8.09526666666,0.396733333332,-2.4604,13.1745333333,-5.99213333334
850.06,-7.64226666667,-1.99199999999,-7.3984,11.4227333333,-17.8862,-9.47153333333,-10.5284666667,2.64219999999,-15.0812
850.36,-5.20706666665,0.907266666668,-5.95666666666,12.9783333333,-16.5286666667,-7.69233333333,-10.7692666667,2.91913333333,-14.0039333333
850.65,-0.582933333332,5.90173333334,-0.728533333325,17.4862666667,-12.0582,-4.73593333332,-7.21313333334,6.66666666667,-7.4682
850.95,1.6,7.16666666667,-0.0666666666674,17.5666666667,-9.60000000001,-3.49999999999,-5.60000000001,9.26666666666,-4.73333333333
851.25,2.16593333334,8.86646666666,2.16586666667,17.6311333333,-7.95266666667,-1.89493333332,-5.68533333334,11.7090666667,-3.21506666666
851.55,1.57640000001,10.3775333333,3.31693333333,17.3071333333,-6.96233333333,-0.45986666666,-3.74393333333,13.5303333333,-1.70766666666
851.85,-2.24386666667,8.81306666667,1.20333333333,13.7886,-7.57733333332,-2.95933333335,-7.44719999999,12.4878,-4.2926
852.15,-6.93186666667,4.67666666667,-1.55886666666,9.2536,-11.1111333333,-6.79926666667,-11.6418666667,9.18740000001,-8.0598
852.45,-3.22473333333,6.66666666666,2.66673333333,9.82953333335,-8.58906666667,-4.7752,-8.74419999999,11.8449333333,-4.83719999999
852.74,-2.34393333333,8.28006666666,3.16593333334,11.0806,-7.82333333333,-2.9224,-8.1584,12.8463333333,-3.65306666667
853.04,-0.422266666668,12.8205333333,7.66220000001,13.5444666667,-3.2278,1.448,-4.58513333333,16.3197333334,1.44793333333
853.34,6.18833333333,21.2854666667,16.1137333333,22.1525333333,5.97906666667,9.9552,2.95966666666,23.6771333333,9.59646666667
853.64,9.19333333335,23.4398666667,18.7214666667,24.1706,8.64526666667,12.3897333333,6.08819999999,27.0319333333,12.4809333333
853.94,11.7970666667,24.8540666667,20.4916,26.3286666666,10.722,14.5927333333,7.86473333333,29.7387333334,14.7466
854.23,14.9114,28.4702,23.2204666667,30.3381333333,13.3976666667,18.6796,9.91946666667,32.9469333333,17.7455333333
854.53,13.9714,26.5390666667,22.0415333333,28.8994666667,10.5902666667,17.8947333333,10.0159333333,31.6108666667,15.9808666667
854.83,15.9190666667,26.8536,23.0528,29.1901333333,11.0280666667,19.5638666667,10.9345333333,32.0248666667,14.7664
855.13,19.6078,31.1916666667,26.7571333333,31.7949333333,13.8160666667,23.8310666667,15.8672666666,34.3589333333,18.3409333333
855.43,25.6173333334,38.6418666667,32.253,38.5494666666,19.7530666667,30.216,21.8209333333,40.8025333333,24.3518
855.72,25.7372,40.032,31.8590666667,38.9102666667,20.3844666667,31.218,22.7564666667,40.8333333333,24.1666666667
856.02,24.8254666667,37.5872666667,31.9046666666,36.9522,20.0635333333,29.9047333333,23.5871333333,39.6507333333,22.6348
856.32,25.6240666667,37.3144666667,33.6808666667,37.9146666667,20.7583333333,29.6998666666,24.992,40.6951333333,23.6018666667
856.62,25.2227333333,35.4531333333,33.0568,36.5591333333,19.4469333333,28.9708666667,25.1306,39.5392,25.2842666667
856.91,21.7839333333,34.7106,31.6432666667,35.2425333333,18.216,27.9498666667,23.662,38.1534666666,23.881
857.21,13.0718666667,29.6078,24.3464,29.2810666667,11.8954666667,23.1699333333,17.2875333333,31.111,18.1699333333
857.51,4.21053333332,24.1755333333,18.6665333333,23.0878666667,4.7368,17.5438666667,11.8947333333,25.0526,13.6491333333
857.81,3.52726666666,25.3616,18.836,24.621,5.67906666667,18.4832666666,12.8395333333,25.3262666667,16.367
858.10,3.71119999999,26.3229333333,18.3504666667,24.8110666667,6.63233333335,17.079,13.7112666667,23.9519333333,17.938
858.40,1.13993333333,23.8688,15.6132,24.4559333334,5.45753333333,13.8860666667,10.5355333333,21.3126,14.9223333333
858.70,0.031866666666,21.1483333333,13.6840666667,21.6268,4.30620000001,11.3238,8.8038,18.9792666667,13.4928
858.99,2.19220000001,21.4114,15.1951333333,23.8738666667,5.49553333333,12.3422,8.34826666666,20.8407333334,14.7448666667
859.29,0.313,20.8137333333,13.2081333333,22.5977333333,3.28633333333,10.9545333333,5.66499999999,17.9968,13.1767333333
859.59,-0.897666666666,22.0512666667,11.7308666667,22.5,1.47446666667,10.5129333333,4.96786666667,15.4486,12.0192
859.89,1.45733333333,22.7906666667,12.9303333333,24.279,3.1938,10.5115333333,5.11620000001,15.9378666667,11.1317333333
860.18,8.65306666667,25.17,17.3062,27.4284666667,8.76186666668,14.2312666667,9.60560000001,18.5578666667,16.8708666666
860.48,10.8632,25.923,18.4328666667,26.4541333333,8.84453333333,14.1302,11.1553333333,18.8048,15.9892666667
860.78,12.5504,25.4039333333,17.6516,25.5808666667,10.0504,13.2324,10.9596,18.7626,16.2122
861.07,10.0130666667,22.6928,14.6144666667,22.4314,6.79733333333,8.28753333333,7.05866666667,15.791,12.1307333333
861.37,7.51366666666,21.3388,13.6610666667,22.1038666667,5.02726666667,7.04913333333,4.34433333333,15.6557333333,10.4372666667
861.67,5.73913333333,19.7680666667,12.2608,19.6232,1.91300000001,5.33319999999,3.15946666667,14.4636666667,8.55046666668
861.96,0.841733333335,15.4209333333,7.84513333333,15.5554666667,-5.01699999999,0.235599999986,-2.02013333334,10.3029333333,2.32333333333
862.26,-1.8182,14.9734666667,6.73800000001,14.8662666667,-7.27260000001,-0.03553333334,-0.463400000001,7.87880000001,1.6756
862.56,2.43986666667,19.6908,11.5808666667,18.8316,-1.82126666667,5.36086666667,4.67359999999,13.6082666667,5.739
862.85,4.06086666667,19.1876,12.555,18.2402666667,0.913666666666,6.12506666667,5.61753333333,15.8714666667,5.85453333332
863.15,-1.11686666667,14.5899333333,8.62133333333,10.1570666667,-4.88640000001,1.74513333334,1.22153333333,11.4834,0.383866666666
