wavelength,Back_DacFlam,Belly_DacFlam,Breast_DacFlam,Crissum_DacFlam,Crown_DacFlam,DorTail_DacFlam,Patch10_DacFlam,Rump_DacFlam,Throat_DacFlam,WingTip_DacFlam
414.36,5.98113333333,9.53000000001,8.10880000001,13.8456666667,9.92826666667,7.12233333333,37.8357333333,12.1454,5.50626666667,6.44413333333
414.72,6.0236,9.49280000001,8.14646666667,13.8181333333,9.9298,7.16573333333,37.9378666667,12.1156666667,5.55333333333,6.4926
415.07,6.01133333333,9.41953333333,8.07166666666,13.7307333333,9.89486666667,7.18433333333,37.9634666667,12.041,5.54113333333,6.48973333333
415.43,6.0278,9.37013333333,8.02433333334,13.6148,9.87853333333,7.2076,37.9568666667,11.9590666667,5.55113333333,6.50906666667
415.79,5.98286666667,9.27766666666,7.94239999999,13.4559333333,9.79459999999,7.16226666667,37.9719333333,11.8578666667,5.5186,6.48473333333
416.15,5.95566666667,9.16026666667,7.86106666667,13.312,9.73299999999,7.11953333333,37.9644666667,11.7742666667,5.489,6.46073333333
416.51,5.9662,9.09820000001,7.81,13.2092666667,9.69066666665,7.15026666667,37.9972666667,11.7128666667,5.4882,6.46113333333
416.86,5.90406666667,8.95686666666,7.6778,13.0356666666,9.58100000001,7.05966666666,37.9639333333,11.5564,5.41833333333,6.41026666667
417.22,5.89246666667,8.88193333334,7.6068,12.9366,9.52813333332,7.06326666666,37.9717333334,11.4547333333,5.39753333333,6.40766666667
417.58,5.8422,8.75293333334,7.4914,12.7863333334,9.4368,6.99226666667,37.966,11.3369333333,5.34066666667,6.34546666667
417.94,5.80933333333,8.63853333333,7.41206666667,12.6517333333,9.35073333333,6.96113333333,37.9690666667,11.2194666667,5.29566666667,6.31946666667
418.29,5.7464,8.5066,7.28286666667,12.508,9.23366666666,6.8828,37.904,11.0762666667,5.2382,6.24166666667
418.65,5.73773333333,8.42966666666,7.18973333333,12.3961333333,9.16846666667,6.864,37.9092666667,10.9623333333,5.21813333333,6.232
419.01,5.7106,8.29473333333,7.0886,12.2612,9.07493333333,6.81526666667,37.8701333333,10.842,5.17826666666,6.1976
419.37,5.68673333334,8.20226666667,7.00973333333,12.1498666667,9.00533333333,6.7766,37.8424666667,10.7521333333,5.15826666667,6.1986
419.73,5.70526666667,8.14026666667,6.952,12.0649333333,8.97206666667,6.77246666667,37.7858,10.6621333333,5.1474,6.19106666667
420.08,5.69533333333,8.06913333333,6.89093333333,11.9578,8.92053333333,6.76093333333,37.7564,10.5624,5.12913333333,6.17373333333
420.44,5.71193333333,8.01266666667,6.85513333333,11.8824,8.90286666666,6.7532,37.7232666667,10.4807333333,5.14033333333,6.19813333333
420.80,5.7172,7.96426666667,6.81066666667,11.8116666667,8.86620000001,6.74173333333,37.7377333333,10.412,5.13166666667,6.18626666667
421.16,5.73733333333,7.91626666667,6.77273333333,11.7392,8.84146666666,6.74913333333,37.7301333333,10.3712666667,5.16246666667,6.20326666667
421.51,5.77186666667,7.88673333333,6.75273333333,11.6718666667,8.83366666667,6.78086666667,37.6795333333,10.3196,5.19893333333,6.24493333333
421.87,5.7388,7.8062,6.69053333333,11.5570666667,8.79006666666,6.7582,37.6512666667,10.2248666667,5.18453333334,6.22953333334
422.23,5.77226666667,7.77466666667,6.66986666667,11.4814666667,8.78826666667,6.78653333333,37.6432666667,10.1722,5.20093333333,6.267
422.58,5.78906666667,7.73506666667,6.65726666667,11.413,8.78046666667,6.79766666667,37.6002,10.1199333333,5.22806666667,6.28193333333
422.94,5.7698,7.6826,6.62186666667,11.3164666667,8.74893333333,6.78873333333,37.567,10.0443333333,5.22406666667,6.27293333333
423.30,5.7732,7.6194,6.5838,11.2364,8.7146,6.78446666667,37.5612,9.96733333334,5.21093333333,6.25513333333
423.66,5.77166666667,7.57333333333,6.552,11.1808666667,8.68766666667,6.7836,37.5733333333,9.911,5.224,6.2598
424.01,5.78766666667,7.53666666667,6.53226666667,11.1256,8.68326666667,6.79746666667,37.5905333333,9.86633333333,5.24173333334,6.27186666667
424.37,5.794,7.5036,6.51666666667,11.0588,8.66853333333,6.8036,37.5452666667,9.8178,5.26166666667,6.2748
424.73,5.83113333333,7.4826,6.5136,11.0265333333,8.67573333333,6.85166666667,37.5118,9.79706666666,5.3004,6.3104
425.08,5.7936,7.40893333333,6.46853333333,10.9428666667,8.634,6.81986666667,37.4663333333,9.72093333333,5.2614,6.28046666667
425.44,5.78906666667,7.37013333333,6.441,10.8920666667,8.61806666668,6.8116,37.4982,9.65300000001,5.25413333334,6.2706
425.80,5.8414,7.38806666667,6.47106666667,10.9006666667,8.64513333334,6.86,37.5284666667,9.65826666666,5.30293333333,6.31486666667
426.16,5.8292,7.342,6.44066666667,10.8361333333,8.63533333334,6.847,37.5201333333,9.61193333333,5.28913333333,6.2918
426.51,5.836,7.30926666667,6.4138,10.7996666667,8.64353333334,6.84533333333,37.5119333333,9.60060000001,5.30046666667,6.30553333333
426.87,5.90426666666,7.3414,6.44213333333,10.8252,8.70133333334,6.90973333333,37.5786666667,9.62406666667,5.3752,6.36386666667
427.23,5.9428,7.35706666667,6.4506,10.8262,8.74779999999,6.9514,37.6126666667,9.62819999999,5.42193333333,6.3896
427.58,5.93706666667,7.32426666667,6.43546666667,10.7732666667,8.72693333334,6.9304,37.6086666667,9.60233333333,5.40913333333,6.37873333333
427.94,5.9432,7.3054,6.4118,10.7446666667,8.72046666667,6.932,37.6026,9.5904,5.41586666667,6.3902
428.30,5.9408,7.28966666667,6.395,10.7399333333,8.71813333333,6.94206666667,37.6986666667,9.5864,5.39933333333,6.39306666667
428.65,5.9276,7.28626666667,6.39513333333,10.6958666667,8.71806666667,6.9334,37.7615333333,9.56446666667,5.3692,6.38406666666
429.01,6.0128,7.35313333333,6.44613333333,10.7339333333,8.79766666667,7.00766666667,37.8231333333,9.60760000001,5.4312,6.4488
429.37,5.98526666667,7.30993333334,6.4092,10.6843333333,8.75193333333,6.97206666667,37.8123333334,9.56886666666,5.39853333333,6.39893333333
429.72,5.96593333333,7.26126666667,6.36706666667,10.6271333333,8.71060000001,6.9356,37.8096666667,9.5162,5.367,6.37
430.08,5.9966,7.2766,6.38606666666,10.6506,8.7144,6.94566666667,37.915,9.534,5.3918,6.39873333333
430.44,5.94006666667,7.23566666667,6.3286,10.5928,8.66433333333,6.89386666667,37.8992666666,9.46533333333,5.32966666667,6.34326666667
430.79,5.8956,7.20406666667,6.2948,10.5498666667,8.62000000001,6.83273333333,37.8998666667,9.44019999999,5.26733333333,6.30113333333
431.15,5.8528,7.16346666667,6.2748,10.5064666667,8.57219999999,6.77993333333,37.8797333333,9.3932,5.2226,6.2478
431.50,5.86053333333,7.16046666667,6.27046666667,10.5038,8.58293333333,6.796,37.9487333333,9.4052,5.21553333333,6.25673333333
431.86,5.83466666667,7.1546,6.26806666667,10.4959333333,8.56153333333,6.77306666667,37.9775333333,9.37420000001,5.20393333333,6.2346
432.22,5.80793333334,7.13193333333,6.25206666667,10.4781333333,8.54400000001,6.74333333333,37.9883333333,9.35119999999,5.17493333333,6.20106666667
432.57,5.77033333333,7.0922,6.20253333333,10.4602,8.49260000001,6.70153333333,37.9622,9.30646666667,5.14433333333,6.1434
432.93,5.69713333333,7.03093333333,6.14853333334,10.3974666667,8.43253333333,6.62426666667,37.926,9.22373333333,5.083,6.0696
433.29,5.71306666666,7.05013333333,6.16893333333,10.4222,8.47746666667,6.638,37.9705333334,9.24599999999,5.09233333333,6.078
433.64,5.70906666667,7.0678,6.16633333333,10.4472666667,8.4946,6.64806666667,37.9846666667,9.2592,5.10086666667,6.07173333333
434.00,5.66666666667,7.0376,6.13033333333,10.4257333333,8.45760000001,6.596,37.9298,9.21439999999,5.05473333333,6.019
434.35,5.64726666667,7.04326666666,6.13026666667,10.4236,8.45526666667,6.59013333333,37.9541333333,9.21433333333,5.0458,5.99
434.71,5.65853333333,7.04646666667,6.14773333333,10.4218,8.46526666666,6.5876,37.9363333333,9.19706666667,5.05646666667,5.9658
435.07,5.6202,7.02193333333,6.1114,10.4236,8.44720000001,6.57026666667,37.9134666667,9.17306666667,5.03626666667,5.93293333334
435.42,5.60146666667,7.03013333333,6.11486666667,10.4358666667,8.43453333333,6.55506666667,37.9042666667,9.16579999999,5.04653333333,5.9014
435.78,5.60753333333,7.03993333333,6.13053333333,10.4644,8.45293333333,6.55126666667,37.8790666667,9.19659999999,5.04133333333,5.88846666667
436.13,5.62066666667,7.06106666667,6.13086666667,10.4832,8.45753333333,6.54253333333,37.9632,9.2222,5.04866666667,5.876
436.49,5.61686666667,7.07,6.15166666667,10.5008666667,8.46926666667,6.5332,38.0027333333,9.23439999999,5.04493333333,5.87253333333
436.84,5.65206666667,7.11746666667,6.189,10.5688,8.49006666667,6.56333333333,38.0468,9.29426666667,5.08553333333,5.89473333333
437.20,5.6502,7.139,6.19906666667,10.5936666667,8.48513333334,6.55906666666,38.0387333333,9.30233333333,5.0928,5.89953333333
437.56,5.65546666667,7.16293333333,6.20733333333,10.6043333333,8.50633333333,6.5506,38.0915333333,9.31626666666,5.0882,5.9036
437.91,5.67013333333,7.1832,6.23493333333,10.625,8.52893333333,6.59606666667,38.1328666667,9.34386666666,5.11966666667,5.91993333333
438.27,5.7088,7.1952,6.25966666666,10.6554666667,8.52966666667,6.61366666667,38.1548666667,9.35946666666,5.14373333333,5.9468
438.62,5.70606666667,7.214,6.26186666667,10.6982666667,8.5376,6.62546666667,38.2158,9.3792,5.15006666667,5.964
438.98,5.7396,7.2388,6.29206666667,10.7191333333,8.55613333334,6.6448,38.2562666667,9.40726666667,5.16593333333,5.9866
439.33,5.7164,7.1966,6.26346666666,10.7056666667,8.54413333334,6.622,38.2558,9.38273333334,5.12913333333,5.96553333333
439.69,5.7012,7.15706666667,6.2174,10.6675333333,8.51633333333,6.593,38.2404666667,9.33220000001,5.09966666666,5.93313333333
440.04,5.71273333334,7.1622,6.24373333333,10.6841333333,8.52713333333,6.61673333333,38.1736666667,9.33013333333,5.1304,5.96366666667
440.40,5.6796,7.1224,6.2024,10.6555333333,8.49526666666,6.58826666667,38.1285333333,9.29053333333,5.09706666667,5.9344
440.75,5.6608,7.1078,6.17093333333,10.6350666667,8.488,6.57186666667,38.1333333333,9.26326666667,5.08386666667,5.91993333333
441.11,5.64146666667,7.07613333333,6.14653333333,10.6142,8.46473333334,6.56286666667,38.1444666667,9.23499999999,5.06366666667,5.89686666667
441.47,5.58553333333,7.00533333333,6.1002,10.5556,8.40219999999,6.52353333333,38.0896,9.16820000001,5.0272,5.84233333333
441.82,5.563,6.9692,6.06226666667,10.5112,8.37179999999,6.48806666667,38.0704666667,9.12866666666,4.9944,5.82113333333
442.18,5.56686666667,6.95433333333,6.04746666667,10.4889333333,8.37586666667,6.49613333334,38.0816,9.11980000001,4.9948,5.83073333334
442.53,5.5652,6.92493333333,6.03193333333,10.4344666667,8.35666666666,6.4936,38.0466,9.07600000001,4.985,5.8276
442.89,5.56153333333,6.89126666667,5.98973333333,10.3944,8.32686666667,6.47973333333,38.0659333333,9.04186666667,4.98273333333,5.8074
443.24,5.573,6.88973333333,5.98913333333,10.3543333333,8.32426666667,6.50946666667,38.103,9.01746666666,5.01066666667,5.83526666667
443.60,5.5708,6.87226666667,5.97393333333,10.3082,8.29526666666,6.51493333333,38.1483333333,8.99833333333,5.01893333333,5.84133333333
443.95,5.56766666667,6.83226666667,5.91606666667,10.2397333333,8.2504,6.5146,38.1821333333,8.95673333333,5.02053333333,5.83193333334
444.31,5.60506666667,6.82673333333,5.92413333333,10.1874,8.25693333334,6.55393333333,38.2263333334,8.95426666666,5.07086666667,5.87313333333
444.66,5.63226666667,6.80046666667,5.92566666667,10.1395333333,8.23246666667,6.58933333334,38.255,8.94100000001,5.09613333334,5.8998
445.02,5.62966666667,6.7518,5.88633333333,10.0559333333,8.1924,6.58246666667,38.2466666667,8.89666666667,5.09186666667,5.9022
445.37,5.65053333333,6.73386666667,5.87186666667,10.0043333333,8.17266666667,6.59133333333,38.2424666667,8.87113333333,5.11266666667,5.92253333333
445.72,5.70593333333,6.74853333333,5.90853333333,9.99413333334,8.2018,6.6466,38.2687333333,8.88453333333,5.17733333333,5.98026666667
446.08,5.7004,6.7052,5.88613333333,9.93593333334,8.17013333333,6.64533333333,38.2428666667,8.82699999999,5.1882,5.97613333333
446.43,5.6996,6.66133333333,5.8392,9.88326666667,8.14373333334,6.6324,38.2342,8.79580000001,5.1932,5.96773333333
446.79,5.6918,6.62346666667,5.8344,9.82033333333,8.126,6.6512,38.2152666667,8.75666666666,5.197,5.9806
447.14,5.69393333333,6.59386666667,5.8062,9.77699999999,8.09853333333,6.65026666667,38.1735333333,8.7156,5.18933333333,5.9826
447.50,5.68633333333,6.56013333333,5.78773333333,9.72613333335,8.09226666667,6.65433333333,38.1372,8.66773333334,5.19726666667,5.9894
447.85,5.66606666667,6.52006666667,5.76273333333,9.6584,8.0782,6.64313333334,38.0817333333,8.61180000001,5.1768,5.9688
448.21,5.66353333333,6.4994,5.7428,9.61839999999,8.07466666667,6.64813333333,38.0596,8.58086666666,5.19393333333,5.96933333333
448.56,5.65453333333,6.4642,5.72113333333,9.57466666668,8.07046666667,6.64486666667,38.0331333333,8.5368,5.20126666667,5.96806666667
448.92,5.68893333333,6.47186666667,5.7334,9.56866666667,8.09846666666,6.69106666667,38.0005333333,8.53593333333,5.2516,6.0132
449.27,5.73886666666,6.49133333333,5.77053333333,9.58100000001,8.14413333334,6.74786666667,38.0106666667,8.55953333334,5.3112,6.07126666667
449.62,5.71706666667,6.4484,5.7198,9.52206666667,8.1148,6.73473333333,38.0068,8.51206666667,5.30873333333,6.05666666667
449.98,5.7212,6.43473333333,5.70306666667,9.48139999999,8.11619999999,6.74966666667,38.0311333333,8.49046666667,5.3136,6.07106666667
450.33,5.7186,6.4142,5.69706666667,9.42393333333,8.09706666667,6.76133333333,38.0042666667,8.45953333333,5.32866666667,6.0734
450.69,5.70213333333,6.38866666667,5.65713333333,9.37959999999,8.08053333333,6.74806666667,37.9852,8.4228,5.32866666667,6.06066666667
451.04,5.718,6.38553333333,5.65626666667,9.33853333333,8.0944,6.76006666667,38.0084666667,8.42406666667,5.35413333334,6.08473333333
451.40,5.73813333333,6.37326666667,5.64866666667,9.32366666668,8.08766666667,6.7942,38.0500666667,8.43119999999,5.37093333333,6.09293333333
451.75,5.78473333333,6.37286666666,5.6704,9.31946666667,8.1044,6.8264,38.1207333333,8.44013333334,5.40886666667,6.14046666667
452.10,5.77146666667,6.33106666667,5.648,9.28060000001,8.06986666667,6.81446666666,38.1292,8.41066666667,5.37726666667,6.12713333334
452.46,5.7512,6.28233333333,5.60413333333,9.21873333335,8.0294,6.80213333333,38.1121333334,8.38846666666,5.3452,6.11513333333
452.81,5.74573333333,6.26086666667,5.59886666667,9.19153333333,8.01346666667,6.79606666667,38.1538,8.37293333333,5.34613333333,6.11206666667
453.17,5.71606666667,6.20613333334,5.53853333333,9.13893333333,7.96213333333,6.7542,38.1389333333,8.31953333333,5.31386666667,6.06953333334
453.52,5.68633333333,6.17866666667,5.51526666667,9.11693333334,7.93693333333,6.74193333333,38.1222666667,8.28513333333,5.29126666667,6.04673333333
453.87,5.7046,6.2006,5.53246666667,9.11726666667,7.95913333333,6.75113333333,38.1375333333,8.31013333333,5.30833333333,6.06293333333
454.23,5.72193333333,6.21673333333,5.5434,9.13726666666,7.98246666667,6.7746,38.1636666667,8.3268,5.32033333333,6.09273333333
454.58,5.7436,6.236,5.5604,9.15166666666,8.0066,6.78826666667,38.1958,8.34446666667,5.3388,6.11713333333
454.93,5.7522,6.22773333333,5.55293333333,9.17646666667,8.02106666667,6.79946666666,38.2169333333,8.34280000001,5.35246666667,6.1104
455.29,5.736,6.2432,5.5538,9.18033333333,8.0312,6.79393333333,38.2558666667,8.33433333333,5.3534,6.14006666667
455.64,5.7224,6.2586,5.54926666667,9.1992,8.0424,6.80113333333,38.2494,8.34186666667,5.33953333333,6.13593333333
456.00,5.74173333333,6.29153333333,5.57513333333,9.23473333332,8.079,6.8202,38.3137333333,8.37993333333,5.35866666667,6.16466666667
456.35,5.75806666667,6.34533333333,5.6086,9.27320000001,8.12966666667,6.8328,38.3613333333,8.42340000001,5.38833333333,6.19106666667
456.70,5.76273333333,6.37,5.6234,9.2954,8.15833333333,6.8424,38.4085333333,8.45186666667,5.38173333333,6.19186666667
457.06,5.77906666667,6.4002,5.67506666667,9.32653333333,8.19866666666,6.865,38.467,8.49340000001,5.39446666667,6.22033333333
457.41,5.78906666667,6.43153333333,5.68973333333,9.34000000001,8.22033333334,6.87733333333,38.4743333333,8.53813333333,5.39513333333,6.2478
457.76,5.78413333333,6.4392,5.7006,9.37480000001,8.23193333333,6.87813333333,38.4732666667,8.55233333333,5.38826666667,6.24973333333
458.12,5.77993333333,6.44086666667,5.71746666667,9.40013333334,8.245,6.87173333333,38.5462666667,8.57146666667,5.37786666667,6.2468
458.47,5.79553333333,6.4782,5.7494,9.4516,8.28466666667,6.88106666667,38.5758,8.61739999999,5.38713333333,6.27853333333
458.82,5.7968,6.5036,5.76806666667,9.48633333333,8.3012,6.8818,38.5957333333,8.64666666667,5.38326666667,6.2842
459.18,5.81593333333,6.524,5.7804,9.52033333333,8.33566666666,6.88153333333,38.547,8.67106666666,5.37713333333,6.2802
459.53,5.84546666667,6.5656,5.82973333333,9.5826,8.38826666667,6.9056,38.5352666666,8.71953333333,5.422,6.32393333333
459.88,5.88973333333,6.63053333333,5.88253333333,9.67,8.47526666667,6.95173333333,38.5222666667,8.77940000001,5.47526666667,6.37
460.24,5.91553333333,6.67686666667,5.93433333333,9.73459999999,8.51893333333,6.97466666667,38.5344,8.81606666667,5.49666666667,6.3942
460.59,5.94933333333,6.7406,5.99213333333,9.81939999999,8.58366666667,6.99706666667,38.5100666666,8.8634,5.5256,6.42973333333
460.94,5.98673333333,6.83833333333,6.05393333333,9.91999999999,8.66886666666,7.04766666667,38.5158666667,8.94066666667,5.57146666667,6.4774
461.29,6.018,6.90766666666,6.13046666666,10.0314666667,8.74973333333,7.0716,38.533,9.01006666667,5.61106666667,6.50526666667
461.65,6.03613333333,6.97206666667,6.19206666667,10.111,8.82746666667,7.0956,38.5374666667,9.07359999999,5.64913333333,6.532
462.00,6.0778,7.0762,6.2628,10.2475333333,8.93066666666,7.1498,38.548,9.16053333334,5.69646666666,6.58033333333
462.35,6.1416,7.19133333333,6.3604,10.3824666667,9.04413333334,7.208,38.5729333333,9.26880000001,5.75353333333,6.6336
462.71,6.1458,7.26286666667,6.42353333334,10.4684,9.10546666667,7.2094,38.5408666667,9.33473333333,5.7626,6.6474
463.06,6.2118,7.3988,6.5598,10.6502666667,9.24253333333,7.27453333333,38.6528666667,9.49773333333,5.85473333333,6.73353333333
463.41,6.22153333333,7.47153333333,6.6034,10.7571333333,9.31126666667,7.2872,38.7548,9.57233333333,5.85573333333,6.7216
463.76,6.21246666667,7.55,6.66826666667,10.8480666667,9.34693333334,7.2766,38.8024,9.65413333333,5.85313333333,6.72853333333
464.12,6.202,7.62053333333,6.707,10.9492666667,9.41326666665,7.2774,38.8024,9.72186666666,5.87786666667,6.73973333333
464.47,6.1814,7.6708,6.7248,11.0207333333,9.44339999999,7.25726666667,38.8808,9.80273333333,5.86066666667,6.71673333334
464.82,6.1852,7.75726666667,6.77566666667,11.1344,9.51646666666,7.26246666667,38.9409333333,9.89633333334,5.87286666667,6.7236
465.17,6.22246666667,7.84513333333,6.8362,11.2469333333,9.5974,7.28693333333,39.0208666666,9.98373333333,5.8802,6.76506666667
465.53,6.21886666667,7.92106666667,6.871,11.3478666667,9.63073333332,7.26886666667,39.0875333333,10.0662,5.857,6.75573333333
465.88,6.2372,8.01113333333,6.96246666667,11.4669333333,9.71213333334,7.29206666667,39.1282,10.1606,5.88246666667,6.7942
466.23,6.21133333333,8.06753333334,7.00066666667,11.5469333333,9.739,7.27546666667,39.1782,10.2180666667,5.876,6.77766666667
466.58,6.25293333333,8.17806666667,7.0924,11.6962666667,9.84306666667,7.32406666667,39.2604,10.3236666667,5.92273333333,6.8318
466.94,6.2012,8.198,7.09973333333,11.7261333333,9.83053333331,7.2714,39.2474666667,10.3496,5.86426666667,6.7588
467.29,6.19926666667,8.2782,7.16953333333,11.8175333333,9.88413333333,7.2728,39.2886666667,10.4451333333,5.86326666667,6.76546666667
