wavelength,Back_SicLucm,Belly_SicLucm,Breast_SicLucm,Crissum_SicLucm,Crown_SicLucm,DorTail_SicLucm,Patch10_SicLucm,Patch11_SicLucm,Rump_SicLucm,Throat_SicLucm,WingTip_SicLucm
760.69,17.5994666667,41.4474,31.4777333333,40.6305411765,17.0114666667,12.5779333333,21.0875333334,24.1976,19.6831333333,34.7046666667,15.1914
761.01,17.4524,41.4839333333,31.4915333333,40.736145098,16.9419666667,12.4098666667,21.1159333333,24.1215333333,19.5044666667,34.7048,14.9925333334
761.32,17.0712666667,41.5106,31.2504,40.688945098,16.5860333333,12.1036,20.8164666667,23.8650666667,19.2128666667,34.3724666667,14.7293333333
761.63,17.1276666667,41.6318666667,31.2628,40.6241098039,16.7950333333,12.2438666666,20.8040666667,23.9120666667,19.3302,34.3332,14.9368666667
761.94,17.1064,41.5892666667,31.2354666667,40.5462823529,16.8519,12.4019333333,21.1032,24.0892,19.3715333333,34.3688,15.0422666667
762.26,17.682,42.1278666667,31.9818666667,41.0571803922,17.3845666667,13.0586666667,21.717,24.6642666667,19.9912666667,34.7973333334,15.6362666667
762.57,18.0322,42.3286666667,32.1347333333,41.2585607843,17.6516,13.3726666667,22.0092666667,24.9747333333,20.3028,34.9776,15.8091333333
762.88,18.0149333333,41.8874666667,32.0238,40.9238901961,17.3802,13.3592666667,21.7957333333,24.7334666667,20.2072,34.6786,15.6174
763.20,17.8819333333,41.6142,31.8100666667,40.5305372549,17.188,13.2348666667,21.5562,24.5485333333,20.0444,34.4338,15.4262
763.51,18.0614666667,41.8262666667,32.1394666667,40.7623333333,17.2759666667,13.5046,21.8415333333,24.6728666667,20.2285333333,34.5805333333,15.4833333333
763.82,17.9774666667,41.6115333333,32.0554,40.4874078431,17.1151666667,13.5198666667,21.6566666667,24.4517333333,19.9999333333,34.3624666667,15.3784666667
764.14,18.0674666667,41.6453333333,32.2394,40.5667215686,17.0682,13.7018,21.6680666667,24.5,20.0604666667,34.4289333333,15.4436
764.45,17.8105333334,41.3826,32.0240666667,40.3242039216,16.6446,13.2468666667,21.2381333333,24.1134,19.7478,34.0420666667,15.1164666667
764.76,17.7638666667,41.2707333333,31.8425333333,40.2146627451,16.4823666667,13.1035333333,21.1497333333,23.9963333333,19.5974666667,33.9103333333,14.9251333333
765.07,17.8181333333,41.3157333333,31.9089333333,40.2416039216,16.3381666667,12.9864,21.2210666667,24.0618666667,19.5341333333,33.9633333334,14.8502
765.39,18.2499333333,41.763,32.1694,40.435,16.6195333333,13.2992,21.5233333333,24.3794666667,19.848,34.2510666667,15.1518666667
765.70,18.0677333333,41.5587333333,31.6868666667,40.2627137255,16.3604,13.0158,21.4369333333,24.0968666667,19.7117333333,34.1780666667,14.9504666667
766.01,17.7514,41.4231333333,31.6678666667,40.1295215686,16.1028,12.695,21.2406666667,23.926,19.4936666667,33.9572,14.6244
766.32,17.4824,41.2844,31.1980666667,39.8298156863,15.7940666667,12.3252666667,21.1119333333,23.6905333333,19.2959333333,33.6981333333,14.4275333333
766.64,18.1437333333,41.8002666667,31.6772666667,40.5328352941,16.4396333333,12.9889333333,21.6694,24.2736,19.829,34.3669333333,15.024
766.95,18.1644,41.8860666667,31.6038,40.2125921569,16.2881,12.956,21.4418,24.2582666667,19.6312666667,34.1547333333,14.8002666667
767.26,17.8804,41.8056,31.3446,39.9436784314,15.8743666667,12.5715333333,21.1862666667,24.047,19.3894666667,33.9496666667,14.319
767.57,17.9654666667,41.5519333333,30.9325333333,39.6935176471,15.9979333333,12.5767333333,21.4118666667,23.9530666667,19.4132666667,33.9916666667,14.2955333333
767.88,18.161,41.5981333333,30.9422,39.6635843137,16.2672,12.9246666667,21.8327333333,24.2268666667,19.5791333333,34.3124,14.6508
768.20,18.2401333333,41.3558,31.0168666667,39.6319843137,16.4659666667,13.3114666667,22.0367333333,24.2784666667,19.7885333333,34.5523333333,14.9874666667
768.51,17.6181333333,41.0746666667,30.6667333333,39.5175529411,15.9725,12.8284,21.5696,23.7216666667,19.382,34.0906,14.6926
768.82,16.8753333333,40.0861333333,30.2020666667,38.8734862745,15.4753666667,12.2531333333,20.9874,23.1244,18.7839333333,33.2802,14.1086
769.13,16.787,39.7049333333,30.2732666667,38.6468470588,15.2044,12.2374666667,20.6921333333,22.8126,18.5242,33.0281333333,13.9779333333
769.44,16.8108666667,39.3579333333,29.9451333333,38.4927882353,15.0291333333,12.3172,20.5046,22.6570666667,18.5616666667,32.8356666667,14.0164666667
769.76,17.4246,40.2069333333,30.6069333333,39.1477490196,15.6999,12.9474,21.0036,23.3366666667,19.2106,33.4840666667,14.5123333333
770.07,17.0606666667,39.7515333333,30.3868666667,38.5030509804,15.3924,12.6800666667,20.8093333333,22.8932666667,19.0662666667,33.0563333333,14.164
770.38,17.3584,39.9208666666,30.4473333333,38.8180352941,15.8796,13.1608,21.2579333333,23.0440666667,19.5328,33.5094,14.6774666667
770.69,17.6407333333,40.0438,30.6208,39.0004627451,16.3936,13.3770666667,21.6202666666,23.2368666667,19.6905333333,33.8794666667,15.1210666667
771.00,17.2690666667,40.2982666667,30.6434666667,38.9431686275,16.2282666666,13.1616666667,21.3616,23.2532,19.6866666667,33.7548,14.9039333333
771.32,17.5047333333,40.7698,31.0352666667,39.2309764706,16.5737666667,13.5078,21.5281333333,23.3332666667,19.9544,33.739,15.0702
771.63,17.3186666667,40.6404,30.6752,38.7911450981,16.3099,13.0671333333,21.2116666667,22.8973333333,19.6682,33.3488,14.4558666667
771.94,17.8752666667,40.5966,30.9160666667,38.5236980392,16.8187666667,13.6027333333,21.4896666667,23.141,20.1077333333,33.4795333333,14.7612666667
772.25,17.6746,40.6380666667,30.7929333333,38.4597960784,16.5610333333,13.4468666667,21.284,22.8342,19.9530666667,33.4782666667,14.6173333333
772.56,17.7108,40.9316666667,30.9294666667,38.3398823529,16.9113333334,13.7162666667,21.3182666667,23.1459333333,20.0552,33.5306,14.9122
772.87,18.2092,41.4969333333,30.8318,38.2124431373,17.3754,14.1076,21.6159333333,23.3788666667,20.3613333333,33.9050666667,15.3544
773.18,17.6669333333,40.7335333333,30.2788666667,37.5082078431,16.7508,13.67,21.0583333333,22.6697333333,19.6270666667,33.6018666667,14.7884666667
773.50,17.0302,40.4248666667,29.906,37.1919686275,16.0927666667,13.1087333333,20.5148,21.9893333333,18.9582666666,33.5131333333,14.379
773.81,16.7246,40.2772666667,29.7394666667,36.9598117647,15.8044666667,12.5972,20.3763333333,21.6873333333,18.6518,33.3291333333,14.3176666667
774.12,16.9244,40.5236,30.0913333333,37.1108784314,15.8062666667,12.9384666667,20.7148,22.0325333333,19.1896,33.5038,14.5302666667
774.43,17.2912666667,40.8537333333,30.5069333333,37.2585764706,15.8758333333,13.4468666667,20.879,22.3638,19.4699333333,33.7792666667,14.8559333333
774.74,17.258,40.9576666667,30.6887333333,37.1592156863,15.8889,13.5790666667,20.8772,22.5684,19.5718666667,33.9099333333,14.8634
775.05,17.6222666667,41.4618666667,31.4344666667,37.4098509804,16.5406,14.2743333333,21.5333333333,23.3901333333,20.1638666667,34.2574666667,15.459
775.36,17.7183333333,42.1332,31.5902,37.977572549,16.7494333333,14.5377333333,21.7048666667,23.8761333333,20.3986,34.5674666667,15.7421333333
775.67,18.8592,43.193,32.5157333333,38.9592705882,17.6798333333,15.4492,22.75,24.9681333333,21.5539333333,35.5044666667,16.7178666667
775.98,18.6097333333,43.0994666667,32.3300666667,38.8038862745,17.3022333333,15.1445333333,22.8317333333,24.7958666667,21.6497333333,35.3741333333,16.301
776.30,18.3556666667,42.8809333333,32.5516,38.7768941176,17.2827666667,14.9352666667,22.8214666667,24.7076666667,21.4192,35.1687333333,16.0909333333
776.61,18.6624666667,43.0242,32.7064666667,39.1011098039,17.7603666667,15.2764666667,23.0914666667,25.3334,21.9936666667,35.1629333333,16.7024666667
776.92,19.1848666667,43.3270666667,32.8359333333,39.3641372549,18.3300666667,15.7658666667,23.4691333333,25.7929333333,22.328,35.1725333333,17.2623333333
777.23,19.6238666667,43.5694666667,33.12,39.5215333334,18.4744333333,16.3552,23.9330666667,26.0816,22.7961333333,35.7116,17.5925333333
777.54,19.3873333333,43.4559333333,32.8476,39.4868,18.1791,16.2316,23.6628666667,25.8639333333,22.4208,35.4248,17.2792
777.85,19.4187333333,43.6682,32.7436666667,39.3762745098,18.1638666667,16.3360666667,23.6639333333,25.6306,22.4469333333,35.2454666667,17.3386
778.16,19.7628,43.5081333333,32.4012,39.2404588235,18.1897333333,16.5876,23.9659333333,25.7138,22.7131333333,35.4346666667,17.603
778.47,19.3989333333,42.9763333334,32.0559333333,38.8805568628,17.7562333333,16.1678,23.4772666667,25.4395333333,22.3169333333,34.928,17.4659333333
778.78,18.8517333333,42.4438666667,31.7394,38.1713254902,17.0935333333,15.6634666667,23.1926,24.8412666667,22.0484666667,34.4858666667,16.837
779.09,18.1096666667,41.9408666667,31.1320666667,37.3661215686,16.5973666667,15.0892,22.449,24.3186,21.3443333333,33.7786,16.2948
779.40,18.1364666666,41.7492666667,30.8088666667,37.2087607843,16.4888,14.8328,22.1728666667,24.3074,20.9657333333,33.5364666667,16.1539333333
779.71,18.5246666667,42.1476666667,31.2365333333,37.6020784314,16.8821666667,15.6246666667,22.6254,24.9165333333,21.7629333333,33.7138666667,16.8970666667
780.02,18.6273333333,42.215,31.3491333333,37.5405098039,16.9211333333,15.664,22.8435333333,24.9519333333,21.9542666667,33.8594,16.9039333333
780.33,18.6512666666,41.9802666667,31.3876,37.3232392157,16.8407,15.5584666667,22.8136,24.9312,21.9588,33.7028666667,16.5678
780.64,17.4456,40.8975333333,30.1058,36.2875019608,15.8511666667,14.3516,21.5619333333,24.0430666667,20.8802,32.2242666667,15.4045333333
780.95,17.2298666667,40.4488666667,29.9676666667,35.9626862745,15.9676,14.0107333333,21.2082,23.9656,20.7163333333,32.0862666667,15.1844666667
781.26,16.1528666667,39.4641333333,29.2841333333,35.5869058824,15.2613666667,12.9644,20.5928666667,23.6188,19.9297333333,31.7214666667,14.3085333333
781.57,15.156,38.6620666667,28.5880666667,35.0715568628,14.4781333333,12.0224,19.5061333333,22.725,18.9180666667,30.7788666667,13.3379333333
781.88,15.1410666667,38.5576,28.4094666667,35.1914196079,14.1447333333,11.6781333333,19.2140666667,22.5195333333,18.7702,31.1235333333,12.8848666667
782.19,15.9612,38.746,28.5846666667,35.5758078432,14.8848333333,12.2775333333,19.6174666667,23.3102,19.1794,31.5398,13.5452666667
782.50,16.0896,38.6383333333,28.4946,35.5693803922,14.9164,12.0706666667,19.5948666667,23.0576666667,19.0435333333,31.6468666667,13.2155333333
782.81,16.096,38.3881333333,28.7018,35.4407019608,14.8834666667,12.1112,19.4675333333,22.9384666667,19.2344,31.5930666667,13.243
783.12,15.6428,37.8942666667,28.268,34.9915764706,14.7476666667,11.3246,18.9811333333,22.659,18.7385333333,31.5865333333,12.4599333333
783.43,15.2912666667,37.4449333334,28.2671333333,34.8425568628,14.9437,10.9398666667,18.6344666667,22.6285333333,18.2966666667,31.3608,12.2613333333
783.74,15.5572666667,37.3145333333,28.704,35.1586352941,15.243,11.2075333333,18.6352666667,22.9062,18.5469333333,31.6495333334,12.5575333333
784.05,16.5805333334,37.9697333333,29.9778,36.038945098,16.2281333333,12.2197333333,19.4776666667,23.7597333333,19.4825333333,32.6928666667,13.688
784.36,16.9917333333,38.1482666667,30.2454666667,36.0412509804,16.1207,12.2710666667,19.4489333333,23.8173333333,19.6724,32.8020666667,13.9141333333
784.67,17.4988,38.0979333333,30.3765333333,36.2097960784,16.3372,12.61,19.7028,23.8634,19.9852,32.9816,14.4378
784.98,17.8061333333,38.5758,30.7446666667,36.4576745098,16.6715333333,12.8785333333,20.0699333333,24.3078666667,20.3448666667,33.4432666667,14.3929333333
785.29,17.867,38.7380666667,30.7300666667,36.2906117647,16.9439,13.1750666666,20.5246,24.4247333333,20.5097333333,33.2541333333,14.7586666667
785.60,17.6059333333,38.7806666667,31.0236666667,36.317254902,16.7857333333,13.0062,20.6542,24.2578666667,20.3567333333,33.2935333333,14.9839333333
785.91,17.0068666667,38.3777333333,30.7496,35.9215098039,16.3485,12.8748666667,20.2416,24.4328,19.8866666667,32.8205333333,14.6451333334
786.22,16.3835333333,38.3148,30.377,35.7417764706,16.2010333333,12.678,20.0196666667,24.4938666667,19.601,32.9094666667,14.5059333333
786.53,16.7154,38.5484666667,30.8650666667,36.0562078431,15.9995666667,13.0597333333,20.0782666667,24.5064,19.5746666667,33.2111333333,14.9267333333
786.84,16.7296,38.9535333333,30.9157333333,35.9413568627,15.5232666667,13.2558666667,20.2470666667,24.2344,19.7384,33.3188666667,14.6608666667
787.14,16.3789333333,39.0766,30.6018666667,35.5160901961,15.2091666667,12.8256666667,20.1548666667,24.1962666667,19.5358,33.1738666667,14.5516
787.45,16.3869333333,39.1316,30.6222666667,35.4308705882,15.3377666667,12.8123333333,20.164,24.4478666667,19.5320666667,33.1742666666,14.3367333333
787.76,15.4692,38.4306,29.8342666667,35.0175137255,14.8453333333,12.3781333333,19.6592666667,23.5469333333,18.9201333333,32.4357333333,13.5829333333
788.07,15.2034666667,38.225,29.4456,34.4409294118,14.7392666667,12.0008666667,19.1578,22.8928666667,18.444,31.9723333333,13.0716
788.38,15.3516,38.2075333333,29.3249333333,34.6794392157,14.8600666667,12.1146666667,19.4871333333,23.0534,18.5650666667,32.1570666667,13.3850666667
788.69,15.6231333333,38.6507333333,29.6943333333,35.3080235294,15.1152,12.4681333333,19.8073333333,23.2440666667,18.7823333333,32.4118666667,13.5731333334
789.00,15.2288,37.8454666667,28.8166,34.7309372549,14.479,12.1312,19.0476666667,22.4139333333,18.0339333333,31.6784666667,12.5270666667
789.31,16.0047333333,38.1013333333,29.3192666667,35.4970352941,15.0791,12.6926,19.8256666667,22.7422,18.8692666667,32.3345333333,13.2861333333
789.62,16.6666666667,38.2510666667,29.6239333333,35.736827451,15.4653666667,13.0888,20.1363333333,22.8821333333,19.0927333334,32.4212666667,13.7048
789.92,16.6000666667,38.0600666667,29.1059333333,35.7111137255,15.3851666667,12.8197333333,20.0618666667,22.5726,18.8206666667,31.9306666667,13.5805333333
790.23,16.4155333333,37.4834666667,28.5246666667,35.6587647059,15.1108666667,12.3140666667,19.3464666667,22.0044666667,18.3027333334,31.2509333333,13.3918666667
790.54,15.5556,36.8719333333,27.7377333333,35.4106666667,14.5021,11.6717333333,18.4534,21.1260666667,17.7326666667,30.6055333333,12.5826666667
790.85,15.2329333333,36.4336666667,27.1937333333,35.2161137255,14.2756333333,11.5452,18.0598,20.6687333333,17.4214,30.7598666667,12.4214
791.16,15.4784,37.0559333333,27.4557333333,35.4531294118,14.7126333333,11.9361333333,18.5099333333,21.2683333333,17.6797333333,31.4874666667,13.0034
791.47,16.4602666667,38.0788,28.4886,36.4786039216,15.7139,13.0775333333,19.7180666667,22.6102,18.9193333333,32.3676,13.9388
791.78,16.4374,37.6496666667,28.5798666667,36.3720705882,15.6099,13.1384,19.4783333333,22.5032,19.1042,32.0053333333,14.2714
792.08,15.8486666667,36.9107333333,28.0023333333,35.4449215686,14.9611666667,12.384,18.6860666667,21.5554,18.4608,31.6224,13.7464666667
792.39,15.7358,37.6196,28.5666,35.6783058824,14.9522333333,12.4542666667,18.8262,21.3324,18.7771333333,31.9028,14.2450666667
792.70,15.5279333333,38.0383333333,28.429,35.523945098,14.7769666667,12.0421333333,18.5258,21.1472,18.6422,31.8372666667,14.1423333333
793.01,15.4618666667,38.0349333333,28.4796666667,35.7110352941,14.9042333333,11.8694,18.4122,21.2724666667,18.5528666667,31.7962,13.7838666667
793.32,13.9164666667,36.6152666667,27.3870666667,34.6673372549,13.5392,10.3086666667,16.8839333333,20.1086,17.2214,30.8234,12.4413333333
793.62,14.0532,36.8084,27.5455333333,34.8008666667,13.8521,10.6745333333,17.0464666667,20.516,17.5171333333,31.1679333333,12.7834666667
793.93,14.8818,37.5788666666,28.0236,35.720654902,14.7101,11.5824,18.0066,21.4076,18.2712666667,31.9876666667,13.5641333333
794.24,14.4414666667,37.6470666666,28.1726666667,35.9010431373,14.2056666667,10.9803333333,17.8346666667,20.9662666667,17.9142666667,31.4408,13.2538666667
794.55,14.0167333333,36.836,27.6486,35.626827451,13.5286333333,10.135,17.0658666667,20.2412,17.1921333333,30.6344666667,12.2365333333
794.86,13.133,35.8363333333,26.6668666667,35.0123176471,12.5544666666,9.32993333333,16.1054,19.1925333333,15.9508,29.9942666667,11.6208666667
795.16,12.3390666667,35.4828,26.1668,34.4908039216,12.1696333333,8.37346666668,15.3908666667,18.7471333333,14.8621333333,29.592,10.6608
795.47,11.8098666667,34.8168666667,25.6474,34.4518588235,11.7926,7.97820000001,14.8568,18.6656666667,14.4216666667,28.9918666667,10.3495333333
795.78,11.3234666667,34.2135333333,24.848,34.3459529412,11.4162666667,7.049,14.2022,18.8589333333,13.7272666667,28.5376666667,9.42946666666
796.09,11.1462,34.1111333333,24.7778666667,34.4093803922,11.3566666667,6.87726666667,13.6492,19.0409333333,13.2514666667,28.3158,8.92973333333
796.40,10.4466,33.9958,24.3596666667,34.2286,10.4999666667,6.14020000001,13.3156666666,18.4501333333,12.8898,28.0448,8.48853333333
796.70,10.7408,34.7031333333,24.6269333333,34.3168745098,10.9671333333,6.73733333333,13.9096,18.6949333333,13.545,28.4361333333,8.68306666668
797.01,10.3526,34.5718666667,24.1008666667,33.7525686275,10.3081,6.35846666667,13.6828666667,18.5481333333,13.1258666667,28.1422666667,8.18973333334
797.32,9.44146666667,33.6636666667,23.2912,32.6267568628,9.12593333334,5.00306666667,12.8107333333,17.5375333333,12.006,27.0029333333,7.2674
797.63,8.02079999999,32.3085333334,21.8358,31.2347921569,7.93833333334,3.5926,11.6133333333,16.1634,10.7286666667,25.7517333333,5.80666666666
797.93,7.30473333333,31.8712666667,21.0468666667,30.6629843137,7.01986666666,2.4224,10.8241333333,15.5142,10.0866666667,24.7956666667,5.14866666667
798.24,5.40386666667,30.3655333333,19.5192,29.1293058824,4.96476666667,-0.0450000000006,8.79479999999,13.5256,8.31399999999,22.9681333333,3.08333333333
798.55,4.90066666667,29.7034666667,19.029,28.5794470588,4.20660000001,-0.697333333334,8.2306,12.5512666667,7.79399999999,22.3982666667,2.5024
798.85,5.3892,30.7386666667,19.7672,29.119027451,4.71383333333,-0.598866666666,8.93546666667,12.8542,8.12366666668,22.7012666667,2.90746666667
799.16,4.3636,29.569,19.2392,28.4021098039,3.68356666667,-1.30653333334,8.14139999999,11.8248,7.29953333332,22.2626,2.33673333333
799.47,4.28713333333,29.1828666667,18.6872,28.1480431372,2.96070000001,-1.72993333334,8.18473333333,10.7690666667,7.03573333335,22.1743333333,2.55046666667
799.78,4.77086666667,29.2381333333,18.3867333333,28.1280980392,3.14036666667,-1.1996,8.35573333333,10.6378,7.26646666666,22.5577333333,2.99886666667
800.08,4.50746666667,28.6857333333,18.0932,27.9529098039,2.44306666667,-1.43000000001,7.91453333333,10.2208,6.97513333335,22.3694666667,2.86713333333
800.39,3.3948,27.7138,17.0964,27.6617686275,1.36156666667,-2.66519999999,6.65213333333,9.25246666667,6.25499999999,21.8636,1.73353333333
800.70,2.69066666667,27.0553333333,16.5172,27.4843921568,0.273000000001,-3.7818,5.57553333333,8.67733333333,5.24666666666,21.1136,0.62026666667
801.00,2.73786666667,27.3036666667,16.1928,27.5093764706,-0.345233333333,-4.23966666667,5.3546,8.64633333333,5.49106666667,20.6446,0.386733333332
801.31,4.01533333333,28.7127333333,17.5554,29.1285960784,1.4023,-2.53646666667,7.12646666668,10.4598,7.28733333333,22.7585333333,2.29119999999
801.62,5.64453333333,30.3889333333,18.7338,30.4868666667,3.26853333334,-0.53393333334,8.93986666667,12.1738,9.13806666666,24.6604666667,3.9358
