wavelength,Back_DigBruf,Belly_DigBruf,Breast_DigBruf,Crissum_DigBruf,Crown_DigBruf,DorTail_DigBruf,Patch10_DigBruf,Patch11_DigBruf,Rump_DigBruf,Throat_DigBruf,WingTip_DigBruf
400.00,5.38693333333,5.7506,5.0482,6.3912,4.67266666667,6.45653333333,20.2214666667,19.915,11.8835444444,4.24426666667,7.21353333333
400.36,5.3246,5.6622,4.96913333333,6.34306666667,4.60333333334,6.37973333333,20.1548,19.8918,11.8525888889,4.19726666667,7.1764
400.72,5.31053333333,5.6346,4.9712,6.33,4.60726666667,6.35593333333,20.1522666667,19.919,11.8559111111,4.20113333333,7.14393333333
401.08,5.35546666667,5.65906666667,5.00873333333,6.36353333333,4.6724,6.36566666667,20.2103333333,19.9888,11.9106444445,4.26933333333,7.19046666667
401.44,5.4396,5.74713333333,5.10893333333,6.43893333333,4.75226666667,6.41726666667,20.2858,20.1160666667,12.0217222222,4.32993333333,7.29366666667
401.80,5.4996,5.8186,5.18386666667,6.51533333333,4.83486666667,6.4686,20.3708,20.1918,12.0969111111,4.3812,7.3704
402.16,5.48986666667,5.8414,5.1542,6.5178,4.8206,6.42746666667,20.3982666667,20.2304666667,12.1154111111,4.3628,7.37726666667
402.52,5.5296,5.91233333333,5.2042,6.57346666667,4.86266666667,6.50113333333,20.4978,20.3248,12.1817555555,4.40926666667,7.433
402.88,5.5232,5.93566666667,5.23333333333,6.59133333333,4.8376,6.49253333333,20.4901333333,20.3344,12.1708222222,4.3984,7.43426666667
403.24,5.507,5.9152,5.2244,6.56453333333,4.80173333333,6.47546666667,20.5422,20.3502666667,12.1598666667,4.37093333333,7.41666666667
403.60,5.52713333333,5.95506666667,5.23606666667,6.56933333333,4.80833333333,6.49686666667,20.5742666667,20.3985333333,12.1651222222,4.3912,7.438
403.95,5.5062,5.90733333333,5.18926666667,6.5726,4.77146666667,6.4628,20.5755333333,20.4124666667,12.1543222222,4.37426666667,7.39186666667
404.31,5.51013333333,5.93386666667,5.223,6.5888,4.787,6.49306666667,20.6010666667,20.4163333333,12.1375444445,4.3764,7.38646666667
404.67,5.5244,6.00273333333,5.24133333333,6.60273333333,4.79513333333,6.51706666666,20.5943333333,20.4348,12.139,4.3966,7.3996
405.03,5.5444,6.0682,5.25953333333,6.62353333333,4.79333333333,6.52513333333,20.6041333333,20.4411333333,12.1597222222,4.42766666667,7.4212
405.39,5.48153333333,6.02853333333,5.2116,6.57513333333,4.73693333333,6.47246666667,20.5699333333,20.3843333333,12.0845444445,4.3772,7.3626
405.75,5.43053333333,5.97513333333,5.16666666667,6.5306,4.67893333333,6.42066666667,20.5353333334,20.3717333333,12.0414666667,4.33906666667,7.32246666667
406.11,5.451,6.00853333333,5.21026666667,6.55993333333,4.70653333334,6.45413333333,20.5276,20.3808666667,12.0557222222,4.37386666667,7.36766666667
406.47,5.42606666667,5.98213333333,5.18386666667,6.53026666667,4.67613333333,6.4228,20.48,20.3564,12.0309111111,4.35466666667,7.355
406.83,5.44306666667,6.00166666667,5.1716,6.5272,4.6868,6.4272,20.498,20.4098666667,12.0383777778,4.3584,7.36733333333
407.19,5.43033333333,5.99226666667,5.1598,6.50846666667,4.678,6.3928,20.4508,20.4026,12.0336777778,4.327,7.34633333333
407.55,5.4026,5.972,5.14753333333,6.5118,4.65706666667,6.367,20.441,20.406,12.0311111111,4.30466666667,7.32946666667
407.90,5.385,5.96213333333,5.15193333333,6.4828,4.65213333333,6.357,20.4476666667,20.4086666667,12.0249222222,4.27766666667,7.30626666667
408.26,5.38153333333,5.96406666667,5.13266666667,6.468,4.63293333333,6.31226666667,20.4535333333,20.4398666667,12.0346555556,4.26153333333,7.28586666667
408.62,5.342,5.9124,5.09993333333,6.4362,4.58666666667,6.25633333333,20.4496,20.3973333334,12.0080222222,4.19466666667,7.24326666667
408.98,5.33506666666,5.89653333333,5.1046,6.445,4.58113333333,6.26393333333,20.4624,20.3998,11.9767888889,4.15386666667,7.2162
409.34,5.34273333333,5.90906666666,5.10253333333,6.4688,4.5952,6.2754,20.4842,20.4382666667,12.0382222222,4.14686666667,7.23626666667
409.70,5.4092,5.96726666667,5.14453333333,6.5154,4.64013333333,6.34986666667,20.5263333333,20.489,12.0813666667,4.20633333333,7.27846666667
410.06,5.45293333333,5.98946666667,5.183,6.56493333333,4.69086666667,6.39766666666,20.6161333333,20.5498,12.1298,4.251,7.3022
410.42,5.49493333333,6.02873333333,5.24193333333,6.62633333333,4.74946666667,6.4366,20.6676666667,20.6288666667,12.1670555556,4.29346666667,7.33773333333
410.77,5.49,6.04353333333,5.23586666667,6.63013333333,4.759,6.43993333333,20.6598666667,20.6076666667,12.1388111111,4.30693333334,7.33573333333
411.13,5.48986666666,6.05373333333,5.22526666667,6.63946666667,4.75513333333,6.4646,20.6904666667,20.6205333334,12.1417222222,4.31333333333,7.3472
411.49,5.52526666667,6.11906666667,5.26686666667,6.67486666667,4.8108,6.51973333333,20.7350666667,20.6656666667,12.1933111111,4.34533333333,7.39906666667
411.85,5.53193333333,6.14273333333,5.27413333333,6.69906666667,4.8174,6.51853333333,20.7122,20.635,12.2007888889,4.3376,7.43126666667
412.21,5.56226666667,6.1772,5.30786666667,6.75153333333,4.85746666667,6.57373333334,20.7707333333,20.6299333333,12.2478333333,4.36773333333,7.4868
412.57,5.57613333334,6.19013333333,5.31213333333,6.7872,4.8752,6.57606666667,20.7986,20.6693333333,12.2557333333,4.3812,7.5092
412.92,5.54973333333,6.14193333333,5.2784,6.75006666667,4.83273333333,6.52493333333,20.7887333333,20.6384,12.2458555555,4.35846666667,7.493
413.28,5.5946,6.19833333333,5.31686666667,6.8168,4.87333333333,6.5656,20.7924,20.6742666667,12.2376777778,4.40933333333,7.514
413.64,5.53293333333,6.1588,5.26726666667,6.79293333333,4.82906666667,6.50466666667,20.7683333333,20.6466666667,12.2071666667,4.3556,7.48326666667
414.00,5.46533333333,6.11253333334,5.18813333333,6.74106666667,4.7546,6.43266666667,20.6908,20.5732,12.1505777778,4.27206666667,7.42926666667
414.36,5.43126666667,6.08693333333,5.12846666667,6.70793333333,4.71293333333,6.3748,20.6764,20.5448666667,12.1181333333,4.21313333333,7.37506666667
414.72,5.4106,6.08093333333,5.14273333333,6.72633333333,4.7108,6.35073333333,20.7065333333,20.5656,12.1342666667,4.2194,7.3928
415.07,5.43973333333,6.12513333333,5.19513333333,6.77273333333,4.74253333333,6.35053333333,20.7425333333,20.5944666667,12.1529111111,4.26873333333,7.43006666666
415.43,5.47993333333,6.15086666667,5.2458,6.8128,4.78373333333,6.3772,20.7426666667,20.5994666667,12.1521777778,4.32093333333,7.4638
415.79,5.48666666667,6.1564,5.247,6.81246666667,4.77726666667,6.38273333333,20.7521333334,20.6274666667,12.1533,4.33446666667,7.45213333333
416.15,5.48213333333,6.14146666667,5.2332,6.81273333334,4.76686666667,6.38826666667,20.717,20.6432,12.1353444445,4.32073333333,7.4358
416.51,5.45633333333,6.1172,5.2244,6.79886666667,4.746,6.3798,20.6962,20.6284666667,12.1081222222,4.31466666667,7.411
416.86,5.45533333333,6.14573333333,5.23826666667,6.82413333333,4.75806666666,6.406,20.6968,20.6907333333,12.1346333333,4.3348,7.44086666667
417.22,5.411,6.09046666667,5.20393333333,6.78093333333,4.72306666667,6.36666666667,20.6541333333,20.6374666667,12.0758555556,4.2974,7.39
417.58,5.42266666667,6.09906666667,5.22673333333,6.78893333333,4.7318,6.3926,20.6537333333,20.6624,12.0856777778,4.3076,7.40953333333
417.94,5.43466666667,6.10826666667,5.26173333333,6.79886666667,4.7434,6.40886666667,20.6648666667,20.6834,12.0824555556,4.34133333334,7.4116
418.29,5.45213333333,6.12866666667,5.2868,6.81653333333,4.74966666667,6.4334,20.6716666667,20.7038,12.1155666667,4.36466666667,7.44106666667
418.65,5.4576,6.12153333333,5.28013333333,6.80633333333,4.7402,6.44253333333,20.6410666667,20.6743333333,12.1099222222,4.3528,7.41773333333
419.01,5.4734,6.14086666667,5.2946,6.83386666667,4.7618,6.46606666667,20.6392666667,20.6732666667,12.1334111111,4.36373333333,7.413
419.37,5.435,6.1176,5.25473333333,6.81713333333,4.7228,6.4416,20.6208666667,20.6513333334,12.1120777778,4.32253333333,7.38793333333
419.73,5.41646666667,6.1138,5.24846666667,6.8188,4.70613333333,6.42606666667,20.5886666667,20.6114666667,12.0905,4.31186666667,7.36766666667
420.08,5.39826666667,6.11626666667,5.24126666667,6.81286666667,4.69,6.40293333333,20.5702666667,20.6125333333,12.0763222222,4.31453333333,7.35726666667
420.44,5.4382,6.1478,5.27866666667,6.8546,4.72673333333,6.4332,20.5883333333,20.6404666667,12.1028333333,4.3434,7.39386666667
420.80,5.4388,6.15326666667,5.27686666667,6.85846666667,4.73326666667,6.43546666667,20.5945333333,20.6240666667,12.0931,4.3476,7.37813333333
421.16,5.44313333333,6.15646666667,5.2892,6.85806666667,4.72846666667,6.43466666667,20.6076666667,20.6409333333,12.1076888889,4.34486666667,7.3818
421.51,5.44033333333,6.1562,5.2958,6.86946666667,4.72213333333,6.4222,20.6158666666,20.6320666667,12.1090777778,4.3484,7.353
421.87,5.44653333333,6.16406666667,5.30386666667,6.8822,4.73446666667,6.4216,20.618,20.6426,12.1192333333,4.34953333333,7.35186666667
422.23,5.42633333333,6.1594,5.28893333333,6.8738,4.70733333334,6.3946,20.5913333333,20.6162666667,12.0934333333,4.33153333333,7.32333333333
422.58,5.44213333333,6.18006666667,5.31213333333,6.90013333333,4.72406666667,6.40006666667,20.6139333333,20.6478,12.1138444444,4.34526666667,7.33573333333
422.94,5.42566666667,6.1686,5.30153333333,6.88793333333,4.7072,6.38253333333,20.6000666667,20.6517333333,12.0830555555,4.32593333333,7.31893333333
423.30,5.4086,6.16346666667,5.29773333333,6.87406666667,4.697,6.36386666667,20.5928,20.6436,12.0685555555,4.30486666667,7.2918
423.66,5.4256,6.1954,5.31753333333,6.89146666667,4.71846666667,6.37673333333,20.604,20.6707333333,12.0830222222,4.3112,7.30653333333
424.01,5.44353333333,6.2162,5.34486666667,6.91233333333,4.74466666667,6.39146666667,20.6516,20.6984666667,12.1059555556,4.31893333333,7.3218
424.37,5.40413333333,6.1856,5.3102,6.87666666667,4.707,6.3532,20.6053333333,20.6494666667,12.0610111111,4.28526666667,7.2854
424.73,5.3912,6.19266666667,5.30946666667,6.87586666667,4.6944,6.33753333333,20.5797333333,20.6362,12.0504222222,4.2694,7.277
425.08,5.398,6.22226666667,5.32193333333,6.89586666667,4.70593333333,6.34766666667,20.5684666667,20.6392,12.0558222222,4.2776,7.28393333333
425.44,5.40933333333,6.24626666667,5.33046666667,6.91506666667,4.7304,6.3584,20.5700666667,20.6466666667,12.0633333333,4.2802,7.30793333333
425.80,5.42526666667,6.26646666667,5.3442,6.93753333333,4.7316,6.36526666667,20.5792666667,20.6533333333,12.0649666667,4.28186666667,7.32473333333
426.16,5.43393333333,6.27733333333,5.37026666667,6.95086666667,4.74973333333,6.39153333333,20.5886,20.6794,12.0661333333,4.2968,7.33806666667
426.51,5.4236,6.2802,5.36293333334,6.94546666667,4.73686666667,6.36653333333,20.5716666667,20.6673333333,12.0385555555,4.28586666667,7.32653333333
426.87,5.41993333333,6.2934,5.37873333333,6.9634,4.73853333333,6.37573333333,20.5842666667,20.6887333333,12.0610666667,4.29086666667,7.33906666666
427.23,5.4368,6.30226666667,5.3916,6.97786666667,4.74473333333,6.3906,20.6039333333,20.724,12.0793666667,4.3094,7.36046666667
427.58,5.42433333333,6.29826666667,5.3892,6.97973333333,4.73833333333,6.38226666667,20.6256,20.7482,12.0747111111,4.3066,7.35846666667
427.94,5.42866666666,6.3228,5.40546666667,7.00313333333,4.737,6.37833333333,20.6035333333,20.7491333333,12.0661555555,4.3182,7.35073333333
428.30,5.478,6.40073333333,5.46646666667,7.065,4.78793333334,6.4258,20.6919333333,20.8316,12.1293333333,4.36686666667,7.39826666667
428.65,5.4958,6.41753333333,5.4818,7.08633333333,4.79993333333,6.43006666667,20.7244666667,20.882,12.1405444444,4.37306666667,7.3956
429.01,5.50166666667,6.43073333333,5.49033333333,7.10706666667,4.80693333333,6.42253333333,20.7647333333,20.9123333333,12.1517444444,4.38146666667,7.40006666666
429.37,5.5052,6.43653333333,5.50013333333,7.1098,4.79126666667,6.4206,20.7735333333,20.9286666667,12.1586444444,4.38546666667,7.38226666667
429.72,5.4878,6.44826666667,5.49706666667,7.11766666667,4.80033333333,6.43146666666,20.7796,20.9412,12.1720555556,4.4052,7.38166666666
430.08,5.5124,6.48913333333,5.51266666667,7.16486666667,4.82506666667,6.44473333333,20.8049333333,20.959,12.2047555555,4.42186666667,7.40093333333
430.44,5.52633333333,6.52466666667,5.5382,7.19933333333,4.83713333333,6.49206666667,20.8307333333,21.0025333333,12.2673,4.43646666667,7.412
430.79,5.53886666667,6.52873333333,5.5284,7.19406666666,4.8238,6.4676,20.8284666667,21.0046666667,12.2513222222,4.42773333333,7.41573333333
431.15,5.53873333333,6.52886666667,5.5346,7.21173333333,4.8148,6.4412,20.8006,20.9970666667,12.2422222222,4.412,7.3966
431.50,5.555,6.54946666666,5.55593333333,7.25133333333,4.8378,6.46506666667,20.8095333333,21.0313333333,12.2659333334,4.42953333333,7.4234
431.86,5.55466666667,6.54953333333,5.5618,7.24566666667,4.83753333333,6.46873333333,20.8102666667,21.0220666667,12.2666555556,4.4206,7.43646666667
432.22,5.52793333333,6.546,5.54773333333,7.23633333333,4.8054,6.45026666667,20.7680666667,21.0203333333,12.2537777778,4.40226666667,7.41293333333
432.57,5.50866666667,6.51906666667,5.5456,7.2324,4.79066666667,6.4396,20.7546,21.0028666667,12.2363444445,4.3902,7.41026666667
432.93,5.50033333333,6.50826666667,5.53846666667,7.22993333333,4.7832,6.42866666666,20.7484,20.9928,12.2254,4.37873333333,7.40813333333
433.29,5.4858,6.51333333333,5.53906666667,7.23666666667,4.76933333333,6.408,20.7403333333,20.9921333334,12.2009444445,4.36133333333,7.40686666667
433.64,5.50433333333,6.53273333333,5.55806666667,7.2656,4.76846666667,6.41273333333,20.7438666667,21.0179333333,12.2136555555,4.3594,7.41073333334
434.00,5.46893333333,6.49786666667,5.53533333333,7.23913333333,4.7374,6.37793333334,20.7065333333,20.9984666667,12.1755,4.34553333333,7.3788
434.35,5.45533333333,6.4756,5.52586666667,7.22326666667,4.7248,6.35886666667,20.6713333333,20.9488,12.1147,4.3224,7.36226666667
434.71,5.4484,6.47786666667,5.543,7.2402,4.7342,6.36606666667,20.6494,20.9281333333,12.1088666667,4.3294,7.35533333333
435.07,5.43593333333,6.48933333333,5.53726666667,7.2488,4.74253333333,6.36213333333,20.6657333333,20.9314666667,12.0955222222,4.33433333333,7.3544
435.42,5.4278,6.48453333333,5.5256,7.23546666667,4.726,6.346,20.6666,20.9092666666,12.0791111111,4.32926666667,7.32893333333
435.78,5.4166,6.4812,5.51126666667,7.22733333333,4.72,6.32766666667,20.6288,20.8916666667,12.0618111111,4.32293333333,7.31586666666
436.13,5.44786666667,6.4934,5.52826666667,7.25253333333,4.753,6.35493333333,20.6558666667,20.9224,12.0917222222,4.3458,7.34746666667
436.49,5.49733333333,6.56046666667,5.57826666667,7.312,4.80606666667,6.40433333333,20.7286666667,20.9868666667,12.1448555555,4.39873333333,7.3998
436.84,5.5048,6.57526666666,5.58806666667,7.32386666667,4.8052,6.411,20.7139333333,21.0162666667,12.1526888889,4.3972,7.39813333333
437.20,5.51406666667,6.58226666667,5.59206666667,7.3346,4.8112,6.42506666667,20.7162,21.0364666667,12.1631333333,4.4068,7.3968
437.56,5.5008,6.58293333333,5.59766666667,7.33453333333,4.81153333333,6.41293333333,20.7114666667,21.0144666667,12.1462666667,4.39706666667,7.39206666667
437.91,5.52593333333,6.62413333333,5.6196,7.37113333333,4.82966666667,6.4274,20.7524666667,21.0488,12.1705555556,4.38626666667,7.4204
438.27,5.52433333333,6.64446666667,5.6334,7.39946666667,4.8374,6.43213333333,20.7974666667,21.1135333333,12.2206555555,4.38973333333,7.4448
438.62,5.49886666667,6.6386,5.61726666667,7.38906666667,4.82613333333,6.41093333333,20.7974,21.1162666667,12.2049333333,4.37286666667,7.41886666667
438.98,5.51733333333,6.6524,5.64153333333,7.4062,4.83026666667,6.42573333333,20.7979333333,21.1196,12.2240555556,4.371,7.42733333334
439.33,5.51593333333,6.65433333333,5.6432,7.40773333333,4.8188,6.4186,20.7703333333,21.1071333333,12.2095888889,4.36126666667,7.43306666667
439.69,5.52306666667,6.6654,5.64526666667,7.42533333333,4.81833333334,6.4218,20.7922666666,21.1326666667,12.2232333333,4.3544,7.43373333333
440.04,5.51146666667,6.66586666667,5.643,7.43566666667,4.79526666667,6.397,20.7988,21.1229333333,12.2071777778,4.33866666667,7.40126666667
440.40,5.45773333333,6.62313333333,5.60266666667,7.3854,4.7436,6.35846666667,20.7164,21.0737333333,12.1576777778,4.29393333333,7.35326666667
440.75,5.4386,6.62533333333,5.6,7.3824,4.7374,6.34906666667,20.733,21.0691333333,12.1565333333,4.29826666667,7.34286666667
441.11,5.43433333333,6.63086666667,5.61553333333,7.39753333334,4.74593333333,6.3396,20.7309333333,21.0736,12.1626111111,4.30013333333,7.34406666667
441.47,5.44,6.62726666667,5.61686666667,7.40046666666,4.74246666667,6.33313333333,20.7344666667,21.0880666667,12.1666888889,4.30273333334,7.34333333333
441.82,5.42613333333,6.62573333333,5.6244,7.4044,4.74673333334,6.3302,20.7126666667,21.0778,12.1636555556,4.3204,7.319
442.18,5.42433333333,6.63133333333,5.6206,7.40246666667,4.73106666667,6.32493333333,20.6848,21.0577333333,12.1347444445,4.3228,7.3072
442.53,5.4392,6.64406666667,5.63813333333,7.4184,4.7378,6.33113333333,20.6832,21.0734,12.1420888889,4.32933333333,7.33173333333
442.89,5.43933333333,6.65213333333,5.62973333333,7.42393333334,4.72646666667,6.32553333333,20.6714666667,21.0967333333,12.1473,4.34786666667,7.35013333333
443.24,5.46046666667,6.6668,5.66486666667,7.4486,4.74586666667,6.34293333333,20.6916666667,21.1323333333,12.1737666667,4.35873333333,7.36853333333
443.60,5.4456,6.67253333333,5.68053333333,7.4554,4.7346,6.3448,20.7104666667,21.1386666667,12.1584888889,4.35773333333,7.358
443.95,5.4588,6.69726666667,5.6906,7.47346666667,4.7376,6.36466666667,20.7053333333,21.1509333334,12.1583888889,4.37286666666,7.37926666667
444.31,5.493,6.73753333333,5.72706666666,7.53433333333,4.77473333333,6.38333333334,20.7394,21.1766666667,12.1805111111,4.39633333333,7.42046666667
444.66,5.5284,6.77493333333,5.76746666667,7.5752,4.7934,6.41753333333,20.7387333334,21.1884,12.1898777778,4.42913333333,7.4492
445.02,5.50586666667,6.76513333333,5.75066666667,7.5662,4.77866666667,6.413,20.7175333333,21.1773333333,12.1630888889,4.40893333333,7.43186666666
445.37,5.4948,6.78186666667,5.75646666667,7.57873333333,4.78626666667,6.41453333333,20.7121333333,21.1821333333,12.1532888889,4.40513333333,7.42946666666
445.72,5.51213333333,6.79866666667,5.7714,7.5922,4.7944,6.42333333333,20.7304,21.1976,12.1555,4.417,7.45206666667
446.08,5.52826666667,6.82653333333,5.79626666667,7.62006666667,4.82013333333,6.43633333333,20.7562,21.2218666667,12.1651444444,4.43386666667,7.47
446.43,5.54006666667,6.84613333333,5.8056,7.643,4.8306,6.44513333333,20.7708,21.2316,12.1769555555,4.4352,7.47646666667
446.79,5.5362,6.84973333333,5.81326666667,7.65793333333,4.8316,6.4504,20.7664,21.2175333333,12.1618222222,4.42233333333,7.46353333333
447.14,5.52666666667,6.85453333333,5.80066666667,7.66186666666,4.82253333333,6.4416,20.7556666667,21.1932666667,12.1473111111,4.41986666667,7.45166666667
447.50,5.53866666667,6.86326666667,5.81913333333,7.67893333333,4.82893333333,6.44766666667,20.7482666667,21.1834,12.1483555556,4.434,7.4706
447.85,5.51026666666,6.83853333333,5.8068,7.6612,4.82013333333,6.4214,20.7198666667,21.1602,12.1241,4.409,7.43553333333
448.21,5.51686666667,6.84306666667,5.81466666667,7.6544,4.81533333333,6.41886666667,20.7070666667,21.157,12.1204222222,4.41506666667,7.4242
448.56,5.49566666667,6.8344,5.7968,7.65313333333,4.81086666667,6.3984,20.7047333333,21.1414666667,12.1077777778,4.3888,7.40346666667
448.92,5.5112,6.86866666667,5.81486666667,7.67193333333,4.81746666667,6.39606666667,20.7289333333,21.1488666667,12.1240666667,4.4054,7.41613333333
449.27,5.5254,6.87506666667,5.8182,7.6758,4.8232,6.4058,20.7448666667,21.1524666667,12.1413,4.40693333333,7.42046666667
