wavelength,Back_SicCitf,Belly_SicCitf,Breast_SicCitf,Crissum_SicCitf,Crown_SicCitf,DorTail_SicCitf,Patch10_SicCitf,Patch11_SicCitf,Rump_SicCitf,Throat_SicCitf,WingTip_SicCitf
797.32,23.8415333333,53.7443333333,37.8550666667,56.0537666667,22.1002,17.5149666667,17.7877333333,36.4499333333,25.8706,36.8460666666,18.618425
797.63,22.4046666667,53.6648,37.4334666667,55.5953333333,20.7474666667,16.1196,17.1868666667,35.8458666667,24.9915444444,35.9460666667,17.504775
797.93,22.3190666666,54.2532,37.5158666667,55.6209666667,20.4639333333,16.1869,16.8317333333,35.6604,24.9541666667,36.1164666667,17.549175
798.24,22.3174666667,55.0634666667,38.3333333333,56.5475333333,21.4285333333,16.8729666667,17.3968666667,36.6506666667,25.5118777778,37.1032,17.7787583333
798.55,22.0065333333,55.2831333333,38.6650666667,56.4036,21.4887333333,16.5048666667,17.5404,36.6828,25.4759555556,36.7314666667,17.4433583333
798.85,20.9476,54.5968,38.2044666667,56.2968333333,20.7980666667,15.4197666667,16.9493333333,36.6333333333,25.1926111111,35.6358666667,16.8173
799.16,21.5608,55.8268666667,38.9907333333,57.2562,21.7049333333,16.162,17.4384,37.4302,26.1210555555,35.8524,17.6367166667
799.47,21.492,55.6014,38.6806,56.7615,21.4489333333,16.3992333333,17.3868,37.499,25.6489888889,35.3341333333,17.0483
799.78,21.6138,55.4233333333,38.1128666667,56.3228666667,21.5784666667,16.7019666667,17.3191333333,38.1215333333,25.8890555556,35.0968666667,16.7779833333
800.08,23.2045333333,54.8710666667,38.8403333334,56.3015,22.9466666667,18.2000333333,19.4158,38.9432666667,27.2695222222,36.4433333333,18.4020666667
800.39,22.2135333333,53.7530666667,37.8652666667,54.7987333333,21.0936,17.4889,17.8477333333,37.6464666667,25.8033666666,35.3105333333,17.2648083333
800.70,22.6472666667,53.4302,37.942,54.5425666667,21.4073333333,17.5814,18.3642,37.7484666666,26.1888,35.3211333333,17.8980833333
801.00,23.402,52.5516,38.0154,54.5661333333,22.0104666667,18.4064,18.5995333333,37.9294666667,26.7654333333,35.232,18.2453916667
801.31,23.8642666667,52.9850666667,38.7554,55.7180666667,22.8720666666,18.9425,19.443,38.8511333334,27.5051444445,35.9791333334,19.0742166667
801.62,24.3398,53.2636,39.1024,55.7212666667,23.207,19.5512333333,19.6776,39.2506,28.2048333333,36.2702,20.049075
801.92,25.3562,53.3155333333,39.8064666667,57.2471333333,24.0106666667,20.8223333333,19.8592666667,40.7475333333,29.2435444444,37.6692,20.6816833333
802.23,26.1170666667,53.9718,40.2038666666,57.4911666667,24.3528,21.6091333333,20.1508,40.7446666667,29.2272222222,38.0762666667,20.7702416667
802.54,26.328,54.3406,40.5257333333,58.1862333333,24.4384,22.4911,20.8556666667,41.0428,29.2438888889,39.0732,21.1028666667
802.84,26.7755333333,55.2835333333,41.3969333333,59.2291,25.0248666667,22.2131,21.2335333333,41.6052666667,29.9577444445,39.6733333333,21.5611916667
803.15,26.4343333333,54.3787333333,41.0545333333,58.2395,24.4146666667,21.7426,20.9740666667,40.5719333333,29.3386444445,38.9456666667,21.3070166667
803.46,26.0983333333,54.0098666667,40.7758,58.1686,24.1228,21.2945,20.5052,40.0180666667,28.8858666667,38.0153333333,20.5784
803.76,25.9972666667,54.1926666667,40.3436666667,58.1366,24.7851333333,20.9452333333,20.9318,40.3527333333,29.2220555555,37.8382,19.851975
804.07,26.2923333333,54.6702,40.9804666667,58.4224333333,25.829,21.7602,21.4973333333,40.6149333333,29.4281444444,38.7790666667,20.6439166667
804.38,26.3475333333,56.3612666667,41.5230666667,58.9649,26.2106,21.6962666667,22.0611333333,41.1306666667,29.3676,39.3798666667,20.8333
804.68,25.7208666667,55.7069333333,41.2369333333,57.9309333333,25.5842666667,21.487,21.2642,40.1001333333,28.4613888889,38.472,20.036375
804.99,24.6195333333,53.9311333333,40.6521333333,56.8025666667,24.7736,20.6385333333,20.6158666667,38.9674666666,27.5226777778,37.4729333333,18.6685416667
805.30,24.7453333333,53.2529333333,40.2858666667,56.0411,24.4684,20.2369333333,21.0367333333,38.311,27.4084444444,37.3368666667,18.6873333333
805.60,25.0151333333,52.4816,39.8958,55.8713666667,24.7282666667,20.4040333333,21.7471333334,38.6960666667,28.2833222222,37.3750666667,19.2709916667
805.91,24.2200666667,51.7956,39.0127333333,54.8624,24.1765333333,19.3231,20.3320666667,38.0252666667,27.7399444444,36.4962,18.5572416667
806.21,22.8648666667,51.0575333333,37.5636,53.8511666667,22.7398666667,18.3489,18.9649333333,37.1531333333,26.6042777778,36.0195333333,17.8279916667
806.52,22.8998,51.4184666667,38.2473333333,54.6072333333,23.0443333333,18.8438,19.2502666667,37.5247333333,27.2011333333,36.5762666667,17.7348416667
806.83,21.6486,51.2319333333,37.8623333333,54.4654,22.7082666667,18.4600666667,18.6774666667,37.2463333333,26.5578777778,36.5760666667,17.462675
807.13,21.9151333333,51.5538666667,37.9854666667,55.3614333333,22.7731333333,18.4598666667,19.4581333333,37.2176,26.8443333333,36.7658666667,18.2702333333
807.44,21.4112,50.8094666667,37.1233333333,54.5408333333,22.0172,17.9919333333,18.9597333334,36.7977333334,26.4510333333,35.9384666667,17.22515
807.74,22.0073333333,50.3957333333,37.9006,54.8205,22.4216666667,18.3381333333,18.7662,37.2374666667,27.0596666667,35.9668666667,17.2733
808.05,23.0854666667,51.1454,38.3169333333,55.5026666667,23.2352,18.1582,19.9065333333,38.3636666667,28.1704222222,36.5219333333,17.7829916667
808.35,24.4569333333,52.3491333333,38.5330666667,55.6082666666,24.0761333333,18.7932,20.9656,39.2107333333,28.8872444445,37.2052,18.6281083333
808.66,24.9696,53.3332666667,38.9499333333,55.8931,25.1570666667,19.2501,21.6408666667,40.075,29.5515111111,37.7308666667,19.5816
808.97,24.7524,54.5262666667,39.5575333333,56.152,24.8869333333,18.6051,21.1737333333,39.7210666667,29.1855444444,37.7872666667,19.7799166667
809.27,25.4845333333,54.2634666667,40.0872666667,56.2452666667,24.8546,18.5902,21.6958666667,39.5833333333,29.7431666667,37.907,19.8063166667
809.58,27.6783333334,55.732,42.6300666667,57.842,27.1194666667,20.4480666667,24.0366666667,41.4067333333,32.0680888889,39.7205333333,21.8800166667
809.88,28.3555333333,57.126,43.1802666667,58.6321,27.684,20.7408,24.6814,42.1531333333,32.6502333333,40.563,23.2556666667
810.19,29.9124666666,58.7636666667,44.5543333333,60.2731666667,28.5419333333,21.9012333333,25.5950666667,43.5754,34.4942444444,42.1536,24.3598166667
810.49,30.3086666667,57.7366,45.216,60.0976333333,29.0534,23.0555666667,25.8332666667,43.889,35.1990444444,42.5103333333,24.4944666667
810.80,30.8657333333,57.7916,45.8787333333,60.5962666666,28.7712666667,23.411,26.3867333333,44.1782,35.5953,42.9548666667,25.8048416667
811.10,32.0185333333,59.2753333333,46.5736666667,62.0341333333,30.0206666667,24.5911666667,27.94,45.1863333333,36.9357888889,45.0206,27.1274083333
811.41,30.6541333333,58.0997333333,45.161,60.8514333333,29.1276,24.1743666667,26.5004666667,43.8628666667,35.5918,44.0498666667,25.954
811.71,29.9786666667,57.76,45.091,60.954,28.3494666667,23.7192333333,25.2732,43.2154,35.0357444445,43.4941333333,25.3469
812.02,28.6918,56.7598,43.733,60.2080666667,26.7433333334,22.7477,23.9956666666,42.0579333333,33.9572777778,41.8608,23.5849916667
812.32,29.5113333333,56.5295333333,43.7891333333,60.6754,27.8638,24.6734333333,24.9642666667,43.0093333333,34.5798333333,42.4382,23.7521083333
812.63,29.8737333333,57.1993333333,43.5254666667,60.5162333333,28.3250666667,25.4639333333,25.7880666667,43.5146,34.4609555556,42.4492,23.9126083334
812.93,28.0110666666,55.6666666667,41.1445333333,59.0333,26.5334,23.7222666667,23.8778,41.4334666667,32.2982111111,39.8332666667,21.595975
813.24,26.9631333333,53.3772,39.1323333333,57.029,25.6122666667,22.6469,22.658,40.2636666667,31.0908777778,38.4624,19.936825
813.54,25.3203333333,51.0392666667,37.6844,54.5988,24.2219333333,21.2169,21.1415333333,38.3738,29.2353555556,36.6288666666,18.590375
813.85,25.6817333334,52.0672666667,37.9004666667,54.3561333333,24.4806,21.4069333333,21.2012666667,38.5822666667,28.9159777778,36.8613333333,18.9772916667
814.15,25.2940666667,52.266,37.3747333333,53.5294666667,24.4988,20.7134333333,20.2068,38.5402,28.3568777778,36.2853333333,17.978
814.46,22.7393333333,50.6822666667,35.1154,51.0284,22.1122,18.0694333333,16.8536666667,36.0946,25.4748333333,33.1242,16.298075
814.76,22.9302,50.8931333333,35.1199333333,51.1056666667,22.4399333333,18.8999,17.3202666667,36.111,25.5646333333,33.5839333333,16.5795666667
815.07,22.5550666667,50.3059333333,34.235,49.9838,21.5888666667,17.8477,16.9296666667,35.3301333333,24.6215444444,33.1078,15.9086166667
815.37,22.2369333333,50.7694666667,34.3261333333,49.9835,21.2111333333,17.0268,15.4501333333,35.0246,23.7262,33.279,15.699725
815.68,22.7572666667,50.7915333333,34.2488,49.6876333333,21.2923333333,16.6182333333,15.4656666667,34.7118666667,23.6187777778,33.5918666667,16.2439166667
815.98,21.4368666667,49.5948666667,33.3440666667,48.3629666667,19.8702666667,14.5165666667,13.8304,33.3980666666,22.368,32.7822666667,15.0094583333
816.29,22.3097333333,50.8976666667,33.9631333333,48.651,20.5248,15.6587666667,14.9186,34.4672,23.3911555556,34.1627333333,15.992275
816.59,22.1324666666,51.3976666667,34.6378,49.0734333333,20.704,15.8228666667,15.5693333333,34.7308666667,23.6058888889,34.1097333333,16.292775
816.89,23.293,52.1918,34.8585333333,49.5101,21.5554666667,16.8685666667,16.8484666667,35.6466666667,24.2122333333,34.5858,16.993575
817.20,23.3581333333,52.5781333333,34.9626666667,50.0049333334,21.8182666667,17.0194,17.069,35.8867333333,24.6083555556,34.4063333333,17.521125
817.50,24.6906666667,53.084,36.0862,51.0455333333,23.0023333333,18.7962666667,19.0120666666,36.9687333334,26.2941333333,35.4051333333,18.667925
817.81,25.4946666667,53.8865333333,36.9058,52.6581333333,24.0412666667,20.3798,20.4594,38.3685333333,27.7198777778,36.5401333333,18.7741333333
818.11,26.3428666667,54.0710666667,38.1467333333,53.8237666667,25.0292666667,20.9806333333,21.4484,39.4332,29.0612666667,37.0488666667,20.0909833333
818.41,26.7456666667,54.1490666667,38.8333333333,55.0657,25.7543333333,21.6579666667,22.114,40.0964666667,29.9444444444,37.6754666667,21.0241666667
818.72,27.0977333333,54.0794,39.5107333333,55.4146,26.5837333333,22.2802666667,23.0928,40.8125333334,30.8250888889,38.1922666667,21.5372
819.02,26.7710666667,54.6504,39.486,56.0521666667,26.2652,21.5823333333,22.9237333333,40.9399333333,30.8955444445,37.8873333333,21.0521416667
819.33,27.4496666667,55.0856,40.0670666667,57.3453,26.8085333333,22.3974,23.4528,41.5958,31.4367333333,38.3445333333,21.835475
819.63,25.6583333333,53.7124,38.4567333333,56.1185,24.352,20.5041333333,21.1641333333,39.4586666667,29.1730333333,36.5754666667,20.0659
819.93,26.1414,54.0662666667,39.1515333333,56.3002,24.7446,20.8715333333,21.4545333333,39.717,29.3737666667,37.0506,20.7502333333
820.24,25.8407333333,54.4084,39.2473333333,56.4761,24.3696,20.5008666667,21.129,39.2277333333,29.0682888889,37.0088,20.5821
820.54,26.0980666667,54.9073333333,39.7609333333,57.0209666667,24.4006,20.7333666667,21.3226,39.3901333333,29.2240444445,37.5896666667,20.6901083333
820.85,26.1511333333,55.1532,39.9895333333,57.1419333333,24.531,20.9136666667,21.238,39.3125333333,28.9315666667,37.8642666667,20.6681333333
821.15,26.751,55.1341333333,40.1296,57.1800666667,24.6432666667,21.0613666667,21.5868666667,39.464,29.1122666667,38.2264666667,21.094175
821.45,26.6666666667,55.3992,40.1064666667,57.287,24.6566,20.9386333333,21.5362666667,39.3106,29.0065444444,38.4344,21.0603666667
821.76,26.6112,55.3272666667,40.0049333333,57.2719,24.5930666667,20.8727666667,21.4129333333,39.2766666667,28.8944555556,38.3724666667,20.87985
822.06,26.5772,55.2374,40.0424666667,57.3997666667,24.4696,20.9709666667,21.399,39.1328666666,28.8027888889,38.3104666667,20.768225
822.36,26.3613333333,55.2118666667,40.106,57.2424333333,24.3467333333,20.9360666667,21.3040666667,39.0478,28.6645333333,38.31,20.5937333333
822.67,26.1815333333,55.2185333333,40.0536,57.1662333333,24.1588,20.7946333333,21.1697333333,39.0502666667,28.5322,38.2546,20.3003083334
822.97,26.1885333333,55.0646666667,40.1934,57.3035666667,24.435,20.8096333333,21.304,39.2228666667,28.7155555556,38.3887333333,20.3631666667
823.27,25.9578666667,55.1778,39.9687333333,57.5743,24.2012,20.4684666667,20.9014,39.0756666667,28.5176888889,38.3083333333,19.9341166667
823.58,25.8993333333,55.2141333333,39.9956,57.7396333333,24.0228666667,20.3892,20.6994,39.1384,28.4105222222,38.3185333333,19.7677833333
823.88,25.6595333333,55.0153333333,39.7681333333,57.5146666667,23.7948,20.1871666667,20.4380666667,38.8990666667,28.0992333333,38.0535333333,19.4216083333
824.18,25.4374666666,54.9478,39.5511333333,57.6206,23.6419333334,19.8317333333,20.2933333333,38.8828,28.0642555556,37.8652666667,19.2207583333
824.49,25.1154666667,54.9747333333,39.6502666667,57.8285333333,23.6068,19.7758,20.0254,38.8521333333,27.943,37.7691333333,18.987325
824.79,24.6712,54.568,39.3671333333,57.5366333333,23.0776,19.4559333333,19.6601333333,38.6592666667,27.6131111111,37.4149333333,18.5894083333
825.09,24.6301333333,54.922,39.6172666667,57.7805666666,22.8942666666,19.4359666667,19.7881333333,38.7631333333,27.8307,37.4714,18.6428166667
825.39,24.5329333333,54.9732666667,39.6312666667,57.5584666667,22.8340666667,19.4858666667,19.7420666667,38.6956,27.7742222222,37.5160666667,18.7962083333
825.70,25.0258666667,54.8635333333,39.8206666667,57.6587666667,23.2970666667,19.8893666667,20.3512666667,38.7864666667,28.2642444444,37.6722666667,19.4481666667
826.00,25.3538666666,54.8632,40.2365333333,57.9281333333,23.5639333333,19.9092,20.686,39.0379333333,28.7319111111,38.1469333334,20.0190666667
826.30,26.4945333333,55.968,41.3812666667,58.7327666667,24.6285333333,21.0612,21.9338666667,40.1921333333,29.9132,39.1432,21.1337083333
826.61,27.0576666667,56.0584666667,41.895,58.6415666667,24.9392,21.7634333333,22.7368666667,40.6264,30.3091444445,39.4613333333,21.9509416667
826.91,27.4302,56.0541333333,42.1042666667,58.5243333333,25.509,22.1917,23.1981333333,40.9108,30.7279777778,39.8289333333,22.6202916667
827.21,27.5060666667,56.2428666667,42.0582666667,58.7208,25.5246666667,21.9673666667,23.083,41.0574666667,30.7102777778,39.9958666667,22.7134166667
827.51,27.4043333333,56.2591333333,41.8254666667,58.207,25.3097333334,22.1474333333,23.0604,40.7988666667,30.6670888889,39.7717333333,22.8127416667
827.82,27.4947333333,56.2652666667,41.7608,58.0070333333,25.1191333333,21.9258666667,23.1242,40.6065333333,30.6560444444,39.8327333333,22.861825
828.12,27.6933333333,56.4046666667,41.6919333333,58.1581666667,25.0099333333,21.7779666667,22.8156666667,40.6434,30.6660666667,39.7751333333,22.736325
828.42,28.1112,56.5591333333,41.8372,58.2561,25.5634,22.0034333333,23.2351333333,41.0892,31.0214888889,40.1918,23.2509083333
828.72,28.3320666667,57.5148666667,42.0524,58.7216666667,25.4188666667,21.7416666667,23.1932666667,41.3497333334,31.2843444444,40.1833333333,23.201525
829.02,28.1569333334,57.9921333333,41.9852666667,59.0102333333,25.0796666666,21.516,22.7531333333,41.5985333333,31.2277888889,40.1366,23.0660833333
829.33,27.877,58.4132666667,41.6494,58.4006,25.1551333333,21.8595333333,22.8598666667,41.1037333333,31.0169666666,39.6237333333,23.44305
829.63,27.6461333333,58.5623333333,41.1276,58.0724333333,24.7427333333,21.6668333333,22.4453333333,40.0353333333,30.4427888889,38.7597333333,23.065575
829.93,27.6565333333,57.9890666667,40.6265333333,57.1422666667,25.1432,21.8175333333,22.1655333333,39.7370666667,30.4884777778,38.0278,23.0791583333
830.23,27.5573333333,57.6080666667,40.1018,56.6114333333,24.9363333333,21.7302666667,21.9848,39.788,30.5032555555,37.396,23.044875
830.54,27.7884666667,58.2397333333,40.3829333333,56.6529333333,25.6088666667,21.9697333333,22.6174,40.1276666666,31.1932888889,37.492,23.8851916666
830.84,27.6676666667,57.2011333333,39.6695333333,56.8756,25.2866,20.8165,21.8365333333,39.8152666667,30.7612444444,36.9194,23.1050333334
831.14,27.0500666667,56.3027333333,39.115,56.1257666667,25.1818666667,20.2556666667,21.7698666667,40.0,30.9127777778,35.585,22.1016583333
831.44,27.9904,57.0724,40.2802666667,56.8455,26.1545333333,21.3622666667,22.8888,41.5169333333,31.9871666667,36.4347333333,22.68115
831.74,27.7948,56.8484666667,40.6062,57.3472666667,25.8742,21.7808333333,22.5828,41.0071333334,31.6565111111,36.7924666667,22.4592333334
832.04,28.378,56.3900666667,40.9536,57.2329333333,27.0498666667,22.9461,23.6866,41.6261333333,32.3355777778,37.6754666667,23.212
832.35,28.4471333333,55.8588666667,41.1373333333,57.1725666667,27.2548666667,23.2980666667,23.7176666667,41.302,32.3228888889,38.204,23.368575
832.65,29.1371333333,56.5338,42.0574666667,58.3998,27.2419333333,23.8533666667,24.2922,41.6740666667,32.4890444444,38.798,23.4421666667
832.95,29.5966666667,56.9252,42.9921333333,59.0279,27.8111333333,24.4088,25.0052,43.0542,32.9816444445,39.8208666667,23.8564666667
833.25,29.3818,58.4744666667,43.7566,60.6081666667,27.9033333333,24.2776666667,25.242,43.6223333333,33.1139,40.6853333333,23.5417333333
833.55,29.3833333333,58.8503333333,43.9563333333,60.9152333333,27.9191333333,24.1907,25.4592666666,43.5838666667,33.1139222222,40.7836,23.3156583333
833.85,29.6947333333,58.2356666667,44.1574666667,60.4670666667,27.9671333333,24.7191333333,25.7142666667,43.3760666667,33.2214888889,41.0501333333,23.5279166667
834.16,29.7062666667,58.2016,44.4063333334,60.2788,27.7519333333,24.6642,25.8992666667,43.1536,33.0524777778,41.325,23.625625
834.46,29.8572666667,58.3542,44.4444666666,59.997,28.0688666667,25.0269,26.3517333333,43.2738666667,33.0025222222,41.4260666667,24.122075
834.76,29.7933333333,57.8138,44.4384666667,59.6135,28.1101333333,25.0106,26.6187333333,42.6415333333,32.6326,41.3118,24.2215083333
835.06,28.5535333333,56.9508666667,43.4864,58.5755,26.5666666667,23.8769,25.6607333333,41.6868666667,31.5629333333,40.1375333333,22.7929416667
835.36,27.4656666667,56.5088,42.7995333334,57.9525,25.3442,22.3901333333,24.5652,40.8728,30.6613,39.1943333333,21.6448833333
835.66,27.1042666667,57.2711333333,42.766,58.4501333333,24.264,21.6834,24.2936666667,41.1938,30.2027,39.2508666667,20.98445
835.96,26.1189333333,55.7514666667,41.3772,56.7762666667,23.4506666667,20.7160666667,23.3099333333,40.3365333333,29.4782333333,38.1376666666,20.378575
836.26,25.1898,54.998,39.9572666667,56.2015,22.1937333333,19.5346666667,22.1084,39.1037333333,28.8987666667,37.3111333334,19.8559
836.57,24.9719333333,53.296,38.8361333333,55.0279333333,20.7819333333,18.4775666667,21.3966,38.0168,28.4528888889,36.2476,19.3050416667
836.87,24.7035333334,52.4744,38.4458666667,54.6778666667,20.1944,17.8629,21.2679333333,37.5154,28.1664444444,35.8997333333,18.9878666667
837.17,23.5704666667,52.0451333333,36.9830666667,53.9886333333,19.2204,16.6440333333,20.2936666667,37.0508666667,27.3125666667,34.2147333333,17.6044583333
837.47,23.3519333333,52.4551333333,37.1677333333,54.3909333333,19.2084,16.0977,20.2474666667,37.0438666667,27.5200222222,34.1744666667,17.049925
837.77,22.0136666667,52.0815333333,36.6667333333,54.898,17.7142666667,14.5851666667,18.1224666667,35.2380666667,26.4693777778,33.7823333333,16.0645166667
