wavelength,Back_SpoCaem,Belly_SpoCaem,Breast_SpoCaem,Crissum_SpoCaem,Crown_SpoCaem,DorTail_SpoCaem,Rump_SpoCaem,Throat_SpoCaem,WingTip_SpoCaem
803.76,7.65400000001,46.4704666667,-0.630333333332,45.5392666667,3.0532,11.8293056372,12.9457925926,31.9607333333,6.99580000001
804.07,8.29526666666,46.4864,-0.609933333334,45.8628666667,3.40946666667,12.1389477941,13.160037037,31.9681333333,6.97160000001
804.38,7.8342,45.8584666667,-0.939600000002,45.8375333333,3.019,11.6687877451,12.842962963,31.6892,6.54926666667
804.68,6.09706666667,45.0772,-2.34173333333,45.0352,1.3642,10.0085977941,11.6572296296,30.6752666667,5.27433333333
804.99,7.24553333333,45.1548666667,-1.10326666667,44.4468,2.28793333333,10.4933455882,12.4701185185,31.2292,6.12873333333
805.30,7.0264,44.888,-1.09966666667,43.9918666667,2.14513333333,10.2407963235,12.5089925926,31.0862,6.30686666667
805.60,7.22046666667,44.5728666667,-0.587599999999,44.1134666667,2.06686666667,10.2965818627,12.9400222222,31.2191333333,6.65980000001
805.91,7.0782,45.1028666667,-0.795599999999,44.6844666667,1.79013333333,10.589782598,13.1497185185,31.2963333333,6.50886666666
806.21,6.71446666666,44.7444666667,-1.0838,44.1444666666,1.636,10.3443066176,12.8129703704,31.0634,6.29853333333
806.52,7.62373333333,44.8125333333,-0.0333333333334,43.9022,2.9116,11.0340696078,13.2670666667,31.1177333333,6.82719999999
806.83,7.22726666667,45.4914,-0.216066666665,43.9918,3.2488,11.1767840686,12.9918592593,31.3543333333,6.78826666667
807.13,7.43166666667,46.5504666667,0.170800000001,44.5628666667,4.00273333333,11.7570632353,13.5685037037,31.7487333333,7.49313333333
807.44,4.9216,45.5413333333,-2.14386666667,43.4472666667,1.61686666667,9.98359460783,11.5795703704,30.4557333333,5.69086666667
807.74,5.1916,46.3123333333,-1.66326666667,44.1432,2.1692,10.6282129902,11.9402222222,31.3593333333,6.4714
808.05,6.09406666667,46.7463333333,-1.2392,44.645,3.17393333333,11.5940607843,12.5546592592,32.2898,7.19560000001
808.35,5.04006666667,45.7329333333,-2.0642,43.5813333333,2.38513333334,10.9893644608,11.4296518519,31.3348,6.46246666666
808.66,6.6884,46.8628,-0.2468,44.4008666667,4.13213333334,12.6535887255,13.3001037037,32.5201333333,8.24260000001
808.97,6.7472,47.0175333333,-0.248466666669,43.8523333333,4.2764,12.5747659314,13.0824740741,32.4708,8.32613333333
809.27,6.17373333333,45.7246,-1.1406,42.649,3.32606666667,11.514525,11.8936444444,31.5672666667,7.4392
809.58,6.40033333333,45.7492666667,-0.873066666666,42.5601333333,3.32213333333,11.8150254902,12.179,31.5649333333,7.41400000001
809.88,6.56933333333,45.6104666667,-1.5806,42.6666666667,2.98126666667,11.9621651961,12.1971851852,31.7378666667,7.55806666667
810.19,7.14706666667,44.7598666667,-1.1382,42.1951333333,2.93406666667,12.0059732843,12.4217407407,30.9756,8.07099999999
810.49,6.7844,43.4033333333,-1.39966666667,41.0386,2.5854,11.7733622549,11.6160666667,30.2467333333,7.57273333333
810.80,7.44046666666,44.0773333334,-0.5654,41.7261333333,3.30353333333,12.1636615196,12.1702814815,30.93,7.91666666666
811.10,6.88333333333,43.3034,-0.934133333334,40.4709333333,3.0046,11.3053051471,11.7238222222,29.6562666667,7.2048
811.41,6.55453333333,42.6009333333,-0.9716,39.7384,3.01953333333,10.8294409314,11.5313333333,28.8117333333,7.00286666667
811.71,6.71193333334,42.4737333334,-0.716533333333,40.1434,3.4992,11.1501375,11.8922,29.3439333333,7.24733333333
812.02,5.29813333333,40.6499333334,-2.59946666667,38.6391333333,1.72013333333,9.87984632353,9.90486666667,28.5778,5.36693333334
812.32,4.28966666667,39.365,-3.80166666667,38.227,0.843866666667,8.67115441177,8.72624444445,27.5958666667,4.14246666667
812.63,3.3802,38.7794666667,-4.33493333333,38.0438666667,0.602533333333,8.21543578431,8.37070370371,26.8934666666,3.84993333333
812.93,1.81966666667,37.5050666667,-5.61773333333,36.9170666666,-0.6516,6.70397181373,6.83878518519,25.6733333333,2.65406666667
813.24,0.594400000001,36.4738666667,-6.13646666667,36.1525333334,-1.57426666667,5.50363872549,5.73220740741,24.498,1.6064
813.54,0.367266666667,36.6624666667,-6.29953333333,36.0423333333,-1.575,5.29408210784,5.51065185185,24.7573333333,1.62373333333
813.85,0.571400000001,37.1678,-6.9152,36.6706666667,-1.9876,4.76576372549,5.81085185185,25.2753333333,1.56513333333
814.15,1.33013333333,37.0964666667,-6.1962,36.5044666666,-1.22453333333,5.29115343137,6.77208148148,25.6203333333,2.4088
814.46,1.5638,37.0899333333,-5.99746666667,36.6466,-1.38646666667,5.45533529412,7.30881481481,26.0378666667,2.66813333333
814.76,2.6812,37.7053333333,-5.04033333333,37.2544666667,-0.917866666667,5.81701617647,8.12141481482,26.4653333333,3.34133333333
815.07,2.73786666667,37.8697333333,-4.81973333333,37.3186666667,-1.18266666667,5.35544142157,8.11208888889,26.3588666667,3.1512
815.37,3.11006666667,38.3354,-4.40113333333,37.6044666667,-1.15306666667,5.01443848039,8.3404962963,25.9846,3.1344
815.68,4.74606666667,39.1508666667,-2.68246666667,38.5,0.246000000001,6.30340147059,9.78398518518,26.6031333333,4.73806666667
815.98,6.44573333333,40.8205333333,-1.1678,39.6607333333,1.19913333333,7.51164485294,10.8316,27.5424,5.74360000001
816.29,7.78419999999,41.7151333333,0.194066666666,40.4967333333,2.21186666667,8.35077745099,12.050162963,28.1802,7.0082
816.59,9.06453333333,42.8484666667,1.4126,41.2524,3.65026666667,9.45066348039,13.3589185185,29.5988666667,8.24733333332
816.89,9.5418,42.6964666667,2.0708,41.2439333333,4.11913333334,10.0096539216,13.5468148148,29.527,8.27559999999
817.20,9.68153333333,42.6491333333,2.51726666667,41.4342666667,4.48593333334,10.3808911765,13.5325407407,29.3888,8.5254
817.50,10.0540666667,42.9612666667,2.658,41.8852,4.65873333333,10.770910049,13.5315777778,29.3319333333,8.26306666667
817.81,10.1248,43.3796666667,2.5098,42.1676,4.74886666667,11.0887551471,13.2793777778,29.6898666667,8.228
818.11,9.8292,43.6223333333,2.09686666667,42.4171333333,4.1936,11.2531808824,12.8325407407,29.8083333333,7.76026666668
818.41,10.7146,44.9030666667,3.05933333333,43.5135333333,5.39746666667,12.6479132353,14.0607555556,30.6947333333,9.09160000003
818.72,11.339,46.1106666667,3.6752,44.781,6.5132,13.5300791667,14.7225777778,31.4988666667,10.0798666667
819.02,10.1789333333,46.0236666667,2.18993333333,44.1552666667,5.6294,12.7113039216,14.0302740741,31.0342666666,9.08093333333
819.33,10.9430666667,46.5625333333,2.88933333333,45.2029333333,6.51866666667,13.7160767157,15.2565037037,32.0393333333,10.0054666667
819.63,13.2944,49.8442666667,4.837,48.4525333333,8.93419999999,16.1094948529,17.6377481481,34.8174666667,12.3016666667
819.93,15.0092666667,51.6166,6.57253333333,50.0429333333,10.6886,17.8693629902,19.1998592592,36.1088,13.9996
820.24,16.3368666667,52.8994666666,7.91053333333,51.2795333333,12.0860666667,18.950270098,20.6275703703,37.42,15.3698666667
820.54,17.3891333333,54.0645333333,9.007,52.3604666667,12.9707333333,19.8648566177,21.4447407407,38.5578666667,16.1743333333
820.85,17.9096,54.7727333333,9.70286666667,53.0409333333,13.5150666667,20.4171872549,22.0156222222,39.2336,16.8776666667
821.15,18.5741333333,55.2322666667,10.5092666667,53.5446,14.2566,21.030042402,22.7297407407,39.6598,17.6912
821.45,18.7686,55.2613333333,10.8222,53.5569333333,14.5255333333,21.2569781863,22.991962963,39.7,17.9752666667
821.76,18.969,55.4735333333,10.9502666667,53.6968666667,14.6869333333,21.3389026961,23.0178074074,39.6059333333,18.1213333333
822.06,19.3462666667,55.5944666666,11.3342666667,53.9490666667,15.0023333333,21.6435941176,23.3371629629,39.8515333333,18.4872666666
822.36,19.8162666667,55.873,11.8376666667,54.4133333333,15.4375333333,22.0486715686,23.7482148148,40.2049333333,18.9366
822.67,20.0058666667,56.0916666667,11.9864666667,54.551,15.6349333333,22.193510049,23.8566074074,40.3554666667,19.1054666667
822.97,19.7205333333,55.5685333333,11.6465333333,54.0077333333,15.3024666667,21.9323647059,23.4569407407,39.8814666667,18.7666
823.27,19.7324666667,55.4399333333,11.6708,53.8775333333,15.3144666667,21.9092125,23.5092,39.7848,18.7591333333
823.58,19.5666666667,55.1482666667,11.4887333333,53.7526,15.1106,21.7456522059,23.2210370371,39.4682,18.5652666667
823.88,19.5527333333,54.9365333333,11.5041333333,53.4713333333,15.2225333333,21.7939193628,23.2785111111,39.2483333333,18.7196
824.18,19.6038666667,54.7432666667,11.5090666667,53.2901333333,15.2728,21.8074563726,23.2079333333,39.0383333333,18.6890666667
824.49,19.4065333333,54.542,11.1441333333,53.0059333333,14.9986,21.461,22.8635185185,38.6721333333,18.3586666667
824.79,19.1922666667,54.546,10.7736,53.0098666666,14.5967333333,21.1984575981,22.58,38.4945333333,18.1225333333
825.09,19.3448,54.6174666667,10.9493333334,53.0654666667,14.6269333333,21.4030237745,22.8164962963,38.7806666667,18.2735333333
825.39,19.3272666667,54.5973333333,11.0243333333,52.7778,14.5871333333,21.3524845588,22.7851555556,38.499,18.2849333333
825.70,19.4568666667,54.9521333334,11.2566,52.9285333333,14.6912,21.5931566176,22.8896222222,38.7673333333,18.4238
826.00,18.9977333333,54.5112,10.9417333333,52.4218,14.2916,21.2256110294,22.3520962963,38.3470666667,17.9846666667
826.30,19.0605333333,54.4976666667,11.1158,52.5496666667,14.3922,21.3861740196,22.4597259259,38.4214,18.074
826.61,18.4546666667,53.8998,10.6016,52.1048666667,13.855,20.9110909314,21.7781703704,37.9134,17.5599333333
826.91,18.5292,54.2327333333,10.85,52.2642666666,14.1479333333,21.296469853,22.1351037037,38.0709333333,17.7824666667
827.21,18.2001333333,53.9838666667,10.5100666667,52.1152666667,13.8578666667,21.1075691177,21.8499407407,37.8963333333,17.3774666667
827.51,17.7016,53.6086666667,10.0746666667,51.9132666667,13.4768,20.6181776961,21.5630888889,37.5348666667,17.0662
827.82,17.4342,53.0160666667,9.93053333333,51.8314,13.2246,20.4787098039,21.1416148148,37.2378666667,16.7604
828.12,17.5906666667,52.6932666667,10.1867333333,51.7866,13.6720666667,20.5905683824,21.1943777778,37.1419333333,16.8565333333
828.42,17.2044,52.2344666667,9.82300000001,51.5197333333,13.3633333333,20.3381919118,20.6839185185,36.857,16.3127333333
828.72,16.3054666667,51.3954,8.78246666666,50.9636,12.477,19.5377247549,19.7495259259,36.4289333333,15.2057333333
829.02,15.2261333333,50.3850666667,7.9944,49.749,11.8197333333,18.8890227941,19.051962963,35.5028,14.2500666667
829.33,14.7574666667,49.9696,7.6752,49.2728,11.3982666667,18.4963343137,18.7950814815,34.8310666667,13.8224666667
829.63,13.085,49.0432,6.18446666667,48.3174,9.96846666667,16.9973710784,17.5461481481,33.6547333333,12.2426
829.93,12.0582,48.4198666667,4.68273333334,47.7878,8.61786666667,15.9624056373,16.6272148148,32.9267333333,11.1568666667
830.23,10.619,47.3254,2.99473333333,46.5813333333,6.70326666667,14.1084421569,14.8798222222,32.333,9.49060000003
830.54,10.0828,46.7792666667,2.28406666667,46.0708666666,6.09066666667,13.3769762255,13.9872962963,31.698,9.04333333333
830.84,10.4603333333,47.1650666667,2.31906666667,46.1612666667,6.09913333333,13.58195,13.7073037037,31.7479333333,9.34593333334
831.14,11.2146,47.6052,2.90553333334,46.0317333333,6.98406666667,14.1883218137,14.3691259259,32.2635333333,10.2622
831.44,11.6291333333,47.8322666667,3.27186666667,45.9918,7.00740000001,14.3780921569,14.4716074074,32.5086,10.9065333333
831.74,12.0995333333,47.5168,3.931,45.6758666667,7.65093333333,14.5791536765,15.3949925926,32.3552666667,11.7802
832.04,12.4946666667,48.1799333334,4.3452,46.3871333333,7.93066666667,15.0868078431,15.9134222222,32.6162666667,12.3793333333
832.35,12.5626,48.1164,3.56613333333,46.5401333333,7.33393333333,14.3576622549,15.6246148148,32.1943333333,12.2347333333
832.65,12.9792666667,48.6274,3.71986666667,47.3528,7.49466666667,14.8355267157,15.9798518518,33.0012,12.3856
832.95,14.506,49.5475333333,5.27166666666,48.1678666667,8.84,16.0429269608,17.2094222222,34.1876,13.6214666667
833.25,15.6214666667,50.3704666667,6.77993333333,48.9643333333,10.3136666667,17.0605294118,18.3995629629,35.1075333333,14.7864
833.55,15.9755333333,50.3938,7.00426666667,49.0166,10.6368666667,17.4217034314,18.7180222222,34.9764666667,14.9313333333
833.85,15.7906666667,50.197,7.0126,49.0932666667,10.587,17.3110012255,18.7827777778,34.8094666667,14.7482
834.16,15.2406666666,49.7963333333,6.879,48.6866,10.3944666667,17.1638992647,18.613,34.4212666667,14.5253333333
834.46,14.6823333333,49.5138,6.3426,48.6376666667,9.87293333335,16.6708504902,18.5050740741,34.0166,14.1744666667
834.76,14.6846666666,49.8376666667,6.09013333333,48.8693333333,9.8784,16.6979269608,18.5015185185,34.0901333333,13.8154666667
835.06,14.3747333333,50.2473333333,5.62526666667,49.0537333333,9.80980000001,16.5388441177,17.9157777778,34.1083333334,13.3809333333
835.36,13.5770666667,49.9416,4.7778,48.4386666667,9.33233333335,15.8910269608,17.3902592593,33.7192666667,12.9322666667
835.66,13.1644,49.488,4.73873333333,48.0391333333,9.06320000001,15.5774203431,16.7701481481,33.4096666667,12.5164
835.96,13.1385333333,49.0582,4.78306666667,47.6468666667,9.18206666667,15.2828703431,16.4360444445,33.0794666667,12.4535333333
836.26,11.6095333333,48.0836666667,3.65646666667,46.4446666667,7.9922,14.148839951,14.9817777778,31.3680666667,11.244
836.57,9.41333333333,46.6082666667,1.7704,44.5683333333,5.6976,12.6800723039,12.986837037,29.5521333333,9.50819999999
836.87,7.85339999999,44.9064,0.692933333333,43.0028,4.325,11.552457598,11.6217555556,27.9251333333,8.47466666667
837.17,7.58966666665,45.3385333333,0.620933333332,42.6564,4.25193333333,11.1844965686,11.4043555555,27.6757333334,8.15866666667
837.47,6.63866666667,44.5380666667,-0.756333333333,41.1486,2.86646666667,9.81127867647,10.1939925926,26.8346666667,6.23719999999
837.77,2.97566666667,43.1414666667,-3.81546666667,38.6625333334,-0.3214,6.82174460785,6.12867407408,24.51,2.39506666667
838.07,-0.0872666666666,40.6885333333,-6.50279999999,36.3169333333,-2.90713333333,4.12987843137,3.22642962962,22.0545333333,-0.185866666667
838.37,-3.64786666667,38.0304,-10.2564,34.3822,-7.62233333334,0.955241176472,-0.209896296296,19.1490666667,-3.77633333333
838.67,-3.89466666667,37.0446666667,-9.748,33.5853333333,-8.22453333333,1.15661372549,-0.992740740735,17.9153333333,-4.47873333333
838.97,-3.25253333333,37.7394,-9.37713333333,35.0288,-7.69320000001,2.48880686275,0.0972370370386,18.7774,-3.5872
839.27,-3.54486666667,37.7128666667,-9.86846666667,35.1628,-7.5244,2.44909240196,0.615059259266,18.9480666667,-3.67053333333
839.57,-4.05446666667,37.138,-10.21,35.1618,-7.84786666665,2.49158921569,0.450518518519,19.3980666667,-4.3838
839.87,-5.13886666667,37.2454,-11.3889333333,35.5671333334,-8.2408,1.43942303922,-0.236681481496,19.2361333333,-5.50926666667
840.17,-6.83526666667,38.1948666667,-12.9723333333,36.3778666667,-9.75926666666,0.477685784312,-0.744711111112,19.2298,-6.3178
840.47,-7.29773333333,36.131,-13.7381333333,34.9166666667,-11.012,0.285881617648,-1.59788148148,18.6071333333,-6.1548
840.77,-7.93299999999,35.3524666667,-14.1933333333,35.1732,-11.1946,0.088707598038,-1.74562222221,18.3512,-5.69906666666
841.07,-6.97193333334,36.1416666667,-14.0538666667,36.0927333333,-10.7692666667,1.15724779412,-0.716281481475,18.9742,-4.945
841.37,-9.18420000001,35.2473333334,-15.851,34.6434666667,-12.6782666667,-0.758582843133,-1.77972592592,17.3025333333,-6.31973333334
841.67,-8.40073333334,34.515,-14.605,33.693,-10.456,-0.528947303921,-0.505311111105,16.8529333333,-5.62606666667
841.97,-9.31653333332,34.5468,-16.6804666667,34.3794,-11.6318666667,-1.60281544118,-0.677207407408,16.3876,-7.0012
842.27,-10.3297333333,33.0842,-17.3186666667,33.3186,-12.2051333333,-2.70219436275,-1.15914074073,15.5896,-7.22353333333
842.57,-13.1931333333,31.0126,-18.7850666667,30.9502666667,-14.9220666667,-5.37548284313,-4.04115555556,12.5234,-8.81613333333
842.87,-13.1544666667,30.1788666667,-19.0568666667,30.374,-15.1872,-6.84151470588,-4.40288888889,11.691,-7.75606666665
843.17,-14.6128,26.8855333333,-20.6903333333,28.1145333333,-16.9024666667,-9.26063186275,-7.16058518519,8.75406666667,-9.62986666667
843.47,-14.1105333333,25.6822666667,-19.6890666667,27.0810666666,-16.7874666667,-9.69706593137,-8.3170148148,7.91006666666,-9.87913333334
843.77,-15.9279333333,24.1441333333,-20.2521333333,26.072,-17.5854666667,-11.9102281863,-10.1440666667,5.63960000001,-11.8018
844.07,-15.6750666666,24.2492666667,-20.3588,25.5712666667,-17.7337333333,-12.5419781863,-10.5781777778,4.94813333332,-11.4258
844.37,-13.3333333333,24.3949333333,-17.9702,26.2756,-15.8288,-11.3460419118,-8.85582222223,5.79153333333,-9.0318
844.67,-9.29346666667,25.7969333334,-14.0941333333,28.75,-11.5944,-6.68802009804,-5.2154,9.47459999999,-5.19933333334
844.97,-10.1960666667,24.3884666667,-15.1446,28.8328666666,-13.9496,-7.40092990197,-7.30357777779,9.18766666667,-6.34919999999
845.27,-7.33693333333,24.2574,-12.518,29.2028666667,-10.9782666667,-5.37970808822,-6.31437777778,10.2354666667,-3.36966666666
845.57,-9.18513333333,22.6296,-14.7222,26.4814666667,-12.1852666667,-6.96074705882,-8.70575555556,7.38893333334,-6.53706666666
845.87,-11.358,20.5317333333,-18.7273333333,24.3683333333,-13.9792666667,-8.92265539215,-10.2014296296,5.56513333333,-10.0664
846.17,-14.8520666666,17.4754,-23.2346666667,20.9665333333,-17.6134,-11.7724291667,-12.5968814815,2.4458,-14.0236
846.47,-13.4524,18.4326,-22.738,21.766,-17.1032,-10.9946495098,-11.4043925926,3.49206666667,-13.2738
846.77,-14.2153333334,18.5026,-25.0872,22.3795333333,-16.6974,-10.8258286765,-10.9903481481,2.70760000001,-14.0718666667
847.07,-18.5333333333,16.4888,-31.5333333333,20.2666,-21.1111333333,-14.6181490196,-14.7482074074,-0.822266666668,-17.6
847.37,-15.9649333333,18.2894666667,-28.6402666667,21.9298,-18.092,-11.5114995098,-12.0370888889,1.16226666667,-15.3948
847.67,-19.8878666667,15.3760666667,-31.8518,18.8553333333,-21.4590666667,-14.0535848039,-14.7423185185,-2.10993333333,-18.5186666667
847.97,-26.4713333333,11.282,-39.5116,14.6276,-29.5483333333,-20.3540078432,-21.5846888889,-8.54706666666,-25.5677333333
848.26,-28.3788,10.6616,-42.4384,13.93,-31.4137333334,-23.0598539216,-23.5854814815,-10.376,-28.5083333333
848.56,-29.6732,10.2223333333,-42.9542666667,12.2612666667,-32.4184,-24.9334495098,-24.0260740741,-10.5621333333,-32.6536
848.86,-28.948,8.89733333335,-42.1799333333,11.6096666667,-33.5108,-24.8497583333,-24.196437037,-12.0151333333,-32.2685333333
849.16,-26.9545333333,7.57793333333,-38.0096,11.5108666667,-31.5826,-22.070504902,-23.4666444444,-10.7434,-29.0407333333
849.46,-22.5114,9.42926666666,-32.1917333333,14.041,-26.2558666667,-17.8991093137,-20.7357185185,-8.51599999999,-24.4520666667
849.76,-21.9930666667,9.27819999999,-31.3172666667,14.3872666667,-25.4753333334,-15.9363696078,-19.6030074074,-8.54513333334,-23.7112666667
850.06,-24.7619333333,5.83046666667,-32.9384,10.4761333333,-28.4552,-19.3246460784,-23.6031037037,-11.4982666667,-27.0848
