wavelength,Back_IdiBram,Belly_IdiBram,Breast_IdiBram,Crissum_IdiBram,Crown_IdiBram,DorTail_IdiBram,Rump_IdiBram,Throat_IdiBram,WingTip_IdiBram
405.39,7.28088888889,17.1647777778,14.8203333333,15.4738888889,6.42566666667,7.65944444445,8.62255555556,16.4867777778,5.52144444444
405.75,7.23877777778,17.1061111111,14.7928888889,15.4581111111,6.39777777778,7.604,8.60277777778,16.4443333333,5.47333333333
406.11,7.227,17.1078888889,14.8011111111,15.4607777778,6.41422222222,7.60666666667,8.60333333333,16.4463333333,5.46522222222
406.47,7.25322222222,17.1451111111,14.8262222222,15.4964444445,6.44811111111,7.63666666667,8.63111111111,16.4771111111,5.49344444444
406.83,7.27944444444,17.1803333333,14.8582222222,15.5406666667,6.48155555556,7.67233333333,8.63466666667,16.4892222222,5.52311111111
407.19,7.29277777778,17.1747777778,14.857,15.5606666667,6.485,7.66677777778,8.62377777778,16.5161111111,5.53177777778
407.55,7.32177777778,17.2047777778,14.9245555555,15.6012222222,6.51433333333,7.68811111111,8.66288888889,16.5464444444,5.582
407.90,7.32833333333,17.1876666666,14.9338888889,15.6014444444,6.52566666667,7.65922222222,8.66655555556,16.5404444444,5.58866666667
408.26,7.35811111111,17.2017777778,14.9535555556,15.6272222222,6.551,7.66844444444,8.67333333333,16.568,5.59366666667
408.62,7.33211111111,17.1755555555,14.9182222222,15.6041111111,6.51133333333,7.62988888889,8.64733333333,16.5158888889,5.55866666667
408.98,7.37755555556,17.2128888889,14.9855555555,15.6208888889,6.56388888889,7.67355555555,8.69877777778,16.558,5.58255555555
409.34,7.37188888889,17.1906666667,14.9854444445,15.6458888889,6.56211111111,7.66,8.68566666667,16.5748888889,5.55433333333
409.70,7.34933333333,17.1987777778,14.9747777778,15.6503333333,6.577,7.66544444444,8.711,16.5658888889,5.56511111111
410.06,7.36522222222,17.2047777778,15.0058888889,15.6737777778,6.579,7.67855555556,8.71955555556,16.5977777778,5.58322222222
410.42,7.33844444444,17.1815555556,15.0056666667,15.6712222222,6.57533333333,7.66433333333,8.69411111111,16.586,5.55366666667
410.77,7.30166666667,17.13,15.0094444444,15.6378888889,6.53777777778,7.61855555556,8.66588888889,16.5876666667,5.51833333333
411.13,7.26955555555,17.1081111111,14.9953333334,15.6043333333,6.51833333334,7.59988888889,8.64911111111,16.5538888889,5.46811111111
411.49,7.20166666667,17.0874444444,14.9394444444,15.5657777778,6.47744444444,7.56877777778,8.59244444445,16.5192222222,5.406
411.85,7.15644444444,17.0615555555,14.9211111111,15.5592222222,6.45266666667,7.55833333333,8.55644444445,16.5167777778,5.37266666667
412.21,7.16,17.0678888889,14.9371111111,15.5726666667,6.45844444444,7.56144444445,8.566,16.5438888889,5.39066666666
412.57,7.20955555555,17.1295555555,14.9883333334,15.6211111111,6.51188888889,7.58822222222,8.61055555555,16.6028888889,5.42144444444
412.92,7.19788888889,17.1267777778,14.9662222222,15.6515555556,6.47333333333,7.57033333333,8.58877777778,16.5963333333,5.40922222222
413.28,7.226,17.1765555556,15.0167777778,15.6514444444,6.492,7.58322222222,8.61577777778,16.6104444445,5.42677777778
413.64,7.27033333333,17.2266666667,15.073,15.7044444444,6.48066666667,7.60155555555,8.606,16.6486666666,5.44366666667
414.00,7.26811111111,17.2504444444,15.0583333334,15.7125555555,6.44211111111,7.584,8.59022222222,16.6514444444,5.41277777778
414.36,7.26633333333,17.2404444445,15.0532222222,15.7132222222,6.42866666666,7.55988888889,8.58722222222,16.655,5.40722222222
414.72,7.32722222222,17.3237777778,15.0911111111,15.7814444444,6.49155555556,7.60311111111,8.642,16.6955555556,5.46833333333
415.07,7.33544444445,17.3205555555,15.1001111111,15.796,6.50577777778,7.58655555555,8.64722222222,16.697,5.48244444445
415.43,7.37633333333,17.3107777778,15.1302222222,15.8037777778,6.51811111111,7.58577777778,8.66411111111,16.7122222222,5.49422222222
415.79,7.38155555555,17.321,15.1057777778,15.788,6.512,7.54966666667,8.63966666667,16.6987777778,5.48777777778
416.15,7.35955555556,17.2921111111,15.0782222222,15.7634444445,6.47388888889,7.51477777778,8.61055555555,16.6703333333,5.43866666667
416.51,7.33788888889,17.2792222222,15.0586666667,15.7596666667,6.47733333333,7.52466666666,8.604,16.6665555555,5.44088888889
416.86,7.34822222222,17.2806666667,15.0742222222,15.7692222222,6.49533333333,7.52266666667,8.61311111111,16.6552222222,5.45322222222
417.22,7.34833333334,17.2487777778,15.0547777778,15.7796666667,6.50333333333,7.53355555556,8.602,16.6573333333,5.45177777778
417.58,7.36222222222,17.2403333333,15.042,15.7832222222,6.51033333333,7.53477777778,8.62311111111,16.6876666667,5.45777777778
417.94,7.36355555555,17.2281111111,15.0465555555,15.7993333333,6.53666666667,7.54533333333,8.63788888889,16.6773333333,5.47277777778
418.29,7.36555555556,17.2496666667,15.0718888889,15.8245555555,6.54955555556,7.56655555555,8.65311111111,16.6738888889,5.48888888889
418.65,7.36922222222,17.246,15.0745555555,15.8378888889,6.56288888889,7.57344444444,8.65755555556,16.684,5.48388888889
419.01,7.39211111111,17.2768888889,15.0772222222,15.8451111111,6.57244444444,7.58922222222,8.67033333333,16.7066666666,5.50122222222
419.37,7.38022222222,17.2845555556,15.0582222222,15.8496666667,6.57377777778,7.58833333333,8.66044444444,16.7058888889,5.49788888889
419.73,7.38733333333,17.2846666667,15.0665555556,15.8543333333,6.57555555555,7.60177777778,8.67711111111,16.7292222222,5.50433333333
420.08,7.42366666667,17.3286666667,15.1001111111,15.8757777778,6.61033333333,7.63555555555,8.70655555556,16.7577777778,5.53466666667
420.44,7.44688888889,17.347,15.1391111111,15.9058888889,6.62644444445,7.64722222222,8.71555555556,16.7611111111,5.54222222222
420.80,7.416,17.3281111111,15.1273333333,15.8893333333,6.60266666667,7.62533333333,8.692,16.7572222222,5.51422222222
421.16,7.41077777778,17.3523333333,15.1314444444,15.8994444444,6.61233333333,7.62355555556,8.70333333333,16.7778888889,5.52255555556
421.51,7.39977777778,17.3562222222,15.1325555556,15.8871111111,6.61066666667,7.62177777778,8.68888888889,16.7681111111,5.51877777778
421.87,7.39522222222,17.3632222222,15.128,15.8708888889,6.59877777778,7.605,8.67555555556,16.7666666667,5.49866666667
422.23,7.38544444445,17.3504444445,15.1133333333,15.8308888889,6.58511111111,7.58433333333,8.65177777778,16.762,5.46977777778
422.58,7.36111111111,17.346,15.1193333333,15.8117777778,6.56633333333,7.57577777778,8.64111111111,16.7501111111,5.46088888889
422.94,7.35855555556,17.347,15.1423333333,15.8407777778,6.57466666667,7.58888888889,8.65055555556,16.763,5.48233333333
423.30,7.37277777778,17.3603333333,15.1673333333,15.8615555556,6.58566666667,7.59711111111,8.67,16.7776666667,5.49766666667
423.66,7.36244444445,17.3688888889,15.1781111111,15.8802222222,6.58755555556,7.60233333333,8.674,16.7892222222,5.49511111111
424.01,7.34266666667,17.3563333334,15.1657777778,15.8933333333,6.58488888889,7.59377777778,8.662,16.7867777778,5.486
424.37,7.32688888889,17.3493333333,15.1463333333,15.8897777778,6.56655555556,7.57033333333,8.64455555556,16.7916666667,5.48555555555
424.73,7.35422222222,17.3695555556,15.1547777778,15.9222222222,6.57566666667,7.57888888889,8.65477777778,16.8222222222,5.49555555555
425.08,7.35222222222,17.3602222222,15.147,15.9165555556,6.55522222222,7.55811111111,8.63333333333,16.8024444444,5.47633333333
425.44,7.35311111111,17.3862222222,15.1678888889,15.9386666667,6.55888888889,7.56566666667,8.65011111111,16.8244444445,5.47166666667
425.80,7.36044444444,17.4071111111,15.1834444444,15.963,6.58033333333,7.57533333333,8.65822222222,16.8562222222,5.48877777778
426.16,7.38022222222,17.4361111111,15.194,16.0171111111,6.58788888889,7.59322222222,8.68255555556,16.8868888889,5.519
426.51,7.41111111111,17.4703333333,15.211,16.0646666667,6.61944444444,7.60733333333,8.70011111111,16.9251111111,5.541
426.87,7.40966666667,17.4782222222,15.2124444445,16.0701111111,6.61466666667,7.59955555556,8.69944444444,16.927,5.51788888889
427.23,7.43188888889,17.4958888889,15.2398888889,16.0957777778,6.63822222222,7.619,8.70355555556,16.9541111111,5.52288888889
427.58,7.47311111111,17.5258888889,15.2657777778,16.1388888889,6.66933333333,7.63388888889,8.72377777778,16.9785555556,5.55344444444
427.94,7.481,17.5518888889,15.2941111111,16.152,6.66466666667,7.62733333333,8.72477777778,16.9846666667,5.55622222222
428.30,7.49488888889,17.5641111111,15.3116666667,16.1701111111,6.67666666667,7.63966666667,8.74322222222,16.9978888889,5.54855555556
428.65,7.49533333334,17.5764444445,15.3191111111,16.1691111111,6.69522222222,7.64366666667,8.74911111111,16.9983333333,5.56033333334
429.01,7.50844444444,17.6115555556,15.3691111111,16.1984444444,6.71144444444,7.66944444444,8.78933333334,17.0333333333,5.57833333333
429.37,7.50544444444,17.5954444445,15.3462222222,16.2011111111,6.71411111111,7.64488888889,8.76088888889,17.0251111111,5.58677777778
429.72,7.50466666667,17.5863333333,15.3484444444,16.2101111111,6.70966666667,7.64944444444,8.754,17.0211111111,5.58711111111
430.08,7.49133333333,17.5993333334,15.366,16.2035555556,6.71522222222,7.63788888889,8.75166666667,17.0168888889,5.55777777778
430.44,7.46577777778,17.5757777778,15.3448888889,16.1723333333,6.66777777778,7.60122222222,8.73511111111,16.9965555556,5.53066666667
430.79,7.45144444444,17.5676666667,15.3408888889,16.1666666667,6.64344444444,7.57244444444,8.697,16.9902222222,5.51244444445
431.15,7.42688888889,17.5614444444,15.3211111111,16.1544444444,6.60333333333,7.53488888889,8.67888888889,16.981,5.47966666667
431.50,7.39455555556,17.5562222222,15.3092222222,16.1298888889,6.55477777778,7.50411111111,8.64466666667,16.9554444444,5.43877777778
431.86,7.40233333333,17.5642222222,15.3138888889,16.1373333334,6.56988888889,7.51155555556,8.654,16.9578888889,5.43566666667
432.22,7.41311111111,17.5796666667,15.3303333333,16.1452222222,6.59033333333,7.52244444445,8.65511111111,16.9791111111,5.45
432.57,7.40244444444,17.5768888889,15.3443333333,16.1422222222,6.57933333333,7.52744444444,8.65222222222,16.9912222222,5.44622222222
432.93,7.37022222222,17.5508888889,15.2954444444,16.1275555556,6.55233333333,7.49911111111,8.608,16.9758888889,5.41411111111
433.29,7.36055555556,17.5445555556,15.3155555556,16.1197777778,6.55266666667,7.48911111111,8.607,16.9678888889,5.39688888889
433.64,7.346,17.5376666667,15.3045555556,16.1153333333,6.53255555555,7.47755555556,8.59344444445,16.9541111111,5.36866666667
434.00,7.335,17.5053333333,15.2832222222,16.11,6.51988888889,7.47033333333,8.57588888889,16.9544444445,5.37544444444
434.35,7.34788888889,17.5118888889,15.2956666666,16.1405555555,6.53733333333,7.47922222222,8.57911111111,16.9652222222,5.381
434.71,7.35188888889,17.5273333333,15.3146666667,16.156,6.55544444444,7.49788888889,8.60188888889,16.98,5.38444444445
435.07,7.37755555555,17.5667777778,15.3371111111,16.1815555556,6.58433333333,7.51677777778,8.61755555556,17.0143333334,5.40811111111
435.42,7.39322222222,17.5684444444,15.3482222222,16.1937777778,6.60866666667,7.522,8.62988888889,17.031,5.423
435.78,7.39444444445,17.5657777778,15.3571111111,16.2023333333,6.60077777778,7.51466666667,8.62622222222,17.057,5.42455555556
436.13,7.40544444444,17.5625555556,15.369,16.2157777778,6.60055555556,7.52333333333,8.63188888889,17.0652222222,5.43222222222
436.49,7.40222222222,17.5873333333,15.3668888889,16.2356666667,6.58377777778,7.49477777778,8.62922222222,17.0632222222,5.41422222222
436.84,7.45288888889,17.6316666667,15.4191111111,16.2785555555,6.638,7.52933333333,8.66688888889,17.0991111111,5.44855555555
437.20,7.49144444444,17.6711111111,15.4365555556,16.3335555555,6.659,7.551,8.69544444445,17.1401111111,5.47133333333
437.56,7.51622222222,17.7082222222,15.4625555555,16.3648888889,6.69144444444,7.56688888889,8.72855555555,17.1674444444,5.49655555556
437.91,7.56233333333,17.7425555556,15.512,16.4118888889,6.73822222222,7.59955555555,8.76111111111,17.2002222222,5.53644444445
438.27,7.58288888889,17.7733333333,15.5445555556,16.4397777778,6.77466666666,7.62677777778,8.78144444445,17.2414444445,5.55611111111
438.62,7.60022222222,17.7938888889,15.5581111111,16.443,6.79455555556,7.63277777778,8.78755555556,17.2775555555,5.568
438.98,7.55811111111,17.7565555556,15.5377777778,16.4267777778,6.76466666667,7.61811111111,8.76388888889,17.2417777778,5.53944444444
439.33,7.571,17.7751111111,15.5452222222,16.4514444444,6.77922222222,7.62422222222,8.77966666666,17.2636666667,5.54644444444
439.69,7.57711111111,17.7867777778,15.538,16.4633333333,6.78877777778,7.62466666667,8.77655555556,17.2556666667,5.54877777778
440.04,7.54533333333,17.7804444445,15.5133333333,16.4597777778,6.76588888889,7.58655555556,8.75933333333,17.2374444444,5.51911111111
440.40,7.56022222222,17.7728888889,15.5228888889,16.4696666667,6.79077777778,7.61522222222,8.772,17.2487777778,5.53655555556
440.75,7.55733333333,17.7664444445,15.5154444445,16.4698888889,6.78944444444,7.60522222222,8.77977777778,17.2546666667,5.54533333333
441.11,7.54066666667,17.7361111111,15.5096666667,16.442,6.76644444445,7.58633333333,8.75577777778,17.2355555556,5.53155555556
441.47,7.52922222222,17.7154444444,15.5232222222,16.4403333333,6.75722222222,7.572,8.735,17.2261111111,5.52144444444
441.82,7.50322222222,17.7293333333,15.5224444444,16.4347777778,6.73688888889,7.55244444444,8.724,17.2263333333,5.49344444444
442.18,7.49733333333,17.7428888889,15.5305555556,16.4467777778,6.72633333333,7.54566666667,8.72133333333,17.2417777778,5.48566666667
442.53,7.48277777778,17.7321111111,15.5093333333,16.4551111111,6.70522222222,7.52955555556,8.70788888889,17.2437777778,5.48077777778
442.89,7.50555555555,17.7443333334,15.5253333333,16.475,6.71111111111,7.53177777778,8.71088888889,17.2644444444,5.48722222222
443.24,7.49666666667,17.7412222222,15.5267777778,16.4701111111,6.70811111111,7.53055555556,8.69566666667,17.2661111111,5.48788888889
443.60,7.49911111111,17.7472222222,15.5516666667,16.4864444444,6.70833333333,7.54611111111,8.71055555556,17.2904444445,5.486
443.95,7.52544444444,17.7496666667,15.5616666667,16.495,6.72133333334,7.57011111111,8.72,17.3301111111,5.50833333333
444.31,7.52,17.7421111111,15.5605555556,16.4964444444,6.71833333333,7.55677777778,8.69511111111,17.3274444445,5.49811111111
444.66,7.52844444444,17.7518888889,15.5648888889,16.5112222222,6.707,7.56644444445,8.68288888889,17.3354444444,5.48955555555
445.02,7.52611111111,17.7795555555,15.5756666667,16.5315555556,6.72477777778,7.57911111111,8.70133333333,17.3607777778,5.49855555555
445.37,7.53011111111,17.785,15.56,16.5396666667,6.71577777778,7.56877777778,8.70077777778,17.3692222222,5.50422222222
445.72,7.54077777778,17.7797777778,15.5521111111,16.5464444444,6.71155555556,7.55622222222,8.69933333334,17.3743333333,5.50133333333
446.08,7.536,17.7615555555,15.5337777778,16.5416666667,6.69244444444,7.54977777778,8.68866666667,17.3537777778,5.49755555555
446.43,7.54211111111,17.7741111111,15.5573333333,16.5588888889,6.71211111111,7.56166666667,8.69422222222,17.3591111111,5.50911111111
446.79,7.554,17.7974444444,15.5723333333,16.5784444444,6.72833333333,7.56855555556,8.72111111111,17.3777777778,5.52677777778
447.14,7.54877777778,17.8111111111,15.578,16.5924444444,6.72,7.55655555556,8.71555555555,17.3756666667,5.52044444444
447.50,7.52822222222,17.8122222222,15.5581111111,16.5802222222,6.72055555555,7.53822222222,8.70255555555,17.3734444444,5.52111111111
447.85,7.51422222222,17.8125555555,15.5587777778,16.5942222222,6.71711111111,7.52555555555,8.71211111111,17.3711111111,5.50933333333
448.21,7.51422222222,17.827,15.5716666667,16.6077777778,6.724,7.52066666667,8.72466666667,17.3754444444,5.51955555556
448.56,7.518,17.8443333333,15.5936666667,16.6304444445,6.748,7.52411111111,8.74044444445,17.3804444444,5.529
448.92,7.52888888889,17.8532222222,15.5892222222,16.6421111111,6.752,7.51733333333,8.73833333333,17.3833333334,5.52977777778
449.27,7.55922222222,17.8791111111,15.6121111111,16.669,6.78166666667,7.54166666667,8.76755555555,17.4156666667,5.54466666667
449.62,7.54666666667,17.878,15.6272222222,16.6716666667,6.79433333333,7.54933333333,8.77422222222,17.4283333333,5.54666666667
449.98,7.55888888889,17.8956666667,15.6357777778,16.6772222222,6.81455555556,7.55466666667,8.78466666667,17.4417777778,5.55433333333
450.33,7.55644444445,17.8923333333,15.6131111111,16.6704444444,6.80844444445,7.53944444445,8.78688888889,17.4261111111,5.54244444445
450.69,7.556,17.8847777778,15.6095555556,16.6687777778,6.81266666667,7.53411111111,8.77333333334,17.4365555556,5.53222222222
451.04,7.55711111111,17.8736666667,15.6108888889,16.6708888889,6.81266666667,7.54988888889,8.78088888889,17.4492222222,5.53244444444
451.40,7.59322222222,17.8812222222,15.6466666667,16.704,6.82566666667,7.56388888889,8.79311111111,17.467,5.55033333333
451.75,7.61822222222,17.9106666667,15.6778888889,16.7118888889,6.84044444445,7.56988888889,8.78133333333,17.4718888889,5.56577777778
452.10,7.631,17.9271111111,15.6763333333,16.7292222222,6.85344444445,7.58733333333,8.78777777778,17.489,5.56977777778
452.46,7.60644444444,17.9128888889,15.6523333333,16.7023333333,6.82477777778,7.55777777778,8.75877777778,17.4837777778,5.54588888889
452.81,7.60833333333,17.9178888889,15.665,16.7254444445,6.83233333333,7.57077777778,8.76844444444,17.5038888889,5.55244444444
453.17,7.58555555556,17.9096666667,15.6686666667,16.7237777778,6.83733333333,7.56177777778,8.75588888889,17.4936666667,5.55266666667
453.52,7.59277777778,17.9253333333,15.6666666667,16.7555555556,6.82922222222,7.56066666667,8.74811111111,17.4874444444,5.546
453.87,7.59977777778,17.9481111111,15.6941111111,16.7712222222,6.82833333333,7.55388888889,8.75222222222,17.5028888889,5.53955555556
454.23,7.59711111111,17.9552222222,15.7117777778,16.803,6.81022222222,7.56166666667,8.747,17.5072222222,5.53644444444
454.58,7.58255555556,17.9548888889,15.6988888889,16.8184444444,6.80922222222,7.55222222222,8.733,17.5021111111,5.52955555556
454.93,7.58533333333,17.9377777778,15.7011111111,16.8147777778,6.822,7.54311111111,8.731,17.4971111111,5.52488888889
455.29,7.56011111111,17.9407777778,15.6872222222,16.8105555556,6.80766666667,7.53277777778,8.72011111111,17.4953333333,5.50188888889
455.64,7.53644444445,17.9065555556,15.6685555556,16.8077777778,6.78211111111,7.53244444445,8.70622222222,17.4922222222,5.48055555556
