wavelength,Back_HemParm,Belly_HemParm,Breast_HemParm,Crissum_HemParm,Crown_HemParm,DorTail_HemParm,Patch10_HemParm,Rump_HemParm,Throat_HemParm,WingTip_HemParm
635.58,13.1352666667,38.7112083333,31.56775,19.9285833333,9.78483333334,16.9918778935,29.6540833333,16.7655,38.3601666667,13.9645833333
635.91,13.0892333333,38.7539166666,31.5583333333,19.9286666667,9.75458333332,16.9841365741,29.6335833333,16.7519583333,38.4144166667,13.92825
636.24,13.0616666667,38.715625,31.605,19.9706666667,9.74104166666,17.0048576389,29.6291666667,16.729375,38.3925,13.91325
636.57,13.1583166667,38.9153333333,31.72825,20.1178333333,9.85712499999,17.1113194445,29.7955,16.8323333334,38.5171666667,14.0335
636.90,13.1242,38.8320833333,31.65275,20.0630833333,9.83012499999,17.0699126157,29.7241666666,16.75725,38.4749166667,14.0279166667
637.23,13.11835,38.7692916667,31.6460833333,20.0825,9.90491666667,17.0934641204,29.6978333333,16.826875,38.4093333333,14.0899166666
637.56,13.1532666666,38.7687916667,31.6576666666,20.1370833333,9.90725000001,17.1167309028,29.7338333333,16.8335833333,38.4695,14.14775
637.90,13.0948333333,38.645875,31.5330833333,20.0181666667,9.75379166665,16.9999756945,29.62625,16.7247916667,38.3066666667,14.07775
638.23,13.1909333333,38.65625,31.5708333333,20.1073333333,9.82583333333,17.099896412,29.7664166667,16.873,38.38525,14.1851666666
638.56,13.2471833333,38.670875,31.633,20.1698333333,9.87829166666,17.1810856482,29.82925,16.9812083333,38.4618333333,14.2989166667
638.89,13.12605,38.52075,31.48825,20.0276666667,9.75633333334,17.0497019676,29.6635833333,16.7845,38.353,14.22375
639.22,13.2944,38.5257916667,31.6054166667,20.20775,9.85245833334,17.1374207176,29.7580833334,16.9141666667,38.4000833333,14.3563333333
639.55,13.26415,38.4157083333,31.5934166667,20.1898333333,9.82625000001,17.0900248842,29.7793333333,16.86425,38.4218333333,14.3108333333
639.88,13.2923333333,38.5072083334,31.6183333334,20.2406666667,9.825125,17.156958912,29.8044166667,16.8723333333,38.52875,14.40075
640.21,13.1862166667,38.2430416667,31.408,20.04925,9.71366666669,17.0600960648,29.6471666667,16.74375,38.3340833333,14.2548333333
640.54,13.2506,38.3562083333,31.4455833334,20.1188333333,9.7465,17.1313825232,29.727,16.7685,38.4079166667,14.2838333333
640.87,13.1544666666,38.2646666667,31.3076666667,20.0245,9.59508333333,16.9889716435,29.6236666667,16.629,38.3750833333,14.1519166667
641.20,13.1124333333,38.2592083333,31.3579166667,20.0125,9.60591666666,16.9983217593,29.6118333333,16.6494583333,38.3235,14.1389166667
641.53,13.2671833333,38.4684583334,31.5251666666,20.1969166667,9.85037500001,17.1491510417,29.8643333333,16.8383333333,38.5959166667,14.3086666667
641.87,13.16185,38.3946666667,31.4704166666,20.0654166667,9.74370833332,17.0046244213,29.7046666666,16.7113333333,38.4959166667,14.1274166667
642.20,13.0940833333,38.3265416667,31.3789166666,19.9721666667,9.68025000001,16.9358715278,29.6601666666,16.6544166667,38.4474166667,14.0528333333
642.53,13.3258,38.531125,31.63025,20.17625,9.93062499999,17.1709357639,29.8818333333,16.9024166667,38.665,14.3148333334
642.86,13.21745,38.4417916667,31.4924166667,20.07625,9.87191666666,17.1005063658,29.8149166666,16.804625,38.6440833333,14.228
643.19,13.30925,38.54175,31.4568333333,20.11425,9.83408333334,17.1593784722,29.8128333333,16.8615416667,38.63175,14.2958333334
643.52,13.3283833333,38.5519166667,31.437,20.0579166667,9.83075,17.0996770833,29.8163333333,16.8419166667,38.5818333333,14.2526666667
643.85,13.3551333333,38.6499166667,31.5481666666,20.0925,9.90050000001,17.1399618056,29.8843333333,16.891875,38.6810833334,14.2536666667
644.18,13.3439833333,38.60025,31.5350833333,20.07575,9.951875,17.186318287,29.8830833334,16.9745,38.6581666667,14.2980833333
644.51,13.4469666667,38.7520416667,31.7201666666,20.2393333334,10.098375,17.3464137731,30.1100833333,17.089375,38.8230833333,14.43525
644.84,13.6365666667,38.9011666667,31.7158333333,20.2985,10.199625,17.4418449074,30.184,17.15875,38.925,14.5223333333
645.17,13.5472333333,38.7761666666,31.64725,20.1974166667,10.1300833333,17.4047679398,30.0399166667,17.067375,38.7838333333,14.4205833334
645.50,13.5897166667,38.7438333333,31.6750833333,20.2419166666,10.1629166667,17.4491788195,30.1195,17.0722083333,38.78625,14.5850833333
645.83,13.5168833334,38.6595416667,31.5970833333,20.1765833333,10.089375,17.3909895833,30.02,16.9515,38.7181666667,14.5353333333
646.16,13.39475,38.6034583333,31.4738333333,20.06725,9.89720833333,17.2730277778,29.9529166666,16.8772916667,38.5894166666,14.3505
646.49,13.2392333333,38.5840416667,31.4073333333,20.0064166667,9.71679166666,17.13403125,29.8838333334,16.7744583333,38.51075,14.2101666667
646.82,13.15965,38.43375,31.3581666667,19.9664166667,9.74874999999,17.0706880787,29.9098333333,16.6987083333,38.42475,14.15125
647.15,13.0669333333,38.3467916667,31.25625,19.9368333333,9.68191666667,17.0256001157,29.8226666667,16.6113333334,38.294,14.0865
647.48,12.9423666667,38.2659583333,31.1345833334,19.8035833333,9.50279166667,16.9089803241,29.683,16.5134583333,38.1840833333,14.0125833333
647.81,12.9416333333,38.3465,31.1504166667,19.8310833334,9.44366666667,16.8513443287,29.7236666667,16.4775,38.2109166667,13.914
648.14,12.8755333333,38.3644583333,31.1383333333,19.7593333333,9.40704166667,16.8101950231,29.6511666666,16.4248333333,38.1108333333,13.8186666667
648.47,12.75175,38.2433333333,31.128,19.7606666667,9.35337499999,16.7943061343,29.6350833333,16.4145416667,38.098,13.8010833333
648.80,12.7462166667,38.3365833333,31.2466666667,19.7455833333,9.32245833333,16.8214965277,29.7329166667,16.4069583334,38.1663333333,13.8405
649.13,12.55915,38.20475,31.0519166667,19.6054166667,9.17762500001,16.6687517361,29.55675,16.2537083333,37.98075,13.6209166667
649.46,12.5615166667,38.292625,31.11225,19.669,9.16229166667,16.6836481481,29.59825,16.2647916667,38.0294166667,13.5936666666
649.79,12.5733,38.298375,31.1173333334,19.70275,9.26795833334,16.6995306713,29.6255,16.2325416667,38.0554166667,13.6508333334
650.11,12.5811833333,38.2495,31.0996666667,19.5915,9.27937500001,16.7242986111,29.6573333333,16.172875,37.9886666667,13.6861666667
650.44,12.57285,38.3305833333,31.1348333333,19.6056666667,9.24187500001,16.7475740741,29.6016666667,16.181625,38.0005833333,13.7288333333
650.77,12.4378666667,38.1939166666,31.06975,19.5204166667,9.11249999998,16.6328443287,29.5343333333,16.0835416666,38.00375,13.55575
651.10,12.4983166667,38.268,31.2065833333,19.635,9.19204166666,16.6982494213,29.6525,16.1377083333,38.1195,13.6235833333
651.43,12.48205,38.2116666667,31.2214166667,19.6619166667,9.22466666668,16.7628831019,29.64775,16.13775,38.1355833333,13.6875833333
651.76,12.53235,38.1579583333,31.17275,19.6894166667,9.20091666666,16.7200283565,29.6051666667,16.13,38.1001666667,13.7764166667
652.09,12.4482,38.1245,31.0966666667,19.6050833333,9.063125,16.6277980324,29.4936666667,16.0117083333,37.9899166667,13.6723333334
652.42,12.4926333333,38.0894166667,31.0510833333,19.7150833333,9.118,16.6647471065,29.4518333334,16.0199166667,37.9750833333,13.662
652.75,12.5660166667,38.2611666667,31.1976666667,19.8185833333,9.13620833334,16.758134838,29.55775,16.1126666667,38.1324166667,13.79425
653.08,12.6645833333,38.3790833333,31.3063333333,19.9395,9.31045833333,16.8929496528,29.6596666667,16.213125,38.2465,13.8916666667
653.41,12.6528,38.3845833334,31.33575,19.9128333334,9.26091666666,16.8928697916,29.637,16.1956666667,38.2626666667,13.8639166667
653.74,12.7170833333,38.461875,31.40025,20.03425,9.32608333333,16.9324722222,29.6543333333,16.268,38.39375,13.881
654.06,12.6722166667,38.4064166667,31.3401666666,19.9639166667,9.307375,16.914412037,29.6529166667,16.2602916667,38.3201666667,13.834
654.39,12.86875,38.5559583333,31.5235,20.146,9.60033333333,17.1388304398,29.80975,16.450375,38.333,14.09175
654.72,12.8021333333,38.463,31.37225,20.0928333333,9.54216666668,17.0566076389,29.729,16.403125,38.199,14.031
655.05,12.7483166667,38.4674583333,31.3730833333,19.9296666667,9.46354166666,16.9618744213,29.6345833334,16.309,38.1155,13.976
655.38,12.7355166667,38.4693333333,31.441,19.90525,9.45049999998,17.0194878472,29.6945833333,16.3340833333,38.1738333333,13.9115833333
655.71,12.82105,38.6362083333,31.5809166666,20.0570833333,9.56966666667,17.1179496528,29.8575833333,16.5174166667,38.3035,14.0748333333
656.04,12.8729833333,38.6570833333,31.6986666667,20.0564166667,9.56695833334,17.1239403935,29.9511666667,16.6165833333,38.3650833334,14.1306666667
656.37,12.9887666667,38.7903333333,31.8726666667,20.1694166667,9.69862499999,17.2107702547,30.1265833333,16.720875,38.3828333333,14.1839166667
656.69,12.9661833333,38.5887916667,31.7601666667,20.0070833333,9.61654166668,17.1404785879,30.0171666667,16.68925,38.12425,14.1455
657.02,12.95805,38.6112916666,31.7766666667,19.9695833333,9.58454166668,17.1486400463,30.0639166667,16.7257916667,38.0929166667,14.1571666667
657.35,12.9531166667,38.630625,31.75625,19.9228333333,9.55129166667,17.12921875,30.0523333333,16.7162083334,38.1149166667,14.1710833333
657.68,12.9620166667,38.723875,31.8081666667,20.05125,9.48629166668,17.142078125,30.07675,16.7038333333,38.1875,14.1860833333
658.01,12.9168166667,38.6695,31.6773333333,19.976,9.38929166665,17.0721585648,30.02225,16.662,38.1475,14.1070833333
658.34,12.9375166667,38.71475,31.7074166666,19.9888333333,9.39541666667,17.1505295139,30.0805833333,16.6261666667,38.1425,14.1641666667
658.66,12.9089833333,38.66425,31.6001666667,20.0194166667,9.40641666667,17.1236128472,30.0600833333,16.6492916667,38.0761666667,14.1370833333
658.99,12.8227,38.56575,31.553,19.91275,9.33216666668,17.0312905092,29.9991666666,16.549875,37.983,14.05525
659.32,12.8057166667,38.5247916667,31.5246666667,19.7961666667,9.30837500002,17.009416088,29.9940833333,16.485375,37.9351666667,13.94425
659.65,12.7463333333,38.5036666667,31.3949166667,19.7243333333,9.29825000001,16.9654079861,29.9575833333,16.3972083334,37.8439166667,13.9436666666
659.98,12.63565,38.399875,31.2413333333,19.5526666667,9.18550000002,16.8571938657,29.78825,16.3032916667,37.7625833333,13.8305
660.31,12.5612,38.4380833333,31.2568333333,19.5601666667,9.11075000002,16.8065092593,29.7981666667,16.300875,37.81375,13.7623333333
660.63,12.6263,38.4880833333,31.24625,19.6460833333,9.175875,16.863962963,29.82875,16.3275,37.8499166667,13.8478333333
660.96,12.6827333333,38.5696666667,31.2825,19.7324166667,9.21300000001,16.9039288195,29.8679166667,16.362,37.8445,13.9149166667
661.29,12.7170666667,38.5875,31.3245833334,19.6710833333,9.27337500002,16.9280347223,29.8633333333,16.4076666667,37.8720833333,13.9061666666
661.62,12.6581666667,38.5835833333,31.37375,19.6633333333,9.23825,16.9076006944,29.85,16.3546666667,37.8923333333,13.8874166666
661.94,12.7417333333,38.6526666667,31.5099166666,19.761,9.38879166666,16.975181713,29.86425,16.4940833333,38.0363333334,13.9793333334
662.27,12.8903166667,38.8719583333,31.69675,19.8995,9.48670833335,17.141291088,30.0484166667,16.59775,38.121,14.134
662.60,13.0721833333,39.0785833333,31.7969166666,20.117,9.74262500002,17.3392511574,30.1785,16.7794166667,38.25575,14.3740833334
662.93,13.0925,39.1535416667,31.94075,20.1896666667,9.78441666666,17.3969172454,30.2806666667,16.8319166666,38.40175,14.4468333333
663.26,13.0789166667,39.280375,32.0555,20.2491666667,9.74895833333,17.4395434028,30.2836666667,16.79925,38.4854166667,14.4395833333
663.58,12.9689,39.0949583333,31.9878333334,20.20725,9.69758333335,17.386609375,30.2705,16.705,38.3440833333,14.381
663.91,12.9122166667,39.0282916667,31.9651666667,20.196,9.62266666668,17.3810144676,30.2401666667,16.5694166667,38.3791666667,14.394
664.24,12.8774,39.0984166666,32.0438333333,20.1783333333,9.62333333333,17.3647534722,30.258,16.5405,38.4241666667,14.3434166667
664.57,12.7293166667,38.9024166666,32.0361666667,20.1330833333,9.54912500001,17.2979311342,30.2300833333,16.4504583333,38.3775,14.2520833333
664.89,12.6831666667,38.8387916667,31.9239166667,20.1660833333,9.55649999999,17.2734681713,30.23075,16.3862083333,38.36075,14.2644166666
665.22,12.6097166667,38.9039166667,31.8504166666,20.0870833333,9.42362500001,17.1189195602,30.15375,16.2894166666,38.3414166667,14.1625
665.55,12.4836333333,38.8380416667,31.655,19.9104166667,9.21604166668,16.9240601852,30.0535,16.1894166667,38.1689166667,13.9658333333
665.87,12.2745333333,38.5584583333,31.51225,19.7455,9.01637499999,16.7298269676,29.823,15.975,38.0966666667,13.7331666666
666.20,12.14745,38.4403333333,31.4030833333,19.5856666667,8.81037500002,16.6215862268,29.72625,15.8461666667,38.0125833333,13.5949166667
666.53,12.1041166667,38.3555,31.2286666667,19.57625,8.75995833333,16.5787459491,29.6589166667,15.783375,37.91525,13.5963333333
666.86,12.1207333333,38.199125,31.11425,19.56825,8.72383333334,16.5532858797,29.6691666666,15.8192916667,37.8733333333,13.5449166666
667.18,12.2692666667,38.4200416667,31.2543333334,19.7276666667,8.84508333333,16.6846574074,29.7743333334,15.908875,38.078,13.7285
667.51,12.3239333333,38.4969583334,31.2796666667,19.7670833333,8.90366666666,16.72759375,29.82475,15.9921666667,38.0630833333,13.7845
667.84,12.26955,38.3824583333,31.1845,19.7346666666,8.833625,16.7113900463,29.8048333334,16.0112916667,37.9516666666,13.7803333333
668.16,12.4231,38.6009583333,31.294,19.8425833333,8.95816666667,16.878478588,29.8765833333,16.0887083333,38.0713333333,13.9354166666
668.49,12.4560166667,38.5177083334,31.2778333333,19.7139166667,8.90112499999,16.8349085648,29.8436666667,16.0573333333,37.9825833333,13.8473333333
668.82,12.4429,38.3695,31.1956666667,19.7168333333,8.96608333335,16.8815746528,29.8465833333,16.0470416667,37.9079166667,13.8314166667
669.14,12.4095833333,38.354375,31.137,19.7700833333,8.99391666667,16.9695763889,29.8743333334,16.024,37.9043333333,13.8545
669.47,12.4750833333,38.5559583333,31.1798333333,19.8451666667,9.07850000001,17.0483744213,29.944,16.141125,38.0011666667,13.97125
669.80,12.5559166667,38.6047916667,31.1644166667,19.9764166666,9.17283333333,17.1311359954,29.9985,16.2134583333,38.05,14.05225
670.13,12.5381166667,38.5832916666,31.2209166666,19.9409166667,9.15183333334,17.1341012732,29.9209166667,16.1955833333,37.9828333333,14.056
670.45,12.6809166667,38.7766666667,31.4183333333,20.0874166667,9.28608333334,17.2482592593,30.00575,16.3584166667,38.1191666667,14.232
670.78,12.68875,38.7431666666,31.3915,20.084,9.34808333333,17.2532123843,30.09,16.4249583333,38.096,14.1929166667
671.10,12.7338166667,38.8212083334,31.389,20.02425,9.50737500001,17.2907453704,30.13275,16.4844166667,38.087,14.2818333334
671.43,12.7421333333,38.9354166666,31.4645833333,20.0375,9.51595833334,17.2909878473,30.1588333333,16.434625,38.225,14.2506666667
671.76,12.55505,38.75075,31.2403333333,19.849,9.39812499998,17.092775463,30.042,16.3257916666,37.9893333333,14.1021666666
672.08,12.7283666667,38.8962083334,31.449,20.1175,9.69566666668,17.3559704861,30.2115,16.56575,38.1778333333,14.4365833333
672.41,12.8171333333,39.0921666667,31.5551666666,20.1543333333,9.78195833333,17.4345873843,30.3510833333,16.7181666666,38.30125,14.5804166667
672.74,12.8927666667,39.0579166667,31.6914166667,20.2191666667,9.859125,17.4054409722,30.3663333333,16.7090416667,38.3878333333,14.66775
673.06,12.9049,38.92925,31.6613333333,20.2108333333,9.86979166666,17.407,30.3970833333,16.6098333333,38.39625,14.75575
673.39,12.8307333334,38.922875,31.7355,20.21475,9.836625,17.3472997685,30.3968333333,16.595875,38.4595,14.7346666667
673.72,12.8791166667,38.92875,31.63275,20.19725,9.858875,17.2343287037,30.4430833333,16.5795,38.4424166666,14.6730833333
674.04,12.6920833333,38.6446666667,31.3065,19.9333333333,9.72870833331,17.0383796296,30.2149166667,16.3426666667,38.17575,14.5191666667
674.37,12.6046,38.5501666667,31.3294166667,19.7870833334,9.63904166668,16.9661296296,30.0955,16.2090833334,38.1353333333,14.4335833334
674.69,12.61075,38.4490833333,31.3046666667,19.8678333333,9.57495833333,16.93875,30.0294166667,16.143125,38.1323333333,14.368
675.02,12.6757666667,38.4433333333,31.3439166667,19.9610833334,9.69116666667,17.0400734954,30.0835833333,16.2543333333,38.14075,14.4575
675.35,12.7688833333,38.5555833333,31.4728333333,19.9895833333,9.77324999998,17.1326481481,30.1963333333,16.3312083333,38.2186666667,14.5043333333
675.67,12.6459666667,38.5209166667,31.4365833333,19.9224166667,9.65999999999,17.0442019676,30.1340833333,16.271125,38.1341666667,14.3690833333
676.00,12.6574166667,38.5095416667,31.48075,19.9394166667,9.60441666668,17.0077384259,30.1015833333,16.249125,38.02825,14.3395
676.32,12.7111,38.506,31.5175,19.9135,9.69491666666,17.0675457176,30.2319166667,16.3402916667,37.9959166667,14.39325
676.65,12.8220333333,38.6548333333,31.66,20.0315,9.76129166667,17.1942910879,30.4334166667,16.5019583333,38.09525,14.4161666666
676.97,12.9155333333,38.80325,31.7871666667,20.05725,9.742625,17.2739600694,30.6004166667,16.5459166667,38.1204166667,14.44925
677.30,12.8695833333,38.9054166666,31.89,20.1099166667,9.76333333333,17.3778431713,30.5993333333,16.4992083333,38.1895833333,14.5359166667
677.63,12.92785,38.9367916667,31.92625,20.2380833333,9.83116666667,17.477224537,30.7113333333,16.580875,38.16275,14.4839166667
677.95,13.0147,38.977625,31.88275,20.3896666667,9.860875,17.5179670139,30.7235833333,16.6101666666,38.1674166667,14.5396666667
678.28,13.0182,39.1512083333,31.9349166667,20.43,9.86529166668,17.5489091435,30.86925,16.711,38.278,14.5936666666
678.60,13.0434,39.18175,31.9075,20.4133333333,9.81570833334,17.5397667824,30.8670833333,16.67875,38.2491666666,14.697
678.93,13.1458666666,39.167375,32.0135833333,20.5390833333,9.91004166665,17.6233582176,30.9155833333,16.7695833333,38.3318333333,14.7913333333
679.25,13.2835333334,39.3018333333,32.0439166666,20.6185,9.94974999999,17.7137905093,30.9956666667,16.7975833333,38.433,14.8714166667
679.58,13.3574,39.2774166667,32.1103333333,20.7104166667,10.0112916667,17.8037071759,31.0005,16.7894166666,38.5208333333,14.973
679.90,13.3087,39.24225,32.0536666667,20.6971666667,9.81912499999,17.7232488426,30.89275,16.6668333333,38.46225,14.8010833333
680.23,13.2192666667,39.1268333333,31.9921666667,20.6030833333,9.73583333333,17.6062476852,30.77425,16.5480416667,38.2655833333,14.7134166667
680.55,13.1156333334,39.0866666667,31.9658333333,20.6095,9.74679166667,17.5624664352,30.6930833333,16.5590416667,38.23025,14.68625
680.88,13.26025,39.0925833333,32.1053333333,20.7585833333,9.91408333332,17.6759618055,30.8270833334,16.761625,38.336,14.7734166667
