wavelength,Back_TanSelf,Belly_TanSelf,Breast_TanSelf,Crissum_TanSelf,Crown_TanSelf,DorTail_TanSelf,Patch10_TanSelf,Patch11_TanSelf,Patch12_TanSelf,Patch13_TanSelf,Rump_TanSelf,Throat_TanSelf,WingTip_TanSelf
340.50,10.0313333333,26.0742,27.5409333334,21.1114,5.81126666667,5.42203333333,14.4152666667,16.9349333333,2.539,20.1410666667,7.579,5.55186666667,6.41426666667
340.87,10.2042666667,26.2477333333,27.7924666667,21.3082,6.00886666667,5.72586666667,14.6735151515,17.0662666667,2.82606666667,20.3228,7.7796,5.76206666667,6.58593333333
341.23,10.2629333333,26.4805333333,28.0639333333,21.459,6.08726666667,5.71496666667,14.8222242425,17.11,2.91793333333,20.498,7.8186,5.85,6.58046666667
341.60,10.3425333333,26.5825333333,28.2318,21.6261333333,6.1842,5.7361,14.9598,17.1775333333,3.02053333333,20.6068,7.88053333333,5.84446666667,6.61726666667
341.96,10.6233333333,26.7471333333,28.4695333333,21.8631333333,6.3408,5.92686666667,15.1986121212,17.4068,3.2574,20.8606666667,7.99846666666,5.9684,6.736
342.33,10.7088,26.8988,28.6870666667,21.9062,6.45493333333,5.92693333333,15.2905818182,17.4954,3.26986666667,20.9581333333,8.07973333333,6.01546666667,6.74626666667
342.70,10.7986666667,27.0380666667,28.8808,22.0682,6.5748,6.0445,15.4551030303,17.63,3.3814,21.2028,8.16226666667,6.07293333333,6.77846666667
343.06,11.172,27.4620666667,29.3418,22.4786666666,6.90013333333,6.4069,15.9376484849,17.9211333333,3.71546666667,21.6017333333,8.49986666666,6.396,6.98833333333
343.43,11.2293333333,27.5644,29.4573333333,22.4918,6.8874,6.37266666667,15.9706363636,17.8682,3.66593333333,21.7408666667,8.4332,6.3678,6.91313333333
343.79,11.3828,27.7050666667,29.6482,22.6066666667,6.95513333333,6.47116666667,16.0916424242,17.9358666666,3.8008,21.8683333333,8.52973333333,6.40546666667,6.97513333333
344.16,11.1887333333,27.6392666667,29.5334666667,22.4557333333,6.7418,6.3015,15.9564060606,17.8397333333,3.664,21.7950666667,8.32286666667,6.2106,6.74393333333
344.52,11.2892666667,27.7412,29.6609333333,22.5588,6.81046666667,6.40166666667,16.0292666667,17.8983333333,3.65593333333,21.8994,8.4428,6.32566666667,6.872
344.89,11.5196666667,27.9666666666,29.9629333333,22.7834,6.9948,6.5514,16.2413030303,18.1262,3.83346666667,22.0918666667,8.5788,6.50733333333,7.01806666667
345.25,11.6653333333,28.1464666667,30.1544666667,22.9534,7.1236,6.69053333333,16.3868606061,18.2192666666,3.91766666667,22.2106,8.67486666667,6.578,7.13666666667
345.62,11.7904666667,28.3063333333,30.3324666667,23.0666,7.24286666667,6.8379,16.5631212121,18.2016,4.00026666667,22.3536666667,8.74673333333,6.71253333333,7.21693333333
345.99,11.9145333333,28.5706666667,30.627,23.2543333333,7.4142,6.944,16.8084545454,18.273,4.11533333333,22.5692666667,8.91673333334,6.91526666667,7.3488
346.35,12.0307333333,28.7251333333,30.8594,23.4267333333,7.49226666667,7.06656666667,16.9748666667,18.302,4.20086666667,22.7154,9.0054,7.01526666667,7.45346666667
346.72,12.1170666667,28.8409333333,30.9596,23.5254,7.53833333333,7.1816,17.0851030303,18.2913333333,4.26506666667,22.7322,9.06526666667,7.1552,7.56926666667
347.08,12.1160666667,28.8732666667,31.0032666667,23.5026666666,7.4846,7.1385,17.0967212121,18.2412,4.227,22.7210666667,9.00073333333,7.18133333333,7.53146666667
347.45,12.0456,28.7965333333,31.0450666667,23.4494,7.41126666667,7.09713333333,17.133830303,18.1202666666,4.178,22.707,8.956,7.166,7.4182
347.81,12.1162666667,28.9586666667,31.1766,23.578,7.53186666667,7.185,17.3321090909,18.151,4.23293333333,22.858,9.05173333333,7.27,7.4948
348.18,12.2449333333,29.1106,31.4010666667,23.6958666667,7.73313333333,7.2698,17.5039272727,18.2073333333,4.31033333333,22.8888666667,9.13773333334,7.40593333333,7.56746666667
348.54,12.1344666667,29.0534666667,31.4213333333,23.6294666667,7.68106666666,7.15886666667,17.4572363636,18.0839333333,4.22406666666,22.8055333333,8.96186666667,7.304,7.44966666667
348.91,12.085,29.1564,31.498,23.6555333333,7.667,7.13423333333,17.4931454546,18.061,4.18986666667,22.9123333333,8.95633333333,7.23466666667,7.3462
349.27,12.131,29.1682,31.5065333333,23.6010666666,7.65806666667,7.13566666667,17.5555757576,17.997,4.2204,22.9013333334,8.9724,7.25746666667,7.37813333333
349.64,12.1163333333,29.2188,31.5581333333,23.6124666667,7.64346666667,7.13383333333,17.5543090909,18.024,4.22973333333,22.9055333333,8.90566666667,7.20726666666,7.36353333333
350.00,11.9184,29.0415333333,31.4261333333,23.4586666667,7.39966666667,6.8572,17.3165151515,17.7676,3.91253333334,22.6618,8.61793333333,6.90933333333,7.1668
350.37,11.8248666666,28.9833333333,31.3061333333,23.3514666667,7.3014,6.72523333333,17.2513939394,17.6430666666,3.8252,22.5986,8.47746666667,6.70473333333,7.00393333333
350.73,11.6118666666,28.8849333333,31.3022666667,23.2674,7.0986,6.48653333333,17.1306969697,17.4604666667,3.60213333333,22.5511333333,8.25026666667,6.45713333333,6.77153333333
351.10,11.5446666667,28.8214666667,31.247,23.2106,7.00573333333,6.36523333333,17.0792545455,17.2702,3.44746666667,22.4697333334,8.12213333333,6.29306666667,6.7052
351.46,11.6774,28.9658666667,31.3451333333,23.3644,7.10566666667,6.50406666667,17.1602,17.3228,3.51133333333,22.5894666667,8.19466666666,6.39746666667,6.88433333333
351.83,11.703,28.9977333334,31.4438666667,23.4089333333,7.15473333333,6.55183333333,17.2176060606,17.3020666667,3.50246666667,22.59,8.19206666667,6.39426666667,6.97393333333
352.19,11.9672666667,29.3235333334,31.7952,23.7783333333,7.33233333333,6.7425,17.5206787879,17.4774,3.71826666667,22.9266666667,8.40313333333,6.58013333333,7.2252
352.55,12.1566666667,29.5966666667,32.1117333333,24.0423333333,7.46666666667,6.8547,17.6940848485,17.6128666667,3.7992,23.1749333334,8.47613333333,6.69193333333,7.3238
352.92,12.1847333333,29.5991333333,32.1726666666,24.0645333333,7.46313333333,6.79286666667,17.7077151515,17.5044,3.68973333333,23.1002666667,8.3928,6.67593333333,7.27953333333
353.28,12.1994666667,29.7804,32.4104,24.2319333333,7.57673333333,6.8535,17.8375515151,17.5982,3.79073333333,23.2568,8.44633333333,6.7208,7.2748
353.65,12.3136666667,29.9795333333,32.6882666667,24.3824666667,7.6754,6.88696666667,18.0095212121,17.6659333333,3.84993333333,23.4044666667,8.57173333333,6.83546666667,7.30073333333
354.01,12.5025333333,30.2752666667,33.0210666667,24.5929333333,7.86673333334,7.1454,18.2853939394,17.8844,4.1156,23.6693333333,8.77433333333,7.04393333333,7.4386
354.38,12.6694666667,30.5468666667,33.3342,24.8246,8.03573333333,7.39296666667,18.4620969697,18.049,4.29246666667,23.8880666666,8.91766666667,7.2636,7.63746666667
354.74,12.7952,30.78,33.5294,24.9158,8.1394,7.44496666667,18.5297878788,18.1058,4.38106666667,23.9890666667,8.96686666667,7.33693333333,7.67466666667
355.11,12.7582666667,30.9490666667,33.7514666667,25.0017333333,8.1612,7.4309,18.552230303,18.1688666667,4.38513333333,24.0712,8.95246666667,7.3258,7.62326666667
355.47,12.7394,31.145,33.9822666667,25.0615333333,8.20573333333,7.40313333333,18.6049333333,18.2413333333,4.37933333333,24.1171333333,8.89586666667,7.25893333333,7.53606666667
355.83,12.7912,31.269,34.1274666667,25.1028666667,8.17646666667,7.4027,18.6418363636,18.2324,4.38386666667,24.2074666667,8.85613333333,7.24173333333,7.5098
356.20,12.6377333333,31.1544,34.0064666667,24.9154666667,7.99113333333,7.2676,18.4667575758,18.0938,4.1774,24.0472,8.67133333333,7.03326666667,7.28906666667
356.56,12.6163333333,31.2383333333,34.1413333333,24.9432,7.99006666667,7.2203,18.527739394,18.0932666667,4.1306,24.0452666667,8.62633333333,6.9196,7.19786666667
356.93,12.5034,31.2648666667,34.1576666667,24.8935333334,7.86786666667,7.08483333333,18.4243090909,17.9626,4.02246666667,23.9864666667,8.46686666667,6.74073333333,7.08086666667
357.29,12.4584666667,31.2513333333,34.1318,24.8213333333,7.7758,6.99583333333,18.3179818182,17.8788,3.88493333333,23.9194666667,8.34233333333,6.652,6.99953333333
357.66,12.3834,31.2742,34.1164666667,24.8031333333,7.72486666667,6.921,18.2568424242,17.8112666667,3.7604,23.8289333334,8.1842,6.52793333333,6.91373333333
358.02,12.4128666667,31.3382666667,34.2168666667,24.8672,7.77,6.88033333333,18.3048242424,17.7617333333,3.75633333333,23.8586666667,8.12973333333,6.51686666667,6.94286666667
358.38,12.3297333333,31.2569333333,34.2546,24.7476,7.689,6.69056666667,18.2586363637,17.6562,3.61086666667,23.7320666667,7.97033333333,6.37266666667,6.78986666667
358.75,12.4060666667,31.3634666667,34.4079333333,24.8377333333,7.7572,6.73233333333,18.3829151515,17.7406666667,3.63246666667,23.7615333333,7.9522,6.4018,6.85853333333
359.11,12.4972,31.5425333333,34.5617333333,24.928,7.86873333333,6.8213,18.5080060606,17.7966666667,3.70893333333,23.8218,8.003,6.46586666667,6.92106666667
359.48,12.6204666667,31.7162,34.7162,25.0760666667,7.99313333333,6.92326666667,18.6841818182,17.8924,3.83033333333,23.9357333333,8.1058,6.61126666667,7.05853333333
359.84,12.6418,31.8180666667,34.8581333333,25.1811333333,8.05953333333,6.8972,18.7073151515,17.957,3.88906666667,23.9599333333,8.08873333333,6.61793333333,7.03753333333
360.20,12.7202666667,32.0928,35.1506,25.3358666667,8.20773333333,6.94053333333,18.840969697,17.9730666667,4.02333333333,24.1057333333,8.1142,6.73253333333,7.11953333333
360.57,12.7333333333,32.1608,35.1705333333,25.3342,8.22746666666,6.98306666667,18.8681333333,17.9403333333,4.0812,24.0926,8.08793333333,6.78433333333,7.17146666667
360.93,12.8006,32.2864666667,35.3394666667,25.3810666667,8.32926666667,7.05576666667,18.9456666667,17.9553333333,4.14346666667,24.1229333333,8.11926666667,6.89533333333,7.20886666667
361.29,12.8203333333,32.3121333333,35.4417333333,25.4063333333,8.34073333333,7.0227,19.0140787879,17.9356666667,4.11233333333,24.0813333333,8.0968,6.876,7.1882
361.66,12.8232,32.3646,35.5295333333,25.4103333333,8.31726666666,7.0117,19.0522666667,17.8952,4.10033333333,24.0848,8.0806,6.8408,7.1714
362.02,12.8138,32.3560666667,35.5208,25.3445333333,8.3518,7.0648,19.0320727273,17.8634666667,4.1256,23.981,8.07646666666,6.82886666667,7.16606666667
362.39,12.8999333333,32.5129333333,35.6204,25.4540666667,8.46340000001,7.13323333333,19.0925030303,17.8846,4.20726666667,24.025,8.1394,6.8866,7.26873333333
362.75,12.8384,32.516,35.6586666667,25.4066666667,8.46440000001,7.13646666667,19.030030303,17.8004,4.1896,23.9827333333,8.10933333333,6.82113333334,7.2268
363.11,12.8746666667,32.5514666667,35.7312,25.4509333333,8.52559999999,7.17606666667,19.034169697,17.7914,4.22033333333,23.9686666667,8.09486666667,6.88006666667,7.28693333333
363.48,12.7562666667,32.4415333333,35.6589333333,25.2883333333,8.44666666667,7.04206666667,18.883660606,17.6008666667,4.09786666667,23.7601333333,7.91233333333,6.74066666667,7.13593333333
363.84,12.801,32.522,35.7208,25.2761333333,8.51993333334,7.03933333333,18.9122606061,17.5705333333,4.06366666667,23.7017333333,7.8746,6.77693333333,7.12153333333
364.20,12.9204666667,32.5142666667,35.7879333333,25.3229333333,8.66706666667,7.1825,18.9662666667,17.6463333333,4.14633333333,23.7178666667,7.9676,6.8574,7.22353333333
364.57,13.0316666667,32.6116666667,35.9114666667,25.4082,8.83933333335,7.32003333333,19.0630242424,17.7111333333,4.27153333333,23.7480666666,8.09946666666,6.96226666667,7.3146
364.93,13.1003333333,32.7707333333,36.0436,25.5185333333,8.96526666667,7.41093333333,19.1956424242,17.7796,4.36673333333,23.7519333333,8.1716,6.9924,7.4072
365.29,13.1432,32.9206,36.1612666667,25.5950666667,9.09073333334,7.49026666667,19.1786545455,17.7912666667,4.40526666667,23.7540666667,8.19893333333,7.02673333333,7.46053333333
365.66,13.1433333333,32.923,36.1684,25.5411333333,9.18133333334,7.48053333333,19.1153151515,17.7514666667,4.4138,23.6783333333,8.18953333333,7.06666666667,7.4648
366.02,12.9755333333,32.9052,36.1248,25.4037333333,9.04480000001,7.29026666667,18.9743575758,17.5814666667,4.20653333333,23.4856,7.9874,6.9042,7.2606
366.38,12.9748666667,32.9728666667,36.2051333333,25.4044,9.10599999999,7.32746666667,18.9613333333,17.5794,4.20246666667,23.4542,7.99873333333,6.95526666667,7.20146666667
366.75,12.9896,33.0418666667,36.2312,25.3727333333,9.20106666666,7.31346666667,18.9543151515,17.5357333333,4.25213333334,23.3974666667,8.01513333333,7.03786666667,7.21806666667
367.11,12.9114,33.0450666667,36.2355333333,25.2646666667,9.1694,7.23566666667,18.8824848485,17.4604,4.22193333333,23.3071333333,7.9818,6.94366666667,7.1446
367.47,12.9771333333,33.1643333333,36.3898,25.3387333333,9.23739999999,7.29903333333,18.8822727273,17.4828,4.30586666667,23.3304,8.0098,6.99286666667,7.19586666667
367.84,12.8736666667,33.1215333333,36.3694666667,25.2342666667,9.19353333333,7.27013333333,18.7537696969,17.3851333333,4.31053333333,23.234,7.9548,6.95893333333,7.1554
368.20,12.7678666666,33.1736,36.3578666667,25.1995333333,9.17193333333,7.20533333333,18.6693030303,17.2991333333,4.28326666667,23.0814666667,7.92433333333,6.91466666667,7.10353333333
368.56,12.7168666667,33.2708666667,36.366,25.1134,9.16933333333,7.1101,18.5415515152,17.2389333333,4.19733333333,22.9702666667,7.802,6.88726666667,7.02606666667
368.93,12.7012666667,33.2445333333,36.3404,25.0297333333,9.18480000001,7.13753333333,18.4193818182,17.2579333333,4.213,22.8984,7.75906666667,6.94746666667,7.03306666667
369.29,12.5956666667,33.2152666667,36.2764,24.9177333333,9.11013333333,7.03953333333,18.2975090909,17.1790666667,4.188,22.7221333333,7.60146666667,6.91206666667,6.95433333333
369.65,12.6750666667,33.38,36.4314,25.0140666667,9.22646666667,7.1453,18.343769697,17.2807333333,4.29973333333,22.6924,7.66173333333,7.03753333333,7.0552
370.01,12.8094666667,33.6201333333,36.6690666667,25.1610666667,9.44213333334,7.32973333333,18.4246242424,17.4226,4.4536,22.7664,7.7746,7.21666666666,7.24293333333
370.38,12.7330666667,33.5317333333,36.5676,25.0051333333,9.43306666667,7.27953333333,18.3081393939,17.3454666667,4.39126666667,22.5513333333,7.65006666667,7.11886666667,7.22346666667
370.74,12.7883333333,33.6688,36.6666,25.0374,9.52933333333,7.34953333333,18.3454606061,17.3955333333,4.39393333333,22.4738666667,7.62913333333,7.12393333333,7.26793333333
371.10,12.8625333333,33.7801333333,36.7515333333,25.0690666667,9.66813333333,7.42826666667,18.3512545454,17.4524,4.4532,22.4187333333,7.63253333333,7.2348,7.3416
371.46,12.7442666667,33.7695333333,36.7318,24.9598,9.68133333333,7.38433333333,18.2445272727,17.3977333333,4.37406666667,22.2526666667,7.575,7.15593333333,7.30993333333
371.83,12.7045333333,33.8654,36.789,24.8958666667,9.76406666667,7.43666666667,18.2104242424,17.4265333333,4.32346666667,22.094,7.55526666667,7.17126666667,7.3288
372.19,12.6371333333,33.8426,36.7222,24.7781333333,9.7656,7.39296666667,18.0820969697,17.4114666667,4.2616,21.8848666667,7.444,7.14086666667,7.313
372.55,12.4684,33.7010666667,36.6514,24.5923333333,9.71206666667,7.30796666667,17.9252484849,17.2882,4.1532,21.6190666667,7.33566666667,7.03453333333,7.2178
372.92,12.4234666666,33.8270666667,36.7536666667,24.5535333333,9.79946666668,7.31333333333,17.8847090909,17.2642666666,4.15606666667,21.4842,7.32646666667,7.0202,7.23586666667
373.28,12.4311333333,33.9684,36.9264,24.5237333333,9.96033333335,7.39423333333,17.8811636364,17.3074,4.2058,21.3923333333,7.3892,7.10913333333,7.38006666667
373.64,12.2976666667,33.9556666667,36.9046,24.3641333333,9.93293333333,7.29853333333,17.7275212121,17.2474,4.11966666667,21.1522666667,7.2734,6.98966666667,7.31013333333
374.00,12.1846,33.8787333333,36.8343333334,24.2164,9.94080000001,7.197,17.5337515152,17.1694,4.10313333333,20.8940666667,7.20526666667,6.92046666667,7.225
374.37,12.1481333333,33.9729333333,36.9176666666,24.1575333333,10.0148,7.16206666667,17.4254242424,17.1574,4.1482,20.7361333334,7.18626666667,6.94046666667,7.2234
374.73,11.9859333333,33.8838,36.915,23.9597333333,9.97439999999,7.07233333333,17.2415515152,17.1111333333,4.14066666667,20.4804666667,7.11046666667,6.89066666667,7.1658
375.09,11.8374,33.8504,36.8717333333,23.8120666667,9.97000000001,7.03,17.0650848485,17.0282666667,4.0692,20.2008666667,7.0372,6.80953333333,7.08013333333
375.45,11.8508,33.9308,36.9174666667,23.7927333333,10.073,7.11023333333,17.0630848485,17.1278,4.1486,20.0358666667,7.09846666667,6.947,7.15193333333
375.81,11.7767333333,33.8868,36.8805333333,23.6636666667,10.0996,7.0934,16.9602,17.0663333333,4.15486666666,19.8066,7.0782,6.90673333333,7.13586666667
376.18,11.7510666667,33.9458666667,36.9763333333,23.5772,10.1942,7.1541,16.8848121212,17.1010666667,4.19133333333,19.634,7.0796,6.9476,7.15466666667
376.54,11.7116666667,34.0089333333,37.0244666667,23.5666,10.2298666667,7.19543333333,16.7918909091,17.133,4.2434,19.498,7.04673333333,6.986,7.20093333333
376.90,11.6146,33.8996,36.9402,23.3932,10.2057333333,7.13616666667,16.5954424242,17.0992,4.178,19.2344,6.96346666667,6.9448,7.13126666667
377.26,11.5452666667,33.8477333333,36.8499333333,23.2902,10.2248666667,7.13093333333,16.4443939394,17.0667333333,4.17693333333,19.0204,6.9136,6.90106666667,7.02513333333
377.63,11.5363333333,33.9060666667,36.9376666667,23.254,10.3198666667,7.19433333333,16.3654060606,17.0920666667,4.24373333333,18.9231333333,6.96366666667,6.9638,7.0904
377.99,11.6262666667,34.0213333333,37.0312,23.2606,10.4731333333,7.32763333333,16.3647333333,17.1819333333,4.33693333333,18.8721333333,7.07913333333,7.0676,7.19946666667
378.35,11.5994666667,34.0659333333,37.0699333333,23.2548,10.5723333333,7.43976666667,16.3150606061,17.2672666667,4.41193333333,18.7673333333,7.17933333333,7.1574,7.25173333333
378.71,11.5374666666,34.0489333333,37.0328,23.1888,10.6248666667,7.4206,16.1800363636,17.2172,4.38966666667,18.5816666667,7.16013333333,7.18186666667,7.24613333333
379.07,11.5936,34.1394,37.1419333334,23.2064,10.7612666667,7.51883333333,16.1661878788,17.3329333333,4.4956,18.4953333333,7.2416,7.3138,7.3354
379.44,11.5315333333,34.1558666667,37.1356666667,23.0612,10.8017333333,7.4786,16.0130545455,17.2840666667,4.5048,18.3176666667,7.21113333333,7.2852,7.31006666667
379.80,11.4890666667,34.1930666667,37.1510666666,22.9965333333,10.8509333333,7.46666666667,15.8758606061,17.2868,4.52153333333,18.1892666667,7.19413333333,7.3156,7.29613333333
380.16,11.3970666667,34.1738666667,37.0542666667,22.8438,10.8452666667,7.42063333333,15.6961454545,17.2189333333,4.50766666667,18.0282666667,7.14473333333,7.26626666667,7.2564
380.52,11.4168666667,34.2175333333,37.0319333333,22.7328666667,10.9681333333,7.47503333333,15.6415939394,17.2296666667,4.56093333333,17.8832,7.2352,7.34026666667,7.29413333333
380.88,11.342,34.2448,37.0136,22.6361333333,10.9745333333,7.44653333333,15.5024181818,17.1776,4.51406666667,17.7156,7.19153333333,7.3254,7.24053333333
381.24,11.2281333333,34.1438666667,36.8654,22.4472,10.9385333334,7.40473333333,15.3681818182,17.0904,4.4806,17.4921333333,7.16233333333,7.3118,7.218
381.61,11.1017333333,34.0757333333,36.7643333333,22.305,10.9249333333,7.33036666667,15.2253333333,17.0155333333,4.4232,17.2654666667,7.07666666667,7.2658,7.14073333333
381.97,10.9147333333,33.9581333333,36.679,22.0704,10.8492,7.2099,15.0302969697,16.9161333333,4.30706666667,17.0162,6.92393333333,7.16686666667,7.03513333333
382.33,10.8470666667,33.9925333333,36.6554666667,21.9038666667,10.824,7.16523333333,14.8605333333,16.8813333333,4.26,16.8123333333,6.8196,7.12486666667,7.04753333333
382.69,10.8314,34.0526,36.6566,21.857,10.8758666667,7.22216666667,14.7885575758,16.9184,4.28213333333,16.6840666667,6.83966666667,7.16186666666,7.08886666667
