wavelength,Back_TanVirf,Belly_TanVirf,Breast_TanVirf,Crissum_TanVirf,Crown_TanVirf,DorTail_TanVirf,Patch10_TanVirf,Patch11_TanVirf,Patch12_TanVirf,Rump_TanVirf,Throat_TanVirf,WingTip_TanVirf
739.28,23.2233333333,27.91675,23.071,23.3193333333,19.5783333333,15.0240227273,17.9131666666,17.35175,26.8224166667,24.9698645833,26.9049166667,20.14225
739.59,23.6151666667,28.3998333333,23.3221666667,23.6191111111,19.8270833333,15.4667651515,18.27375,17.6680833333,27.2078333333,25.2987453704,27.3056666667,20.5329166667
739.91,23.6808333334,28.3315833333,23.2824166667,23.6246666667,19.82975,15.5003371212,18.2779166667,17.6591666667,27.3884166667,25.3446550926,27.31425,20.5871666666
740.23,23.8918333333,28.5850833333,23.43325,24.0942222222,19.95575,15.7654545454,18.5193333334,17.9678333333,27.69,25.5332407407,27.53225,20.7831666667
740.54,24.3160833333,29.1159166667,23.83725,24.5288888889,20.33175,16.0544734848,19.0526666667,18.5613333333,28.09525,25.9696076389,27.9635833333,21.1625833333
740.86,24.429,29.1704166667,23.9810833333,24.7276666666,20.548,16.1906742424,19.2728333333,18.7404166667,28.2155833334,26.047037037,28.0696666667,21.2135
741.18,24.1419166667,29.0895,23.7558333333,24.7017777778,20.4564166667,16.1643295455,19.08975,18.5601666666,28.0933333333,25.8569722223,27.9420833333,21.0928333334
741.49,24.288,29.11875,23.8775833333,24.8906666666,20.58725,16.4437386363,19.237,18.66,28.17675,25.9501921296,28.0205833333,21.2938333334
741.81,24.472,29.27925,23.8880833334,24.9911111111,20.7234166667,16.5210340909,19.3111666667,18.7941666667,28.36,26.1684328704,28.17,21.5058333334
742.12,24.6889166667,29.4764166667,24.0965833333,25.0748888889,20.9348333333,16.7318446969,19.4850833334,19.0008333333,28.74075,26.3227731481,28.3133333334,21.665
742.44,25.0929166667,29.97825,24.51575,25.4042222222,21.2151666667,17.3622727273,19.855,19.4170833333,29.16525,26.6853287037,28.4455,22.0990833334
742.76,25.3493333333,30.1668333333,24.9559166667,25.6005555555,21.6023333333,17.727969697,20.13325,19.7808333333,29.49825,27.0122800926,28.6343333333,22.4166666667
743.07,25.1278333334,29.8815,24.9000833333,25.4433333333,21.529,17.5204204545,20.0405833333,19.67675,29.3485,26.9041226852,28.4989166667,22.23425
743.39,24.7970833333,29.4545833334,24.6079166667,25.1472222222,21.1906666666,17.3695,19.7530833333,19.4278333333,28.8706666666,26.6703738426,28.23375,21.91075
743.70,24.83125,29.5140833334,24.6540833334,25.0496666667,21.2988333333,17.3535795454,19.7634166667,19.451,28.8644166667,26.745837963,28.3271666667,21.94
744.02,24.5818333333,29.3631666667,24.545,24.8822222222,21.2135,17.4584848485,19.5630833333,19.2296666667,28.6455833333,26.6293043982,28.1705,21.7164166667
744.34,24.7388333333,29.635,24.89775,25.1816666667,21.4294166666,17.6755189394,19.8144166667,19.4795833333,28.9565833334,26.9582893519,28.29525,21.9345
744.65,25.0,29.9953333333,25.21125,25.4858888889,21.7249166666,17.7083030303,19.9874166667,19.7906666667,29.1455,27.1354467593,28.609,22.0785833334
744.97,24.9256666667,30.1190833333,25.3918333333,25.5013333333,21.7370833334,17.6151931818,19.8038333333,19.7265,29.2781666667,27.1096226852,28.67475,22.0544166667
745.28,25.0435,30.2748333333,25.72525,25.5261111111,21.7909166666,17.6654848485,19.8555833334,19.8759166667,29.4685,27.197599537,28.84175,22.2203333333
745.60,24.8713333333,30.0633333333,25.4710833333,25.3735555555,21.5660833334,17.4048522727,19.6501666667,19.7175,29.2440833333,27.0398032408,28.6240833334,22.2271666667
745.91,24.4919166667,29.6541666667,25.0468333333,24.8848888889,21.1660833334,16.8255833333,19.2449166667,19.3794166667,28.8688333333,26.7127905092,28.3229166667,21.6655
746.23,24.626,29.79025,24.93275,25.0341111111,20.9779166666,16.8792007576,19.164,19.3274166667,28.7210833333,26.7389976852,28.1865833333,21.562
746.55,24.54475,29.58825,24.71975,24.9094444444,20.8114166667,16.6204318182,18.9330833333,19.1605833333,28.4766666667,26.5394733796,27.9196666667,21.46475
746.86,24.6070833333,29.7093333333,24.8136666667,25.0785555555,20.9774166667,16.5068977273,19.0098333333,19.2630833333,28.6179166667,26.5741550926,28.0534166667,21.5944166667
747.18,24.8320833333,29.9455,25.0811666667,25.4148888889,21.1865833333,16.801030303,19.2813333333,19.4694166667,28.8453333333,26.6915439815,28.3096666667,21.9075
747.49,25.00875,30.0251666667,25.2735,25.6051111111,21.3948333333,16.7958068182,19.4133333333,19.6460833333,29.0211666667,26.84828125,28.50925,22.23875
747.81,24.9280833333,29.963,25.086,25.2725555556,21.2366666667,16.7931325758,19.3048333334,19.5459166667,28.7804166667,26.649462963,28.4130833333,22.18125
748.12,24.76375,29.6890833333,24.9516666667,24.982,20.983,16.6942727273,19.1748333333,19.4453333333,28.6044166667,26.5636712963,28.2085,22.0619166667
748.44,24.9205,29.7254166667,24.98575,25.1304444445,21.1539166666,16.9058143939,19.3810833333,19.5655833333,28.74675,26.6580162037,28.2845833333,22.2033333333
748.75,25.059,29.7526666667,25.0140833333,25.3698888889,21.2929166667,17.1765909091,19.6570833333,19.6093333333,28.7465,26.7292615741,28.2630833334,22.1613333333
749.07,25.30125,30.00975,25.3293333333,25.5657777778,21.6115833334,17.4009280303,19.9230833334,19.7456666667,29.1060833333,26.9090555555,28.5095,22.1575833333
749.38,25.3039166667,30.1035,25.26175,25.7484444444,21.7166666666,17.4537159091,20.102,19.6545,29.12725,26.8000729167,28.6066666667,22.20625
749.70,25.2629166667,30.1370833333,25.2233333333,25.6581111111,21.7864166667,17.3148901515,20.1430833333,19.5886666667,29.2089166666,26.7165983796,28.75375,22.1204166667
750.01,25.4493333334,30.4285,25.5000833333,25.8882222222,22.0413333333,17.6113181818,20.377,19.8175,29.49875,26.9846145834,29.03825,22.2844166666
750.33,25.2030833333,30.3878333333,25.369,25.6957777778,21.8714166666,17.6038257576,20.27275,19.67225,29.4814166667,26.9450405092,28.878,22.0571666667
750.64,24.9599166666,30.00575,25.14925,25.5192222222,21.6409166667,17.5421401515,19.871,19.409,29.326,26.9294652778,28.6488333333,21.7411666666
750.96,24.812,29.8019166667,25.0371666667,25.3323333333,21.5653333333,17.3955227273,19.5518333334,19.28125,29.1695833333,26.7296226851,28.41175,21.4056666666
751.27,25.118,30.0421666667,25.0604166666,25.528,21.8728333333,17.4304848485,19.5894166667,19.4856666667,29.4978333333,26.9685289352,28.5531666667,21.5503333333
751.59,25.2055,29.9889166666,24.9103333333,25.4691111111,21.8989166667,17.3351363637,19.49575,19.29575,29.53725,26.890349537,28.5470833334,21.4993333334
751.90,24.8459166667,29.6975,24.5636666667,25.1193333333,21.63475,16.8552765151,19.241,18.95,29.0954166666,26.6138888889,28.1123333334,21.2333333334
752.22,24.9063333334,29.9115,24.76275,25.3637777778,21.7334166667,16.8390340909,19.29525,19.1049166666,29.2324166667,26.8836643519,28.2256666667,21.432
752.53,24.6299166667,29.66525,24.5830833333,25.2623333333,21.4311666667,16.6644166666,19.0693333333,18.9788333333,28.7615,26.6475949074,28.0265,21.3143333333
752.85,24.8741666666,29.8284166667,25.0,25.5678888889,21.6999166667,17.2034204545,19.305,19.305,29.0993333333,26.9646689815,28.24425,21.6973333334
753.16,24.7400833334,29.6893333333,25.0263333333,25.5121111111,21.6274166666,17.3139015152,19.3558333333,19.2975,28.8805,27.0078530093,28.136,21.7940833333
753.47,25.0176666667,29.9625833333,25.36,25.7958888889,21.8165833333,17.7053030303,19.6161666667,19.5751666667,29.0819166666,27.2341655093,28.3355833334,22.12375
753.79,25.4686666667,30.378,25.7336666666,26.1471111111,22.20175,17.9060757576,19.8783333333,19.89875,29.4081666667,27.3438877315,28.65125,22.6123333334
754.10,25.4466666666,30.508,25.783,25.9273333333,22.1921666667,17.7600909091,19.9674166666,19.9326666667,29.29275,27.2112893519,28.5938333333,22.65625
754.42,25.6826666667,30.7263333333,25.73825,26.0378888889,22.2555,17.7895416667,20.2401666667,20.0556666667,29.5314166666,27.3722662037,28.8314166667,23.0079166667
754.73,25.64525,30.7578333333,25.8043333334,26.0413333333,22.2830833333,17.8233181818,20.3855,20.07025,29.52325,27.4345150463,28.8954166667,23.1259166667
755.05,25.6125833334,30.7845,25.9383333333,26.1495555556,22.2676666667,18.0818068182,20.4973333333,20.1539166667,29.5855833333,27.5290138889,28.8601666667,23.15275
755.36,25.96225,31.1005833333,26.3179166667,26.6404444444,22.548,18.674935606,20.786,20.4363333333,30.0165833333,27.9000405092,29.21725,23.4718333333
755.67,25.8605833333,31.0125833333,26.0031666667,26.3057777778,22.41525,18.481125,20.6255833333,20.2131666667,29.9236666666,27.4568530093,28.9024166667,23.2194166667
755.99,25.72125,31.0176666667,25.9656666667,26.1125555556,22.45175,18.511625,20.6753333333,20.285,30.0578333334,27.441337963,28.8088333333,23.26825
756.30,25.6003333333,31.0275,25.878,25.7825555555,22.2789166667,18.1625454545,20.4629166667,20.2748333333,29.85675,27.3067268518,28.6885833333,23.0495833334
756.62,25.5111666667,31.1554166667,25.717,25.5978888889,22.15975,17.9934621212,20.3630833334,20.0454166667,29.97575,27.0875069444,28.6298333333,23.0400833333
756.93,25.1530833334,31.0355,25.34,25.3431111111,22.0435833333,17.557189394,20.095,19.7059166667,29.8439166666,26.8506631944,28.46825,22.5734166667
757.24,24.963,30.6468333333,25.0923333333,25.1552222222,21.719,17.2731780303,19.9323333333,19.5039166667,29.5225833333,26.8179710648,28.2688333333,22.3075833333
757.56,24.7675,30.46575,24.7829166666,25.0246666667,21.5215833333,17.0441969697,19.6924166667,19.2335833333,29.32475,26.6604548611,28.1373333333,22.04525
757.87,24.3200833333,30.1756666667,24.6553333333,24.706,21.2369166667,16.8346666667,19.4175,18.74375,28.93375,26.2769467593,27.8315,21.6344166667
758.18,23.8998333333,29.85225,24.492,24.3788888889,20.9579166667,16.7204166666,19.0818333333,18.546,28.6896666666,25.9554675926,27.6520833333,21.2509166667
758.50,24.1566666667,30.1129166666,24.7884166667,24.529,21.3063333334,16.7942121212,19.3149166667,19.00375,28.9425833333,26.1901099537,27.74775,21.4120833333
758.81,24.224,30.2790833333,24.9720833333,24.4898888889,21.4556666667,16.8675984848,19.5004166667,19.1588333333,28.9665,26.2241076389,27.7436666667,21.43375
759.13,24.02775,29.997,24.926,24.3662222222,21.3765,16.8642424243,19.3394166667,19.1171666667,28.63575,26.1036967593,27.7315833333,21.3271666667
759.44,24.37875,30.2701666666,25.1205833333,24.8022222222,21.6895,17.0731666666,19.4949166666,19.1858333333,28.7988333333,26.2748078703,27.9581666667,21.5133333333
759.75,24.5765833333,30.40625,25.3894166667,25.169,21.81325,17.4517765152,19.7420833333,19.2075,28.94725,26.6334386574,28.2485833333,21.7636666666
760.07,24.66525,30.0775,25.50375,25.3675555556,21.8576666666,17.6070340909,19.6031666667,19.4128333333,28.9593333333,26.7910034722,28.3205833333,21.7255833333
760.38,24.3771666667,29.463,25.1329166667,24.8508888889,21.51675,17.2796325758,19.143,19.0825,28.5953333333,26.359125,27.9359166667,21.4441666667
760.69,24.2389166666,29.2841666667,25.0,24.684,21.4680833333,17.2397386364,19.0005833333,19.05725,28.5170833333,26.135056713,27.8390833333,21.2689166667
761.01,24.3009166667,29.1651666667,25.0288333333,24.6857777778,21.6729166667,17.3223901515,19.0683333333,19.11475,28.6284166667,26.0685902778,27.8918333334,21.3365833333
761.32,24.3628333333,29.06275,25.0113333333,24.708,21.729,17.3750643939,19.07575,19.1935833333,28.6249166667,26.1489421296,27.81625,21.4089166667
761.63,24.1446666667,28.716,24.59525,24.4173333333,21.367,17.1059469697,18.7339166666,18.8224166667,28.1209166667,25.7536956018,27.38625,21.2381666666
761.94,23.8979166666,28.6195833333,24.2139166667,24.2293333333,21.0155,16.9204280303,18.565,18.4545833334,27.7794166667,25.5143564815,27.2528333333,21.2031666667
762.26,23.7278333333,28.5803333333,24.01875,24.1171111111,20.831,16.5621325757,18.3959166666,18.3685833333,27.68575,25.4638518519,27.22875,21.06675
762.57,23.4776666667,28.4150833333,23.9586666667,24.0564444444,20.6469166667,16.4284431818,18.3525833334,18.2490833334,27.5179166666,25.5077881945,27.0898333334,20.9570833333
762.88,23.2433333334,28.16425,23.7705,23.846,20.4140833333,16.2700568182,18.236,18.07425,27.3725,25.4551273148,26.944,20.8028333333
763.20,22.9709166667,27.9330833333,23.4710833334,23.5716666667,20.2175833333,15.8478257576,17.9855833334,17.7896666666,27.239,25.1884953704,26.6878333333,20.5336666666
763.51,23.1301666667,28.2955,23.6059166667,23.7041111111,20.40625,15.87775,18.2585,17.9306666667,27.44825,25.338818287,26.7924166666,20.6659166667
763.82,23.4446666667,28.695,24.0176666667,24.1535555555,20.6775,16.261,18.7698333333,18.2788333334,27.7716666667,25.7622638889,27.069,21.1435833334
764.14,23.7765,29.1758333333,24.4671666667,24.5214444444,21.0483333333,16.6670984849,19.0929166667,18.574,28.1809166666,26.1759641204,27.3783333333,21.5170833334
764.45,23.8628333334,29.4625,24.72275,24.6177777778,20.9404166667,16.7773219697,19.3115833333,18.6918333333,28.2740833333,26.3654398148,27.4235,21.6373333333
764.76,24.0869166666,29.822,24.9184166667,24.8682222222,21.067,17.0181287879,19.5643333333,18.9986666667,28.547,26.6266828703,27.725,21.8483333333
765.07,24.5775833333,30.4339166667,25.5048333333,25.4415555556,21.5905833333,17.4187765152,20.2285,19.5410833333,29.2140833333,27.2840983797,28.3718333334,22.4029166667
765.39,24.7115833333,30.57825,25.8415833333,25.7348888889,21.92775,17.5157689394,20.4231666667,19.7755833333,29.5924166666,27.4950324074,28.6699166666,22.5621666667
765.70,24.8510833334,30.7266666667,26.12925,25.9037777778,22.0400833333,17.8053674242,20.68425,19.9084166666,29.8238333333,27.7017777778,28.8574166667,22.7715833333
766.01,25.4364166667,31.2645833334,26.4955,26.2608888889,22.5878333333,18.3745037879,21.0779166667,20.4143333333,30.5633333334,28.0976064815,29.35575,23.3414166667
766.32,25.75,31.5639166667,26.8796666667,26.4103333333,22.9365833334,18.3721969697,21.314,20.6986666666,30.8689166667,28.390818287,29.58925,23.506
766.64,25.7599166666,31.4191666666,26.79875,26.4332222222,23.1210833333,18.4251780303,21.3895833333,20.8316666667,30.9125833333,28.3850798611,29.57225,23.5251666667
766.95,25.77,31.43,26.9133333333,26.4177777778,23.2766666667,18.6412121212,21.4666666667,20.9433333333,31.0033333333,28.4751388889,29.7533333333,23.76
767.26,25.7838333333,31.5375833333,26.98925,26.4724444444,23.30075,18.7751590909,21.4946666666,21.0353333333,31.1334166666,28.4557569444,30.0215,23.7669166667
767.57,25.6043333333,31.6459166667,26.7625,26.5026666667,23.2625833333,18.7548068182,21.6288333333,20.9173333333,31.0560833333,28.3931863426,30.0085,24.03475
767.88,25.9041666666,31.8350833333,26.812,26.9115555556,23.6971666666,18.9062007576,21.7781666667,21.2060833333,31.3404166667,28.6576956019,30.2995,24.4096666667
768.20,26.1505833333,32.1443333333,27.24425,27.3585555555,24.0664166667,19.2152159091,22.2335833334,21.5363333334,31.53875,29.0493078703,30.5668333333,24.9315
768.51,25.9364166667,31.9854166667,27.0020833333,27.1847777778,23.6679166667,18.8523674242,22.0773333334,21.3171666666,31.2999166667,28.8327210648,30.4028333333,24.56925
768.82,25.6981666667,31.86025,26.6464166667,26.8334444445,23.2444166667,18.3025606061,21.8079166667,21.1058333333,30.9280833333,28.7418113426,30.0606666667,24.2896666667
769.13,26.0059166667,31.718,26.63975,26.8345555556,23.4748333333,18.2641780303,21.7778333333,21.2093333333,31.0680833333,28.9396840278,30.25425,24.3539166667
769.44,26.0365,31.691,26.7845,27.0535555555,23.483,18.1651856061,21.8280833333,21.1469166667,31.1726666666,29.0867916667,30.5375833333,24.256
769.76,26.2345833333,31.8596666666,26.824,27.473,23.569,18.7919166667,21.9885833333,21.429,31.4239166667,29.1912997685,30.9115833333,24.6369166667
770.07,27.1405,32.74625,27.6585,28.2236666667,24.14975,19.4897272727,22.63075,22.281,32.17225,29.7957858796,31.8271666667,25.4833333333
770.38,27.3488333334,33.007,27.7541666667,28.474,24.3523333333,19.3777803031,22.7216666667,22.4043333333,32.4653333333,29.9027233796,31.9143333333,25.5773333333
770.69,27.5894166667,33.109,27.7821666667,28.5167777778,24.4479166667,19.2474280303,22.6934166667,22.4196666667,32.5076666667,29.9268935185,31.8795,25.5609166667
771.00,27.6176666667,32.9855,27.9058333333,28.5252222222,24.4141666667,19.2205265151,22.5791666667,22.483,32.473,29.9077824074,31.9969166667,25.3203333333
771.32,27.0276666667,32.7613333334,27.581,28.0195555556,23.8420833333,18.8705075758,22.2424166667,21.99125,31.8964166666,29.2596273148,31.81725,24.69775
771.63,26.90425,32.862,27.5875833334,27.9412222222,23.765,18.6608068182,21.9975833333,21.6299166667,31.8343333333,29.0444340278,31.8955833334,24.4958333333
771.94,27.1650833333,33.2244166667,27.8993333334,28.4377777778,24.2846666667,19.1997234849,21.9585833333,21.7405,32.2579166666,29.1918229167,32.12525,24.9478333333
772.25,27.3905833333,33.60425,28.107,28.7778888889,24.6611666667,19.8846287879,22.2271666666,21.9463333333,32.6364166666,29.4337766204,32.5639166667,25.2565
772.56,27.2900833333,33.9834166667,28.2014166667,28.9334444444,24.8424166667,20.1770227273,22.35025,21.9661666667,32.6389166667,29.4119085648,32.5009166667,25.58125
772.87,27.5840833333,34.40175,28.3193333333,28.9075555556,24.9055,20.4912651515,22.6545833333,22.21225,32.5830833333,29.5875694445,32.3246666667,25.954
773.18,28.0234166667,35.0645833333,28.82075,29.1473333333,25.37375,20.7871515152,23.3646666667,22.6026666667,33.0305,30.1356018518,32.8589166666,26.4184166667
773.50,27.9986666666,35.1406666667,28.7020833333,29.0204444445,25.31825,20.8793825758,23.6700833333,22.4738333334,33.0355833333,30.4094710648,32.8864166667,26.4326666667
773.81,28.3601666667,35.51475,29.2855833333,29.4457777778,25.7134166667,21.5204848485,24.2555833333,22.8340833333,33.28675,30.8297199074,33.2713333333,26.8041666667
774.12,28.5448333333,36.05275,29.5046666667,29.7075555555,25.9081666667,22.0127083333,24.60275,23.1529166667,33.3848333333,31.1676828704,33.35925,27.033
774.43,29.1066666667,36.4914166666,29.9978333333,29.845,26.4541666667,22.412875,25.026,23.6815,33.9221666667,31.6673333333,33.5835833333,27.3348333333
774.74,29.5105833333,36.8724166667,30.43475,30.2457777778,27.1004166667,22.7531022727,25.5198333333,24.26475,34.6094166667,32.3666631944,33.59075,27.9145
775.05,29.80475,36.9585,30.43225,30.3375555555,27.1718333334,22.9192765151,25.5899166666,24.67825,35.044,32.5349537037,33.46725,27.8366666667
775.36,29.7894166667,36.5208333333,30.2064166667,29.866,26.99675,22.8380378788,25.5815,24.6653333333,34.96275,32.5624166667,33.2784166667,27.551
775.67,30.4465,36.8465,30.5883333333,30.0511111111,27.2004166667,23.2549734848,25.9804166667,25.1796666667,35.2614166666,32.8150173611,33.4696666666,27.9465833333
775.98,30.6963333333,36.9408333333,30.7455833333,30.2996666667,27.44525,23.6484545455,26.398,25.7181666666,35.8553333333,33.1235868056,33.95825,28.21275
776.30,30.6933333334,37.40225,30.9610833333,30.5573333333,27.5843333333,23.815560606,26.2894166666,25.8649166667,36.1465833333,33.2756400463,34.34925,28.2316666667
776.61,30.4061666667,36.9485,30.4678333333,30.0126666667,26.9755,23.291,25.3189166667,25.263,35.4936666667,32.586318287,33.893,27.6696666667
776.92,30.4115,36.88475,30.8665833334,30.0817777778,27.3880833334,23.3278295455,25.1855,25.38775,35.8226666667,32.4846446759,33.8445833334,27.6410833333
777.23,30.1731666667,36.364,30.56675,29.9594444444,27.0636666667,22.9122272727,24.9325,25.1910833333,35.4418333333,32.2010787037,33.55825,27.3390833333
777.54,29.9896666667,35.7364166667,30.6205833333,29.8387777778,27.2768333333,22.7062007576,24.7935833333,25.0859166667,35.4725833333,32.0545706019,33.6775833334,27.2883333333
777.85,29.5455,35.1010833333,30.2456666667,29.6677777778,26.8594166667,22.2857992424,24.32275,24.42025,34.9288333333,31.587505787,33.4366666667,27.0776666667
778.16,29.545,34.6731666666,29.9319166666,29.3833333333,26.73825,22.0528560606,24.0009166667,24.0701666667,34.6559166667,31.1966296296,33.5354166667,27.1250833333
778.47,30.0056666667,35.2291666667,30.7904166667,30.0114444444,27.5944166666,22.6967878788,24.7709166666,24.8854166667,35.2406666667,31.9249293982,34.5188333334,28.1271666667
778.78,30.2411666667,35.8425,31.3958333333,30.6127777778,28.2579166667,23.1410681818,25.3145,25.44,35.7853333334,32.4222048611,35.2368333333,28.6980833333
779.09,29.7626666667,35.76425,31.6875,30.7822222222,28.5124166667,22.9874659091,25.3371666667,25.3255833333,36.1070833334,32.5118657407,35.44425,28.54725
779.40,29.2311666667,35.5781666667,31.3469166666,30.3088888889,27.7975,22.3171780303,24.9294166667,24.7355833334,35.3609166667,32.09640625,34.9319166666,27.8326666667
779.71,28.9808333333,35.09075,30.85625,29.9364444445,27.2940833333,21.6676818182,24.7699166667,24.38675,34.8843333333,31.673224537,34.4008333333,27.2765
780.02,29.1226666667,35.257,31.1046666667,30.5026666667,27.6625,22.0858636364,25.41625,24.7889166666,35.4268333333,32.0328217592,34.4300833333,27.5569166667
780.33,29.4835,35.7160833333,31.2618333333,31.0171111111,27.51175,22.5120833333,25.7863333333,24.8709166667,35.317,32.4155891204,34.4599166667,28.26875
780.64,30.145,36.3728333333,31.8521666666,31.4381111111,28.0810833333,23.1283560606,26.0766666667,25.31525,36.1646666666,32.92446875,35.0404166667,28.8305
780.95,30.83875,37.515,32.424,32.0811111111,28.48175,23.8492575758,26.5853333334,25.8555,36.8270833334,33.4641979167,35.6604166667,29.3311666666
781.26,31.5329166666,38.7283333333,33.0925833333,32.916,29.2269166667,24.9579924242,27.6975833333,26.8365,37.4818333333,34.3112083333,36.356,30.0096666667
781.57,32.1980833333,39.5049166667,33.6896666666,33.6795555556,29.7283333333,25.9968181818,28.6110833333,27.7415,38.0435833333,35.2672534723,36.9565,30.4831666667
781.88,32.12275,39.4288333333,33.33325,33.5533333333,29.2125,25.5190568182,28.3383333333,27.354,37.8638333334,35.1658587963,36.6533333333,30.19675
782.19,32.2760833333,39.8196666667,33.1655,33.6982222222,29.15425,25.3511363636,28.4950833333,27.4813333334,37.8608333334,35.3051388889,36.4303333333,30.3730833333
782.50,32.7081666667,39.5974166666,32.8145,33.6417777778,29.3073333333,25.2809128788,28.4509166667,27.3255833334,37.8156666667,35.2410127315,36.3654166666,30.4200833333
782.81,33.5935,40.2133333334,33.365,34.3911111111,30.2996666666,25.906814394,28.827,27.81175,38.4361666666,35.7300960648,37.04,31.2706666667
783.12,34.1584166666,40.2830833333,34.0505,34.7805555556,31.1564166667,26.3461628788,29.3918333333,28.1734166667,39.0455833333,36.20578125,37.4589166667,31.9053333333
783.43,33.7808333333,39.8639166667,34.0984166666,34.518,30.882,25.8755833334,28.9819166667,27.8858333333,38.5993333334,36.0773703704,37.10125,31.6665833333
783.74,33.22925,39.4546666666,33.7886666667,33.871,30.5881666667,25.4070530303,28.4543333333,27.4850833333,38.16675,35.576375,36.7030833334,30.74425
784.05,32.95775,39.4729166667,33.8076666667,33.7636666666,30.21075,25.5083787879,28.5969166666,27.3913333333,37.8195,35.7397534723,36.85775,30.6128333333
784.36,32.5705,38.6278333333,33.267,33.466,29.6445,25.0715340909,28.3041666667,27.2094166667,37.3805833334,35.5040092592,36.3920833334,30.2946666667
784.67,31.7886666667,37.815,32.6503333333,32.9356666667,28.8849166666,24.1789734849,27.4130833333,26.70375,36.7741666667,34.7505706019,35.6804166667,29.6870833333
784.98,31.0236666667,36.994,32.4480833333,32.082,28.4010833333,23.5103257576,26.6771666667,25.8520833333,36.27525,33.8586377315,35.2835,29.2
785.29,30.8333333333,36.6666666667,31.9533333333,31.4933333333,28.3266666666,23.2754545454,26.5066666667,25.6066666666,35.9266666667,33.4649074074,34.8466666667,28.6533333333
785.60,31.31075,36.6298333333,32.76875,31.6958888889,28.7495,24.0182310606,26.90425,25.9654166667,36.3146666666,33.6877303241,35.2508333334,28.6445
785.91,31.1425,36.837,33.3070833333,31.7817777778,28.4515,24.33375,27.1775,26.144,36.0305833333,33.8217523148,35.3806666667,28.562
786.22,30.5258333333,36.2554166667,32.913,31.3555555555,27.69925,23.9973143939,26.7635833333,25.8021666667,35.4469166667,33.3394548611,34.8614166667,27.9540833333
786.53,30.2938333334,36.5375833333,32.7633333333,31.1887777778,27.7355833334,23.9386136364,26.4816666667,25.8231666666,35.3975833333,33.1825972223,34.9353333334,28.0521666667
786.84,30.90425,37.18225,33.0093333333,31.5313333333,28.2325,24.6622689394,26.9493333333,26.2330833333,35.9553333333,33.4951736111,35.6068333333,28.5935833334
787.14,30.7829166667,36.9284166667,32.7128333333,31.5142222222,27.956,24.630314394,26.9911666667,26.358,35.9634166667,33.5160578704,35.5210833333,28.7548333333
787.45,30.4335833333,36.4768333333,31.9566666667,30.7423333333,27.5708333333,23.7485227273,26.6814166667,25.7613333333,35.3619166667,32.9102453704,34.966,28.41125
787.76,30.5575833333,36.5509166667,32.1991666667,30.6591111111,27.8414166667,23.7185189394,26.6653333333,25.9193333334,35.3748333333,32.8938287037,34.6944166667,28.4980833333
788.07,30.8045,36.5150833333,32.3924166667,30.7143333333,28.0933333333,23.8140530303,27.1995,25.9645,35.60925,32.9740752315,34.6976666667,28.5580833333
788.38,31.5550833333,37.1978333333,32.8974166667,31.7061111111,28.6495,24.5821969697,27.6848333333,26.8421666667,36.1866666667,33.8171145833,35.3789166666,29.2770833333
788.69,32.1675833334,38.0484166667,33.5860833333,32.6902222222,29.6003333333,25.6516439394,28.3598333334,27.73375,37.1065833334,34.707880787,36.36,30.2951666667
789.00,32.0518333333,38.193,33.1999166667,32.5524444444,29.5116666667,25.447875,28.4156666667,27.5458333334,36.9579166667,34.6690092592,36.3663333333,30.4279166667
789.31,32.15725,38.2734166667,32.9040833334,32.7058888889,29.6165,25.3057045454,28.2581666667,27.3465,37.1325833333,34.518068287,36.4738333333,30.5986666667
789.62,32.28875,38.3299166667,32.7005,32.7363333333,29.5725,25.1960984849,28.313,27.17875,37.0344166667,34.4027997685,36.2820833333,30.838
789.92,32.225,37.7245,32.4646666667,32.822,29.1396666667,25.2752727273,28.3309166667,26.7793333333,36.832,34.1241550926,35.8616666667,30.76925
790.23,32.4518333333,38.1471666667,32.61,33.2037777778,29.4555,25.5622310606,28.5193333333,27.0909166666,37.1566666667,34.46640625,35.61275,31.133
790.54,33.1210833333,39.4195,33.15225,34.1573333333,30.2685,26.3776363636,28.92,27.7340833334,37.8900833333,34.8284988426,36.2981666666,31.9725833333
790.85,33.5371666667,40.1641666667,33.8044166667,34.9716666667,30.8440833333,27.152905303,29.0298333333,28.253,38.61075,35.1571875,36.80925,32.264
791.16,33.4046666667,40.30825,33.7945833333,35.1794444444,30.84375,27.1068977273,29.1795833333,28.172,38.5661666667,35.1014618056,37.2723333333,32.2930833333
