wavelength,Back_SalCinm,Belly_SalCinm,Breast_SalCinm,Crissum_SalCinm,Crown_SalCinm,DorTail_SalCinm,Patch10_SalCinm,Rump_SalCinm,Throat_SalCinm,WingTip_SalCinm
410.42,7.42158333333,37.49725,3.93641666667,41.50725,7.17491666667,5.38483333333,23.4155833333,7.18533333333,6.63766666666,6.31858333333
410.77,7.44366666667,37.50975,3.95358333333,41.5533333333,7.19208333333,5.4235,23.4369166667,7.222,6.66750000001,6.33333333334
411.13,7.44525,37.55575,3.95266666667,41.6409166666,7.1955,5.42775,23.4280833333,7.21141666666,6.66141666666,6.348
411.49,7.48141666666,37.64725,3.96516666666,41.7474166667,7.22133333334,5.45366666666,23.44675,7.22208333333,6.66258333332,6.36491666667
411.85,7.48233333333,37.7271666666,3.95375,41.8414166666,7.23441666667,5.45541666667,23.4688333333,7.24141666666,6.65533333333,6.36766666667
412.21,7.48541666667,37.7575,3.94816666667,41.8405,7.251,5.45441666667,23.4510833333,7.24891666667,6.67941666666,6.38708333333
412.57,7.50116666667,37.8484166667,3.9655,41.911,7.26758333333,5.46983333333,23.4865833333,7.28208333333,6.71266666666,6.40266666667
412.92,7.47975,37.8769166667,3.93691666666,41.9560833333,7.25866666667,5.4565,23.5173333333,7.25108333333,6.69966666667,6.3815
413.28,7.46725,37.9224166667,3.929,42.0096666666,7.26908333333,5.45091666666,23.5464166666,7.2585,6.70208333334,6.38391666666
413.64,7.49825,37.9959166667,3.94783333334,42.1461666667,7.30775,5.47225,23.5944166666,7.305,6.73908333334,6.4115
414.00,7.51583333333,38.013,3.94591666667,42.2024166667,7.28708333333,5.47366666667,23.6186666667,7.315,6.76583333334,6.42258333333
414.36,7.49683333333,38.0358333333,3.91458333333,42.22225,7.27325,5.45008333333,23.6269166667,7.30741666667,6.7665,6.401
414.72,7.51983333333,38.12175,3.9145,42.2791666667,7.289,5.44683333333,23.6436666667,7.31691666667,6.77833333333,6.40466666667
415.07,7.55908333333,38.2433333334,3.9455,42.381,7.32483333334,5.48283333333,23.7169166667,7.3595,6.79566666667,6.43008333333
415.43,7.55675,38.2521666666,3.96175,42.37275,7.32758333333,5.48775,23.7115,7.3555,6.78241666666,6.42083333333
415.79,7.56041666667,38.3560833333,3.97341666666,42.4453333333,7.31658333334,5.46725,23.7258333333,7.3395,6.7705,6.40133333333
416.15,7.5915,38.427,3.98975,42.55575,7.32008333333,5.47733333333,23.7455,7.33808333333,6.76774999999,6.4075
416.51,7.61325,38.46275,4.00633333333,42.6340833333,7.33008333333,5.50591666666,23.7375833333,7.34066666667,6.77808333333,6.436
416.86,7.66675,38.55325,4.02083333333,42.7073333333,7.3515,5.53866666666,23.7771666667,7.37583333333,6.80041666667,6.4595
417.22,7.66783333334,38.6426666667,3.99891666667,42.7606666667,7.319,5.52433333333,23.7815,7.36983333334,6.7835,6.44275
417.58,7.65641666667,38.66825,3.98091666667,42.79125,7.31425,5.51291666667,23.7614166666,7.34358333334,6.78266666667,6.44766666667
417.94,7.61841666667,38.69825,3.95,42.7859166667,7.29,5.47866666667,23.7123333333,7.30716666667,6.74566666667,6.41116666667
418.29,7.62991666666,38.7503333333,3.96608333333,42.8586666667,7.30658333333,5.48733333333,23.7141666667,7.31691666667,6.74708333333,6.42541666666
418.65,7.60975,38.77675,3.96833333333,42.86025,7.29816666666,5.47933333333,23.7005,7.30308333333,6.73058333332,6.41883333333
419.01,7.62691666667,38.7784166667,3.99066666667,42.87125,7.3115,5.49608333333,23.6785833333,7.31958333334,6.73941666666,6.42058333334
419.37,7.646,38.8440833333,4.00691666667,42.9395833333,7.325,5.515,23.6990833333,7.33441666666,6.76658333334,6.44816666667
419.73,7.66125,38.865,4.02633333333,42.9714166667,7.35458333333,5.5345,23.7265833333,7.35758333333,6.80041666667,6.47108333333
420.08,7.67333333333,38.9000833333,4.06825,42.996,7.3835,5.549,23.73525,7.37783333333,6.82616666667,6.4975
420.44,7.6745,38.9448333333,4.07125,43.0255833333,7.38725,5.55008333333,23.7570833333,7.38633333333,6.83633333333,6.50083333333
420.80,7.65708333333,38.9251666667,4.06483333333,43.01175,7.37925,5.52908333333,23.7245,7.37366666667,6.82124999999,6.49
421.16,7.64958333334,38.9198333333,4.08525,43.0053333333,7.398,5.53933333333,23.6906666666,7.39025,6.836,6.50183333333
421.51,7.66358333334,39.0071666667,4.094,43.0610833333,7.40141666667,5.54916666667,23.7165833334,7.40991666667,6.84258333333,6.50858333333
421.87,7.68033333333,39.0509166667,4.10775,43.1035833334,7.4145,5.55816666667,23.7235,7.41891666667,6.85533333332,6.51416666667
422.23,7.686,39.0805833333,4.106,43.14175,7.4165,5.55791666667,23.7259166667,7.41958333333,6.87058333333,6.5165
422.58,7.69358333333,39.094,4.11133333333,43.1803333333,7.42783333333,5.5655,23.71975,7.43258333333,6.87816666667,6.52775
422.94,7.682,39.13,4.09558333333,43.2145,7.4275,5.54583333333,23.7136666667,7.42416666667,6.87725,6.52308333334
423.30,7.66741666666,39.1561666667,4.07191666667,43.2324166667,7.40725,5.52291666667,23.69325,7.40258333334,6.85533333333,6.5015
423.66,7.66541666667,39.1928333333,4.057,43.28175,7.3925,5.50866666667,23.6784166667,7.39175,6.84724999999,6.48525
424.01,7.64833333333,39.2095833333,4.02241666667,43.2938333334,7.35966666667,5.48041666667,23.65775,7.35941666667,6.82558333333,6.45791666667
424.37,7.6295,39.2148333334,4.00108333333,43.2946666667,7.33775,5.45541666667,23.6331666667,7.33291666666,6.79191666668,6.43291666667
424.73,7.61833333334,39.2603333333,3.99191666667,43.3323333333,7.32541666667,5.44991666667,23.6363333333,7.32058333333,6.78308333333,6.42008333334
425.08,7.63316666667,39.3205833333,3.97825,43.3945,7.3305,5.45158333333,23.6526666667,7.30608333333,6.76983333333,6.4115
425.44,7.61566666667,39.3046666667,3.96783333334,43.4044166667,7.3225,5.43008333334,23.6296666667,7.28725,6.74616666666,6.39291666667
425.80,7.61808333333,39.3424166667,3.9725,43.4480833333,7.33075,5.42858333334,23.6345833333,7.29025,6.7425,6.39933333333
426.16,7.60458333334,39.4,3.96658333333,43.5175833333,7.32075,5.41616666667,23.6504166667,7.26808333333,6.72566666667,6.38283333333
426.51,7.60316666667,39.4684166667,3.95191666667,43.594,7.30608333333,5.40375,23.65825,7.246,6.72541666667,6.35958333334
426.87,7.59966666667,39.5278333334,3.94475,43.6696666667,7.28858333333,5.391,23.681,7.23433333333,6.72100000001,6.3455
427.23,7.588,39.5813333333,3.93633333333,43.76625,7.29216666667,5.38316666666,23.70625,7.2295,6.71099999999,6.34383333333
427.58,7.58283333333,39.637,3.933,43.8329166667,7.28641666666,5.38275,23.7085,7.22958333333,6.69225,6.34308333333
427.94,7.57775,39.6880833334,3.90733333333,43.9164166667,7.27733333334,5.36608333333,23.7241666667,7.224,6.66500000001,6.3105
428.30,7.58116666667,39.7311666666,3.908,43.974,7.30058333333,5.3655,23.7201666667,7.23066666667,6.68233333334,6.32025
428.65,7.61683333334,39.8125833333,3.93975,44.0903333334,7.34691666667,5.39216666667,23.7623333333,7.26166666667,6.72075,6.35291666667
429.01,7.61383333334,39.8285833333,3.94941666667,44.13175,7.35083333334,5.3905,23.7780833333,7.25858333334,6.73491666666,6.36925
429.37,7.60566666666,39.8695,3.95491666667,44.1625,7.33466666667,5.38316666667,23.79425,7.2505,6.74708333334,6.37116666667
429.72,7.57358333333,39.8640833333,3.9305,44.1838333333,7.30583333333,5.35433333333,23.7819166667,7.22833333333,6.72541666666,6.34466666667
430.08,7.58575,39.88975,3.93358333334,44.169,7.32475,5.35366666667,23.7764166667,7.23858333333,6.72200000001,6.35383333333
430.44,7.57175,39.9115833333,3.93533333333,44.1940833333,7.34458333333,5.36008333333,23.8004166667,7.25116666667,6.73158333333,6.37941666667
430.79,7.56766666667,39.9603333334,3.92983333333,44.2406666667,7.34316666666,5.36933333333,23.81,7.26258333333,6.72875000001,6.38516666667
431.15,7.5815,39.9975,3.93875,44.2771666667,7.35333333333,5.382,23.8195,7.28233333333,6.74291666667,6.39016666667
431.50,7.58058333334,40.0114166667,3.938,44.2879166667,7.35833333333,5.39725,23.81725,7.27475,6.74433333334,6.38975
431.86,7.59008333334,40.06275,3.9785,44.3459166666,7.39383333334,5.43633333333,23.8299166667,7.31675,6.77808333333,6.43316666667
432.22,7.61725,40.1358333333,4.00583333333,44.4100833333,7.40725,5.46383333333,23.858,7.34683333333,6.795,6.45475
432.57,7.63308333333,40.16375,4.02791666667,44.4345833333,7.40883333333,5.5025,23.8604166667,7.36441666666,6.82791666666,6.4855
432.93,7.62608333333,40.1844166667,4.01458333333,44.4630833333,7.39091666667,5.4895,23.8593333333,7.35433333334,6.81641666667,6.46658333333
433.29,7.64291666667,40.24125,4.03891666667,44.5245,7.4165,5.51291666667,23.8671666667,7.37383333333,6.82216666667,6.47158333334
433.64,7.67625,40.2810833333,4.05091666666,44.5461666667,7.43916666667,5.535,23.896,7.399,6.8445,6.48391666667
434.00,7.67033333333,40.2865,4.05475,44.5613333333,7.42,5.533,23.8933333333,7.38191666667,6.82950000001,6.479
434.35,7.68175,40.3410833333,4.06291666667,44.5825,7.40708333333,5.53008333333,23.8844166667,7.38333333333,6.82250000001,6.48066666667
434.71,7.68975,40.3718333333,4.07366666667,44.6061666667,7.41541666667,5.531,23.89575,7.37666666667,6.81974999999,6.48383333333
435.07,7.68375,40.3941666667,4.07916666667,44.622,7.413,5.52266666666,23.8890833333,7.37091666667,6.83116666668,6.48508333333
435.42,7.68158333333,40.435,4.07033333333,44.6439166667,7.393,5.48883333333,23.8918333333,7.35341666667,6.81166666666,6.4755
435.78,7.66641666667,40.476,4.03816666667,44.6484166667,7.37925,5.46958333333,23.8879166667,7.323,6.79558333334,6.46041666667
436.13,7.64216666667,40.5031666667,4.00641666667,44.6724166667,7.3605,5.437,23.86575,7.28008333333,6.76641666667,6.42091666667
436.49,7.6095,40.5264166667,3.9705,44.6736666666,7.34366666667,5.38725,23.83525,7.24533333334,6.7155,6.37525
436.84,7.61208333333,40.5948333333,3.966,44.7538333333,7.33591666667,5.38325,23.835,7.25091666667,6.71716666666,6.3815
437.20,7.60558333333,40.5805833333,3.93,44.7495,7.31483333333,5.35683333334,23.8128333333,7.23658333333,6.70316666667,6.36783333333
437.56,7.58516666667,40.6330833334,3.92283333333,44.80025,7.302,5.34375,23.81975,7.22,6.69066666666,6.36825
437.91,7.5945,40.6849166667,3.92125,44.8634166666,7.30616666666,5.35358333333,23.8235,7.24816666667,6.71125,6.37625
438.27,7.61133333333,40.69475,3.9375,44.9004166667,7.34325,5.3825,23.835,7.26716666667,6.72766666667,6.39058333333
438.62,7.59016666667,40.699,3.93033333333,44.9093333333,7.34291666667,5.37041666667,23.8231666667,7.25216666666,6.72208333333,6.37633333333
438.98,7.60316666667,40.728,3.91408333333,44.9250833333,7.33016666666,5.36966666667,23.8295833334,7.24416666667,6.71974999999,6.36891666667
439.33,7.63125,40.7539166667,3.94691666667,44.9695833333,7.37675,5.40916666667,23.8704166667,7.28108333334,6.76116666668,6.40341666666
439.69,7.63275,40.7701666667,3.9485,44.9923333334,7.36275,5.41308333333,23.86575,7.28016666667,6.75433333334,6.40266666667
440.04,7.62716666667,40.7660833333,3.94733333333,44.9983333333,7.35208333333,5.41866666667,23.8615833334,7.285,6.76249999999,6.40475
440.40,7.63116666667,40.7818333333,3.95366666666,45.0183333333,7.35066666667,5.41858333333,23.87325,7.29141666667,6.77174999999,6.407
440.75,7.6335,40.8016666667,3.95725,45.0169166667,7.36683333334,5.41866666667,23.876,7.29566666667,6.77616666667,6.40725
441.11,7.62608333333,40.86525,3.94841666667,45.0651666667,7.361,5.42091666667,23.88375,7.29541666666,6.77183333334,6.40983333333
441.47,7.65133333333,40.90025,3.96741666667,45.1071666667,7.38191666667,5.43916666667,23.8920833334,7.3125,6.79441666667,6.42341666667
441.82,7.63483333333,40.9375833333,3.949,45.1235,7.37716666667,5.43125,23.9030833333,7.29941666667,6.77483333333,6.41016666666
442.18,7.62541666667,41.0071666667,3.94183333333,45.1854166667,7.35416666666,5.40808333334,23.9283333334,7.28525,6.76608333334,6.39275
442.53,7.66625,41.0713333333,3.972,45.2550833334,7.38416666667,5.44741666667,23.9591666667,7.32891666667,6.8085,6.41875
442.89,7.68875,41.1355,4.00466666667,45.3404166667,7.41833333333,5.47716666667,23.994,7.36791666667,6.83874999999,6.451
443.24,7.68191666667,41.1941666667,3.99675,45.3725833334,7.41225,5.47191666667,23.9755833334,7.3575,6.82983333333,6.44383333334
443.60,7.70375,41.248,4.00358333334,45.4465833333,7.42325,5.47408333333,23.98425,7.37316666667,6.848,6.44341666667
443.95,7.72341666667,41.2888333333,4.02591666667,45.4741666666,7.447,5.4915,23.9994166667,7.39241666667,6.86616666667,6.47225
444.31,7.71466666667,41.3205,4.01108333333,45.52,7.433,5.48341666667,23.9935,7.38,6.85575000001,6.46283333333
444.66,7.73433333333,41.3855,4.03841666667,45.5829166667,7.44616666667,5.50883333333,24.0281666667,7.4055,6.88816666666,6.47875
445.02,7.76608333333,41.4215833334,4.07375,45.62875,7.47025,5.52958333333,24.0580833333,7.41316666667,6.91658333333,6.49641666666
445.37,7.74666666666,41.4561666667,4.06075,45.66775,7.45708333333,5.52075,24.0435,7.39875,6.90233333334,6.48725
445.72,7.75608333333,41.4888333333,4.07533333333,45.72075,7.47333333333,5.52525,24.045,7.40758333333,6.91716666666,6.49708333334
446.08,7.75191666667,41.4985,4.07391666667,45.7414166667,7.47525,5.52533333334,24.0263333333,7.40291666667,6.90908333333,6.48858333333
446.43,7.74291666667,41.5215833334,4.06666666667,45.765,7.46241666666,5.51416666667,24.0140833333,7.38458333333,6.89016666668,6.488
446.79,7.72975,41.5754166666,4.06158333333,45.7975,7.46166666666,5.50566666667,24.0073333333,7.36741666667,6.86116666668,6.473
447.14,7.71341666667,41.57825,4.04891666666,45.8423333333,7.45408333333,5.49683333334,23.9978333334,7.36833333334,6.86016666667,6.45733333333
447.50,7.69325,41.599,4.03466666667,45.86,7.44725,5.49058333334,23.9888333334,7.35541666666,6.84841666666,6.45433333333
447.85,7.678,41.61775,4.02058333333,45.9051666667,7.43391666667,5.47975,23.9898333333,7.34075,6.83124999999,6.43766666667
448.21,7.69108333333,41.666,4.02508333333,45.9583333333,7.45333333333,5.48383333334,24.0010833333,7.35791666667,6.83400000001,6.44391666667
448.56,7.68416666666,41.6620833333,4.01816666666,45.97375,7.45366666667,5.47733333334,23.99575,7.34433333333,6.81875,6.44658333333
448.92,7.65383333334,41.6539166667,3.99325,45.9716666667,7.44,5.45191666667,23.9620833333,7.333,6.79225,6.43391666667
449.27,7.65391666667,41.663,3.99275,46.0050833333,7.44283333334,5.44866666666,23.9545,7.33666666667,6.78241666667,6.43316666667
449.62,7.672,41.6916666667,4.00583333333,46.0303333334,7.44608333333,5.45683333333,23.9720833333,7.34708333334,6.79133333333,6.4425
449.98,7.67975,41.73725,4.00166666667,46.0759166667,7.45258333334,5.46066666667,23.9824166666,7.35416666667,6.79224999999,6.455
450.33,7.67083333333,41.7275833333,3.98325,46.0529166666,7.43833333333,5.45033333333,23.9621666667,7.34741666667,6.78741666666,6.44166666667
450.69,7.6495,41.6849166666,3.95766666667,46.0455,7.40775,5.42175,23.9484166667,7.33191666667,6.78599999999,6.41675
451.04,7.66916666667,41.728,3.9685,46.0475,7.41266666667,5.43375,23.9781666667,7.32816666667,6.78616666667,6.43108333333
451.40,7.68775,41.7758333333,3.99066666667,46.0788333333,7.43475,5.43283333333,24.0194166667,7.34441666666,6.81224999999,6.4495
451.75,7.69916666667,41.8674166667,3.98658333334,46.16875,7.44625,5.42925,24.0381666667,7.35891666667,6.82225000001,6.448
452.10,7.68258333333,41.8805,3.99083333333,46.1793333334,7.441,5.42925,24.0388333333,7.33408333333,6.81808333333,6.44925
452.46,7.65,41.8746666667,3.94908333333,46.1728333333,7.415,5.39133333333,23.9879166667,7.30166666667,6.78933333333,6.40858333334
452.81,7.66383333333,41.9545833333,3.96975,46.2495,7.43916666667,5.41966666667,24.0303333334,7.32491666667,6.80941666667,6.41383333333
453.17,7.68825,42.0260833333,3.98475,46.31925,7.45216666667,5.42866666667,24.083,7.34775,6.83241666666,6.43908333333
453.52,7.68966666667,42.04825,3.9725,46.3666666667,7.46808333333,5.43891666667,24.0840833333,7.34491666667,6.84191666666,6.43925
453.87,7.70775,42.1028333333,3.97825,46.4174166666,7.48958333333,5.45908333334,24.1056666667,7.35116666666,6.86716666667,6.47116666667
454.23,7.7225,42.1879166667,3.98958333334,46.5063333333,7.50433333333,5.47,24.1325833333,7.37125,6.88908333333,6.48391666667
454.58,7.73941666667,42.23875,4.0165,46.5365,7.5155,5.49508333333,24.1395833333,7.38783333333,6.90699999999,6.51466666667
454.93,7.74341666667,42.2870833333,4.02375,46.60075,7.53283333333,5.498,24.14875,7.40075,6.91808333334,6.52975
455.29,7.73741666667,42.29475,4.01875,46.6305,7.51691666667,5.49341666667,24.13575,7.38708333333,6.88849999999,6.52108333333
455.64,7.72116666666,42.2919166666,4.01033333333,46.6340833333,7.50233333333,5.48625,24.1354166667,7.381,6.87208333334,6.51175
456.00,7.74216666667,42.3423333333,4.01766666666,46.6965,7.503,5.494,24.1585,7.41075,6.89250000001,6.52175
456.35,7.74858333333,42.3424166667,4.03658333333,46.7093333334,7.50941666667,5.51216666667,24.1608333333,7.42933333334,6.90216666667,6.527
456.70,7.73925,42.31275,4.01675,46.688,7.47841666667,5.49458333334,24.1430833333,7.4025,6.88449999999,6.50516666667
457.06,7.71158333333,42.3130833333,3.98966666667,46.6695,7.45733333333,5.4765,24.10325,7.3775,6.87008333334,6.47575
457.41,7.69983333333,42.29825,3.99125,46.6306666667,7.43816666667,5.45425,24.0601666667,7.37983333333,6.85249999999,6.47291666667
457.76,7.68875,42.3135833333,3.9905,46.6428333333,7.42208333334,5.45433333333,24.0469166667,7.38491666667,6.85425000001,6.45616666667
458.12,7.6915,42.3288333333,3.99483333334,46.6638333333,7.42791666667,5.45258333333,24.0475833334,7.39241666667,6.84174999999,6.45908333333
458.47,7.69458333333,42.34725,3.99191666667,46.6836666667,7.43125,5.449,24.05875,7.395,6.84249999999,6.45516666667
458.82,7.7055,42.357,3.99158333333,46.7125833333,7.41725,5.44125,24.0506666666,7.38491666667,6.83983333333,6.45491666667
459.18,7.69475,42.37225,3.97558333333,46.7449166667,7.4105,5.42775,24.0434166666,7.38141666667,6.83866666667,6.43708333333
459.53,7.70391666667,42.409,3.98616666667,46.7781666667,7.41016666667,5.423,24.0566666667,7.37808333333,6.84875,6.44016666667
459.88,7.68766666667,42.3949166666,3.97008333333,46.76875,7.39975,5.40908333333,24.0404166666,7.35083333333,6.83308333333,6.42683333333
460.24,7.69591666667,42.4453333333,3.98658333334,46.8261666667,7.404,5.41116666667,24.0630833333,7.3505,6.84374999999,6.43466666667
460.59,7.70325,42.50225,3.99966666667,46.88775,7.42366666667,5.42075,24.0809166667,7.36433333334,6.86566666666,6.45341666667
460.94,7.70708333333,42.5264166667,4.006,46.9328333333,7.42891666667,5.42433333334,24.1005833334,7.35383333333,6.86875,6.4545
461.29,7.70758333333,42.5848333333,4.00675,47.01175,7.42491666667,5.42741666666,24.1415833333,7.33966666667,6.872,6.45116666667
461.65,7.71441666667,42.5975,4.0065,47.0618333333,7.42141666667,5.4145,24.1571666666,7.32633333333,6.86066666667,6.44141666666
462.00,7.71566666667,42.62325,4.01433333334,47.0975,7.42441666667,5.41708333333,24.1661666666,7.32233333334,6.8665,6.44108333333
462.35,7.70575,42.6596666667,4.00175,47.1719166667,7.43233333334,5.40941666667,24.16225,7.30441666667,6.866,6.4285
462.71,7.68791666667,42.68875,3.99825,47.2075,7.44158333334,5.40416666667,24.1716666667,7.30508333334,6.87033333333,6.4185
463.06,7.7015,42.7311666666,4.01466666667,47.2266666667,7.44041666667,5.41858333333,24.193,7.30175,6.88850000001,6.427
