wavelength,Back_SalAlbm,Belly_SalAlbm,Breast_SalAlbm,Crissum_SalAlbm,Crown_SalAlbm,DorTail_SalAlbm,Patch10_SalAlbm,Patch11_SalAlbm,Rump_SalAlbm,Throat_SalAlbm,WingTip_SalAlbm
815.07,17.9631333333,50.9546333333,34.2351333333,53.0777333333,13.7918666667,23.3822333334,20.0901333333,30.8530666667,20.5787333333,41.413,25.84
815.37,16.5448666667,50.5290333333,33.6073333333,52.7321333333,12.8386666667,22.8920333333,18.8357333333,30.1826666667,19.6804,40.8523333333,24.7031333333
815.68,15.7163333333,50.6092666667,33.2184666667,52.6361333333,12.5134,22.4405666667,18.4750666667,29.7548666667,19.5862,40.5671333333,24.3143333333
815.98,16.7662,52.0947666667,34.8317333334,53.899,13.7386,23.7651333333,19.6254666667,30.9327333333,20.5658,41.7200666667,25.2676666667
816.29,16.3322,52.1799666667,34.8327333333,54.1791333333,13.3024666667,23.5870333333,19.3926,30.4575333333,20.2307333333,41.7993333333,25.3672666667
816.59,15.6565333333,52.3777666667,34.8017333334,54.4445333333,12.9527333333,23.1895333333,18.6867333333,30.0622,19.8447333333,42.1755333333,25.3691333333
816.89,14.5714,51.4379333334,33.8254666667,53.5717333333,12.426,21.8530666667,17.478,29.304,18.4622,41.3532666667,24.329
817.20,15.0893333333,51.3541333333,33.9284,53.2366666667,13.0504,22.2099,18.1176,29.4793333333,18.8170666667,41.4657333333,24.7469333333
817.50,15.2,51.8053,34.2630666666,53.3982,14.1478,22.2559,18.9405333333,30.1116666667,19.4955333333,41.6936,25.0667333333
817.81,14.7842666667,51.1217333333,33.5506,52.3589333333,13.4594666667,21.3985333333,18.5978666667,29.6812,19.0046,41.2688666667,24.2480666667
818.11,14.62,50.1833333333,33.3,51.38,13.4533333333,20.98,18.0733333333,29.4666666667,18.9266666667,40.3466666666,23.96
818.41,16.1850666666,50.7349333333,34.2778,51.9011333333,15.0594,22.0356666667,19.7498666667,30.7316,20.4502,41.3632666667,24.9844666667
818.72,17.6536666667,51.5544333333,35.337,53.2861333333,16.4657333333,22.6536666667,20.9515333333,31.7198666666,21.6430666667,42.4408,26.4243333333
819.02,18.1849333334,51.9499,35.5446,54.0152666667,16.4302,22.9015666667,21.2212,32.2498,21.8536,42.7721333333,26.7821333333
819.33,18.1912666667,51.4603,35.147,53.6744,16.4368,22.7107,21.0378,32.083,21.7792,42.2534,26.5184666667
819.63,18.9582666667,51.8048333333,35.3443333333,54.2688,17.2747333333,23.4651333333,21.7178,32.7974666667,22.3554,42.6190666667,26.7814666667
819.93,19.2896,51.9590333333,35.3929333333,54.4958,17.3807333333,23.5558333333,21.7042666667,32.8488666667,22.4076666667,42.5977333333,26.4835333333
820.24,19.1402,52.0405666667,35.3072666667,54.7017333333,17.1905333333,23.6361333333,21.5926,32.7852666666,22.3856666667,42.7762666666,26.3095333333
820.54,19.1017333333,51.7722666667,35.1602666667,54.6565333333,17.0457333333,23.5852,21.6007333333,32.7175333333,22.0864666666,42.5852,25.9592
820.85,18.9655333333,51.3938333333,34.614,54.3549333333,16.6917333333,23.5435666667,21.1825333333,32.3792666667,21.7707333333,42.3914,25.6364666666
821.15,18.8355333333,51.2948666666,34.5281333333,54.4301333333,16.6722666667,23.6098333333,21.191,32.3651333333,21.6987333333,42.3519333333,25.5058666666
821.45,19.0634,51.7151,34.8428666667,54.9693333334,16.8494,23.8085,21.4506666666,32.7606666667,21.7538,42.7831333333,25.7180666667
821.76,18.9314666667,51.5645333333,34.6499333334,54.9008,16.7730666667,23.6962,21.2568666667,32.6490666667,21.6134666667,42.6192666667,25.5689333333
822.06,18.9104666667,51.6094666667,34.7196666666,54.7312,16.7468666667,23.7452333333,21.2542,32.7238666667,21.638,42.5768666667,25.6082
822.36,18.8387333333,51.4600333333,34.6748,54.5948666667,16.7006,23.7255666667,21.1042666667,32.6505333333,21.5732666667,42.4647333333,25.4838
822.67,18.6472666667,51.362,34.527,54.5654666667,16.4912666667,23.6013333333,20.8814666667,32.575,21.362,42.4924666667,25.3047333333
822.97,18.6102,51.3559333334,34.5083333333,54.5534,16.3558,23.4858666667,20.8103333333,32.5086,21.2399333333,42.5264,25.1879333333
823.27,18.5546,51.4569333333,34.5746,54.6905333333,16.374,23.5049666667,20.8424666667,32.6066666667,21.2208,42.68,25.2607333333
823.58,18.5887333333,51.5075666667,34.6248,54.7202666667,16.3256666667,23.4767666667,20.8504,32.5813333333,21.0916666667,42.654,25.2597333333
823.88,18.7213333333,51.7262666667,34.7540666667,54.9878,16.4756666666,23.6404333333,20.9852,32.8582666667,21.2801333333,42.9254666667,25.4934666667
824.18,18.7003333333,51.7800333333,34.9287333333,55.0792666666,16.5954666667,23.6937333333,21.1474,32.9877333333,21.4052,42.9894666667,25.6151333333
824.49,18.9022,52.1681333333,35.1758,55.3013333333,16.7559333333,23.8385,21.3072,33.2660666667,21.5875333333,43.3206,25.9385333333
824.79,19.1171333333,52.3477333333,35.2726,55.4160666667,17.0921333333,24.1256666667,21.5606,33.5088,21.9034,43.4398666667,26.2201333333
825.09,19.2636,52.5653333333,35.5597333333,55.5707333333,17.2019333333,24.3749,21.7465333333,33.6786666667,22.0311333333,43.6385333333,26.4668666667
825.39,19.1160666667,52.6025333333,35.3817333333,55.6459333333,17.1285333333,24.4803333333,21.7748,33.5905333333,21.9174666667,43.6782,26.2902
825.70,19.2678,52.8768666667,35.4863333333,55.6962666667,17.3831333333,24.5551333333,22.1775333333,33.7142,22.0382666667,43.8788666667,26.4908666667
826.00,19.4072,52.9941,35.6594666666,55.682,17.5006,24.5253666667,22.4516,33.6775333333,22.1677333333,43.7427333333,26.6616666667
826.30,19.5676666667,53.2570666667,35.9675333333,55.7310666667,17.7625333334,24.7852333333,22.8094666667,33.9639333334,22.4408,43.8316666667,26.9920666667
826.61,19.9110666667,53.1885,36.1164666667,55.8063333333,18.0785333333,25.2521666667,23.3624,34.1543333333,22.8772,43.909,27.4190666666
826.91,20.2706,53.2364666667,36.1918666667,56.021,18.4508,25.5308,23.7264666667,34.3898666667,23.3052,44.025,27.7004
827.21,20.4868666666,53.4170333333,36.4785333333,56.1283333333,18.7198666667,25.6722333333,23.9155333333,34.4436,23.4594,44.2015333333,27.8362
827.51,20.9388,53.8120333333,36.9054,56.4832666667,19.0612666667,26.0213666667,24.3482,34.9358666667,23.7188,44.6917333333,28.3294666667
827.82,20.8589333333,53.4670333333,36.8152666667,56.2103333333,18.9329333334,25.8035666667,24.2813333333,34.7461333333,23.59,44.3976,28.2036666667
828.12,20.7224666667,53.3489666667,36.8060666667,56.0836666667,18.6292666666,25.6371333333,24.1979333334,34.5391333333,23.2564666667,44.2633333334,28.0488666667
828.42,21.0388666667,54.0589333333,37.128,56.5689333333,18.9704,25.8966666667,24.5645333333,35.0748,23.6176,44.7448666667,28.4571333333
828.72,21.4217333333,53.9732333333,37.2521333333,56.6881333333,19.2182,26.0119333333,24.6313333333,35.2895333333,23.8099333333,44.9348666667,28.7151333333
829.02,21.9769333333,54.5231333333,37.7945333333,57.3013333333,19.6481333333,26.4943666667,25.1142666667,35.8178666667,24.3780666667,45.4080666667,29.3615333333
829.33,22.03,54.9757333333,37.8047333333,57.7804666667,19.7094666667,26.6908,25.1734666667,36.017,24.6005333333,45.7466,29.4713333333
829.63,21.9777333333,55.4584,37.6602666667,57.9678,19.6152,26.7842666667,25.0960666667,35.9356666667,24.553,45.9244666667,29.5224666667
829.93,22.2274,55.8870666667,37.8131333333,57.8637333333,19.6762,26.7500666667,25.0874,36.1124,24.6266,46.1756666667,29.7140666667
830.23,21.1812,55.382,37.1732,56.9437333333,18.3990666667,26.0034333333,24.0359333333,35.3876,23.8008666667,45.7152,28.8272666667
830.54,20.6636,55.2389666667,36.9072,56.4018666667,17.9483333333,25.7808,23.4155333333,34.971,23.452,45.2054666667,28.3105333333
830.84,20.0778,54.9045666667,36.5859333333,56.3336666667,17.3813333333,25.3604666667,22.8127333333,34.1804666667,23.0132,44.8042666667,27.4943333333
831.14,19.6467333333,54.4619333333,36.0877333334,56.2906,17.1148,25.1979333333,22.2964,33.6605333333,22.7151333333,44.174,26.8629333333
831.44,18.1836,52.5047666667,34.7228,54.8758,15.9401333333,24.2192333333,20.8413333333,32.1032,21.8292,42.7852,25.067
831.74,17.9159333333,51.7297333333,34.5706666667,54.4925333333,15.8317333333,23.9608666667,20.8349333333,31.6275333333,21.3632666667,42.4685333334,24.5705333333
832.04,17.7610666667,51.6458333333,34.6812,54.1186,16.1960666667,23.7455666667,20.9802,31.5231333333,21.4370666667,42.2056,24.4556
832.35,17.2493333333,50.7826,34.1757333333,53.7232,15.8972,23.5128,20.3798,31.0190666667,21.1962,41.8097333333,23.9782
832.65,17.0458666667,50.8149666667,34.1309333333,53.8256666667,15.8493333333,23.5523666667,20.2904,30.9502666667,21.1076666667,41.8858666667,23.7862666667
832.95,16.8844666667,50.2687,33.8154666667,53.63,15.2898,23.0947333333,19.7634666667,30.9874,20.7186,41.4464,23.4352
833.25,16.3251333333,49.7809666667,33.4779333333,53.2588666666,14.7176,22.4155666667,19.0275333333,30.4336666667,20.0657333333,40.6964666667,22.9085333333
833.55,16.7878666667,50.0564666667,33.9480666667,53.5509333333,15.2404666666,22.7018333333,19.4438,30.9200666667,20.4726,41.0288666667,23.3417333333
833.85,16.4672,49.3112,33.2850666667,53.0754666667,14.6586,22.3082,18.993,30.4530666666,20.0523333333,40.4268666667,23.0735333333
834.16,16.0970666667,49.1018,32.8274666667,52.7318666667,14.3609333333,21.9354666667,18.6898,30.251,19.7372,40.0239333333,22.8316
834.46,16.1363333333,49.3667666667,33.0792,53.0429333333,14.5674666667,21.9721333333,18.9272,30.5384,19.6774666667,40.2219333333,23.1781333333
834.76,16.0309333333,49.9665666667,33.2288,53.4796666667,14.4207333333,21.6854333333,18.992,30.9703333333,19.7406,40.6274666667,23.3251333333
835.06,15.8366,49.686,32.9336666667,53.3113333333,13.9482,21.6050666667,18.5682,30.8431333333,19.5651333333,40.3293333333,23.2981333334
835.36,15.8473333333,49.6114333333,32.8512,53.3333333333,13.7592666667,21.6736,18.4924666667,31.0393333333,19.3212666667,40.3324,23.4738
835.66,15.8851333333,50.1968,33.1114,53.5956,13.7922,21.8531333333,18.7796666667,31.4573333333,19.2434666667,40.5143333333,23.3989333333
835.96,16.8334,50.5457,33.8872,53.914,14.5053333333,22.5995333333,19.6020666666,32.2957333333,19.9085333333,40.8656666667,24.4032666667
836.26,17.0694666667,50.5051666667,34.1156666667,53.9228666667,15.0379333333,23.0794,20.1518666667,32.4870666667,20.3504,41.0216666667,24.9738666667
836.57,17.4369333333,51.4454666667,34.7491333333,54.7296666667,15.3851333333,23.5300333333,20.7998,33.412,20.8588666667,41.8617333333,25.5196
836.87,18.2132,52.1815333333,35.601,55.4431333333,16.2468666667,24.2950333333,21.9016666667,34.2590666667,21.7869333334,42.7197333333,26.0996666667
837.17,19.7853333333,54.0563666667,37.1236,57.0599333333,17.6719333333,25.4825666667,23.6552,36.2177333333,23.1545333333,44.6644,27.7235333333
837.47,21.4512,55.5525,38.6683333333,58.4977333333,19.3682666667,27.2087,25.1558,38.0707333333,24.7460666667,46.129,29.3641333333
837.77,22.9462,56.5821333334,39.8397333333,59.3592,20.9702,29.1099,26.3461333333,39.4658666667,26.5864666667,47.5745333334,30.4227333333
838.07,24.186,57.3826666667,40.9028666667,59.8814,22.736,30.4651666667,27.2776666667,40.1823333333,27.9616666666,48.0711333333,31.6918666667
838.37,24.1168666667,57.3157666666,41.0847333333,59.6661333333,22.9114,30.0741666667,27.0838666667,40.1576,27.8165333333,47.8627333333,31.1079333333
838.67,22.8313333333,56.2215666667,40.2556666667,58.9583333333,21.572,28.7877666667,26.2215333333,39.0908666667,26.7044666667,46.4394,29.6400666667
838.97,21.976,55.0215333333,39.5012666667,58.1103333333,20.7099333333,27.7169666666,25.3716666667,37.8705333333,25.7265333333,45.6499333333,28.8826
839.27,21.7929333333,54.0961666667,38.9222666666,57.7492,20.3432666667,27.0910666667,25.217,37.5012,25.3696,45.3886666667,28.4977333333
839.57,22.5647333333,54.7006333333,39.9150666667,58.3403333333,21.2446666667,27.7792666667,25.9406,38.3026666667,26.0444,46.9023333333,29.0806666666
839.87,22.0716,54.5669,39.2749333333,58.1544,21.2805333333,27.7637,25.4897333333,37.8248666666,25.8474666667,46.7420666666,28.3803333333
840.17,21.0160666667,53.7987333333,38.3570666667,57.303,20.3324,27.0512,24.3873333333,36.9419333333,24.7199333333,45.9828666667,27.7208
840.47,19.3238666667,52.0048,37.0857333333,55.7237333333,18.8094666667,26.1237333333,23.2856666667,35.4856666667,23.6190666667,44.1809333333,26.1999333333
840.77,19.1977333333,51.6331333333,36.5616,54.9762,18.1185333333,25.2005666667,23.3238666667,34.7278,22.8654,43.1421333333,25.8548666667
841.07,18.5196666667,51.5443,36.0784666667,54.4411333333,17.3922,24.5882,23.1078666667,34.0784666667,22.0294666667,42.2255333333,25.1764666667
841.37,17.5675333333,50.5605,35.1049333334,53.5434666667,16.4965333333,23.8187333333,22.6627333333,33.5435333333,21.0910666667,41.8217333333,24.4244
841.67,17.0392,49.7205333333,34.2339333333,52.557,15.9420666667,23.3127333333,22.4018,32.8777333333,21.1284,41.087,24.3477333333
841.97,18.9226666667,51.088,36.0533333333,53.44,17.9946666667,24.9226666667,24.064,34.752,23.0826666667,43.0613333333,26.4746666667
842.27,18.8668666667,51.0229666667,36.2377333333,53.5533333333,18.3388666667,25.3903666667,24.5214,35.4014666667,23.3554,43.3113333334,27.2057333333
842.57,18.6049333333,50.9148333333,36.3178666667,53.3448666667,18.8565333333,25.5289,24.4253333333,35.0485333333,23.2933333333,43.3390666666,27.616
842.87,17.8716,50.4404333333,35.9877333333,53.529,18.4220666667,24.7277666667,23.7188,34.4587333334,22.6056,41.9206,27.5597333333
843.17,18.75,50.2399666667,36.4266666667,53.9142666667,18.9646666667,25.0694,24.1414,35.2525333333,23.2702,42.1591333333,28.9014
843.47,19.5530666667,50.8685333333,37.1519333333,54.2784666667,20.6258,26.4176333334,24.5594,36.0024666667,24.4700666667,41.9156666667,30.4086
843.77,19.9597333333,51.7804,38.621,55.7161333333,21.8608,27.2221666667,25.1674,36.8943333333,25.6626666667,43.3467333333,31.3656
844.07,19.3476,51.3404666667,38.6808666667,56.2127333333,21.39,26.9078666667,24.1418666667,36.8653333333,26.1561333333,43.9716666667,30.6242
844.37,21.0822,51.7533,39.7690666667,56.5078666667,22.5974666667,27.4386333333,24.5166,38.4127333333,27.1572666667,45.5698666667,31.9192
844.67,22.7790666667,52.6608333333,41.0644,56.5411333333,23.4146,29.1278666667,25.1588,38.8470666667,28.1448,45.8538,32.7125333333
844.97,22.4664666667,52.8252333333,41.3752,56.4424666667,23.8266666667,29.2975,25.2018666667,38.4902,27.3542666667,45.7102,32.2571333333
845.27,19.6531333333,51.6707333333,38.9754,55.6027333333,20.3624,26.5958333333,22.6949333333,35.8078,24.6808,43.8296,29.6610666667
845.57,20.5858666667,51.8685333334,39.0024,54.7743333333,19.7466,26.6111666667,21.8844666667,35.6612,24.8139333333,42.9138666667,29.0736666667
845.87,20.5846,52.0064333333,38.7362,53.286,19.4312666666,26.2006666667,21.643,35.5292,24.5656,41.6746666667,27.7882
846.17,20.8390666667,51.1518666667,38.2608666666,51.2738666667,19.5117333333,26.4302,21.8763333333,34.7368,25.1258666667,41.0679333334,27.2158666666
846.47,19.5060666667,49.7686333333,36.9752,49.4906666667,17.1296666667,25.2162,20.6635333333,32.7934,23.1790666667,39.2900666667,25.463
846.77,18.5024,48.7841333333,35.9581333333,48.6956666667,14.9758,23.8245,19.6296,31.4492666667,21.4492666667,39.1948666667,23.4299333333
847.07,21.4298,51.8634666667,37.0924,50.2490666667,17.0442,26.0483,20.8835333333,33.3654,22.4739333333,40.6105333333,25.6385333333
847.37,22.0722666667,52.3854333333,36.7550666667,49.6386666667,17.5582666667,26.9156666667,21.1406666667,34.6987333333,21.9437333333,40.8192,26.3935333333
847.67,20.8207333333,52.2529,36.1641333333,48.8610666667,15.7620666667,25.9714666666,20.4522666667,33.9363333333,20.7369333333,39.7152,25.963
847.97,20.3231333333,51.1734666667,35.238,47.9421333333,15.5952666667,24.0135,20.4592,32.7550666667,18.8266,38.8266666667,25.8163333333
848.26,22.8043333333,53.6949,37.5308666667,50.0880666667,17.9012666667,25.6436333333,23.2098666667,35.3262,21.6932,41.7636666666,28.9946
848.56,23.5379333333,55.1910333333,38.6133333333,51.0933333334,20.5688666667,28.5598666667,25.28,36.32,24.0711333333,43.6978,29.7778666667
848.86,21.3039333333,53.8844666667,37.1350666667,49.8989333333,19.7612666667,26.9880333333,25.0506,34.6372,22.6814,43.1955333333,27.9888
849.16,22.1578666667,54.6049333333,38.131,51.7341333333,19.6916666666,27.8612333334,25.8574,34.7013333333,23.738,44.6820666667,28.7861333333
849.46,21.3915333333,54.8494666667,37.7984666667,52.1703333333,18.4215333333,26.6459,24.7768,34.4754666667,21.786,46.0644,27.4766
849.76,23.9550666667,56.2182333333,40.0408666667,52.8439333333,22.7116666667,29.4086333333,27.5228666667,36.3303333333,24.3425333333,47.8491333333,29.5004666667
850.06,23.4658666667,56.2081,40.1018,52.8032,23.3026666667,29.6737666667,27.8695333333,36.5341333333,24.5462666667,46.422,29.0927333333
850.36,21.9164666667,53.7818333333,39.4496666667,51.3150666667,22.5484666667,29.1844666667,26.7888666667,35.4128666667,24.1998,44.6482,27.2781333333
850.65,22.7451333333,55.1909,42.064,52.3012,23.7152666667,30.7326666667,26.8318666667,34.7575333333,25.1806666667,44.6438666667,27.5129333333
850.95,21.9980666667,54.3220666667,41.6717333333,51.682,24.3424666666,30.3158,25.3618666667,33.5168,24.9336666667,44.0164,25.9327333333
851.25,20.6339333333,55.0273333333,41.9017333333,54.0547333333,23.7159333333,30.6011333333,24.1966666667,34.6885333333,25.8360666667,45.0274,24.6775333333
851.55,19.7202666667,56.6200333333,42.3310666667,58.2284666667,23.0302666667,32.3309333333,23.7296,36.0838,26.1072666667,46.4336,23.8929333333
851.85,20.2112666667,56.0563333333,42.7936,59.2488,22.6760666667,32.3591333333,24.4366666667,37.5116666667,25.7980666666,46.6432666667,24.8122666667
852.15,20.8634666667,56.4868333333,42.1584,60.0241333333,21.9184666667,32.1702333333,23.0935333333,37.7698666666,24.7001333333,46.1629333333,24.5803333333
852.45,19.8082,56.1751666667,40.8632666666,59.5922666667,21.2469333334,32.3741333333,23.0694666667,38.2734,24.0527333333,46.0432666667,24.3404666667
852.74,19.1756666667,57.1637333333,40.4119333333,60.4363333334,21.7941333333,32.4242,23.1999333334,37.6727333333,24.1211333333,44.2909333333,24.7272666667
853.04,14.5783333333,55.8365333333,37.3282,59.9222,16.2906,27.7433,18.2361333333,35.0194,20.908,42.0234,19.7924666667
853.34,15.3566,56.0181,38.1064666667,59.9222,15.7197333333,27.4967666667,19.5590666667,36.6276666667,21.6082666667,44.0466666667,22.6459333333
853.64,12.2666666667,55.5866666667,35.1466666667,58.1866666667,12.48,23.8533333333,18.1866666667,34.64,18.96,42.7466666667,22.08
853.94,8.4994,51.0623666667,30.6774666667,55.0332666667,9.03053333333,19.8937,17.3439333333,31.4476,15.2191333333,41.5672666667,19.8140666667
854.23,9.8386,52.9837333333,31.7206,57.715,9.11286666666,21.546,20.2688666667,32.8225333333,17.4999333333,43.844,22.2042666667
854.53,10.6667333333,54.5489666667,32.6274666667,56.8104666667,9.5162,23.0588,22.3268,30.9802666667,18.5097333333,44.4445333333,22.7451333333
854.83,9.20286666666,49.9878666667,29.2271333333,50.1207333333,7.56046666666,18.7319666667,19.3237333333,27.1014,15.1448666667,39.6859333333,19.6376666667
855.13,8.85013333334,48.6992333333,27.503,46.3646666667,6.50393333333,16.1904666667,17.1196666667,24.1578,13.5888,37.259,18.5597333333
855.43,10.4196,50.3961333333,30.1398666666,48.2052666667,9.27746666667,17.8438333333,20.1166,26.2005333333,16.8532,39.9768,22.3544
855.72,8.21066666667,49.5465,29.1422,47.0098,7.54900000001,15.9067666667,17.4264,24.5832,14.0684666667,39.5832666667,21.2991333333
