wavelength,Back_TanGyrm,Belly_TanGyrm,Breast_TanGyrm,Crissum_TanGyrm,Crown_TanGyrm,DorTail_TanGyrm,Patch10_TanGyrm,Patch11_TanGyrm,Patch12_TanGyrm,Patch13_TanGyrm,Rump_TanGyrm,Throat_TanGyrm,WingTip_TanGyrm
585.37,41.3465333333,37.2406666667,31.7300666667,42.9284,9.73913333333,9.90053333333,19.0431333333,52.0997333333,49.9866,10.3329333333,28.2578,29.8299333333,9.85399999999
585.70,41.0613333334,36.9694,31.4317333333,42.6148666667,9.74426666667,9.84843333333,18.9075333333,52.1418,50.0944666667,10.3438,28.0093333333,29.6721333333,9.80859999999
586.04,40.6953333333,36.5746,31.0729333333,42.1873333333,9.73139999999,9.72050000001,18.7165333333,52.1067333333,50.0498,10.3199333333,27.6924666667,29.4069333334,9.71753333334
586.38,40.3978,36.2192666667,30.7781333333,41.813,9.73993333334,9.68686666667,18.5776,52.1092,50.0808666667,10.3325333333,27.3971333333,29.2193333333,9.70933333333
586.72,40.1741333333,35.9621333333,30.5815333333,41.549,9.82906666667,9.66203333333,18.5126666667,52.216,50.2472666667,10.4372,27.2236666667,29.1316,9.78673333334
587.06,39.8177333333,35.6076,30.3139333333,41.2165333334,9.83373333333,9.56673333334,18.3573333333,52.316,50.3283333333,10.4197333333,26.9181333333,28.9444666667,9.7446
587.39,39.6792666667,35.4252666667,30.1956,41.0519333333,9.98646666665,9.6393,18.3694666667,52.5431333333,50.5609333333,10.5511333333,26.7926666667,28.8962,9.84833333333
587.73,39.4154666667,35.1,29.9443333333,40.7536,10.0007333333,9.58256666666,18.2336,52.5869333333,50.6592666667,10.5564666667,26.5638,28.7266,9.81713333333
588.07,39.1479333333,34.8402666667,29.7544666667,40.4984666667,10.0422666667,9.56366666667,18.1112666667,52.6900666667,50.808,10.5794666667,26.3572,28.591,9.82880000001
588.41,38.9287333333,34.5651333333,29.5728,40.2408666667,10.0604666667,9.51013333333,17.9873333333,52.8381333333,50.9607333334,10.5738,26.1672,28.4738666667,9.82240000001
588.74,38.628,34.234,29.3092,39.9168666667,10.0324666667,9.42746666668,17.816,52.8795333333,51.0378,10.5594,25.9152666667,28.291,9.76753333332
589.08,38.3738,33.9944666666,29.1068666667,39.6840666667,10.0155333333,9.34993333334,17.7052666667,53.0325333333,51.1746666667,10.5476666667,25.7012,28.1181333333,9.74353333333
589.42,38.0537333333,33.6550666667,28.8066666667,39.3771333333,9.99279999999,9.23679999999,17.5453333333,53.0648666667,51.218,10.51,25.433,27.9113333333,9.70046666665
589.76,37.7844,33.3974,28.62,39.1284,9.99620000001,9.21330000001,17.4376666667,53.1643333333,51.3146666667,10.5601333333,25.229,27.7616666667,9.70873333333
590.09,37.5568666667,33.1846,28.4214666667,38.9225333333,10.0405333333,9.18576666667,17.3646,53.2802,51.4557333333,10.5990666667,25.0593333333,27.6219333333,9.73333333333
590.43,37.2878,32.9152666667,28.2016666667,38.6568,10.0674666667,9.15783333335,17.2805333333,53.3792,51.5785333333,10.6362,24.8818666667,27.4838666667,9.73086666666
590.77,37.0909333333,32.7359333333,28.0373333333,38.4217333333,10.126,9.17090000001,17.2478,53.4845333333,51.7356,10.7176,24.7738,27.4155333333,9.77653333333
591.11,36.8225333333,32.4452,27.8078,38.1207333334,10.1252,9.14450000001,17.1114666667,53.5072666667,51.8001333333,10.7536,24.5526,27.2511333333,9.7552
591.44,36.5852,32.2053333333,27.5907333333,37.8548,10.1538666667,9.11173333333,17.0112666667,53.6528666667,51.9485333333,10.7820666667,24.3863333333,27.1436,9.74239999999
591.78,36.3534,31.9498666667,27.3394666667,37.5385333333,10.202,9.08280000001,16.9386,53.7605333333,52.0546666666,10.8203333333,24.189,27.0042,9.74213333334
592.12,36.0798,31.6726666667,27.0890666667,37.2355333333,10.2652,9.0363,16.8322,53.8114,52.153,10.8938,23.9802666667,26.8524,9.74693333333
592.46,35.8436666667,31.4351333333,26.8954666667,36.9813333333,10.3636,9.03686666666,16.7864666667,53.8765333333,52.2446666667,10.9706666667,23.8109333333,26.7336,9.79626666666
592.79,35.612,31.1987333333,26.7174,36.6972,10.4979333333,9.07120000001,16.7433333333,53.9670666667,52.3553333333,11.0550666667,23.6955333333,26.6512666667,9.85840000001
593.13,35.4502666666,31.02,26.6145333334,36.4876,10.6150666667,9.12266666668,16.7159333333,54.1589333333,52.5090666667,11.1699333333,23.5915333333,26.5804,9.92860000001
593.47,35.2312,30.8020666667,26.4502,36.2392,10.7439333333,9.15853333333,16.6655333333,54.2207333333,52.6668,11.2494666667,23.4826,26.5121333334,9.99633333333
593.80,34.9876666667,30.5822,26.2685333333,36.0029333333,10.8136666667,9.17530000001,16.5744666667,54.3656,52.8092666667,11.3261333333,23.3337333333,26.4249333333,10.0414
594.14,34.729,30.3502,26.0492666667,35.7342,10.8642666667,9.15756666667,16.4718666667,54.4931333333,52.9029333333,11.3520666667,23.1351333333,26.2606666667,10.0434666667
594.48,34.4953333333,30.1008666667,25.903,35.5008666666,10.9436666667,9.15999999999,16.3572666667,54.614,53.0326,11.4308,22.9542,26.1254,10.0736
594.81,34.1752,29.8534,25.6958666667,35.1905333333,11.0082,9.13006666666,16.2536666667,54.7128,53.0974666667,11.4781333333,22.8010666667,25.9912666667,10.1144
595.15,33.989,29.6884,25.5505333333,34.9846666667,11.0912666667,9.12986666666,16.1836,54.8840666667,53.2993333333,11.5392666667,22.6725333333,25.8745333333,10.1637333333
595.49,33.7322,29.4803333333,25.3878666667,34.7502,11.1559333333,9.1288,16.1058,54.98,53.3907333333,11.5846,22.5466,25.7444666667,10.2266
595.82,33.5494666667,29.3140666667,25.2440666667,34.5573333333,11.2058666667,9.15616666665,16.0506666667,55.1438,53.5458666667,11.6214,22.4448,25.6535333333,10.277
596.16,33.3562666667,29.1372,25.1206666667,34.3398,11.2347333333,9.12736666667,15.9599333333,55.2788666667,53.6712666667,11.6310666667,22.3136666666,25.5343333333,10.2738666667
596.50,33.1445333333,28.9470666667,24.9885333334,34.1364666667,11.2622666667,9.10356666668,15.8712666667,55.407,53.7554666667,11.6659333333,22.1428666666,25.4060666667,10.2815333333
596.83,32.9467333333,28.7638,24.8303333333,33.9054666667,11.3082666667,9.0862,15.8121333333,55.4489333333,53.8374666667,11.6863333333,22.0116,25.2816,10.2942
597.17,32.7074,28.5391333334,24.6694,33.6581333333,11.2999333333,9.00666666667,15.7225333333,55.4934666667,53.8438666667,11.6968,21.8339333333,25.122,10.2844
597.51,32.5292,28.3735333333,24.5546,33.4504666667,11.3077333333,8.94906666665,15.6579333333,55.6275333333,53.9466666667,11.7082,21.7156666667,24.9833333333,10.2499333333
597.84,32.3415333333,28.1950666667,24.4016,33.2282666666,11.3321333333,8.91003333333,15.5487333333,55.7354,54.0326666667,11.7372666666,21.5904,24.8786,10.2247333333
598.18,32.0959333333,28.004,24.2168,32.9865333333,11.3424,8.85599999999,15.4473333333,55.8306,54.0904,11.7262,21.4391333333,24.7254,10.1974666667
598.52,31.8916,27.7973333333,24.0548,32.7832,11.3636666667,8.8116,15.3351333333,55.9005333333,54.1748666667,11.7542,21.2867333333,24.5683333333,10.162
598.85,31.5628,27.5479333333,23.8478,32.4883333333,11.3526,8.76123333334,15.2213333333,55.9199333333,54.1232,11.7536666667,21.0916666667,24.3835333333,10.1273333333
599.19,31.3537333333,27.3516,23.6964,32.2569333333,11.4102666667,8.74863333334,15.1440666667,56.0080666666,54.2165333333,11.8311333333,20.9698,24.2734666667,10.1212
599.53,31.0650666667,27.1093333333,23.537,31.9907333333,11.4311333333,8.69913333334,15.0297333333,56.0798,54.2388666667,11.8886666667,20.8041333333,24.0755333333,10.0870666667
599.86,30.8096666667,26.9076666667,23.3429333333,31.7474,11.4883333333,8.68373333333,14.9386666667,56.1764,54.3446,11.9756,20.6432,23.9536666667,10.1068
600.20,30.4889333333,26.6667333333,23.1111333333,31.4516666667,11.5363333333,8.64356666666,14.8032666667,56.2003333333,54.3588,12.0090666667,20.4765333333,23.767,10.0844666667
600.53,30.1926666667,26.4402,22.9459333333,31.2056,11.5326,8.57760000001,14.6381333333,56.3604,54.4624666667,12.0036,20.291,23.607,10.0338
600.87,29.9658666667,26.2780666667,22.7663333333,30.9928666667,11.5690666667,8.55373333333,14.5214,56.593,54.654,12.0356,20.1636666667,23.4956666667,10.0044
601.21,29.6921333333,26.0881333333,22.6004666667,30.7302666667,11.6238,8.53273333334,14.4195333333,56.7237333333,54.8142666667,12.0708,20.0070666667,23.3887333333,10.0115333333
601.54,29.4372,25.9302,22.4901333333,30.5397333333,11.7189333333,8.5683,14.3684666667,56.8677333333,54.9768666667,12.1455333333,19.9085333333,23.2791333333,10.0680666667
601.88,29.1996666667,25.7384,22.3298666667,30.2908666667,11.823,8.5914,14.3222666667,56.9625333333,55.0534,12.2126666667,19.8033333333,23.1686666667,10.1236
602.21,28.9846,25.5574,22.1928,30.0776666667,11.9146,8.60113333333,14.2996666667,57.0875333333,55.187,12.2850666667,19.6722,23.0636666667,10.1859333333
602.55,28.822,25.4275333333,22.0749333333,29.8832,12.0435333333,8.63536666667,14.2776666667,57.2398,55.3249333333,12.3814,19.6108666667,22.9906,10.2604
602.88,28.5728666666,25.2268666667,21.9209333333,29.6855333333,12.0704666667,8.59116666667,14.1763333333,57.385,55.4264,12.4008,19.4708,22.8518,10.2348666667
603.22,28.3442666666,25.0758,21.7884666667,29.4832666667,12.1343333333,8.5728,14.0708,57.4986,55.5540666667,12.4209333333,19.3391333333,22.7357333333,10.2403333333
603.56,28.1666,24.9293333333,21.673,29.3224,12.2218666667,8.58159999999,14.016,57.6235333333,55.6313333333,12.4834,19.2611333333,22.6315333333,10.2796
603.89,28.025,24.8061333333,21.5713333333,29.189,12.2674,8.55593333334,13.9784666667,57.754,55.7918666667,12.5204,19.1770666666,22.5619333333,10.272
604.23,27.8682666667,24.6821333333,21.4848,29.0233333333,12.3604,8.61793333333,13.9586,57.7982666666,55.8167333333,12.6298,19.127,22.4649333333,10.3444666667
604.56,27.727,24.5912666667,21.4043333333,28.8811333333,12.4191333333,8.64596666667,13.9226666666,57.9255333333,55.9712666666,12.6752,19.0453333333,22.3928,10.3835333333
604.90,27.5148,24.44,21.2805333333,28.6993333333,12.4563333333,8.61913333334,13.8565333333,57.9299333333,55.9799333333,12.712,18.9388,22.2483333333,10.3887333333
605.23,27.2856,24.2479333333,21.1425333333,28.4703333333,12.4462666667,8.55083333333,13.7630666667,57.9275333333,55.9802666667,12.6960666667,18.7744666667,22.0775333333,10.3659333333
605.57,27.1604,24.1406666667,21.0748666667,28.3627333333,12.5129333333,8.55386666667,13.718,58.0915333333,56.152,12.7604,18.6998666667,22.0187333333,10.3849333333
605.90,26.9487333333,23.9950666667,20.9357333333,28.1886,12.5313333333,8.53686666666,13.6398666667,58.1350666667,56.1925333333,12.7875333333,18.6060666667,21.8864,10.3697333333
606.24,26.7262,23.8178,20.8142666667,28.0016666667,12.5566,8.51733333334,13.5456,58.186,56.244,12.8447333333,18.4636666667,21.752,10.3727333333
606.58,26.4876,23.6721333333,20.6874,27.7654666667,12.6048,8.49086666666,13.4464,58.2374,56.3002,12.8805333333,18.3278666667,21.6005333333,10.3822666667
606.91,26.3244,23.5469333333,20.6116666667,27.5801333333,12.6725333333,8.50956666666,13.4472,58.3693333333,56.3934666666,12.9820666667,18.25,21.5156,10.4405333333
607.25,26.0422,23.3654666667,20.4598,27.3447333333,12.6646666667,8.44653333333,13.3292,58.4674666667,56.4816,12.9800666667,18.077,21.3649333333,10.4035333333
607.58,25.7708666667,23.1784,20.2956,27.0948666667,12.6812666667,8.42056666667,13.2178666667,58.514,56.5275333333,13.0294,17.9405333333,21.1938,10.4052666667
607.92,25.4866666667,22.9892,20.1312,26.8871333333,12.6708666667,8.32083333334,13.1006666667,58.6101333333,56.6273333333,13.0354,17.7817333333,21.0656666667,10.3598666667
608.25,25.2689333333,22.8004,20.0088666667,26.6913333333,12.7466666667,8.30483333333,13.0204,58.648,56.6324,13.1263333333,17.675,20.9393333333,10.3753333333
608.59,25.0572666667,22.6736666667,19.8951333333,26.5254666666,12.813,8.32359999999,12.951,58.7395333333,56.7274,13.1964666667,17.5736,20.841,10.4096666667
608.92,24.87,22.5457333333,19.8001333333,26.3673333333,12.887,8.3541,12.9026666667,58.8061333333,56.8276666667,13.2658,17.5024,20.7638666667,10.4145333333
609.26,24.6170666667,22.3648,19.6387333333,26.1481333333,12.8797333333,8.29996666667,12.7959333333,58.7871333333,56.8162,13.2919333333,17.3787333333,20.6046666667,10.3699333333
609.59,24.4206666667,22.2023333333,19.5340666667,25.9552666667,12.9306666667,8.27796666667,12.6934666667,58.8698,56.8231333333,13.3158,17.2594,20.5108,10.3658666667
609.93,24.2513333333,22.0884,19.4588,25.8133333334,12.9732666667,8.28579999999,12.654,58.9187333333,56.8796,13.3636666667,17.1916,20.4188,10.371
610.26,24.0862,21.9673333333,19.3562666667,25.6784,13.0138666667,8.30570000001,12.6258,59.0206666667,56.9772,13.4126666666,17.1002666667,20.3439333333,10.3702666667
610.60,23.8865333333,21.8237333333,19.2190666667,25.517,13.038,8.28323333334,12.5363333333,59.0504666667,57.0294,13.4536,16.99,20.2422666667,10.338
610.93,23.736,21.7009333333,19.1265333333,25.3650666667,13.1202666667,8.31816666667,12.5091333333,59.0597333333,57.0093333333,13.5536666667,16.9310666667,20.1425333333,10.3659333333
611.27,23.5648666667,21.5771333333,19.0420666667,25.2104,13.1603333333,8.33669999999,12.4592666667,59.1287333333,57.0380666667,13.6240666667,16.8376,20.0507333333,10.3722666667
611.60,23.3722,21.4274,18.9091333333,25.0028666667,13.2122,8.32979999999,12.3816666667,59.1842,57.0695333333,13.6416,16.7063333333,19.9086,10.3650666667
611.93,23.1404,21.2670666667,18.7696666667,24.8066,13.2172666666,8.29936666667,12.287,59.2223333333,57.1064,13.6409333333,16.5736666666,19.7583333333,10.3314
612.27,23.0138666667,21.1652666667,18.6919333333,24.6509333333,13.3092,8.32119999999,12.2598,59.3417333333,57.1263333333,13.6786,16.5144,19.6898,10.3575333333
612.60,22.9422,21.1102,18.6561333333,24.554,13.4088,8.36083333334,12.248,59.4850666667,57.2044,13.8202,16.4793333333,19.6677333333,10.4529333333
612.94,22.8103333333,21.0176,18.6070666667,24.4234,13.5192,8.38296666667,12.2221333333,59.6132666667,57.3066,13.8855333333,16.4293333333,19.5874,10.5222666667
613.27,22.6609333333,20.9803333333,18.557,24.3224666667,13.5990666667,8.40713333333,12.2204666667,59.7774,57.4922,13.9985333333,16.4181333333,19.5133333333,10.5467333333
613.61,22.515,20.8984,18.4714,24.2103333333,13.6794666667,8.41280000001,12.1632666667,59.9459333333,57.6742666667,14.0727333333,16.3744666667,19.4522666667,10.5786666667
613.94,22.3576666666,20.7572,18.3724666667,24.0176,13.7219333333,8.3425,12.0566666667,60.0431333333,57.7157333333,14.0956,16.2705333334,19.3504666667,10.5688
614.28,22.1642666667,20.6214,18.2340666667,23.8851333333,13.7936,8.30703333333,11.9868,60.143,57.7588666667,14.1002666667,16.1942666667,19.2347333333,10.5814
614.61,22.0194,20.5550666667,18.2226666667,23.7900666666,13.8896,8.33783333333,11.9596,60.3222666667,57.9260666667,14.203,16.1714,19.1877333333,10.6509333333
614.94,21.8746,20.4818666667,18.1249333333,23.6592666667,13.9934,8.33423333334,11.9226,60.4722,58.0605333333,14.2202,16.1044666667,19.0829333333,10.6862
615.28,21.7984666667,20.4262666666,18.1286666667,23.5942,14.1194,8.36043333333,11.9246666667,60.6741333333,58.2228666667,14.3234666667,16.1142666667,19.0555333333,10.7461333333
615.61,21.6519333333,20.3572666667,18.0868,23.4864,14.2022666667,8.37953333333,11.8915333333,60.8042,58.2725333333,14.3985333333,16.0552666667,19.0126,10.7907333333
615.95,21.4815333333,20.2444666667,17.9945333333,23.3619333333,14.2315333333,8.33080000001,11.8143333333,60.9777333333,58.4941333333,14.4455333333,15.9576666667,18.9174,10.7614666667
616.28,21.2656666667,20.0995333333,17.8629333333,23.214,14.2714,8.26923333334,11.7202666667,61.1162666667,58.5795333333,14.423,15.8839333333,18.7379333333,10.7106666667
616.61,21.0356666667,19.9324666667,17.6846,23.0303333333,14.2282,8.16416666667,11.6028666667,61.2093333333,58.6337333333,14.3848666667,15.7096,18.6115333333,10.6214
616.95,20.8952666667,19.8332666666,17.5906666667,22.9086666667,14.3013333333,8.14566666667,11.5241333333,61.3704,58.8128,14.3903333333,15.6170666667,18.5628,10.627
617.28,20.7430666667,19.7495333333,17.5180666667,22.7503333333,14.3498666667,8.11336666667,11.4702666666,61.4823333333,58.9189333333,14.4314666667,15.529,18.4633333333,10.6319333333
617.62,20.6391333333,19.7183333333,17.5046666667,22.7110666667,14.4864666667,8.19126666666,11.5024666667,61.5934666667,59.0822666667,14.5157333333,15.5443333333,18.4372666667,10.681
617.95,20.5084666667,19.6185333334,17.4435333333,22.5898,14.5257333333,8.19206666666,11.4387333333,61.6772666667,59.2391333333,14.5688666666,15.4717333333,18.3542666667,10.673
618.28,20.3814,19.5279333334,17.3501333333,22.444,14.5684666666,8.15123333333,11.3595333333,61.834,59.4004666666,14.5677333333,15.3995333333,18.2775333333,10.6472
618.62,20.2402666667,19.438,17.296,22.3422,14.6168666667,8.08753333334,11.2874666667,62.0148,59.5607333333,14.6023333333,15.3531333333,18.2274,10.6354
618.95,20.0356,19.3143333333,17.1586,22.1807333333,14.5887333333,8.00936666667,11.1528666667,62.0836666667,59.6649333333,14.6087333333,15.2064,18.1026666667,10.5790666667
619.28,19.9381333333,19.2248,17.056,22.0411333333,14.6658,7.9831,11.1233333333,62.2102,59.8277333333,14.6287333333,15.1385333333,18.0262,10.5551333334
619.62,19.8916,19.1997333333,17.0489333333,22.0203333333,14.7874666667,8.03376666667,11.1242666667,62.3476,59.9229333333,14.7782666666,15.1663333333,18.0156,10.6546
619.95,19.7028666667,19.0975333333,16.9488,21.8666666667,14.8136,8.03906666666,11.0788,62.3372666667,59.931,14.7995333333,15.0730666667,17.9465333333,10.6418
620.28,19.679,19.1392,16.9998666667,21.8392666667,14.9908,8.15683333334,11.1356,62.4403333333,60.0825333333,14.9718,15.1235333333,17.9639333333,10.7547333334
620.62,19.561,19.0664,16.9338,21.7047333334,15.0550666667,8.13870000001,11.1298,62.5054,60.1049333333,15.0620666666,15.0978,17.8790666667,10.7567333333
620.95,19.3998,18.9454,16.8464666667,21.58,15.1038666667,8.07860000001,11.0490666667,62.5798,60.1318,15.0742,14.9998666667,17.7926666667,10.7284
621.28,19.2790666667,18.8576,16.7747333333,21.4529333333,15.1433333333,8.04843333334,10.9741333333,62.7304,60.2433333333,15.1406,14.9334,17.7108,10.7588
621.62,19.1854,18.7864,16.7406,21.3154,15.2123333333,8.05180000001,10.9646666667,62.8020666667,60.2399333333,15.189,14.9004,17.6888666667,10.7954666667
621.95,19.0525333334,18.7251333333,16.6832,21.2565333333,15.2655333333,8.08143333334,10.9612,62.8731333333,60.3138666667,15.2627333333,14.8635333333,17.6235333333,10.8182666667
622.28,18.9496,18.6534,16.6561333333,21.1812,15.3500666667,8.12356666667,10.9406666667,62.9194666667,60.3740666667,15.3666,14.8505333333,17.5895333333,10.8726666667
622.62,18.9211333333,18.6987333333,16.6829333333,21.1401333333,15.5679333333,8.22729999999,11.0158666667,62.9969333333,60.4766666667,15.5046,14.9376666667,17.6146,10.991
622.95,18.7448666667,18.6136666667,16.6268,21.0254,15.6199333334,8.23096666667,10.9433333333,62.9826,60.4797333333,15.5216,14.9030666666,17.5314,11.0024
623.28,18.4952,18.3920666667,16.4385333333,20.7598666667,15.5713333333,8.09256666667,10.7626,62.9764666667,60.441,15.4308,14.7006666667,17.3378,10.8634666667
623.62,18.4435333333,18.3507333333,16.4108666667,20.7021333333,15.6386666667,8.11260000001,10.7424,63.13,60.6689333333,15.5360666667,14.6722,17.3428,10.8980666667
623.95,18.2590666667,18.2016,16.286,20.5728,15.6174,8.02566666667,10.6394,63.2761333333,60.6937333333,15.5271333333,14.5354666667,17.2182666667,10.8414
624.28,18.0772666667,18.082,16.2104666667,20.4571333333,15.638,8.00179999999,10.5464,63.3235333333,60.7468666667,15.5348666667,14.4226666667,17.1122,10.8326666667
