wavelength,Back_CamPalm,Belly_CamPalm,Breast_CamPalm,Crissum_CamPalm,Crown_CamPalm,DorTail_CamPalm,Rump_CamPalm,Throat_CamPalm,WingTip_CamPalm
455.29,10.6081555555,30.1958666667,25.4225333333,20.7968666667,9.57259999999,9.76959999999,14.8381,24.5649666667,10.5167333333
455.64,10.5892888889,30.2070333333,25.4337333333,20.7936666667,9.557,9.75126666666,14.8217583333,24.5637,10.4983333333
456.00,10.6070888889,30.2672666667,25.4671333333,20.8358666667,9.56099999999,9.76133333333,14.8255166667,24.5847333333,10.5139333333
456.35,10.6492,30.3562666667,25.5242,20.9141333333,9.59426666665,9.79953333333,14.8644416667,24.6773666667,10.5536
456.70,10.6938444444,30.4438333333,25.5816,20.9622666667,9.63980000001,9.85646666667,14.9007416667,24.6965,10.5838666667
457.06,10.6796888889,30.4727666667,25.5832,20.9809333333,9.62286666667,9.8474,14.8868083333,24.7114,10.5745333333
457.41,10.6691111111,30.5372666667,25.6375333333,21.0168666667,9.63019999999,9.8706,14.909225,24.7421,10.5662666667
457.76,10.6894888889,30.5954333333,25.7021333333,21.0610666667,9.65473333334,9.88913333334,14.918775,24.7513333333,10.5846
458.12,10.6858,30.6359666667,25.7174666667,21.0806,9.65246666667,9.8876,14.92705,24.7946333333,10.5759333333
458.47,10.6916222222,30.6946,25.7741333333,21.1130666667,9.66786666667,9.88846666667,14.92355,24.8364666667,10.568
458.82,10.7209333333,30.7794666667,25.8318,21.1625333333,9.68193333333,9.90786666667,14.955975,24.9043666667,10.5846666667
459.18,10.7084,30.8015333333,25.8304,21.1568,9.6594,9.88906666667,14.9411833333,24.8888,10.5616
459.53,10.728,30.8681333333,25.8747333333,21.2002,9.67433333333,9.89533333333,14.96355,24.9280333333,10.5657333333
459.88,10.7157333333,30.8987666667,25.8956,21.2228,9.67140000001,9.89466666666,14.9681916667,24.9497333333,10.5525333333
460.24,10.7199555556,30.9703,25.946,21.2592,9.69106666667,9.89539999999,14.9842166667,24.9702666667,10.5613333333
460.59,10.7097777778,30.9840666667,25.9708,21.279,9.6774,9.87333333334,14.973925,24.9999666667,10.5474
460.94,10.7317111111,31.0513333333,26.0270666667,21.3276666667,9.69693333334,9.87373333333,14.98795,25.0380666667,10.5596666667
461.29,10.7414222222,31.0923,26.0406666667,21.3464666667,9.69206666667,9.85886666667,14.9933166667,25.0446,10.5582
461.65,10.7659777778,31.1742333333,26.0974,21.4061333333,9.70493333334,9.86253333334,15.014275,25.1029666667,10.5538
462.00,10.7840444444,31.2655666667,26.1868666667,21.4822,9.72353333335,9.86333333333,15.032425,25.1632,10.5685333333
462.35,10.8082444444,31.3882666666,26.2748,21.5622666667,9.73566666667,9.87173333333,15.0683916667,25.2510666667,10.5684
462.71,10.8008666667,31.4569666667,26.3085333333,21.5908666667,9.74513333332,9.85473333334,15.0635,25.2645666667,10.5568666667
463.06,10.8558222222,31.5830666667,26.4207333333,21.6903333333,9.7986,9.87706666666,15.1097583334,25.3705333333,10.5959333333
463.41,10.8880666667,31.7224,26.5318,21.7861333333,9.82786666665,9.90466666667,15.142575,25.4621333333,10.6259333333
463.76,10.9219333333,31.8383,26.6264666667,21.8506666667,9.85466666665,9.90253333333,15.1629083333,25.5287333333,10.6494
464.12,10.9165777778,31.9005333333,26.6817333333,21.8886,9.83586666666,9.90413333333,15.1549333333,25.5401,10.6298666667
464.47,10.9249777778,31.9761,26.7304,21.9156,9.83426666667,9.8824,15.1437166667,25.5475666667,10.6204
464.82,10.9458888889,32.0759333333,26.7854,21.9622666667,9.85519999999,9.90913333333,15.1636833333,25.5813,10.6207333333
465.17,10.9443777778,32.1758666667,26.8717333333,22.0255333333,9.875,9.90620000001,15.1664,25.6518666667,10.6203333333
465.53,10.9614444445,32.2867666667,26.9459333333,22.0728,9.8812,9.91193333333,15.1845083333,25.7119333333,10.6224
465.88,10.9621333333,32.3803,26.9876666666,22.1064,9.885,9.9062,15.1867916667,25.6978,10.6060666667
466.23,10.9851555556,32.4685666667,27.0403333333,22.1582,9.90620000001,9.91866666667,15.2057916667,25.7329666667,10.6282
466.58,11.0101333333,32.5666666667,27.1234,22.2423333333,9.92433333334,9.94046666666,15.232075,25.7950666667,10.6389333333
466.94,11.0290666667,32.7149,27.2192666667,22.3278666667,9.9384,9.93299999999,15.2559416667,25.8429,10.647
467.29,11.0410222222,32.7907,27.2742,22.3776,9.96633333333,9.93446666667,15.255775,25.8711666667,10.6494666667
467.64,11.0477555555,32.8935666667,27.3484666666,22.4216,9.96066666667,9.93626666667,15.2661166667,25.9233,10.6446666667
467.99,11.1105111111,33.0099333333,27.4255333333,22.4956666667,10.0004,9.95146666666,15.311325,26.0489,10.6642
468.35,11.1607777778,33.1757333333,27.5266,22.5962,10.041,9.99553333333,15.3671333333,26.1577333333,10.6951333333
468.70,11.2116,33.3389333334,27.6634,22.7002,10.0916666667,10.0260666667,15.42575,26.2789333333,10.7418
469.05,11.2298444444,33.4433666667,27.7374,22.7701333333,10.0932,10.008,15.4296666667,26.3349666667,10.7436
469.40,11.2518222222,33.5427333333,27.8104,22.8409333333,10.1212,10.027,15.4559583333,26.3870666667,10.7714
469.75,11.2661555555,33.6017666667,27.8528,22.8884,10.1301333333,10.0199333333,15.4607,26.4402333333,10.7716
470.11,11.2778888889,33.6872,27.9217333333,22.9550666667,10.1621333333,10.0490666667,15.476675,26.4736,10.7797333333
470.46,11.3108444445,33.7961333333,28.0252,23.0111333333,10.2072,10.0612666667,15.5043833333,26.5429333333,10.8024666667
470.81,11.3204444444,33.8794,28.0759333333,23.0312,10.2172,10.0794666667,15.500575,26.5945666667,10.7997333333
471.16,11.3235111111,33.9802,28.1315333333,23.0772666666,10.2108666667,10.0692,15.51505,26.6341,10.8010666667
471.51,11.3164444445,34.0376333333,28.1537333334,23.1235333333,10.2244666667,10.0502,15.51255,26.6666666667,10.7940666667
471.87,11.3177333333,34.0801333333,28.1935333333,23.1658666666,10.2278666667,10.0418666667,15.5139916667,26.6518333333,10.8106666667
472.22,11.3300444444,34.1657333333,28.2451333333,23.2276,10.2403333333,10.0354666667,15.5227,26.6934333333,10.8108666667
472.57,11.3365555555,34.2040333333,28.2575333333,23.2764666666,10.2548,10.0506,15.5348,26.6939666667,10.8056
472.92,11.3670888889,34.2824333333,28.3012666667,23.3117333333,10.2864,10.0979333333,15.5564666666,26.7231,10.8346666667
473.27,11.3394222222,34.3045,28.3035333333,23.3184,10.2648666667,10.0522666667,15.5319083333,26.7096333333,10.8004666667
473.62,11.353,34.3243666667,28.3101333333,23.3346,10.2607333333,10.0478666667,15.526925,26.7075666667,10.7946666667
473.98,11.3553111111,34.3391333333,28.3142666667,23.3439333333,10.2412666667,10.0297333333,15.5262833333,26.7210666667,10.7883333333
474.33,11.4088666667,34.4071,28.3274,23.4132,10.2676,10.0739333333,15.5659416667,26.7614333333,10.8243333333
474.68,11.4013777778,34.3966333333,28.3036,23.4374,10.2506666667,10.0687333333,15.5770416667,26.7672,10.835
475.03,11.4299777778,34.4086666667,28.3261333333,23.4747333333,10.2936,10.1197333333,15.6312916667,26.7728,10.8596
475.38,11.4568888889,34.4495333333,28.373,23.5262,10.3211333333,10.1510666667,15.6641416667,26.7851333333,10.8737333333
475.73,11.4650666667,34.5072333333,28.3771333333,23.5476666667,10.3313333333,10.1656,15.6602416667,26.8158666667,10.885
476.08,11.4415777778,34.4897333333,28.3606,23.5326666667,10.3214666667,10.165,15.6525083333,26.7884333333,10.8903333333
476.44,11.4264222222,34.4964666667,28.3694666667,23.5183333333,10.314,10.1442,15.6412583333,26.8000333333,10.8973333333
476.79,11.4326888889,34.4869,28.3592,23.5293333333,10.3282,10.1476666667,15.653175,26.7988,10.8948
477.14,11.4610666667,34.5212333333,28.3748,23.5657333333,10.3588,10.2122,15.6783,26.8377666667,10.9321333333
477.49,11.4831111111,34.5634,28.4136,23.6174666667,10.3859333333,10.2431333333,15.7061083333,26.902,10.9725333333
477.84,11.4987333333,34.5684,28.4072666667,23.6405333333,10.3974666667,10.2419333333,15.7083666667,26.9032666667,10.9906666667
478.19,11.4781333333,34.5456333333,28.3836666667,23.6334666666,10.3921333333,10.2395333333,15.6892333333,26.8781666667,10.9856
478.54,11.4684,34.5415,28.3745333333,23.6181333333,10.3894666667,10.2320666667,15.6708916667,26.8395,10.9548
478.89,11.4555333333,34.5091,28.3386,23.6112,10.3624666667,10.2072,15.6286416667,26.8444,10.9373333333
479.24,11.4857555556,34.4747333333,28.2991333333,23.6192666667,10.3716666667,10.2398666667,15.6413916667,26.8574333333,10.9722
479.60,11.4722444444,34.4136666667,28.2676666667,23.6072666667,10.3587333333,10.2443333333,15.6519916667,26.8295666667,10.9766666667
479.95,11.4700888889,34.3437333333,28.2291333333,23.5916,10.3602666667,10.2732,15.6502,26.8353666667,10.9918666667
480.30,11.4773777778,34.3097333333,28.1928,23.6242666667,10.3518666667,10.2973333333,15.6698916667,26.8446333333,11.0144666667
480.65,11.4633777778,34.2178,28.1154,23.6073333333,10.3346666667,10.3016,15.6671333333,26.8009333333,11.0320666667
481.00,11.4622888889,34.1287,28.0516666667,23.5860666667,10.3101333333,10.2966666667,15.6697416667,26.7672666667,11.0466666667
481.35,11.4745333333,34.1238,28.0518,23.5804666667,10.3110666667,10.3268666667,15.6959166667,26.7585666667,11.078
481.70,11.493,34.1554333333,28.0804,23.6121333333,10.3304666667,10.3831333333,15.7547333334,26.7990666667,11.1432666667
482.05,11.4905555556,34.1834,28.087,23.6144,10.3118666667,10.3964666667,15.76945,26.8153,11.1690666667
482.40,11.5101111111,34.2222666667,28.1136,23.6516,10.3190666667,10.4299333333,15.804675,26.8588,11.2058666667
482.75,11.5370666666,34.2826,28.1606666667,23.6983333333,10.3404666667,10.4673333333,15.85745,26.9128333333,11.2589333333
483.10,11.5531777778,34.3162333333,28.1916666666,23.7338666667,10.3448,10.489,15.8824416667,26.9554,11.2903333333
483.45,11.5589555556,34.3306333333,28.2074666667,23.7532666667,10.3414,10.5018,15.8910416667,26.9727666667,11.3030666667
483.80,11.5656222222,34.3322666667,28.2084,23.7596666667,10.3406,10.5105333333,15.89775,26.965,11.3104666667
484.15,11.5792,34.3441666667,28.2156,23.7633333333,10.3513333333,10.5284666667,15.9100416667,26.9702333333,11.3247333333
484.50,11.5973111111,34.3800666667,28.244,23.7884666667,10.3669333333,10.5558,15.93135,27.0058,11.3451333334
484.85,11.6185111111,34.4213666667,28.2722,23.8132666667,10.3872666667,10.5871333333,15.95115,27.0320666667,11.3657333333
485.20,11.6364888889,34.4542666667,28.2884,23.845,10.3992,10.6081333333,15.965375,27.0599,11.3807333333
485.55,11.6433333333,34.4641333333,28.2918,23.8622,10.3969333333,10.6066666667,15.9602416667,27.0779,11.376
485.90,11.6567333333,34.4620333333,28.2954666667,23.8797333333,10.4052,10.6196666667,15.9683833333,27.0834333333,11.3827333333
486.25,11.6506666666,34.4575666667,28.2995333333,23.8872,10.4062,10.6193333333,15.9692083333,27.0893333333,11.3891333333
486.60,11.6575111111,34.4631333333,28.2908,23.8970666667,10.4107333333,10.6266666667,15.96145,27.0925333333,11.3832666667
486.95,11.6548222222,34.4582333333,28.284,23.8912666667,10.4076,10.6311333333,15.9555083333,27.0725,11.3725333333
487.30,11.6743777778,34.4814,28.3012666667,23.9132,10.4300666667,10.6416,15.9643416667,27.086,11.3803333333
487.65,11.6982,34.5316,28.3328,23.9552,10.4604666667,10.6586666667,15.9845833333,27.1134333333,11.3971333333
488.00,11.7180444444,34.5649666667,28.3649333334,23.9888666667,10.48,10.6667333333,15.9984583333,27.1406333333,11.4052
488.35,11.7360222222,34.6256666667,28.4062,24.0291333333,10.4914,10.6763333333,16.0082833333,27.1696333333,11.4105333333
488.70,11.7324,34.6495,28.4186666667,24.0504666667,10.4898666667,10.6601333333,16.007675,27.1914,11.4108666667
489.05,11.7222666666,34.6668,28.4275333333,24.0625333333,10.4835333333,10.6488,16.0015666667,27.1875666667,11.3993333333
489.40,11.7393777778,34.7483666667,28.4843333333,24.1130666667,10.5026666667,10.6572666667,16.0185,27.2217,11.414
489.75,11.7658888889,34.8446333333,28.5623333333,24.1870666667,10.5352666667,10.6805333333,16.0458,27.2856,11.4438
490.10,11.8072,34.9414333333,28.626,24.2559333333,10.5713333333,10.7070666667,16.07355,27.3373666667,11.4623333333
490.45,11.8373777778,35.0252666667,28.6996,24.3180666667,10.5873333333,10.7140666667,16.0982083333,27.3729666667,11.4764
490.80,11.8649111111,35.1287666667,28.7709333333,24.3744,10.6268,10.7264,16.1270833333,27.4158333333,11.4973333333
491.15,11.8858,35.2396666667,28.8404666667,24.4351333333,10.6534,10.7505333333,16.1504166667,27.4757,11.5146666667
491.50,11.9149333333,35.3436666667,28.9162666667,24.5015333333,10.6721333333,10.7636,16.1791583333,27.5567666667,11.5308666667
491.85,11.9024444445,35.4204333333,28.9385333333,24.5266666667,10.6610666667,10.7511333333,16.1697,27.5737,11.52
492.20,11.9182,35.5013666667,28.9912666667,24.5741333333,10.668,10.7536666667,16.1885916667,27.6198333333,11.5311333333
492.55,11.9659777778,35.6269333333,29.1008,24.6610666667,10.7104,10.7866666667,16.2329166667,27.6986333333,11.5628
492.90,12.0043111111,35.766,29.2046666667,24.7374666667,10.7502666667,10.8021333333,16.2708833333,27.7867333333,11.5898
493.25,12.0281111111,35.8564666667,29.2817333333,24.7859333333,10.7835333333,10.8252,16.2866833334,27.8441333333,11.6001333333
493.60,12.0773111111,35.9995,29.3834,24.8696666667,10.8342,10.8523333333,16.332325,27.9202666667,11.6159333334
493.95,12.1483777778,36.1851,29.5352666667,24.9894666667,10.8913333334,10.8931333333,16.3894833333,28.0476,11.6738
494.30,12.1747111111,36.3177666667,29.6404666667,25.0683333333,10.9245333333,10.9116,16.4012583333,28.1278,11.692
494.65,12.2101555556,36.5136666667,29.788,25.2017333333,10.9553333333,10.9255333333,16.4315833333,28.2640666667,11.7153333333
495.00,12.2751555555,36.7162,29.9380666667,25.3372,11.0106,10.9558666667,16.48775,28.3818333333,11.7597333333
495.34,12.3002888889,36.8958666667,30.0438666667,25.4295333333,11.0390666667,10.9723333333,16.52155,28.4511666667,11.7722666667
495.69,12.3916888889,37.1162,30.2407333333,25.5946,11.1244666667,11.0358666667,16.6187666667,28.6074,11.845
496.04,12.4404222222,37.3228333333,30.4090666667,25.7237333333,11.1902,11.072,16.687675,28.7103666667,11.8957333333
496.39,12.4627111111,37.5023666667,30.5207333333,25.8077333333,11.2108,11.0699333333,16.7107416667,28.7763,11.896
496.74,12.4875111111,37.6216666667,30.6123333333,25.8824,11.2337333333,11.0892,16.7326,28.8259666667,11.9129333333
497.09,12.5153333333,37.7935333333,30.7262,25.9812666666,11.2602666667,11.0981333333,16.7813083333,28.9170333333,11.9238
497.44,12.5225777778,37.9361,30.8357333333,26.0566666667,11.2672666667,11.0937333333,16.80225,28.9894666667,11.9170666667
497.79,12.5316222222,38.0602333333,30.9024,26.1164,11.28,11.0853333333,16.8088583333,29.0039,11.9005333333
498.14,12.5558444444,38.2318333333,30.9786666667,26.1913333333,11.3140666667,11.0906666667,16.8551833333,29.0896666667,11.9132666667
498.48,12.6262222222,38.3913666667,31.1004666666,26.292,11.3826666667,11.1457333333,16.916375,29.1661333333,11.9630666667
498.83,12.6558,38.5596333333,31.2200666667,26.3837333333,11.4172666667,11.1608666667,16.9623333333,29.2451,11.9804666666
499.18,12.7185111111,38.7219,31.3643333333,26.5024,11.4798,11.2026666667,17.0225583333,29.357,12.0217333333
499.53,12.7369555555,38.8724,31.454,26.5658,11.497,11.2110666667,17.0282416667,29.4000333333,12.0209333333
499.88,12.7276888889,38.9773,31.5058,26.5938,11.4828,11.1811333333,16.997125,29.4241666667,11.9651333333
500.23,12.7341555556,39.1175333333,31.5900666667,26.6652,11.4916,11.182,17.0206833333,29.4632333333,11.9595333333
500.58,12.789,39.3264333333,31.7540666667,26.7946666667,11.5566,11.2368,17.093075,29.5876,12.0095333333
500.92,12.828,39.4683,31.8294666667,26.8728666667,11.5772,11.2611333333,17.137525,29.6439,12.057
501.27,12.8734444445,39.6378666667,31.923,26.9543333334,11.6111333333,11.2836,17.1788916666,29.7230666667,12.092
501.62,12.9027333333,39.8016666667,32.0366666667,27.0445333333,11.6429333333,11.2970666667,17.2239583333,29.7962333333,12.1150666667
501.97,12.9446888889,39.9962333333,32.1930666667,27.1696,11.685,11.3348666667,17.2652916667,29.8768333333,12.1405333333
502.32,12.9499333333,40.1433333333,32.2735333333,27.2256666667,11.6767333333,11.3240666667,17.28335,29.9347333333,12.1370666667
502.67,12.9905111111,40.2858666667,32.3705333333,27.3038,11.6898666667,11.3468,17.3079916667,29.9708,12.1529333333
503.01,13.0083555556,40.4493,32.4732666667,27.3637333333,11.6854,11.3493333333,17.314525,30.0167333333,12.1615333333
503.36,13.0312222222,40.5905333334,32.5820666667,27.4349333333,11.6946666667,11.3566666667,17.3612916667,30.1005333333,12.1811333333
503.71,13.0929777778,40.7348333333,32.6684666667,27.5531333333,11.7676666667,11.4171333333,17.4324166667,30.1854,12.2443333334
504.06,13.1553777778,40.8989666667,32.7932666667,27.6730666667,11.8384666667,11.4811333333,17.5011166667,30.2636666667,12.3256666667
504.41,13.1830666667,41.0305,32.8484666667,27.7548,11.8430666667,11.4826,17.5156416667,30.3261333333,12.3236666667
504.75,13.2252222222,41.1618666667,32.9666666667,27.8366666667,11.8849333333,11.5116,17.5471,30.3767333333,12.3472666667
505.10,13.2531555556,41.3118666667,33.0730666667,27.9370666667,11.9128,11.5379333333,17.5693916667,30.4665333333,12.3724666667
505.45,13.2860666667,41.4198,33.1419333333,27.9812666667,11.9486,11.5863333333,17.587825,30.517,12.3977333333
505.80,13.3382888889,41.5713,33.256,28.0629333334,11.9894666667,11.6421333333,17.6368083333,30.5965,12.4460666667
506.15,13.3582888889,41.6945,33.3312,28.14,12.0155333333,11.6692666667,17.6506333333,30.6643333333,12.4631333333
506.49,13.357,41.7729333333,33.3719333333,28.1893333333,12.0294666667,11.6814,17.6532416666,30.7216333333,12.4678
506.84,13.3731777778,41.8661666666,33.4312,28.2606666667,12.0350666667,11.6886666667,17.6749416667,30.7826,12.479
507.19,13.3801555555,41.9773,33.4909333333,28.3253333333,12.0569333333,11.6964,17.6709916667,30.7913,12.4743333333
507.54,13.3891111111,42.0809333333,33.539,28.3599333333,12.0478,11.6922666667,17.667475,30.8120333333,12.4790666667
507.88,13.3693555556,42.1245666667,33.5548,28.3796,12.0418666667,11.6683333333,17.6439583333,30.8445333333,12.4437333333
508.23,13.3906888889,42.1813,33.5931333333,28.3975333333,12.0746,11.6766666667,17.6509083333,30.8350666667,12.4540666667
508.58,13.4250444445,42.3063666667,33.6748,28.454,12.1089333333,11.6975333333,17.678725,30.8988666667,12.4726666667
508.93,13.4316666667,42.3598,33.6838,28.4746666667,12.1140666667,11.6903333333,17.6848916667,30.8949333333,12.4734
509.27,13.4358888889,42.4730666667,33.7578666667,28.5523333333,12.1368,11.6867333333,17.7176833333,30.9507,12.4960666666
509.62,13.4050444444,42.4607666667,33.7304666667,28.5327333333,12.1035333333,11.6543333333,17.68305,30.9154333333,12.4644666667
509.97,13.4234,42.5454,33.7767333333,28.5697333333,12.142,11.6588,17.7081666667,30.9411666667,12.4816
510.32,13.4831555555,42.6364,33.8427333333,28.6385333333,12.1814666667,11.677,17.749875,30.9951,12.532
510.66,13.4796888889,42.7247,33.886,28.671,12.1946,11.6788666667,17.7593666667,30.9974,12.544
