wavelength,Back_NesAcum,Belly_NesAcum,Breast_NesAcum,Crissum_NesAcum,Crown_NesAcum,DorTail_NesAcum,Rump_NesAcum,Throat_NesAcum,WingTip_NesAcum
615.28,13.1548333334,35.7616666667,26.6298333333,35.9346666667,12.9533333333,13.3331666667,19.7070833333,29.9943333333,12.6606666667
615.61,13.3296666667,35.8883333334,26.7561666667,36.0515,13.0456666666,13.449,19.8593333334,30.0553333333,12.8641666667
615.95,13.3651666667,35.8838333333,26.7721666667,36.0095,13.091,13.5141666667,19.9094166666,30.1963333334,12.9525
616.28,13.415,35.9685,26.8418333334,36.1198333334,13.1121666666,13.59,20.0428333333,30.2513333333,13.0495
616.61,13.425,35.9496666667,26.85,36.1311666667,13.139,13.5931666666,20.0943333334,30.272,13.0711666667
616.95,13.379,36.0278333334,26.8521666667,36.122,13.1126666667,13.5383333333,20.1175833333,30.3096666667,13.0303333334
617.28,13.441,36.0741666667,26.9201666666,36.1248333333,13.238,13.6403333334,20.1655833333,30.3085,13.1585
617.62,13.4498333333,36.0363333333,26.9115,36.0753333333,13.2261666667,13.6268333333,20.1604166667,30.3038333333,13.2
617.95,13.355,36.0156666667,26.8423333333,36.0313333334,13.126,13.5955,20.0711666667,30.2296666666,13.1273333334
618.28,13.3201666667,36.0636666667,26.8216666667,36.0545,13.0925,13.6225,20.0624166667,30.276,13.0275
618.62,13.4018333334,36.0076666666,26.8841666667,36.142,13.124,13.6521666667,20.1363333334,30.2456666666,13.0093333333
618.95,13.3745,35.928,26.8506666667,36.2028333334,13.0733333333,13.638,20.1394166667,30.2066666667,13.0055
619.28,13.3411666667,35.8115,26.7971666666,36.0688333333,13.0371666667,13.5538333333,20.0619166666,30.1876666666,12.9248333333
619.62,13.412,35.77,26.7708333334,36.06,13.0268333333,13.5533333333,20.0678333334,30.0931666666,12.8738333333
619.95,13.4273333333,35.706,26.7813333333,36.0365,13.0538333333,13.5296666667,20.0236666667,30.1386666667,12.923
620.28,13.5036666667,35.7781666667,26.8325,36.122,13.119,13.6093333333,20.1029166667,30.2353333333,12.9965
620.62,13.5298333334,35.7028333334,26.815,36.0916666667,13.1106666666,13.616,20.0944166666,30.1728333333,13.0008333334
620.95,13.6165,35.7246666666,26.7863333334,36.1271666667,13.162,13.6415,20.21775,30.1966666666,13.032
621.28,13.5665,35.7123333334,26.7341666667,36.0696666667,13.0418333333,13.5933333333,20.16625,30.2011666667,12.9096666667
621.62,13.5475,35.644,26.6906666667,35.9396666667,12.9803333333,13.5261666667,20.10775,30.1521666667,12.8006666666
621.95,13.684,35.7908333334,26.82,36.0481666667,13.0901666666,13.6501666667,20.2100833333,30.2201666667,12.9261666666
622.28,13.7848333334,35.9201666666,26.8726666666,36.0765,13.2055,13.6943333333,20.3025,30.3193333334,13.0033333333
622.62,13.8045,36.0441666667,26.9555,36.1076666666,13.3063333334,13.7885,20.3813333333,30.4508333334,13.0391666667
622.95,13.7501666666,35.9923333334,26.8801666667,36.0288333334,13.2366666667,13.788,20.3454166667,30.367,12.9495
623.28,13.7333333333,36.0006666667,26.9626666667,36.0596666667,13.3086666666,13.7426666666,20.3595,30.3985,13.0708333333
623.62,13.637,36.0193333334,26.8975,35.9991666667,13.2373333333,13.6863333333,20.33,30.3131666667,12.9241666666
623.95,13.5718333333,35.912,26.8465,35.9713333333,13.1386666666,13.5651666667,20.1939166667,30.1738333334,12.7901666667
624.28,13.6013333333,35.8623333334,26.8435,35.9961666667,13.1213333333,13.5146666667,20.1965,30.1346666666,12.707
624.62,13.4828333334,35.804,26.841,35.9903333334,13.034,13.4321666667,20.0516666667,30.1255,12.6396666667
624.95,13.4661666667,35.705,26.89,36.024,13.0413333333,13.4463333334,19.9875833333,30.027,12.6313333333
625.28,13.6118333333,35.8368333334,27.0445,36.249,13.1836666667,13.5838333334,20.1301666667,30.136,12.757
625.61,13.6075,35.8505,27.0678333334,36.3006666667,13.1355,13.5356666667,20.16925,30.1186666667,12.812
625.95,13.4986666666,35.7828333333,26.9926666666,36.2981666667,13.0276666666,13.4763333333,20.09225,30.0631666666,12.7446666666
626.28,13.4831666667,35.7603333334,26.9051666667,36.2315,12.9855,13.4426666667,19.9926666667,30.016,12.7533333333
626.61,13.4506666666,35.8931666667,26.9686666667,36.3558333334,13.0051666667,13.438,20.0756666667,30.0575,12.7923333333
626.94,13.4725,35.9335,26.9155,36.3156666667,12.9708333333,13.4658333333,20.0059166667,30.0403333333,12.6933333334
627.28,13.5858333333,35.9545,27.0038333334,36.3803333333,13.0545,13.5335,20.0839166666,30.0903333334,12.7953333334
627.61,13.651,36.0545,27.0418333333,36.3581666667,13.1158333334,13.5808333333,20.1541666666,30.1608333333,12.9328333334
627.94,13.6685,36.1456666667,27.074,36.4073333333,13.1655,13.6661666667,20.1766666667,30.2583333333,13.0298333334
628.27,13.8073333333,36.1263333333,27.1385,36.5133333334,13.2778333333,13.7943333334,20.2611666666,30.324,13.105
628.61,13.8783333333,36.2576666666,27.1441666667,36.597,13.3875,13.8535,20.3770833334,30.4468333333,13.182
628.94,13.8145,36.1758333333,27.0838333334,36.551,13.3658333334,13.7528333334,20.34475,30.4123333333,13.1935
629.27,13.6918333334,35.997,26.9273333333,36.4068333333,13.2775,13.7001666666,20.1863333333,30.304,13.1186666667
629.60,13.7,36.0151666667,26.8906666667,36.3705,13.2725,13.7035,20.1479166667,30.2368333333,13.1198333333
629.94,13.7323333333,36.0343333333,26.9543333334,36.4378333333,13.3235,13.7321666667,20.2645833333,30.2753333333,13.1068333334
630.27,13.8188333333,35.9895,26.9668333333,36.4833333334,13.425,13.7888333333,20.2529166667,30.3568333334,13.1691666666
630.60,13.8086666667,36.0161666667,27.0298333333,36.5718333333,13.4121666667,13.7901666667,20.3713333334,30.3816666666,13.1701666667
630.93,13.7585,36.0023333334,26.9876666667,36.5878333333,13.3418333333,13.7328333334,20.2829166666,30.3508333333,13.1026666667
631.26,13.7581666666,35.9656666667,26.9843333334,36.6431666667,13.3926666667,13.7621666666,20.2735833334,30.3641666667,13.0971666667
631.60,13.8453333333,36.0511666667,27.0765,36.726,13.4648333333,13.8366666667,20.3094166667,30.3528333333,13.1621666666
631.93,13.8846666667,36.2656666667,27.2,36.8196666667,13.5353333333,13.825,20.4095,30.429,13.262
632.26,13.9135,36.2666666666,27.2105,36.7725,13.5438333334,13.788,20.3944166667,30.4128333333,13.2663333333
632.59,13.9613333333,36.3596666667,27.2601666667,36.8555,13.5651666667,13.8635,20.41625,30.4478333334,13.2698333334
632.92,14.1268333333,36.5558333334,27.429,37.0363333334,13.727,13.9638333333,20.56625,30.6431666667,13.33
633.26,14.2538333333,36.6421666666,27.56,37.1076666667,13.8271666667,14.0063333333,20.65975,30.7466666667,13.4731666667
633.59,14.3596666666,36.7228333333,27.6048333334,37.1906666667,13.8641666667,14.0515,20.681,30.7738333333,13.5366666666
633.92,14.4006666667,36.8145,27.6943333333,37.2966666667,13.8831666667,14.0846666667,20.7479166667,30.7878333333,13.6096666666
634.25,14.4788333333,36.9831666666,27.7258333333,37.4471666667,13.9561666667,14.1736666666,20.7596666666,30.846,13.7738333333
634.58,14.5296666666,37.0841666667,27.7966666667,37.4826666667,13.9923333334,14.201,20.8230833333,30.823,13.8721666666
634.91,14.5385,37.0636666667,27.7813333333,37.5165,13.963,14.1643333334,20.8879166667,30.81,13.8016666667
635.25,14.5395,37.005,27.7563333333,37.4726666666,13.9255,14.1101666667,20.8683333334,30.8053333333,13.7923333334
635.58,14.3668333333,36.8246666667,27.5735,37.2948333333,13.73,14.0103333334,20.7309166667,30.654,13.6595
635.91,14.2591666666,36.7991666666,27.5898333333,37.2548333333,13.6841666667,13.9995,20.7078333333,30.5988333334,13.595
636.24,14.2801666667,36.868,27.6123333334,37.333,13.6726666667,14.0246666666,20.7479166666,30.6646666666,13.6293333334
636.57,14.2611666667,36.873,27.6191666667,37.3061666667,13.598,14.0061666667,20.6903333333,30.5715,13.6525
636.90,14.2106666667,36.7906666667,27.6498333333,37.291,13.5681666667,14.0328333334,20.6995,30.5706666666,13.6048333334
637.23,14.1458333334,36.8171666667,27.7298333334,37.259,13.5028333334,13.9461666667,20.6756666667,30.519,13.5216666666
637.56,14.106,36.7378333333,27.7101666667,37.229,13.449,13.8826666666,20.6885833334,30.4908333334,13.4745
637.90,14.0765,36.6433333334,27.7761666667,37.0946666667,13.4001666666,13.8121666667,20.6845833333,30.4291666667,13.3373333333
638.23,14.022,36.527,27.7353333333,37.0566666667,13.3341666666,13.8145,20.6718333334,30.437,13.2848333334
638.56,13.9498333333,36.5215,27.7518333333,36.9576666666,13.2346666667,13.7371666667,20.4750833333,30.3393333334,13.2231666667
638.89,14.0611666666,36.5725,27.8685,37.1031666667,13.3453333333,13.831,20.6146666667,30.4605,13.2785
639.22,14.2326666667,36.682,27.9448333333,37.204,13.4371666667,13.8588333333,20.6280833333,30.4828333334,13.2858333334
639.55,14.2628333333,36.7006666667,27.8805,37.3288333333,13.4301666666,13.8293333334,20.5975,30.4855,13.225
639.88,14.123,36.4151666666,27.7151666667,37.1008333334,13.3151666667,13.6233333334,20.36625,30.1578333333,12.9806666667
640.21,14.0933333333,36.3658333333,27.7361666666,37.121,13.354,13.6078333334,20.3355,30.1335,12.921
640.54,14.1533333333,36.5538333333,27.8043333333,37.311,13.471,13.6528333333,20.3644166667,30.2053333333,12.9298333334
640.87,14.0631666666,36.406,27.695,37.305,13.4626666667,13.6371666667,20.29875,30.1025,12.841
641.20,14.0893333334,36.5228333334,27.7265,37.2856666667,13.4461666667,13.735,20.2504166667,30.075,12.751
641.53,14.0595,36.386,27.639,37.284,13.4681666666,13.7365,20.2148333333,30.0763333334,12.8343333333
641.87,14.0741666667,36.4888333333,27.5961666666,37.3591666666,13.5516666667,13.7486666666,20.2353333333,30.1815,12.7898333333
642.20,14.0951666666,36.5263333333,27.6445,37.4848333333,13.6235,13.8306666666,20.28825,30.2273333334,12.9391666666
642.53,13.9315,36.4935,27.52,37.3578333334,13.5325,13.7673333333,20.107,30.1788333333,12.793
642.86,13.8496666667,36.4533333334,27.481,37.3721666667,13.468,13.6951666666,20.107,30.1271666667,12.722
643.19,13.9146666666,36.5256666666,27.5325,37.395,13.497,13.7598333334,20.1453333333,30.2053333333,12.8641666667
643.52,14.1233333333,36.8203333333,27.7636666666,37.6365,13.6748333334,14.0563333333,20.3861666666,30.5183333333,13.1888333334
643.85,14.1778333334,36.895,27.7316666666,37.5955,13.6773333333,14.0978333333,20.4629166667,30.6065,13.1981666666
644.18,14.0165,36.6423333333,27.5613333333,37.3886666667,13.5295,13.9325,20.29725,30.3968333333,13.0961666666
644.51,14.0515,36.7403333333,27.5568333333,37.4168333333,13.553,13.9613333333,20.3833333333,30.5821666667,13.2945
644.84,14.0473333333,36.6708333333,27.5281666667,37.4218333334,13.619,13.9243333333,20.32975,30.6043333333,13.3941666666
645.17,14.0035,36.67,27.3986666667,37.3245,13.5071666667,13.8531666667,20.2305833334,30.499,13.2393333334
645.50,13.9143333334,36.515,27.3843333333,37.2198333333,13.4311666667,13.8051666667,20.114,30.3136666667,13.335
645.83,13.876,36.5536666667,27.2951666667,37.1008333333,13.4173333334,13.7721666667,20.1434166666,30.325,13.2515
646.16,13.8313333333,36.5731666667,27.3391666667,37.0951666667,13.4308333333,13.7178333334,20.2039166667,30.2536666667,13.294
646.49,13.7893333334,36.622,27.4276666666,37.0405,13.467,13.8121666667,20.2400833333,30.3323333334,13.4241666666
646.82,13.8581666666,36.634,27.5331666667,37.1243333333,13.534,13.893,20.2499166667,30.3281666667,13.488
647.15,13.7213333333,36.4466666667,27.3595,36.9033333333,13.4435,13.729,20.0941666667,30.1468333333,13.2875
647.48,13.6983333333,36.4233333333,27.3766666667,36.9285,13.4821666666,13.7385,20.06325,30.1005,13.3318333333
647.81,13.7338333333,36.48,27.4658333333,36.9901666666,13.5201666667,13.828,20.184,30.2156666667,13.4026666666
648.14,13.7725,36.509,27.4725,36.9076666667,13.5616666666,13.8608333333,20.10975,30.1153333334,13.3946666667
648.47,13.7025,36.4755,27.514,36.8541666667,13.4976666667,13.8458333334,20.1385833333,30.0726666667,13.4823333333
648.80,13.6438333333,36.5455,27.5763333334,36.9413333334,13.531,13.8885,20.17425,30.1268333333,13.5693333333
649.13,13.6571666666,36.6233333333,27.5836666667,37.0018333333,13.5615,13.8845,20.2508333334,30.1938333333,13.5238333333
649.46,13.697,36.6216666667,27.6405,37.1196666666,13.5558333333,13.909,20.30225,30.2626666666,13.6185
649.79,13.7785,36.7626666667,27.7058333333,37.2201666667,13.5593333333,13.9653333333,20.3553333333,30.3786666667,13.7386666666
650.11,13.6818333333,36.7371666667,27.6778333334,37.2053333333,13.403,13.873,20.2969166667,30.32,13.5283333333
650.44,13.5518333334,36.7526666667,27.6598333333,37.1723333333,13.3723333333,13.745,20.3658333333,30.3565,13.5255
650.77,13.4453333333,36.742,27.7091666666,37.1635,13.33,13.7213333333,20.359,30.4145,13.625
651.10,13.498,36.7968333334,27.7593333333,37.1765,13.43,13.7815,20.4926666666,30.4898333333,13.7775
651.43,13.4648333334,36.8685,27.7365,37.1263333334,13.3475,13.7488333333,20.453,30.431,13.7833333334
651.76,13.3973333333,36.7208333334,27.7423333333,37.2021666667,13.3496666667,13.717,20.5079166667,30.4483333333,13.8406666666
652.09,13.4913333333,36.8223333334,27.7,37.2548333333,13.4356666667,13.715,20.55625,30.4545,13.9178333333
652.42,13.6126666667,36.8113333333,27.8368333334,37.2993333333,13.5611666666,13.7455,20.646,30.5061666667,14.0066666667
652.75,13.6808333333,36.7801666667,27.7978333333,37.266,13.6441666666,13.7658333334,20.6244166666,30.523,14.08
653.08,13.6916666667,36.7666666666,27.8731666667,37.2506666667,13.7635,13.8103333334,20.6471666667,30.5235,14.1966666666
653.41,13.607,36.544,27.8143333333,37.1441666667,13.7798333333,13.7661666667,20.6108333334,30.413,14.1995
653.74,13.6628333334,36.4143333334,27.6581666667,37.0935,13.942,13.8171666666,20.6041666667,30.377,14.368
654.06,13.6933333334,36.3443333333,27.5865,37.0253333334,13.933,13.8011666667,20.52225,30.2823333333,14.4145
654.39,13.8595,36.5786666667,27.7285,37.1883333334,14.047,13.8813333333,20.6123333334,30.3866666667,14.4606666666
654.72,13.771,36.4345,27.7173333333,37.1595,13.9461666667,13.8098333333,20.46625,30.3138333333,14.3595
655.05,13.7683333333,36.4215,27.6491666667,37.1485,13.9971666667,13.7846666667,20.4635833334,30.2898333333,14.3405
655.38,13.7675,36.5255,27.6575,37.0823333334,13.8655,13.7406666667,20.4380833334,30.1861666667,14.3691666667
655.71,13.6238333333,36.472,27.6343333333,36.8991666667,13.7321666667,13.6871666667,20.3039166667,30.2191666666,14.0465
656.04,13.5176666667,36.4661666667,27.5531666667,36.8553333334,13.6033333334,13.6073333333,20.2070833333,30.1761666667,13.9701666666
656.37,13.3385,36.4476666667,27.5186666666,36.7983333334,13.4393333333,13.522,20.162,30.1161666667,13.885
656.69,13.3693333333,36.5676666666,27.5486666666,36.7253333334,13.5216666666,13.62,20.20625,30.1308333333,13.9265
657.02,13.3653333333,36.5806666667,27.4311666667,36.6403333334,13.4056666667,13.5988333333,20.0558333334,30.055,13.867
657.35,13.3353333333,36.5078333333,27.4541666666,36.605,13.3276666667,13.5185,20.0075,29.9851666667,13.8475
657.68,13.2573333333,36.4031666667,27.3715,36.4268333334,13.1723333334,13.4551666667,19.9588333334,29.897,13.6873333334
658.01,13.1465,36.1816666667,27.1425,36.3116666666,13.0321666666,13.3138333334,19.8933333334,29.7763333333,13.5883333334
658.34,13.2168333333,36.4048333333,27.1905,36.338,13.0816666667,13.378,20.01275,29.8203333333,13.6585
658.66,13.3001666667,36.3723333333,27.2493333333,36.3955,13.1231666667,13.4623333333,20.0236666667,29.9101666666,13.7298333333
658.99,13.2693333333,36.3311666667,27.2025,36.4023333334,13.124,13.4096666667,19.99475,29.941,13.5548333334
659.32,13.3168333333,36.4048333333,27.2476666666,36.4885,13.1985,13.4593333333,20.1141666667,29.9146666666,13.726
659.65,13.3798333333,36.4033333334,27.2485,36.4915,13.2528333334,13.5493333333,20.1359166666,29.9406666667,13.82
659.98,13.5616666667,36.4935,27.4141666667,36.5946666666,13.4083333334,13.6843333334,20.2619166667,30.0521666667,13.9256666667
660.31,13.5556666667,36.36,27.2803333334,36.5615,13.2945,13.5756666667,20.2145,30.001,13.8286666667
660.63,13.542,36.2798333333,27.3546666667,36.5828333333,13.3015,13.604,20.2724166667,30.0251666667,13.8141666666
660.96,13.4938333333,36.4838333333,27.3425,36.558,13.25,13.5476666667,20.3178333333,30.0828333334,13.7136666666
661.29,13.5008333333,36.5405,27.464,36.6668333333,13.3168333334,13.6703333334,20.3270833334,30.164,13.701
661.62,13.593,36.7483333333,27.6751666667,36.8348333333,13.4456666667,13.881,20.4560833334,30.3188333333,13.8328333333
661.94,13.411,36.5488333333,27.5173333333,36.6961666667,13.2543333334,13.7776666666,20.2776666667,30.1941666667,13.6378333333
662.27,13.3361666666,36.5965,27.5021666666,36.6816666667,13.2431666667,13.7273333333,20.28075,30.145,13.6443333333
662.60,13.4426666667,36.7496666667,27.6548333333,36.7616666667,13.4226666666,13.9043333333,20.4405833333,30.2735,13.8561666667
662.93,13.51,36.6455,27.6098333334,36.7885,13.3876666667,13.9386666667,20.3879166666,30.2571666667,13.8183333334
663.26,13.404,36.6721666666,27.5661666666,36.7653333333,13.3406666666,13.927,20.3885833333,30.1936666666,13.7403333334
663.58,13.3498333334,36.5705,27.4838333333,36.687,13.1746666667,13.8576666667,20.3120833333,30.1503333333,13.6566666667
663.91,13.2811666666,36.6156666667,27.5071666667,36.7208333333,13.1493333333,13.9651666667,20.27025,30.1541666666,13.7435
664.24,13.3986666666,36.8991666667,27.571,36.8415,13.2475,14.0323333333,20.396,30.183,13.7878333334
664.57,13.6833333333,37.01,27.9145,37.1223333333,13.5511666666,14.3231666666,20.6676666666,30.4646666667,14.1011666667
664.89,13.6743333333,36.9638333333,27.801,37.0978333333,13.4978333334,14.2355,20.7183333333,30.341,14.0521666666
665.22,13.8426666667,37.0796666667,27.8765,37.1411666666,13.5965,14.3505,20.8549166666,30.3521666667,14.2048333333
665.55,13.9661666667,37.1121666666,27.9341666667,37.2105,13.6548333334,14.339,20.8425,30.4103333333,14.2131666667
665.87,14.121,37.239,28.0698333334,37.2251666666,13.7775,14.4916666666,20.98775,30.5378333334,14.279
666.20,14.0896666667,37.206,28.0828333333,37.2355,13.6813333334,14.548,20.97475,30.536,14.1813333334
666.53,14.0073333333,37.3176666666,28.065,37.2285,13.6805,14.5123333333,20.9446666667,30.5163333333,14.2085
666.86,13.9318333333,37.35,28.0918333333,37.259,13.6263333333,14.4221666666,20.9648333333,30.5553333333,14.112
667.18,13.7921666667,37.3548333333,28.0085,37.1713333333,13.6585,14.429,20.94775,30.4951666667,14.0051666667
667.51,13.7093333333,37.34,27.9493333333,37.2273333333,13.6621666667,14.3708333333,20.8981666666,30.4551666667,13.8743333334
667.84,13.8118333334,37.2515,27.9083333334,37.2426666666,13.7403333334,14.3896666666,20.9621666666,30.5906666667,13.8858333333
668.16,13.6605,37.218,27.7971666666,37.2086666667,13.5418333333,14.2996666667,20.7746666667,30.4188333334,13.7678333334
668.49,13.8056666667,37.3463333334,27.9343333333,37.3821666667,13.7168333333,14.3796666666,20.9110833333,30.6503333333,13.937
668.82,13.6223333333,37.149,27.8013333334,37.22,13.62,14.159,20.6940833334,30.5641666666,13.6956666667
669.14,13.6106666667,37.1028333333,27.8293333334,37.3503333334,13.7056666666,14.2583333333,20.77975,30.629,13.7855
