wavelength,Back_SpoLinm,Belly_SpoLinm,Breast_SpoLinm,Crissum_SpoLinm,Crown_SpoLinm,DorTail_SpoLinm,Patch10_SpoLinm,Patch11_SpoLinm,Patch12_SpoLinm,Rump_SpoLinm,Throat_SpoLinm,WingTip_SpoLinm
645.50,11.4720666667,53.528,49.8204,52.6883333333,10.1297333333,10.8902666667,40.6896,40.7798,45.1302666667,14.2520666667,8.30046666667,11.0698666667
645.83,11.4510666667,53.4436,49.7072,52.4958666667,10.1380666667,10.9130333333,40.6006666667,40.6876666667,45.0019333333,14.2608666667,8.35286666666,11.1353333333
646.16,11.5784333333,53.6406,49.9828666667,52.6902,10.2668,11.0228666667,40.7598,40.8612,45.2668,14.3935333333,8.43793333334,11.2994
646.49,11.5581333333,53.4922666667,49.8578,52.5125333333,10.1574,10.9321666667,40.6376666667,40.6801333333,45.0524666667,14.2928,8.40046666667,11.2484
646.82,11.6465333333,53.3775333333,49.7099333333,52.4098666667,10.2588666667,11.0292333333,40.4500666667,40.5699333333,45.0090666667,14.3946,8.54473333334,11.3172666667
647.15,11.7169,53.3745333333,49.8021333333,52.4152666667,10.3484666667,11.1217333333,40.4479333333,40.5985333333,44.9532,14.5295333333,8.66333333333,11.4703333333
647.48,11.6144,53.3866,49.64,52.3721333333,10.2846,11.0247666666,40.3138,40.5098,44.9532,14.4807333333,8.62840000001,11.3543333333
647.81,11.4133,53.1872,49.4708,52.287,10.1118,10.8542,40.2228,40.3931333333,44.7959333334,14.2395333333,8.42353333333,11.1441333333
648.14,11.1596666667,53.1882666667,49.5267333333,52.4033333333,9.83613333334,10.6608666667,40.141,40.3386666667,44.7071333333,14.024,8.20120000001,10.9264666667
648.47,11.2441333333,53.1968666667,49.5767333333,52.3450666667,9.92866666667,10.7212666667,40.1588,40.3144666667,44.7063333333,14.096,8.20913333333,11.0200666667
648.80,11.3679666667,53.4536,49.7247333334,52.5433333333,10.153,10.8699,40.2657333333,40.4193333333,44.8754666667,14.2375333333,8.36686666667,11.1371333333
649.13,11.3756,53.5842,49.7682666667,52.5356,10.2770666667,10.9525,40.3112666667,40.4946,44.8524,14.2783333333,8.45586666666,11.1674
649.46,11.3964666667,53.6510666667,49.8788,52.6808666667,10.3363333333,11.0059666667,40.3708666667,40.5006666667,44.8831333333,14.3247333333,8.52066666667,11.2070666667
649.79,11.5013,53.723,49.9418666667,52.6569333333,10.3535333333,11.0921333333,40.4388,40.5149333333,44.8531333333,14.3784,8.63226666667,11.2856
650.11,11.5199666667,53.7140666667,49.9306,52.7265333333,10.3404,11.083,40.405,40.5808666667,44.9422,14.4079333333,8.64913333333,11.2072
650.44,11.2733333333,53.769,49.9592666667,52.7370666667,10.0347333333,10.8362666667,40.3594666667,40.5822666667,44.8546,14.1394,8.305,11.0043333333
650.77,11.2224666667,53.7494666667,49.9074,52.7402,9.89653333334,10.7463333333,40.2252,40.5035333333,44.8421333333,14.026,8.18460000001,10.8233333333
651.10,11.4271,53.9145333333,50.1755333333,52.982,10.0954,11.0248,40.525,40.7106666667,44.9965333333,14.2940666667,8.43826666666,11.0858666667
651.43,11.5923333333,53.9401333333,50.1877333333,53.0159333333,10.1857333333,11.1452333333,40.5086,40.6778,45.0248,14.3864666667,8.55979999999,11.1730666667
651.76,11.9341666667,53.8640666666,50.1753333333,52.9288666667,10.4581333333,11.431,40.5298,40.6353333333,45.0583333333,14.6241333333,8.79106666666,11.4472
652.09,12.1046,54.1122666666,50.4041333333,53.2178666667,10.5796,11.6077666667,40.7028,40.8572,45.2452,14.7568,8.95240000001,11.6098666667
652.42,12.2101666667,53.9776,50.3896,53.2156666667,10.6463333333,11.7050333333,40.6936666667,40.8427333333,45.1716,14.776,9.02253333333,11.6934
652.75,12.1453333333,53.9496666667,50.4138666666,53.249,10.5896,11.6287333333,40.65,40.8328,45.1546666667,14.747,8.97693333333,11.671
653.08,12.1556666667,54.0272,50.4144666667,53.236,10.6154666667,11.6874,40.6774666667,40.9766,45.2298,14.7936666667,8.95426666667,11.7019333333
653.41,12.0378666667,53.9719333333,50.2540666667,53.2071333333,10.5418,11.5556333333,40.5465333333,40.8704,45.1544666667,14.7131333333,8.81433333333,11.5644666667
653.74,12.1170666667,54.1304,50.3934,53.3616,10.6350666667,11.6744666667,40.6841333333,40.9196,45.2751333333,14.7937333333,8.92340000001,11.6864666667
654.06,12.2646666667,54.2914666667,50.6620666667,53.5216666667,10.7793333333,11.7645,40.9253333333,41.1579333333,45.5479333334,14.9766,9.11913333333,11.8718666667
654.39,12.2560666667,54.2714666667,50.6213333333,53.5688,10.7653333333,11.7188333333,41.0042666667,41.0862666667,45.5367333333,14.9546666667,9.09173333334,11.8558666667
654.72,12.1231666667,54.1430666667,50.4574666667,53.4064666667,10.6218666667,11.4835,40.7280666667,40.9344,45.3630666667,14.7304666667,8.89493333333,11.6947333333
655.05,12.1613333333,54.151,50.4649333333,53.3915333333,10.659,11.4788333333,40.7918666667,41.0129333333,45.3777333333,14.7367333333,8.89646666666,11.725
655.38,11.9508666667,54.3634666666,50.5642,53.5576666667,10.5326,11.2414,40.8593333333,41.1609333333,45.4634,14.6106,8.67599999999,11.4765333334
655.71,11.8722333333,54.1954,50.4652666667,53.4146666667,10.4402,11.0849666667,40.6928666667,41.0604,45.3024666667,14.4838666667,8.65106666667,11.3902
656.04,11.5396333333,54.0868666667,50.2894,53.2027333333,10.0975333333,10.7546,40.4979333333,40.7998,45.1146,14.2074666667,8.39679999999,11.0969333333
656.37,11.7054666667,54.1132,50.2811333333,53.2877333333,10.2110666667,10.8608333333,40.5632666667,40.8476,45.2652,14.2669333333,8.49873333333,11.1892666667
656.69,11.5556333333,53.9966,50.3286,53.229,10.0166,10.6643666667,40.5006666667,40.7177333333,45.2096,14.1093333333,8.29779999999,10.9822666666
657.02,11.5584,53.9696,50.3690666667,53.2428,9.9832,10.6265,40.5518,40.7685333333,45.2333333333,14.0815333333,8.31573333333,11.0421333334
657.35,11.4915666667,53.8668,50.2652666667,53.1159333333,9.99833333334,10.605,40.4997333333,40.7488,45.0713333333,14.0278,8.27466666667,11.095
657.68,11.5925,53.8812666667,50.2509333333,53.1838666667,10.1034,10.7783,40.5793333333,40.7173333333,45.0383333333,14.0325333333,8.4126,11.1599333333
658.01,11.6091333333,53.7911333333,50.2218,53.078,10.1596666667,10.8631666667,40.5906,40.7911333333,45.0186,14.0696666667,8.53013333333,11.3222666667
658.34,11.5986,53.8655333333,50.3578,53.1852666667,10.2117333333,10.8533,40.7311333333,40.8756,45.1271333334,14.0698666667,8.53046666667,11.3752
658.66,11.5434,53.8424666667,50.4116,53.1979333333,10.1734,10.8242,40.723,40.888,45.1401333333,14.0519333333,8.52473333334,11.3743333333
658.99,11.6254666667,53.8111333333,50.4253333333,53.1342666667,10.1938,10.9305,40.7207333333,40.84,45.1210666667,14.0926666667,8.61920000001,11.4842666667
659.32,11.6625333333,53.8398,50.4133333333,53.1578666667,10.2518,11.0370666667,40.8059333333,40.7850666667,45.2057333333,14.1835333333,8.64060000001,11.5719333333
659.65,11.8245,53.9612,50.5454,53.3098666667,10.4362,11.2478666667,40.9356666667,40.9538666667,45.3374,14.3687333333,8.8224,11.7551333333
659.98,11.7688333333,53.8357333333,50.4477333333,53.1977333333,10.3661333333,11.2467666667,40.853,40.8512,45.1800666667,14.3116,8.8358,11.7334666666
660.31,11.7244333333,53.6766,50.176,52.9996666667,10.3296666667,11.2261,40.7146666667,40.7365333333,45.0064,14.2218666667,8.8046,11.6756666667
660.63,11.8312333333,53.7154666667,50.1889333333,53.0485333333,10.4363333333,11.3789666667,40.7698,40.8037333333,45.0305333333,14.3004666667,8.9512,11.7714
660.96,11.9893,53.7211333333,50.2363333333,53.0853333333,10.5116,11.4738666667,40.8608,40.8396666667,45.1291333334,14.452,9.05473333333,11.8526666667
661.29,11.8914,53.6049333333,50.0686,52.9536,10.3647333333,11.3339,40.691,40.7022,45.0216,14.3814,8.90313333333,11.7194666667
661.62,12.0859,53.7504666667,50.1682,53.1812,10.4776,11.4303,40.7778666667,40.7624666667,45.1458666667,14.4915333333,9.00533333334,11.7309333333
661.94,12.0170333333,53.6563333333,50.0056,53.0453333333,10.3576,11.3673666667,40.6681333333,40.6282,45.0422,14.4596,8.9352,11.6058666667
662.27,12.0501666667,53.6903333333,49.9408666667,53.0052,10.3677333333,11.3419666667,40.5574,40.5451333333,44.9888666667,14.4597333333,8.96460000001,11.5783333333
662.60,12.0019333333,53.5874666667,49.7837333333,52.8811333333,10.3500666667,11.2735,40.5006666667,40.4278,44.9379333333,14.4307333333,8.95826666667,11.537
662.93,12.0050666667,53.494,49.7134,52.8408666667,10.347,11.2468333333,40.4094666667,40.3793333333,44.8808666667,14.4541333333,8.92126666667,11.4568666667
663.26,12.0300333333,53.5284,49.7339333333,52.9235333333,10.3752,11.2614,40.4726666667,40.4143333334,44.9666666666,14.467,8.92973333334,11.3832
663.58,12.1736,53.5522666667,49.7944666667,52.9212666667,10.4827333333,11.3365666667,40.4929333333,40.4548,45.0588666667,14.6097333333,9.0682,11.4706666667
663.91,12.3884333333,53.6909333334,49.9595333333,53.094,10.6429333333,11.4773,40.6092,40.5798,45.2429333333,14.8608,9.32286666667,11.6965333333
664.24,12.2511333333,53.6409333333,49.8868666667,53.0431333333,10.6001333333,11.3933,40.593,40.5456,45.1900666667,14.7322,9.185,11.5320666667
664.57,12.1157666667,53.6275333334,49.7344,53.0135333333,10.5596666667,11.3335333333,40.4412666667,40.4564,45.1152,14.5857333333,9.11119999999,11.4398666667
664.89,12.4382,53.7512,49.8235333333,53.1044666667,10.8879333333,11.5870666667,40.5997333333,40.6832666667,45.2297333334,14.8278,9.42653333332,11.7369333333
665.22,12.2931,53.6507333333,49.6678666667,52.9002666667,10.8125333333,11.4994333333,40.4685333333,40.5359333333,45.0769333333,14.7542,9.35146666667,11.6364
665.55,12.5360666667,53.8795333333,49.8478,53.1567333334,11.03,11.5941,40.6325333333,40.7866,45.2650666667,14.9350666667,9.59066666667,11.888
665.87,12.4772,53.9374666667,49.8909333333,53.2082,11.0337333333,11.5394333333,40.7639333333,40.8865333333,45.4442,14.9122666667,9.52053333334,11.8104666667
666.20,12.6296666667,54.0506666667,50.1273333333,53.4903333333,11.2454666667,11.7910333333,40.9052666667,41.1028666667,45.6506,15.1118,9.72993333334,12.0639333333
666.53,12.5893,54.0464,50.0493333333,53.4213333333,11.2212666667,11.7591666667,40.8639333334,41.0994,45.6291333334,15.0473333333,9.69153333334,12.0175333333
666.86,12.4868666667,53.8495333333,49.882,53.1383333333,11.0748666667,11.5592,40.6532,40.9556666667,45.3745333333,14.8795333333,9.49433333333,11.9100666667
667.18,12.3831,54.0089333333,49.9858,53.3202,11.0654666667,11.5269333333,40.8399333333,41.0561333333,45.4571333333,14.8168666667,9.33259999999,11.8520666667
667.51,12.3508,54.0429333333,50.0840666667,53.4616666667,11.0537333333,11.5650333333,40.9320666666,41.1579333333,45.4710666667,14.6818666667,9.27093333333,11.7856666667
667.84,12.6812666667,54.3516666667,50.3821333333,53.7899333333,11.2577333333,11.7910333333,41.0698666667,41.386,45.817,15.0037333333,9.54886666666,12.1110666667
668.16,12.7359666667,54.4591333333,50.5362,53.8179333333,11.2228,11.8372666667,41.2075333333,41.3606,45.9157333333,15.0257333333,9.61339999999,12.0965333333
668.49,12.4873333333,54.3472,50.4457333333,53.751,11.0184666667,11.6399666667,41.0536,41.182,45.8849333333,14.8733333333,9.40726666667,11.8562666667
668.82,12.4540333333,54.41,50.5528666666,53.7864,10.9441333333,11.5094,41.1269333333,41.3044,45.9345333333,14.8116666667,9.38860000001,11.8922666667
669.14,12.4177666667,54.0986666667,50.2818,53.3867333333,10.8746666667,11.6016666667,40.9209333333,41.0564666667,45.6809333333,14.7110666667,9.3344,11.8521333333
669.47,12.6318,54.0567333333,50.3744666667,53.4860666667,11.0078,11.8076,40.9804666667,41.1159333333,45.7094,14.9030666667,9.55493333333,12.0472666667
669.80,12.5177333333,53.9176666667,50.1602666667,53.1961333333,10.8911333333,11.6230333333,40.8504666667,40.9888,45.5407333333,14.7460666667,9.44140000001,11.8753333333
670.13,12.3559,53.9008666667,50.2244666666,53.2466,10.7593333333,11.4148333333,40.8277333333,40.9464,45.4705333333,14.5762666667,9.33333333334,11.7432
670.45,12.4221,54.0210666667,50.3586666667,53.4303333333,10.875,11.5771333333,40.9442,41.0352666667,45.6150666667,14.6972666667,9.44633333333,11.784
670.78,12.3915,54.0688666667,50.2957333333,53.3225333334,10.8024,11.4491,40.8572666667,40.9657333333,45.6115333333,14.6136666667,9.38600000001,11.7369333333
671.10,12.4022,54.2168,50.4417333333,53.4226,10.8665333333,11.4396333333,40.9111333333,41.0115333333,45.7410666667,14.7042666667,9.36519999999,11.8176
671.43,12.1213333333,53.8939333333,50.1851333333,53.0981333333,10.6922,11.2224,40.7970666667,40.7860666667,45.4795333333,14.4363333333,9.11286666667,11.5502
671.76,12.0362666667,53.843,50.1126666666,53.1155333333,10.7061333333,11.1537333333,40.6242666667,40.8076666667,45.4023333333,14.3625333333,9.06239999999,11.5333333333
672.08,12.1020333333,53.8313333333,50.1962666667,53.1893333333,10.7874666667,11.2841333333,40.6631333333,40.8544666667,45.4383333333,14.3802,9.07973333333,11.6132
672.41,12.0778333333,53.7597333333,50.1669333333,53.2070666667,10.8272,11.3063,40.6016666667,40.8666,45.4538,14.3550666667,9.01893333334,11.5714
672.74,12.0626,53.8865333333,50.3246666667,53.4066,10.8525333333,11.3218666667,40.6832,40.9208,45.5374666667,14.3311333333,9.05766666666,11.512
673.06,11.9797,54.0022,50.4235333333,53.4518,10.8171333333,11.2771333333,40.7032,40.9222666667,45.5419333333,14.1818,8.91786666666,11.5153333333
673.39,11.9814333333,54.159,50.5884,53.6395333333,10.7878,11.2394,40.7575333333,41.0070666667,45.6054666667,14.1192,8.86746666666,11.5068
673.72,12.2484,54.3024666667,50.6568666667,53.7034666667,11.0399333333,11.5485,40.8869333333,41.2188,45.7088666667,14.3874,9.0642,11.7996
674.04,12.3481333333,54.4238,50.8114,53.8462666667,11.0748,11.5723666667,41.0374666667,41.3785333333,45.8553333333,14.4728666667,9.19753333333,12.0180666667
674.37,12.1042333333,54.2661333333,50.8146,53.7802,10.9249333333,11.4856,40.9547333333,41.2744666667,45.6873333333,14.2868666667,9.04773333333,11.8304666667
674.69,12.0801333333,54.0282666667,50.6113333333,53.6242666667,10.8646,11.3923,40.8511333333,41.1316666666,45.57,14.1233333333,9.021,11.743
675.02,12.0122,53.9841333333,50.6246666667,53.5664,10.7472666667,11.2975333333,40.6768666667,41.0464666667,45.5252666667,14.0336,8.925,11.6581333333
675.35,12.2321666667,54.3357333333,51.0984666667,53.9830666667,10.981,11.4946333333,41.1134,41.4964666667,46.0066,14.358,9.07006666667,11.8904666667
675.67,12.1404,54.4346,51.153,54.0392666667,10.8662,11.4221666667,41.2702,41.4654,46.029,14.3116,9.1246,11.8639333333
676.00,12.1502,54.506,51.2886,54.0758666667,10.8778,11.4722666667,41.3166,41.4762,46.0156,14.2996,9.09066666666,11.8727333333
676.32,12.1122666667,54.5478666667,51.2228666667,54.0992,10.8419333333,11.4141333333,41.3211333333,41.4796666667,46.0114,14.3698,9.02406666667,11.9344
676.65,11.8894333333,54.5074,51.0611333333,54.0174666667,10.6640666667,11.2338,41.1795333333,41.3243333333,45.9242666667,14.2968,8.79793333334,11.6922
676.97,11.6761333333,54.2627333333,50.7545333333,53.7610666667,10.5031333333,11.1573666667,41.0086,41.0903333333,45.7015333333,14.098,8.59306666667,11.5701333333
677.30,11.4199,54.1232,50.5857333334,53.6608,10.3238,10.9442333333,40.8604,40.9648666667,45.48,13.9003333333,8.4366,11.3592666667
677.63,11.0762666667,54.0991333333,50.3084666667,53.4922666667,10.0602666667,10.6666333334,40.6603333333,40.7633333333,45.2577333333,13.6162666667,8.10019999999,11.0220666667
677.95,11.0037666667,53.9203333333,50.0146,53.3504,9.97340000001,10.5271666667,40.5105333333,40.6574666667,45.1444666667,13.5542666667,8.013,10.8600666667
678.28,11.0210666667,53.9766,50.0378666667,53.3700666667,10.019,10.6077666667,40.5094,40.6051333333,45.1648,13.6614,8.05953333333,10.9796
678.60,10.9236,54.077,50.0930666667,53.4947333333,9.93253333333,10.5867666667,40.5961333333,40.6529333333,45.1795333333,13.6297333333,7.97733333334,10.9644666667
678.93,10.7181666667,53.7723333333,49.6453333333,53.1155333333,9.62286666667,10.3459666667,40.2098666667,40.2700666666,44.7904,13.2970666667,7.69553333333,10.7662
679.25,10.7258666667,53.9196666667,49.6956666667,53.2062666667,9.67660000001,10.3055,40.271,40.4258666667,44.8828666667,13.3343333333,7.59973333334,10.8027333333
679.58,10.6989666667,53.8242,49.4948,53.1630666667,9.57379999999,10.2685333333,40.2536666667,40.3712,44.8875333333,13.2442666667,7.60786666666,10.7743333333
679.90,10.6597,53.7648666667,49.4655333333,53.0254,9.56646666667,10.3154333333,40.1841333333,40.3306666667,44.8228,13.1544,7.60760000001,10.6395333333
680.23,10.694,53.6828666667,49.4599333333,52.9311333333,9.59079999999,10.3679666667,40.2081333333,40.3292666667,44.7433333333,13.1552,7.72106666667,10.7042
680.55,10.8139,53.7582666667,49.6221333333,53.1011333334,9.64246666667,10.3982,40.3038666667,40.4711333333,44.8222666667,13.2638666667,7.84533333333,10.7493333333
680.88,10.7444,53.7433333333,49.6260666667,53.0415333333,9.48200000001,10.2968333333,40.2776,40.3872666667,44.8735333333,13.1699333333,7.74773333333,10.6718666667
681.20,11.0677666667,53.6563333334,49.7694,53.0962666667,9.69093333333,10.5967666667,40.3219333333,40.5223333333,44.8875333333,13.4034666667,8.03766666666,10.9639333333
681.53,11.3901666667,53.9184666667,50.0376666666,53.3486,9.91013333334,10.9008333333,40.6025333333,40.7658666667,45.1861333333,13.6798666667,8.34013333334,11.3645333333
681.85,11.4064666667,54.0201333333,50.1187333333,53.4863333333,9.88466666667,10.9082333333,40.6767333333,40.9409333333,45.2574666667,13.6695333333,8.34893333334,11.3516
682.18,11.6577666667,54.1202,50.1507333333,53.5066,10.1696666667,11.1986,40.76,40.9825333333,45.3063333333,13.8942,8.6488,11.6144
682.50,11.8129,54.3706666667,50.4579333333,53.6928666667,10.4348,11.4309,41.0248,41.1798,45.5202,14.0664,8.84026666667,11.7687333333
682.83,11.8884666667,54.2786,50.4458666667,53.5624,10.5486,11.6202666667,40.8728666667,41.1125333333,45.4910666667,14.1442,8.96279999999,11.8539333333
683.15,11.7822666667,54.167,50.2583333333,53.3582,10.5706666667,11.551,40.6294666667,40.9608,45.251,14.1968,8.90686666667,11.787
683.48,11.7086,54.1911333333,50.2648666667,53.4136,10.5016,11.4552333333,40.5952666667,40.9534666667,45.2514,14.1703333333,8.77193333333,11.8428666667
683.80,11.9730333333,54.3672,50.4013333333,53.6474666667,10.6870666667,11.6088333333,40.7444666666,41.1700666667,45.4424666667,14.3596666667,8.99773333333,12.03
684.13,11.8894333333,54.1871333333,50.19,53.4739333333,10.5761333333,11.5007333333,40.5830666667,40.9477333333,45.2974,14.261,8.90980000001,11.9352
684.45,12.0611666667,54.3536666667,50.3818666667,53.6220666667,10.7543333333,11.6617333333,40.7214,41.0661333333,45.4618666667,14.3791333333,9.05606666666,12.0815333333
684.78,11.8614333333,54.465,50.3637333333,53.6756,10.6787333333,11.5453,40.8179333333,41.0357333333,45.6736666667,14.2524,8.90920000001,11.9826
685.10,11.5334333333,54.1114666667,50.0024,53.2956,10.4948666667,11.1887666667,40.3603333333,40.7168,45.2813333333,13.9352666667,8.62780000001,11.6594666667
685.43,11.6092666667,54.2278666667,50.0058,53.2730666667,10.6525333333,11.3195,40.4471333333,40.6923333333,45.2566666667,14.0598666667,8.81246666667,11.7346666667
685.75,11.4736333333,54.1172,49.9126666667,53.2210666667,10.4903333333,11.1732,40.3265333333,40.6689333333,45.1652666667,13.9332666667,8.649,11.5637333333
686.08,11.4533,53.9116666666,49.7413333333,53.05,10.3685333333,11.0594333333,40.2436,40.495,45.0757333333,13.9037333333,8.583,11.5386666667
