wavelength,Back_ConMarf,Belly_ConMarf,Breast_ConMarf,Crissum_ConMarf,Crown_ConMarf,DorTail_ConMarf,Rump_ConMarf,Throat_ConMarf,WingTip_ConMarf
822.06,21.3516666667,55.5361666667,40.603,65.1081666667,19.3541666667,25.1859803922,24.3438333333,36.6523333334,20.3531666667
822.36,21.3368333334,55.5958333333,40.6728333333,65.1328333333,19.5331666666,25.202127451,24.3788333334,36.6923333333,20.3811666666
822.67,21.3181666667,55.7071666666,40.8948333333,65.2323333333,19.5348333334,24.9871372549,24.1946666667,36.7818333334,20.2706666667
822.97,21.2685,55.7143333333,40.9776666666,65.2551666667,19.7303333333,25.0285686274,24.1635,36.8183333333,20.4931666666
823.27,21.6498333333,55.8915,41.1066666667,65.4166666667,19.9888333333,25.1243823529,24.2191666667,36.9195,20.789
823.58,21.5681666667,55.652,40.9431666667,65.0433333333,19.945,24.8057352941,24.0956666666,36.806,20.8218333333
823.88,21.7,55.8118333334,41.0838333334,65.047,20.4718333333,25.1242843138,24.4416666667,37.158,21.081
824.18,21.5863333333,55.4773333334,40.963,64.827,20.5388333333,25.014117647,24.38,36.8878333334,21.1225
824.49,21.4651666667,55.3691666667,40.9565,64.6353333334,20.4438333333,24.991990196,24.472,36.8026666666,21.2598333334
824.79,20.8755,55.0456666666,40.5518333334,64.1316666667,20.4258333333,24.5825392157,24.179,36.5806666667,21.0815
825.09,20.6626666667,54.6105,40.2931666666,63.8653333333,20.4875,24.3575392157,23.9166666667,36.4251666667,21.1488333333
825.39,20.4356666667,54.485,40.0895,63.9973333333,20.2836666666,24.200627451,23.7341666666,36.1905,20.7395
825.70,20.3445,54.1836666666,39.9486666666,63.6535,20.1103333333,24.2643823529,23.9315,36.0293333333,21.0391666667
826.00,20.524,54.0178333333,39.7953333334,63.2906666666,20.4171666666,24.7605686274,24.4195,35.7088333333,21.5246666666
826.30,20.8758333334,53.8611666667,39.8406666667,63.587,20.5353333333,24.885754902,24.5513333334,35.8093333333,21.8663333333
826.61,20.3963333334,53.38,39.5881666667,63.4651666666,20.3031666667,24.6016960784,24.3743333334,35.439,21.6396666667
826.91,20.6505,53.874,39.8161666666,63.6415,20.3521666666,24.9782843138,24.5951666667,35.4865,21.7195
827.21,19.9683333333,53.1513333334,39.1606666667,62.9771666666,19.3348333333,24.337490196,23.8876666667,34.7743333333,21.1241666666
827.51,19.6025,53.2115,38.824,62.7171666667,18.8321666667,23.8936176471,23.3333333333,34.8663333333,20.7785
827.82,19.5483333333,53.1851666666,38.9618333334,63.2035,18.891,23.7835,23.0451666666,34.6731666667,20.77
828.12,19.5886666667,52.6131666667,38.7801666666,63.1975,18.5026666667,23.7984313725,22.9785,34.5691666667,20.7806666666
828.42,18.964,52.4105,38.3155,62.8571666667,17.7538333333,23.3895,22.6791666666,34.099,20.4006666667
828.72,18.3756666666,52.3778333333,38.2023333333,63.3413333334,17.2946666667,23.4767058824,22.3285,34.0643333333,20.5373333333
829.02,17.6423333333,52.0308333333,37.395,63.3423333333,16.4283333334,22.8198921569,21.1366666667,33.5601666667,19.6733333334
829.33,17.1118333333,51.7175,37.0485,63.7785,15.6236666667,22.3619117647,20.6233333334,33.7276666667,19.3003333334
829.63,14.5385,50.0288333334,34.8861666667,61.72,13.3735,20.221382353,18.1335,31.7081666667,16.8678333333
829.93,12.2671666666,48.3461666666,33.221,59.5373333333,11.4805,18.4310490196,16.4098333334,30.6676666666,15.0128333333
830.23,12.05,47.709,32.6161666667,59.1991666667,11.5248333333,18.0759607843,15.9671666667,30.71,14.9528333334
830.54,10.93,46.9066666666,31.6271666666,57.7805,10.8736666666,17.4716960785,14.8856666666,29.4711666667,14.248
830.84,10.7446666667,45.5246666666,31.6166666666,56.6936666667,10.0693333334,17.0286666667,14.4096666667,28.8193333333,13.4645
831.14,9.96149999998,44.027,30.3276666667,54.7208333333,8.95966666665,16.8309019608,13.8148333334,28.497,12.139
831.44,10.2968333333,44.2315,30.515,54.6033333333,9.16933333335,17.0878627451,14.506,28.2038333333,12.5705
831.74,12.3375,45.3645,31.8001666667,55.7178333334,10.4258333333,18.3504705882,15.7468333334,29.1305,12.9146666667
832.04,12.7548333333,44.8178333333,32.0963333334,54.5971666666,11.1166666666,18.2872941176,16.3323333334,28.6861666666,12.9221666666
832.35,14.5758333334,45.284,33.3181666667,54.6548333333,13.0798333333,18.9183039215,17.9335,29.4718333333,14.469
832.65,16.0935,46.4763333333,34.396,55.0753333333,14.2895,19.963254902,19.0575,30.411,15.8558333334
832.95,17.6401666666,47.6893333333,35.4751666667,56.6716666667,15.3556666666,21.0784117647,20.6905,31.555,17.121
833.25,19.5525,48.7893333333,36.3781666667,57.8135,16.9358333334,22.6749411764,22.1326666666,32.8686666667,18.77
833.55,19.348,48.9843333333,36.8886666666,58.54,16.5486666666,23.2865784314,22.3836666667,32.778,18.8163333334
833.85,19.7298333334,49.965,37.7475,59.7831666666,17.1906666667,23.6412647059,22.9443333334,33.4148333334,19.2173333333
834.16,19.6078333334,50.8635,37.815,60.3641666667,17.8688333333,24.2521960784,23.2376666667,33.5085,19.3743333334
834.46,19.9951666667,51.8168333334,38.3146666666,60.7245,18.4835,24.9243137255,23.6168333334,33.7788333334,19.843
834.76,19.6036666667,52.0425,37.9865,60.829,18.0325,24.7245098039,23.1811666667,33.8046666667,18.8906666666
835.06,18.4356666667,51.5416666667,37.6926666666,60.766,17.652,24.4652352941,22.9846666666,33.7885,18.8526666667
835.36,18.4905,52.1166666666,38.1655,61.3285,18.0245,25.1965784313,23.802,34.4515,19.7151666666
835.66,18.1365,52.2973333333,38.2561666667,61.5438333334,17.6798333333,26.1733137255,23.5873333333,34.5035,19.7771666667
835.96,15.7546666667,50.5973333334,36.7453333334,60.7233333333,15.8806666667,24.8315784314,21.9655,32.9088333333,17.8618333333
836.26,14.1495,50.052,36.5103333333,60.625,15.3123333334,24.7751764706,21.4931666667,32.3261666667,17.552
836.57,11.1961666667,50.0195,36.0586666666,60.7058333334,13.6471666667,23.1383921569,19.8431666666,30.902,16.098
836.87,10.6215,50.0,35.8026666667,59.5785,14.389,23.012372549,19.4978333334,30.5021666667,16.0495
837.17,10.0816666666,48.1153333333,34.2645,57.5158333334,13.3743333333,22.7040196079,18.3468333333,29.723,15.2135
837.47,8.97800000001,46.3505,33.4065,55.6445,11.3868333333,20.4851274509,17.056,28.1266666667,13.893
837.77,7.68616666666,45.6681666667,32.7521666666,55.2823333333,9.58783333335,18.4054411765,16.693,27.4431666667,13.3121666667
838.07,6.72816666667,44.5281666667,32.4958333333,55.0251666666,8.82200000002,17.1558333333,15.885,26.2143333333,13.4281666667
838.37,7.265,44.8148333333,32.2795,53.7891666667,9.0315,16.9500980392,14.9286666666,25.413,13.5043333333
838.67,7.41366666666,44.483,31.9538333334,52.7586666667,9.13783333335,17.596382353,13.6206666666,25.0,12.9021666667
838.97,6.01516666667,44.8065,30.9565,52.054,8.33316666665,15.2824901961,12.7053333334,24.9413333334,11.5318333334
839.27,6.63733333331,46.3743333334,32.076,52.6316666667,8.80116666665,16.5960294117,13.2746666667,27.076,12.3101666667
839.57,6.06066666668,46.2863333334,31.3726666666,52.3765,7.42716666669,15.223245098,11.8835,26.53,10.6951666666
839.87,7.41383333331,45.8843333333,31.3193333333,52.5395,7.005,15.2434411765,12.0548333334,26.9995,10.5368333333
840.17,5.5655,43.3573333333,28.456,51.1671666667,2.9025,11.125627451,9.00650000002,24.596,7.60033333334
840.47,4.77933333333,42.3713333333,28.033,50.8885,1.685,10.4022352941,8.54766666669,23.3148333333,6.95466666667
840.77,6.64216666667,43.2346666667,27.7673333333,52.8906666666,3.567,13.2281372549,9.963,24.5695,8.364
841.07,6.85366666665,42.5235,27.4453333333,51.5888333333,3.489,12.5599705882,8.78516666669,23.8938333334,7.757
841.37,7.29966666668,42.5751666667,27.2243333333,49.3108333333,3.44616666667,12.2751372549,8.83483333334,25.0313333333,8.20783333333
841.67,7.98233333335,40.1658333334,26.1175,47.797,2.20316666667,10.9888725491,8.52483333331,24.6488333333,7.31183333333
841.97,8.5185,40.404,25.5218333334,47.5085,1.31316666667,8.79575490196,8.85533333335,24.7813333333,6.96983333333
842.27,7.53033333331,39.4716666667,25.2676666667,47.8588333333,-0.000166666665,7.63743137255,8.31533333334,23.0905,6.70933333333
842.57,7.73416666668,36.9643333333,23.7836666666,45.207,-0.0725,6.64688235293,8.38766666665,21.0605,6.64483333333
842.87,9.87516666666,36.7843333333,25.0,45.3376666667,1.32166666667,8.40019607844,9.50799999998,21.6226666666,8.66383333332
843.17,10.0388333333,36.0853333334,25.0776666666,44.8061666667,1.628,9.91311764707,9.26366666668,20.9303333333,9.96116666665
843.47,9.94366666666,35.7086666667,26.9323333333,44.8471666667,3.62316666666,11.7905882353,10.2253333334,21.1755,11.4331666667
843.77,7.653,34.8641666667,26.3605,44.6426666667,2.80616666666,9.74368627452,9.18366666667,21.1308333333,10.4166666667
844.07,3.79016666666,33.2876666666,25.0685,42.7396666667,0.2285,5.80712745098,4.88583333334,20.411,8.58450000001
844.37,3.9045,34.3333333333,24.0951666667,43.8571666667,0.66666666667,6.84028431374,5.90483333333,21.9523333333,8.71433333332
844.67,0.9035,32.5803333333,22.6908333333,45.0301666667,-0.05,7.06944117647,4.9195,20.6325,6.72699999998
844.97,-1.254,34.9006666667,23.929,47.8056666667,1.35816666667,9.07542156864,4.28416666666,21.6301666667,9.56116666667
845.27,-3.97333333333,33.6091666666,22.1853333333,49.1721666666,0.386166666665,7.58326470588,1.435,20.6951666666,8.77499999998
845.57,-6.37083333335,31.2855,20.1365,45.7905,-0.11366666667,6.60516666666,-2.27533333333,19.1125,5.46066666667
845.87,-4.99400000002,32.5783333334,21.5446666667,47.3288333334,1.10333333333,7.09507843137,-1.97433333333,20.3253333333,7.20083333331
846.17,-7.08166666668,33.3335,18.6813333333,45.9708333334,0.4885,4.83717647058,-3.66283333333,19.9023333334,5.86100000002
846.47,-6.10933333335,32.0878333334,17.319,43.4161666666,2.25400000001,4.246,-3.26216666667,18.031,4.27049999999
846.77,-6.57099999998,33.1538333334,16.4875,41.577,2.27016666665,3.50688235293,-2.32983333334,18.2196666666,5.25700000002
847.07,-3.95383333333,36.0706666667,18.0656666667,43.1875,4.56216666665,5.34911764707,-2.129,20.4381666666,7.11683333334
847.37,-0.531833333335,38.7115,20.7446666666,44.6808333333,6.44183333335,8.92097058824,2.364,22.3995,10.9928333333
847.67,1.7695,39.4978333334,23.9153333333,44.7486666667,8.56166666669,11.1433921569,4.68033333333,23.0593333333,15.2968333334
847.97,5.137,42.8653333333,27.5685,46.2326666666,11.2441666667,13.3025,6.62116666667,25.8561666666,18.436
848.26,5.0415,42.9416666666,28.0543333333,47.2121666666,10.854,13.3032352941,8.18516666666,25.2075,17.2598333333
848.56,4.556,40.2536666667,27.5086666667,43.8293333333,9.40049999998,13.087627451,9.40033333335,24.5095,16.1478333333
848.86,5.00583333332,39.0216666667,26.5643333333,41.9226666667,8.75983333333,12.4271960784,10.6371666666,23.6065,18.3731666667
849.16,4.77033333333,39.3993333334,24.7936666667,44.2875,8.59833333332,13.6734509804,10.3061666667,23.2035,16.9608333334
849.46,1.852,36.2006666667,20.3105,43.0705,4.36083333334,12.6081372549,8.06433333334,19.7731666666,10.7523333333
849.76,-0.455666666665,36.1978333334,18.9453333333,45.1173333333,-2.14833333334,10.4281372549,5.33833333332,19.2706666667,7.68249999998
850.06,-2.87616666665,34.2485,15.3595,45.0328333333,-4.50983333333,7.51265686275,2.48366666667,18.954,5.03266666666
850.36,-2.94500000001,32.9575,15.0375,45.0501666667,-4.8245,6.53118627452,3.38316666667,17.2931666666,5.7645
850.65,-2.08316666666,30.4761666667,12.2023333333,46.2501666667,-1.90483333333,5.71075490197,5.23816666667,16.9048333333,3.92883333335
850.95,-4.52466666665,26.0595,10.5956666667,44.7883333333,-2.17633333334,2.92426470588,4.1235,15.0055,1.60366666665
851.25,-6.09616666667,21.0848333334,8.05366666668,40.548,-3.63533333333,-0.48383333333,0.83883333333,12.528,-0.447333333335
851.55,-4.7855,19.6921666666,6.76566666665,39.109,-3.5205,-1.5788627451,-0.495166666665,12.0461666667,-3.08049999999
851.85,-2.373,21.305,8.84583333335,39.806,-1.18633333333,0.165039215685,1.07866666667,13.6461666667,-0.3235
852.15,2.44933333333,24.7605,11.2886666667,43.4503333334,2.92866666666,4.14720588235,4.6325,16.9863333333,1.27799999999
852.45,3.53366666667,25.4748333333,11.2343333333,44.4091666667,3.95566666666,4.0829509804,5.16883333333,17.8268333333,2.79533333331
852.74,5.26316666667,28.2765,15.4798333333,47.6265,9.64899999998,7.57605882353,8.51400000002,22.0846666667,9.02983333335
853.04,5.88533333333,29.9208333334,17.26,49.258,12.463,8.35218627452,10.2373333333,23.4418333333,11.1275
853.34,6.27516666665,30.0703333333,18.7251666667,50.5521666667,11.195,8.40421568627,9.68866666669,22.54,9.78916666667
853.64,5.4505,30.2411666667,18.5011666667,49.1613333333,10.692,8.25634313725,10.1153333333,21.4885,9.4865
853.94,-0.1125,27.4776666667,16.7228333333,45.6645,6.19350000001,4.27610784313,5.63066666668,17.0045,6.13733333332
854.23,-9.45933333335,23.1018333334,10.1671666667,43.3718333333,-2.8955,-2.03660784313,-4.44016666669,10.0386666667,-1.8018333333
854.53,-12.605,24.86,10.2243333333,48.0391666667,-5.88216666665,-1.59834313725,-6.72266666665,9.52383333334,-1.2603333333
854.83,-11.4666666667,27.1333333333,12.7333333334,44.8666666667,-3.93333333333,1.20784313725,-3.46666666669,13.3333333333,4.4666666667
855.13,-11.7685,28.6393333333,12.7211666667,44.966,-4.354,1.63259803922,-4.42183333331,12.5851666667,2.31266666665
855.43,-19.3596666666,24.163,9.02466666669,45.3421666667,-10.917,-4.5124509804,-10.917,7.4235,-2.693
855.72,-26.1468333334,19.8778333334,7.72183333332,39.373,-16.0551666667,-10.5775098039,-15.1376666667,3.28749999998,-8.56249999999
856.02,-29.3461666667,16.1085,7.3365,33.6525,-22.0891666667,-16.24,-20.255,1.67466666665,-11.4033333333
856.32,-31.26,13.6363333333,4.78433333334,25.5183333334,-24.8008333333,-17.4593529412,-23.3651666667,-0.39866666665,-13.158
856.62,-28.1931666667,15.8098333334,5.60716666667,25.0001666667,-23.5201666666,-14.5914509804,-20.6385,1.402,-11.5268333333
856.91,-25.074,14.0855,8.11216666665,26.0326666667,-21.534,-11.0273921569,-19.2478333333,5.60466666667,-9.43933333335
857.21,-19.2028333333,16.3043333334,12.8985,27.8985,-17.391,-5.33682352941,-16.3041666667,8.62316666668,-5.72450000001
857.51,-8.56766666668,24.2303333333,18.8085,34.7391666667,-7.49666666666,3.55533333333,-5.6225,17.1351666667,2.67733333331
857.81,-6.31966666669,23.606,17.8441666667,33.3333333333,-5.7,3.84505882353,-2.41633333333,17.2243333333,2.72633333333
858.10,-8.8275,20.2238333333,16.0738333333,34.6506666666,-9.15666666667,3.92156850002e-05,-6.85116666666,14.822,0.3955
858.40,-10.0641666667,17.3716666667,15.0001666666,31.8588333333,-10.705,-1.89667647059,-8.33333333334,13.2053333333,0.06416666667
858.70,-7.35849999998,16.981,17.5471666666,29.2455,-9.497,-0.43679411765,-6.2265,13.6478333333,0.691666666665
858.99,-7.00466666668,15.9421666666,16.7875,28.9251666667,-7.48800000001,0.184735294115,-6.03883333333,12.8623333333,0.603833333333
859.29,-4.78733333333,16.6665,17.4941666667,28.8415,-6.56016666669,1.89480392156,-3.13233333333,12.0566666667,0.945833333334
859.59,-4.95183333332,16.0021666667,19.5048333333,29.4081666667,-6.70316666669,1.5556372549,-2.5365,10.2658333333,1.93216666667
859.89,-5.82100000002,15.6248333334,18.1371666666,29.5955,-3.18616666667,1.43093137255,-3.43133333333,9.68150000002,3.30866666667
860.18,-5.35283333331,18.0655,18.2481666667,31.3868333334,0.365,1.88928431374,-3.04133333334,9.42833333331,4.258
860.48,-4.21033333334,20.8771666667,18.889,32.8653333333,0.467666666665,3.6358627451,0.2925,11.5793333334,6.31583333334
860.78,-7.257,17.5275,15.99,28.536,-3.321,-0.643941176466,-2.5215,8.6715,2.6445
861.07,-5.06949999998,18.5045,15.019,28.8973333333,-3.54883333333,0.156470588235,-2.34483333333,7.60449999999,2.15466666667
861.37,-6.56166666666,20.2756666667,12.5985,28.609,-6.10233333333,-0.02694117647,-3.54333333333,6.36483333335,-0.853166666665
861.67,-5.73783333333,21.9943333333,10.246,31.3525,-6.42066666666,-1.43418627452,-3.75666666667,6.76216666665,-2.937
861.96,-6.53333333331,22.1333333334,9.33333333334,32.3333333333,-5.93333333333,-0.705882352935,-4.2,8.60000000001,-0.866666666665
862.26,1.54583333334,28.1585,15.6586666667,37.5,-0.201666666667,4.69643137255,1.34416666666,14.785,7.12383333335
862.56,-1.26666666667,26.4,13.3333333334,35.8666666667,-1.26666666666,3.2,-0.933333333335,13.8666666667,5.53333333333
862.85,-0.000166666665,25.9553333333,11.1331666667,37.813,-0.461166666665,4.40996078432,-1.11983333334,17.4571666667,3.35983333334
863.15,2.4835,28.693,13.0065,40.7843333333,-0.392166666667,8.0854117647,0.718833333335,20.0,5.88216666665
863.45,5.46883333334,30.4685,11.8488333333,42.5128333333,-1.4975,9.11834313727,1.43233333333,21.0285,3.71083333331
863.74,3.19716666666,27.9591666666,8.91149999999,39.1836666666,-3.8775,5.4741372549,-3.12916666667,20.9523333334,-0.544333333335
864.04,7.13383333333,30.6818333333,13.6365,41.7928333333,1.452,11.2744411765,1.07333333333,23.7375,5.17666666668
864.33,6.81216666667,31.6138333334,16.0711666667,41.9973333333,1.58716666667,11.6362843137,-0.330666666665,24.6695,4.89399999999
864.63,5.73133333333,29.249,17.9181666667,40.3163333333,2.04216666667,10.3307941177,-2.5035,23.9791666667,3.9525
864.93,1.96866666667,25.2625,18.3071666667,37.4015,1.1155,11.3671470588,-4.79,21.7846666667,5.44600000002
865.22,-0.944666666665,21.1875,16.7341666667,34.3455,-3.77866666666,9.83947058823,-7.75983333334,20.1081666667,0.13516666667
865.52,-7.80600000002,16.5965,11.6736666667,33.1226666666,-11.0405,7.09870588235,-11.2518333333,16.526,-6.18849999998
865.81,-8.91300000001,16.1593333333,8.98550000002,30.7246666667,-14.203,5.8015490196,-13.3333333333,14.855,-9.20300000001
866.11,-11.8208333333,16.2996666666,8.66349999998,28.3403333333,-15.7855,5.24316666667,-13.2891666666,11.8943333333,-7.85616666668
866.41,-19.4823333333,9.74116666669,2.7398333333,20.8521666667,-21.6135,-1.40998039215,-19.4063333333,6.54499999999,-16.6665
866.70,-27.4556666666,1.20783333333,-0.9661666667,11.5943333333,-31.1593333333,-6.03881372549,-25.1208333333,0.88566666665,-19.8871666667
867.00,-23.575,3.45416666666,0.8633333333,16.753,-30.6563333333,-4.37367647059,-23.3163333334,1.12266666665,-19.6026666666
867.29,-16.753,8.1175,3.97233333335,18.0483333334,-27.7203333333,-2.92093137255,-20.812,2.84966666665,-16.753
867.59,-18.6275,6.69933333333,1.7155,15.6045,-26.9606666667,-6.57919607844,-20.2613333333,0.65366666665,-16.9118333333
867.88,-12.2021666667,9.003,2.97633333331,16.6666666666,-19.9403333334,-3.91294117647,-13.0206666667,3.57150000001,-11.4581666667
868.18,-6.0,13.1851666667,4.66666666668,21.1111666666,-17.3331666667,-2.88009803921,-8.44433333335,5.33333333335,-9.33333333333
868.48,3.0,22.8,9.93333333332,28.8666666667,-7.26666666667,4.84705882353,-0.133333333335,10.3333333333,0.666666666665
868.77,9.62966666669,28.1481666666,16.2345,30.8023333333,-1.173,10.5591568627,3.58033333333,14.2593333333,5.86416666666
