wavelength,Back_CyiCyif,Belly_CyiCyif,Breast_CyiCyif,Crissum_CyiCyif,Crown_CyiCyif,DorTail_CyiCyif,Patch10_CyiCyif,Rump_CyiCyif,Throat_CyiCyif,WingTip_CyiCyif
448.56,8.1665,11.6472435898,13.848,10.4496666666,10.7601666667,10.5715,14.6231666667,11.3056666667,7.12216666667,8.47816666667
448.92,8.14183333333,11.6022051282,13.7595,10.3921666667,10.7523333333,10.6061666667,14.6235,11.2921666667,7.0935,8.48516666667
449.27,8.15916666666,11.5743333334,13.69,10.3496666667,10.7618333333,10.6638333333,14.6666666667,11.2956666667,7.10116666666,8.51766666667
449.62,8.12266666667,11.5272948718,13.6116666666,10.2853333333,10.7331666667,10.6888333334,14.629,11.2421666667,7.05666666667,8.516
449.98,8.07766666666,11.4283717949,13.5195,10.192,10.6621666667,10.7118333333,14.5905,11.1951666666,7.00966666666,8.48616666666
450.33,8.04566666667,11.3714871795,13.441,10.1178333333,10.6155,10.7106666666,14.555,11.1576666666,6.95916666667,8.4965
450.69,8.00433333333,11.2937435898,13.3645,10.0435,10.584,10.6881666667,14.5535,11.1228333334,6.91833333333,8.47
451.04,7.95433333333,11.2291153847,13.2916666667,9.98033333335,10.5451666666,10.688,14.564,11.0891666666,6.8955,8.46633333334
451.40,7.92983333333,11.1812564103,13.2186666667,9.921,10.508,10.6736666666,14.5825,11.0695,6.85966666666,8.469
451.75,7.90666666667,11.1331538461,13.1733333333,9.88183333333,10.4786666667,10.6993333333,14.5551666666,11.0631666667,6.86283333333,8.449
452.10,7.91633333334,11.1095,13.1583333333,9.8635,10.4808333334,10.7001666667,14.5855,11.0873333333,6.84516666666,8.46483333333
452.46,7.91833333333,11.0821666667,13.151,9.87016666665,10.4983333333,10.6951666666,14.6015,11.0778333333,6.837,8.47283333333
452.81,7.88933333334,11.0362051282,13.1483333333,9.83516666665,10.4963333333,10.684,14.604,11.0791666666,6.83866666667,8.45783333333
453.17,7.852,11.0110641025,13.1378333334,9.78416666666,10.4718333334,10.6766666667,14.584,11.0445,6.813,8.41866666667
453.52,7.83866666667,10.9979358974,13.1318333333,9.74766666667,10.4743333333,10.6641666667,14.6001666667,11.0651666667,6.818,8.41533333333
453.87,7.87416666666,11.0633846154,13.193,9.80183333335,10.5515,10.6905,14.691,11.1158333334,6.887,8.4925
454.23,7.87933333333,11.0771538462,13.1961666667,9.80583333332,10.5753333333,10.7318333334,14.72,11.1316666667,6.90766666667,8.50466666666
454.58,7.89733333333,11.1011410256,13.207,9.82733333333,10.5723333333,10.7661666667,14.7471666666,11.1558333333,6.90883333333,8.5385
454.93,7.9485,11.1202179487,13.2381666667,9.83966666668,10.611,10.8056666666,14.7733333333,11.224,6.93416666666,8.56366666667
455.29,7.99483333333,11.1953846154,13.2998333333,9.91150000001,10.6486666667,10.8468333334,14.8248333333,11.275,6.9745,8.5885
455.64,8.02116666666,11.2309230769,13.3305,9.93883333331,10.6858333333,10.8616666667,14.8806666667,11.308,7.00666666666,8.59833333333
456.00,8.06283333333,11.2948846153,13.3881666667,9.96833333333,10.7355,10.8941666667,14.9318333334,11.3376666667,7.06516666667,8.616
456.35,8.08933333333,11.3429871795,13.4496666667,10.0138333333,10.7808333333,10.9418333333,14.9738333333,11.362,7.09933333334,8.6195
456.70,8.13466666666,11.3889615385,13.4888333333,10.0571666667,10.799,10.9731666667,15.0145,11.3896666667,7.12416666666,8.6245
457.06,8.14666666667,11.4103461538,13.5126666666,10.1071666667,10.8325,10.9608333333,15.0281666666,11.431,7.11683333334,8.6215
457.41,8.21183333334,11.4810769231,13.5686666666,10.2036666667,10.8901666667,10.9715,15.0828333333,11.4871666667,7.15583333333,8.67233333334
457.76,8.23,11.5166923077,13.6205,10.2375,10.9181666667,10.9653333333,15.0968333333,11.4978333334,7.15916666666,8.631
458.12,8.26666666666,11.5546794872,13.7056666667,10.3093333333,10.9596666667,10.9228333333,15.1145,11.5235,7.19333333333,8.61016666667
458.47,8.3015,11.6321923077,13.7775,10.3755,11.0291666666,10.9276666667,15.1618333333,11.5568333333,7.245,8.622
458.82,8.30933333333,11.6817820513,13.8408333333,10.4221666667,11.0576666667,10.925,15.1901666667,11.5506666666,7.25783333333,8.59016666667
459.18,8.334,11.7129102564,13.887,10.4603333333,11.0958333334,10.9066666667,15.1941666667,11.5525,7.272,8.585
459.53,8.3525,11.7567435898,13.9455,10.5015,11.1168333333,10.8745,15.2221666667,11.5556666667,7.271,8.58
459.88,8.3445,11.7753974359,13.9706666667,10.524,11.1226666667,10.8601666666,15.2336666667,11.5683333333,7.259,8.53433333333
460.24,8.4175,11.8588205128,14.0535,10.5931666667,11.1835,10.8796666667,15.3156666667,11.6331666667,7.31933333334,8.57766666666
460.59,8.48466666666,11.9396282052,14.148,10.687,11.2538333333,10.8803333334,15.39,11.7018333333,7.35933333333,8.60466666667
460.94,8.5575,12.0492948718,14.2525,10.7833333334,11.3298333333,10.9043333333,15.4856666667,11.7636666666,7.42216666666,8.60633333333
461.29,8.58816666666,12.1076538462,14.3526666667,10.8406666667,11.3813333333,10.9221666666,15.5301666667,11.7966666666,7.44,8.56483333334
461.65,8.634,12.1907692307,14.4566666667,10.9175,11.4371666667,10.9321666666,15.5903333333,11.8571666667,7.48083333333,8.56516666667
462.00,8.673,12.303,14.5281666667,11.006,11.4896666666,10.9496666667,15.6691666667,11.9086666666,7.536,8.55883333333
462.35,8.74266666667,12.397551282,14.6395,11.1035,11.5498333333,10.9605,15.7416666666,11.9506666667,7.56933333333,8.53216666667
462.71,8.82416666667,12.5131282051,14.7645,11.2335,11.6261666667,10.9753333333,15.82,12.0206666667,7.63383333333,8.54566666667
463.06,8.8935,12.6299871795,14.9061666666,11.352,11.6991666667,10.9845,15.919,12.0871666667,7.6975,8.52583333334
463.41,8.972,12.7921025641,15.0606666667,11.4856666667,11.8116666666,11.0093333333,16.0198333334,12.1943333333,7.7685,8.53083333333
463.76,9.07516666666,12.9712307692,15.233,11.6436666667,11.921,11.036,16.1393333333,12.2898333333,7.85816666667,8.55
464.12,9.1345,13.1169487179,15.3823333333,11.7921666667,11.997,11.063,16.222,12.3768333333,7.90966666667,8.52266666666
464.47,9.19866666666,13.2850897436,15.5275,11.9471666667,12.0891666666,11.1106666666,16.299,12.4546666667,7.98633333333,8.48933333333
464.82,9.242,13.3825512821,15.667,12.0653333334,12.1525,11.1316666667,16.3388333333,12.5235,8.03883333333,8.502
465.17,9.36716666666,13.5613717949,15.8518333334,12.2503333333,12.2568333333,11.1716666667,16.4506666667,12.6308333333,8.15316666666,8.55733333333
465.53,9.472,13.7453846154,15.9975,12.414,12.3433333333,11.203,16.5398333333,12.7191666667,8.21166666666,8.5685
465.88,9.558,13.8811794872,16.2026666666,12.5523333333,12.451,11.2223333334,16.6126666667,12.8061666667,8.259,8.5905
466.23,9.634,14.0224358975,16.3793333333,12.6831666667,12.5225,11.246,16.6848333333,12.8896666667,8.33983333333,8.60716666666
466.58,9.68933333335,14.158551282,16.494,12.7906666667,12.5991666666,11.2408333334,16.7445,12.9535,8.394,8.60066666667
466.94,9.7485,14.2870769231,16.6171666667,12.9151666667,12.6966666666,11.285,16.8185,13.0433333334,8.42616666667,8.638
467.29,9.84416666665,14.4498461539,16.7706666667,13.0768333333,12.793,11.3515,16.9,13.1255,8.52033333333,8.683
467.64,9.92216666669,14.5881282051,16.9385,13.2603333333,12.9096666667,11.414,16.9965,13.2113333333,8.61133333334,8.72583333334
467.99,9.92783333332,14.6975128205,17.039,13.352,12.9695,11.3743333333,17.005,13.225,8.621,8.68866666667
468.35,9.95916666669,14.7738846153,17.1478333334,13.4125,13.021,11.356,17.0506666666,13.2593333333,8.66083333333,8.69066666666
468.70,10.0148333333,14.9181794871,17.2863333334,13.5356666667,13.0883333334,11.344,17.1345,13.2973333334,8.69933333333,8.68016666667
469.05,10.0438333333,15.0197051282,17.3663333333,13.6121666666,13.1381666667,11.3545,17.1708333334,13.325,8.7395,8.67183333333
469.40,10.0566666667,15.0780256411,17.4266666667,13.6545,13.1926666667,11.3316666667,17.1891666667,13.3635,8.79366666667,8.63466666667
469.75,10.1401666667,15.2342820513,17.5526666667,13.7886666667,13.2695,11.3951666667,17.287,13.4408333333,8.89666666667,8.64666666667
470.11,10.1686666667,15.3306794872,17.6178333333,13.8936666667,13.3338333333,11.3911666667,17.315,13.4796666667,8.94966666669,8.64583333334
470.46,10.2446666667,15.4621794872,17.7743333333,14.0121666666,13.43,11.4625,17.4288333333,13.5693333333,9.06266666665,8.68533333334
470.81,10.3151666667,15.5667435898,17.9121666667,14.1208333333,13.4703333333,11.4751666667,17.4915,13.6141666667,9.16916666665,8.6705
471.16,10.3186666667,15.5802564103,17.9838333333,14.1783333334,13.4933333333,11.4513333334,17.5011666667,13.6025,9.18783333333,8.61583333333
471.51,10.2703333333,15.5723974359,17.9958333333,14.1326666667,13.4583333333,11.3901666666,17.4466666666,13.5668333334,9.14016666669,8.54716666666
471.87,10.342,15.6362307692,18.068,14.1883333334,13.4983333334,11.4158333333,17.4881666667,13.6156666667,9.19750000002,8.55066666667
472.22,10.3591666667,15.6915641026,18.1073333333,14.2533333333,13.5345,11.4071666667,17.5191666667,13.6505,9.20066666667,8.5255
472.57,10.4428333333,15.7667051282,18.143,14.3175,13.5828333333,11.4523333334,17.5553333333,13.7013333334,9.27849999998,8.56433333334
472.92,10.4621666667,15.810448718,18.192,14.3611666666,13.6253333333,11.4756666666,17.6025,13.7581666667,9.28416666668,8.572
473.27,10.5105,15.8599615385,18.2585,14.4396666666,13.6786666667,11.5108333333,17.686,13.8098333333,9.31433333332,8.60466666667
473.62,10.49,15.8041025641,18.1936666666,14.3905,13.6758333333,11.4688333333,17.6938333333,13.805,9.28150000002,8.57666666667
473.98,10.4408333333,15.7805641026,18.181,14.3503333333,13.6761666667,11.4835,17.7166666666,13.829,9.26883333335,8.54066666667
474.33,10.4231666667,15.7288205128,18.142,14.318,13.6805,11.4568333333,17.6945,13.7926666666,9.20733333335,8.5135
474.68,10.432,15.7029743589,18.1011666667,14.2843333333,13.7043333334,11.5066666667,17.7108333333,13.81,9.17916666665,8.52066666667
475.03,10.3965,15.6232820512,17.985,14.2018333333,13.6686666667,11.4913333333,17.7178333333,13.8123333334,9.14049999998,8.5035
475.38,10.4376666666,15.5944871795,17.9248333334,14.1903333333,13.683,11.5643333333,17.763,13.8271666667,9.14566666667,8.55216666667
475.73,10.44,15.5260769231,17.8386666667,14.163,13.7211666667,11.6078333333,17.816,13.867,9.14116666665,8.6095
476.08,10.4425,15.4590769231,17.7538333334,14.0703333333,13.7085,11.6745,17.8156666666,13.8478333333,9.12516666669,8.6825
476.44,10.3733333334,15.3351410256,17.6665,13.9626666667,13.7131666667,11.6893333333,17.8418333333,13.8341666667,9.07599999998,8.6945
476.79,10.3665,15.2014743589,17.5498333333,13.8735,13.6865,11.7216666667,17.8443333333,13.7903333333,9.0635,8.7215
477.14,10.3376666667,15.1013717948,17.4365,13.7328333334,13.6635,11.7408333333,17.833,13.7431666666,9.02700000002,8.74833333333
477.49,10.2741666667,14.9531794872,17.3106666667,13.5916666666,13.582,11.7505,17.7636666667,13.6691666666,8.951,8.73833333333
477.84,10.2948333333,14.8541666667,17.203,13.5213333334,13.5896666667,11.794,17.7721666667,13.6498333333,8.91833333333,8.77083333333
478.19,10.2358333333,14.7026794872,17.0251666667,13.3728333334,13.5091666666,11.8081666666,17.736,13.6173333334,8.8545,8.77133333334
478.54,10.166,14.5580641025,16.8645,13.2318333334,13.4468333333,11.7841666667,17.7151666666,13.5573333333,8.80916666666,8.773
478.89,10.1501666667,14.4657051282,16.768,13.1181666666,13.4368333333,11.8355,17.703,13.5173333333,8.779,8.81966666667
479.24,10.0848333333,14.3203717949,16.5985,12.9785,13.3901666666,11.8196666667,17.6673333334,13.4973333333,8.73016666667,8.81666666667
479.60,9.97466666666,14.1556410256,16.43,12.7931666667,13.3023333333,11.7823333333,17.588,13.3773333334,8.63516666667,8.78766666667
479.95,9.91800000001,13.989025641,16.2773333334,12.664,13.2626666667,11.7613333333,17.56,13.3155,8.5805,8.755
480.30,9.8395,13.7897435897,16.0781666666,12.4905,13.1543333333,11.7351666667,17.4606666667,13.2113333333,8.5075,8.731
480.65,9.73366666665,13.6223846154,15.9118333333,12.3121666667,13.0683333334,11.6958333333,17.3985,13.1455,8.42116666667,8.72066666667
481.00,9.6235,13.4178461539,15.727,12.1548333333,12.964,11.6443333333,17.3078333334,13.0576666667,8.33316666667,8.69383333333
481.35,9.56033333334,13.3012179487,15.583,12.0198333334,12.9458333333,11.6433333334,17.305,13.0241666667,8.2985,8.72916666666
481.70,9.48633333334,13.1672307692,15.4398333333,11.874,12.8811666666,11.6158333333,17.259,12.9671666666,8.21816666667,8.73916666666
482.05,9.429,13.0616282051,15.3553333333,11.7768333333,12.8716666667,11.6083333334,17.2438333333,12.9293333333,8.18283333334,8.7355
482.40,9.38366666667,13.0061153846,15.2961666667,11.686,12.8568333334,11.6203333334,17.229,12.9088333333,8.14166666666,8.74183333334
482.75,9.34316666667,12.9397692307,15.2271666667,11.6251666667,12.8265,11.628,17.216,12.8995,8.11316666667,8.75066666666
483.10,9.33366666666,12.9013846154,15.18,11.5755,12.807,11.6355,17.2243333333,12.8896666667,8.09533333334,8.76233333334
483.45,9.32533333333,12.8575384615,15.1265,11.5331666667,12.7743333333,11.6366666667,17.2238333334,12.8808333334,8.0775,8.75666666666
483.80,9.302,12.8182820512,15.0811666667,11.4911666666,12.746,11.6285,17.2151666666,12.8698333333,8.05583333334,8.74783333333
484.15,9.30033333334,12.8102692308,15.0588333333,11.454,12.7416666666,11.6315,17.2298333334,12.8788333333,8.04266666666,8.74933333333
484.50,9.30033333334,12.8061025641,15.0435,11.4371666667,12.749,11.6375,17.2445,12.8778333334,8.05233333333,8.74
484.85,9.30316666666,12.8051282051,15.0338333333,11.4343333333,12.7563333333,11.6606666667,17.2618333334,12.8861666667,8.055,8.7495
485.20,9.30683333333,12.7888974359,15.0311666666,11.4263333333,12.7595,11.6618333333,17.2743333333,12.8903333334,8.04366666667,8.73033333334
485.55,9.30683333333,12.7778717949,15.0333333333,11.4206666666,12.7671666667,11.6761666667,17.2963333333,12.8893333333,8.04533333333,8.72283333333
485.90,9.32266666667,12.796,15.033,11.42,12.756,11.6816666666,17.3216666666,12.9081666667,8.044,8.72533333333
486.25,9.34866666667,12.7940256411,15.0355,11.4366666667,12.7636666667,11.6826666667,17.3393333333,12.9256666666,8.05366666667,8.72
486.60,9.37766666667,12.8174102564,15.0585,11.4615,12.7795,11.6783333333,17.3785,12.944,8.067,8.712
486.95,9.41266666667,12.8454871795,15.1048333333,11.4945,12.8135,11.6971666667,17.4158333334,12.9555,8.09366666667,8.70933333333
487.30,9.44383333333,12.874025641,15.1536666667,11.5305,12.859,11.7113333333,17.4578333333,12.996,8.12933333334,8.71216666667
487.65,9.48333333333,12.9306025641,15.2143333333,11.5845,12.9073333333,11.7315,17.4991666666,13.0316666667,8.15516666667,8.72133333334
488.00,9.53933333333,12.9922179487,15.2858333333,11.6708333333,12.9588333333,11.7515,17.5531666667,13.0738333334,8.1975,8.74016666667
488.35,9.5915,13.0467435898,15.3471666667,11.7296666667,12.996,11.7703333333,17.5938333333,13.1131666667,8.2245,8.757
488.70,9.64783333334,13.1205512821,15.4391666667,11.7965,13.0563333334,11.7838333333,17.6418333333,13.1651666667,8.259,8.7535
489.05,9.72116666666,13.2328461539,15.5596666667,11.9056666667,13.1233333334,11.8121666667,17.708,13.2298333334,8.3215,8.7815
489.40,9.81350000002,13.3788461539,15.6895,12.023,13.2056666666,11.8098333333,17.7685,13.3178333334,8.40516666667,8.80283333334
489.75,9.90899999998,13.5185384615,15.8543333333,12.169,13.3236666667,11.8415,17.8333333334,13.3963333334,8.5,8.821
490.10,10.0111666667,13.6980641025,16.0391666667,12.3363333333,13.4411666667,11.8703333333,17.9515,13.4903333333,8.59216666667,8.84783333334
490.45,10.1253333333,13.8702051282,16.2485,12.4913333333,13.566,11.9011666667,18.0515,13.5911666667,8.69733333334,8.8705
490.80,10.2073333333,14.0427051282,16.4205,12.6513333333,13.6648333333,11.8781666667,18.1211666667,13.6853333334,8.79316666667,8.8645
491.15,10.3126666666,14.2311538462,16.625,12.812,13.7765,11.8965,18.217,13.7833333333,8.8835,8.88383333333
491.50,10.4171666667,14.3899358975,16.8031666667,12.9566666667,13.8723333333,11.9175,18.3041666666,13.8718333333,8.98083333334,8.90516666665
491.85,10.4928333333,14.5531666667,16.9835,13.0968333333,13.9748333333,11.9376666666,18.3828333333,13.9583333333,9.071,8.90983333331
492.20,10.5801666667,14.7053589744,17.1626666667,13.2533333333,14.0733333333,11.939,18.4653333333,14.046,9.13716666665,8.90783333334
492.55,10.6703333334,14.878948718,17.3285,13.4186666667,14.1573333333,11.9578333333,18.562,14.126,9.2255,8.914
492.90,10.7576666667,15.0453846154,17.4946666667,13.5675,14.2418333333,11.96,18.6241666666,14.1938333333,9.30749999998,8.90450000002
493.25,10.8735,15.2565769231,17.7251666667,13.78,14.3696666667,12.0121666666,18.7395,14.2953333333,9.42316666668,8.89533333335
493.60,10.995,15.505923077,17.9628333333,14.0056666667,14.4911666667,12.0415,18.8871666666,14.426,9.55533333333,8.91033333335
493.95,11.131,15.7706794871,18.242,14.2411666666,14.6188333334,12.0773333334,18.9816666666,14.5518333334,9.70550000002,8.91466666666
494.30,11.2661666667,16.0931025641,18.5465,14.524,14.758,12.1013333334,19.0898333334,14.6838333333,9.84966666666,8.903
494.65,11.4308333333,16.4498589744,18.9396666667,14.8295,14.9348333333,12.1586666666,19.2415,14.824,10.0231666667,8.91633333335
495.00,11.6243333334,16.8561410257,19.3461666666,15.1953333333,15.1238333333,12.2121666666,19.4011666667,14.9708333333,10.2218333333,8.91616666666
495.34,11.7715,17.2653076923,19.7806666666,15.5638333333,15.2865,12.2311666667,19.5308333333,15.1288333333,10.4371666667,8.89349999998
495.69,11.949,17.6602948718,20.2071666667,15.9313333333,15.4588333333,12.2648333333,19.6345,15.2671666667,10.6531666667,8.902
496.04,12.109,18.0907820513,20.6515,16.3111666667,15.6521666667,12.3346666666,19.7543333333,15.4226666666,10.9083333333,8.927
496.39,12.2645,18.4896153847,21.089,16.6498333333,15.8261666666,12.3516666667,19.858,15.5411666666,11.114,8.94533333333
496.74,12.421,18.9000512821,21.535,17.0185,16.0173333333,12.404,19.9881666667,15.6945,11.3523333333,8.96633333331
497.09,12.5545,19.2616666667,21.9206666666,17.3138333334,16.1366666667,12.4285,20.0536666667,15.7805,11.5283333333,8.97566666665
497.44,12.6868333333,19.6102948718,22.327,17.6166666667,16.2533333333,12.4183333333,20.0838333334,15.8516666667,11.712,8.94800000001
497.79,12.7975,19.9618333334,22.7023333334,17.944,16.387,12.4123333333,20.1608333333,15.9426666667,11.8803333333,8.93066666668
498.14,12.9088333333,20.3091025641,23.0678333333,18.251,16.4988333333,12.4118333333,20.2276666667,16.0263333333,12.0658333333,8.90066666666
498.48,13.0475,20.7114358975,23.4901666666,18.6116666667,16.6283333333,12.4361666666,20.2963333333,16.142,12.2545,8.89750000002
498.83,13.1623333333,21.1118589743,23.9521666667,18.9566666667,16.7346666666,12.4601666667,20.3636666666,16.2328333334,12.4786666667,8.89366666667
499.18,13.3178333334,21.5713974359,24.4483333333,19.353,16.9273333333,12.4778333333,20.4595,16.3583333334,12.7088333333,8.9145
499.53,13.4463333333,22.0396923077,24.9225,19.7178333333,17.0635,12.456,20.5361666667,16.4505,12.9501666667,8.87616666667
499.88,13.5545,22.5165641025,25.423,20.1008333333,17.1636666667,12.396,20.5893333333,16.5315,13.1548333334,8.82733333333
