wavelength,Back_BanAurf,Belly_BanAurf,Breast_BanAurf,Crissum_BanAurf,Crown_BanAurf,DorTail_BanAurf,Patch10_BanAurf,Patch11_BanAurf,Patch12_BanAurf,Rump_BanAurf,Throat_BanAurf,WingTip_BanAurf
838.97,1.85166666667,16.8433333333,43.8273333333,7.93633333333,-1.93966666667,-1.76333333333,27.778,31.5696666667,45.6786666667,26.5433333333,23.104,16.402
839.27,2.86466666667,18.5763333333,45.2256666667,9.02766666667,-0.781333333333,-2.08333333333,29.6876666667,32.986,47.743,27.5173333333,24.219,17.6216666667
839.57,2.62966666667,21.6283333333,45.208,9.92366666667,2.799,-1.61166666667,32.0613333333,34.4356666667,51.9083333333,27.481,26.039,18.236
839.87,3.33333333333,21.8333333333,45.25,11.5833333333,3.75,-0.5,33.0833333333,36.3333333333,53.8333333333,29.5833333333,29.0,19.0833333333
840.17,-0.170333333333,18.8773333333,44.3026666667,9.35366666667,-1.701,-2.551,32.653,34.864,53.061,26.7006666667,26.6156666667,17.3466666667
840.47,-2.67666666667,15.3713333333,42.0553333333,6.822,-5.095,-3.454,30.052,33.8513333333,50.8636666667,23.748,23.7476666667,15.026
840.77,-2.616,15.5273333333,41.5186666667,8.86066666667,-4.13533333333,-3.20666666667,31.3923333333,33.502,48.8606666667,24.4726666667,25.401,14.1773333333
841.07,-2.443,16.8413333333,42.0593333333,11.1693333333,-3.40333333333,-3.92666666667,30.89,35.6023333333,49.9126666667,24.3453333333,27.6616666667,16.2303333333
841.37,-1.57033333333,16.9283333333,40.7503333333,12.8273333333,-2.79233333333,-2.356,28.098,35.6016666667,50.0873333333,21.815,27.6616666667,16.4923333333
841.67,-2.33433333333,18.861,40.5226666667,14.6593333333,-2.14766666667,0.840333333333,28.478,36.8813333333,51.2603333333,19.9813333333,28.758,16.9936666667
841.97,-1.458,18.9503333333,42.0796666667,15.4516666667,-3.30433333333,1.45766666667,28.0853333333,37.026,52.3813333333,18.27,28.28,17.3953333333
842.27,-4.127,18.9416666667,43.8096666667,14.603,-3.49233333333,-0.740666666667,28.6773333333,37.7776666667,55.6616666667,18.201,29.1006666667,15.45
842.57,-5.77766666667,19.2223333333,47.222,18.222,-1.66666666667,2.222,31.1113333333,39.5553333333,57.7776666667,20.3333333333,30.8886666667,17.0
842.87,-8.759,17.275,48.4186666667,20.803,-7.29933333333,0.486333333333,31.5086666667,39.7813333333,58.1506666667,20.073,33.09,16.0586666667
843.17,-9.30233333333,19.2506666667,51.2916666667,22.2223333333,-6.33066666667,1.03366666667,34.884,39.5346666667,61.757,21.7053333333,38.1136666667,17.3126666667
843.47,-7.393,21.5306666667,52.0103333333,27.7563333333,-2.85333333333,3.11266666667,35.4083333333,40.5963333333,61.3486666667,26.459,41.8936666667,19.066
843.77,-9.94133333333,24.4153333333,56.7253333333,33.4796666667,-4.82433333333,-4.38566666667,34.2103333333,44.4443333333,64.1813333333,28.655,48.9766666667,17.6896666667
844.07,-12.9893333333,25.978,58.216,31.4553333333,-5.008,-7.51133333333,31.7683333333,41.3143333333,67.762,25.039,48.2003333333,18.1533333333
844.37,-17.0653333333,22.8066666667,53.5886666667,28.0703333333,-8.45266666667,-11.4833333333,28.2296666667,37.3203333333,67.464,24.7206666667,45.614,14.673
844.67,-21.007,28.4723333333,55.2083333333,29.1666666667,-8.15966666667,-13.0206666667,32.292,38.889,71.875,30.5556666667,46.5276666667,13.3683333333
844.97,-11.9403333333,30.514,57.214,31.3433333333,-6.136,-9.95033333333,36.8156666667,42.4543333333,71.8076666667,35.821,47.7613333333,20.0663333333
845.27,-11.616,31.9863333333,57.4073333333,31.65,-5.387,-13.2996666667,36.027,42.4243333333,72.222,36.1953333333,47.4746666667,19.5283333333
845.57,-5.153,30.1126666667,53.9456666667,34.4606666667,-3.543,-8.05166666667,32.85,45.2496666667,69.404,35.1046666667,47.504,21.4173333333
845.87,-9.68766666667,28.0786666667,48.44,29.2283333333,-7.225,-8.70266666667,32.184,40.394,63.8753333333,36.6176666667,43.0213333333,17.8983333333
846.17,-7.752,30.6976666667,45.4266666667,25.7363333333,-4.186,-4.18633333333,31.473,39.3796666667,59.2246666667,34.4186666667,40.31,17.9846666667
846.47,-8.62066666667,30.0286666667,40.661,23.4193333333,-2.29866666667,-3.30466666667,27.4426666667,35.776,52.155,31.4656666667,32.4713333333,13.3623333333
846.77,-2.279,39.601,45.1566666667,24.074,4.27333333333,2.422,31.909,36.8943333333,55.983,32.1933333333,34.6153333333,18.2336666667
847.07,2.635,40.448,44.2686666667,24.1106666667,9.48633333333,8.30033333333,36.8906666667,36.759,57.444,33.2016666667,32.5426666667,20.8166666667
847.37,6.20133333333,38.6303333333,40.956,25.0643333333,10.336,9.819,37.726,36.6923333333,54.522,33.9793333333,30.7493333333,20.155
847.67,12.5786666667,43.2703333333,45.283,28.176,14.591,14.8426666667,41.761,39.371,56.2263333333,38.6163333333,30.8173333333,22.264
847.97,11.414,42.0236666667,47.2113333333,29.9613333333,15.8236666667,12.3216666667,43.45,41.2453333333,57.0686666667,38.9103333333,34.3706666667,23.3466666667
848.26,10.887,43.2793333333,52.8223333333,34.543,18.817,16.2633333333,45.4303333333,44.086,61.9623333333,39.9193333333,37.0966666667,24.5966666667
848.56,11.8456666667,42.149,54.6833333333,35.675,18.7326666667,19.8346666667,49.4486666667,45.3166666667,63.774,44.628,39.394,23.278
848.86,8.57933333333,40.7876666667,54.7116666667,35.865,15.471,18.284,48.1013333333,42.194,59.775,44.7256666667,38.8186666667,20.1126666667
849.16,10.426,43.7593333333,58.1496666667,37.592,16.1526666667,18.3553333333,46.9896666667,44.787,63.1423333333,43.3186666667,43.1716666667,20.558
849.46,10.2076666667,44.976,64.7526666667,40.351,16.1086666667,16.7466666667,49.4416666667,48.8036666667,68.1023333333,47.0496666667,46.4113333333,20.7336666667
849.76,8.242,47.619,73.8093333333,43.773,18.3146666667,14.835,54.579,57.8756666667,75.0916666667,49.4506666667,51.8313333333,23.443
850.06,0.385333333333,41.2333333333,64.9326666667,36.994,9.82633333333,5.973,48.748,57.0326666667,72.2543333333,49.5183333333,44.1233333333,15.2216666667
850.36,-10.2563333333,35.6836666667,60.8976666667,28.846,4.27366666667,0.641333333333,42.9486666667,57.0513333333,71.1536666667,45.0853333333,38.6753333333,6.624
850.65,-18.161,37.7013333333,65.747,25.9773333333,-5.747,-6.43666666667,36.5516666667,64.598,74.2526666667,42.9886666667,37.2413333333,2.98833333333
850.95,-26.9136666667,29.3823333333,66.9133333333,19.0123333333,-17.0373333333,-12.0986666667,32.099,63.7036666667,69.3826666667,34.8146666667,36.79,-5.432
851.25,-29.6876666667,32.552,65.6246666667,19.531,-22.6563333333,-7.29166666667,27.8646666667,67.4476666667,63.802,29.6876666667,25.2603333333,-14.3226666667
851.55,-29.716,35.9173333333,61.2406666667,17.8296666667,-18.863,-9.561,29.974,64.5993333333,54.2633333333,29.199,15.2456666667,-18.863
851.85,-33.604,40.9213333333,63.1436666667,18.428,-19.2413333333,-11.111,36.0433333333,63.9566666667,51.7613333333,30.352,14.9053333333,-21.409
852.15,-33.0556666667,50.0,68.0556666667,18.889,-13.0553333333,-9.44433333333,42.7776666667,69.7223333333,50.5553333333,31.6666666667,10.5556666667,-25.8333333333
852.45,-31.5473333333,48.5116666667,64.2853333333,15.7736666667,-14.2856666667,-16.667,43.75,69.9406666667,46.7263333333,31.5476666667,-0.297666666667,-34.8213333333
852.74,-37.853,36.7233333333,49.435,6.497,-23.446,-17.7966666667,35.3106666667,57.6273333333,32.2033333333,22.034,-11.8643333333,-43.785
853.04,-34.722,32.2223333333,40.5553333333,4.16666666667,-33.0556666667,-12.7776666667,34.1666666667,47.7776666667,27.7776666667,18.8886666667,-18.6113333333,-46.111
853.34,-32.2033333333,33.616,46.8923333333,12.712,-33.6156666667,-5.085,42.9376666667,47.7403333333,31.0736666667,16.949,-15.537,-50.5653333333
853.64,-17.4866666667,40.9836666667,62.022,27.3223333333,-24.8633333333,4.09833333333,56.8303333333,54.3713333333,38.5246666667,33.8796666667,-10.3826666667,-43.1693333333
853.94,-4.902,44.8526666667,59.8036666667,28.9216666667,-8.08833333333,17.157,67.8923333333,57.843,45.098,41.4213333333,-0.245333333333,-29.657
854.23,-5.42633333333,47.8036666667,59.9486666667,29.7156666667,-1.292,22.222,74.16,58.656,50.9043333333,45.7363333333,0.258333333333,-28.4236666667
854.53,7.43233333333,50.2253333333,61.2613333333,29.9553333333,9.45933333333,25.901,76.3513333333,54.5046666667,56.3063333333,53.153,8.10833333333,-11.4863333333
854.83,11.338,48.0723333333,59.4103333333,24.263,5.896,27.891,72.7893333333,50.7936666667,55.7826666667,53.0613333333,7.93666666667,-9.297
855.13,17.2996666667,49.367,58.2276666667,23.2066666667,6.75133333333,29.114,67.9323333333,51.688,53.7973333333,49.156,4.64133333333,-3.37566666667
855.43,21.387,47.977,53.372,25.6263333333,10.9826666667,32.37,67.2446666667,52.4086666667,57.2256666667,49.3256666667,5.395,1.734
855.72,21.9203333333,51.449,59.239,30.2533333333,14.1303333333,38.2246666667,67.9346666667,57.0653333333,60.326,48.913,10.6883333333,9.60166666667
856.02,33.868,62.3883333333,64.7056666667,37.9676666667,23.529,44.385,75.401,65.7753333333,69.1623333333,55.0803333333,17.4686666667,16.934
856.32,45.6666666667,70.6666666667,72.3333333333,45.0,32.6666666667,49.1666666667,76.8333333333,70.3333333333,73.3333333333,62.1666666667,25.0,21.0
856.62,52.1366666667,73.675,78.6323333333,43.7606666667,38.4616666667,53.6753333333,75.8973333333,76.923,76.923,62.564,28.889,22.2223333333
856.91,55.5,75.6666666667,80.1666666667,44.5,40.5,58.8333333333,73.1666666667,80.3333333333,77.5,60.6666666667,34.0,25.8333333333
857.21,54.5453333333,74.2426666667,82.4916666667,44.4443333333,39.057,59.764,66.835,76.4306666667,70.707,57.5756666667,28.788,21.212
857.51,55.7076666667,68.798,79.148,46.88,37.443,55.4033333333,58.904,72.2983333333,67.1233333333,52.207,30.289,22.07
857.81,54.9763333333,69.1943333333,83.2546666667,48.183,36.809,54.9763333333,58.2936666667,74.2493333333,68.4043333333,51.1846666667,32.3856666667,22.2746666667
858.10,56.24,69.6683333333,87.994,50.711,36.177,52.6063333333,58.136,76.619,72.512,50.553,38.5466666667,19.4313333333
858.40,56.8806666667,67.8896666667,84.8623333333,54.434,39.7553333333,53.517,56.8806666667,77.217,75.0766666667,48.9296666667,42.3546666667,19.266
858.70,60.0,70.8946666667,88.9426666667,53.9833333333,38.5366666667,51.5446666667,57.236,80.6506666667,76.9103333333,48.293,44.2276666667,16.9103333333
858.99,58.73,63.651,80.3176666667,48.0953333333,32.6986666667,44.7616666667,54.4446666667,77.3016666667,70.7936666667,42.6986666667,38.0953333333,11.1113333333
859.29,60.7373333333,63.141,82.051,48.5576666667,31.7306666667,43.109,55.9296666667,79.808,68.75,42.7883333333,40.2246666667,11.5383333333
859.59,58.9473333333,58.421,82.807,44.2106666667,24.9126666667,37.544,53.684,81.7543333333,68.421,39.1226666667,36.6666666667,6.66666666667
859.89,56.239,56.9233333333,82.393,45.6413333333,23.5896666667,37.265,53.675,77.0943333333,67.863,39.4873333333,36.41,8.205
860.18,51.2316666667,52.0523333333,74.056,41.3793333333,21.839,32.8406666667,49.754,66.0096666667,62.5616666667,33.826,29.7206666667,6.404
860.48,53.367,52.0203333333,71.212,42.4243333333,21.0436666667,32.155,52.0203333333,67.34,64.8146666667,29.9663333333,28.2826666667,7.91266666667
860.78,54.017,57.0943333333,73.504,43.077,24.4443333333,36.0683333333,59.6583333333,70.4273333333,65.4703333333,35.3846666667,29.231,5.983
861.07,57.0943333333,58.12,71.966,43.419,25.128,39.145,60.513,71.966,68.376,36.0686666667,28.376,6.154
861.37,53.846,55.2883333333,60.8973333333,41.827,24.1986666667,39.1026666667,56.7306666667,67.4676666667,61.859,31.2503333333,20.3523333333,5.609
861.67,55.3516666667,52.905,61.468,38.379,22.171,40.367,57.6453333333,66.0553333333,59.7856666667,33.0273333333,19.8776666667,7.79833333333
861.96,55.3096666667,49.115,60.472,37.0206666667,21.829,44.9853333333,56.1946666667,64.4543333333,57.9643333333,34.366,19.1743333333,9.43966666667
862.26,57.399,53.513,63.8266666667,38.266,25.112,49.477,54.8576666667,63.0793333333,60.9866666667,34.529,21.6743333333,10.4633333333
862.56,54.4786666667,49.3393333333,60.2056666667,35.0953333333,24.8166666667,50.8076666667,46.99,57.5623333333,59.765,30.837,16.593,8.37
862.85,51.344,49.1933333333,55.7796666667,35.4836666667,27.554,52.1506666667,45.5643333333,56.183,60.3493333333,29.57,18.011,11.9623333333
863.15,52.604,48.8283333333,50.3906666667,35.4166666667,27.7343333333,51.9533333333,44.6613333333,57.031,59.1146666667,29.948,18.099,14.323
863.45,55.4656666667,51.552,48.718,36.3023333333,26.3156666667,53.1716666667,44.6693333333,60.3236666667,62.213,29.5546666667,18.4883333333,14.44
863.74,56.824,51.0496666667,50.656,37.008,25.5903333333,52.8873333333,44.8816666667,62.861,64.1733333333,34.9083333333,24.0156666667,14.9603333333
864.04,55.645,47.8493333333,48.2526666667,32.93,21.9083333333,51.7476666667,42.3383333333,63.844,64.2473333333,30.5106666667,20.43,14.9193333333
864.33,56.6156666667,46.565,46.4376666667,31.934,23.1553333333,50.509,42.621,63.6133333333,59.542,30.5343333333,21.5013333333,15.776
864.63,58.586,46.591,48.3586666667,33.8383333333,24.6213333333,50.2523333333,45.202,64.1413333333,59.596,31.4393333333,24.2423333333,18.308
864.93,57.6873333333,49.66,50.204,34.9663333333,24.4896666667,49.524,43.4016666667,67.619,61.4966666667,28.2993333333,23.401,16.8706666667
865.22,56.091,51.5396666667,48.728,36.1443333333,23.4266666667,47.3893333333,42.3026666667,67.7376666667,61.1783333333,28.1126666667,27.0413333333,16.1983333333
865.52,56.0256666667,48.9743333333,50.8973333333,38.077,25.2563333333,48.3333333333,43.2053333333,69.7436666667,60.8976666667,29.8716666667,28.718,19.1026666667
865.81,58.4256666667,50.9223333333,53.8743333333,42.3123333333,27.675,52.8906666667,46.7403333333,72.571,63.838,34.194,33.8253333333,23.739
866.11,59.7533333333,48.0246666667,54.074,41.9753333333,26.5433333333,53.457,48.889,73.3333333333,61.7283333333,35.432,35.8023333333,24.1973333333
866.41,59.091,45.5713333333,56.0606666667,43.823,29.8366666667,52.6806666667,49.184,73.776,61.0723333333,36.3636666667,36.0136666667,26.69
866.70,57.981,44.249,58.803,44.836,30.7513333333,52.6993333333,49.1783333333,77.1126666667,62.7933333333,37.9103333333,37.676,27.23
867.00,58.1816666667,45.5756666667,59.758,48.0,33.3333333333,54.5453333333,50.5453333333,77.212,64.7273333333,37.5756666667,39.2726666667,27.0303333333
867.29,60.0233333333,47.0863333333,61.6546666667,52.331,35.198,54.196,51.7483333333,77.6223333333,66.2003333333,38.578,42.6573333333,30.07
867.59,56.4283333333,43.6903333333,61.0713333333,54.7616666667,31.5476666667,52.5,50.8333333333,74.2856666667,63.4526666667,35.476,41.4283333333,26.667
867.88,56.606,41.9393333333,61.5756666667,53.212,30.4243333333,52.0,49.0906666667,76.9696666667,62.4243333333,37.697,42.182,26.1816666667
868.18,56.8343333333,38.849,57.674,50.4796666667,32.0143333333,52.9976666667,47.1223333333,75.4196666667,59.4726666667,39.4486666667,41.7266666667,23.5013333333
868.48,58.427,37.4533333333,58.302,51.6853333333,34.9563333333,55.0563333333,46.1923333333,75.6553333333,61.673,38.7013333333,42.197,24.0946666667
868.77,56.282,36.5386666667,56.6666666667,49.7436666667,34.6153333333,54.1023333333,45.128,73.846,59.6153333333,38.9743333333,44.231,24.4873333333
869.07,51.469,32.4393333333,50.83,44.9553333333,32.9503333333,47.6373333333,42.5286666667,70.881,53.5123333333,36.7816666667,43.9333333333,22.478
869.36,47.8696666667,33.0826666667,50.501,43.609,34.5863333333,45.614,40.4763333333,69.1726666667,51.7543333333,36.0903333333,44.1103333333,22.1806666667
869.66,44.6666666667,31.3333333333,47.4666666667,40.1333333333,31.2,43.6,36.1333333333,67.6,49.4666666667,32.2666666667,42.6666666667,16.5333333333
869.95,47.692,30.1283333333,44.359,36.2823333333,31.1536666667,43.0766666667,33.9743333333,62.1793333333,45.3846666667,30.128,42.308,15.3846666667
870.25,48.611,30.429,44.9493333333,36.8683333333,30.4296666667,44.0656666667,36.49,64.1413333333,44.9496666667,31.4393333333,42.1716666667,18.182
870.54,45.5156666667,26.774,38.2866666667,33.1996666667,27.711,40.2946666667,34.1363333333,61.5796666667,42.035,28.38,38.4203333333,14.5916666667
870.84,49.0886666667,28.1246666667,39.8436666667,32.422,30.2083333333,40.495,32.8123333333,60.1563333333,43.3593333333,31.6406666667,37.37,17.578
871.13,50.8703333333,27.0416666667,41.3653333333,34.2706666667,30.924,40.5623333333,33.8686666667,59.036,48.1926666667,34.404,36.6803333333,18.34
871.43,49.9293333333,23.688,39.007,32.9076666667,24.3973333333,37.8723333333,32.0566666667,56.7376666667,47.5176666667,31.0636666667,33.7586666667,16.5956666667
871.72,48.8433333333,23.1293333333,36.3266666667,30.068,24.2176666667,38.231,34.5576666667,58.5033333333,43.9456666667,31.973,33.0613333333,19.1836666667
872.02,50.7186666667,26.013,33.072,29.412,24.9673333333,37.9086666667,33.3333333333,58.1696666667,45.0983333333,32.2873333333,30.3266666667,18.0393333333
872.31,49.5386666667,22.7933333333,30.5663333333,27.141,21.0803333333,33.7283333333,31.0933333333,55.4676666667,44.4006666667,25.8233333333,23.3203333333,12.912
872.61,51.4643333333,21.6176666667,25.9413333333,23.71,14.6443333333,34.0306666667,27.0573333333,54.2536666667,43.7936666667,22.3153333333,16.597,10.6
872.90,52.168,20.8673333333,26.965,23.5773333333,11.1113333333,32.2496666667,29.5393333333,53.523,43.0893333333,23.7126666667,16.531,11.653
873.20,50.8913333333,22.634,27.572,24.4166666667,7.27033333333,34.842,31.276,56.3786666667,44.5813333333,25.926,17.8326666667,14.4033333333
873.49,51.9283333333,21.763,25.8953333333,23.8293333333,9.091,33.6086666667,27.5483333333,57.1623333333,43.9393333333,25.2066666667,17.631,14.1873333333
873.79,51.0286666667,21.811,30.0413333333,23.5936666667,7.68166666667,35.8023333333,22.908,58.0246666667,42.9353333333,26.4746666667,19.2043333333,15.3636666667
874.08,49.7873333333,19.8583333333,30.4966666667,20.2836666667,5.81566666667,35.6026666667,21.4183333333,61.4186666667,43.8296666667,24.8226666667,20.1416666667,14.7516666667
874.37,48.7076666667,24.6256666667,30.2043333333,20.0003333333,7.211,35.5103333333,20.5443333333,60.408,44.762,21.2243333333,24.3536666667,16.5983333333
874.67,48.889,27.1893333333,33.2026666667,23.2676666667,12.8103333333,38.0393333333,24.7056666667,61.83,47.5816666667,26.4053333333,27.974,22.4836666667
874.96,71.4286666667,39.6826666667,47.6186666667,60.3176666667,47.6193333333,50.7936666667,31.746,98.4123333333,58.73,47.619,50.7936666667,36.5076666667
875.26,5.0,8.33333333333,43.3333333333,20.0,-15.0,23.3333333333,-21.6666666667,53.3333333333,35.0,8.33333333333,16.6666666667,21.6666666667
875.55,61.6666666667,10.0,60.0,13.3333333333,15.0,28.3333333333,15.0,56.6666666667,38.3333333333,20.0,15.0,23.3333333333
875.85,66.6666666667,54.6666666667,44.0,44.0,21.3333333333,28.0,29.3333333333,53.3333333333,81.3333333333,25.3333333333,58.6666666667,37.3333333333
876.14,52.941,37.255,45.098,52.941,37.2546666667,66.6663333333,58.8236666667,84.3136666667,86.2746666667,72.549,56.8626666667,62.745
