wavelength,Back_SicFlaf,Belly_SicFlaf,Breast_SicFlaf,Crissum_SicFlaf,Crown_SicFlaf,DorTail_SicFlaf,Patch10_SicFlaf,Patch11_SicFlaf,Rump_SicFlaf,Throat_SicFlaf,WingTip_SicFlaf
587.73,16.2269333333,50.8796,34.1127333333,51.5189333333,14.4163333333,11.7892,12.1192,12.9054,16.6713555556,38.1576,11.2530666667
588.07,16.2593333333,50.9599333333,34.1712666667,51.5636666667,14.4862666667,11.799,12.1548,12.954,16.7297444444,38.2059333333,11.3077333333
588.41,16.3023333333,51.0314,34.2497333333,51.6396,14.5430666667,11.8288,12.1758,13.007,16.7756777778,38.2970666667,11.3214666667
588.74,16.3359333333,51.0838,34.2805333333,51.6155333333,14.5724666667,11.8594,12.1828666667,13.0402666667,16.7832777778,38.3286666667,11.3508333333
589.08,16.3823333333,51.138,34.3602666667,51.6595333334,14.6200666667,11.8844,12.2412,13.1120666667,16.8105111111,38.3911333334,11.3743333333
589.42,16.3925333333,51.2326666667,34.4224666667,51.7101333333,14.6544,11.8965333333,12.2602,13.1732,16.8473111111,38.4760666667,11.4045666667
589.76,16.3756,51.1853333333,34.3654,51.6380666667,14.6156,11.8507333333,12.2188,13.1284,16.8243222222,38.4389333333,11.3666666667
590.09,16.3952666667,51.1578,34.3451333333,51.5824,14.6134,11.8663333333,12.2175333333,13.1372666667,16.8220333333,38.3863333333,11.3826333333
590.43,16.3848,51.1582,34.3355333333,51.5922666667,14.6179333333,11.8498,12.2472666667,13.1543333333,16.8054777778,38.3815333333,11.3825333333
590.77,16.4436,51.2186666667,34.3996666667,51.7138666667,14.6741333333,11.9044,12.3336666667,13.1968666667,16.8956666666,38.4388,11.4141
591.11,16.3688,51.0660666667,34.2826666667,51.6082,14.5892,11.8439333333,12.2672,13.1043333334,16.8154222222,38.3396666667,11.3647333333
591.44,16.3571333333,51.0152666667,34.2835333333,51.6359333333,14.5716666667,11.8510666667,12.2406666667,13.0896,16.7966555556,38.3310666667,11.3227666667
591.78,16.3292666667,50.9381333333,34.2334,51.5674,14.5385333334,11.8541333333,12.2069333333,13.0650666667,16.7559222222,38.3072666667,11.3104
592.12,16.315,50.9517333333,34.2053333333,51.5526,14.5328,11.8686,12.2055333334,13.0595333333,16.7506,38.2664,11.3171
592.46,16.2732666667,50.9101333333,34.1740666667,51.5242,14.4870666667,11.8536,12.1956666667,13.0595333333,16.7635888889,38.226,11.2906333333
592.79,16.2286666667,50.8482666667,34.1082,51.4607333333,14.4276666667,11.8274,12.1432,13.0142,16.7302777778,38.1468666667,11.2344333333
593.13,16.2023333333,50.6978,34.0438,51.3476,14.3869333333,11.8363333334,12.1427333333,12.9811333333,16.7013333333,38.0114666667,11.1988333333
593.47,16.2508,50.8076,34.1222666667,51.4706,14.4230666667,11.8727333333,12.2052666667,13.0085333333,16.7488444444,38.1032666667,11.2380666667
593.80,16.2913333333,50.8125333333,34.1578666667,51.5146666667,14.4542,11.9089333333,12.2433333333,13.0666,16.8045888889,38.1586666667,11.2494333333
594.14,16.3478,50.8838666667,34.2478666667,51.5589333333,14.5050666667,11.9670666667,12.2726,13.1214666667,16.8364555556,38.2088,11.2950666667
594.48,16.405,50.8894,34.2960666667,51.5406666667,14.5342666667,12.0300666667,12.3140666667,13.1730666667,16.8930111111,38.2711333333,11.352
594.81,16.4764,50.9873333333,34.373,51.604,14.5878,12.0712,12.3768666667,13.2452666667,16.9543777778,38.3516,11.4038666667
595.15,16.4491333333,50.9714,34.363,51.5247333333,14.5512,12.0264666667,12.3724666667,13.245,16.9394666667,38.3259333333,11.4084666667
595.49,16.4657333333,51.0278666667,34.3866666667,51.5311333333,14.5362,12.0156666667,12.3738,13.2684666667,16.9351,38.3326,11.3862666667
595.82,16.5064,51.0500666667,34.4358,51.527,14.5561333333,12.0191333333,12.3856666667,13.3014,16.9470777778,38.3792666667,11.4277
596.16,16.6065333334,51.1485333333,34.5411333333,51.6253333333,14.6563333333,12.0874666667,12.4749333333,13.3744666667,17.0142111111,38.4787333333,11.4958666667
596.50,16.6224,51.1589333333,34.5640666667,51.6106666667,14.6908666667,12.1073333333,12.5080666667,13.3833333333,17.0206333333,38.4935333334,11.5494
596.83,16.7196,51.3302,34.6811333334,51.7264,14.7920666667,12.1861333333,12.5776666667,13.4600666667,17.1021,38.6408,11.6394
597.17,16.6945333333,51.2935333333,34.7030666667,51.7028,14.7977333333,12.213,12.5847333333,13.4812666667,17.0883777778,38.6159333333,11.6617333333
597.51,16.665,51.3063333333,34.6682666667,51.6951333333,14.7788666667,12.1838,12.5662,13.4547333333,17.0470444444,38.5295333333,11.6499333333
597.84,16.658,51.3316,34.6394,51.7200666667,14.8024666667,12.1777333333,12.5732666667,13.4603333333,17.0467111111,38.5308666667,11.6638666667
598.18,16.6470666667,51.3794666667,34.6538666667,51.8065333333,14.8128666667,12.1708,12.5727333333,13.456,17.0201777778,38.5539333333,11.6763333333
598.52,16.6699333333,51.4173333333,34.6979333333,51.8804666667,14.8504,12.2085333333,12.5884666667,13.4835333333,17.0273,38.5929333333,11.6932333333
598.85,16.7412,51.4885333333,34.7732,51.976,14.9252,12.2816,12.6642,13.5278,17.0908666667,38.6494666667,11.7579
599.19,16.7781333334,51.5801333333,34.8094666667,52.0802,14.989,12.3353333333,12.7217333333,13.5284,17.1278333333,38.702,11.8168
599.53,16.7545333333,51.5616666667,34.7678,52.0957333333,14.9918666667,12.3243333333,12.7356,13.5298,17.1255,38.689,11.7848666667
599.86,16.6979333333,51.5626666667,34.7132666667,52.078,14.9598,12.2928666667,12.6985333333,13.4854,17.0837888889,38.6583333333,11.747
600.20,16.6874,51.4946,34.6486666667,52.0508666667,14.9368666667,12.2856666667,12.6894666667,13.4767333333,17.0862111111,38.6434666667,11.7058666667
600.53,16.6618666667,51.4340666667,34.5868,52.0223333333,14.8830666667,12.2319333333,12.6418,13.4447333333,17.0693333333,38.6056,11.6693333333
600.87,16.6716,51.464,34.5440666666,51.9996,14.8727333333,12.2126,12.6395333333,13.4496666666,17.0935888889,38.6204666667,11.6695
601.21,16.7114,51.4416,34.5846666667,51.9676666667,14.9176666667,12.2754666667,12.7117333333,13.5143333333,17.1483444445,38.7155333333,11.7037333333
601.54,16.7426,51.4338,34.6174666667,51.9748666667,14.9142,12.285,12.7373333333,13.509,17.2030666667,38.766,11.7225
601.88,16.7415333333,51.4175333333,34.6014666667,51.8762666667,14.8819333333,12.2543333333,12.7140666667,13.4608666666,17.1948777778,38.7188,11.6841
602.21,16.6690666667,51.3294666667,34.4947333333,51.74,14.8068,12.2004666667,12.6647333333,13.3796,17.1358,38.6141333333,11.5882
602.55,16.6572666666,51.3352,34.4866666667,51.7042666666,14.7948,12.1814,12.6272,13.3708666667,17.1179222222,38.6429333333,11.5639
602.88,16.6375333333,51.2716,34.4957333334,51.6676,14.7852,12.1876666667,12.6107333333,13.3905333333,17.1079777778,38.6342,11.5608
603.22,16.6766,51.2956,34.5408666667,51.6744,14.8220666667,12.2322666667,12.6306,13.4108,17.1305333334,38.6402,11.5776333333
603.56,16.6843333333,51.2852666667,34.5565333333,51.6775333333,14.8419333333,12.2317333333,12.6331333333,13.4235333334,17.1331222222,38.6408,11.5809666667
603.89,16.7290666667,51.329,34.6169333333,51.729,14.9166,12.2783333333,12.6580666667,13.4557333333,17.1721111111,38.6899333333,11.6354333333
604.23,16.7282666667,51.3483333333,34.6473333333,51.7795333333,14.932,12.3000666667,12.6875333333,13.45,17.1672555555,38.7126666667,11.6341666667
604.56,16.7214,51.3362,34.6426,51.8106666667,14.9260666667,12.2972,12.6711333333,13.4412666667,17.1644,38.6733333333,11.6160333333
604.90,16.717,51.426,34.6667333333,51.9166,14.9199333333,12.3000666667,12.6534666667,13.4121333333,17.1602333333,38.7032666667,11.6061
605.23,16.6974,51.4121333333,34.6631333333,51.9166666667,14.8848,12.3028,12.6182666667,13.3736666667,17.0995111111,38.6819333333,11.5748
605.57,16.7111333333,51.4106,34.6756,51.9627333334,14.8928,12.3368666667,12.6339333333,13.4101333333,17.0896333333,38.6921333333,11.569
605.90,16.6935333333,51.3939333333,34.6868666667,51.9818,14.8604,12.2986666667,12.603,13.3776,17.0480222222,38.6901333333,11.5791666667
606.24,16.7037333333,51.363,34.6987333333,52.023,14.8700666667,12.3414666667,12.6094666667,13.3787333334,17.0629333333,38.6719333333,11.5892666667
606.58,16.7474,51.4276,34.7332,52.0873333333,14.8796,12.3633333333,12.6276666667,13.3833333333,17.1031555555,38.7082,11.5866666667
606.91,16.7773333334,51.4930666667,34.7669333333,52.1688,14.8823333333,12.3815333333,12.6204666667,13.4115333333,17.1089333333,38.7760666667,11.6212
607.25,16.8472,51.5306,34.8132,52.2017333333,14.934,12.4747333333,12.6490666667,13.4654666667,17.1710333333,38.8010666667,11.6668333334
607.58,16.8673333333,51.5093333333,34.819,52.2176666667,14.9443333333,12.5066666667,12.6596666667,13.489,17.1667222222,38.7753333333,11.6848333333
607.92,16.9215333333,51.5314,34.84,52.2312666667,14.9706666667,12.5601333333,12.6751333333,13.5179333333,17.1982777778,38.7716,11.7377333333
608.25,16.9366666666,51.5116666667,34.8368,52.1774,15.0006666667,12.6234666667,12.6863333333,13.5392,17.2157888889,38.7574666667,11.7593
608.59,16.9832,51.5013333333,34.8669333333,52.1867333333,15.0454,12.7178666667,12.7360666667,13.5874,17.2715222222,38.7689333333,11.8359333333
608.92,17.0207333333,51.5266666667,34.8766666667,52.2602666667,15.1165333333,12.8323333333,12.8126,13.6569333333,17.3329,38.8184,11.9
609.26,17.0259333334,51.5383333333,34.8685333333,52.3048,15.1564666667,12.9214,12.8529333333,13.6900666667,17.3694333333,38.8280666667,11.9576666667
609.59,17.0884,51.6238666667,34.9308,52.4491333333,15.2521333333,13.0902,12.9394,13.7762666667,17.4772111111,38.9103333333,12.0194333333
609.93,17.0874666667,51.6694666667,34.9401333333,52.5308,15.2717333333,13.1644,12.9899333333,13.8021333333,17.5123111111,38.9223333333,12.0574
610.26,17.0708,51.6265333333,34.9005333333,52.5458666667,15.2539333333,13.2170666667,12.9928666667,13.7806,17.4900222222,38.8774666667,12.0651
610.60,17.054,51.6151333333,34.8894,52.6112,15.2507333333,13.3116,13.0462666667,13.7782666667,17.5127222222,38.8628,12.0716666667
610.93,17.0469333333,51.6026666666,34.8674,52.7134666667,15.2676,13.3648666667,13.0980666667,13.7688,17.4995888889,38.8786666667,12.1188333333
611.27,17.0743333333,51.6968666667,34.873,52.8185333333,15.2748666667,13.4143333333,13.1462666667,13.7632666667,17.5213444444,38.9416,12.1358
611.60,16.9956666666,51.6217333333,34.7886,52.8082666667,15.2122,13.4113333333,13.1016666667,13.7192666667,17.4653555556,38.8665333333,12.0952333333
611.93,16.9908666667,51.6342,34.7856666667,52.8992,15.1955333333,13.4411333333,13.1486,13.7040666667,17.4506888889,38.8906666667,12.1020333333
612.27,16.9776666667,51.6797333333,34.7832666667,52.9743333333,15.1988666667,13.4352,13.1530666667,13.6749333333,17.4366666667,38.9187333333,12.0954
612.60,17.0509333333,51.7331333333,34.8814,53.0272,15.2317333333,13.4729333333,13.2235333333,13.7237333333,17.5233555556,38.9633333333,12.1448666667
612.94,17.0262,51.6806666667,34.8675333333,53.0168666667,15.2104,13.4298666666,13.2169333333,13.6862,17.5230666667,38.9238666667,12.1291666667
613.27,16.9991333333,51.6960666667,34.8682666667,53.026,15.1532666667,13.3577333333,13.1519333333,13.641,17.4591777778,38.9232,12.0993333333
613.61,17.0054666667,51.7333333333,34.8663333333,53.0266,15.1434666667,13.3426666667,13.1181333333,13.6028666667,17.4179777778,38.9292,12.0614
613.94,17.0664,51.7889333333,34.9605333333,53.0880666667,15.2303333334,13.3738666667,13.15,13.6702666667,17.4922333333,39.0058666667,12.0809666667
614.28,17.0858666667,51.8584,35.0037333333,53.1073333333,15.2531333333,13.3504,13.1545333333,13.6777333333,17.4993555555,39.0429333333,12.0824666667
614.61,17.0828666667,51.8598666667,35.0095333334,53.0271333333,15.2254,13.3135333333,13.1266666667,13.6514666667,17.5149444444,39.0271333333,12.0597666667
614.94,17.0529333333,51.9271333333,35.08,53.0857333333,15.1998,13.3021333333,13.0921333333,13.6306666667,17.5137444445,39.0422666667,12.0123
615.28,17.1773333333,52.0646666667,35.2178666666,53.1958,15.3261333333,13.3931333333,13.1823333333,13.7284,17.6203666667,39.1666666667,12.0867666667
615.61,17.2605333333,52.1159333334,35.2761333333,53.2572666667,15.391,13.4468,13.201,13.7902,17.6286666667,39.2336,12.1352
615.95,17.2848666667,52.043,35.2652666667,53.1818666667,15.3535333333,13.4226,13.1877333333,13.8106666667,17.6122555556,39.1882666667,12.0835666667
616.28,17.2394666666,52.1135333334,35.2498,53.2224,15.371,13.4094,13.1092,13.7805333333,17.5710666667,39.1974,12.0511333333
616.61,17.3232666667,52.2209333333,35.3648666667,53.2811333334,15.4496666667,13.4476666667,13.1562,13.8697333333,17.6304111111,39.3253333333,12.1047666667
616.95,17.3776,52.2768,35.3956,53.2902666667,15.5158666667,13.4787333333,13.2432666667,13.9179333333,17.6773222222,39.3799333333,12.1725333333
617.28,17.4017333333,52.2793333333,35.4110666667,53.2718666667,15.5348666667,13.4788666667,13.2427333333,13.9434666667,17.6841111111,39.407,12.2264
617.62,17.4012,52.3588666667,35.4314,53.3609333333,15.5386666667,13.4899333333,13.26,13.9428666667,17.6870444444,39.4588666667,12.2681
617.95,17.4261333333,52.3535333334,35.4503333333,53.3695333333,15.5969333333,13.5355333333,13.2849333333,13.9698,17.7215777778,39.464,12.3124
618.28,17.4784,52.3824,35.5008666667,53.4414666667,15.6276,13.5852666667,13.3243333333,14.0482666667,17.7465777778,39.5126666667,12.3332
618.62,17.6058,52.4632,35.5884,53.5106,15.7364666667,13.6805333333,13.4226,14.169,17.8637888889,39.6162,12.4522
618.95,17.5884666667,52.4418,35.5927333333,53.5121333333,15.7593333333,13.6816,13.4569333333,14.1884,17.8816222222,39.5976,12.4620666667
619.28,17.5441333333,52.3924666667,35.5802,53.4360666667,15.6901333333,13.6294,13.4216,14.1542,17.8903,39.5425333333,12.4334666667
619.62,17.6045333333,52.5127333333,35.6448666667,53.5615333333,15.7814666666,13.6886666667,13.4986,14.2234,17.9818666667,39.6200666667,12.5344666667
619.95,17.6222,52.5439333333,35.6459333333,53.5607333333,15.7403333333,13.6743333333,13.5299333333,14.2284,17.9824555556,39.6224666667,12.5367333333
620.28,17.5838666667,52.5732,35.6122,53.5929333333,15.7278,13.6795333333,13.4955333333,14.1945333333,17.9739444445,39.599,12.4866333333
620.62,17.6280666667,52.5912666667,35.7228666667,53.6303333333,15.7681333333,13.7248,13.5174666667,14.2184,18.0422444445,39.6085333333,12.5183666667
620.95,17.6415333333,52.5952666667,35.7638666667,53.6328,15.7902666667,13.7363333333,13.5354666667,14.2412,18.0900555556,39.6118,12.5016666667
621.28,17.6356,52.5068,35.7398666667,53.5148666667,15.7748666667,13.7562666667,13.5709333333,14.2632666667,18.0851444444,39.5664,12.5078
621.62,17.6428666667,52.5254,35.7221333333,53.5334666667,15.7296666667,13.7702,13.5448666667,14.2838666667,18.1089444444,39.5579333333,12.5127333333
621.95,17.6560666667,52.5526,35.7404666667,53.5850666667,15.7550666667,13.7995333333,13.5496666667,14.275,18.1248444444,39.5863333333,12.5152
622.28,17.5698666667,52.4814,35.6341333333,53.4988,15.6542666667,13.7713333333,13.4855333333,14.1937333333,18.0319,39.4857333333,12.4325333333
622.62,17.5419333333,52.4878,35.6361333334,53.4537333333,15.6215333333,13.7420666667,13.4440666667,14.1596,18.0196222222,39.4736666667,12.3843
622.95,17.63,52.5868,35.7145333333,53.5420666667,15.737,13.8396666667,13.5163333333,14.2557333333,18.1073111111,39.5544666667,12.4748
623.28,17.6248666667,52.6110666667,35.7078666667,53.5212666667,15.6931333333,13.8118666667,13.4646,14.218,18.0478444444,39.5432666667,12.4443333333
623.62,17.6698666667,52.6226666667,35.7677333333,53.5528,15.7356666667,13.7856666667,13.4582666667,14.2192,18.0747888889,39.5650666667,12.4541333333
623.95,17.7596,52.6555333334,35.8649333333,53.5380666667,15.7671333333,13.8401333333,13.4944,14.2777333333,18.1015777778,39.6520666667,12.5122333333
624.28,17.7453333333,52.5854666667,35.7456,53.4331333333,15.7687333333,13.8019333333,13.4930666667,14.2828,18.0659111111,39.6043333333,12.4832
624.62,17.7396666667,52.5959333333,35.6883333333,53.3981333333,15.7396,13.7424666667,13.4746,14.2868,18.0351,39.5973333333,12.4840666667
624.95,17.7916,52.6651333333,35.724,53.4340666667,15.7690666667,13.7101333333,13.4714,14.3068,18.0682111111,39.6042666667,12.5036333333
625.28,17.76,52.5860666667,35.6830666667,53.3492666667,15.7333333333,13.6394666667,13.4758666667,14.2732666667,18.0098333333,39.5609333333,12.4741
625.61,17.7021333333,52.4718666667,35.6023333333,53.1734,15.6890666667,13.579,13.472,14.2499333333,17.9709222222,39.4512,12.4305
625.95,17.7722,52.5085333333,35.675,53.2194666667,15.7867333333,13.6116,13.5338666667,14.3066666667,18.0321444445,39.5152666667,12.4927333333
626.28,17.7959333333,52.4911333333,35.6234666667,53.2236666667,15.7918,13.6073333333,13.5336666667,14.3334,18.0125666667,39.5434666667,12.5030666667
626.61,17.7642,52.5019333333,35.6328,53.2392,15.7407333333,13.5362666667,13.493,14.2783333333,17.9730333334,39.5612,12.4385
626.94,17.736,52.4701333333,35.6206666667,53.2102,15.7788,13.5424666667,13.5154,14.2834,17.9993777778,39.5941333333,12.4520666667
627.28,17.7135333333,52.4661333333,35.586,53.2121333333,15.8087333333,13.6066666667,13.5675333334,14.3078666667,18.0287555556,39.5778,12.4966
627.61,17.7183333333,52.472,35.5599333333,53.2547333333,15.7935333333,13.5971333333,13.5952,14.3094666667,18.0325111111,39.5790666667,12.4847666667
627.94,17.7627333333,52.571,35.6371333333,53.3664666667,15.8386666667,13.6787333333,13.6399333333,14.3437333334,18.0847666667,39.6618,12.5232666667
628.27,17.8252666667,52.6759333333,35.7210666667,53.5049333333,15.9273333333,13.8131333333,13.7364666667,14.3955333333,18.1601111111,39.7461333333,12.5915666667
628.61,17.8196666667,52.6728666667,35.7118666667,53.5403333333,15.9587333333,13.8834,13.7612,14.3901333333,18.1623777778,39.764,12.6108
628.94,17.8758,52.6937333333,35.7096666667,53.5626666667,16.032,13.9737333333,13.7749333333,14.4124,18.1848888889,39.7790666667,12.6382666667
629.27,17.9136666667,52.8077333333,35.7583333333,53.6879333333,16.0443333333,14.0254,13.7917333334,14.4193333333,18.1978333333,39.8699333333,12.6649333333
629.60,17.8578,52.7604666667,35.7091333333,53.6343333333,15.9978,14.0185333333,13.7316,14.3534,18.1455111111,39.81,12.6066666667
629.94,17.8688,52.8127333333,35.7706666667,53.7188,15.9976666667,14.0751333333,13.7678,14.3294,18.1657,39.8202,12.6500333333
630.27,17.8956,52.8235333333,35.7630666666,53.7624666667,16.0312,14.1541333333,13.8016666667,14.3512666667,18.197,39.8356666667,12.6811
630.60,17.9038,52.8146666667,35.7656,53.7964666667,16.0294,14.1522666667,13.7928,14.3366666666,18.1922333333,39.7641333333,12.6675666667
630.93,17.9148666667,52.8212666667,35.7667333333,53.7886,15.9692,14.1462666667,13.7622666667,14.3149333333,18.1557222222,39.7986,12.6419333333
631.26,17.9240666667,52.8165333333,35.7541333333,53.7906666667,15.9954666667,14.1361333333,13.7371333334,14.2774,18.1454333333,39.7408,12.6362666667
631.60,17.9084,52.8040666667,35.7627333333,53.8014,15.9748666667,14.1021333333,13.7304,14.2442,18.1031555556,39.6857333333,12.6311333333
631.93,17.9408,52.7507333333,35.7825333333,53.7464,15.9871333333,14.0376,13.7386666667,14.2306,18.0891555556,39.6698666667,12.6011333333
632.26,17.9316,52.8072,35.8066,53.7580666667,15.9531333333,14.0027333333,13.7025333333,14.2086666667,18.0760555556,39.7128666667,12.5813
