wavelength,Back_PooCabm,Belly_PooCabm,Breast_PooCabm,Crissum_PooCabm,Crown_PooCabm,DorTail_PooCabm,Patch10_PooCabm,Patch11_PooCabm,Patch12_PooCabm,Rump_PooCabm,Throat_PooCabm,WingTip_PooCabm
566.71,8.31733333333,43.5658666667,24.5595333333,16.2486,7.78846666667,7.80973333333,20.6034,12.3702666667,29.4580666667,8.15366666667,24.5861333333,9.44286666666
567.05,8.33953333334,43.5705333333,24.5571333333,16.2739333333,7.79846666667,7.82853333333,20.6162666667,12.4267333333,29.4692,8.195,24.5917333333,9.46280000001
567.39,8.3592,43.6162,24.5994666667,16.3256666667,7.7986,7.8508,20.6330666667,12.4641333333,29.5033333334,8.23166666666,24.6212666666,9.47346666667
567.73,8.40246666666,43.6590666667,24.6701333333,16.3966666667,7.83506666667,7.9086,20.6600666667,12.535,29.5707333333,8.29606666667,24.668,9.5162
568.07,8.40786666666,43.6760666666,24.6724,16.4268666667,7.8348,7.91246666666,20.6646666667,12.5658666666,29.5897333333,8.32193333333,24.6922,9.50846666667
568.41,8.41253333333,43.7072,24.6921333333,16.4832,7.83353333333,7.92453333333,20.6724666667,12.6161333333,29.6028666667,8.3716,24.7182666667,9.51786666667
568.75,8.41953333333,43.7614,24.7052,16.504,7.84066666667,7.91860000001,20.6554,12.6582666667,29.626,8.39446666667,24.7403333333,9.51766666666
569.09,8.42573333333,43.7794,24.7146,16.5536666667,7.8416,7.92146666667,20.662,12.6974666667,29.6406,8.4444,24.7344,9.52779999999
569.43,8.40359999999,43.7326666667,24.6915333333,16.539,7.83153333333,7.91739999999,20.6176,12.7144666667,29.6024,8.4356,24.6842666667,9.50000000001
569.77,8.40326666666,43.7470666667,24.702,16.5866666667,7.82933333333,7.94826666666,20.6370666667,12.7736,29.6224666666,8.48746666667,24.7112,9.52059999999
570.11,8.40106666666,43.7013333333,24.6856,16.6090666667,7.83273333333,7.9542,20.6276,12.8215333333,29.6224,8.5204,24.6994,9.53253333333
570.45,8.39720000001,43.6681333333,24.6701333333,16.6121333333,7.8116,7.93200000001,20.6006666667,12.8352,29.5882,8.54013333333,24.681,9.52066666667
570.79,8.39673333334,43.6402666667,24.69,16.6520666667,7.81326666667,7.94879999999,20.5854666667,12.8528,29.5784666667,8.57673333333,24.6872666667,9.52379999999
571.13,8.38753333334,43.6226666666,24.6757333333,16.6818,7.80993333333,7.94966666667,20.5855333333,12.8934,29.5640666667,8.5928,24.6940666667,9.52839999999
571.47,8.39286666666,43.6256666667,24.6894666667,16.7081333333,7.81433333333,7.9414,20.5995333333,12.9359333333,29.5571333333,8.62793333333,24.7046,9.53053333333
571.81,8.42280000001,43.6584666667,24.7501333333,16.7758,7.84046666667,7.98893333333,20.6421333333,13.0202666667,29.5876666667,8.6958,24.7409333333,9.57233333334
572.15,8.45866666666,43.6364666667,24.7765333333,16.827,7.87366666667,8.02959999999,20.6628,13.0846,29.5952,8.7682,24.7613333333,9.61119999999
572.49,8.45653333333,43.6401333333,24.8079333333,16.87,7.87186666666,8.05353333333,20.6728,13.1186,29.5986,8.8084,24.7588666667,9.62340000001
572.83,8.46520000001,43.6574,24.8350666667,16.8969333333,7.87586666667,8.05913333333,20.6787333333,13.1617333333,29.6057333333,8.82966666667,24.77,9.63413333333
573.17,8.49073333333,43.74,24.8917333333,16.9702,7.88786666667,8.06879999999,20.7231333333,13.2142,29.6664,8.90586666667,24.8260666667,9.66466666667
573.51,8.49493333333,43.7014666667,24.8899333334,16.9998666667,7.89086666667,8.07133333333,20.6874,13.2472,29.6335333333,8.93026666667,24.8055333333,9.65646666667
573.85,8.52513333333,43.7404666667,24.9229333333,17.0474666667,7.90393333333,8.09613333333,20.7052666667,13.2935333333,29.6516666667,8.9756,24.8339333333,9.67426666667
574.19,8.53440000001,43.7292,24.9482666667,17.1025333333,7.9044,8.12813333334,20.728,13.3370666667,29.6647333333,9.01266666666,24.8400666667,9.69406666667
574.53,8.55093333334,43.7915333333,24.9717333333,17.1532,7.90626666667,8.14646666667,20.7466666667,13.4053333333,29.6758666667,9.04806666667,24.8531333333,9.70326666666
574.87,8.55906666666,43.776,24.9781333333,17.1651333333,7.89153333333,8.14319999999,20.7320666667,13.421,29.6796,9.07073333333,24.8282666667,9.69466666667
575.21,8.5378,43.7615333333,24.9572666667,17.1758666667,7.85246666667,8.12500000001,20.7022666667,13.4270666667,29.6644,9.061,24.7926,9.66546666667
575.55,8.53726666666,43.795,24.9861333333,17.213,7.83433333333,8.1118,20.6978666667,13.4397333333,29.6757333333,9.06833333333,24.8268666667,9.66413333334
575.89,8.52473333334,43.8191333333,24.988,17.2267333333,7.8126,8.10080000001,20.6828,13.4558666667,29.686,9.0654,24.8414666667,9.65246666666
576.22,8.51933333333,43.7693333333,24.9743333333,17.231,7.7852,8.08133333333,20.6653333333,13.4680666667,29.6532666667,9.06806666667,24.8072,9.6364
576.56,8.55306666666,43.8221333333,25.0134666667,17.3085333333,7.81513333333,8.12539999999,20.7068,13.5366666667,29.682,9.13766666667,24.858,9.67026666666
576.90,8.56073333334,43.8031333333,25.0219333333,17.3263333333,7.81466666667,8.13813333333,20.6916,13.5781333333,29.6804,9.1448,24.8811333333,9.67253333333
577.24,8.54653333333,43.8291333333,25.0274,17.3418,7.7954,8.11586666667,20.6948666667,13.593,29.69,9.17200000001,24.9071333333,9.66133333334
577.58,8.53766666667,43.8745333333,25.0557333333,17.3882,7.788,8.12740000001,20.7108,13.6439333333,29.7011333333,9.19366666666,24.9204,9.66326666667
577.92,8.53166666666,43.8905333333,25.0784,17.3932,7.7936,8.1216,20.699,13.6868666667,29.7072666667,9.21746666666,24.938,9.65853333333
578.26,8.52460000001,43.8386666667,25.0846666667,17.4269333333,7.80433333333,8.11026666667,20.6868666667,13.711,29.6808666667,9.24046666667,24.9338,9.655
578.60,8.55793333333,43.9267333333,25.1614666667,17.5319333333,7.844,8.14353333333,20.7413333333,13.8243333333,29.7382,9.32579999999,25.0231333333,9.691
578.94,8.59886666666,43.9582,25.216,17.6047333333,7.90186666667,8.20719999999,20.7830666667,13.9123333333,29.7567333333,9.413,25.0737333333,9.74840000001
579.28,8.62286666667,43.9569333333,25.2051333333,17.6480666667,7.9334,8.22066666666,20.7766666667,13.9858666667,29.7677333333,9.47666666667,25.0619333333,9.76006666667
579.61,8.63586666667,43.97,25.2410666667,17.6956666667,7.93493333333,8.22626666667,20.8004,14.0278,29.7678,9.5236,25.0771333333,9.7606
579.95,8.66546666667,44.0398,25.281,17.7727333333,7.9674,8.26693333333,20.8310666667,14.0967333333,29.8162,9.60186666666,25.1629333333,9.80333333333
580.29,8.639,43.9625333333,25.2712666667,17.772,7.9384,8.23813333332,20.803,14.1142,29.801,9.59686666667,25.117,9.77473333333
580.63,8.65406666667,43.9638666667,25.2850666667,17.8308,7.96433333333,8.25873333334,20.8261333333,14.1619333333,29.7999333333,9.66253333333,25.1254666667,9.82179999999
580.97,8.71486666667,44.0320666667,25.3629333333,17.92,7.9974,8.3202,20.9028,14.2454666667,29.8565333333,9.73466666667,25.1781333333,9.87286666668
581.31,8.76340000001,44.0626,25.4173333333,17.9724666667,8.02153333333,8.35213333333,20.9145333333,14.3056,29.8906,9.79980000001,25.225,9.91773333333
581.65,8.77839999999,44.0608,25.4190666667,18.0188666667,8.00373333333,8.3304,20.9228,14.3251333334,29.879,9.8288,25.2208666667,9.92066666666
581.98,8.77933333333,44.0968666667,25.4357333333,18.04,7.9874,8.33173333333,20.9264,14.3477333333,29.8938,9.8848,25.2382,9.94406666667
582.32,8.76626666667,44.077,25.4276,18.0614666667,7.95166666667,8.32693333334,20.912,14.3409333333,29.8776666667,9.90173333332,25.2148666667,9.93146666666
582.66,8.76953333333,44.0896,25.4288,18.0946666667,7.94006666667,8.29413333333,20.8974666667,14.3638,29.9018666667,9.9182,25.2254,9.92613333333
583.00,8.75719999999,44.0188666667,25.4268666667,18.0984666667,7.93213333333,8.32133333333,20.892,14.3846,29.8352,9.93486666667,25.1774666667,9.91986666667
583.34,8.77120000001,44.0678,25.4572666667,18.1582666667,7.95006666667,8.35806666667,20.9206666667,14.4388,29.8614,9.99840000001,25.1809333333,9.93399999999
583.68,8.78826666667,44.0743333333,25.4927333333,18.1975333333,7.962,8.36799999999,20.94,14.4948666667,29.863,10.0434,25.1761333333,9.94273333334
584.01,8.7914,44.0858666667,25.4735333333,18.2226666667,7.94726666667,8.35839999999,20.9157333333,14.5059333333,29.866,10.0869333333,25.1957333333,9.94140000001
584.35,8.83113333333,44.1322666667,25.5427333333,18.2996666667,7.98493333333,8.42073333333,20.9574,14.594,29.9119333333,10.1623333333,25.2307333333,9.96913333333
584.69,8.86006666667,44.1203333333,25.5519333333,18.3568,8.012,8.43246666667,20.9784,14.6473333333,29.9403333333,10.2211333333,25.2218666667,10.0028
585.03,8.83819999999,44.0471333333,25.508,18.3731333333,8.0048,8.41586666667,20.9540666667,14.6687333333,29.8917333333,10.2476666667,25.1795333333,9.98333333333
585.37,8.85773333333,44.1452666667,25.5641333333,18.4286666666,8.0218,8.44839999999,20.9706666667,14.7338666666,29.9534666667,10.2976666667,25.2284666667,10.0046666667
585.70,8.85433333333,44.1513333333,25.5587333333,18.4688666667,8.016,8.44313333334,20.9795333333,14.7836,29.9549333333,10.3154666667,25.2442666667,9.9974
586.04,8.8816,44.1240666667,25.5448,18.4912666667,8.04866666667,8.45079999999,20.9580666667,14.8486666667,29.9418666667,10.3533333333,25.2418666667,10.0174666667
586.38,8.88220000001,44.1205333333,25.5628666667,18.5274,8.0458,8.47133333333,20.9654666667,14.9158,29.927,10.3849333333,25.2337333333,10.019
586.72,8.90006666667,44.2041333333,25.6003333333,18.5962,8.03626666667,8.47393333333,21.0114666667,14.9712666667,29.9942666667,10.4566666667,25.3147333333,10.0492
587.06,8.84953333333,44.1430666667,25.5539333333,18.5445333333,7.97873333333,8.40340000001,20.9532666667,14.964,29.9538666667,10.4228666667,25.2745333333,10.0176666667
587.39,8.82586666667,44.1091333333,25.5420666667,18.5424,7.94766666667,8.38573333334,20.9533333334,14.9915333333,29.9454,10.4083333333,25.2468666667,10.0029333333
587.73,8.87626666667,44.1597333333,25.6141333333,18.6095333333,8.0118,8.45893333334,21.0136,15.0904666667,29.9880666667,10.4888,25.2696666667,10.0503333333
588.07,8.85413333333,44.1102,25.5700666666,18.5992666667,7.9694,8.41679999999,20.9629333333,15.0949333333,29.9479333333,10.4925333334,25.2428,10.0245333333
588.41,8.82733333334,44.0878666667,25.5446,18.6020666667,7.9354,8.40740000001,20.9294,15.1118666667,29.8732666667,10.4868,25.2283333333,9.99339999999
588.74,8.82513333333,44.1146,25.5818666667,18.6311333333,7.93146666667,8.40553333333,20.9542666667,15.1602666667,29.9006,10.5064,25.2435333334,10.0101333333
589.08,8.8294,44.0756,25.5764666667,18.6720666667,7.94586666667,8.42099999999,20.9681333333,15.2177333333,29.8711333333,10.5354666667,25.2354,10.0099333333
589.42,8.88120000001,44.0796666666,25.6220666667,18.7041333333,7.9706,8.4542,20.9783333333,15.2924,29.8978666667,10.6008666667,25.2311333333,10.0286
589.76,8.83813333334,44.0894,25.6352666667,18.7266,7.93526666667,8.43413333333,20.9806666667,15.3084,29.9022666667,10.5775333333,25.2147333333,10.0002666667
590.09,8.85546666667,44.1154666667,25.6502,18.7557333333,7.945,8.45826666666,20.9901333333,15.3356666667,29.9344666667,10.6227333333,25.2264666667,10.0272666667
590.43,8.82239999999,44.0776,25.6267333333,18.7361333333,7.90546666667,8.41366666667,20.9232666667,15.3254666667,29.9012,10.5856666667,25.1824,9.97859999999
590.77,8.88946666666,44.1338666667,25.6788666667,18.864,7.96973333333,8.47993333334,20.969,15.4322666666,29.9338,10.6864,25.2338,10.0402
591.11,8.91813333333,44.1430666667,25.695,18.9224666667,8.0114,8.50226666667,20.9641333333,15.4828,29.9529333334,10.7708,25.2537333333,10.0633333333
591.44,8.93186666666,44.1616,25.7284,18.9898666667,8.03473333333,8.52219999999,20.9648,15.5484,29.9370666667,10.8357333333,25.2856666667,10.0978666667
591.78,8.94113333333,44.2320666666,25.7957333333,19.0336666666,8.0418,8.54293333334,21.0000666666,15.6098666667,29.9811333333,10.8706,25.3126666667,10.1014666667
592.12,8.95666666666,44.2256,25.8213333333,19.0674666666,8.05893333333,8.55473333334,21.0061333333,15.6838666667,30.0155333333,10.9142666667,25.3126,10.1244
592.46,8.94406666666,44.2027333333,25.8197333333,19.0845333333,8.05373333333,8.55860000001,20.9693333333,15.7147333334,30.0014666667,10.9351333333,25.3028,10.0947333333
592.79,8.93566666667,44.2180666667,25.8402666667,19.1054666667,8.0366,8.55133333333,20.9596,15.7656,30.0117333333,10.9775333333,25.3007333333,10.0902
593.13,8.90700000001,44.2522,25.8576,19.1441333333,8.02006666667,8.55133333333,20.967,15.8042,30.0316,10.9964,25.3013333333,10.0879333333
593.47,8.94686666667,44.2715333333,25.9253333333,19.2077333333,8.0624,8.58999999999,20.9924,15.878,30.063,11.0768,25.3347333333,10.1328
593.80,8.9686,44.3166666666,25.9818,19.2642666667,8.06493333333,8.58986666667,21.0006,15.9286,30.0842,11.1246666667,25.3607333333,10.1515333333
594.14,9.0068,44.3223333333,26.0273333333,19.3352666667,8.10846666667,8.62866666667,21.0279333333,16.0079333333,30.0933333333,11.2077333333,25.3758666666,10.1913333333
594.48,8.97840000001,44.2668666667,25.9898666667,19.3096666667,8.067,8.60006666666,20.996,16.0061333333,30.0616,11.2006,25.3226666667,10.1492666667
594.81,9.00753333333,44.2757333334,26.0121333333,19.354,8.0948,8.62626666666,21.022,16.0904666667,30.0744,11.2530666667,25.3386,10.1832
595.15,8.96320000001,44.2382666667,25.9778666667,19.3384,8.048,8.57313333333,20.9766,16.0912666667,30.0702666667,11.2416666667,25.2951333333,10.1438
595.49,8.968,44.1679333333,25.9390666667,19.3452666667,8.04926666666,8.54953333333,20.9405333333,16.0993333333,30.0250666667,11.2732666667,25.2591333333,10.1480666667
595.82,8.97973333332,44.19,25.9645333333,19.3764,8.0748,8.58373333334,20.951,16.1282,30.0446,11.3269333333,25.2843333333,10.1742666667
596.16,8.98166666667,44.1992,25.9799333333,19.4083333333,8.0784,8.55913333333,20.9631333333,16.1446666667,30.0276,11.3658666667,25.2751333333,10.1982
596.50,9.013,44.2234666667,25.9912,19.4446,8.10386666667,8.58933333333,20.9920666667,16.1790666667,30.0689333333,11.4182666667,25.3193333333,10.2298666667
596.83,9.03779999999,44.2358666667,26.0048666667,19.4826666667,8.1348,8.60833333334,21.0024666667,16.2166666667,30.0788,11.457,25.3583333333,10.2554666667
597.17,9.05353333334,44.2506666667,25.9907333333,19.511,8.12793333333,8.59953333333,20.9984,16.2273333333,30.0624666667,11.4933333333,25.3587333333,10.2568
597.51,9.02786666667,44.201,25.9552666667,19.5013333333,8.1224,8.5802,20.9869333333,16.2478,30.0287333333,11.4960666667,25.3433333333,10.2304666667
597.84,9.04886666667,44.2185333333,25.962,19.5335333333,8.14353333333,8.60766666666,21.0070666666,16.2905333333,30.0575333333,11.5296,25.3523333333,10.2543333333
598.18,9.07060000001,44.2535333333,26.0108,19.5864666667,8.17753333333,8.64366666667,21.0305333333,16.341,30.0876,11.5869333333,25.4018666667,10.2950666667
598.52,9.04340000001,44.3172,26.0262,19.626,8.1568,8.63179999999,21.0312,16.359,30.1098666667,11.6144,25.4237333333,10.2903333333
598.85,9.05559999999,44.35,26.0286666667,19.6322,8.14913333333,8.65099999999,21.0397333333,16.3803333333,30.1156666667,11.6373333333,25.4480666667,10.3005333333
599.19,9.04833333333,44.3748666667,26.0348,19.6933333333,8.15653333333,8.67713333334,21.0645333333,16.4148666667,30.1417333333,11.6574,25.4658666667,10.3116
599.53,9.01846666667,44.3791333333,26.0368666667,19.7182666667,8.13826666667,8.64493333333,21.0352666667,16.4378666667,30.1569333333,11.6801333333,25.4456,10.2811333333
599.86,9.09193333333,44.4400666667,26.1002666667,19.8090666667,8.1892,8.74346666667,21.0809333333,16.5415333333,30.2174,11.7736,25.5134,10.3301333333
600.20,9.14419999999,44.4345333333,26.1457333333,19.8989333333,8.23486666667,8.80893333334,21.1166666667,16.6241333333,30.2182666667,11.8566666667,25.5275333333,10.3867333333
600.53,9.21719999999,44.4888,26.2180666667,19.9904,8.283,8.87713333333,21.1850666667,16.7505333333,30.2878666667,11.9814666667,25.5785333333,10.4496
600.87,9.21773333333,44.4500666667,26.2167333333,20.0032666666,8.31366666667,8.9016,21.1982,16.833,30.2858666667,12.0428666667,25.5852666667,10.4760666667
601.21,9.2532,44.4822666667,26.2516666667,20.0601333333,8.32386666667,8.93533333333,21.2254,16.8940666667,30.3315333333,12.1118,25.6133333334,10.5144666667
601.54,9.26626666666,44.5303333334,26.2932,20.1085333333,8.34346666667,8.95586666667,21.2523333333,16.9595333333,30.3330666666,12.1996666667,25.6294,10.531
601.88,9.26766666667,44.5529333333,26.3198666667,20.1566,8.33806666667,8.97346666668,21.2775333333,17.0316666667,30.349,12.2731333333,25.6523333333,10.5397333333
602.21,9.32386666666,44.5716,26.3929333333,20.2047333333,8.3686,9.01333333333,21.2829333333,17.1046666667,30.3854,12.3324666667,25.68,10.5736666667
602.55,9.33786666666,44.5307333333,26.3998666667,20.233,8.37066666667,9.02493333334,21.291,17.1587333333,30.384,12.3723333333,25.6576666667,10.5760666667
602.88,9.34993333333,44.5630666667,26.4338,20.2591333333,8.35413333334,9.02260000001,21.3108,17.2248,30.3937333333,12.4048,25.6603333333,10.5760666667
603.22,9.35546666667,44.5696,26.4426,20.2768666667,8.34693333333,9.02299999999,21.3291333333,17.2708,30.3495333333,12.4332,25.6687333333,10.5817333333
603.56,9.3286,44.5318666667,26.4132666667,20.2559333333,8.3144,8.99533333333,21.3055333333,17.2646666667,30.317,12.4383333333,25.6306666667,10.564
603.89,9.28853333334,44.5131333333,26.3958666667,20.2398,8.2728,8.95333333333,21.2677333333,17.2670666667,30.3161333333,12.4221333333,25.6052,10.527
604.23,9.2262,44.4491333333,26.3306666667,20.2004,8.218,8.89673333334,21.1979333333,17.2288,30.2406666667,12.3836666667,25.5516666666,10.4658666667
604.56,9.2392,44.4492,26.338,20.224,8.2074,8.90853333334,21.1794666667,17.2504,30.2413333333,12.3946,25.5517333333,10.4554
604.90,9.21086666666,44.4168,26.3214666667,20.2246,8.18306666667,8.88866666666,21.1489333333,17.2478666667,30.1981333333,12.4014,25.508,10.4109333333
605.23,9.20733333334,44.3446,26.2928,20.2215333333,8.15793333333,8.87239999999,21.1094,17.2608666667,30.19,12.3930666667,25.4682,10.4012
605.57,9.19753333334,44.3262666667,26.2864,20.227,8.15153333333,8.86439999999,21.0654,17.2687333333,30.1823333334,12.4098666667,25.4454,10.3985333333
605.90,9.16046666667,44.2858666667,26.2340666667,20.2188,8.09833333333,8.84206666666,21.0458666667,17.2725333333,30.1367333333,12.4155333333,25.4105333333,10.3682666667
606.24,9.15706666667,44.2924,26.2641333333,20.2548,8.10393333333,8.84953333333,21.0458,17.3117333333,30.1272,12.4434,25.4211333333,10.3809333333
606.58,9.16753333333,44.2845333333,26.2753333333,20.2949333333,8.13053333333,8.86746666666,21.0363333333,17.3463333333,30.1271333333,12.5092666667,25.4419333333,10.3934666667
606.91,9.16313333334,44.2406666667,26.2431333333,20.3269333333,8.11673333333,8.87653333334,21.0244,17.3499333333,30.1406,12.5316,25.4204666667,10.3954666667
607.25,9.131,44.2060666667,26.2232666667,20.3471333333,8.076,8.84733333333,21.0007333333,17.3725333333,30.1282,12.5334666667,25.3944,10.3534666667
607.58,9.12686666666,44.1861333333,26.2276666667,20.3762666667,8.06893333333,8.85993333333,20.9909333333,17.4142666667,30.1009333333,12.5794666667,25.3589333333,10.3588666667
607.92,9.16973333334,44.2407333333,26.2828666667,20.4538666667,8.10506666667,8.91153333334,21.0484666667,17.4758,30.1515333333,12.6431333333,25.3952,10.4211333333
608.25,9.192,44.2795333334,26.3243333333,20.5274666667,8.1308,8.93926666667,21.0905333333,17.5353333333,30.2154,12.7224666667,25.4441333333,10.4556
