wavelength,Back_DiuSpef,Belly_DiuSpef,Breast_DiuSpef,Crissum_DiuSpef,Crown_DiuSpef,DorTail_DiuSpef,Patch10_DiuSpef,Patch11_DiuSpef,Rump_DiuSpef,Throat_DiuSpef,WingTip_DiuSpef
613.94,13.2619333333,53.108,16.4182,57.6527333333,12.9393333334,13.38503,55.2488,33.4508666667,17.36674,53.6473333333,8.80276666667
614.28,13.3521333333,53.2636666667,16.4749333333,57.8344666667,13.0169333333,13.4531166667,55.4235333333,33.5247,17.4702155556,53.8434666667,8.89516666667
614.61,13.3318666667,53.2898,16.4611333333,57.7872,13.0168666667,13.4704633333,55.4436666667,33.5197333333,17.4448466667,53.8456666667,8.81096666667
614.94,13.328,53.366,16.4694,57.8674666667,13.0380666667,13.46479,55.5148666667,33.5433666667,17.45928,53.907,8.7954
615.28,13.3388666667,53.3362666667,16.4773333333,57.9139333333,13.0606666667,13.4688733333,55.4672,33.4797,17.5030177778,53.9374,8.8043
615.61,13.2876666667,53.4124666667,16.4826666667,57.9511333334,13.0082,13.4308266667,55.5204666667,33.4211666667,17.4550266667,54.007,8.7403
615.95,13.2957333333,53.3961333333,16.4549333333,57.9083333333,13.0176,13.42539,55.4596666666,33.3762,17.4386377778,54.0392666667,8.73703333334
616.28,13.3268666667,53.3494,16.4732,57.8202,13.0394666667,13.42617,55.3687333333,33.3329666667,17.4261066667,53.9736666667,8.74626666667
616.61,13.4223333333,53.3798,16.5937333333,57.8001333333,13.1697333333,13.5238166667,55.3547333333,33.3698666667,17.5286688889,53.9784666667,8.878
616.95,13.4286666667,53.4896,16.6053333333,57.8658,13.1640666667,13.5207966667,55.4014666667,33.3433666667,17.5190444444,54.0647333333,8.8923
617.28,13.4896,53.5266,16.6582666667,57.8816666667,13.2196666667,13.58538,55.3796,33.3566666667,17.5530844444,54.1167333333,8.94623333333
617.62,13.5974,53.6185333333,16.7616,58.0215333333,13.3566666667,13.7018,55.4834,33.4987333333,17.6603222222,54.2524666667,9.0536
617.95,13.5938,53.6372666667,16.7758,57.9854666666,13.3623333333,13.7156733333,55.4272,33.4833666667,17.6585044444,54.2226666667,9.05973333333
618.28,13.5596666667,53.5867333333,16.7393333333,57.9855333333,13.3233333333,13.67557,55.3582666667,33.4444,17.6634533333,54.1816,9.06943333333
618.62,13.5952666667,53.6211333333,16.7588,58.0563333333,13.3378,13.7202766667,55.3982,33.5150333333,17.6947377778,54.2351333333,9.0812
618.95,13.5584,53.6583333333,16.7828,58.0808,13.3425333333,13.7294666667,55.48,33.5658,17.6836,54.2712666667,9.06853333333
619.28,13.6106,53.6338,16.8426666667,58.0710666667,13.4035333333,13.7901466667,55.4322,33.6145,17.7722222222,54.209,9.16226666667
619.62,13.7648666667,53.8693333333,16.9906666667,58.3506666667,13.5666,13.9482833333,55.7056666667,33.8286,17.9581177778,54.3987333333,9.30873333333
619.95,13.7514666667,53.9504,16.9912666667,58.4255333333,13.572,13.9666333333,55.7844,33.8462,17.9920311111,54.4986,9.29783333333
620.28,13.725,53.9692,16.9541333333,58.4406666667,13.5152,13.9362466667,55.8471333333,33.8460333333,17.96522,54.5110666667,9.21783333333
620.62,13.7286,53.9268,16.9322666667,58.4292666666,13.504,13.9046033333,55.8259333333,33.8964333333,17.9721266667,54.4902,9.20836666667
620.95,13.6866666667,53.8383333334,16.8972,58.3848,13.4588666667,13.88029,55.7840666666,33.8736333333,17.9123577778,54.4040666667,9.16306666667
621.28,13.6334666667,53.7427333333,16.8240666667,58.2988,13.3558666666,13.83787,55.6549333334,33.7516333333,17.8483755556,54.3160666667,9.09506666667
621.62,13.5884666667,53.7296666667,16.7396666667,58.2707333333,13.2758666666,13.7967566666,55.6147333333,33.6838666667,17.8095488889,54.2579333333,9.01926666667
621.95,13.6409333333,53.7148666667,16.7934666667,58.2319333333,13.3307333333,13.8348166667,55.6041333333,33.7139,17.8194955556,54.2401333333,9.11253333333
622.28,13.6309333333,53.658,16.7532666667,58.1053333333,13.3312666667,13.8046866667,55.4728666667,33.6384666667,17.8107555556,54.1763333333,9.10466666667
622.62,13.6351333333,53.6252,16.721,58.0486666667,13.2747333333,13.77052,55.445,33.5833666667,17.7730288889,54.1334666667,9.07653333333
622.95,13.6032,53.6332,16.7029333333,58.0912666667,13.2374666667,13.7427166667,55.5192,33.5253666667,17.7037555556,54.2057333333,9.04633333333
623.28,13.4708,53.4834,16.5927333333,57.9818,13.0848,13.6017366667,55.3757333333,33.3614666667,17.53818,54.0904,8.90016666667
623.62,13.4506666667,53.5534666667,16.5481333333,58.0742666667,13.0496666667,13.59357,55.4676666667,33.4011333333,17.5128066667,54.1787333333,8.87186666667
623.95,13.4836666667,53.5822666667,16.5892666667,58.1044,13.0904666667,13.59763,55.4414666667,33.4437,17.5307088889,54.2002666667,8.92346666667
624.28,13.5421333333,53.5761333333,16.6552,58.1132,13.177,13.68377,55.4836666667,33.4308,17.5863022222,54.2225333333,9.0102
624.62,13.5625333333,53.7550666667,16.666,58.2632,13.1638666667,13.6760533333,55.5926666667,33.4586,17.6096511111,54.3482,9.012
624.95,13.4844,53.7329333333,16.6331333333,58.2616,13.1024666667,13.61879,55.615,33.4303333333,17.5762777778,54.3344666667,8.94703333333
625.28,13.4698,53.7303333333,16.6638666667,58.2902,13.1059333333,13.6096533333,55.6496,33.4548333333,17.5387911111,54.4178,8.96926666667
625.61,13.5426666667,53.8636666667,16.7590666667,58.4316666667,13.1988666667,13.70129,55.7633333333,33.5389,17.6417644444,54.573,9.03626666667
625.95,13.5692666667,53.8706666667,16.8066666667,58.452,13.2467333333,13.7528933333,55.7861333333,33.5181666667,17.6721088889,54.5706666667,9.08103333333
626.28,13.5682,53.8270666667,16.8266666667,58.3954666667,13.2530666667,13.7542533333,55.7155333333,33.4651333333,17.6528022222,54.5226,9.1102
626.61,13.5682,53.8264666667,16.8412666667,58.4087333333,13.2536666666,13.7690166667,55.732,33.4993666667,17.6810733333,54.5404666667,9.1314
626.94,13.657,53.8807333333,16.9212666667,58.4388,13.3745333333,13.8934466667,55.7616666667,33.5678333333,17.8060511111,54.5778666666,9.26976666667
627.28,13.7537333333,53.9560666667,17.0227333333,58.5460666667,13.4622666667,13.9482366667,55.813,33.6416,17.8923644444,54.6486,9.37486666667
627.61,13.7835333333,53.9994666667,17.0571333333,58.6032666667,13.487,14.0036966667,55.9228,33.6700666667,17.9186444444,54.7071333333,9.42433333333
627.94,13.7894,54.0561333333,17.0738,58.6014666667,13.4874,14.0151233333,55.8912666667,33.7104,17.9140222222,54.7309333333,9.40073333333
628.27,13.8474,54.0656666667,17.1689333333,58.6118,13.5996,14.1049133333,55.8858666667,33.7989,17.9817933333,54.7925333333,9.49163333333
628.61,13.8838666667,54.1647333333,17.1874666667,58.6944666667,13.6348666667,14.1052266667,55.9817333333,33.8298666667,17.9994755555,54.8864666667,9.52606666667
628.94,13.8282,54.1688,17.1484666667,58.7152666667,13.5748,14.05677,55.9613333333,33.8253666667,17.9905666667,54.8569333333,9.483
629.27,13.7930666667,54.2216,17.0727333333,58.7367333333,13.5211333333,13.9992066667,55.9864,33.8494,17.9396977778,54.9113333333,9.42313333333
629.60,13.7824,54.249,17.0674,58.8518666666,13.4992,14.00611,56.0932666666,33.9737333333,17.9367288889,55.0020666667,9.4101
629.94,13.8270666667,54.3116,17.0542666666,58.9442666667,13.5562666667,14.0442666667,56.1280666667,34.0660666667,17.9746955556,55.0591333333,9.4381
630.27,13.8354,54.3900666667,17.0001333333,59.0186666667,13.5366,14.0505133333,56.1259333333,34.1007666667,17.9761688889,55.0977333334,9.41613333333
630.60,13.7666,54.454,16.9226,59.0894666667,13.4591333333,13.9541766667,56.1093333333,34.0611,17.9064288889,55.0901333333,9.3286
630.93,13.7162666667,54.4036,16.879,59.0423333333,13.413,13.9316166667,56.0945333333,34.0224333333,17.8713422222,55.0938666667,9.27683333333
631.26,13.7236,54.4430666667,16.893,59.0632666667,13.4143333333,13.94967,56.0745333333,34.0618666667,17.8950022222,55.1108,9.28166666667
631.60,13.7288,54.4688,16.8902,59.1377333333,13.4416666666,13.9899666667,56.1366,34.0997666667,17.9235866667,55.1861333333,9.32073333333
631.93,13.7161333333,54.4128,16.8532,59.1354,13.3444666667,13.9394666667,56.1178,34.0889333333,17.9085577778,55.1297333333,9.2709
632.26,13.785,54.4348666667,16.9067333333,59.2154,13.4134,14.0199166667,56.1320666666,34.1557666667,17.9859,55.1785333333,9.33926666667
632.59,13.878,54.4258666667,16.9464666667,59.2130666667,13.5328,14.1185066667,56.1161333333,34.1631333333,18.0486933333,55.1973333333,9.43196666667
632.92,13.8720666667,54.305,17.0088,59.1916,13.5554,14.15189,56.0854,34.0944333333,18.08922,55.1395333333,9.45646666667
633.26,13.8668666667,54.3248,17.0014,59.1660666667,13.5611333333,14.1433433333,56.0258,34.0308666667,18.0666044445,55.0994,9.47746666667
633.59,13.9093333334,54.3985333334,17.0916,59.2436,13.6058666667,14.2201233333,56.0728666667,34.0585666667,18.1451155555,55.17,9.5538
633.92,14.0544666666,54.4761333334,17.241,59.2919333333,13.7558,14.3427033333,56.1148666667,34.0967333333,18.2262733333,55.2414,9.6899
634.25,14.1786,54.4995333334,17.3595333333,59.2831333334,13.8621333333,14.4827333333,56.1477333333,34.1742,18.3375288889,55.3239333333,9.8455
634.58,14.1788666667,54.4643333333,17.3486,59.2171333333,13.8879333333,14.5168933333,56.0692,34.1816333333,18.34468,55.2551333333,9.86109999999
634.91,14.2366,54.4874,17.3785333333,59.2725333333,13.9596666667,14.5447033334,56.0955333333,34.1769666667,18.3801911111,55.3242666667,9.8821
635.25,14.1769333334,54.5059333333,17.3434,59.3172,13.9161333333,14.4638866667,56.0910666667,34.1647333333,18.3182133333,55.3506666667,9.79416666667
635.58,14.2056666667,54.6636666667,17.387,59.3985333333,14.0117333334,14.5256933333,56.1828666667,34.1739,18.3552644445,55.4496,9.82926666667
635.91,14.1887333333,54.5814,17.3655333333,59.255,13.9948,14.4999266667,56.0596,34.1448333333,18.3162955555,55.3226,9.81623333333
636.24,14.2366666667,54.6014666667,17.4080666667,59.2564,13.9871333333,14.5182566667,56.0564666667,34.2018,18.3327022222,55.3371333333,9.8107
636.57,14.2897333333,54.6283333333,17.3874,59.2551333333,13.9922666667,14.5032866667,56.0266,34.2485666667,18.3220044444,55.3545333333,9.81076666667
636.90,14.2584,54.6728666667,17.3519333333,59.2829333333,13.9316,14.4578233333,56.0318,34.2201666667,18.29834,55.3894,9.7602
637.23,14.2479333333,54.7461333333,17.3140666667,59.3149333333,13.9178666667,14.45035,56.0989333334,34.1937,18.2947844444,55.4756666667,9.71143333333
637.56,14.1382666667,54.653,17.1884,59.2588666667,13.8218666667,14.3610866667,56.0484666667,34.1419666667,18.2292177778,55.423,9.63513333333
637.90,14.0380666667,54.6188666667,17.101,59.2046,13.7420666667,14.28085,55.9845333333,34.0604666667,18.1327866667,55.3787333333,9.51793333333
638.23,14.0574,54.6178,17.1438,59.2412,13.7478,14.3097666666,56.0276,34.0870333333,18.1492888889,55.4406666667,9.5345
638.56,13.9888,54.5866,17.1112,59.1929333333,13.6734666667,14.3024133333,55.9392,34.0575666667,18.1073,55.3741333333,9.52453333333
638.89,14.0112,54.5286,17.0708666667,59.1705333333,13.6191333333,14.3093,55.9436666667,34.0025,18.1212066667,55.3019333333,9.57846666667
639.22,13.9581333333,54.4733333333,16.9602666667,59.1954666667,13.4968,14.2194433333,55.9148666667,33.9528,18.0240622222,55.2693333334,9.5212
639.55,13.9764666667,54.5989333333,16.9410666667,59.3384,13.5065333333,14.2575966667,56.0290666666,34.001,18.0571088889,55.3987333333,9.55676666666
639.88,13.9354,54.7049333333,16.9731333333,59.4217333333,13.5147333333,14.2455433333,56.1064,33.9778666667,18.05254,55.507,9.5923
640.21,13.9087333333,54.7118,17.0036666667,59.436,13.5518,14.2806133333,56.1668666667,34.0069,18.0914355555,55.5250666667,9.65756666667
640.54,13.9524666667,54.6542,17.0735333333,59.4074,13.5889333333,14.34819,56.1798,34.0579333333,18.1213022222,55.4509333333,9.7387
640.87,13.9872,54.6698,17.0928666666,59.4316,13.5968666667,14.38725,56.1528666667,34.1141666667,18.1280555555,55.4271333333,9.78833333333
641.20,13.9846,54.596,17.1248666667,59.3410666667,13.6026,14.3994066667,56.0868666667,34.0603333333,18.1328711111,55.3603333333,9.7638
641.53,13.9459333333,54.5558,17.0842,59.4152666667,13.5434,14.3491066667,56.0992666667,34.0091,18.0908511111,55.3545333333,9.70693333333
641.87,13.8074,54.483,16.9566,59.3526,13.4066,14.18526,55.9891333333,33.8789333333,17.9691488889,55.2566666667,9.59876666667
642.20,13.833,54.5426,16.9305333333,59.4782666667,13.4266,14.1671933334,56.0705333333,33.9092,17.9835311111,55.3724,9.60923333333
642.53,13.7683333333,54.5715333333,16.9344,59.5462666667,13.4444,14.19503,56.1398,33.9743666667,17.9981644444,55.4012666667,9.59483333333
642.86,13.9166,54.4852,17.0806,59.4734,13.6128666667,14.3622733333,56.0637333333,34.0537,18.1715377778,55.4618,9.74596666667
643.19,13.9685333333,54.3839333334,17.1504,59.4203333333,13.6375333333,14.42628,56.0272,34.0325666667,18.2062866667,55.3673333334,9.76016666667
643.52,13.9071333334,54.2462,17.1024666667,59.4166666667,13.5780666667,14.3903433333,55.9374,34.0075,18.19324,55.2708,9.70126666667
643.85,13.8966666667,54.3542666667,17.0864666667,59.484,13.5316666667,14.3795366667,55.9780666667,33.9721333333,18.16924,55.2572,9.65966666667
644.18,13.8953333333,54.4229333333,17.1088666667,59.5382666666,13.5792,14.4165433333,55.9574666667,33.9878333333,18.1869577778,55.3494,9.6121
644.51,13.8952,54.3383333333,17.1130666667,59.4829333333,13.6138,14.4112766666,55.8864,33.9803666667,18.1684155555,55.3356666667,9.61143333334
644.84,14.0240666667,54.5568666667,17.2409333333,59.6248666667,13.7612,14.5790233333,56.0344,34.1985333333,18.2891688889,55.5263333333,9.72983333333
645.17,14.0936666667,54.5748666667,17.3172,59.6113333333,13.8497333333,14.63783,56.0741333333,34.2791333333,18.3423844444,55.5230666667,9.82993333333
645.50,14.3033333333,54.7632,17.5098666667,59.7803333333,14.0688666667,14.8825766667,56.235,34.4519666667,18.5182955556,55.6808,10.0206333333
645.83,14.2414,54.6279333333,17.4678666667,59.5819333333,14.0543333333,14.8681333333,56.1419333333,34.3841666667,18.4931666667,55.5184,9.98083333333
646.16,14.3182666667,54.5965333334,17.5118,59.5032,14.1258,14.93767,55.9948,34.3755,18.5404022222,55.5190666667,10.0354333333
646.49,14.1607333333,54.5707333333,17.4114,59.4286,14.0184,14.7916433333,55.9226,34.2947,18.4266777778,55.3988,9.93756666667
646.82,14.1396,54.592,17.3932666667,59.4618,14.0346,14.7965966667,55.9445333333,34.3359333333,18.3840844445,55.4958,9.92583333333
647.15,14.1848,54.6067333333,17.3624666667,59.4424,14.0512666667,14.8232966667,55.9745333333,34.2692333333,18.3632022222,55.5286666667,9.93099999999
647.48,14.2175333333,54.6512666667,17.3848666667,59.5074,14.097,14.9035566667,55.9882666667,34.3922,18.4143622222,55.6604,9.98149999999
647.81,14.2114666667,54.4346666667,17.3852,59.3325333333,14.0782666667,14.9102166667,55.9048666666,34.3542333333,18.4220577778,55.4797333333,10.0699333333
648.14,14.1459333333,54.5182666667,17.3079333333,59.4824,14.0028666667,14.8924766667,56.0084666667,34.3882333333,18.3967133333,55.5886,10.0359666667
648.47,13.9588666667,54.2832,17.1649333333,59.3816666667,13.807,14.6814866667,55.868,34.1796333333,18.1817,55.428,9.87753333332
648.80,13.9704666667,54.3337333333,17.206,59.4383333333,13.8415333333,14.68799,55.9089333333,34.2188666667,18.2212155556,55.5141333334,9.9291
649.13,13.9459333333,54.2359333333,17.2016666667,59.3894666667,13.8021333333,14.6464233333,55.8512666667,34.2137333333,18.1797911111,55.4591333333,9.93303333334
649.46,14.0069333334,54.2312666667,17.2663333333,59.4069333333,13.8106666667,14.6748933333,55.8212,34.1780666667,18.1819088889,55.4108666667,9.98616666667
649.79,13.9740666667,54.2161333334,17.2042,59.4070666667,13.7510666667,14.6156866667,55.8303333333,34.0718666667,18.1139755555,55.3727333333,9.93170000001
650.11,14.0558,54.2609333333,17.2342,59.4708,13.8227333333,14.7191766667,55.9382666666,34.0648333333,18.1545044445,55.4148666667,9.9931
650.44,14.0366666667,54.3702666666,17.2059333333,59.512,13.7866,14.6813533333,56.0242,34.0682666667,18.1114688889,55.5073333333,9.95946666667
650.77,14.02,54.5111333333,17.2123333333,59.6363333333,13.8146,14.70059,56.1202666667,34.1741,18.1492266667,55.5846,9.97626666667
651.10,13.9774,54.4322,17.176,59.5649333333,13.7619333333,14.61622,56.0845333334,33.9888,18.0751777778,55.5020666667,9.91466666667
651.43,14.0134,54.5494666667,17.1437333333,59.6752666666,13.7366666667,14.5623366667,56.1318666667,33.9371333333,18.0514977778,55.6467333333,9.88653333334
651.76,14.0406666667,54.4928666667,17.1826,59.5564,13.7672,14.55261,56.0756,33.931,18.0812688889,55.5640666667,9.91776666665
652.09,14.0555333333,54.6027333333,17.1865333333,59.6483333333,13.804,14.6159933333,56.1010666667,33.9784666667,18.1444822222,55.6170666667,9.93559999999
652.42,14.0626666667,54.6527333333,17.159,59.6801333333,13.7324666666,14.65974,56.1032666667,34.0133,18.1775444445,55.6352666667,9.9171
652.75,14.1136666667,54.7530666667,17.1687333333,59.7598666667,13.7615333333,14.73806,56.1243333334,34.1046666667,18.2443711111,55.6776,9.94556666667
653.08,14.0144666667,54.7462,17.058,59.7845333333,13.6815333333,14.68631,56.1130666667,34.1049666667,18.1967266666,55.7643333333,9.84323333334
653.41,14.086,54.8486666667,17.2202666667,59.8478,13.7702,14.7671933334,56.237,34.2446666667,18.2596755556,55.8564666667,9.93409999999
653.74,14.0134,54.7753333333,17.2364666667,59.7428666667,13.6663333333,14.69892,56.1221333333,34.1962,18.1815977778,55.7454666667,9.84843333333
654.06,14.068,54.7718666667,17.2909333333,59.7468666667,13.7477333333,14.7633233333,56.0924666667,34.2664666667,18.2852622222,55.7568,9.92913333335
654.39,14.1019333333,54.7804666667,17.3348,59.7796,13.7782,14.82298,56.0274666667,34.2886333333,18.2962555556,55.7804,9.96460000001
654.72,14.1759333333,54.888,17.455,59.8961333333,13.8815333333,14.94117,56.1134,34.4335333333,18.3357533333,55.8845333333,10.0448666667
655.05,14.1534666667,54.9272,17.4159333333,59.9490666667,13.9229333333,14.97521,56.1244666667,34.4851666667,18.35714,55.8376,10.0647333333
655.38,14.3114666667,54.9924666667,17.6036,60.0062,14.0642,15.1248866667,56.1394666667,34.6093333333,18.4569533333,55.8485333333,10.1870333333
655.71,14.4764666667,55.0599333333,17.7918666667,59.9992,14.2055333333,15.28097,56.2528,34.7324,18.6120666667,55.9018,10.3509333333
656.04,14.4088,55.0348,17.7749333333,59.9561333333,14.1868,15.2283266667,56.2746,34.6978,18.5475866667,55.9515333333,10.2583333333
656.37,14.3612,54.9585333334,17.811,59.915,14.1531333333,15.16406,56.3216,34.6282,18.4870888889,55.8952,10.2368333333
656.69,14.4282666667,54.9110666667,17.8631333333,59.9575333333,14.2074,15.24207,56.3448,34.6314,18.4886977778,55.9108666667,10.3088333333
657.02,14.3564,54.91,17.7598666667,59.9790666667,14.1247333333,15.1713266667,56.3357333333,34.5729666667,18.4569422222,55.9687333333,10.2659
657.35,14.4352666667,55.1115333333,17.8103333333,60.2108666667,14.2586666667,15.28308,56.5336666667,34.7361666667,18.5196111111,56.2356666667,10.3534666667
657.68,14.4792,55.1796,17.8705333334,60.2618,14.33,15.32091,56.5552666667,34.7479,18.5625844445,56.2293333333,10.4379333333
658.01,14.4690666667,55.141,17.8710666667,60.173,14.3217333333,15.3088866667,56.5454666667,34.7178333333,18.5480644445,56.1799333333,10.4543
