wavelength,Back_TanGutf,Belly_TanGutf,Breast_TanGutf,Crissum_TanGutf,Crown_TanGutf,DorTail_TanGutf,Patch10_TanGutf,Patch11_TanGutf,Patch12_TanGutf,Patch13_TanGutf,Rump_TanGutf,Throat_TanGutf,WingTip_TanGutf
599.86,27.1302666667,52.5140666667,48.8608666667,46.538,25.8129333334,15.744,38.4161333333,37.9665333333,12.2553333333,13.8113333333,36.6869333333,42.391,13.9734333333
600.20,27.0912,52.5413333333,48.8522,46.5868,25.8367333333,15.8356666667,38.3982666666,38.0042666667,12.2797333333,13.8550666667,36.6104,42.4449333333,14.0338
600.53,27.0176,52.5577333333,48.8686666667,46.6215333333,25.7834,15.7514,38.3500666667,38.0028666666,12.3060666667,13.8652,36.4935333333,42.4238,14.0489333333
600.87,26.924,52.5325666667,48.8598,46.5816666667,25.6830666667,15.7349333333,38.2587333333,37.9611333333,12.3022666667,13.8703333333,36.3734,42.41,14.0351666667
601.21,26.9145333333,52.5825333333,48.9452,46.5748,25.6112,15.7688666667,38.2108666667,37.9508666667,12.2993333333,13.9152666667,36.2969333333,42.4419333333,14.0433
601.54,26.8178,52.4976,48.8504,46.4696,25.5298666667,15.7321333333,38.1102,37.8624666667,12.2922,13.8757333333,36.1437333333,42.4299333333,14.0636333333
601.88,26.7448,52.4696333333,48.7748666667,46.3806666667,25.4650666667,15.7046666667,38.0647333333,37.8108666667,12.2945333333,13.8590666667,35.9907333333,42.4210666666,14.0506333333
602.21,26.6268,52.4421666667,48.7266,46.2815333333,25.3589333333,15.684,37.9602,37.7627333333,12.2418,13.7973333333,35.8065333333,42.3712666667,14.0613666667
602.55,26.5842,52.4262,48.7097333333,46.1598666667,25.3170666667,15.7192,37.8584666667,37.6917333333,12.2952,13.8266,35.6749333333,42.3821333333,14.0834
602.88,26.4745333333,52.2610666667,48.5569333333,46.0422666667,25.1787333333,15.6871333333,37.7188666667,37.5216666667,12.2772,13.8012666667,35.4807333333,42.2508,14.0969666667
603.22,26.3947333333,52.1759333333,48.4510666667,45.9518666667,25.0297333333,15.6158,37.6016,37.4183333333,12.2686666667,13.7364666667,35.3196666667,42.1471333333,14.0913666667
603.56,26.3472666667,52.1839333333,48.4319333333,45.9372,24.9699333333,15.6432666667,37.5401333333,37.3908666667,12.2868666667,13.7665333333,35.2052,42.1588666667,14.0940666667
603.89,26.2771333333,52.0982666667,48.3600666667,45.8676666667,24.8417333333,15.571,37.4221333333,37.3062,12.2676,13.7142,35.0484,42.0930666667,14.0729666667
604.23,26.1662666667,52.0361,48.3046666667,45.7218666666,24.7352,15.5155333334,37.2506,37.2240666667,12.2005333333,13.6682666667,34.8857333333,42.0291333333,14.0273
604.56,26.0328666667,51.9943666667,48.2032666667,45.6402666667,24.644,15.4438,37.1127333333,37.1324666667,12.1384,13.5973333333,34.7396,41.9858,13.9841
604.90,25.9136,51.9295333333,48.0664,45.5448,24.5567333333,15.3995333333,36.9958666667,37.0540666667,12.1433333333,13.5451333333,34.5578,41.9225333333,13.9956666667
605.23,25.8485333333,51.9315,48.0417333333,45.497,24.4840666667,15.4373333333,36.9107333333,37.0225333333,12.1594666667,13.5784,34.472,41.9133333333,14.0322666667
605.57,25.7171333333,51.8602333333,47.9584,45.4503333333,24.3581333333,15.3997333333,36.757,36.9569333333,12.1007333333,13.5414,34.2909333333,41.8536,14.0143666667
605.90,25.5908,51.7672333333,47.8656,45.3642666667,24.2484,15.3432,36.6234666667,36.8911333333,12.0700666667,13.5132666667,34.1255333333,41.7955333333,13.9688333333
606.24,25.428,51.6282333333,47.7142666667,45.2596666667,24.1017333333,15.2769333333,36.4578,36.7572666667,11.9777333333,13.4186,33.9210666667,41.6939333333,13.9316666667
606.58,25.3645333333,51.6478666667,47.6854,45.2186666667,24.0311333333,15.2935333333,36.3965333333,36.7663333333,11.9982666667,13.4235333333,33.8441333333,41.7169333333,13.9598666667
606.91,25.2829333333,51.6412666667,47.6868,45.2150666667,23.99,15.2691333333,36.3146666667,36.723,11.9713333333,13.4182666667,33.6817333333,41.6858666667,13.9350666667
607.25,25.1,51.4448,47.5693333333,45.1237333333,23.8062666667,15.1686666667,36.1261333333,36.5652666667,11.8914,13.3034666667,33.4762666667,41.5545333333,13.8974
607.58,24.9730666667,51.3788,47.5014,45.0426,23.7206,15.1754666667,35.9998,36.4742666667,11.8624,13.3132,33.3286666667,41.5094,13.8971333333
607.92,24.895,51.2903666667,47.3980666667,45.0392,23.6616,15.2615333333,35.9500666667,36.4461333333,11.9200666667,13.3524,33.2199333333,41.4478,14.0108333333
608.25,24.7852,51.1369,47.2958666667,44.9378,23.5634666667,15.276,35.82,36.3559333333,11.8934,13.3320666667,33.0304,41.3632,14.0114333333
608.59,24.6232666667,50.9299333333,47.1278666666,44.8046666667,23.3576,15.1788,35.5953333333,36.1606666667,11.8033333333,13.2572666667,32.7800666667,41.199,13.9382
608.92,24.5310666667,50.8152,46.9958,44.7186666667,23.2468,15.1242666667,35.4350666667,36.0397333333,11.7561333333,13.2729333333,32.5704666667,41.1243333333,13.9215333333
609.26,24.4602666667,50.7213666667,46.8403333333,44.6168,23.1611333333,15.0591333333,35.2947333333,35.9137333333,11.7714,13.2383333333,32.4277333333,41.0246,13.8920333333
609.59,24.3342666667,50.6415,46.7246,44.5576666667,23.0283333333,15.0449333333,35.1121333333,35.7923333333,11.7517333333,13.2030666667,32.2317333333,40.9402,13.8565666667
609.93,24.2364666667,50.5410333333,46.5652666667,44.4774666667,22.9035333333,14.9698666667,34.9608,35.7084666667,11.6894666667,13.1841333333,32.0990666667,40.8566666667,13.8223
610.26,24.0916,50.3693333333,46.342,44.3466,22.7793333333,14.9106666667,34.7500666667,35.5494666667,11.6198666667,13.1167333333,31.8326,40.6954666667,13.7821666667
610.60,23.9622666667,50.2604,46.1872,44.2718666667,22.6728666667,14.88,34.5652,35.4504666667,11.5906666667,13.0936666667,31.6978666667,40.6224666667,13.7763333333
610.93,23.9135333334,50.2368333333,46.0474666667,44.1708666667,22.579,14.8591333333,34.4410666667,35.3872,11.5794,13.0856666667,31.5421333333,40.5662,13.7829666667
611.27,23.8952,50.2189,45.9967333333,44.1936666667,22.5742,14.9140666667,34.3372,35.3836,11.6299333333,13.1305333334,31.4475333333,40.5952666667,13.8414
611.60,23.8069333333,50.1948333333,45.8905333333,44.1303333333,22.4479333333,14.8651333333,34.179,35.2874666667,11.5536,13.0969333333,31.2522666667,40.5988,13.7414
611.93,23.8324,50.2305,45.8620666667,44.1644,22.4070666667,14.8926,34.105,35.2376,11.6032,13.1878,31.1482,40.6218666667,13.8275333333
612.27,23.8235333333,50.2718,45.8589333333,44.1965333333,22.4588666667,14.9845333333,34.0297333333,35.2963333333,11.6731333333,13.2734666667,31.126,40.6613333333,13.9639
612.60,23.7481333333,50.2589666666,45.8364,44.2322,22.4159333333,15.0254666667,33.9595333333,35.2950666666,11.6976,13.2554,31.0568666667,40.636,14.015
612.94,23.7177333333,50.3384666667,45.9558,44.2930666667,22.4480666667,15.1449333333,33.9525333333,35.3415333333,11.7454666667,13.3612,31.0537333333,40.7450666667,14.1365
613.27,23.7563333333,50.3745333333,46.0233333334,44.351,22.4854,15.1634,33.9308666667,35.3468666667,11.788,13.4436,31.073,40.8058,14.2369333333
613.61,23.6414666667,50.3878666667,46.0272666667,44.3296,22.397,15.164,33.8088666667,35.3147333333,11.7795333333,13.4224666667,30.9689333333,40.8106666667,14.2297666667
613.94,23.6721333334,50.5230333333,46.1955333333,44.4328,22.4147333334,15.2313333333,33.7925333333,35.3411333333,11.882,13.5018,31.0234,40.8941333333,14.2975
614.28,23.6674,50.5225666667,46.2258666667,44.479,22.3841333333,15.2742,33.7429333333,35.3296666667,11.9155333333,13.527,30.9426666667,40.9357333333,14.3722
614.61,23.5696,50.5236333333,46.2535333334,44.4872666667,22.3348666667,15.2762666667,33.6964666667,35.2932666667,11.8710666667,13.5149333333,30.8366666667,40.9236666667,14.3812666667
614.94,23.3788666667,50.4977,46.1736,44.3952,22.1268666667,15.1542666667,33.5708666667,35.1499333333,11.7814666667,13.4448666667,30.6396,40.7964,14.2941
615.28,23.2356,50.4013,46.0392,44.2972,22.0471333333,15.0526666667,33.3859333333,34.9691333333,11.7718,13.4051333333,30.4986,40.6644,14.3222666667
615.61,23.1122666667,50.5460666667,46.1321333333,44.3171333333,21.9628,14.9936,33.3438666667,34.9918,11.7492,13.3458,30.4406666667,40.6953333333,14.3225666667
615.95,22.908,50.4955333333,46.0794,44.2212,21.7824,14.8779333333,33.2159333333,34.8182666667,11.6242666667,13.2278666667,30.2277333333,40.6248,14.1845
616.28,22.8237333333,50.5051666667,46.0567333333,44.2038666667,21.6820666667,14.8044666667,33.1413333333,34.713,11.5510666667,13.1266666667,30.0782,40.6066,14.1507
616.61,22.7293333333,50.4482333333,45.962,44.1474666667,21.5704,14.7559333333,32.9922666667,34.5902666667,11.5452,13.0923333333,29.9062666667,40.4749333333,14.1416
616.95,22.5648666667,50.4107,45.7943333334,43.967,21.4267333333,14.7192,32.8368,34.5096666666,11.4722,13.0431333333,29.7186,40.4122666667,14.0999333334
617.28,22.5716666667,50.5023,45.8951333333,44.0346666667,21.4565333333,14.7824,32.8139333333,34.5498666666,11.5017333333,13.0774,29.6588666667,40.4519333333,14.1663666667
617.62,22.3526666667,50.4483666667,45.7934666667,43.927,21.2482666667,14.6176,32.6081333333,34.4581333333,11.2797333333,12.9078,29.4296666667,40.4345333333,14.0519
617.95,22.2199333333,50.4929333333,45.8229333333,43.9308666667,21.1656666667,14.5980666667,32.4985333333,34.409,11.2061333333,12.8842666667,29.2847333333,40.3993333333,14.0068
618.28,22.1527333333,50.4868666667,45.8214,43.9182666667,21.1184666667,14.5825333333,32.3772,34.3453333333,11.2498,12.9107333333,29.2021333333,40.4055333333,14.0507
618.62,22.1438666667,50.5112,45.8655333333,43.9012666667,21.148,14.6106,32.3218666667,34.3576666667,11.2918,12.9382666666,29.1720666667,40.4833333333,14.0717
618.95,22.1288,50.551,45.9498,43.9428666667,21.0966,14.6428,32.2534,34.3993333333,11.2638,12.9166666667,29.1076,40.5199333333,14.0378666666
619.28,22.164,50.5203666667,45.9498,43.9700666667,21.1788666667,14.7593333333,32.2379333333,34.3822,11.3472,12.9910666667,29.1243333333,40.5957333333,14.1254333333
619.62,22.2078666667,50.5523666667,45.9734666667,44.0269333333,21.1857333333,14.7944,32.1966666667,34.4086,11.4230666667,13.0739333333,29.1384666667,40.6343333333,14.1745666667
619.95,22.1636666667,50.5603333333,46.0071333333,44.0750666667,21.1421333333,14.793,32.0642,34.3932666667,11.4636666667,13.1203333333,29.0759333333,40.6756666667,14.1311666666
620.28,22.1296666667,50.4801666667,45.9924666667,44.0204666667,21.0806,14.8113333333,31.9365333333,34.3527333333,11.4812,13.1524,28.9922,40.6987333333,14.1779333333
620.62,22.1194666667,50.5024333333,46.0464,44.0492666667,21.0455333333,14.7628666667,31.8592666667,34.3503333333,11.4916666667,13.1060666667,28.9350666667,40.6946,14.1749666667
620.95,22.0946666667,50.4890666667,46.0392666667,44.0237333333,21.0159333333,14.7318,31.7778,34.2361333333,11.5134,13.1416,28.8341333334,40.6845333333,14.2131333333
621.28,22.0616666667,50.4450333333,45.9929333333,43.9417333333,20.9862666667,14.8104666667,31.7112,34.1458666666,11.5724666667,13.1876,28.7472,40.6308,14.2374
621.62,21.9808,50.3270333333,45.8145333334,43.7895333333,20.8587333333,14.7713333333,31.5558666667,34.0408666667,11.5748666667,13.1743333333,28.6434666667,40.5872,14.2301
621.95,21.8654666667,50.1632666667,45.6609333333,43.6110666667,20.7560666666,14.7419333333,31.3146666667,33.8698,11.503,13.1382666666,28.4662666667,40.4347333333,14.1737
622.28,21.8078,50.1099,45.629,43.5562,20.6292,14.7515333333,31.1882,33.734,11.4936,13.1081333333,28.3113333333,40.3928666667,14.1477
622.62,21.8071333333,50.2162333333,45.7385333333,43.5822,20.622,14.8166666667,31.2004666667,33.7511333333,11.5504,13.1638666667,28.2965333333,40.4898666667,14.2142666667
622.95,21.607,50.0705,45.5882666667,43.4742,20.4393333333,14.7064,30.9904666667,33.5771333333,11.4512,13.0555333333,28.0332,40.351,14.0934666667
623.28,21.6144666667,50.1334666667,45.6003333333,43.4684666667,20.4322,14.7935333333,30.9364,33.5370666667,11.4904,13.0754666667,27.9529333333,40.4238,14.1281333333
623.62,21.5871333333,50.1467,45.5516,43.3736666667,20.4378,14.8829333333,30.8899333333,33.4694666667,11.5073333333,13.086,27.8896666666,40.4371333333,14.2754333333
623.95,21.5201333333,50.2468,45.5986666667,43.3987333333,20.3483333333,14.8380666667,30.8277333333,33.3980666667,11.4220666667,13.0183333333,27.8594,40.4533333334,14.2281
624.28,21.4037333334,50.215,45.602,43.3917333333,20.2656666667,14.8387333333,30.713,33.2612666667,11.3724666667,12.9774,27.6947333333,40.3767333333,14.2112666667
624.62,21.1962666667,50.1210333333,45.4995333333,43.2785333333,20.0875333333,14.7754,30.5523333333,33.1366666667,11.2726,12.843,27.5342666667,40.2842666667,14.0887333333
624.95,21.2071333333,50.1491,45.5435333333,43.3458666667,20.0323333333,14.7764666667,30.4809333333,33.1148666667,11.2848,12.905,27.4953333333,40.3164,14.1378
625.28,21.0848666667,49.9822,45.3756666667,43.1744666667,19.9216,14.7193333333,30.2937333333,32.9068666667,11.2312666667,12.8333333334,27.3404666667,40.092,14.1200666667
625.61,21.1442666667,50.1298,45.4717333333,43.298,19.9638666667,14.7903333333,30.3449333333,32.9921333333,11.2962,12.9005333333,27.3512666667,40.2144666667,14.2008666667
625.95,21.0954,50.1722,45.4542666667,43.3518,19.9794666667,14.8014,30.3382666667,33.0113333333,11.2856666667,12.9269333333,27.3128666667,40.2190666667,14.3021666667
626.28,20.9557333333,50.0619,45.3221333333,43.2674,19.8872,14.714,30.1716,32.8615333333,11.2193333333,12.8743333333,27.1622,40.1134,14.2250666667
626.61,20.9274,50.0217333333,45.3167333333,43.2144,19.8559333333,14.7134666667,30.0307333333,32.7722,11.2254666667,12.9156666667,27.082,40.0637333333,14.2695666667
626.94,20.8066,49.9857333333,45.2691333333,43.1524,19.7674666667,14.6375333333,29.9039333333,32.6998,11.1792666667,12.8768666667,26.9464666667,39.9938666667,14.2846
627.28,20.7131333333,49.9586,45.2054666667,43.1222,19.6747333333,14.5899333333,29.7645333333,32.6057333333,11.122,12.8728,26.83,39.8803333333,14.189
627.61,20.6458,49.8859666667,45.1744666667,43.0816666667,19.6482,14.5836666667,29.6926,32.5674666667,11.1388,12.8764,26.7300666667,39.8739333333,14.2045
627.94,20.6478666667,49.8977333333,45.2044,43.1229333333,19.6525333333,14.6268666667,29.6489333333,32.584,11.1940666667,12.9253333333,26.7524,39.9243333333,14.2583
628.27,20.7024,49.8944,45.1544666667,43.1185333334,19.6060666667,14.6662,29.5849333333,32.5121333333,11.2572666667,12.9745333333,26.7068666667,39.9066,14.3618333333
628.61,20.5542,49.8362666667,45.0610666667,43.022,19.5107333333,14.6034,29.4308,32.4234666667,11.2114666667,12.8884,26.5130666667,39.8089333333,14.2813
628.94,20.5182,49.9478666667,45.1834,43.1267333333,19.5279333333,14.6218,29.4112666667,32.4612666667,11.1817333333,12.8989333333,26.4182666667,39.9835333333,14.2781666667
629.27,20.3856,49.8323,45.0557333333,43.0834666667,19.3854666667,14.5545333333,29.2281333333,32.2954,11.1324,12.8533333333,26.2605333333,39.8798,14.2583
629.60,20.2964666667,49.7235333333,44.9635333333,42.9824,19.2778666667,14.515,28.9816,32.1362,11.0823333333,12.7657333333,26.1262,39.797,14.1686666667
629.94,20.2422666666,49.7324333333,44.9576666667,43.0118666667,19.2162,14.5608666667,28.9066666667,32.1507333333,11.0703333333,12.7787333333,26.0286666667,39.8109333333,14.2492333333
630.27,20.2642,49.8480666667,45.0535333333,43.131,19.2182666667,14.6228666667,28.9344,32.2212666667,11.1056666667,12.8087333333,26.056,39.9170666667,14.2993666667
630.60,20.1996,49.7934666667,45.0172666667,43.0924666667,19.1448,14.6019333333,28.8228666667,32.1703333333,11.0573333333,12.7813333333,25.9922666667,39.8802666667,14.2845
630.93,20.0742666667,49.696,44.9934666667,43.021,19.03,14.5054666667,28.6722,32.1142666667,11.0274,12.7136,25.9076666667,39.8948,14.2759
631.26,20.1007333333,49.6846333333,44.9714666667,43.0551333333,19.0411333333,14.6063333333,28.5825333333,32.1398666667,11.0954,12.7886666666,25.8872666667,39.9296666667,14.3522666667
631.60,20.0392,49.5964666667,44.8099333334,42.9619333333,18.9819333333,14.6504,28.4813333333,32.0178666666,11.0928666667,12.8448,25.7857333333,39.8841333334,14.4004
631.93,20.1534666667,49.7893666667,45.0497333333,43.1707333334,19.1086666667,14.808,28.5342666667,32.21,11.1975333333,13.0134666667,25.8975333333,40.0656666667,14.5418
632.26,20.1684666667,49.7769,45.087,43.2144666667,19.1322666667,14.8284666667,28.4975333333,32.1754,11.2392,13.056,25.9110666667,40.1248666667,14.6315666667
632.59,20.2542,49.9062666667,45.2612,43.3102,19.1666666667,14.9911333333,28.5073333333,32.2700666667,11.3627333333,13.2008666667,26.0318,40.2280666667,14.7755333333
632.92,20.2442666667,49.9922333333,45.284,43.3647333334,19.1515333333,14.9874666667,28.4724,32.2932,11.3944,13.2304666667,26.0054,40.2872666667,14.826
633.26,20.2462,50.0537333333,45.3247333333,43.4474,19.1551333333,14.9994,28.5036666667,32.3284,11.4356,13.3104,25.9752,40.3182,14.9225
633.59,20.2545333333,50.0231333333,45.2894,43.4105333333,19.1200666667,15.0035333333,28.4408,32.2376666667,11.4791333334,13.3199333333,25.9720666667,40.2666666667,14.9307666667
633.92,20.2463333333,50.0414,45.3245333333,43.4424666667,19.0992666667,15.0305333333,28.4192,32.2117333333,11.5270666667,13.3448,25.9428666667,40.2710666667,14.9522333333
634.25,20.235,50.0499,45.3732,43.4869333333,19.0756666667,15.0853333333,28.372,32.2044666667,11.5517333333,13.4068666667,25.9110666667,40.3232666667,14.9676666667
634.58,20.2832666667,50.1159333333,45.3312666667,43.5466,19.0745333333,15.1864,28.3661333333,32.1446,11.6114,13.451,25.8717333333,40.299,15.0131666667
634.91,20.1707333333,50.0377666667,45.2358666667,43.4974,18.9851333333,15.1207333333,28.2329333333,31.9631333333,11.5234,13.3564,25.7136666667,40.1762666667,14.9472333333
635.25,20.0330666667,50.0082333333,45.2604666666,43.4622666667,18.8484666667,15.0040666667,28.0930666667,31.8588,11.3828666667,13.2900666667,25.5529333333,40.1666,14.8714333333
635.58,19.748,49.8598333333,45.0758666667,43.2663333333,18.687,14.8127333333,27.8779333333,31.5957333333,11.2524666667,13.1266666667,25.2722666666,39.9687333333,14.742
635.91,19.7022,49.8800666667,45.0626,43.2828,18.6534666667,14.8464,27.8063333333,31.5641333333,11.2719333333,13.1773333333,25.2194,39.9597333333,14.7440666667
636.24,19.5798666666,49.8658666667,44.9875333333,43.2529333333,18.5503333333,14.7464666667,27.6719333333,31.4396666667,11.1967333333,13.1240666667,25.0913333333,39.8974666667,14.7095333333
636.57,19.5086,49.8457,45.0485333333,43.1473333333,18.5064666667,14.7902666667,27.5870666667,31.4505333333,11.1390666667,13.1364,25.0682,39.9080666667,14.6681666667
636.90,19.4397333333,49.7482666666,44.9475333333,42.9988,18.4206666667,14.7425333333,27.4540666667,31.3654666667,11.1108,13.0431333333,24.9488666667,39.8268666667,14.6243666667
637.23,19.4492666667,49.8382333333,45.0513333333,43.1189333334,18.474,14.8442,27.4115333333,31.4282,11.1641333333,13.1256666667,24.9540666667,39.9420666667,14.7062
637.56,19.3294,49.7966333333,44.8684,42.9808666667,18.3558666667,14.7798666667,27.2381333333,31.3099333333,11.062,13.0334666667,24.7844,39.9062666667,14.6764333333
637.90,19.1967333333,49.7074,44.7589333334,42.8657333333,18.2305333333,14.6915333333,27.0896,31.1611333334,11.002,12.9413333333,24.6591333333,39.7557333333,14.6625333333
638.23,19.2437333333,49.6939666667,44.8360666667,42.8831333333,18.2508,14.7321333333,27.1180666667,31.2363333333,11.0544,13.0730666667,24.6917333333,39.8072666667,14.7858
