wavelength,Back_ConAlbm,Belly_ConAlbm,Breast_ConAlbm,Crissum_ConAlbm,Crown_ConAlbm,DorTail_ConAlbm,Patch10_ConAlbm,Rump_ConAlbm,Throat_ConAlbm,WingTip_ConAlbm
605.90,5.0904,4.8754,4.30573333333,4.96026666667,7.706,6.5056,6.0048,5.65793333333,4.73393333333,7.8126
606.24,5.07886666667,4.883,4.31406666667,4.95506666667,7.69760000001,6.51766666666,5.99326666667,5.67433333334,4.74726666667,7.8044
606.58,5.04973333333,4.8914,4.32553333333,4.967,7.70853333334,6.5228,6.01206666667,5.69126666667,4.7602,7.80233333333
606.91,5.026,4.84433333333,4.2848,4.92126666667,7.67193333334,6.4862,5.95126666667,5.65506666667,4.72386666667,7.76493333333
607.25,4.981,4.78686666667,4.20633333333,4.8406,7.5806,6.45306666667,5.90246666667,5.60986666667,4.67426666667,7.72626666667
607.58,4.89146666667,4.7032,4.12106666667,4.727,7.47333333334,6.36086666667,5.82613333333,5.54946666667,4.5938,7.6602
607.92,4.81066666667,4.58526666667,4.0226,4.6138,7.38073333333,6.25433333334,5.74106666666,5.4828,4.48793333333,7.57846666667
608.25,4.73346666667,4.5076,3.9378,4.5166,7.28693333333,6.16873333333,5.65806666667,5.43846666667,4.408,7.50086666666
608.59,4.61813333333,4.38773333333,3.8312,4.3932,7.15306666667,6.08046666667,5.5362,5.3422,4.24793333333,7.387
608.92,4.39333333333,4.1692,3.61833333333,4.186,6.92086666667,5.95433333333,5.2926,5.15593333333,4.02433333334,7.2042
609.26,4.174,3.9626,3.42386666667,4.005,6.72166666667,5.83726666667,5.0926,5.0038,3.82093333333,7.0118
609.59,3.9796,3.7368,3.21093333334,3.809,6.52433333333,5.71513333333,4.8804,4.84253333333,3.61613333333,6.83433333333
609.93,3.73166666667,3.49253333333,2.98873333333,3.57553333333,6.29746666667,5.5262,4.6194,4.64126666666,3.3792,6.6262
610.26,3.50046666667,3.24653333333,2.7432,3.31126666667,6.04406666667,5.30993333334,4.35633333334,4.42553333333,3.1228,6.37573333333
610.60,3.34593333333,3.08266666666,2.60793333333,3.17813333333,5.907,5.206,4.19346666667,4.29893333333,2.9526,6.2006
610.93,3.07166666667,2.80666666667,2.34773333333,2.9216,5.6722,4.9696,3.90646666667,4.03726666667,2.6626,5.93066666667
611.27,2.8952,2.6174,2.19353333333,2.7876,5.52426666667,4.86053333333,3.72953333333,3.90293333333,2.4732,5.78173333333
611.60,2.85286666667,2.56646666667,2.1362,2.7288,5.46553333333,4.85106666667,3.63973333333,3.8296,2.4168,5.71166666667
611.93,2.75193333333,2.4758,2.05106666667,2.64946666667,5.411,4.80873333333,3.5282,3.73246666667,2.32573333333,5.6272
612.27,2.71653333333,2.4206,1.99466666667,2.6274,5.38746666667,4.7606,3.47066666667,3.698,2.32546666667,5.60273333333
612.60,2.8324,2.55966666667,2.10406666667,2.775,5.52166666667,4.8456,3.5748,3.8056,2.46893333333,5.75566666667
612.94,2.83273333333,2.5346,2.096,2.74513333333,5.47546666667,4.78226666667,3.56713333333,3.76406666667,2.44946666667,5.70373333333
613.27,3.0188,2.75913333333,2.30093333333,2.929,5.6636,4.94193333333,3.76546666667,3.94293333334,2.629,5.8694
613.61,3.2008,2.89293333333,2.4356,3.06173333333,5.8042,5.06846666667,3.91466666667,4.04833333333,2.73873333333,5.97533333334
613.94,3.41773333333,3.06213333333,2.64373333333,3.29746666667,5.99126666667,5.26386666667,4.09866666667,4.23333333333,2.95326666667,6.20433333333
614.28,3.64066666667,3.26393333333,2.78113333333,3.49006666667,6.13633333333,5.43626666667,4.2726,4.38093333333,3.15153333333,6.40073333333
614.61,3.94613333333,3.565,3.08793333333,3.79666666667,6.41386666667,5.73973333333,4.57453333333,4.68833333333,3.43806666667,6.71306666667
614.94,4.11086666667,3.7418,3.2182,3.9412,6.56166666667,5.8656,4.70253333333,4.80633333333,3.60553333333,6.82853333334
615.28,4.14273333333,3.79106666667,3.25073333333,4.01446666667,6.58853333333,5.89266666667,4.77706666667,4.8502,3.6664,6.889
615.61,4.31593333333,3.9172,3.39493333333,4.16473333333,6.70686666667,6.04553333333,4.94666666667,4.98973333333,3.82046666667,7.06926666667
615.95,4.53006666666,4.172,3.64113333333,4.3804,6.90746666667,6.32253333333,5.18113333333,5.19566666667,4.0454,7.27346666667
616.28,4.65626666667,4.28953333333,3.74406666667,4.46033333333,7.00286666667,6.41586666667,5.3376,5.288,4.13726666667,7.34193333333
616.61,4.84966666667,4.51893333333,3.91413333333,4.68313333333,7.24246666667,6.67746666667,5.55406666666,5.49046666667,4.36,7.59126666667
616.95,4.8198,4.47493333333,3.8594,4.63906666667,7.18446666667,6.60246666667,5.54333333333,5.4622,4.37013333333,7.5548
617.28,4.89646666667,4.57306666667,3.92626666667,4.76133333333,7.25373333333,6.68446666667,5.65666666667,5.56386666667,4.48366666667,7.65806666667
617.62,4.8904,4.5702,3.88513333333,4.72033333333,7.24233333333,6.658,5.63326666667,5.54493333333,4.47306666667,7.60286666667
617.95,4.88106666667,4.60486666667,3.94553333333,4.757,7.28106666667,6.68826666667,5.6764,5.58993333333,4.49473333333,7.6766
618.28,4.80506666667,4.5218,3.88846666667,4.65326666667,7.20173333333,6.59013333333,5.6084,5.49066666667,4.43766666667,7.54706666667
618.62,4.84406666667,4.563,3.94646666667,4.72106666667,7.22573333333,6.64506666667,5.6784,5.53973333333,4.48453333333,7.62633333333
618.95,4.82793333333,4.52833333333,3.94233333333,4.6744,7.1984,6.6374,5.62906666667,5.47593333333,4.45846666667,7.57606666667
619.28,4.82893333333,4.55306666667,3.9182,4.65606666667,7.17946666667,6.62226666666,5.63173333333,5.50333333333,4.4826,7.5762
619.62,4.74366666667,4.41493333334,3.7912,4.54546666667,7.0856,6.53026666667,5.50273333333,5.3976,4.36366666667,7.50366666667
619.95,4.7188,4.329,3.73726666667,4.50646666667,7.05206666667,6.51066666667,5.46453333333,5.34893333334,4.34626666666,7.4824
620.28,4.68393333333,4.2628,3.68553333333,4.43773333333,6.9872,6.41726666667,5.3984,5.26493333333,4.27873333333,7.42713333333
620.62,4.69633333333,4.30186666667,3.72633333333,4.46686666667,7.02906666667,6.48526666667,5.42686666667,5.28513333333,4.29526666667,7.43433333333
620.95,4.71373333333,4.3202,3.7496,4.44146666667,7.006,6.5166,5.43013333333,5.2862,4.3164,7.42106666667
621.28,4.7248,4.33166666667,3.77266666667,4.47313333333,7.03126666667,6.55586666667,5.465,5.29486666667,4.3324,7.4686
621.62,4.7134,4.25333333333,3.7476,4.40506666667,6.98673333333,6.5378,5.42486666667,5.23033333333,4.3202,7.40393333333
621.95,4.79146666667,4.39126666667,3.81813333333,4.54893333334,7.08126666666,6.6588,5.5016,5.3262,4.43326666667,7.5368
622.28,4.70693333333,4.3172,3.7368,4.43526666667,7.0246,6.6264,5.41013333333,5.24153333333,4.3324,7.43473333333
622.62,4.7736,4.42246666667,3.85333333334,4.5184,7.14886666667,6.71086666667,5.49146666667,5.3814,4.41973333333,7.56333333334
622.95,4.7326,4.37426666667,3.85233333333,4.504,7.1206,6.69086666667,5.44166666667,5.30493333333,4.37313333333,7.50086666667
623.28,4.75213333333,4.42086666667,3.88973333333,4.51373333333,7.13266666667,6.69306666667,5.4928,5.29406666667,4.4088,7.48273333333
623.62,4.7848,4.50313333333,3.955,4.55093333333,7.18646666667,6.7572,5.5366,5.3202,4.44173333333,7.5188
623.95,4.85153333333,4.58326666667,4.04686666667,4.6204,7.24486666667,6.868,5.6308,5.39113333334,4.53546666667,7.6096
624.28,5.02313333333,4.72406666666,4.181,4.73746666667,7.33373333334,6.98126666667,5.75606666667,5.49533333333,4.669,7.77986666667
624.62,5.06826666667,4.7768,4.258,4.79926666667,7.41166666667,7.03146666667,5.80853333333,5.55893333333,4.7396,7.8818
624.95,5.17413333333,4.97393333333,4.40886666667,4.93333333333,7.51026666667,7.17853333333,5.94846666667,5.6968,4.9002,8.03086666667
625.28,5.2812,5.1028,4.501,5.0596,7.60153333333,7.277,6.06033333333,5.7976,4.99086666667,8.13653333333
625.61,5.285,5.08733333333,4.48486666667,5.03233333333,7.59793333333,7.26606666667,6.08293333333,5.79346666667,4.9766,8.15593333333
625.95,5.3656,5.20073333333,4.57053333333,5.14113333333,7.69299999999,7.33646666667,6.20513333333,5.87886666667,5.0932,8.277
626.28,5.40726666667,5.21066666667,4.57473333333,5.1936,7.70853333334,7.39026666667,6.24733333333,5.87506666667,5.13706666667,8.314
626.61,5.51393333333,5.30046666667,4.66386666667,5.28626666667,7.80993333334,7.5128,6.35533333333,6.0044,5.24706666667,8.43506666667
626.94,5.6084,5.39173333333,4.74426666667,5.35193333334,7.89226666667,7.58213333333,6.4256,6.0712,5.30206666667,8.54046666667
627.28,5.579,5.35886666667,4.7056,5.2972,7.851,7.53813333333,6.40333333333,6.0408,5.28506666667,8.5098
627.61,5.65506666667,5.44286666666,4.77513333333,5.40173333333,7.93553333335,7.59846666667,6.48633333333,6.10533333333,5.3572,8.6058
627.94,5.56533333333,5.39206666667,4.70666666667,5.3838,7.87833333334,7.56606666667,6.42293333333,6.0586,5.30166666667,8.53646666667
628.27,5.52826666667,5.3596,4.64833333333,5.31453333333,7.79513333333,7.529,6.3906,6.00646666667,5.24626666667,8.48333333333
628.61,5.4244,5.2004,4.52953333333,5.18366666667,7.70213333333,7.42726666667,6.2784,5.86333333333,5.09153333333,8.37366666667
628.94,5.3418,5.14993333333,4.47313333333,5.10966666667,7.65293333333,7.44406666667,6.24146666666,5.82466666667,5.03906666667,8.351
629.27,5.28266666666,5.11506666667,4.43693333333,5.05553333333,7.58013333333,7.40186666667,6.17606666667,5.77273333333,4.97326666667,8.30393333333
629.60,5.20893333334,5.0236,4.35946666667,4.9562,7.48133333333,7.33053333333,6.0694,5.70266666667,4.87966666667,8.21006666667
629.94,5.0568,4.94846666666,4.2552,4.8098,7.35360000001,7.24526666667,5.9754,5.61893333333,4.76126666667,8.10806666667
630.27,4.86493333333,4.82686666667,4.1226,4.66093333333,7.19266666667,7.10913333333,5.84553333333,5.4468,4.6152,7.96793333333
630.60,4.753,4.73426666667,4.02093333333,4.5908,7.06173333333,7.03506666667,5.79606666667,5.38946666666,4.56086666667,7.88753333333
630.93,4.7506,4.73673333333,3.98786666667,4.58726666667,7.0256,7.0204,5.76833333333,5.41,4.54646666667,7.89353333333
631.26,4.75346666667,4.7412,3.99,4.55693333333,7.02186666667,7.03193333333,5.775,5.4398,4.54946666667,7.88666666667
631.60,4.74633333333,4.71953333333,3.98546666667,4.49613333333,7.00693333333,7.05706666667,5.78653333334,5.43266666667,4.5536,7.88526666667
631.93,4.82653333333,4.7746,4.06186666667,4.58646666667,7.08333333333,7.1142,5.85013333333,5.50186666667,4.598,7.95526666667
632.26,4.8852,4.8488,4.12466666667,4.678,7.12753333333,7.19246666667,5.9146,5.61326666667,4.69573333333,8.024
632.59,4.9958,4.9998,4.2502,4.79893333333,7.22853333333,7.2512,6.02593333333,5.73646666667,4.7922,8.10466666667
632.92,5.0708,5.06206666667,4.32506666667,4.87553333333,7.30026666667,7.36026666667,6.1004,5.82373333333,4.88953333333,8.19066666667
633.26,5.24553333333,5.22466666667,4.49353333333,5.02686666667,7.44279999999,7.5152,6.26246666667,5.98386666667,5.05093333333,8.38253333333
633.59,5.39846666667,5.32053333333,4.5856,5.13313333333,7.51500000001,7.57413333334,6.35586666667,6.0712,5.13673333333,8.4612
633.92,5.51213333333,5.4052,4.63106666667,5.1972,7.60466666667,7.58099999999,6.40466666667,6.13593333333,5.17933333333,8.5416
634.25,5.5092,5.4436,4.6408,5.2098,7.63266666666,7.60626666667,6.39886666667,6.16726666667,5.17193333333,8.5648
634.58,5.55693333333,5.4836,4.74233333333,5.2942,7.70446666667,7.68700000001,6.46933333333,6.217,5.23413333333,8.64273333333
634.91,5.529,5.43673333333,4.68233333333,5.2766,7.64033333334,7.66433333334,6.4354,6.16313333333,5.19966666667,8.65093333333
635.25,5.59033333333,5.49253333333,4.7436,5.3648,7.6976,7.66979999999,6.47973333333,6.23166666667,5.27806666667,8.7168
635.58,5.4962,5.43106666667,4.62846666667,5.293,7.62633333333,7.57926666666,6.41813333334,6.145,5.20866666667,8.62413333334
635.91,5.42973333333,5.33573333333,4.5436,5.19253333333,7.53139999999,7.47193333333,6.3448,6.05686666667,5.10973333333,8.559
636.24,5.26986666667,5.15553333333,4.37686666667,5.0228,7.33173333333,7.27593333333,6.17186666667,5.8804,4.96786666667,8.42653333333
636.57,5.1192,5.03593333333,4.22666666667,4.89766666667,7.2298,7.1416,6.044,5.7682,4.83586666667,8.2968
636.90,5.00073333333,4.89493333333,4.05426666667,4.75626666667,7.06993333333,6.99526666667,5.9192,5.61993333333,4.69286666667,8.12166666667
637.23,4.9408,4.8902,4.02546666667,4.75906666667,7.03713333333,6.97466666667,5.8674,5.601,4.68453333333,8.08693333333
637.56,4.86173333333,4.82646666667,3.98213333333,4.73733333333,6.91466666667,6.96266666667,5.84326666667,5.5826,4.62913333333,8.0256
637.90,4.8646,4.75146666667,3.93733333333,4.74113333333,6.89,6.91146666667,5.82526666667,5.54553333333,4.62173333333,8.0028
638.23,4.75993333333,4.71773333333,3.83406666667,4.65,6.768,6.78173333333,5.75733333333,5.46193333333,4.53473333333,7.92206666667
638.56,4.6216,4.61773333333,3.77586666667,4.56426666667,6.66613333333,6.67073333333,5.64253333333,5.38513333333,4.4138,7.76973333334
638.89,4.52946666667,4.5228,3.7144,4.497,6.5868,6.63426666666,5.544,5.30453333333,4.27526666667,7.7056
639.22,4.46766666667,4.44966666667,3.69986666667,4.438,6.52033333333,6.64326666667,5.48706666667,5.26326666666,4.2314,7.70813333333
639.55,4.49233333333,4.5146,3.70593333333,4.4854,6.53606666667,6.68953333333,5.49033333333,5.27793333333,4.23066666667,7.70833333333
639.88,4.5,4.5428,3.74953333333,4.5134,6.557,6.75246666667,5.47046666667,5.3088,4.242,7.74413333334
640.21,4.51886666667,4.52246666667,3.80886666667,4.5026,6.5272,6.72926666667,5.46266666667,5.27613333333,4.21433333333,7.7264
640.54,4.4524,4.49466666667,3.837,4.5042,6.50633333333,6.71393333333,5.4286,5.2626,4.17833333333,7.68606666667
640.87,4.44466666667,4.46853333334,3.84386666667,4.49173333333,6.4578,6.70213333333,5.4506,5.2658,4.2092,7.688
641.20,4.37213333333,4.36853333333,3.73706666667,4.40646666667,6.39173333333,6.6148,5.3244,5.1496,4.17253333333,7.56986666667
641.53,4.38766666667,4.47253333333,3.82933333333,4.463,6.41346666667,6.6956,5.33693333333,5.18946666667,4.2148,7.5578
641.87,4.4106,4.442,3.8716,4.47846666667,6.44033333333,6.73526666666,5.28626666667,5.20513333333,4.20526666666,7.4968
642.20,4.37613333333,4.41293333333,3.8166,4.41653333333,6.39306666667,6.76146666666,5.19626666667,5.1474,4.17593333334,7.4546
642.53,4.514,4.59733333333,3.9178,4.56633333333,6.51226666667,6.86493333333,5.2986,5.30473333333,4.306,7.58666666667
642.86,4.48273333333,4.57333333333,3.88313333334,4.52546666667,6.48433333333,6.80613333334,5.26766666667,5.26913333333,4.2604,7.50793333333
643.19,4.38606666667,4.4866,3.7828,4.4184,6.39353333333,6.72033333333,5.1906,5.21506666667,4.2296,7.4664
643.52,4.34553333333,4.38266666667,3.6844,4.33166666667,6.401,6.6744,5.19046666667,5.17513333333,4.19186666667,7.378
643.85,4.33753333333,4.38173333333,3.6086,4.3282,6.35033333333,6.6884,5.17573333333,5.17186666667,4.19533333333,7.4086
644.18,4.4002,4.4112,3.6448,4.37446666667,6.3904,6.7416,5.2298,5.2166,4.29266666667,7.515
644.51,4.21126666667,4.16626666667,3.451,4.18986666667,6.21786666667,6.56,5.02433333333,4.9826,4.081,7.39066666667
644.84,4.1488,4.10833333333,3.42393333333,4.1218,6.18673333333,6.51946666667,4.96933333333,4.94073333333,3.99986666667,7.40406666667
645.17,4.06413333333,3.99586666667,3.33406666667,3.9928,6.0954,6.42433333333,4.90466666667,4.88793333333,3.91086666667,7.34986666667
645.50,4.1236,4.04893333333,3.32693333333,4.09813333333,6.12926666667,6.4552,5.01466666667,4.94153333333,3.9964,7.48233333333
645.83,4.23326666667,4.12486666667,3.37186666667,4.20013333333,6.21173333334,6.4892,5.10366666667,5.0196,4.09773333333,7.53853333333
646.16,4.0294,3.90706666667,3.18593333334,3.98493333333,5.975,6.30686666667,4.94986666667,4.80053333333,3.93546666667,7.35426666667
646.49,4.09013333333,3.98346666667,3.23106666667,4.0726,6.00506666667,6.39626666667,5.02126666667,4.8782,4.00413333333,7.47626666667
646.82,4.23613333333,4.0864,3.36713333333,4.1788,6.08366666667,6.4866,5.13426666666,4.95913333333,4.07113333333,7.5444
647.15,4.2824,4.15086666667,3.407,4.24813333333,6.02133333333,6.49,5.142,4.94113333333,4.08893333333,7.5858
647.48,4.36726666667,4.20926666667,3.48033333333,4.33386666667,6.1128,6.52906666667,5.24006666667,5.0278,4.1402,7.6252
647.81,4.23473333333,4.08226666667,3.31986666667,4.21806666667,5.9534,6.371,5.1078,4.925,3.9876,7.4448
648.14,4.36106666667,4.2398,3.44066666667,4.36413333333,6.092,6.52806666667,5.25033333333,5.079,4.0748,7.53446666666
648.47,4.59633333333,4.45546666667,3.67673333333,4.587,6.29706666667,6.74733333333,5.48353333333,5.34173333333,4.27586666666,7.76606666667
648.80,4.7266,4.569,3.78846666666,4.7076,6.4034,6.852,5.5598,5.43786666667,4.41053333333,7.90493333333
649.13,4.7932,4.6468,3.91333333333,4.7152,6.43033333333,6.94326666667,5.5834,5.45966666667,4.44106666667,7.92953333333
649.46,4.67266666667,4.48113333333,3.81086666667,4.55646666667,6.25506666667,6.80146666667,5.4634,5.3058,4.26886666667,7.8014
649.79,4.8132,4.62086666667,3.95526666667,4.67173333333,6.42713333333,6.885,5.5526,5.39373333333,4.41806666667,7.8672
650.11,4.9244,4.69833333333,4.04933333333,4.75866666667,6.53366666667,6.95593333333,5.60626666667,5.4914,4.52553333333,7.87633333333
650.44,4.92113333333,4.72466666667,4.09786666667,4.78766666666,6.5482,6.98546666666,5.62733333333,5.5292,4.5524,7.89213333333
650.77,4.9936,4.79466666667,4.1928,4.87853333333,6.64566666667,7.10193333333,5.68546666667,5.6062,4.6546,7.95253333333
651.10,5.0102,4.78553333333,4.1992,4.86286666667,6.62373333333,7.12280000001,5.65593333333,5.61213333333,4.6818,7.9752
651.43,5.13533333333,4.9464,4.33073333333,5.0152,6.7618,7.29960000001,5.7558,5.74866666667,4.76706666667,8.09946666667
651.76,5.23973333333,5.0396,4.40346666667,5.07566666667,6.82746666667,7.36253333334,5.8202,5.80053333333,4.867,8.1586
652.09,5.25873333333,5.0816,4.41273333333,5.09333333333,6.82646666667,7.37486666667,5.8096,5.7764,4.89166666667,8.1308
652.42,5.2794,5.063,4.42006666667,5.13966666667,6.83913333333,7.40380000001,5.82733333333,5.8184,4.93033333333,8.13373333333
652.75,5.12566666667,4.90953333333,4.2358,4.99253333333,6.69573333333,7.30726666667,5.67926666667,5.68886666667,4.832,7.9898
653.08,5.19113333333,5.0126,4.32433333333,5.1262,6.82253333333,7.414,5.76753333333,5.808,4.92826666667,8.08706666667
653.41,5.25,5.03206666667,4.34826666667,5.15,6.83466666667,7.50373333334,5.83213333333,5.8968,4.95986666666,8.16106666667
653.74,5.0756,4.93946666667,4.20606666667,5.0008,6.73213333333,7.37913333333,5.7292,5.774,4.85393333333,8.04953333333
654.06,5.14826666667,4.93873333333,4.21526666666,5.07866666667,6.80486666667,7.41873333333,5.7754,5.814,4.9554,8.08953333333
654.39,5.17066666667,4.97466666667,4.19706666667,5.12333333333,6.84486666667,7.48313333334,5.824,5.88153333333,4.9688,8.14933333333
654.72,5.2432,5.08533333333,4.30773333333,5.23033333334,6.97073333333,7.62853333334,5.93593333334,5.99866666667,5.09213333333,8.22933333333
655.05,5.36326666667,5.14853333333,4.46946666667,5.28646666667,7.07986666667,7.72559999999,6.06513333333,6.13326666667,5.27533333333,8.38173333333
655.38,5.35473333333,5.13846666667,4.4948,5.28013333333,7.12973333333,7.77433333333,6.07293333333,6.191,5.27333333333,8.43046666667
655.71,5.30646666667,5.0912,4.4546,5.23886666667,7.1136,7.7378,6.07966666667,6.15386666667,5.25913333333,8.42253333333
656.04,5.14926666667,4.96286666667,4.327,5.04646666667,6.96693333333,7.6562,5.96333333333,5.97066666667,5.11666666667,8.3354
656.37,5.29766666667,5.08993333333,4.46833333333,5.20646666667,7.115,7.76953333334,6.1846,6.14593333333,5.27873333333,8.55466666667
656.69,5.514,5.30826666667,4.67206666667,5.35873333333,7.27713333334,7.98406666666,6.4152,6.32366666667,5.50673333333,8.78013333333
657.02,5.49573333333,5.33693333333,4.6814,5.38553333333,7.32366666667,7.96266666667,6.4874,6.2936,5.51526666667,8.78253333333
657.35,5.72273333333,5.49933333333,4.8834,5.625,7.51213333334,8.1902,6.66813333333,6.472,5.72433333333,8.98173333333
657.68,5.87386666667,5.69053333333,5.04713333333,5.79066666667,7.66566666667,8.36553333334,6.8604,6.571,5.87313333333,9.15746666667
