wavelength,Back_LopGrif,Belly_LopGrif,Breast_LopGrif,Crissum_LopGrif,Crown_LopGrif,DorTail_LopGrif,Patch10_LopGrif,Rump_LopGrif,Throat_LopGrif,WingTip_LopGrif
588.41,12.176,45.139,23.9473333333,49.7908,11.0454666667,9.31793333334,56.2356333333,13.5682666667,23.1888666667,9.54040000001
588.74,12.1583333333,45.1399333333,23.9388666667,49.8032,11.0287333333,9.28653333333,56.2042333333,13.5438,23.1598,9.51126666667
589.08,12.2056,45.2042,23.9942,49.8766,11.0435333334,9.32973333334,56.2655666667,13.5679333333,23.2162666667,9.54486666667
589.42,12.1864,45.2056666666,23.9734666667,49.8364666667,11.0272666667,9.30640000001,56.2524333333,13.5419333333,23.1847333333,9.54126666668
589.76,12.1388666667,45.2393333333,23.9644,49.8618666667,10.9987333333,9.27493333334,56.291,13.5194,23.1522666667,9.50246666666
590.09,12.1664666667,45.2694666667,23.9686,49.8492666667,11.0103333333,9.29886666666,56.2853333333,13.5125333334,23.1652666667,9.51366666667
590.43,12.1363333333,45.3188666667,23.9334,49.8856,10.9824666667,9.2702,56.2913666667,13.4724666667,23.1558,9.4878
590.77,12.1605333333,45.3514666667,23.9542666667,49.8782666667,10.9877333333,9.27913333334,56.2711,13.4746,23.1753333334,9.51426666667
591.11,12.1681333333,45.3844,23.9710666667,49.8855333333,11.0105333333,9.28373333334,56.2581,13.4708,23.1952666667,9.54106666667
591.44,12.2328,45.3873333333,23.9971333334,49.9312666667,11.0531333333,9.3336,56.2742,13.5108,23.2178,9.58913333332
591.78,12.2078,45.3368666667,23.9904,49.8755333333,11.0306,9.29900000001,56.2177,13.4885333333,23.1782,9.58686666666
592.12,12.1756666667,45.3356,23.9388666667,49.851,10.9759333333,9.27233333333,56.2448333333,13.4417333333,23.1485333333,9.55053333333
592.46,12.1626,45.3230666667,23.9304666667,49.8138666666,10.9750666667,9.29373333334,56.2487666667,13.4581333333,23.1721333333,9.58140000001
592.79,12.1386666667,45.3134666667,23.9194,49.8244666667,10.9657333333,9.27513333333,56.2579666667,13.4552,23.1508666667,9.56286666666
593.13,12.2193333333,45.3654666667,23.9907333333,49.8932,11.0188666667,9.33773333333,56.3351,13.5158,23.2337333333,9.63293333333
593.47,12.2504,45.3687333333,24.0287333333,49.9046666667,11.0611333333,9.35613333333,56.3352333334,13.5336,23.2724,9.66060000001
593.80,12.2580666667,45.4277333333,24.0560666667,49.9574666667,11.0891333333,9.38353333333,56.3971666667,13.5496,23.2974,9.69993333335
594.14,12.2360666667,45.3548,24.0350666667,49.9074,11.0594666667,9.35366666666,56.3630666667,13.5104666667,23.2566666666,9.66853333333
594.48,12.2712,45.4362666666,24.0612666667,49.9826666667,11.0906666667,9.39726666666,56.4339,13.5623333333,23.3218,9.70293333333
594.81,12.2602666667,45.4506666667,24.0424666667,49.9772666666,11.0582666667,9.39006666666,56.4486666667,13.5689333333,23.2982,9.67053333335
595.15,12.2207333333,45.4471333333,23.9988,49.9219333333,11.0091333333,9.34186666667,56.4083,13.5282666667,23.2591333333,9.63833333335
595.49,12.241,45.4797333333,24.0126,49.9496666667,11.0413333334,9.36,56.4261666667,13.5380666667,23.2736,9.64873333333
595.82,12.2618666667,45.5144,24.0466,49.9613333333,11.0868666667,9.39233333334,56.4572,13.5792666666,23.3186,9.70326666667
596.16,12.3222666667,45.6012,24.1314,50.0672666667,11.1418,9.42986666666,56.5446,13.6072666667,23.3732,9.75193333334
596.50,12.3623333333,45.6054666667,24.1512,50.0426,11.1666666667,9.46586666666,56.5200333333,13.6502,23.4040666667,9.80106666666
596.83,12.3494,45.6194666667,24.161,50.0702,11.1506,9.462,56.4934666667,13.6603333333,23.3920666667,9.81260000001
597.17,12.3394,45.5943333333,24.1241333333,50.0191333333,11.112,9.47373333333,56.4383,13.6549333333,23.3563333334,9.82266666668
597.51,12.3030666667,45.5774,24.1011333333,50.0122666667,11.0763333334,9.44680000001,56.3895333333,13.6370666667,23.3208666667,9.78519999999
597.84,12.3106,45.6014,24.1150666667,50.0014666667,11.0966,9.47619999999,56.3889666667,13.6656666666,23.3314,9.82126666667
598.18,12.2777333333,45.5692,24.1251333333,49.9906,11.1020666667,9.46300000001,56.3543,13.6547333333,23.3005333333,9.8258
598.52,12.3151333333,45.6277333333,24.1746666667,50.0458,11.1443333333,9.5074,56.3847333333,13.6875333333,23.3485333334,9.89266666665
598.85,12.3254666667,45.6503333333,24.2099333333,50.091,11.1788,9.54526666667,56.3954333333,13.7036,23.3658,9.90380000001
599.19,12.3186666667,45.6572,24.2274,50.088,11.1795333333,9.56086666665,56.3791666667,13.7088666667,23.3654,9.92993333333
599.53,12.3262666667,45.6417333334,24.2234,50.1185333333,11.1607333334,9.54886666668,56.3831333333,13.7021333333,23.3308,9.91686666667
599.86,12.3202666667,45.6151333333,24.1992666667,50.0916666667,11.1512666667,9.56040000001,56.3486,13.7203333333,23.3186666667,9.91200000001
600.20,12.3686,45.717,24.2680666667,50.1913333333,11.2007333333,9.61319999999,56.4558,13.7603333333,23.3608,9.94619999999
600.53,12.3318,45.6710666667,24.2271333333,50.1297333333,11.1802,9.59266666666,56.4218666667,13.7172666667,23.3258,9.90273333333
600.87,12.3644666667,45.7522,24.2759333333,50.2582,11.2080666667,9.5854,56.5722,13.7473333333,23.3656,9.92406666667
601.21,12.3619333333,45.6942,24.2518666667,50.2032,11.1903333333,9.56600000001,56.5594333333,13.7216666667,23.361,9.91873333333
601.54,12.3851333333,45.6946666667,24.2490666667,50.1853333333,11.1895333333,9.56720000001,56.5286666667,13.6928666667,23.3472666667,9.91313333334
601.88,12.4190666666,45.6458,24.2356666667,50.1398,11.192,9.58046666667,56.4839666667,13.6918666667,23.345,9.89933333334
602.21,12.3929333334,45.5635333333,24.1874,50.0781333333,11.1530666667,9.5532,56.3958666667,13.6501333333,23.3058666667,9.8588
602.55,12.4114,45.6144,24.2249333333,50.1519333333,11.1552,9.57940000001,56.4667666667,13.697,23.3698,9.89733333335
602.88,12.4192666667,45.575,24.2086666667,50.1306666667,11.1388666667,9.57206666667,56.4627666667,13.7072666667,23.3590666667,9.88726666667
603.22,12.3882,45.5772666667,24.1624,50.1084,11.1018,9.54786666665,56.4372,13.6704666667,23.3429333333,9.87306666667
603.56,12.3576,45.5832,24.1457333333,50.0906666667,11.0686,9.50446666667,56.4465,13.631,23.3292666667,9.85653333333
603.89,12.3084666667,45.5448,24.1213333333,50.0305333333,11.0484666667,9.47760000001,56.3859666667,13.5982666667,23.2900666667,9.84579999999
604.23,12.346,45.594,24.1683333333,50.0924,11.0818,9.51579999999,56.4463,13.6279333333,23.3250666667,9.88779999999
604.56,12.3494,45.5613333333,24.1681333333,50.0456666667,11.0848666667,9.532,56.3806666667,13.6182,23.3018666667,9.88246666667
604.90,12.3682666667,45.6376666667,24.2024666667,50.1086666667,11.1314666667,9.55999999999,56.4143,13.6536,23.3455333334,9.91853333333
605.23,12.3608666667,45.6556666667,24.226,50.1400666667,11.1478666667,9.58200000001,56.4541666667,13.6865333333,23.3808666667,9.93906666667
605.57,12.3652,45.6624666667,24.2244,50.1353333333,11.1496,9.5852,56.4708,13.6878,23.3911333333,9.97233333333
605.90,12.3718,45.6912666667,24.2514,50.1519333333,11.1736,9.57180000001,56.4986,13.6778666667,23.4017333333,9.97113333334
606.24,12.3521333333,45.6456666667,24.2216,50.0908666667,11.1464666667,9.55373333334,56.4373666667,13.6368666667,23.3528,9.93753333333
606.58,12.3815333333,45.7431333333,24.2701333333,50.1562666667,11.1917333333,9.588,56.4973333333,13.6539333333,23.4014,9.96
606.91,12.4162666667,45.7835333333,24.3572666667,50.1926,11.2664666667,9.64213333332,56.5448,13.7201333333,23.4478666667,10.0325333333
607.25,12.4462,45.8108,24.3835333333,50.2229333333,11.3235333333,9.68506666667,56.5603666667,13.7662,23.4641333333,10.067
607.58,12.4614666667,45.8045333333,24.3824666667,50.2425333333,11.3095333333,9.69213333333,56.5823,13.7517333333,23.4755333333,10.057
607.92,12.4751333333,45.801,24.373,50.2078,11.3359333333,9.71079999999,56.598,13.7744,23.4800666667,10.0810666667
608.25,12.4622,45.7713333333,24.3568,50.1638,11.3451333333,9.71526666667,56.5746,13.7758,23.4642,10.0965333333
608.59,12.5023333333,45.7715333333,24.3784,50.1438,11.3655333333,9.75473333333,56.5919666666,13.8039333333,23.4708666667,10.1285333333
608.92,12.4756,45.7680666667,24.358,50.1221333333,11.3369333333,9.71293333334,56.5806666667,13.7842666667,23.4192666667,10.0912666667
609.26,12.4588,45.8048,24.3698,50.1729333333,11.3336,9.71206666666,56.6246333333,13.7711333333,23.4232,10.0784
609.59,12.4098666667,45.7286666667,24.3161333333,50.0836,11.2956,9.70513333333,56.5893666667,13.7597333333,23.3838,10.071
609.93,12.4246666667,45.7206,24.3175333333,50.0414666667,11.3108,9.70506666667,56.5861,13.7574,23.3977333333,10.0888666667
610.26,12.3718,45.6434666667,24.2734,49.968,11.267,9.65880000001,56.5343,13.7078,23.338,10.0788666667
610.60,12.364,45.5848666667,24.2254,49.8950666667,11.2364666667,9.64006666667,56.4653,13.6585333333,23.2963333333,10.0427333333
610.93,12.3427333333,45.5337333333,24.2121333333,49.8360666667,11.1957333333,9.62506666667,56.4592,13.6278666667,23.2841333333,10.0245333333
611.27,12.3638,45.5048666667,24.2106,49.7934666667,11.212,9.62693333334,56.4109333334,13.6414666667,23.2825333333,10.0638
611.60,12.3086666667,45.4738,24.2044666667,49.7737333333,11.1590666667,9.56466666668,56.3471333333,13.5725333333,23.2338,10.0143333333
611.93,12.2829333333,45.4874666667,24.1846666667,49.8044666667,11.1230666667,9.52693333333,56.3908333333,13.5409333334,23.2414666667,10.0004666667
612.27,12.2572666667,45.5125333333,24.1868,49.8444666667,11.0945333333,9.50806666665,56.4449666667,13.5119333333,23.2394666667,9.96793333333
612.60,12.307,45.5475333333,24.24,49.8934666667,11.1406666667,9.52893333333,56.4634666667,13.5198,23.3026,10.0186
612.94,12.2417333334,45.4900666667,24.1728,49.8503333333,11.0802666667,9.45486666667,56.4221333333,13.4552666667,23.2269333333,9.93980000001
613.27,12.253,45.5342,24.1996666667,49.9286,11.0986666667,9.46206666668,56.4561666667,13.4448666667,23.2274,9.92100000001
613.61,12.2255333333,45.5333333333,24.1872666667,49.9775333333,11.0631333334,9.43566666666,56.4684666667,13.4523333333,23.2033333333,9.91653333332
613.94,12.28,45.6266666667,24.2364,50.1264666667,11.1167333333,9.49960000001,56.5747666667,13.5000666666,23.2812666667,9.95326666665
614.28,12.3416,45.7651333333,24.3572,50.3126,11.1912,9.55346666666,56.7203666667,13.5993333333,23.4048,10.0028
614.61,12.3767333333,45.8244666667,24.3932,50.4235333333,11.2123333333,9.5884,56.7585333333,13.6231333333,23.4355333333,10.0326
614.94,12.3181333333,45.9011333333,24.363,50.474,11.1820666667,9.55126666666,56.8113333333,13.5734,23.4068,9.95866666666
615.28,12.3357333333,45.9041333333,24.3271333333,50.4758,11.1808,9.5558,56.804,13.582,23.4304666667,9.94373333334
615.61,12.3673333333,45.9318,24.3794,50.4636666666,11.2237333333,9.59493333333,56.7784666667,13.6272,23.428,9.94913333332
615.95,12.386,45.9052666667,24.3842,50.4548666667,11.2414666667,9.58846666667,56.7762333333,13.6372666667,23.4334,9.96853333334
616.28,12.3746,45.8825333333,24.3342,50.4366666667,11.1768666667,9.57713333335,56.7906666667,13.6265333334,23.3789333333,9.93673333334
616.61,12.4587333333,45.9705333333,24.3842666667,50.4726666667,11.2245333333,9.66166666666,56.7973,13.7058666667,23.4632666667,10.0318666667
616.95,12.5051333334,46.0767333333,24.486,50.5965333333,11.2512,9.69460000001,56.9230666667,13.7580666667,23.5529333333,10.0764666667
617.28,12.5159333333,46.0856,24.5352666667,50.6003333333,11.2937333333,9.73460000001,56.9383333333,13.7502666667,23.5752,10.09
617.62,12.52,46.0593333333,24.5686,50.5411333333,11.3036666667,9.73213333333,56.8921333333,13.7745333333,23.6060666667,10.1066666667
617.95,12.4966,45.9836666667,24.5009333333,50.4652666667,11.2565333333,9.72346666666,56.8227666667,13.7414,23.5451333333,10.1006
618.28,12.493,45.9976666667,24.5248666667,50.443,11.2764,9.72373333333,56.7797666667,13.7842666667,23.5538666667,10.1038
618.62,12.5683333333,46.0277333333,24.6079333333,50.5154666667,11.3572,9.82253333333,56.8748666667,13.8963333333,23.6521333333,10.2094666667
618.95,12.6194,46.0803333333,24.6645333333,50.5912,11.3982,9.90266666667,56.9439333333,13.9405333333,23.678,10.2805333333
619.28,12.6523333333,46.1182,24.7060666667,50.6504666667,11.4550666667,9.93453333333,56.9975666667,13.9910666667,23.7467333334,10.3282666667
619.62,12.6864666667,46.1314666667,24.7397333333,50.6872,11.4808,9.98886666667,56.9914333333,14.0282666667,23.776,10.3769333333
619.95,12.7132666667,46.1464,24.7675333333,50.6828,11.5318,10.0377333333,56.9581,14.0622,23.8178,10.4315333333
620.28,12.7212,46.1767333333,24.8024,50.7408,11.5486,10.0360666667,57.0075333333,14.1013333333,23.7939333333,10.4487333333
620.62,12.6884,46.1175333333,24.75,50.6598666667,11.5384666667,10.037,56.9060666667,14.0930666667,23.7612,10.4673333333
620.95,12.7176,46.1143333333,24.7222666667,50.6715333333,11.5505333333,10.0290666667,56.8826333333,14.115,23.7638666667,10.4882
621.28,12.7620666667,46.1309333333,24.7086666666,50.6784,11.5708666667,10.0573333333,56.8751666667,14.1282666667,23.7425333333,10.5214
621.62,12.7783333333,46.1638,24.7060666666,50.6484666667,11.5768666667,10.0589333333,56.8912666667,14.1066,23.758,10.5228666667
621.95,12.7273333333,46.0826,24.6107333333,50.5168,11.5204666667,10.0269333333,56.8084333333,14.0218,23.6796666667,10.4898666667
622.28,12.7317333333,46.0730666667,24.603,50.5132,11.4948,10.0210666667,56.7656666667,14.0105333333,23.6574666667,10.4840666667
622.62,12.6554,45.9845333333,24.5322666667,50.4116666667,11.4372,9.94493333332,56.6458,13.9593333333,23.6095333333,10.4362
622.95,12.6754666667,46.0005333333,24.5589333333,50.4228,11.4578,9.96666666668,56.6703666667,13.9638666667,23.6392,10.4718
623.28,12.6135333333,45.9906,24.5342666667,50.3638666667,11.4204,9.91126666666,56.6707333333,13.9238,23.6034666667,10.434
623.62,12.5954666667,45.9366666667,24.5229333333,50.3302666666,11.4192,9.87066666667,56.6220666667,13.9143333333,23.5928,10.4006
623.95,12.571,45.8645333333,24.5168,50.2669333334,11.4222,9.86593333333,56.5758333333,13.8802,23.6148666667,10.3968666667
624.28,12.6194,45.9089333333,24.5302,50.2926666667,11.4412666667,9.89019999999,56.6311333333,13.8837333333,23.641,10.4206
624.62,12.5904666667,45.9097333334,24.5081333333,50.2822666667,11.4024,9.8918,56.6240666667,13.856,23.6164,10.3927333333
624.95,12.5522666667,45.8944666667,24.4987333333,50.2540666667,11.3511333333,9.86053333333,56.6275666667,13.8197333333,23.5816666667,10.3276666667
625.28,12.5125333333,45.8747333333,24.486,50.2422666667,11.3308666667,9.83220000001,56.5734333333,13.8136666667,23.5563333333,10.3105333333
625.61,12.5795333333,45.9689333333,24.5717333333,50.374,11.3907333333,9.89506666667,56.6587666667,13.8769333333,23.6287333333,10.3661333333
625.95,12.5256,45.9497333333,24.5514,50.3611333333,11.3632666667,9.84666666667,56.6283666667,13.8484666667,23.6056666667,10.3495333333
626.28,12.6183333333,46.0784666667,24.6527333333,50.4877333333,11.4506666667,9.93720000001,56.7854,13.9212,23.704,10.4362
626.61,12.6008,46.0620666667,24.6168,50.4534666667,11.4084,9.93493333333,56.7132333333,13.8983333333,23.6588,10.4132666667
626.94,12.6229333333,46.0410666667,24.6059333333,50.4507333333,11.4002666667,9.95946666667,56.6800666667,13.9102,23.6617333333,10.4237333333
627.28,12.5946,46.077,24.5836666667,50.4713333333,11.3985333333,9.97019999999,56.7346666667,13.8926,23.6513333333,10.4058666667
627.61,12.6212666667,46.1594,24.6274,50.5334,11.4074,10.0046,56.7771666667,13.9261333333,23.6799333333,10.4420666667
627.94,12.6279333333,46.1928666667,24.6348,50.5741333333,11.4088666667,10.0165333333,56.8177666667,13.9522,23.6860666667,10.4536666667
628.27,12.6852,46.2374,24.7154666667,50.6116666667,11.4790666667,10.0666666667,56.8512333333,14.0106,23.7540666667,10.5042
628.61,12.7044,46.2678666667,24.7416,50.6848,11.5171333333,10.1125333333,56.8643,14.0345333333,23.7894,10.5736666667
628.94,12.7217333333,46.3042666667,24.7794666667,50.7616,11.5366,10.1482,56.9490666666,14.0506666667,23.8246,10.6179333333
629.27,12.6479333333,46.2022,24.7172666667,50.6875333333,11.4952666667,10.0801333333,56.8762,14.0016,23.7942666667,10.5740666667
629.60,12.6929333333,46.2398,24.727,50.7008666667,11.5124666667,10.1120666667,56.9351333333,14.0094666667,23.8073333333,10.5917333333
629.94,12.6932666667,46.2226666666,24.7185333333,50.7198,11.51,10.0981333333,56.9149333333,14.0059333333,23.7833333333,10.5766666667
630.27,12.7132666667,46.2523333333,24.7444,50.7828666667,11.5417333333,10.1047333333,57.0010666667,13.9964,23.8181333334,10.6032
630.60,12.738,46.3102,24.7924666667,50.8288666667,11.5728,10.1135333333,57.0381,14.0069333333,23.8336,10.6328
630.93,12.8394666666,46.3750666667,24.8791333333,50.9210666667,11.6644666667,10.2020666667,57.0863666667,14.0916,23.9246666667,10.7356
631.26,12.8535333333,46.3287333333,24.8586666667,50.9230666666,11.6886,10.2026,57.0582666667,14.0874,23.915,10.7248
631.60,12.8924666667,46.4010666667,24.8896,50.958,11.7375333333,10.2460666667,57.0397333333,14.1298,23.9597333333,10.7687333334
631.93,12.8918,46.4642666667,24.9233333333,50.9806666667,11.7292,10.2546,57.0999,14.167,23.9835333333,10.7718
632.26,12.8347333333,46.465,24.878,50.9073333333,11.6883333333,10.1978,57.0437666667,14.136,23.9462,10.7228
632.59,12.8241333333,46.4446666667,24.8435333333,50.8644,11.6996,10.1854666667,56.9844,14.1032,23.896,10.6868
632.92,12.8854666667,46.5950666667,24.9109333333,50.9473333333,11.7488,10.2196666667,57.0859333333,14.1614666667,23.9377333333,10.7488666667
633.26,12.8672666667,46.6422666667,24.9409333333,50.9806666667,11.7464666667,10.2174666667,57.1081,14.1740666667,23.9504666667,10.7444666667
633.59,12.8196666667,46.6007333333,24.9187333333,50.9210666667,11.7224,10.1966666667,56.9888666667,14.1483333333,23.9116,10.7101333333
633.92,12.7473333333,46.588,24.8896,50.8972,11.6819333334,10.1405333333,56.9109,14.1154,23.8712666667,10.6658
634.25,12.7337333333,46.5572666667,24.8832666667,50.8873333333,11.7012,10.1162,56.8664666667,14.0962,23.8726666667,10.6540666667
634.58,12.7004,46.5504666667,24.8702,50.8692666667,11.6546,10.0958,56.8227666666,14.0680666667,23.8343333333,10.6272
634.91,12.7167333333,46.6502,24.9288666667,50.8766,11.6794,10.1377333333,56.9032,14.0988666667,23.8694,10.6518
635.25,12.7032666667,46.5724666666,24.9352666667,50.8646666667,11.6816,10.1353333333,56.8795,14.0860666667,23.8460666667,10.6459333333
635.58,12.6780666666,46.5115333333,24.8562666667,50.8615333333,11.6597333333,10.1025333333,56.8232666667,14.0328666667,23.7786,10.6559333333
635.91,12.6925333333,46.4554,24.8781333333,50.8171333333,11.6601333333,10.0883333333,56.8072,14.0438,23.7542,10.6374666667
636.24,12.6559333333,46.4598666667,24.8731333333,50.7679333334,11.6004,10.0512666667,56.7741333333,14.063,23.7266,10.5987333333
636.57,12.6556,46.4081333333,24.8615333333,50.7314,11.6214666667,10.0802,56.7532666667,14.0436,23.7127333333,10.5914666667
636.90,12.6471333333,46.3115333333,24.8138,50.6692666667,11.6266,10.0664,56.6366,14.0049333333,23.6829333333,10.597
637.23,12.6044,46.3063333333,24.7608,50.6528666667,11.5826,10.0131333333,56.7054,13.9676666667,23.6536666667,10.5533333333
637.56,12.6424,46.2458666667,24.7557333333,50.6136,11.5766666667,10.0320666667,56.7116333333,13.9967333333,23.6474666667,10.5754
