wavelength,Back_AniSomm,Belly_AniSomm,Breast_AniSomm,Crissum_AniSomm,Crown_AniSomm,DorTail_AniSomm,Patch10_AniSomm,Patch11_AniSomm,Patch12_AniSomm,Rump_AniSomm,Throat_AniSomm,WingTip_AniSomm
819.93,2.20686666668,79.8422,73.5039333333,111.288333333,31.2242933333,17.1404666667,27.4064666667,45.2202666667,29.6924666667,9.48886666668,77.4399333333,11.2592666667
820.24,3.05826666668,77.5663,72.0169666666,102.017,32.3570533333,16.2601333333,24.9368666667,39.2042666667,27.0749333333,10.3338666667,75.1946666666,11.1779333333
820.54,3.7082,75.7374333333,70.8622666666,94.9090666665,33.3111333333,15.5886666667,22.9672666666,34.515,25.0503333333,10.8709333333,73.3624666667,11.1656
820.85,4.09086666666,74.9269,70.2699333333,89.8334666667,34.1075466666,15.0226666667,21.5884,31.1692666667,23.5404,11.2854,72.3435333334,11.2526
821.15,4.42546666666,73.4562,69.1042666667,85.0796,34.5015733333,14.5976666667,20.4279333333,28.3218666667,22.3246666667,11.6869333333,70.8089333333,11.1843333333
821.45,5.07719999998,72.9383333333,68.7022333333,82.3793333332,35.34216,14.6596666667,19.9254,26.702,21.7880666667,12.3527333333,70.2740666667,11.5394666667
821.76,5.51819999998,72.6025333334,68.4209333333,80.4159999999,35.8017333333,14.7206,19.5369333333,25.6194,21.3944,12.8125333333,70.0290666667,11.7183333333
822.06,5.636,72.2474666667,68.3595333333,78.9794666667,36.0547333333,14.6139333333,19.1088,24.7822,21.0187333333,12.9864666667,69.6208,11.6887333333
822.36,5.74813333333,72.3049333333,68.5592333333,78.4830666667,36.34124,14.6143333333,19.0208,24.2574666667,20.9299333333,13.2136666667,69.5581333333,11.7244666667
822.67,5.70166666667,72.0451,68.3072,78.0956666667,36.3456933333,14.5252,18.8450666667,23.8665333333,20.7719333333,13.1226,69.3058666667,11.6155333333
822.97,5.85066666666,72.7018333333,68.8257666667,78.8854000001,36.67752,14.7532,19.0518,24.1680666667,21.0624666667,13.3659333333,69.8472666667,11.8008
823.27,5.90306666668,73.1214666667,69.1096666667,79.8361333334,36.86212,14.9197333333,19.3056666667,24.7101333333,21.4259333333,13.4584666667,70.1604666667,11.9074666667
823.58,5.84406666668,73.8243,69.6014,81.5160666667,36.95836,15.1793333333,19.6989333333,25.7312666667,21.9086666667,13.4586666667,70.7043333333,11.9928
823.88,5.63513333332,74.4313333333,70.0327666666,83.4388666667,36.7238133333,15.3478,20.207,26.8331333333,22.3822666667,13.3740666667,71.2472666667,11.9477333333
824.18,5.54940000002,74.9268,70.2670666666,85.6504666666,36.4372266667,15.5926,20.8625333333,28.2802,23.0418666667,13.2975333333,71.7680666667,11.8755333333
824.49,5.55053333334,75.8012333333,70.9646333334,88.3834666665,36.2829466667,15.9721333333,21.6152,30.1398,23.9328666667,13.1762,72.5637333333,12.0946666667
824.79,5.16173333334,76.0538,71.0885666667,90.3734666665,35.58076,15.9204666667,22.1090666667,31.6547333333,24.4998,12.6966666667,72.6890666666,12.0599333333
825.09,4.85,76.721,71.6713333334,93.0127333334,35.31448,16.1630666667,22.6720666667,33.1487333333,25.2816666667,12.3584666667,73.1134,12.0949333333
825.39,4.97273333334,77.3220333333,71.9373333334,94.9380666667,35.2821733333,16.655,23.4312,34.6097333333,26.0126666667,12.4228666667,73.852,12.3106
825.70,5.12293333334,77.5264666667,72.1202999999,95.9052666665,35.1112933333,17.1030666667,23.8294666667,35.6667333333,26.3865333333,12.6182,74.2690666666,12.615
826.00,5.1876,77.9192,72.3104666667,96.7356666668,34.99376,17.3174,24.1249333333,36.4201333333,26.5412,12.678,74.5032,12.8004666667
826.30,5.06613333334,76.7834333333,71.7066333333,95.8095333334,34.41844,17.0998666667,24.0398,36.2979333333,26.2274666667,12.3472,73.4838,12.51
826.61,4.7232,76.2547,71.5732999999,95.5969999999,33.9472,16.7101333333,23.9334666667,36.2377333333,26.0479333333,12.0244,73.1809333333,12.2326
826.91,4.59899999998,75.7752666667,71.2171666666,95.1472666667,33.66288,16.3502,23.8628666667,35.9962,25.9806666667,11.8516666667,73.0733333334,12.0706666667
827.21,4.43806666668,75.9429666667,71.5191666667,95.5172000001,33.6776133333,16.3525333333,23.9311333334,36.2410666667,26.1247333333,11.7614,73.4353333333,12.1027333333
827.51,4.18346666666,76.2471333333,71.9443666666,96.3080000001,33.5935066667,16.1899333333,24.0621333334,36.7862666667,26.1555333333,11.5086,73.6413333335,11.9280666667
827.82,4.16493333334,77.1237,72.8642,98.5565333335,33.8757333333,16.3986666667,24.7147333333,38.0549333333,26.7491333333,11.6083333333,74.5292000001,11.9794
828.12,4.22333333332,78.0615333333,73.7983000001,101.064933333,33.8861866667,16.7468666667,25.6455333333,39.5112666667,27.6476666667,11.5901333333,75.4521999999,12.0094666667
828.42,3.51966666666,78.3813666667,73.8663,103.3588,33.1036,16.4451333333,26.2199333333,40.9876,28.011,10.727,75.9240000001,11.3031333333
828.72,2.22506666668,79.5345666667,74.4609666667,107.411266667,32.14104,15.6233333333,26.7359333333,42.8918666667,28.4544666667,9.17753333334,77.0865333334,10.1342666667
829.02,0.99533333332,81.0390333333,75.1734333333,112.842866667,31.1133466667,15.0475333333,27.5890666667,45.7732666667,29.5508666667,7.41439999998,78.49,9.08953333334
829.33,-0.86013333334,82.8593333333,76.7411000001,119.481866667,29.72916,14.4911999999,28.7620666667,49.3354666667,30.8574666667,5.52513333334,80.5514000001,7.78059999998
829.63,-2.5496,86.2197666667,78.6214666666,127.869133333,28.86764,14.5546666667,30.6956,54.1329333333,33.1823333333,4.20519999998,83.6323999999,7.16393333336
829.93,-3.64859999998,89.4155333333,80.6020666667,136.273466667,27.9717333334,14.8565333334,32.8658666667,59.2631333333,35.5012666667,2.84793333332,86.0928,6.41879999998
830.23,-4.30693333334,91.9197666667,82.6636666667,143.590333333,27.1698133333,15.5451333333,34.9065333333,64.2835333333,38.1463333333,1.62779999998,88.3099333333,6.1993333333
830.54,-3.8024,93.3374333334,83.2461666666,148.883266667,27.02024,16.4051333332,36.8617333333,68.6924,40.2242666666,1.31999999998,89.6554666667,6.52553333332
830.84,-3.68433333334,94.3346999999,84.1872999999,152.6052,27.4105333333,17.5378,38.4048666667,71.6861999999,42.3754666667,1.3784,91.3132666667,7.23006666668
831.14,-3.95313333332,93.5845666666,83.3939000001,151.131266667,26.5904133333,17.1825333333,38.0668666667,71.5648000001,41.6903999999,0.6328,90.8624666665,6.61460000002
831.44,-3.35439999998,93.0283,83.3291000001,149.174066667,27.3307066667,17.5179999999,37.4672,71.2241333334,40.9910666666,1.3468,90.7073333333,6.75979999998
831.74,-2.1094,92.3026666666,83.5951333333,145.177266667,28.4767733333,17.8743333334,36.6747333333,68.7520000001,40.0885333334,2.77773333334,89.5733333332,7.5766
832.04,-0.43379999998,90.0808666667,82.4476,138.096266667,29.3510133333,18.6328,35.2664,64.8217333334,38.7284,4.8366,87.1958666665,9.1878
832.35,1.22166666666,87.3571666666,80.7934,130.332133333,30.55644,19.1899333333,33.8912,60.8100666666,37.2178666667,6.94546666668,84.5883333333,10.6506666666
832.65,2.92133333334,86.3500000001,80.1075333333,126.2116,32.3984666667,19.8955333333,33.4439333333,58.5856,36.6604,8.91766666668,84.0344000001,12.0479333333
832.95,2.97140000002,85.4728000001,79.5153,123.496866667,32.8465733333,19.3986666667,32.2707333333,56.0653333333,35.3940666667,9.11866666666,83.4152000001,11.6930666667
833.25,3.06366666666,84.5482666667,78.8462666666,120.5172,33.0119866667,18.7767333333,30.9368666667,53.8282,34.2619333333,9.36340000002,82.7967999999,11.6206666667
833.55,2.42966666664,83.4431,77.8546666667,117.913466667,32.6532266667,17.9618666666,29.697,51.6117333333,32.6201333333,9.1018,81.4105333333,11.0217333333
833.85,1.70453333332,82.5097666667,76.9514999999,116.2876,31.9936666667,17.2757333333,28.4287333333,49.9608,31.3568,8.6746,79.9529999999,10.5098666667
834.16,1.40039999998,81.2535333333,75.5701333333,114.440133333,31.2051866667,16.5766,27.5521333333,48.7618,30.3732,8.42726666666,78.6255333333,10.0900666667
834.46,1.75499999998,81.7575333333,76.1942,115.249333333,31.5669066667,16.947,27.9126666667,49.2783333333,31.0228,9.00833333334,79.0187333332,10.6904666667
834.76,1.32266666668,82.7742666667,76.7714999999,117.333466667,31.28716,16.8441333334,28.3279333333,50.0107333333,31.6343333334,8.69886666668,79.7204666666,10.6398666667
835.06,0.6954,83.4746666667,77.0991333333,120.13,30.7504133333,16.6355999999,28.7362666666,51.8179333333,32.3890666667,8.01806666668,80.6843333335,10.5344
835.36,0.44600000002,84.0086000001,77.3807,123.5924,30.1843866667,16.7932000001,29.5779333333,54.34,33.3875333333,7.58893333332,81.3621333333,10.2410666667
835.66,-0.10486666666,85.7872333334,78.7826666667,129.212666667,29.5157066667,17.2242666667,31.2532666667,58.1955333333,35.0394,6.94226666666,82.9134000001,10.1180666666
835.96,-0.14973333332,87.9786666667,80.4421333333,135.400933333,29.1764666667,18.4170000001,33.5757333333,62.7522666667,37.7112,7.0446,84.6702666667,10.8020666667
836.26,0.632,89.7687000001,81.7265000001,141.603066667,28.7444933333,19.8688000001,36.0308,68.1156000001,40.7321333333,7.48353333332,85.8804666668,11.8612
836.57,0.70886666668,91.9282999999,83.3586666667,149.949266667,28.3831333333,21.7383333334,38.8100666667,74.2362666667,44.0084,7.595,87.9915333333,12.8860666666
836.87,2.13380000002,94.8397666667,85.9432333335,158.534933333,28.7180266667,24.1209333333,42.5915333333,81.4650666667,48.2877333333,9.13913333334,91.1903333335,14.8993333333
837.17,2.51273333334,99.0983333333,89.3111666667,169.523933333,28.7112666667,25.8866666666,46.991,89.5946666668,52.9077333333,8.88553333334,96.1398666665,15.5524
837.47,3.48886666666,104.427766667,94.4946666667,182.211133333,29.5355999999,28.7555333333,51.8999999999,98.2666666667,58.3111999999,9.411,100.766666667,17.2668
837.77,2.76566666668,107.844266667,97.0652333335,192.6568,28.5169733333,29.5652666666,54.6497333333,105.205266667,61.6545333333,8.55066666668,104.021733333,17.2463333333
838.07,2.47660000008,107.4672,97.1669666667,196.222666667,27.27452,29.8812000001,55.6348,108.793,62.6391333334,8.09266666668,104.127533333,17.2982666666
838.37,2.4888,106.958633333,97.0221333333,196.317333333,26.1053600001,30.2222666666,56.4061333333,110.4,63.1999333333,8.31746666668,103.7588,17.2190666667
838.67,0.4703333334,110.241966667,99.4085,204.489133333,25.4274666667,30.1882000001,57.9972666667,115.4704,65.2150666665,6.94886666674,106.975866667,17.0162
838.97,-1.03313333346,114.380666667,102.965366667,213.8428,25.5654800001,30.9696,59.8867333332,120.495333333,67.884,6.44020000006,111.068666667,16.3481333333
839.27,-3.29719999994,113.586433333,102.812766667,214.909533333,22.7911466667,28.9660666669,58.6840000001,120.607333333,66.2472,3.70213333326,110.383133333,13.6660666667
839.57,-5.16433333326,110.0501,100.522333333,209.7852,20.7553466666,26.9958666665,56.2804000001,117.525,63.7625333333,1.91700000008,108.183066667,11.0586
839.87,-3.7698666666,107.664566667,98.2884333333,203.187866667,21.40536,26.9023333333,56.2854666667,115.204466667,62.8274666667,2.70266666666,106.3756,11.2820000001
840.17,-4.21493333314,105.854033333,95.8541999999,200.578533333,20.6941733333,26.4048666668,55.7852666667,114.0772,62.0661333333,1.84573333334,104.214733333,10.4544666667
840.47,-3.0428,106.7288,96.8395,201.341533333,21.6292933333,27.4135333333,56.9156000001,116.3208,63.5684,3.361,104.6472,11.7979333333
840.77,-4.63579999992,105.840333333,94.8669000001,200.854466667,20.2409333334,26.2184666666,55.7843333334,116.4424,62.7171333334,1.90480000012,103.7534,10.5601999999
841.07,-5.21986666674,104.432533333,93.1773333332,201.4182,19.1432799999,25.3759333334,56.468,117.801466667,63.0354,0.90786666674,102.482066667,10.3687999999
841.37,-4.3763333334,105.871733333,93.8876666667,204.7994,19.6411333333,26.5646666667,58.9642666667,121.663066667,65.6746,1.05039999994,103.865733333,11.043
841.67,-2.73806666654,106.235133333,94.5984,207.8274,20.8720533333,28.2142666667,61.3244000001,125.387,67.7678666668,2.18759999986,104.642866667,12.2024000001
841.97,-2.06626666666,105.0829,94.8114666667,208.506866667,20.4042533333,28.4614666667,63.2428000001,127.586733333,69.4118,2.77526666646,103.665133333,13.0618666667
842.27,-4.62393333306,103.848,93.3966666667,211.2588,17.5392533332,25.6847333334,64.0854666667,130.277066667,70.0711999999,-0.52253333346,102.882066667,10.9738666666
842.57,-4.16266666694,103.4959,92.1708333333,213.382066667,16.8064400001,26.0814,65.5935333333,133.560933333,72.0001333334,-1.07313333334,102.244066667,11.2846000001
842.87,-5.5585333334,108.409233333,95.9784666667,228.132266667,15.6210799999,26.8277333335,71.1349333333,145.755133333,76.9616666667,-3.12780000006,107.256533333,12.4576
843.17,-8.6240666666,110.310066667,98.1976666667,240.387666667,12.7287066665,26.7829999999,74.2053999999,156.0078,80.2518666667,-5.5619333334,110.155066667,11.5503333333
843.47,-9.2024666666,112.055166667,100.807633333,248.302666667,12.3232000001,28.5889333333,78.0777999999,164.8466,84.6217333334,-6.23720000014,113.8242,11.5337333333
843.77,-9.3582,109.472,99.0062666666,247.267266667,11.2629066666,28.7783999999,79.0060666667,165.755666667,84.7205333333,-6.8322666668,111.532,11.5527333335
844.07,-7.64700000006,113.039,103.736266667,258.4314,11.4205866665,32.0478666669,85.1197999999,176.209133333,91.0458,-5.44666666674,116.1874,13.5512666667
844.37,-4.91113333354,114.9889,107.8555,262.7114,13.1778266669,36.1778,89.2000666667,181.888866667,95.0444000001,-2.51120000014,119.422266667,16.1111333335
844.67,-6.36373333346,117.0863,109.918333333,271.072533333,11.3519733333,35.8741333332,91.5151333333,189.417266667,98.6013333331,-3.2634666666,121.608466667,15.4312666666
844.97,-10.6360666665,123.829566667,113.9184,289.185666666,7.9695333332,35.9795999999,97.1756000001,202.977,106.208666667,-6.53946666646,127.659066667,14.3002666665
845.27,-10.8333333335,126.067766667,113.346333333,292.864599999,6.38537333334,37.3436000001,99.1927999999,206.7448,108.333266667,-7.52599999994,129.296933333,13.5938666666
845.57,-8.64299999994,129.064866667,115.046133333,297.180533333,7.67328000006,40.8167333334,102.002733333,212.5164,111.752333333,-4.61140000014,131.936866667,16.1264000001
845.87,-10.3582666665,134.4353,117.8924,308.071800001,7.8457333332,41.8734,106.9422,222.093733333,117.796133333,-3.99433333346,135.702533333,16.7767999999
846.17,-5.95533333326,133.2542,115.599566667,297.9182,11.5308933334,44.2950666667,106.614,217.0224,117.971066667,0.2108,131.594266667,19.2622666667
846.47,-3.4133333332,135.906666667,118.52,300.693333333,13.4133333332,46.3199999999,109.653333333,220.24,121.493333333,1.09333333334,133.013333333,22.6933333334
846.77,-1.86120000006,140.805566667,122.9862,311.333199999,13.8943333332,47.6667333333,114.777733333,230.666533333,127.0278,1.02766666646,137.3056,24.7778666666
847.07,-4.5238666666,147.202433333,128.006,326.577466666,11.2977199998,47.9166666667,121.2202,245.0298,134.0178,-1.1308666666,144.107066667,23.2440000001
847.37,-8.08433333346,144.660733333,125.173466667,323.137266667,8.1628533334,43.7103333335,119.909466667,244.7964,132.428333333,-4.6456,141.3876,19.5777999999
847.67,-16.5159333331,153.919566667,129.715133333,346.5996,2.00344,40.3349333334,127.303133333,263.5846,139.531,-13.5343333331,146.733666667,13.0989333333
847.97,-24.8840666667,156.738033333,130.7844,357.433066666,-5.2335066668,35.6861333332,129.376066667,271.122933333,141.354666667,-23.5293333333,147.3084,7.48673333334
848.26,-29.2306000001,154.303966667,129.743566666,358.9744,-9.24548,31.5751333332,129.2306,274.175666667,139.414,-29.0476666667,145.091533333,4.2857333332
848.56,-33.0177333333,161.6372,137.317666667,378.303666667,-11.73176,29.5858666668,137.357066667,292.3866,148.007866667,-31.7159999999,152.978466667,4.497
848.86,-33.2543333333,157.4556,137.317466667,372.6234,-13.96456,28.0472666668,137.396466667,291.715933333,145.996,-33.6884666665,150.1776,4.931
849.16,-33.3334666667,149.4767,135.077633333,359.728666666,-15.2558933334,25.7364000001,133.255933333,285.697666666,141.124066667,-35.9688666667,145.7752,4.1474666668
849.46,-42.4893333336,151.983133333,140.337433334,380.168866667,-23.5020399998,18.6919333335,138.185666667,303.2068,146.3292,-48.2700000002,153.037933333,-2.02520000006
849.76,-50.8920666667,164.1079,151.901366667,416.7136,-30.8449733336,13.4741333334,150.5634,332.206466667,156.385,-56.8074000002,164.178266667,-8.7324
850.06,-58.7470666665,174.586433333,156.741833333,439.247933333,-35.51892,8.62159999994,157.2932,347.318133333,164.7118,-64.3609333334,170.3758,-13.1329333333
850.36,-61.8604666665,177.519433333,160.620333333,450.749400001,-35.5244933334,6.3565333336,160.671866667,355.917133333,170.490866667,-68.4237333335,172.403133333,-13.3849333333
850.65,-68.9807333333,185.1239,165.8403,473.333466666,-41.20112,2.0385333336,166.060666667,376.143266667,176.969666667,-78.1820000001,179.504133333,-17.1349333334
850.95,-61.5717333334,185.040666667,167.886166667,464.444533332,-37.5827066666,5.8537333334,167.208733333,375.989133333,179.729,-72.0324666666,180.596133334,-10.8401333332
851.25,-57.0189333334,183.4688,169.918666667,465.745466665,-35.5989199998,10.7859333334,172.032533333,380.270933333,184.1192,-66.7208666666,182.601533334,-4.6071333332
851.55,-51.6130000001,185.618233333,169.166666667,462.257999999,-34.1182666666,15.0000000001,174.731266667,380.376333333,188.1182,-62.4731999999,182.741866667,-1.55926666666
851.85,-37.9486666667,168.508033333,152.6107,405.408066667,-22.9837333334,19.86,160.0932,336.456866667,170.023266667,-49.4639333334,161.0256,4.196
852.15,-33.1989999999,166.6219,148.836733333,389.082733334,-17.0560533334,22.6846666667,157.897133333,326.6666,169.261733334,-42.9082666668,156.017933333,5.99546666674
852.45,-28.3445333333,168.189766667,147.7483,383.266866667,-13.29796,25.7394000001,159.602666667,326.3576,170.0664,-37.1304,154.7902,9.75713333314
852.74,-21.3333333332,163.395833333,142.645833333,363.124999999,-7.0416666666,30.5833333331,154.916666666,311.875,166.916666667,-26.2083333333,147.708333333,15.4583333334
853.04,-21.6866666666,157.8714,135.0201,345.381600001,-6.8271199998,30.9236666667,148.674733333,300.9638,164.498066667,-25.6225333335,139.959866667,14.6584666667
853.34,-25.4042666666,151.163833333,129.9802,333.372800001,-11.6449066666,28.2050666668,143.353066666,294.635133333,159.408266667,-28.1656666665,133.096733333,12.1892666666
853.64,-19.9641333334,140.972866667,120.468433333,303.351199999,-8.9873733334,29.0812,133.7658,270.6306,147.927933333,-22.9550000002,122.306266667,12.1081333334
853.94,-16.4128666667,133.9086,116.3621,286.700733333,-5.0083599998,31.9458666665,130.355333333,257.7666,141.9966,-16.9205333335,117.0896,14.2470666666
854.23,-15.0410666665,131.56,113.628833333,279.244666667,-2.4366933336,34.1215333333,128.867133333,254.055866667,141.9046,-12.8735999999,116.354666667,17.4056666666
854.53,-10.8974666666,133.301333333,114.9038,276.602466666,2.6474533332,37.9807999999,130.8332,254.647466667,143.878333333,-7.98066666674,117.564066667,22.1153333333
854.83,-8.36593333346,137.353,120.441233333,286.895466666,6.1960933334,42.5816666667,136.764866667,263.725533333,150.588266667,-4.1502,122.1568,25.9149333332
855.13,-8.12186666654,139.7631,125.211433333,296.412933333,6.65312,44.8730666667,140.439933333,274.856133333,156.582066667,-4.3316666668,126.429866667,27.4786666665
855.43,-9.93066666666,140.138933334,127.118,302.291600001,4.5,44.757,143.055533333,280.243,158.680466667,-6.7360666666,128.264,28.2290666666
855.72,-9.9267333334,147.179566667,135.622866667,318.571333333,3.8022266668,48.9743333334,152.820533333,295.531133333,169.120933333,-8.1318666666,135.714266667,30.2564666667
856.02,-8.4614666666,148.241866667,136.7033,320.915666667,4.1172,51.9413999998,156.666733333,298.608066667,170.695933333,-8.6447333332,137.838933333,30.6594000001
856.32,-1.2612666668,151.7478,140.504566667,323.171333333,10.9766,57.8018666666,164.252266667,301.873866667,175.0992,-2.0540666668,144.0362,38.7024666666
856.62,9.91793333326,147.454866667,137.487833333,303.711066667,21.3595733332,63.8752,160.5582,284.433466666,169.293933333,8.0787333334,141.543466667,45.0246000001
856.91,8.8889333332,154.744266667,146.225766667,324.973533334,20.88188,66.9842666668,170.4408,305.044,181.128733333,6.4902,151.428466667,48.5361333333
857.21,8.2486,163.766466667,153.5593,343.050933333,19.8417066668,68.3615999998,179.886933333,324.105333333,193.370933333,4.4820666668,159.0584,49.8682000002
857.51,2.5794,164.563533333,154.146866667,355.714400001,13.9761200002,64.3254666668,183.849333334,333.7698,196.309533333,-3.9284666666,159.722133333,44.1666666666
857.81,4.2424666666,166.6666,156.646466667,360.646466667,14.0444666666,64.2424,186.666666667,338.222133334,199.757533333,-4.6061333334,162.5454,41.5758
858.10,2.1568,159.9608,149.235233333,344.391999999,12.6353466668,58.8627999998,178.980466667,325.8038,192.4314,-7.2942666668,154.392133333,38.5883333332
858.40,-2.8333333334,164.75,151.458333333,359.958333334,8.5666666666,55.8333333334,186.875,340.791666667,200.208333333,-11.4583333334,158.5,37.0416666664
858.70,-9.8667333334,166.510966667,152.733366667,373.911066667,0.3288533332,49.0666666666,191.511066667,354.711133333,204.711133333,-19.4666,160.7556,30.8000666666
858.99,-15.3052666668,168.826266667,152.582133333,387.042133333,-3.3239199998,45.1641333334,198.122066667,368.122066667,211.0328,-24.4600666668,163.333266667,27.3708666668
859.29,-20.1527333334,177.658966667,161.2468,409.923666667,-6.88044,43.8167333336,210.534333333,393.1808,224.936333333,-28.3969333334,172.977133334,26.4123333332
859.59,-27.4452666669,157.9806,143.7712,376.544866667,-17.7908133334,32.4574666666,190.851533333,362.9198,203.990066667,-37.8102,153.917333333,14.1118
859.89,-47.7134666667,158.264433333,145.922833333,407.162600001,-39.2837066666,16.4188666668,197.906266667,392.176266667,212.341666667,-59.1186000002,155.922733333,-0.33060000014
860.18,-58.7609333333,161.032333333,146.814166667,423.126800001,-47.3628666668,10.7965333336,205.3688,409.4396,218.053133333,-70.4425333332,158.82,-7.7877333334
860.48,-54.2776666667,149.5,137.4166,398.055733333,-44.44428,10.7223333336,196.055533333,381.888866666,206.7778,-66.6666,149.277733333,-6.66673333346
860.78,-43.0303333334,139.696966667,130.151433333,362.525333333,-35.4950533334,16.616,183.0808,348.788,193.333333334,-53.9394666666,139.7476,-0.85859999994
861.07,-45.9421333334,128.816433333,119.516866666,337.584466667,-38.1931733336,12.9468666667,169.082266667,327.971066667,179.661866667,-54.6859999999,128.116,-4.2512000002
861.37,-49.8245999999,129.949733333,121.879533333,344.009933334,-42.5964000002,11.3785333331,173.583933333,337.443666667,182.305733333,-57.6942000001,132.581466667,-6.16546666646
