wavelength,Back_TanVarf,Belly_TanVarf,Breast_TanVarf,Crissum_TanVarf,Crown_TanVarf,DorTail_TanVarf,Patch10_TanVarf,Patch11_TanVarf,Rump_TanVarf,Throat_TanVarf,WingTip_TanVarf
631.26,13.3655555556,39.0615555556,26.7178888889,34.8788888889,12.6837777778,11.1767777778,12.9022222222,12.9351111111,13.682,24.8645555555,11.3835555556
631.60,13.398,39.0891111111,26.6815555556,34.8531111111,12.7221111111,11.2345555556,12.9191111111,12.9335555556,13.7021111111,24.9306666667,11.404
631.93,13.3427777778,39.0998888889,26.5837777778,34.8093333333,12.6312222222,11.1956666667,12.8834444445,12.8518888889,13.6083333333,24.8915555556,11.3837777778
632.26,13.3753333333,39.0604444444,26.5238888889,34.8213333333,12.6441111111,11.2793333333,12.9247777778,12.8907222222,13.6178888889,24.9136666666,11.4982777778
632.59,13.401,39.0916666667,26.4643333333,34.8146666667,12.6403333333,11.3267777778,12.9904444444,12.9086111111,13.6295555555,24.9763333333,11.5811111111
632.92,13.399,39.0244444445,26.4402222222,34.8673333333,12.642,11.3245555556,13.0216666667,12.9207222222,13.6177777778,25.009,11.6051666667
633.26,13.3183333333,38.9371111111,26.3477777778,34.8206666667,12.5407777778,11.2288888889,12.9334444445,12.8415,13.5595555556,24.9556666667,11.5923888889
633.59,13.2393333333,38.9005555556,26.2256666667,34.7627777778,12.4653333333,11.2065555555,12.8616666667,12.7311111111,13.4345555556,24.9015555556,11.543
633.92,13.1386666667,38.8314444444,26.1391111111,34.7203333333,12.352,11.1162222222,12.7987777778,12.6563888889,13.3291111111,24.7738888889,11.4985
634.25,13.1622222222,38.8644444444,26.0585555556,34.7517777778,12.3922222222,11.173,12.8012222222,12.6769444444,13.3561111111,24.7902222222,11.5984444445
634.58,13.1378888889,38.8876666667,26.006,34.8021111111,12.3632222222,11.1804444444,12.8034444444,12.6544444444,13.3226666667,24.7571111111,11.6017777778
634.91,13.1072222222,38.867,25.9243333333,34.7215555556,12.2754444444,11.1684444444,12.8001111111,12.6127777778,13.2954444444,24.7256666667,11.579
635.25,13.0083333334,38.7453333333,25.7908888889,34.6661111111,12.1998888889,11.1586666667,12.7477777778,12.5498333333,13.2546666667,24.5936666666,11.6172777778
635.58,12.977,38.6483333333,25.669,34.5636666667,12.1646666667,11.1678888889,12.727,12.4885,13.2277777778,24.5124444445,11.6242777778
635.91,12.9655555555,38.6938888889,25.6532222222,34.6155555556,12.16,11.1168888889,12.7044444444,12.4317777778,13.2247777778,24.4911111111,11.5996666667
636.24,12.816,38.6844444444,25.5684444445,34.5483333333,12.0588888889,10.9952222222,12.5811111111,12.2862222222,13.133,24.3534444444,11.493
636.57,12.7504444444,38.7154444444,25.5278888889,34.4647777778,11.9727777778,10.9641111111,12.5134444444,12.2216111111,13.0642222222,24.2684444445,11.484
636.90,12.7411111111,38.7335555556,25.4635555556,34.4208888889,11.9608888889,11.0157777778,12.5361111111,12.2025,13.0816666667,24.1637777778,11.5015
637.23,12.6354444444,38.678,25.3611111111,34.3346666666,11.8616666667,10.9022222222,12.4462222222,12.1296666667,13.0002222222,24.0541111111,11.4496666667
637.56,12.6903333333,38.6213333333,25.3071111111,34.324,11.9126666666,10.9885555555,12.454,12.1577777778,13.064,24.0423333333,11.5237777778
637.90,12.7067777778,38.6317777778,25.2881111111,34.3636666667,11.8907777778,10.9848888889,12.5095555556,12.1349444445,13.0817777778,24.0207777778,11.5255
638.23,12.6794444444,38.5671111111,25.2245555555,34.3365555555,11.8094444445,10.9693333333,12.4913333333,12.1164444445,13.0557777778,23.9894444444,11.5058888889
638.56,12.6317777778,38.5442222222,25.1381111111,34.3132222222,11.7931111111,10.9208888889,12.4113333333,12.0072222222,12.9944444444,23.909,11.4843333333
638.89,12.6721111111,38.646,25.1445555555,34.3535555556,11.7976666666,10.895,12.4161111111,12.0377222222,12.9816666667,23.908,11.5248333333
639.22,12.6177777778,38.6321111111,25.1163333333,34.3221111111,11.738,10.8506666667,12.3301111111,12.0063333333,12.9587777778,23.8563333333,11.4808333333
639.55,12.5314444445,38.6035555556,25.0322222222,34.1651111111,11.6698888889,10.8567777778,12.2426666667,11.9350555556,12.8508888889,23.817,11.4398333333
639.88,12.6047777778,38.5411111111,24.9778888889,34.1453333333,11.7833333333,10.959,12.2607777778,12.0369444444,12.8953333333,23.8348888889,11.594
640.21,12.6258888889,38.4865555555,24.9174444444,34.1546666666,11.7552222222,10.9662222222,12.2233333333,12.048,12.911,23.8232222222,11.5881111111
640.54,12.6217777778,38.4981111111,24.8552222222,34.1035555556,11.78,11.0124444444,12.2113333333,12.0405,12.9272222222,23.8946666667,11.6106111111
640.87,12.6678888889,38.4633333333,24.7833333333,34.065,11.789,11.0774444444,12.2287777778,12.022,12.9798888889,23.8976666667,11.7013888889
641.20,12.6464444444,38.5094444444,24.7675555556,34.0095555556,11.7405555555,11.0585555555,12.2235555555,12.0145,12.958,23.92,11.7387777778
641.53,12.5083333333,38.3725555556,24.6314444445,33.8501111111,11.6132222222,10.9215555556,12.0387777778,11.872,12.7912222222,23.8002222222,11.6213333333
641.87,12.4467777778,38.282,24.5211111111,33.7445555555,11.5628888889,10.8624444445,11.9773333333,11.7847222222,12.6985555556,23.766,11.6292777778
642.20,12.4144444445,38.2233333333,24.4797777778,33.7251111111,11.5297777778,10.8443333333,11.9634444445,11.8026111111,12.6991111111,23.7622222222,11.6213333333
642.53,12.2726666667,38.0921111111,24.3233333333,33.6091111111,11.3778888889,10.7336666666,11.8671111111,11.6788888889,12.575,23.6506666667,11.4712777778
642.86,12.274,38.0361111111,24.2588888889,33.5518888889,11.3783333333,10.7526666667,11.923,11.6273333333,12.5514444445,23.6444444444,11.5348888889
643.19,12.3093333333,37.9598888889,24.1725555556,33.5235555556,11.3675555556,10.7068888889,11.9244444445,11.5453333333,12.5211111111,23.5812222222,11.5264444445
643.52,12.195,37.8622222222,23.9851111111,33.3825555556,11.1846666666,10.5854444444,11.8338888889,11.3625555556,12.4015555556,23.4767777778,11.3641111111
643.85,12.2451111111,37.825,23.9257777778,33.3251111111,11.2084444444,10.6911111111,11.8784444445,11.3272222222,12.3936666667,23.5232222222,11.4950555555
644.18,12.2671111111,37.7993333334,23.9522222222,33.3488888889,11.2088888889,10.7402222222,11.9484444445,11.3551666667,12.3748888889,23.4952222222,11.5905555556
644.51,12.2781111111,37.8318888889,23.9333333333,33.3817777778,11.1834444444,10.7228888889,11.9332222222,11.3273888889,12.3235555556,23.4936666667,11.5758333333
644.84,12.289,37.8306666667,23.9278888889,33.382,11.2001111111,10.7136666667,11.9317777778,11.3111666667,12.3147777778,23.4725555556,11.5919444444
645.17,12.3276666667,37.9271111111,23.937,33.5018888889,11.2638888889,10.7908888889,11.9835555555,11.3216666667,12.3684444444,23.5677777778,11.6909444445
645.50,12.3762222222,37.9536666667,23.9305555556,33.528,11.2797777778,10.8717777778,12.0088888889,11.3638333333,12.3866666666,23.5143333333,11.7303888889
645.83,12.4244444444,38.0722222222,23.9391111111,33.5813333333,11.2936666667,10.9433333333,12.0171111111,11.3879444444,12.4016666667,23.5408888889,11.7798333333
646.16,12.5733333333,38.1943333333,24.0752222222,33.6896666667,11.4558888889,11.0996666667,12.1305555556,11.4956666667,12.562,23.6625555555,11.9845555556
646.49,12.5474444444,38.2135555556,24.0093333333,33.7165555555,11.4578888889,11.0724444445,12.1046666667,11.4781666667,12.5211111111,23.6322222222,11.9791666667
646.82,12.4955555556,38.2284444445,23.9211111111,33.7385555556,11.4128888889,11.0495555556,12.1188888889,11.5533888889,12.5448888889,23.6351111111,12.0368888889
647.15,12.5975555556,38.2113333333,23.9976666667,33.7724444444,11.4511111111,11.134,12.1742222222,11.5962222222,12.5894444445,23.667,12.1680555556
647.48,12.4694444444,38.1628888889,23.9063333333,33.6965555556,11.393,11.0275555556,12.0965555556,11.5406666667,12.5361111111,23.5878888889,12.0553333333
647.81,12.5113333333,38.1887777778,23.872,33.6986666667,11.4431111111,10.9953333333,12.1021111111,11.5137222222,12.5562222222,23.6214444444,12.0227222222
648.14,12.6067777778,38.2657777778,23.9504444444,33.6786666667,11.5094444444,11.0787777778,12.1593333333,11.6068888889,12.6568888889,23.7146666667,12.1191111111
648.47,12.5678888889,38.1671111111,23.8508888889,33.637,11.469,11.0664444444,12.1663333333,11.525,12.6451111111,23.6978888889,12.068
648.80,12.5892222222,38.142,23.8205555556,33.553,11.4421111111,11.0748888889,12.2262222222,11.5491111111,12.7012222222,23.6475555555,12.0897777778
649.13,12.5903333333,38.1694444445,23.7665555556,33.5145555556,11.4465555556,11.0313333333,12.2331111111,11.5740555556,12.7446666667,23.6611111111,12.0832222222
649.46,12.5163333333,38.0738888889,23.6274444445,33.3314444445,11.4152222222,10.9801111111,12.2007777778,11.5196111111,12.668,23.5935555556,12.0628333333
649.79,12.4107777778,37.9378888889,23.4836666666,33.2561111111,11.2872222222,10.868,12.1081111111,11.4025,12.5518888889,23.4867777778,11.9343888889
650.11,12.4791111111,37.9802222222,23.4896666667,33.3076666667,11.3092222222,10.944,12.1627777778,11.4631111111,12.5992222222,23.5407777778,12.0342777778
650.44,12.5577777778,37.9845555556,23.5654444444,33.3231111111,11.3851111111,11.0292222222,12.2311111111,11.5321111111,12.6505555556,23.5603333333,12.0671666667
650.77,12.4088888889,37.9472222222,23.463,33.274,11.2913333334,10.9667777778,12.1592222222,11.479,12.5644444445,23.5035555555,11.9964444444
651.10,12.4443333333,37.9717777778,23.4253333333,33.2901111111,11.2914444444,10.9974444444,12.1553333333,11.4815,12.5274444445,23.4858888889,12.0351666667
651.43,12.3085555555,37.8682222222,23.2884444445,33.2082222222,11.1378888889,10.9417777778,12.056,11.3881111111,12.4285555555,23.3951111111,12.0186111111
651.76,12.1878888889,37.7472222222,23.1961111111,33.1933333333,11.0391111111,10.9052222222,12.0273333333,11.2644444444,12.3342222222,23.3261111111,11.9667222222
652.09,12.1856666667,37.8702222222,23.2294444444,33.181,11.0478888889,10.9111111111,12.0385555556,11.312,12.2925555555,23.3354444444,12.0448333333
652.42,12.05,37.6772222222,23.0322222222,33.0242222222,10.8873333333,10.8173333334,11.8461111111,11.1612777778,12.0958888889,23.1403333333,11.9543888889
652.75,12.0003333333,37.7154444444,22.9581111111,33.0222222222,10.8431111111,10.8346666667,11.7964444445,11.1158888889,12.0361111111,23.2492222222,11.9815
653.08,12.0018888889,37.6742222222,22.9275555556,33.1306666667,10.8088888889,10.8376666667,11.7664444444,11.0819444444,12.0464444444,23.2197777778,12.0071111111
653.41,11.995,37.7322222222,22.8,33.0948888889,10.774,10.865,11.764,11.0357777778,12.0152222222,23.2184444444,12.0222777778
653.74,11.8556666667,37.608,22.683,32.9663333334,10.6633333333,10.7787777778,11.5977777778,10.9331666667,11.9087777778,23.1103333333,11.8762222222
654.06,11.7572222222,37.5067777778,22.5118888889,32.8954444444,10.54,10.733,11.4478888889,10.7646666667,11.8257777778,23.0241111111,11.8476666667
654.39,11.8796666667,37.6638888889,22.5428888889,32.9271111111,10.6424444444,10.8167777778,11.4921111111,10.8640555556,11.8763333333,23.0314444444,11.9468888889
654.72,11.8218888889,37.635,22.464,32.8773333333,10.6088888889,10.7843333333,11.4875555556,10.8096666667,11.8637777778,22.9662222222,11.9362777778
655.05,11.8071111111,37.6004444444,22.404,32.8038888889,10.5628888889,10.7537777778,11.3852222222,10.7543333333,11.7603333333,22.8914444444,11.9041666667
655.38,11.8194444444,37.5684444444,22.3097777778,32.7348888889,10.5843333333,10.7164444445,11.3605555555,10.8462222222,11.7316666667,22.803,11.9096666667
655.71,11.7147777778,37.4796666667,22.1558888889,32.6963333333,10.484,10.6136666667,11.2635555556,10.7217222222,11.6751111111,22.67,11.8055555555
656.04,11.7561111111,37.6258888889,22.2213333333,32.7937777778,10.5474444445,10.5792222222,11.3615555556,10.7675555556,11.7724444445,22.7748888889,11.8770555556
656.37,11.7024444444,37.4941111111,22.1638888889,32.683,10.492,10.467,11.2955555555,10.6887777778,11.7283333333,22.5707777778,11.8332777778
656.69,11.7535555556,37.5046666667,22.1947777778,32.6731111111,10.4941111111,10.4751111111,11.4242222222,10.7525,11.7376666666,22.5481111111,11.88
657.02,11.8422222222,37.5071111111,22.3106666667,32.7438888889,10.6355555556,10.5771111111,11.5094444444,10.8762777778,11.8968888889,22.6617777778,12.0136111111
657.35,11.9237777778,37.5653333333,22.3552222222,32.8236666667,10.6594444444,10.6604444444,11.5988888889,10.9476111111,11.9436666667,22.6878888889,12.0601111111
657.68,11.9636666666,37.698,22.4317777778,32.8856666667,10.6857777778,10.7527777778,11.7431111111,11.0266666667,11.99,22.736,12.1459444444
658.01,11.9208888889,37.5633333333,22.3614444444,32.8441111111,10.6684444445,10.726,11.7621111111,10.9617222222,12.0203333333,22.7567777778,12.1338333333
658.34,11.9215555555,37.6275555556,22.342,32.8882222222,10.6567777778,10.6974444444,11.7304444444,10.9493333333,12.0021111111,22.7795555555,12.1451666667
658.66,11.9861111111,37.6565555556,22.3942222222,32.9468888889,10.7273333333,10.7701111111,11.8022222222,11.0608888889,12.1277777778,22.8351111111,12.2466666667
658.99,12.0647777778,37.6984444444,22.4386666667,32.9885555555,10.7724444444,10.8983333334,11.8591111111,11.0983888889,12.1995555556,22.8983333333,12.3592777778
659.32,12.223,37.7763333333,22.5214444444,33.0608888889,10.9178888889,11.0577777778,12.0032222222,11.2259444444,12.3083333333,23.0516666667,12.4963333333
659.65,12.2985555555,37.7791111111,22.5203333333,33.0361111111,10.9656666667,11.1918888889,12.01,11.3045,12.326,23.0474444445,12.5496666667
659.98,12.4036666667,37.8781111111,22.5151111111,33.1198888889,10.9951111111,11.3014444445,12.0703333333,11.339,12.3965555556,23.096,12.6387222222
660.31,12.3763333333,37.9062222222,22.4966666667,33.118,11.007,11.3347777778,12.0295555556,11.3347222222,12.4145555555,23.1171111111,12.6526111111
660.63,12.4186666667,37.8902222222,22.4665555555,33.0832222222,10.9257777778,11.3427777778,12.0191111111,11.3145555556,12.3476666667,23.06,12.6904444445
660.96,12.3528888889,37.8437777778,22.3764444445,32.9878888889,10.8632222222,11.2824444445,11.9562222222,11.2127222222,12.314,23.0132222222,12.7227222222
661.29,12.3907777778,37.7627777778,22.3553333334,32.9865555556,10.909,11.2646666667,11.9058888889,11.2204444444,12.3284444444,23.0577777778,12.7732222222
661.62,12.3827777778,37.819,22.3332222222,32.9617777778,10.8056666667,11.2432222222,11.8181111111,11.2078333333,12.2165555555,23.0133333333,12.7701666667
661.94,12.4051111111,37.7271111111,22.3261111111,32.964,10.7724444445,11.2686666667,11.8183333333,11.2311666667,12.2075555556,22.9551111111,12.8378888889
662.27,12.2848888889,37.6183333334,22.1472222222,32.874,10.5786666667,11.1313333333,11.7184444445,11.0863333333,12.0552222222,22.8096666667,12.7112777778
662.60,12.2142222222,37.5902222222,22.0626666667,32.842,10.4715555556,11.0535555556,11.6956666667,10.9836111111,11.9677777778,22.7462222222,12.6695555555
662.93,12.1141111111,37.5203333334,21.975,32.7875555556,10.3332222222,10.9555555555,11.5582222222,10.9074444444,11.9098888889,22.6372222222,12.6281666667
663.26,12.0242222222,37.4597777778,21.8933333334,32.7742222222,10.3057777778,10.8742222222,11.5388888889,10.8384444444,11.8347777778,22.6065555556,12.6425555556
663.58,11.8073333333,37.2697777778,21.7811111111,32.5582222222,10.2116666667,10.7277777778,11.4587777778,10.6995,11.6423333334,22.4935555556,12.4921111111
663.91,11.8182222222,37.1267777778,21.6906666667,32.481,10.2117777778,10.7445555556,11.4166666667,10.6580555556,11.5794444444,22.4785555555,12.5184444445
664.24,11.6662222222,37.1317777778,21.6541111111,32.43,10.1722222222,10.6344444444,11.3343333333,10.5487777778,11.5044444444,22.4124444444,12.4457777778
664.57,11.7125555556,37.1351111111,21.6832222222,32.3965555556,10.226,10.6618888889,11.3554444444,10.6457222222,11.5291111111,22.3948888889,12.5111111111
664.89,11.5814444444,37.0267777778,21.5274444444,32.2747777778,10.0234444445,10.5254444444,11.2384444444,10.4946666667,11.3524444444,22.2272222222,12.331
665.22,11.5564444444,36.98,21.5104444444,32.2104444444,10.1122222222,10.5428888889,11.2425555556,10.4783888889,11.38,22.215,12.3753888889
665.55,11.4618888889,36.8171111111,21.3708888889,32.0604444445,10.0272222222,10.4655555556,11.1171111111,10.3266666667,11.3194444444,22.1504444445,12.2495
665.87,11.6527777778,36.9806666667,21.5015555555,32.1903333333,10.2261111111,10.7131111111,11.2607777778,10.5141111111,11.5433333333,22.3195555556,12.4308888889
666.20,11.7548888889,37.0391111111,21.6687777778,32.3765555556,10.3565555555,10.8038888889,11.3316666667,10.6345555555,11.6536666667,22.433,12.5915555556
666.53,11.8463333333,37.0605555555,21.7034444444,32.3772222222,10.4281111111,10.89,11.3395555555,10.6962222222,11.6713333333,22.464,12.6701111111
666.86,11.9777777778,37.0872222222,21.843,32.4993333333,10.4555555556,11.0713333334,11.4295555556,10.8008333333,11.8124444445,22.5723333333,12.7745
667.18,12.203,37.242,21.9517777778,32.6797777778,10.5476666667,11.2467777778,11.6023333333,10.9525,12.0348888889,22.6715555556,12.9316666667
667.51,12.3143333333,37.333,21.9977777778,32.7997777778,10.5906666667,11.289,11.7282222222,11.0847777778,12.1734444445,22.7295555556,13.0115
667.84,12.4628888889,37.3126666667,21.9828888889,32.8677777778,10.681,11.4475555556,11.8467777778,11.2143888889,12.2957777778,22.7826666667,13.1055555556
668.16,12.5567777778,37.4171111111,22.04,32.9854444445,10.7147777778,11.544,11.9722222222,11.2105,12.3107777778,22.8658888889,13.1351666667
668.49,12.6685555556,37.5058888889,22.0787777778,32.9865555555,10.8678888889,11.6798888889,12.0421111111,11.3308333333,12.4476666667,22.9508888889,13.2926111111
668.82,12.7322222222,37.5691111111,22.0788888889,33.1427777778,10.8512222222,11.7234444444,12.0938888889,11.3961666667,12.5348888889,23.0416666667,13.3231111111
669.14,12.8083333334,37.7191111111,22.155,33.1731111111,10.966,11.7888888889,12.2225555556,11.5018333333,12.5597777778,23.1463333333,13.3748333333
669.47,12.6788888889,37.6728888889,22.1052222222,33.0555555556,10.9006666667,11.6915555555,12.1728888889,11.4144444445,12.3725555556,23.0948888889,13.282
