wavelength,Back_TanCyaf,Belly_TanCyaf,Breast_TanCyaf,Crissum_TanCyaf,Crown_TanCyaf,DorTail_TanCyaf,Patch10_TanCyaf,Patch11_TanCyaf,Patch12_TanCyaf,Patch13_TanCyaf,Rump_TanCyaf,Throat_TanCyaf,WingTip_TanCyaf
810.49,-7.9012,-2.0294245614,-5.50546666667,-0.678999999992,-5.84099999999,-2.5271,-1.58953333333,9.90753333334,0.656,5.23146666666,0.972200000001,3.17123333334,2.4228
810.80,-9.94419999999,-3.93449122806,-7.94639999999,-2.29666666666,-7.8548,-4.0988,-3.94733333333,8.07019999999,-0.925066666666,3.38913333333,-0.733599999992,1.37953333334,1.04463333333
811.10,-12.2250666667,-5.97406315789,-10.3401,-4.58440000001,-10.2937333333,-7.1368,-6.31413333333,6.27199999999,-2.86306666667,1.58680000001,-2.48526666667,-0.722266666666,-0.684333333334
811.41,-12.1344666667,-5.62385964912,-10.3147333333,-4.77886666667,-10.4336,-7.25356666667,-6.38613333333,6.42859999999,-2.62753333333,2.00673333333,-2.17686666667,-0.438033333332,-0.297433333332
811.71,-10.2648,-4.27301403508,-8.86513333333,-3.90073333333,-9.41580000001,-5.99813333333,-4.69093333333,7.44006666667,-1.3032,3.27033333334,-0.933133333328,0.85336666666,1.551
812.02,-8.66326666666,-2.74278947368,-7.29773333333,-3.03619999999,-8.18479999999,-4.43073333333,-3.09413333333,8.47359999999,-0.049533333332,4.70299999999,-0.02473333334,2.12039999999,2.57006666666
812.32,-8.32293333333,-2.4982877193,-6.94416666667,-2.58386666667,-7.90893333333,-4.14086666667,-2.84066666667,8.79493333333,0.140933333333,4.96899999999,0.513399999994,2.52596666667,3.0061
812.63,-8.27039999999,-2.06380701754,-6.39383333333,-2.26693333334,-7.49786666667,-3.62316666667,-2.46013333333,9.54673333333,0.8984,5.04620000001,1.12526666667,2.71636666667,3.77416666667
812.93,-8.44233333332,-2.14783859648,-6.36089999999,-2.39533333334,-7.49573333333,-3.3457,-2.7722,9.53119999999,0.938000000002,5.04186666669,1.02173333333,2.55019999999,3.83163333333
813.24,-9.15746666667,-3.01330877193,-6.72890000001,-3.31259999999,-8.16940000001,-4.03903333333,-3.27106666667,8.60106666665,0.207600000001,4.00173333335,0.514666666668,1.80156666667,3.09676666667
813.54,-12.0205333333,-5.45652280702,-9.16339999999,-5.83446666667,-10.9567333333,-6.29783333333,-5.61133333333,6.50360000001,-2.58273333333,1.23573333333,-1.82760000001,-0.806699999998,1.10253333333
813.85,-11.4972666667,-4.67977192982,-9.0091,-5.4912,-10.5190666667,-5.3624,-5.31113333333,7.05273333334,-1.93906666667,1.21840000001,-1.51013333334,-0.115800000002,1.42
814.15,-10.5428,-3.82515438596,-8.15963333334,-5.25873333333,-9.66079999999,-4.3724,-4.01186666667,7.89666666667,-1.11113333333,1.8576,-0.958533333326,0.453800000008,1.90403333333
814.46,-10.0419333333,-3.53569122808,-8.16966666667,-5.3568,-9.40386666667,-3.7071,-3.644,7.85053333335,-0.520666666666,2.16626666668,-1.19220000001,0.4576,2.1579
814.76,-10.2809333333,-4.21281403509,-8.65410000001,-5.48419999999,-9.48433333333,-3.8574,-3.87426666667,7.57239999999,-0.620466666666,1.79460000001,-1.6436,-0.213933333332,1.34166666667
815.07,-11.2412,-5.11454736842,-9.38980000001,-5.91133333333,-10.3611333333,-4.7822,-5.2304,6.41773333335,-1.2454,1.15393333333,-2.83926666667,-1.3326,-0.0827666666667
815.37,-12.2626666667,-6.16080701754,-10.2174666667,-6.3572,-11.4931333333,-6.0644,-6.123,5.44546666667,-2.5262,0.133800000006,-3.76413333333,-2.27096666667,-0.957766666667
815.68,-14.1218666667,-7.95778245613,-12.1895333333,-7.90926666667,-13.5733333333,-7.94353333333,-8.08913333333,3.79606666667,-4.4644,-1.61953333334,-5.60406666667,-4.21593333333,-3.07196666667
815.98,-14.4289333333,-8.50284210527,-12.6241666667,-8.43313333335,-14.3949333333,-8.0764,-8.8408,2.85353333333,-4.9512,-2.22506666666,-6.18266666666,-4.81536666666,-3.80043333333
816.29,-16.0291333333,-9.83981754385,-13.9238333333,-9.79886666667,-15.9349333333,-9.19133333333,-10.4236,1.29233333333,-6.58966666667,-3.74853333332,-7.77913333334,-6.51686666666,-5.6954
816.59,-15.3010666667,-9.19362105263,-13.2483,-9.13473333333,-15.5640666667,-8.00256666667,-10.0425333333,2.0102,-6.05593333333,-3.22319999999,-7.14153333333,-5.50883333333,-5.28840000001
816.89,-13.5944,-7.41784210526,-11.7545333333,-7.6704,-13.9943333333,-6.6626,-8.39673333334,2.9866,-4.80626666667,-1.62380000001,-5.93219999999,-3.47596666667,-3.86373333334
817.20,-12.8968666667,-6.82381754386,-10.9324333333,-7.3492,-13.6428666667,-6.42853333333,-7.96019999999,3.11106666667,-4.492,-1.26986666667,-5.26979999999,-3.02376666666,-3.4365
817.50,-12.3733333333,-6.35832280702,-10.3340666667,-6.46693333334,-13.2257333333,-5.8218,-7.65739999999,3.42553333333,-4.09373333333,-0.56826666666,-4.5314,-2.59973333334,-3.15283333334
817.81,-11.5012666667,-5.42555789473,-9.17950000001,-4.90053333334,-12.0015333333,-4.85286666667,-6.64480000001,4.21626666666,-3.6792,0.404866666674,-3.40693333334,-1.78803333333,-2.46513333333
818.11,-10.126,-4.02803157895,-7.78369999999,-3.69753333333,-10.6583333333,-3.4525,-5.27326666667,5.14,-2.82906666667,1.65979999999,-2.24093333333,-0.700266666672,-1.1136
818.41,-8.59166666666,-2.60078947369,-6.41833333334,-2.08146666667,-8.30613333333,-1.9762,-3.5442,6.56473333334,-1.33306666667,3.06133333333,-0.428666666668,1.24816666666,0.455733333334
818.72,-7.6044,-2.30160701755,-6.11070000001,-1.526,-7.29386666665,-1.3674,-3.0262,7.3392,-0.349199999999,3.4788,0.323466666667,1.84633333334,1.07993333333
819.02,-6.61233333335,-1.53708070176,-5.3947,-0.789666666666,-6.13626666667,-0.364766666668,-1.89873333334,8.21579999999,0.584733333333,4.18919999999,1.15733333333,2.69133333333,2.0616
819.33,-4.58926666667,0.167768421053,-4.14403333333,1.06613333333,-4.25386666667,1.04423333333,0.011133333334,9.96426666665,2.2094,6.15540000001,2.82493333333,4.36103333333,3.90766666667
819.63,-2.33733333333,1.87316140351,-2.3566,2.83186666667,-2.21266666667,2.5487,1.73753333333,11.6774666667,4.0126,8.2986,4.77066666667,6.19853333333,6.1578
819.93,-0.4328,3.0236877193,-0.934333333334,4.20293333333,-0.2792,3.70343333333,2.91666666667,12.8681333333,5.46506666667,9.72493333334,6.22986666667,7.37666666667,7.76503333333
820.24,1.85966666667,4.45571578947,0.839266666667,5.84093333333,1.73553333333,5.28863333333,4.5116,14.2498666667,7.24066666667,11.5004666667,8.07986666667,8.93923333334,9.35730000001
820.54,3.26233333333,5.40683859649,1.9206,6.93046666667,3.1376,6.31076666667,5.67086666667,15.2908,8.2724,12.7346666667,9.14893333333,10.1264,10.4822333333
820.85,4.46233333333,6.35834385965,2.91256666667,7.8444,4.35973333333,7.12513333333,6.60066666667,16.1204666667,9.04660000001,13.6405333334,10.0876666667,11.1656333333,11.6363
821.15,5.1736,6.90742807017,3.50906666667,8.24053333333,5.08833333333,7.78496666667,7.07353333333,16.5878666667,9.55486666667,14.2748,10.7838666667,11.9947333333,12.2557
821.45,5.86766666667,7.29528771929,4.04736666667,8.65406666667,5.67113333334,8.23850000001,7.428,17.0983333333,9.94233333334,14.6802,11.2686666667,12.6135333333,12.7694666667
821.76,6.22206666667,7.45278947369,4.3168,8.83066666665,5.8294,8.54420000001,7.6734,17.3275333333,10.0415333334,14.8642,11.4911333334,12.8749666667,13.0808666667
822.06,6.54426666666,7.7566,4.7253,9.06086666665,6.22533333333,8.96729999999,7.96533333333,17.5043333333,10.3108666667,15.2214666667,11.7768,13.1731,13.3469666667
822.36,6.74973333334,7.83596140351,4.90383333334,9.17433333334,6.41446666667,9.11513333334,8.05053333333,17.5461333333,10.3582666667,15.3982,11.9064666667,13.2926666667,13.4994333333
822.67,6.9168,7.88127017544,5.19406666667,9.2838,6.59933333334,9.34079999999,8.16026666667,17.6614666667,10.397,15.5386,12.0794666667,13.5272,13.6825666667
822.97,7.02173333334,7.91637543859,5.2896,9.31926666665,6.73980000001,9.46983333334,8.283,17.6694,10.4347333333,15.4640666667,12.112,13.6107,13.6957333333
823.27,6.69900000001,7.62032631579,5.01323333333,9.03746666666,6.47066666666,9.25443333333,8.06226666666,17.3856,10.1275333333,15.2422666667,11.834,13.4120333333,13.3876333333
823.58,6.38159999999,7.41305614035,4.80886666667,8.75773333333,6.30219999999,9.10096666667,7.88953333333,17.2579333333,9.88673333333,14.9789333333,11.5646666667,13.3317666667,13.1964
823.88,6.18913333333,7.28625263159,4.7435,8.5906,6.15093333333,8.96620000001,7.7498,17.0845333333,9.72926666667,14.8005333333,11.4317333333,13.2089,13.1482666667
824.18,5.69506666667,6.85843859649,4.4987,8.20659999999,5.72153333333,8.76776666666,7.5214,16.7882,9.3722,14.4346,11.1325333333,12.9078333333,12.7883333333
824.49,5.18153333333,6.44138947368,4.0791,7.8094,5.34453333333,8.32109999999,7.19266666667,16.5098666667,9.00153333333,13.9004666667,10.6416,12.3113,12.4783
824.79,4.18993333333,5.64575087718,3.1775,6.9604,4.3688,7.63560000001,6.35706666667,15.6151333333,8.11373333333,12.9458,9.83853333334,11.3530333333,11.7923
825.09,3.80186666667,5.4642877193,2.8895,6.51353333333,3.96006666666,7.433,6.0066,15.291,7.82113333333,12.4805333333,9.4672,10.9838,11.3570666667
825.39,3.25226666666,5.15147017544,2.44926666667,6.21713333333,3.51026666667,7.16276666667,5.68013333333,15.0670666667,7.31026666667,12.0544,9.16099999999,10.5703333333,11.1912333333
825.70,3.29186666667,5.35040701755,2.60306666667,6.3126,3.61553333333,7.23366666667,5.76753333333,15.2808,7.47153333333,12.0082,9.29466666667,10.5656666667,11.2018333333
826.00,2.974,5.14796491228,2.09766666667,6.09566666667,3.3688,6.79593333333,5.43673333333,14.9267333334,7.2632,11.5553333333,8.95886666666,10.115,10.7812
826.30,2.95133333334,5.22847017544,1.97816666667,6.2194,3.3814,6.7103,5.39146666667,15.0035333333,7.4538,11.6920666667,9.04566666666,10.3922,10.8889666667
826.61,3.46486666667,5.83469473684,2.41306666667,6.77473333333,3.72766666667,7.153,5.7962,15.5126666667,7.9668,12.1151333333,9.4858,11.1246666667,11.547
826.91,3.50893333333,5.96109473685,2.4555,7.05326666667,3.62993333333,7.25833333334,5.858,15.5436666667,8.15413333333,12.2414,9.68859999999,11.0861666667,11.8666
827.21,3.63073333333,6.06291929825,2.54436666667,7.17166666666,3.69353333333,7.41373333333,6.06293333333,15.7477333333,8.34306666666,12.2517333333,9.87006666668,11.1536666667,11.8855333333
827.51,3.52673333333,6.03277192983,2.26126666667,7.12346666667,3.679,7.27276666667,5.9906,15.6173333333,8.45146666667,12.1942666667,9.78840000001,11.27,11.8393666667
827.82,3.33166666667,5.71563157895,1.9809,6.88073333333,3.18673333333,6.96583333333,5.78493333333,15.3141333333,8.16886666666,11.9634666667,9.45993333334,11.0077666667,11.4438
828.12,3.40866666667,5.69485614035,2.035,7.1184,3.35293333333,6.85166666667,6.17226666667,15.4551333333,8.48073333334,12.2363333333,9.41379999999,11.1951,11.1836666667
828.42,2.79093333333,5.04125263158,1.34286666667,6.84573333333,2.78033333333,6.10486666667,5.78193333333,14.9375333333,8.01826666667,11.9256,8.78706666667,10.5547666666,10.6355
828.72,2.72233333333,4.93544561403,1.19386666667,6.83953333333,2.5006,5.7341,5.753,14.8374,8.05026666667,11.7692,8.42259999999,10.3047333333,10.5377
829.02,1.9782,4.30569122807,0.563466666665,6.43213333333,1.83853333333,5.1698,5.35886666667,14.1230666667,7.64546666667,11.4085333333,7.73186666667,10.0412666667,10.2735666667
829.33,1.42366666667,3.70468070175,0.183066666667,5.80333333333,1.1706,4.54233333333,5.05313333333,13.6632,7.38066666667,10.8428666667,7.05546666667,9.56386666667,9.94803333335
829.63,1.1194,3.29808421053,0.027166666666,5.56706666667,0.505200000002,4.28673333333,5.09146666667,13.4869333333,7.20653333333,10.3269333333,6.38933333333,8.91776666665,9.69776666668
829.93,0.623799999994,2.61534736842,-0.387766666666,5.2996,-0.021733333326,3.8459,5.06093333333,12.9699333333,7.04093333334,9.85080000001,6.11873333333,8.17473333334,9.12663333333
830.23,0.6754,2.56675438597,-0.125199999999,5.62446666667,0.39593333334,4.04956666667,5.5022,13.217,7.28386666667,9.9272,5.97373333333,8.36976666666,9.25169999999
830.54,0.018400000008,2.30315438597,-0.624399999993,5.19746666667,-0.098066666676,3.80163333333,5.10553333333,12.5681333333,6.76453333333,9.66006666665,5.24033333333,8.06563333333,9.05726666667
830.84,-0.367266666666,1.94958596491,-0.728233333326,4.62173333333,-0.861066666668,3.48856666667,4.5838,12.3520666667,5.83073333333,9.3952,4.647,7.29033333333,8.73073333334
831.14,-0.482666666674,1.83867368421,-0.498766666667,4.305,-0.971599999992,3.55533333333,4.44666666667,12.7284666667,5.8816,9.67820000001,4.7684,7.73806666665,8.73226666667
831.44,0.449466666668,2.79176491228,0.6141,4.98253333333,-0.057066666668,4.4792,5.03953333333,13.5802666667,6.73626666666,10.497,5.9322,8.67373333334,9.74996666668
831.74,0.659466666666,3.14320350877,0.9464,5.14053333333,0.49446666666,4.92063333333,5.2564,13.6080666667,7.02686666667,10.5127333333,6.43453333334,9.04763333333,10.1985
832.04,0.356400000008,3.02654035088,0.721533333333,4.7852,0.397400000008,4.5838,4.87873333333,13.3976,6.69,10.4996,6.47966666667,9.2169,9.84510000001
832.35,1.3498,4.06069473684,1.44356666667,5.49313333333,1.30586666667,5.5593,5.8622,14.4132666667,7.59233333334,11.4985333333,7.405,10.0083333333,10.3802333333
832.65,1.98053333333,4.88148070175,2.13986666667,6.1624,2.2016,6.26796666667,6.3374,15.0360666666,7.9424,12.284,8.08646666668,10.6559333333,10.6611
832.95,2.09733333333,5.20358245614,2.2701,6.35033333333,2.7786,6.5327,6.2334,15.1629333334,8.02433333333,12.7007333333,8.45260000001,10.7372,10.8175333333
833.25,2.2036,5.30238947369,2.40743333333,6.24073333333,2.88893333333,6.4884,6.31026666667,15.1807333333,7.86573333333,12.7314666667,8.43993333333,10.4931333333,10.7592666666
833.55,1.6756,4.97225964912,1.94983333333,5.67486666666,2.21013333333,5.97586666667,5.70193333333,14.9457333333,7.30513333334,12.2962,8.05713333334,10.0589333333,10.2514
833.85,1.94926666667,5.13342105263,2.18956666667,6.13706666667,2.31433333333,6.04133333333,6.057,15.0645333333,7.54800000001,12.4122666667,8.25113333334,10.3916333333,10.3738666667
834.16,2.3128,5.49348070175,2.5645,6.59646666667,2.9698,6.3884,6.35126666667,15.3702666667,8.22606666666,12.6238,8.74293333333,10.7928333333,10.6921
834.46,2.837,6.10410526316,3.10503333333,7.32986666666,3.7418,7.05093333333,7.0268,15.6784666666,8.9724,12.9468,9.22700000002,11.3088,11.1771
834.76,2.48213333333,5.9252877193,2.81576666667,7.15046666667,3.41393333333,6.74276666667,6.8414,15.2822666667,9.00986666666,12.5492666667,8.86193333334,10.9318666667,10.9162
835.06,2.388,6.05523859649,2.90826666667,7.09413333334,3.19633333333,6.52263333333,6.8014,15.2428,9.14286666668,12.5853333333,8.92440000001,10.8897333334,10.8547666667
835.36,0.843933333334,4.61123157895,1.55876666666,5.68873333333,1.66786666667,5.26683333333,5.53486666667,13.8942,8.007,11.1690666667,7.5006,9.449,9.40946666665
835.66,-0.4238,3.74567017544,0.911733333332,5.1596,0.691866666668,4.32566666667,4.63933333333,13.0598,7.22446666667,10.1261333334,6.7364,8.49563333334,8.7209
835.96,-1.8594,2.78465614035,-0.179466666666,4.51313333333,-0.85313333334,3.24193333333,3.67173333333,11.9682,6.46666666667,8.91433333333,5.81353333333,7.49049999999,8.01409999999
836.26,-3.3886,1.45409122807,-1.29833333333,3.43393333333,-2.66153333333,1.80153333333,2.8302,10.8341333333,5.25786666666,7.48446666666,4.7324,6.36796666667,6.82880000001
836.57,-5.2846,0.070077192984,-2.60286666667,1.91193333333,-4.38246666668,0.361533333332,1.34626666667,9.41633333332,3.93133333333,5.77866666668,2.979,5.33833333333,5.40996666667
836.87,-6.98666666666,-1.65208421053,-4.34413333333,0.242066666668,-6.43253333333,-1.44406666667,-0.187400000001,7.40033333334,2.584,3.68459999999,1.06166666667,3.48153333334,3.41503333333
837.17,-8.95766666666,-2.81789122806,-5.74499999999,-1.43846666667,-7.88099999999,-2.7779,-2.0328,6.27913333334,1.516,2.05866666668,-0.525266666661,2.39886666667,2.24803333333
837.47,-11.6879333333,-4.95265614035,-7.5934,-3.54606666666,-10.629,-5.12053333333,-3.91486666667,4.39706666666,-0.406666666666,-0.302666666672,-2.97866666666,0.624200000006,0.146633333332
837.77,-14.9794666667,-7.59411929824,-10.0513333333,-6.50213333333,-14.4032,-7.99383333333,-6.64626666667,2.1194,-3.16886666667,-2.96293333334,-5.80259999999,-1.87233333333,-2.36613333334
838.07,-17.3732,-8.83459298246,-11.2196666667,-7.89186666667,-16.4902,-9.08933333333,-7.82546666667,1.446,-5.07733333333,-4.02873333334,-7.48346666667,-2.62156666667,-2.90840000001
838.37,-17.027,-8.70918245614,-10.58,-7.56773333333,-15.8896,-8.339,-7.30853333333,2.51133333333,-5.01126666667,-3.71626666666,-7.40986666666,-1.81309999999,-2.36493333334
838.67,-14.4593333333,-6.25643508772,-8.15876666666,-5.24780000001,-13.3671333333,-6.12053333333,-4.83113333334,4.97753333334,-2.9278,-1.75686666667,-5.01120000001,0.202666666674,0.191600000008
838.97,-12.3872666667,-5.15078596491,-6.86693333334,-4.35166666666,-12.2092666667,-4.8192,-3.4168,6.2436,-1.07953333333,-0.322866666668,-4.07353333334,1.32426666666,1.8421
839.27,-13.6153333333,-5.99098245613,-7.56336666667,-5.59506666666,-12.7242666667,-5.49343333333,-4.17366666666,5.9108,-1.26333333333,-1.07173333332,-4.94079999999,0.6429,1.14493333334
839.57,-13.6308666667,-5.33904561403,-6.73273333334,-5.30026666667,-12.1542,-5.1296,-4.15420000001,5.9944,-0.528866666668,-0.8816,-4.98080000001,1.24516666667,1.94500000001
839.87,-12.9899333333,-4.33133333333,-5.90263333333,-4.031,-11.7609333333,-4.65673333333,-3.42186666666,7.02106666667,0.609133333334,0.01106666666,-4.26353333334,1.79963333334,2.41403333333
840.17,-11.9536666667,-3.02147368421,-4.61909999999,-2.8698,-10.3862666667,-3.60923333333,-2.37306666667,7.99120000001,1.71086666667,1.65553333333,-2.90280000001,2.8808,3.37746666667
840.47,-12.226,-3.82170526316,-5.01113333333,-3.02333333333,-10.886,-3.58796666667,-2.56933333333,7.91806666668,1.3732,1.47286666668,-3.00113333333,2.05976666667,2.58026666666
840.77,-10.6118666667,-1.97910877194,-4.14753333333,-1.74860000001,-9.24593333335,-1.81963333333,-1.47533333333,9.30066666667,2.79786666667,2.97260000001,-1.53013333333,3.47530000001,3.51373333333
841.07,-8.76066666667,0.229459649116,-2.33966666666,0.480800000008,-6.6132,0.021166666666,0.598266666668,11.0469333333,4.83973333333,4.42306666667,0.950799999999,5.2615,5.27236666666
841.37,-8.68519999999,0.503659649128,-1.7729,0.458333333333,-5.71746666666,0.310966666666,0.643866666667,11.5766,5.4446,4.36453333333,1.75666666666,5.74476666665,5.13363333333
841.67,-11.3909333333,-1.30315087719,-3.98843333334,-1.95386666667,-8.13799999999,-1.27013333333,-1.16093333333,9.35646666665,4.2874,2.31033333334,-0.218333333334,3.27593333333,2.94840000001
841.97,-12.6831333333,-2.07032982457,-4.40896666667,-2.69500000001,-8.98346666665,-1.51293333333,-1.89113333333,8.43966666667,4.4208,1.71413333333,-0.614666666672,2.57686666667,2.04493333333
842.27,-14.927,-3.40824561403,-6.1315,-4.16059999999,-10.5838,-2.67043333333,-3.58866666667,6.60580000001,2.09253333333,-0.364999999992,-2.29913333334,0.681166666661,-0.468233333333
842.57,-13.8952,-2.85090877194,-5.20596666667,-3.49560000001,-9.47560000001,-2.00986666667,-2.77153333334,7.01620000001,2.45953333333,0.699066666668,-1.58546666667,1.26716666667,-0.031299999992
842.87,-17.5794666667,-6.06740350877,-9.31696666667,-6.68020000001,-13.2926666667,-4.94936666667,-6.08506666667,3.54293333334,-1.20353333333,-3.09666666667,-4.59773333334,-1.90656666667,-4.09743333333
843.17,-19.9007333333,-7.42672631579,-11.0568333333,-8.28373333334,-14.3546666667,-6.3618,-7.27653333335,1.58873333333,-2.68073333333,-5.14899999999,-5.91486666667,-3.55310000001,-5.15606666666
843.47,-20.9898666667,-7.89239298245,-11.9214,-8.34066666665,-14.9782,-6.76123333333,-7.64193333333,1.0042,-2.7802,-5.90980000001,-5.86606666667,-3.84293333334,-5.37836666666
