wavelength,Back_TanCayf,Belly_TanCayf,Breast_TanCayf,Crissum_TanCayf,Crown_TanCayf,DorTail_TanCayf,Patch10_TanCayf,Patch11_TanCayf,Patch12_TanCayf,Rump_TanCayf,Throat_TanCayf,WingTip_TanCayf
426.87,9.82133333333,23.97975,17.4411666667,13.7330833333,5.36951666667,8.07283333333,10.4948333333,8.51691666667,17.8171666667,12.5981979167,17.3903333334,7.2445
427.23,9.82825000001,23.998,17.4515,13.7414166667,5.36308333334,8.05733333333,10.5185833333,8.51425,17.825875,12.6250833334,17.3948333333,7.23575
427.58,9.90516666666,24.0558333333,17.5186666667,13.8099166667,5.41148333333,8.09175,10.57525,8.53675,17.895,12.6918125,17.45375,7.26333333333
427.94,9.948,24.1319166666,17.591,13.86625,5.44155,8.11233333333,10.6170833333,8.56,17.95625,12.7370729167,17.5044166667,7.28541666667
428.30,10.0125,24.17925,17.6374166667,13.9233333334,5.47865,8.14991666667,10.65575,8.58933333333,18.0252083333,12.7918541667,17.5546666667,7.31325
428.65,10.10375,24.2836666667,17.7468333333,14.01925,5.5311,8.1875,10.7065,8.63108333333,18.1051666667,12.8793020833,17.6228333333,7.36033333333
429.01,10.1566666667,24.33375,17.7794166667,14.0625,5.52801666666,8.178,10.7143333333,8.62233333333,18.1536666667,12.90784375,17.6470833334,7.34533333333
429.37,10.1926666667,24.3729166666,17.83675,14.0934166667,5.56036666666,8.17725,10.7393333333,8.63008333333,18.181,12.9372916667,17.6751666667,7.35541666667
429.72,10.2214166667,24.4116666666,17.8894166666,14.1398333333,5.57358333333,8.17383333334,10.7649166667,8.62683333333,18.24075,12.97346875,17.7133333334,7.3435
430.08,10.2571666667,24.44575,17.9164166667,14.1608333334,5.57255,8.17216666666,10.7868333333,8.63566666667,18.2840833333,13.0155833333,17.707,7.3365
430.44,10.2833333333,24.4531666666,17.9175833333,14.1935,5.57013333333,8.17216666667,10.7933333333,8.65158333333,18.3162083333,13.0468020833,17.7108333333,7.32575
430.79,10.3398333333,24.5209166667,17.9906666667,14.23175,5.5685,8.18675,10.8344166667,8.65208333333,18.3927083334,13.1261458333,17.7576666667,7.33441666667
431.15,10.3886666667,24.5684166667,18.0621666667,14.2806666666,5.56555,8.19691666667,10.8315833333,8.64383333333,18.4544583333,13.15109375,17.7690833334,7.32091666667
431.50,10.42275,24.6221666666,18.1130833333,14.3094166667,5.56513333333,8.21008333333,10.8525,8.64708333333,18.4887916667,13.2002708333,17.776,7.30816666667
431.86,10.4598333333,24.65625,18.1495,14.3373333333,5.57053333333,8.209,10.86125,8.6435,18.504,13.23915625,17.7803333333,7.29758333333
432.22,10.4888333333,24.7005833333,18.18475,14.3660833333,5.57651666667,8.20125,10.8894166667,8.641,18.554,13.27928125,17.7849166667,7.27783333333
432.57,10.5021666666,24.739,18.2044166667,14.38775,5.59285,8.20083333333,10.9195833333,8.63091666666,18.5801666667,13.3060833333,17.7888333333,7.24858333333
432.93,10.5708333333,24.7954166666,18.2671666667,14.4338333333,5.61676666667,8.2415,10.9658333333,8.66833333333,18.6205,13.3636354167,17.80825,7.26391666667
433.29,10.6144166667,24.8468333333,18.316,14.4575833333,5.62156666667,8.24791666667,10.9815,8.67483333333,18.6632916667,13.4079479167,17.8399166667,7.26616666667
433.64,10.6551666667,24.9055,18.3591666667,14.4943333333,5.62591666667,8.26325,10.9906666667,8.67841666667,18.6917916667,13.44796875,17.8489166667,7.281
434.00,10.69675,24.9541666667,18.3994166667,14.5620833333,5.66388333333,8.27308333334,11.02225,8.70575,18.728625,13.4944479167,17.8805833333,7.28525
434.35,10.7528333333,25.016,18.474,14.5916666667,5.69625,8.2965,11.04125,8.73258333333,18.7847083333,13.5480729167,17.9276666667,7.29483333333
434.71,10.8078333333,25.0645,18.5554166667,14.6539166666,5.74743333333,8.31791666667,11.096,8.78333333333,18.8449583333,13.60728125,17.9793333333,7.31766666667
435.07,10.83325,25.0970833333,18.5729166667,14.6750833333,5.7567,8.32791666667,11.12075,8.79408333333,18.8817083333,13.6545520834,18.0161666667,7.30691666666
435.42,10.8841666667,25.1453333333,18.6351666667,14.7209166666,5.77741666667,8.334,11.1415833333,8.82366666667,18.9396666667,13.7151458333,18.0535833333,7.32408333334
435.78,10.9295,25.1730833333,18.6850833334,14.7728333333,5.811,8.37241666666,11.18625,8.85058333333,19.024,13.79621875,18.1005833333,7.34025
436.13,11.008,25.2439166667,18.7654166667,14.8373333333,5.85785,8.42508333333,11.22325,8.8955,19.0877916667,13.8668541667,18.1658333334,7.3835
436.49,11.07025,25.294,18.816,14.8758333333,5.87093333333,8.44541666667,11.2403333333,8.92108333333,19.13925,13.927875,18.2145,7.3975
436.84,11.093,25.3478333333,18.8518333333,14.9114166667,5.87665,8.45091666667,11.2531666666,8.911,19.189,13.9810833333,18.22975,7.38475
437.20,11.1595,25.41275,18.9275,14.9804166667,5.91463333333,8.48591666667,11.3068333334,8.93833333333,19.25275,14.04071875,18.2673333333,7.41533333333
437.56,11.2146666667,25.4461666667,18.9561666667,15.0101666667,5.93113333333,8.49741666667,11.3345833333,8.95741666667,19.2919583333,14.07890625,18.2884166667,7.42258333333
437.91,11.27475,25.506,19.0056666667,15.0439166666,5.95243333333,8.53108333333,11.37875,8.97833333333,19.3443333334,14.1293333334,18.3260833333,7.43708333333
438.27,11.31775,25.55525,19.056,15.0964166667,5.9571,8.5365,11.4036666667,8.97525,19.3849166667,14.1660729167,18.3296666667,7.44508333333
438.62,11.30775,25.5638333334,19.0505,15.0745833333,5.93645,8.51,11.3718333333,8.93566666666,19.3652916667,14.1591145834,18.2955833333,7.41266666667
438.98,11.3578333333,25.62275,19.1175,15.119,5.96561666666,8.52791666667,11.3943333334,8.95366666667,19.4185,14.2168645833,18.3220833334,7.43333333333
439.33,11.3720833333,25.6201666667,19.1165833334,15.13075,5.96746666667,8.5235,11.39825,8.95016666666,19.4280416667,14.2205625,18.3006666666,7.4195
439.69,11.3855,25.6636666667,19.1585,15.1561666667,5.97056666667,8.51758333333,11.3931666667,8.95808333333,19.4373333333,14.23115625,18.2975833334,7.40383333333
440.04,11.4174166666,25.69925,19.2043333333,15.1938333333,5.99165,8.52858333333,11.4135,8.97408333333,19.4735,14.2645208333,18.309,7.39891666667
440.40,11.4369166667,25.7120833333,19.2431666667,15.2204166667,6.00241666667,8.54058333333,11.42625,8.96775,19.517875,14.2824791667,18.31725,7.40133333333
440.75,11.4945833333,25.7404166666,19.3169166667,15.2680833333,6.04971666667,8.5625,11.46975,9.012,19.5702083333,14.3315833334,18.3565,7.43975
441.11,11.5095833333,25.7525833333,19.3453333333,15.2893333333,6.05888333333,8.56983333333,11.4713333333,9.0205,19.6183333334,14.35634375,18.3723333333,7.42758333333
441.47,11.53275,25.7755,19.3901666666,15.332,6.09451666667,8.587,11.4861666667,9.02941666667,19.6607916667,14.40659375,18.3899166667,7.42483333333
441.82,11.55175,25.7904166667,19.44075,15.3599166666,6.09703333333,8.5725,11.4766666667,9.01766666667,19.6953333333,14.4520729167,18.40275,7.4115
442.18,11.6115833333,25.8286666667,19.48125,15.4165,6.12826666667,8.58658333333,11.5134166667,9.042,19.7514583333,14.5014270833,18.4426666666,7.417
442.53,11.6765833333,25.86125,19.53525,15.5050833333,6.17403333333,8.62333333333,11.5468333333,9.077,19.8269583333,14.5718541667,18.4748333333,7.43775
442.89,11.7405833333,25.8993333334,19.5829166667,15.5535833333,6.21248333333,8.63991666667,11.5868333334,9.10491666667,19.868875,14.5989791667,18.4954166667,7.453
443.24,11.8041666667,25.9621666666,19.6701666667,15.6065,6.2406,8.67141666667,11.6256666667,9.11658333332,19.9362916667,14.6609166666,18.53425,7.46908333333
443.60,11.8741666667,26.0095833333,19.7171666667,15.6553333334,6.26961666666,8.67766666667,11.66,9.12325000001,20.0060416667,14.7180416667,18.5743333334,7.4785
443.95,11.8975833333,26.0325,19.7369166667,15.6729166667,6.2542,8.65958333334,11.6574166667,9.10375000001,20.03375,14.7448541667,18.5771666667,7.45083333333
444.31,11.9255,26.0564166667,19.7665833333,15.6981666667,6.26088333333,8.649,11.66275,9.09983333333,20.0415833333,14.7724166667,18.5556666667,7.43616666666
444.66,11.9471666667,26.1083333334,19.79075,15.7203333334,6.24826666667,8.645,11.6631666667,9.0835,20.08375,14.81134375,18.5830833333,7.41758333333
445.02,11.9786666667,26.1450833334,19.8383333334,15.7485,6.25831666667,8.643,11.6784166667,9.08250000001,20.1124583333,14.8423958333,18.58575,7.41483333333
445.37,12.0326666667,26.2094166667,19.901,15.7851666667,6.27658333333,8.6635,11.6985,9.10533333334,20.1579166667,14.8900520833,18.6210833334,7.42408333334
445.72,12.0549166666,26.2311666667,19.9338333333,15.8059166667,6.28256666667,8.66733333333,11.69525,9.10775000001,20.1749166666,14.90484375,18.6345,7.43158333333
446.08,12.0544166667,26.22175,19.95675,15.7955833333,6.28751666666,8.65608333334,11.6810833333,9.08483333333,20.1814583333,14.9116354167,18.63475,7.41683333334
446.43,12.0551666667,26.219,19.9564166667,15.7730833333,6.26676666667,8.62866666667,11.66375,9.06191666667,20.1603333333,14.9009270834,18.6363333333,7.39358333333
446.79,12.0748333333,26.2573333333,19.996,15.792,6.27061666667,8.63591666667,11.6695,9.05741666667,20.1837083334,14.9423020834,18.6586666667,7.38783333334
447.14,12.0935833333,26.2754166667,20.0101666667,15.813,6.28731666667,8.63208333334,11.6693333334,9.06041666667,20.196875,14.95584375,18.6758333333,7.37975
447.50,12.1148333333,26.2880833333,20.0474166667,15.828,6.29113333333,8.64141666667,11.68125,9.06658333334,20.191875,14.9858020834,18.6889166667,7.37683333334
447.85,12.1483333333,26.31725,20.10325,15.8579166666,6.31916666667,8.65616666667,11.6953333333,9.07958333334,20.2361666667,15.0254270833,18.7151666667,7.38408333333
448.21,12.2194166667,26.3964166667,20.17725,15.9160833333,6.35148333333,8.68741666666,11.7239166667,9.11316666666,20.30375,15.0983020833,18.7929166667,7.412
448.56,12.278,26.4190833334,20.23325,15.9625833333,6.39286666667,8.71733333333,11.7531666667,9.14416666666,20.3387916667,15.1453333333,18.824,7.43466666667
448.92,12.3156666667,26.4443333334,20.2574166666,15.9916666667,6.41143333333,8.7265,11.76525,9.15025,20.353875,15.1861666666,18.8435,7.42783333333
449.27,12.3549166666,26.4745833334,20.3061666667,16.0306666666,6.43923333333,8.7315,11.7793333333,9.15200000001,20.4012916667,15.22521875,18.88225,7.4285
449.62,12.45425,26.545,20.39075,16.1104166666,6.50845,8.79383333333,11.8539166667,9.20841666667,20.4939583333,15.3132395834,18.9306666667,7.4675
449.98,12.5300833333,26.6228333333,20.4665,16.1899166666,6.55461666667,8.83975,11.9104166667,9.26958333333,20.56925,15.3981458334,18.984,7.50175
450.33,12.6228333334,26.7150833334,20.5756666667,16.2801666667,6.61918333334,8.89141666667,11.97175,9.31774999999,20.6744583333,15.4945,19.0518333334,7.53558333333
450.69,12.6920833334,26.7646666667,20.6536666667,16.3393333334,6.66341666667,8.918,12.0040833333,9.34750000001,20.72875,15.55196875,19.0905833333,7.538
451.04,12.77375,26.82525,20.7278333333,16.4105833334,6.70291666667,8.96016666667,12.0470833334,9.37683333332,20.8174166667,15.6253645834,19.1525,7.5715
451.40,12.8266666666,26.8915,20.7958333334,16.4619166667,6.73838333333,8.96725,12.0668333334,9.41000000001,20.8962916667,15.6733229167,19.1966666667,7.56258333333
451.75,12.8955,26.9625833333,20.8671666667,16.5281666667,6.76971666667,8.99166666667,12.1105,9.43924999999,20.9451666667,15.7351770833,19.24225,7.57633333333
452.10,12.9100833333,26.94725,20.8993333333,16.55075,6.78810000001,9.00108333333,12.13625,9.45058333333,20.977,15.7579583334,19.2321666667,7.55625
452.46,12.935,26.9934166667,20.9515,16.5899166667,6.81024999999,9.00208333333,12.1508333334,9.45608333333,21.0072083334,15.803125,19.2555833334,7.54908333333
452.81,12.999,27.0460833333,21.03125,16.654,6.85111666667,9.01733333333,12.1895,9.48233333333,21.0795416667,15.8655729167,19.3118333333,7.57058333333
453.17,13.0295,27.0923333333,21.0775,16.6963333333,6.85733333334,9.0225,12.2169166667,9.4975,21.1112083333,15.9068958333,19.3144166667,7.5745
453.52,13.03125,27.1006666667,21.0981666667,16.7033333333,6.87121666667,9.01691666667,12.19925,9.47449999999,21.1135833333,15.9134895833,19.3125833333,7.56033333333
453.87,13.053,27.1354166667,21.1324166667,16.7195,6.88041666666,9.0155,12.1896666667,9.44358333334,21.1280833333,15.9390729167,19.32175,7.54025
454.23,13.0956666667,27.1679166667,21.18675,16.75175,6.89176666667,9.01066666666,12.20725,9.44933333333,21.167125,15.9850625,19.3263333334,7.53016666667
454.58,13.1433333333,27.2064166667,21.21425,16.8176666667,6.90948333334,9.01516666667,12.2316666666,9.47191666666,21.237375,16.0366770833,19.36225,7.544
454.93,13.16575,27.24675,21.2595,16.8375,6.91973333334,9.00508333333,12.2436666667,9.47858333333,21.2476666667,16.0870625,19.3570833333,7.53116666667
455.29,13.2180833334,27.2930833333,21.3103333333,16.9030833334,6.95108333333,9.03141666667,12.2621666667,9.46758333332,21.303625,16.14703125,19.37925,7.55141666667
455.64,13.2718333333,27.3188333333,21.35125,16.92725,6.96350000001,9.02591666667,12.2616666667,9.45933333333,21.3485,16.1935729166,19.382,7.55016666666
456.00,13.3466666667,27.42225,21.4235833333,16.9916666667,6.993,9.03075,12.2980833333,9.48491666667,21.4332916667,16.2715208333,19.4370833333,7.56133333333
456.35,13.38625,27.4395833333,21.4489166666,17.0125,6.98698333332,9.02633333333,12.3065833333,9.47608333334,21.4902083333,16.2988333333,19.4203333333,7.54875
456.70,13.4256666667,27.4960833334,21.4973333333,17.0390833333,6.99931666667,9.04041666666,12.32425,9.49858333333,21.5427083333,16.3693854167,19.428,7.54275
457.06,13.48675,27.5250833333,21.5451666667,17.0839166667,7.02276666666,9.06333333333,12.35225,9.50258333332,21.5837083333,16.41865625,19.4210833333,7.53891666666
457.41,13.5389166666,27.5866666667,21.5845833333,17.1280833333,7.02788333334,9.07116666667,12.38475,9.52608333334,21.6628333333,16.4824166667,19.4273333333,7.5285
457.76,13.5875833333,27.6261666667,21.6408333334,17.163,7.04978333333,9.07483333333,12.4261666667,9.54125000001,21.720375,16.53365625,19.43225,7.54083333333
458.12,13.6388333333,27.67825,21.6968333333,17.2235,7.083,9.11516666667,12.47225,9.57808333334,21.7982083333,16.59584375,19.4535,7.56716666667
458.47,13.653,27.7075833333,21.7396666667,17.23025,7.09436666667,9.11408333333,12.49,9.58358333333,21.840875,16.622375,19.4315,7.55383333333
458.82,13.7001666667,27.7615833333,21.7994166667,17.2836666667,7.10314999999,9.129,12.5161666667,9.59916666666,21.9023333333,16.6721770833,19.4575833334,7.55691666666
459.18,13.719,27.7541666667,21.8178333333,17.2783333333,7.08785,9.11341666667,12.5230833333,9.59783333333,21.915375,16.6791770833,19.4415,7.52608333334
459.53,13.7326666667,27.7653333333,21.8264166667,17.2961666667,7.09691666666,9.11316666667,12.5425833333,9.59991666666,21.9311666667,16.706,19.4488333333,7.5035
459.88,13.74225,27.7364166667,21.8269166666,17.30325,7.09481666668,9.10208333333,12.5429166667,9.59066666668,21.913,16.7079270833,19.4269166667,7.48116666667
460.24,13.7915,27.7749166667,21.87075,17.3449166667,7.1343,9.12791666667,12.5798333334,9.62166666666,21.9387083334,16.7629479166,19.45475,7.48683333334
460.59,13.835,27.81025,21.91375,17.3951666667,7.16341666667,9.15233333333,12.618,9.63400000001,21.97825,16.8068645833,19.4809166667,7.49908333333
460.94,13.87025,27.8573333333,21.971,17.4364166667,7.18361666667,9.15641666666,12.6466666667,9.66133333334,22.046,16.8459375,19.5325833333,7.50208333333
461.29,13.9041666667,27.8726666666,22.0250833333,17.47975,7.2082,9.15325,12.684,9.68108333333,22.05975,16.88209375,19.5674166667,7.4995
461.65,13.96125,27.9210833333,22.0848333334,17.5356666667,7.23586666667,9.17558333333,12.7240833333,9.71724999999,22.1147916667,16.95315625,19.6085833333,7.49866666667
462.00,14.0126666667,27.9731666667,22.1553333334,17.577,7.25393333332,9.17166666667,12.7633333333,9.72533333334,22.1690833333,17.0055729167,19.6505833333,7.47033333333
462.35,14.0844166667,28.0089166667,22.2176666667,17.63075,7.28221666667,9.18974999999,12.80325,9.74750000001,22.2060416667,17.0691875,19.69825,7.47283333334
462.71,14.1415833333,28.0488333333,22.2935,17.69425,7.33950000001,9.21558333333,12.8470833333,9.77658333333,22.270625,17.1356458334,19.7348333334,7.4635
463.06,14.2391666667,28.14875,22.3938333333,17.78675,7.41675,9.25616666666,12.9264166667,9.83125000001,22.3622083333,17.2499270834,19.8154166667,7.50241666666
463.41,14.3163333333,28.2300833333,22.497,17.8765,7.46323333333,9.293,12.9974166667,9.87225000001,22.453,17.3381041667,19.8534166666,7.52783333333
463.76,14.4185,28.3551666666,22.61425,17.9748333333,7.52626666668,9.35583333334,13.0706666667,9.91625,22.5650833333,17.4514791667,19.9305,7.56925
464.12,14.4925833333,28.4571666667,22.7314166666,18.05975,7.54926666668,9.35191666666,13.1308333333,9.93858333334,22.6648333333,17.53390625,19.9745833333,7.57658333333
464.47,14.5604166667,28.5263333333,22.82325,18.13125,7.56405000001,9.35433333333,13.1554166667,9.95500000001,22.724,17.59225,19.996,7.56616666667
464.82,14.6206666666,28.5668333333,22.88375,18.1906666666,7.58296666667,9.37283333332,13.2080833333,9.97333333332,22.7703333333,17.6719791667,20.00575,7.55858333333
465.17,14.7110833333,28.6505833333,22.9555833333,18.25525,7.62481666666,9.4045,13.2514166667,10.0026666667,22.863875,17.7666041667,20.0509166667,7.56325
465.53,14.7796666666,28.7229166667,23.0386666667,18.3389166667,7.66566666666,9.44033333333,13.3206666667,10.0386666667,22.95425,17.8527395833,20.1045833333,7.57958333333
465.88,14.8456666667,28.7710833333,23.0693333333,18.40175,7.71285,9.47283333334,13.36,10.0806666667,23.0035,17.9234583333,20.13475,7.60066666667
466.23,14.9474166667,28.8745,23.1826666667,18.5095833333,7.78519999999,9.52716666668,13.43425,10.1344166667,23.1192083334,18.04325,20.2065833334,7.64791666667
466.58,15.0009166666,28.90975,23.2160833333,18.5544166667,7.79350000001,9.516,13.4605833333,10.13925,23.1482083333,18.0908645833,20.2359166666,7.64041666667
466.94,15.05175,28.97875,23.2849166667,18.6311666666,7.81289999999,9.55991666668,13.5108333333,10.1553333333,23.2066666667,18.1658125,20.2625,7.65416666667
467.29,15.1323333334,29.0449166667,23.3581666666,18.6930833333,7.85975,9.57991666668,13.5685833333,10.2035833333,23.2759583333,18.2427291667,20.31,7.67483333333
467.64,15.2015833333,29.1188333333,23.4310833333,18.7439166667,7.8965,9.59041666667,13.635,10.23875,23.357625,18.3188333333,20.3548333333,7.6825
467.99,15.2601666667,29.1499166667,23.4805,18.7900833333,7.91391666668,9.61900000001,13.67125,10.2706666667,23.4207083333,18.3747708333,20.389,7.66958333333
468.35,15.294,29.1855,23.5081666667,18.8095,7.92241666666,9.62066666666,13.71575,10.277,23.4632083333,18.42540625,20.41175,7.65566666667
468.70,15.40975,29.2934166667,23.6153333333,18.8951666667,8.00513333333,9.67533333334,13.7931666667,10.3498333333,23.5741666667,18.5275104167,20.5038333334,7.70583333333
469.05,15.4526666667,29.3653333334,23.7029166667,18.95125,8.02003333334,9.68608333332,13.8499166667,10.3551666667,23.6530833333,18.5869166667,20.5345,7.70025
469.40,15.5393333333,29.4238333334,23.7735,19.004,8.07438333332,9.70041666667,13.8874166667,10.4014166667,23.724875,18.6510416666,20.55825,7.72083333333
469.75,15.5923333333,29.4975833333,23.851,19.0569166667,8.08921666668,9.72783333333,13.93275,10.41225,23.80175,18.7128645834,20.5825833334,7.72558333333
