wavelength,Back_OryMaxf,Belly_OryMaxf,Breast_OryMaxf,Crissum_OryMaxf,Crown_OryMaxf,DorTail_OryMaxf,Rump_OryMaxf,Throat_OryMaxf,WingTip_OryMaxf
610.93,10.1118333333,18.6643333334,16.4483333333,12.8161666667,9.58833333331,8.53183333334,11.2181666666,21.2843333333,10.7174166666
611.27,10.155,18.691,16.4276666667,12.8048333334,9.6045,8.57533333333,11.246,21.2668333333,10.7455833333
611.60,10.1605,18.708,16.459,12.787,9.60466666669,8.58916666666,11.2503333333,21.2655,10.7725
611.93,10.1836666667,18.6846666666,16.5024166666,12.8113333333,9.61433333335,8.66516666666,11.2871666667,21.2785,10.8280833334
612.27,10.261,18.7295,16.55125,12.8385,9.68333333333,8.74066666667,11.3446666666,21.3001666667,10.9115833333
612.60,10.2815,18.7431666666,16.5895,12.8778333334,9.73716666667,8.76833333334,11.393,21.4033333333,10.9288333333
612.94,10.2711666667,18.8016666667,16.5374166666,12.9125,9.72016666667,8.763,11.4148333333,21.3625,10.9179166667
613.27,10.2538333333,18.8265,16.5503333334,12.9461666667,9.69683333335,8.73883333334,11.4215,21.3825,10.8341666666
613.61,10.2848333334,18.8511666666,16.5738333334,12.9108333333,9.68016666665,8.73516666667,11.446,21.4438333333,10.8359166667
613.94,10.2368333333,18.8596666667,16.5275833334,12.9058333333,9.61649999998,8.7115,11.3753333333,21.415,10.7955833334
614.28,10.2231666667,18.8103333333,16.4439166667,12.8768333333,9.5795,8.67166666667,11.3266666667,21.3806666667,10.7620833333
614.61,10.299,18.9076666667,16.4443333334,12.9095,9.56633333333,8.6955,11.3125,21.4455,10.7925
614.94,10.328,18.8973333333,16.51175,12.9825,9.60883333333,8.712,11.3526666666,21.5851666667,10.79525
615.28,10.257,18.8401666667,16.4465,12.9358333334,9.52783333335,8.635,11.258,21.5255,10.7548333333
615.61,10.301,18.8946666667,16.5023333333,12.9668333333,9.57400000002,8.65066666667,11.2788333334,21.6593333333,10.80575
615.95,10.1936666667,18.864,16.4399166666,12.9086666667,9.43000000001,8.5425,11.1998333333,21.6195,10.69075
616.28,10.1836666667,18.9291666666,16.4259166667,12.9376666667,9.40433333335,8.61133333333,11.235,21.6155,10.6680833334
616.61,10.2346666666,18.9546666666,16.4911666667,12.9881666667,9.44799999999,8.65083333333,11.2441666666,21.775,10.78325
616.95,10.2173333333,19.0391666667,16.4941666666,13.002,9.50866666668,8.71783333334,11.2208333334,21.8501666666,10.8253333334
617.28,10.2481666667,19.0746666666,16.5613333333,13.0435,9.51249999998,8.74216666666,11.1461666667,21.8491666667,10.8208333334
617.62,10.3098333333,19.1711666667,16.6925833334,13.1701666667,9.62583333333,8.84733333333,11.2546666666,22.0228333334,10.9055
617.95,10.4206666666,19.3558333333,16.8534166666,13.3706666666,9.75183333332,9.02966666666,11.3831666667,22.1863333333,11.04325
618.28,10.464,19.3998333333,16.9796666667,13.5096666666,9.83716666667,9.09266666667,11.5183333333,22.2338333333,11.154
618.62,10.4391666667,19.4268333334,17.0240833333,13.516,9.84533333334,9.102,11.5625,22.2273333333,11.1830833333
618.95,10.5365,19.5291666666,17.1698333333,13.5665,9.95100000002,9.217,11.681,22.3471666666,11.2728333334
619.28,10.5225,19.4766666667,17.17725,13.6035,9.91316666665,9.182,11.6625,22.2295,11.2711666667
619.62,10.5343333333,19.5146666667,17.20525,13.6295,9.96066666665,9.21316666666,11.7016666667,22.2463333333,11.3374166667
619.95,10.4488333333,19.448,17.214,13.5918333333,9.92683333335,9.078,11.6068333334,22.2518333333,11.35875
620.28,10.444,19.5046666667,17.2553333334,13.575,9.93133333331,9.08966666667,11.6278333334,22.2141666667,11.2996666667
620.62,10.5025,19.5408333333,17.28225,13.6091666666,9.87916666669,9.05016666666,11.6958333333,22.245,11.3024166667
620.95,10.4971666667,19.5446666667,17.2655,13.6285,9.93116666668,9.04866666667,11.78,22.2313333334,11.2870833334
621.28,10.439,19.4745,17.16275,13.571,9.86366666665,8.96183333333,11.7025,22.221,11.2123333333
621.62,10.3965,19.3796666666,17.10375,13.4605,9.73583333332,8.832,11.5635,22.179,11.1103333333
621.95,10.386,19.444,17.08325,13.443,9.72950000002,8.7735,11.5021666667,22.2231666667,11.0201666666
622.28,10.3135,19.382,17.0544166666,13.361,9.68066666668,8.67216666666,11.3996666666,22.1473333333,10.9096666667
622.62,10.2946666667,19.3943333333,17.02875,13.3876666667,9.65066666668,8.59633333334,11.3148333333,22.1238333333,10.8961666667
622.95,10.3433333333,19.4796666667,17.0295833334,13.401,9.71683333331,8.61966666667,11.3495,22.238,10.92925
623.28,10.414,19.5586666666,17.1223333333,13.4613333333,9.78516666665,8.66183333334,11.3711666666,22.3353333333,10.94675
623.62,10.5486666667,19.7196666667,17.1988333334,13.5066666667,9.85249999998,8.73566666667,11.3935,22.3681666667,10.9730833334
623.95,10.6195,19.739,17.1616666666,13.5375,9.8995,8.6955,11.3965,22.41,11.0220833334
624.28,10.576,19.7261666667,17.1163333333,13.5031666667,9.87466666665,8.62383333333,11.3233333333,22.3645,10.9626666666
624.62,10.619,19.8206666666,17.196,13.5431666667,9.90466666668,8.6255,11.3586666667,22.3815,11.00775
624.95,10.7348333333,19.9471666667,17.32525,13.6828333334,9.99216666666,8.72616666667,11.455,22.4726666666,11.1084166667
625.28,10.7286666666,19.9835,17.318,13.7141666667,9.99416666669,8.68166666667,11.4721666667,22.4803333333,11.0975
625.61,10.74,20.027,17.3619166666,13.6801666666,9.98183333335,8.67716666667,11.4751666667,22.4981666667,11.1021666666
625.95,10.8153333333,20.119,17.4061666667,13.7373333333,9.99783333332,8.73733333333,11.5223333334,22.545,11.1349166666
626.28,10.7905,20.1401666666,17.4098333334,13.7783333333,9.9875,8.72616666666,11.5716666666,22.598,11.1058333334
626.61,10.6975,20.136,17.3695,13.7881666667,9.92983333331,8.72516666667,11.5376666667,22.6026666667,11.08175
626.94,10.7151666666,20.0926666667,17.3230833333,13.7998333333,9.90416666667,8.72066666667,11.5115,22.5798333333,11.089
627.28,10.6888333333,20.0413333333,17.30625,13.8093333333,9.8925,8.71283333333,11.5181666666,22.5911666666,11.059
627.61,10.7056666667,20.1128333334,17.3808333334,13.855,9.90233333334,8.79116666667,11.5363333334,22.5558333333,11.0978333333
627.94,10.9138333334,20.2273333333,17.5941666667,14.0536666666,10.1191666667,9.00766666667,11.7205,22.7208333334,11.2889166666
628.27,10.9326666667,20.2643333333,17.6093333334,14.1315,10.1093333333,9.09016666667,11.7851666666,22.8026666666,11.35
628.61,10.8573333333,20.2758333334,17.5515833334,14.0646666666,10.0435,8.99583333333,11.7493333333,22.752,11.3009166667
628.94,10.7675,20.2468333333,17.5509166667,13.983,10.0555,9.00466666667,11.7681666666,22.6838333334,11.26
629.27,10.7743333333,20.2358333334,17.5533333334,14.0638333334,10.068,9.02083333334,11.7956666667,22.7193333334,11.3603333333
629.60,10.7956666667,20.292,17.5500833334,14.141,10.1288333333,9.04566666666,11.8575,22.7845,11.4463333334
629.94,10.8086666667,20.2648333333,17.47875,14.0941666667,10.1518333333,9.06166666667,11.8433333333,22.7245,11.4316666666
630.27,10.8843333333,20.2975,17.5175833334,14.1371666667,10.2203333333,9.02716666667,11.8945,22.7446666666,11.4590833333
630.60,10.8226666667,20.3666666667,17.5300833333,14.1388333334,10.2163333334,8.94433333333,11.9168333333,22.7061666666,11.4150833334
630.93,10.8281666667,20.4006666667,17.5361666666,14.1733333333,10.2538333334,8.99383333334,11.9636666667,22.6811666667,11.4184166666
631.26,10.7313333333,20.289,17.3950833334,14.0568333333,10.1533333333,8.87683333333,11.9131666666,22.617,11.294
631.60,10.6381666667,20.3195,17.28725,14.0008333334,10.002,8.811,11.8503333334,22.638,11.2789166666
631.93,10.6655,20.363,17.3003333334,13.9655,10.0148333333,8.70683333333,11.7613333333,22.5911666667,11.2160833333
632.26,10.5726666667,20.262,17.2215833333,13.8568333334,9.92249999998,8.57666666666,11.659,22.5078333333,11.0821666667
632.59,10.6865,20.3496666667,17.1770833333,13.9048333334,9.941,8.60766666667,11.6835,22.5768333334,11.1205833333
632.92,10.7121666667,20.4063333333,17.1988333333,13.8838333334,9.94233333331,8.62866666667,11.718,22.589,11.0098333333
633.26,10.6923333333,20.3641666667,17.1248333333,13.795,9.87800000001,8.54583333333,11.6848333333,22.544,10.91475
633.59,10.7776666666,20.4261666667,17.2125833333,13.8145,9.89816666666,8.53183333333,11.703,22.5473333334,10.9865833334
633.92,10.7586666667,20.4746666667,17.2436666667,13.7321666667,9.8685,8.48833333333,11.6836666667,22.5603333333,10.90025
634.25,10.8205,20.5385,17.3046666667,13.6933333333,9.891,8.54133333333,11.7066666667,22.6588333333,10.9408333333
634.58,10.775,20.5155,17.2581666666,13.6455,9.77516666668,8.42466666667,11.6098333333,22.6083333334,10.9251666667
634.91,10.7778333333,20.6046666667,17.3468333333,13.738,9.79833333334,8.423,11.6378333333,22.7116666667,10.9380833334
635.25,10.6721666667,20.4871666666,17.287,13.609,9.77566666668,8.33333333334,11.5586666666,22.5788333333,10.82825
635.58,10.6621666667,20.4705,17.2890833333,13.6466666666,9.80816666669,8.38116666667,11.6525,22.628,10.84325
635.91,10.903,20.6785,17.4620833334,13.8501666667,9.97766666667,8.58166666667,11.847,22.8125,11.09325
636.24,10.9826666667,20.742,17.5754166666,13.96,10.1005,8.65833333333,11.9075,22.9063333333,11.2291666666
636.57,10.9356666667,20.7331666666,17.6105,13.9345,10.114,8.6655,11.8833333333,22.8535,11.3020833334
636.90,10.9526666666,20.7575,17.7203333333,13.9856666667,10.1538333334,8.74416666667,11.9036666667,22.8591666666,11.3365833333
637.23,10.9368333333,20.8251666666,17.7415833334,14.0698333334,10.1861666666,8.78233333333,12.0195,22.8558333333,11.3635
637.56,10.9623333333,20.7846666666,17.7815,14.1416666666,10.209,8.8585,12.0425,22.8491666666,11.44175
637.90,10.8995,20.6758333333,17.7250833333,14.17,10.1751666667,8.851,12.0258333333,22.769,11.4345833333
638.23,10.981,20.7688333333,17.778,14.2145,10.3161666667,8.885,12.1538333334,22.8778333333,11.4801666666
638.56,11.0361666667,20.8135,17.8588333333,14.2231666667,10.3288333333,8.9095,12.2391666667,22.965,11.5818333333
638.89,11.1466666667,20.9373333334,17.9615833333,14.3065,10.399,8.97633333333,12.3493333333,23.0295,11.62225
639.22,11.129,20.9606666666,17.9251666667,14.2916666667,10.369,9.02083333334,12.3538333333,23.0793333333,11.7128333333
639.55,10.942,20.856,17.84275,14.1101666667,10.2515,8.896,12.2323333333,22.9431666667,11.5793333334
639.88,10.8748333333,20.88,17.854,14.1041666667,10.1715,8.827,12.235,22.9901666667,11.5645833334
640.21,10.9331666666,20.926,17.7861666667,14.1315,10.1435,8.75,12.2671666666,23.006,11.5735833334
640.54,10.9596666667,20.9803333333,17.76825,14.1508333333,10.104,8.66316666666,12.2821666666,23.0578333334,11.5475
640.87,10.8471666667,20.8383333334,17.6251666666,13.9681666667,9.95533333333,8.50883333333,12.0761666666,23.021,11.3760833333
641.20,10.706,20.7958333334,17.52825,13.8128333333,9.80266666667,8.39566666667,11.8963333333,22.8768333333,11.2904166666
641.53,10.6921666667,20.7305,17.45075,13.7688333333,9.70683333334,8.264,11.8633333333,22.8161666666,11.18375
641.87,10.6845,20.7498333333,17.4564166667,13.7681666666,9.56216666665,8.23783333334,11.8436666667,22.7848333333,11.1711666667
642.20,10.6855,20.7131666667,17.3909166666,13.6955,9.54933333335,8.16533333333,11.8016666667,22.7495,11.0364166667
642.53,10.5708333333,20.6693333334,17.3105833334,13.6068333333,9.46849999998,8.03666666667,11.6861666666,22.7085,11.0335833333
642.86,10.3723333333,20.4996666667,17.1380833334,13.3913333333,9.2965,7.7765,11.4413333333,22.5415,10.7618333333
643.19,10.3438333334,20.5426666667,17.114,13.4103333333,9.22333333333,7.69216666667,11.4118333333,22.5223333333,10.6470833334
643.52,10.3301666667,20.5396666666,17.0586666666,13.3266666667,9.189,7.62866666667,11.3768333333,22.41,10.57775
643.85,10.2028333333,20.5255,17.1410833334,13.326,9.18566666666,7.6125,11.3226666667,22.4963333334,10.5533333334
644.18,10.1728333333,20.4548333333,17.16975,13.305,9.2165,7.62966666667,11.307,22.5161666667,10.6243333334
644.51,10.324,20.6286666666,17.4905833334,13.5536666666,9.42499999998,7.8245,11.4566666667,22.7485,10.8568333334
644.84,10.4305,20.7538333334,17.57025,13.729,9.57283333334,7.85733333333,11.5798333333,22.9796666666,10.92075
645.17,10.3816666667,20.8173333333,17.6568333334,13.7135,9.63416666669,7.91333333334,11.5451666667,22.9573333334,10.9106666667
645.50,10.3091666667,20.7971666667,17.6655833333,13.7225,9.68233333332,7.9575,11.4765,22.8991666667,10.90725
645.83,10.4445,20.9808333333,17.8593333334,13.933,9.84749999999,8.14366666667,11.5803333333,23.0276666666,11.0653333334
646.16,10.387,20.9335,17.8415833334,14.005,9.86166666669,8.20033333333,11.511,23.031,10.97675
646.49,10.6073333333,21.109,18.0165,14.2053333333,10.0015,8.34783333333,11.6573333333,23.1431666667,11.17875
646.82,10.7386666667,21.0945,18.1774166667,14.3393333333,10.1405,8.50166666666,11.7601666667,23.2103333334,11.3579166667
647.15,10.728,21.0735,18.2354166666,14.3425,10.1348333333,8.5065,11.6803333333,23.3433333333,11.2840833334
647.48,10.813,21.095,18.2175,14.3685,10.1295,8.53833333334,11.6243333334,23.333,11.2881666666
647.81,10.8021666667,21.1871666667,18.2684166666,14.4036666667,10.1358333333,8.56016666667,11.5996666667,23.317,11.3253333334
648.14,10.684,21.1008333333,18.10025,14.3306666667,10.009,8.5085,11.5443333334,23.222,11.25425
648.47,10.6538333333,21.0698333333,18.0266666667,14.271,9.93150000001,8.455,11.5261666666,23.0096666666,11.2279166666
648.80,10.7455,21.1038333333,17.9873333334,14.3568333334,9.90799999998,8.524,11.5441666666,23.0941666667,11.319
649.13,10.7585,21.1203333333,17.9344166667,14.3445,10.0101666667,8.494,11.5681666667,23.154,11.3076666667
649.46,10.5781666667,20.9475,17.7890833333,14.1528333333,9.84516666668,8.33516666667,11.411,22.997,11.1328333333
649.79,10.6561666666,21.0076666666,17.8231666667,14.1276666667,9.83666666666,8.21283333334,11.4545,23.0546666667,11.09375
650.11,10.5081666667,20.961,17.7461666666,14.0141666667,9.65283333331,8.05883333334,11.3331666666,22.9436666666,10.92175
650.44,10.478,21.017,17.7060833334,13.9898333333,9.5745,8.05333333333,11.2498333334,23.0135,10.9195833334
650.77,10.4723333333,21.0895,17.7126666667,14.0406666667,9.51666666669,8.0445,11.2295,22.9145,10.94525
651.10,10.4586666667,21.0903333334,17.6986666666,14.0235,9.51050000001,7.98266666667,11.2111666666,22.947,10.92425
651.43,10.5498333333,21.117,17.716,14.1001666667,9.5585,7.9985,11.191,23.0633333334,10.9428333334
651.76,10.4978333333,21.0838333334,17.67825,13.9633333333,9.47383333331,7.8425,11.113,23.0323333333,10.79975
652.09,10.5485,21.0641666666,17.7465833333,14.0543333333,9.48766666668,7.83083333334,11.1508333334,23.2006666667,10.8359166667
652.42,10.5033333333,21.117,17.82175,13.9773333333,9.47683333334,7.69233333334,11.1278333334,23.2475,10.76325
652.75,10.5603333333,21.1515,17.9469166666,14.0261666667,9.41666666668,7.744,11.1631666666,23.3901666666,10.7728333334
653.08,10.5423333333,21.1081666667,17.92775,14.0201666666,9.38549999999,7.65733333333,11.0723333334,23.384,10.7315833333
653.41,10.4321666667,21.0575,17.9013333334,13.9646666667,9.28700000002,7.6425,10.9836666666,23.2018333334,10.7029166667
653.74,10.4553333333,21.0513333333,17.9421666666,13.9743333333,9.36866666668,7.70033333333,10.956,23.2748333334,10.7275833334
654.06,10.3396666667,20.9173333333,17.8259166667,13.8471666667,9.30333333331,7.52416666667,10.8628333334,23.1953333333,10.5484166666
654.39,10.295,20.8293333334,17.77,13.76,9.30083333333,7.53183333333,10.8531666667,23.1795,10.5105
654.72,10.262,20.8778333333,17.77875,13.7455,9.33383333334,7.5705,10.8783333333,23.2158333333,10.4835
655.05,10.1343333333,20.8816666667,17.7555833334,13.6343333333,9.21783333334,7.53416666667,10.8366666667,23.1033333334,10.4065833333
655.38,10.3071666667,21.008,17.9289166667,13.8293333333,9.37949999999,7.68116666666,10.9168333334,23.2608333333,10.5654166667
655.71,10.2721666667,21.0831666667,17.9016666667,13.7306666667,9.32233333335,7.68216666666,10.8215,23.19,10.5134166666
656.04,10.3771666666,21.2106666667,17.9694166666,13.8601666667,9.53199999999,7.8625,10.8726666667,23.347,10.6085833333
656.37,10.335,21.1451666666,17.916,13.8548333333,9.47116666666,7.77583333333,10.7618333334,23.231,10.5089166667
656.69,10.4635,21.281,18.0270833333,13.9656666667,9.6165,7.96233333333,10.9166666666,23.3508333333,10.6634166667
657.02,10.5013333333,21.3868333333,18.0311666667,13.9958333333,9.65416666665,8.0565,10.9933333334,23.519,10.6509166666
657.35,10.607,21.4396666666,18.1651666667,14.1211666667,9.7535,8.15116666667,11.1391666667,23.6546666667,10.7516666666
657.68,10.8793333334,21.6861666666,18.351,14.3653333333,9.949,8.42266666667,11.3688333333,23.881,10.9335833334
658.01,10.7868333333,21.6196666666,18.2593333333,14.3115,9.86533333335,8.32083333333,11.3005,23.7933333333,10.8618333333
658.34,10.8186666666,21.599,18.2679166667,14.2988333334,9.84983333333,8.3085,11.3175,23.7955,10.8570833334
658.66,10.895,21.7281666667,18.4105833333,14.4855,10.0135,8.44166666667,11.3988333334,23.9731666667,10.954
658.99,10.8641666667,21.7451666667,18.449,14.5183333334,10.0428333333,8.51216666667,11.4755,23.988,10.9610833334
659.32,10.8786666667,21.7916666667,18.5030833333,14.5971666666,10.1318333333,8.61233333334,11.558,24.1121666666,10.955
659.65,10.9166666667,21.8251666667,18.512,14.6485,10.0451666667,8.59383333334,11.6311666667,24.117,10.9716666667
659.98,10.9998333333,21.909,18.5960833334,14.6671666667,10.1623333333,8.71933333334,11.7583333333,24.1748333333,11.0524166667
660.31,10.98,21.935,18.6116666666,14.675,10.0866666667,8.645,11.72,24.1883333333,10.9875
660.63,11.0581666667,21.9321666666,18.7733333334,14.7596666667,10.1588333333,8.66483333334,11.7788333334,24.2148333334,11.1531666667
660.96,11.0873333333,22.0085,18.7405,14.7911666667,10.1826666667,8.6845,11.8,24.1723333334,11.2183333333
661.29,10.9818333334,21.932,18.781,14.755,10.1775,8.57716666667,11.8318333333,24.1171666667,11.19525
661.62,11.0615,22.1065,18.976,14.8855,10.3111666667,8.66766666666,11.9605,24.1401666666,11.27675
661.94,11.0278333333,22.0805,19.0093333333,14.9408333333,10.33,8.69266666666,11.9465,24.0545,11.2614166666
662.27,11.0661666667,22.0551666667,19.0319166666,14.8671666667,10.2278333333,8.64666666667,11.9461666667,23.9971666667,11.195
662.60,10.9723333334,21.957,18.8600833333,14.7571666667,10.0788333333,8.4505,11.7845,23.8565,11.0704166667
662.93,11.0316666667,21.9633333334,18.8404166667,14.7195,10.0435,8.376,11.8175,23.785,11.0965833334
663.26,11.0156666667,21.9758333333,18.88575,14.6528333333,10.1038333333,8.378,11.8015,23.7465,11.1053333333
663.58,10.9851666667,22.1318333334,18.9114166666,14.7475,10.1008333333,8.304,11.7713333333,23.8458333333,11.1970833334
663.91,11.1198333333,22.2045,19.0170833334,14.8531666667,10.2786666667,8.38983333333,11.9346666666,23.9336666666,11.3756666666
664.24,11.2683333334,22.2663333333,19.0809166667,14.9611666667,10.3631666667,8.483,11.9658333333,24.0746666666,11.4294166666
664.57,11.1405,22.1498333333,19.1018333334,14.8923333334,10.2836666667,8.37416666666,11.8771666667,24.037,11.31325
664.89,11.1991666667,22.2183333333,19.0791666666,14.9186666667,10.2558333333,8.437,11.7575,23.9731666667,11.3635
665.22,11.4145,22.3026666667,19.2215833334,15.164,10.4423333333,8.63666666667,11.9225,24.3223333333,11.6084166667
665.55,11.5071666667,22.3743333334,19.2764166667,15.2761666667,10.478,8.6935,12.062,24.4025,11.7155833334
