wavelength,Back_ChlPhom,Belly_ChlPhom,Breast_ChlPhom,Crissum_ChlPhom,Crown_ChlPhom,DorTail_ChlPhom,Patch10_ChlPhom,Patch11_ChlPhom,Patch12_ChlPhom,Rump_ChlPhom,Throat_ChlPhom,WingTip_ChlPhom
377.26,2.3,3.38922222222,3.15344444445,3.21133333333,1.61388888889,4.20522222222,58.4688888889,49.0055555556,3.35866666667,7.22106172839,3.20577777778,5.74144444445
377.63,2.29511111111,3.39733333333,3.19066666667,3.19277777778,1.63188888889,4.19811111111,58.465,48.9591111111,3.34022222222,7.23933333333,3.19277777778,5.81188888889
377.99,2.27766666667,3.37855555556,3.19433333333,3.222,1.59744444444,4.16944444445,58.572,48.9443333333,3.32088888889,7.27593827159,3.187,5.833
378.35,2.20133333333,3.31477777778,3.08944444445,3.15177777778,1.53055555555,4.10133333333,58.6248888889,48.9437777778,3.245,7.21741975308,3.08622222222,5.81511111111
378.71,2.078,3.22511111111,2.99411111111,3.10033333333,1.45022222222,4.03422222222,58.574,48.8238888889,3.15177777778,7.12787654321,3.00477777778,5.766
379.07,2.11377777778,3.23677777778,3.00322222222,3.16266666666,1.48488888889,4.07755555555,58.5754444445,48.8003333333,3.23166666667,7.11456790122,3.045,5.78966666667
379.44,2.14488888889,3.18511111111,2.97411111111,3.17066666667,1.512,4.09244444444,58.4798888889,48.7415555556,3.25277777778,7.09719753088,3.05111111111,5.8
379.80,2.17255555555,3.26333333333,3.035,3.20833333333,1.53744444444,4.15977777778,58.465,48.6838888889,3.257,7.12479012347,3.05944444445,5.82544444445
380.16,2.11144444444,3.171,2.94477777778,3.137,1.445,4.14711111111,58.3082222222,48.4853333333,3.18766666667,7.05866666668,2.981,5.72333333333
380.52,2.17622222222,3.18644444445,3.02355555556,3.19055555555,1.54633333333,4.24222222222,58.375,48.5794444444,3.27711111111,7.15690123457,3.08333333333,5.81733333333
380.88,2.08522222222,3.13411111111,2.91722222222,3.12911111111,1.45766666667,4.14533333333,58.3213333333,48.5576666667,3.202,7.02379012347,3.02722222222,5.712
381.24,2.10433333333,3.18944444444,2.88566666666,3.176,1.42755555556,4.09833333333,58.431,48.595,3.20266666667,7.01060493827,2.99411111111,5.65366666667
381.61,2.093,3.16266666667,2.83866666667,3.15344444444,1.321,4.06733333333,58.393,48.535,3.16988888889,6.93922222223,2.95311111111,5.53833333333
381.97,2.12388888889,3.19444444444,2.879,3.20033333333,1.36111111111,4.11811111111,58.2327777778,48.3768888889,3.23733333334,6.93401234568,2.97777777778,5.58788888889
382.33,2.07911111111,3.18666666667,2.88788888889,3.15744444445,1.31244444445,4.05333333333,58.0973333334,48.2713333333,3.19455555556,6.87506172841,2.95155555555,5.55211111111
382.69,2.14155555556,3.25166666667,2.95033333333,3.21033333333,1.39044444444,4.10522222222,58.1473333333,48.3302222222,3.26077777778,6.94644444444,2.99866666667,5.61544444445
383.05,2.14111111111,3.261,2.94655555555,3.22466666667,1.42288888889,4.09611111111,58.3146666667,48.3624444444,3.28855555556,7.00351851852,3.00466666667,5.619
383.41,2.09677777778,3.27266666667,2.95644444444,3.23411111111,1.43055555556,4.09077777778,58.4348888889,48.4724444444,3.27522222222,7.03251851851,2.997,5.57722222222
383.77,2.10211111111,3.24644444445,2.96922222222,3.23811111111,1.44477777778,4.07177777778,58.5285555555,48.5656666667,3.29466666667,7.04271604938,3.02422222222,5.60222222222
384.14,2.155,3.31044444445,3.05877777778,3.29377777778,1.49088888889,4.096,58.6602222222,48.7307777778,3.34233333333,7.09791358025,3.06522222222,5.71033333333
384.50,2.16222222222,3.33888888889,3.02466666667,3.28333333333,1.45788888889,4.07277777778,58.7011111111,48.6838888889,3.32366666667,7.06090123456,3.067,5.71277777778
384.86,2.27477777778,3.39,3.08566666667,3.30522222222,1.51944444445,4.11611111111,58.7493333333,48.6885555555,3.36866666667,7.13844444444,3.14144444444,5.81244444444
385.22,2.32177777778,3.39077777778,3.145,3.30188888889,1.59866666667,4.17311111111,58.7032222222,48.6687777778,3.45522222222,7.16767901234,3.19022222222,5.85055555556
385.58,2.37255555556,3.446,3.22033333333,3.38766666667,1.71311111111,4.25477777778,58.7593333333,48.7706666667,3.54566666667,7.27396296297,3.26911111111,5.93566666667
385.94,2.35677777778,3.49911111111,3.23688888889,3.37977777778,1.77422222222,4.25766666667,58.8351111111,48.8304444444,3.55266666667,7.3052962963,3.289,5.93566666667
386.30,2.44533333333,3.56966666667,3.30433333333,3.45822222222,1.87944444444,4.37377777778,58.9701111111,48.8571111111,3.61011111111,7.40251851853,3.39688888889,5.99966666667
386.66,2.36122222222,3.51377777778,3.20122222222,3.33722222222,1.75877777778,4.287,59.0398888889,48.8642222222,3.53977777778,7.348,3.33222222222,5.92644444444
387.03,2.32144444444,3.45555555556,3.14133333333,3.25922222222,1.66211111111,4.21333333333,58.8506666666,48.7155555556,3.43622222222,7.28975308643,3.27166666666,5.87066666667
387.39,2.35277777778,3.46222222222,3.15611111111,3.31611111111,1.664,4.258,58.8184444444,48.618,3.488,7.2975925926,3.33344444445,5.93877777778
387.75,2.33033333333,3.45555555555,3.14877777778,3.32822222222,1.648,4.26255555556,58.763,48.5458888889,3.47966666666,7.27392592593,3.32911111111,5.90144444444
388.11,2.327,3.47377777778,3.15955555555,3.34777777778,1.68522222222,4.28044444444,58.6633333333,48.4115555555,3.51577777778,7.29824691357,3.37011111111,5.915
388.47,2.30444444444,3.39755555555,3.12611111111,3.32377777778,1.67477777778,4.23266666667,58.4932222222,48.2614444444,3.46633333333,7.25688888889,3.30333333333,5.85855555556
388.83,2.27622222222,3.37333333333,3.11622222222,3.34222222222,1.64844444444,4.224,58.4202222222,48.1296666667,3.47055555556,7.22149382717,3.28177777778,5.77777777778
389.19,2.17766666667,3.31622222222,3.04111111111,3.32511111111,1.55733333333,4.16211111111,58.3776666667,48.0276666667,3.365,7.17875308643,3.21088888889,5.73488888889
389.55,2.15188888889,3.29177777778,3.01611111111,3.30711111111,1.52655555556,4.15866666667,58.2865555556,47.8833333333,3.29266666667,7.147654321,3.15055555556,5.71911111111
389.91,2.09022222222,3.18311111111,2.88866666667,3.25366666667,1.38677777778,4.08388888889,58.1947777778,47.6595555556,3.20166666667,7.06907407409,3.08111111111,5.63066666667
390.27,2.06122222222,3.15244444444,2.869,3.27,1.37011111111,4.067,57.995,47.4827777778,3.205,7.05643209878,3.06188888889,5.64888888889
390.63,2.134,3.15288888889,2.94822222222,3.34933333333,1.44755555556,4.14944444444,57.7365555555,47.2094444444,3.26455555556,7.12080246912,3.11822222222,5.65633333333
391.00,2.14133333333,3.17322222222,2.95711111111,3.39,1.45433333333,4.17922222222,57.5612222222,47.0467777778,3.30055555556,7.12404938272,3.12466666667,5.70333333333
391.36,2.16255555556,3.19033333333,2.96644444444,3.36544444444,1.46122222222,4.17466666667,57.3414444445,46.7767777778,3.30477777778,7.13996296296,3.122,5.71522222222
391.72,2.21988888889,3.21577777778,2.99633333333,3.37633333333,1.50411111111,4.16444444444,57.04,46.5112222222,3.37711111111,7.1767654321,3.162,5.782
392.08,2.14311111111,3.09911111111,2.89033333333,3.29722222222,1.41311111111,4.054,56.7322222222,46.1645555555,3.29633333333,7.06750617286,3.06722222222,5.639
392.44,2.10188888889,3.07322222222,2.82988888889,3.25322222222,1.35022222222,3.98066666667,56.506,45.9343333333,3.26955555556,7.01728395063,3.04088888889,5.59822222222
392.80,2.055,3.01877777778,2.79366666667,3.17866666667,1.33022222222,3.935,56.1443333333,45.6398888889,3.21322222222,6.97912345679,2.99888888889,5.64066666667
393.16,2.03277777778,2.94911111111,2.75555555556,3.125,1.31833333333,3.89933333333,55.7844444444,45.2812222222,3.16944444444,6.92186419752,2.931,5.63988888889
393.52,2.01588888889,2.93477777778,2.73711111111,3.09511111111,1.32111111111,3.88533333333,55.3433333333,44.8404444444,3.19422222222,6.86558024691,2.90588888889,5.66233333333
393.88,2.02688888889,2.94011111111,2.76911111111,3.10411111111,1.33677777778,3.87322222222,54.8828888889,44.4943333334,3.20222222222,6.82893827161,2.90033333333,5.67766666667
394.24,2.04188888889,2.93866666667,2.76222222222,3.06555555555,1.32855555555,3.84566666667,54.4614444444,44.082,3.19522222222,6.78332098765,2.88444444444,5.69544444444
394.60,2.037,2.93933333333,2.723,3.02444444445,1.30366666667,3.80733333333,54.0703333333,43.709,3.13088888889,6.71187654322,2.83022222222,5.64466666667
394.96,2.04177777778,2.89755555555,2.71766666667,2.98677777778,1.30722222222,3.77633333333,53.6305555556,43.3003333334,3.11288888889,6.6463580247,2.81644444444,5.62577777778
395.32,2.04955555556,2.87555555556,2.66122222222,2.94833333334,1.31577777778,3.73255555556,53.1886666667,42.8667777778,3.076,6.57951851852,2.77455555556,5.59677777778
395.68,1.94277777778,2.76822222222,2.52977777778,2.84444444445,1.24544444444,3.66933333333,52.6653333333,42.3362222222,2.94355555556,6.43848148147,2.65333333334,5.47833333333
396.04,1.98144444444,2.80811111111,2.57233333334,2.87622222222,1.28222222222,3.71922222222,52.2281111111,41.9057777778,2.96411111111,6.4428888889,2.639,5.56144444445
396.40,2.03555555556,2.89588888889,2.63888888889,2.91188888889,1.33788888889,3.80755555556,51.7295555556,41.4018888889,3.01466666667,6.43477777777,2.64766666667,5.59944444444
396.76,2.04766666666,2.89855555555,2.64477777778,2.90477777778,1.339,3.85466666667,51.2295555556,40.9171111111,3.03511111111,6.39234567901,2.642,5.56366666667
397.12,2.03177777778,2.887,2.60233333333,2.85544444444,1.26511111111,3.81744444444,50.765,40.4163333333,2.99677777778,6.32111111111,2.61966666667,5.48488888889
397.48,2.08977777778,2.93088888889,2.59666666667,2.88688888889,1.29077777778,3.83588888889,50.2418888889,39.9161111111,3.04,6.32514814816,2.67655555556,5.50877777778
397.84,2.10211111111,2.90788888889,2.54511111111,2.85111111111,1.29788888889,3.83544444444,49.7484444444,39.4013333333,3.03811111111,6.30514814813,2.65888888889,5.51655555555
398.20,2.06011111111,2.84222222222,2.51677777778,2.81455555556,1.26311111111,3.80233333333,49.1662222222,38.8248888889,3.00733333334,6.20949382717,2.60655555556,5.466
398.56,2.119,2.91255555555,2.60455555556,2.90022222222,1.36388888889,3.84666666667,48.7672222222,38.4141111111,3.13033333333,6.22375308643,2.71155555555,5.58711111111
398.92,2.08977777778,2.929,2.58655555556,2.88511111111,1.37566666667,3.886,48.3392222222,37.9335555556,3.12233333333,6.19865432099,2.704,5.57088888889
399.28,2.08388888889,2.96011111111,2.602,2.91288888889,1.38522222222,3.914,47.8744444444,37.5358888889,3.13388888889,6.18314814814,2.73188888889,5.59811111111
399.64,2.16455555555,3.016,2.65433333333,2.94133333333,1.42455555555,3.90711111111,47.4964444445,37.1671111111,3.19344444444,6.19920987654,2.78744444444,5.67322222222
400.00,2.14388888889,2.97644444444,2.59933333334,2.89033333333,1.38344444444,3.87933333334,47.0748888889,36.7316666667,3.17833333333,6.16140740741,2.785,5.64366666667
400.36,2.19288888889,2.97222222222,2.629,2.93222222222,1.42144444444,3.916,46.5835555555,36.3383333333,3.22255555556,6.17174074074,2.85666666667,5.67888888889
400.72,2.24355555555,3.04,2.65788888889,3.00888888889,1.48744444445,3.94866666667,46.1995555556,35.9552222222,3.26711111111,6.18674074075,2.92644444444,5.74655555556
401.08,2.28577777778,3.09744444444,2.69555555555,3.034,1.57233333333,3.97811111111,45.7077777778,35.5154444445,3.31955555556,6.18875308642,2.98166666667,5.82166666667
401.44,2.20644444444,2.97733333334,2.65622222222,2.94955555556,1.47822222222,3.891,45.3146666667,35.1492222222,3.21344444445,6.07113580247,2.91755555555,5.73833333333
401.80,2.27466666667,3.04155555556,2.73855555555,3.01822222222,1.54233333333,3.94077777778,44.9928888889,34.9192222222,3.23511111111,6.09082716048,2.97188888889,5.81477777778
402.16,2.32355555556,3.09711111111,2.748,3.04588888889,1.58,3.97711111111,44.6586666667,34.6036666666,3.24855555555,6.12114814813,3.00788888889,5.82133333333
402.52,2.187,2.95422222222,2.58144444444,2.90233333333,1.42822222222,3.83966666667,44.1448888889,34.1428888889,3.08077777778,5.97641975308,2.839,5.71444444444
402.88,2.14088888889,2.90677777778,2.52455555556,2.86333333333,1.38622222222,3.763,43.6976666667,33.7628888889,3.03011111111,5.91014814813,2.78755555556,5.70322222222
403.24,2.10477777778,2.81177777778,2.46666666667,2.80111111111,1.30244444444,3.67566666667,43.3453333333,33.4367777778,2.97244444444,5.82498765432,2.68944444444,5.61944444444
403.60,2.11088888889,2.81177777778,2.48033333334,2.81555555556,1.29544444444,3.69611111111,43.01,33.136,2.96133333333,5.82458024691,2.67811111111,5.60566666667
403.95,2.17433333333,2.89266666667,2.56133333333,2.89611111111,1.35344444444,3.77544444445,42.7186666667,32.9401111111,3.03488888889,5.86862962963,2.73566666667,5.65677777778
404.31,2.05744444444,2.81077777778,2.47133333333,2.81555555556,1.289,3.68,42.4513333334,32.6335555556,2.92588888889,5.78177777777,2.64011111111,5.61322222222
404.67,2.00255555555,2.73377777778,2.40333333333,2.74144444445,1.21566666667,3.60822222222,42.1156666667,32.3217777778,2.85288888889,5.69481481481,2.53555555556,5.55533333333
405.03,1.931,2.66577777778,2.348,2.66755555555,1.13288888889,3.57188888889,41.8054444444,32.0761111111,2.79077777778,5.62137037036,2.45122222222,5.48455555555
405.39,1.972,2.71822222222,2.34377777778,2.67366666666,1.16688888889,3.584,41.5405555556,31.8022222222,2.83333333333,5.6362345679,2.44633333333,5.50477777778
405.75,1.90411111111,2.67011111111,2.31244444444,2.61355555556,1.13966666667,3.54611111111,41.2105555556,31.4534444444,2.80244444444,5.57601234568,2.41333333333,5.45988888889
406.11,1.85,2.62955555556,2.27711111111,2.55688888889,1.09277777778,3.491,40.9103333333,31.1773333333,2.766,5.4920617284,2.35066666667,5.43266666667
406.47,1.97533333333,2.75677777778,2.40577777778,2.65722222222,1.19366666667,3.59733333333,40.7026666666,31.0505555556,2.87955555556,5.58790123457,2.45033333333,5.52211111111
406.83,2.00988888889,2.78,2.43477777778,2.65555555556,1.18633333333,3.60811111111,40.4275555555,30.8051111111,2.87344444444,5.59441975309,2.47888888889,5.47644444445
407.19,2.04711111111,2.84488888889,2.49677777778,2.69455555556,1.24322222222,3.67833333333,40.1415555556,30.6036666667,2.928,5.64609876544,2.54755555556,5.52955555555
407.55,2.048,2.85044444444,2.50655555555,2.71411111111,1.25177777778,3.71088888889,39.8951111111,30.4186666666,2.92822222222,5.62139506173,2.57677777778,5.55633333333
407.90,2.05611111111,2.839,2.48366666667,2.72533333333,1.275,3.72022222222,39.5645555555,30.1458888889,2.91944444444,5.59535802468,2.59544444444,5.53988888889
408.26,2.14388888889,2.909,2.541,2.77866666667,1.29022222222,3.77555555556,39.2484444445,29.9281111111,2.96422222222,5.62019753086,2.64777777778,5.59122222222
408.62,2.11844444444,2.93466666667,2.54744444445,2.77788888889,1.28344444444,3.78866666667,38.9014444445,29.6821111111,2.94877777778,5.60698765431,2.66977777778,5.581
408.98,2.16622222222,2.98088888889,2.57466666667,2.83733333333,1.33677777778,3.80622222222,38.5834444444,29.4252222222,2.97611111111,5.6122345679,2.72711111111,5.60711111111
409.34,2.10955555556,2.94077777778,2.55722222222,2.82444444445,1.28088888889,3.78166666667,38.2686666667,29.2064444444,2.92288888889,5.55098765432,2.71677777778,5.57611111111
409.70,2.10888888889,2.92822222222,2.56544444445,2.83511111111,1.24633333333,3.78544444444,37.9082222222,28.972,2.91533333333,5.5111111111,2.70277777778,5.56444444445
410.06,2.15322222222,2.98688888889,2.60677777778,2.89766666667,1.29266666667,3.84488888889,37.6412222222,28.8186666667,2.97455555555,5.58045679012,2.79333333333,5.65122222222
410.42,2.11677777778,2.93922222222,2.563,2.86444444444,1.26555555556,3.81955555556,37.3564444444,28.5364444444,2.92833333333,5.51481481481,2.77444444444,5.63955555556
410.77,2.15333333333,2.97022222222,2.60088888889,2.93,1.31933333333,3.85033333333,37.105,28.389,2.99444444444,5.51555555557,2.81877777778,5.71933333333
411.13,2.11388888889,2.92266666667,2.55477777778,2.91022222222,1.28255555555,3.80188888889,36.7447777778,28.066,2.94211111111,5.42916049382,2.76833333333,5.65866666667
411.49,2.10833333333,2.93111111111,2.54244444445,2.90055555555,1.27533333333,3.77766666667,36.3202222222,27.7394444444,2.95055555556,5.40013580246,2.74488888889,5.63733333333
411.85,2.05744444444,2.89755555556,2.50844444445,2.84177777778,1.21,3.69333333333,35.9176666667,27.4033333333,2.904,5.31650617284,2.68211111111,5.62188888889
412.21,1.999,2.84644444444,2.45766666667,2.78977777778,1.17877777778,3.63877777778,35.5014444444,27.0853333333,2.89244444444,5.22809876543,2.65,5.57888888889
412.57,2.05666666667,2.90533333334,2.49055555556,2.83155555555,1.22255555556,3.66755555556,35.1068888889,26.8042222222,2.95022222222,5.2254691358,2.70066666667,5.64333333333
412.92,2.117,2.95077777778,2.539,2.888,1.26977777778,3.72411111111,34.7422222222,26.5098888889,2.992,5.24532098765,2.77288888889,5.72033333333
