wavelength,Back_TanPerf,Belly_TanPerf,Breast_TanPerf,Crissum_TanPerf,Crown_TanPerf,DorTail_TanPerf,Patch10_TanPerf,Patch11_TanPerf,Rump_TanPerf,Throat_TanPerf,WingTip_TanPerf
640.21,17.2486666667,49.449,31.008,34.9405,34.7106666667,9.881,16.005,14.381,17.1596666667,33.5633333333,10.89
640.54,17.2733333333,49.4246666667,31.09,35.0375,34.8423333333,9.829,16.1173333333,14.41,17.2428666667,33.5573333333,10.986
640.87,17.249,49.2963333333,30.9903333333,35.0825,34.833,9.933,16.07,14.4086666667,17.1641333333,33.3563333333,11.099
641.20,17.2546666667,49.5,31.1493333333,35.2195,34.8306666667,9.956,16.1433333333,14.4326666667,17.2291333333,33.281,11.1225
641.53,17.225,49.3053333333,31.0636666667,35.306,34.917,9.805,16.1786666667,14.341,17.2169333333,33.3273333333,11.1615
641.87,17.0296666667,49.3453333333,30.806,35.2115,34.7533333333,9.823,16.0653333333,14.276,17.178,33.2676666667,11.1095
642.20,16.9503333333,49.257,30.722,35.2455,34.726,9.842,16.026,14.2726666667,17.1178,33.2676666667,11.135
642.53,16.8916666667,49.2073333333,30.7513333333,35.216,34.7856666667,9.847,16.0583333333,14.2406666667,17.1246,33.3183333333,11.1695
642.86,16.8003333333,49.1546666667,30.7573333333,35.196,34.8236666667,9.881,16.0643333333,14.258,17.0977333333,33.2543333333,11.145
643.19,16.7296666667,49.179,30.856,35.3285,34.991,9.946,16.0686666667,14.3773333333,17.1384666667,33.2016666667,11.079
643.52,16.6483333333,49.0766666667,30.7626666667,35.211,35.0816666667,9.884,16.0193333333,14.406,17.1606666667,33.0573333333,11.131
643.85,16.634,49.1976666667,30.866,35.396,35.1296666667,9.953,16.0313333333,14.5413333333,17.2154,33.1043333333,11.1775
644.18,16.62,49.261,30.7806666667,35.341,35.141,10.024,15.94,14.496,17.0586,33.026,11.142
644.51,16.5166666667,49.2543333333,30.6976666667,35.252,35.1146666667,9.92,15.8746666667,14.3956666667,16.9798666667,33.009,11.047
644.84,16.4916666667,49.018,30.565,35.288,35.1536666667,9.848,15.7716666667,14.391,16.8811333333,32.9936666667,10.9755
645.17,16.4996666667,49.054,30.4836666667,35.343,35.1543333333,9.915,15.636,14.408,16.8564666667,32.909,11.0845
645.50,16.54,49.118,30.5733333333,35.5155,35.3406666667,9.947,15.716,14.4983333333,16.9210666667,32.9303333333,11.2295
645.83,16.4686666667,48.979,30.577,35.4455,35.2103333333,9.868,15.6643333333,14.4296666667,16.8572,32.8313333333,11.1445
646.16,16.4826666667,48.9453333333,30.4846666667,35.4315,35.1743333333,9.949,15.5466666667,14.4576666667,16.8521333333,32.7876666667,11.1475
646.49,16.4356666667,49.0726666667,30.277,35.475,35.0786666667,9.88,15.4086666667,14.3343333333,16.7348,32.7186666667,11.1535
646.82,16.4646666667,49.2443333333,30.235,35.6535,35.0703333333,9.924,15.4006666667,14.2896666667,16.7284666667,32.7823333333,11.243
647.15,16.551,49.2926666667,30.2496666667,35.819,35.1023333333,9.964,15.4333333333,14.2593333333,16.713,32.8296666667,11.3075
647.48,16.5463333333,49.2646666667,30.2846666667,35.8355,35.0953333333,10.083,15.503,14.182,16.7293333333,32.874,11.438
647.81,16.497,49.2036666667,30.204,35.9095,35.06,10.042,15.5026666667,14.1253333333,16.8145333333,32.956,11.496
648.14,16.384,48.974,30.0573333333,35.9195,34.9403333333,9.959,15.4356666667,14.0836666667,16.6995333333,32.895,11.4555
648.47,16.2656666667,48.9933333333,29.9706666667,35.7915,34.934,9.938,15.4423333333,13.9726666667,16.6389333333,32.8983333333,11.556
648.80,16.3133333333,49.1473333333,30.0873333333,35.798,34.939,9.961,15.597,13.988,16.7410666667,32.9953333333,11.5745
649.13,16.4056666667,49.1673333333,30.244,35.851,35.0726666667,10.066,15.726,14.0483333333,16.8710666667,33.0983333333,11.7015
649.46,16.427,49.368,30.2053333333,35.976,35.0856666667,10.162,15.6763333333,13.9763333333,16.9048666667,33.0456666667,11.72
649.79,16.2553333333,49.2986666667,30.1253333333,35.9295,35.0156666667,10.095,15.713,13.8456666667,16.8669333333,32.9913333333,11.681
650.11,16.2843333333,49.335,30.3416666667,35.967,35.121,10.237,15.8576666667,13.984,17.0037333333,33.0876666667,11.748
650.44,16.2923333333,49.1273333333,30.3406666667,35.9285,35.0116666667,10.28,15.9773333333,13.954,17.0796666667,33.0976666667,11.875
650.77,16.239,49.197,30.3273333333,35.8735,34.9463333333,10.411,16.0713333333,14.015,17.1205333333,33.0916666667,11.8495
651.10,16.2693333333,49.1626666667,30.3326666667,35.8915,34.9926666667,10.414,16.098,14.0996666667,17.1312666667,33.04,11.8355
651.43,16.2893333333,49.1783333333,30.331,35.9525,34.971,10.35,16.0503333333,14.0293333333,17.0662666667,32.9776666667,11.845
651.76,16.388,49.317,30.4603333333,36.003,34.9486666667,10.543,16.0116666667,14.0233333333,17.1059333333,33.0036666667,12.041
652.09,16.4153333333,49.2866666667,30.6063333333,36.127,34.8813333333,10.648,16.012,14.0733333333,17.1402,33.0446666667,12.0765
652.42,16.4333333333,49.4066666667,30.6173333333,36.256,34.9716666667,10.704,15.9883333333,14.1093333333,17.0636,33.1766666667,12.165
652.75,16.2703333333,49.2883333333,30.3923333333,36.1355,34.6586666667,10.66,15.75,13.9386666667,16.864,32.942,12.0045
653.08,16.1453333333,49.1956666667,30.364,36.0835,34.71,10.568,15.7573333333,13.9386666667,16.8430666667,32.9453333333,11.98
653.41,16.1666666667,49.0866666667,30.286,36.056,34.532,10.565,15.769,13.962,16.8127333333,32.7406666667,11.9305
653.74,16.1673333333,48.9703333333,30.1783333333,36.015,34.4616666667,10.465,15.6756666667,13.875,16.8414666667,32.6576666667,11.953
654.06,16.195,49.2006666667,30.277,36.07,34.506,10.466,15.612,13.9416666667,16.7708666667,32.6686666667,11.93
654.39,16.2523333333,49.186,30.256,36.181,34.466,10.322,15.536,13.8616666667,16.7811333333,32.643,12.0155
654.72,16.1383333333,49.306,30.144,36.187,34.3696666667,10.245,15.474,13.7296666667,16.8006666667,32.6523333333,11.8995
655.05,16.098,49.265,30.1236666667,36.1915,34.33,10.339,15.4116666667,13.7456666667,16.7429333333,32.677,11.844
655.38,15.949,49.1523333333,30.027,36.1105,34.2723333333,10.149,15.4033333333,13.655,16.6791333333,32.641,11.6325
655.71,15.847,49.177,29.7466666667,35.991,34.1943333333,10.144,15.2806666667,13.489,16.6041333333,32.459,11.53
656.04,15.6753333333,48.986,29.6726666667,35.937,34.0696666667,10.01,15.191,13.3923333333,16.5334,32.3026666667,11.3935
656.37,15.704,48.983,29.7863333333,36.056,34.119,9.946,15.315,13.4543333333,16.6546,32.4446666667,11.4375
656.69,15.8506666667,49.0833333333,29.877,36.14,34.1323333333,10.039,15.5173333333,13.586,16.7235333333,32.5473333333,11.6285
657.02,15.9176666667,49.384,30.0733333333,36.3055,34.39,10.177,15.5513333333,13.65,16.8420666667,32.797,11.7625
657.35,15.7763333333,49.3073333333,29.9786666667,36.306,34.3766666667,10.101,15.4856666667,13.6056666667,16.7214,32.7336666667,11.652
657.68,15.6453333333,49.092,29.902,36.2025,34.2833333333,10.05,15.4246666667,13.4866666667,16.6752,32.6823333333,11.5925
658.01,15.4686666667,48.941,29.7646666667,36.048,34.2523333333,10.113,15.421,13.5036666667,16.5779333333,32.527,11.487
658.34,15.486,48.872,29.8176666667,36.0975,34.28,10.174,15.4416666667,13.4953333333,16.5422666667,32.5523333333,11.486
658.66,15.516,48.9256666667,29.8136666667,36.1495,34.3153333333,10.264,15.5543333333,13.547,16.6278,32.5583333333,11.5985
658.99,15.7116666667,49.0803333333,29.969,36.344,34.4706666667,10.328,15.6583333333,13.6893333333,16.7734666667,32.704,11.772
659.32,15.7586666667,49.1186666667,30.1143333333,36.516,34.5596666667,10.354,15.761,13.779,16.8565333333,32.8256666667,11.881
659.65,15.9033333333,49.2253333333,30.0833333333,36.498,34.6333333333,10.376,15.8413333333,13.8376666667,16.9552,32.873,12.0015
659.98,15.8153333333,49.1913333333,29.9783333333,36.326,34.5213333333,10.315,15.7373333333,13.7803333333,16.8288666667,32.7486666667,12.009
660.31,15.749,49.058,29.8223333333,36.2695,34.3713333333,10.263,15.6286666667,13.5986666667,16.7065333333,32.602,11.9435
660.63,15.6863333333,48.9526666667,29.722,36.3005,34.2366666667,10.24,15.5636666667,13.514,16.6538,32.5803333333,11.8675
660.96,15.642,48.8983333333,29.6256666667,36.309,34.054,10.308,15.536,13.4606666667,16.6123333333,32.519,11.8555
661.29,15.6743333333,48.9756666667,29.5226666667,36.3765,34.0506666667,10.355,15.5683333333,13.4723333333,16.6592,32.5483333333,11.952
661.62,15.8283333333,49.132,29.694,36.5315,34.0383333333,10.437,15.6136666667,13.575,16.8055333333,32.704,12.017
661.94,15.8543333333,49.1813333333,29.665,36.525,33.9543333333,10.484,15.581,13.655,16.8491333333,32.675,12.0865
662.27,15.8623333333,49.0363333333,29.65,36.4445,33.8273333333,10.381,15.5786666667,13.6376666667,16.8372,32.661,12.107
662.60,15.7196666667,49.0403333333,29.369,36.341,33.6013333333,10.342,15.4876666667,13.4596666667,16.6774666667,32.5483333333,11.996
662.93,15.7026666667,49.2066666667,29.3816666667,36.3385,33.548,10.315,15.4943333333,13.495,16.602,32.6423333333,11.9855
663.26,15.4986666667,49.0376666667,29.398,36.2875,33.371,10.399,15.471,13.4573333333,16.5688,32.6003333333,11.9095
663.58,15.5866666667,49.164,29.4213333333,36.5725,33.466,10.627,15.583,13.5203333333,16.7318666667,32.7676666667,11.978
663.91,15.5343333333,49.2493333333,29.4753333333,36.582,33.4603333333,10.609,15.5023333333,13.651,16.7934,32.7573333333,12.0405
664.24,15.473,49.135,29.3803333333,36.5325,33.3443333333,10.508,15.405,13.632,16.6293333333,32.6006666667,12.106
664.57,15.5216666667,49.3036666667,29.4513333333,36.6925,33.4493333333,10.496,15.4743333333,13.68,16.565,32.7976666667,12.1785
664.89,15.5603333333,49.2293333333,29.5656666667,36.769,33.494,10.635,15.502,13.7493333333,16.5265333333,32.8843333333,12.1415
665.22,15.485,49.1203333333,29.4683333333,36.887,33.473,10.678,15.404,13.5563333333,16.3589333333,32.8953333333,12.246
665.55,15.444,49.114,29.4756666667,36.8135,33.411,10.607,15.337,13.4803333333,16.269,32.8413333333,12.2265
665.87,15.3646666667,49.2023333333,29.4833333333,36.8465,33.4223333333,10.694,15.257,13.432,16.1556,32.7473333333,12.1635
666.20,15.434,49.2116666667,29.6683333333,37.0165,33.526,10.762,15.3596666667,13.5086666667,16.2128666667,32.8003333333,12.272
666.53,15.373,49.1013333333,29.5426666667,36.967,33.363,10.84,15.181,13.391,16.2086666667,32.61,12.1855
666.86,15.5063333333,49.2876666667,29.5916666667,37.1885,33.4763333333,10.961,15.2016666667,13.516,16.2663333333,32.669,12.31
667.18,15.526,49.363,29.646,37.2795,33.4353333333,10.908,15.307,13.5436666667,16.2158,32.811,12.4685
667.51,15.539,49.301,29.651,37.352,33.3623333333,10.818,15.3176666667,13.4366666667,16.1266,32.803,12.447
667.84,15.571,49.291,29.7563333333,37.424,33.4276666667,10.688,15.4513333333,13.4186666667,16.2057333333,32.827,12.4675
668.16,15.6063333333,49.3213333333,29.8333333333,37.507,33.434,10.662,15.4876666667,13.4096666667,16.2966666667,32.7103333333,12.558
668.49,15.5093333333,49.4416666667,29.673,37.5445,33.2793333333,10.572,15.441,13.306,16.2544666667,32.5726666667,12.5845
668.82,15.4663333333,49.5596666667,29.6933333333,37.43,33.1506666667,10.415,15.527,13.3206666667,16.3157333333,32.513,12.516
669.14,15.3456666667,49.573,29.5606666667,37.4545,33.01,10.306,15.6363333333,13.2386666667,16.2494666667,32.4606666667,12.465
669.47,15.3243333333,49.622,29.5506666667,37.497,33.0166666667,10.311,15.6226666667,13.1723333333,16.3146,32.4803333333,12.4975
669.80,15.1983333333,49.6426666667,29.5156666667,37.335,32.821,10.381,15.5843333333,13.109,16.3196,32.3986666667,12.519
670.13,15.286,49.576,29.5433333333,37.1575,32.7606666667,10.174,15.6233333333,13.087,16.2955333333,32.2973333333,12.522
670.45,15.1866666667,49.4686666667,29.4936666667,37.047,32.516,10.041,15.5443333333,12.8653333333,16.1801333333,32.191,12.4165
670.78,15.0796666667,49.3336666667,29.442,36.9285,32.4456666667,10.007,15.3006666667,12.654,16.1113333333,31.9123333333,12.2545
671.10,14.914,49.2276666667,29.2963333333,36.798,32.234,9.949,15.1403333333,12.5146666667,15.9714,31.7403333333,12.127
671.43,14.914,49.4506666667,29.2496666667,36.832,32.1783333333,10.091,15.18,12.6413333333,16.0086666667,31.8636666667,12.2395
671.76,14.9266666667,49.487,29.3496666667,36.743,32.0496666667,10.178,15.154,12.6663333333,16.1134666667,31.9096666667,12.1665
672.08,14.9456666667,49.4733333333,29.3653333333,36.6815,31.868,10.096,15.1366666667,12.603,16.0752,31.9446666667,12.105
672.41,14.8493333333,49.402,29.2493333333,36.6335,31.768,10.027,14.9956666667,12.6226666667,16.0271333333,31.8796666667,12.1035
672.74,14.82,49.2556666667,29.168,36.6225,31.6626666667,10.001,14.8586666667,12.639,16.0343333333,31.9256666667,12.1415
673.06,14.7643333333,49.2353333333,29.098,36.5365,31.4036666667,9.981,14.838,12.6523333333,15.9551333333,31.99,12.0605
673.39,14.6323333333,49.16,28.9126666667,36.509,31.3363333333,9.844,14.6326666667,12.522,15.873,32.053,11.7585
673.72,14.5706666667,49.2053333333,28.897,36.703,31.251,10.032,14.689,12.5046666667,15.9074666667,32.107,11.842
674.04,14.541,49.2053333333,28.8163333333,36.6335,31.2096666667,10.056,14.6716666667,12.445,15.8724,32.133,11.738
674.37,14.5376666667,49.1643333333,28.725,36.6045,31.0133333333,10.136,14.7646666667,12.5516666667,15.8420666667,32.2786666667,11.7
674.69,14.6393333333,49.4123333333,28.9066666667,36.702,31.154,10.329,14.915,12.68,16.0441333333,32.518,11.888
675.02,14.5566666667,49.2166666667,28.8213333333,36.567,30.9333333333,10.302,14.7213333333,12.5496666667,15.9425333333,32.4436666667,11.672
675.35,14.52,49.182,28.704,36.634,30.9126666667,10.239,14.812,12.6113333333,15.8701333333,32.425,11.805
675.67,14.511,49.116,28.654,36.597,30.8976666667,10.259,14.739,12.639,15.8374,32.373,11.777
676.00,14.6906666667,49.0826666667,28.8726666667,36.7315,30.914,10.314,14.862,12.6736666667,15.8991333333,32.4543333333,11.8535
676.32,14.866,49.1893333333,29.007,37.0025,30.984,10.508,14.9646666667,12.786,16.0165333333,32.5013333333,12.0885
676.65,14.7313333333,49.0846666667,28.9006666667,37.0735,30.9436666667,10.393,14.897,12.7236666667,15.9680666667,32.369,12.1055
676.97,14.843,49.0263333333,29.0273333333,37.1275,30.9166666667,10.37,14.9826666667,12.729,15.9894666667,32.2623333333,12.3485
677.30,14.9386666667,49.1513333333,29.1476666667,37.1845,31.0433333333,10.367,15.126,12.8746666667,16.0335333333,32.4313333333,12.437
677.63,14.8743333333,49.1936666667,29.1526666667,37.2835,30.9296666667,10.27,15.088,12.8683333333,16.0216666667,32.4033333333,12.4635
677.95,14.907,49.3336666667,29.4093333333,37.406,30.9626666667,10.104,15.1356666667,12.883,16.1094666667,32.4683333333,12.5165
678.28,14.841,49.276,29.4113333333,37.4565,30.91,10.048,15.1396666667,13.0076666667,16.1587333333,32.5483333333,12.4295
678.60,14.8213333333,49.3626666667,29.5196666667,37.6825,30.9953333333,10.068,15.2546666667,13.0463333333,16.2574666667,32.5093333333,12.582
678.93,14.711,49.2653333333,29.508,37.5365,30.8256666667,10.182,15.1836666667,12.9173333333,16.2122,32.554,12.5105
679.25,14.6173333333,49.223,29.4616666667,37.4545,30.7343333333,10.057,15.201,12.795,16.2003333333,32.5393333333,12.5765
679.58,14.5446666667,49.2313333333,29.2806666667,37.441,30.6676666667,10.057,15.1813333333,12.7363333333,16.1123333333,32.5293333333,12.534
679.90,14.3623333333,49.169,29.2873333333,37.2715,30.552,9.863,15.084,12.6906666667,16.0496,32.4063333333,12.4055
680.23,14.435,49.1213333333,29.3853333333,37.181,30.5283333333,9.873,15.1376666667,12.7203333333,16.1014666667,32.44,12.464
680.55,14.4213333333,49.2263333333,29.3356666667,37.0995,30.4556666667,9.904,15.144,12.815,16.1486666667,32.427,12.432
680.88,14.297,49.0406666667,29.146,37.108,30.267,9.761,15.0103333333,12.6966666667,16.0296666667,32.2686666667,12.33
681.20,14.3236666667,49.0213333333,29.1073333333,37.0095,30.247,9.786,15.0423333333,12.7173333333,16.0302666667,32.2536666667,12.3845
681.53,14.3716666667,48.922,28.9606666667,37.002,30.1776666667,9.758,15.0503333333,12.707,16.0165333333,32.2136666667,12.451
681.85,14.4153333333,48.8343333333,28.932,36.9945,30.0553333333,9.722,15.0866666667,12.6606666667,16.0215333333,32.146,12.5165
682.18,14.3276666667,48.853,28.8046666667,36.8295,29.9306666667,9.854,15.073,12.6023333333,15.9598666667,32.0963333333,12.3645
682.50,14.3346666667,48.8693333333,28.6376666667,36.755,29.754,9.71,14.9636666667,12.554,15.8896,31.9306666667,12.333
682.83,14.4436666667,48.8606666667,28.701,36.929,29.7843333333,9.837,14.984,12.688,15.9507333333,32.0413333333,12.3475
683.15,14.4846666667,48.8966666667,28.8036666667,37.072,29.7543333333,9.856,14.914,12.781,15.9903333333,32.0703333333,12.383
683.48,14.594,48.8926666667,28.904,37.183,29.7456666667,10.045,14.9833333333,12.8056666667,16.0345333333,32.222,12.3905
683.80,14.6846666667,49.108,29.004,37.4175,29.728,10.233,14.9783333333,12.8896666667,16.0987333333,32.304,12.3195
684.13,14.6556666667,49.0823333333,29.1486666667,37.684,29.6666666667,10.316,15.0073333333,12.855,16.1516666667,32.3983333333,12.3505
684.45,14.6513333333,49.1296666667,29.1106666667,37.621,29.511,10.421,15.008,12.8126666667,16.1452666667,32.4083333333,12.303
684.78,14.6386666667,49.0703333333,29.154,37.7185,29.4276666667,10.527,15.027,12.8663333333,16.1854666667,32.481,12.3465
685.10,14.5196666667,49.0823333333,29.1836666667,37.743,29.32,10.646,14.9523333333,12.8413333333,16.105,32.38,12.173
685.43,14.4446666667,49.0846666667,29.192,37.745,29.353,10.622,14.9733333333,12.759,16.0391333333,32.3856666667,12.164
685.75,14.6596666667,48.9936666667,29.2753333333,37.656,29.231,10.444,15.1276666667,12.808,16.1126,32.3933333333,12.405
686.08,14.7646666667,49.0703333333,29.412,37.8725,29.242,10.512,15.2996666667,12.8976666667,16.3043333333,32.4096666667,12.5045
686.40,14.6386666667,49.1883333333,29.3783333333,37.819,29.017,10.631,15.273,12.865,16.2829333333,32.349,12.5225
686.72,14.4253333333,48.9096666667,29.249,37.6255,28.7116666667,10.691,15.2306666667,12.7083333333,16.1092666667,32.1493333333,12.338
687.05,14.335,48.8736666667,29.0246666667,37.569,28.593,10.654,15.2023333333,12.6003333333,16.0258666667,31.981,12.2295
687.37,14.294,48.7546666667,28.8493333333,37.332,28.514,10.439,15.2656666667,12.497,15.9217333333,31.8383333333,12.3315
687.70,14.3593333333,48.5746666667,28.694,37.3135,28.4896666667,10.426,15.3313333333,12.583,15.814,31.8793333333,12.307
688.02,14.5053333333,48.7933333333,28.978,37.5965,28.6296666667,10.645,15.4476666667,12.7476666667,16.0507333333,32.0836666667,12.5385
688.34,14.699,48.9533333333,29.0806666667,37.643,28.719,10.635,15.4963333333,12.811,16.1276,32.05,12.727
688.67,14.8006666667,49.1506666667,29.0473333333,37.6565,28.7743333333,10.763,15.623,12.8373333333,16.1919333333,32.2916666667,12.858
688.99,15.0796666667,49.414,29.1536666667,37.905,28.799,11.113,15.705,12.9143333333,16.3106666667,32.4573333333,12.8835
689.32,15.0276666667,49.4423333333,29.2136666667,38.2655,28.856,11.299,15.6963333333,12.9106666667,16.2489333333,32.5506666667,12.814
689.64,14.9403333333,49.2933333333,29.1276666667,38.2585,28.8143333333,11.323,15.537,12.867,16.0717333333,32.4366666667,12.7255
689.96,15.0953333333,49.337,29.227,38.218,28.8303333333,11.258,15.5986666667,12.8993333333,16.1067333333,32.489,12.8185
690.29,15.214,49.5153333333,29.1973333333,38.2505,28.935,11.388,15.735,13.0276666667,16.3366,32.675,13.105
690.61,15.436,49.5953333333,29.398,38.3515,28.924,11.662,15.897,13.1576666667,16.4266666667,32.7636666667,13.3645
690.94,15.4666666667,49.625,29.4676666667,38.456,28.823,11.82,15.9316666667,13.207,16.5634666667,32.956,13.288
691.26,15.4386666667,49.7436666667,29.557,38.384,28.7503333333,11.823,15.9153333333,13.1516666667,16.5798666667,32.8873333333,13.328
691.58,15.2476666667,49.545,29.347,38.216,28.482,11.595,15.8153333333,13.0273333333,16.402,32.6936666667,13.081
