wavelength,Back_ConLeum,Belly_ConLeum,Breast_ConLeum,Crissum_ConLeum,Crown_ConLeum,DorTail_ConLeum,Patch10_ConLeum,Patch11_ConLeum,Rump_ConLeum,Throat_ConLeum,WingTip_ConLeum
393.16,14.2964444444,26.9407777778,16.9361111111,25.5865,3.73788888889,7.47633333333,19.0554444444,28.0621111111,14.8963333333,14.3106666667,5.573
393.52,14.3072222222,26.9651111111,16.9316666667,25.6556666666,3.76155555556,7.48105555555,19.0721111111,28.1437777778,14.9327777778,14.2768888889,5.57555555555
393.88,14.1863333333,26.9483333333,16.8681111111,25.5718333333,3.65477777778,7.37372222222,18.9706666667,28.0592222222,14.8072222222,14.1701111111,5.50211111111
394.24,14.1507777778,27.0075555556,16.8821111111,25.5691666666,3.602,7.38722222222,18.9957777778,28.0967777778,14.7913333333,14.1365555555,5.50822222222
394.60,14.2376666667,27.1172222222,16.9743333333,25.6486666667,3.67955555555,7.45922222222,19.0777777778,28.2176666667,14.8161111111,14.1611111111,5.57388888889
394.96,14.2761111111,27.248,17.0141111111,25.6833333333,3.724,7.53772222222,19.0711111111,28.2907777778,14.8426666667,14.2084444444,5.61566666667
395.32,14.3692222222,27.3091111111,17.1046666667,25.7925,3.80233333334,7.63005555556,19.154,28.3753333334,14.9675555556,14.3166666667,5.73033333333
395.68,14.3693333333,27.3662222222,17.0636666667,25.7951666666,3.73877777778,7.60022222222,19.1404444444,28.4026666667,14.9223333333,14.2896666667,5.68455555555
396.04,14.3093333333,27.4523333333,17.0384444444,25.7705,3.68944444444,7.57238888889,19.0942222222,28.4115555556,14.9186666667,14.2146666667,5.67944444445
396.40,14.2552222222,27.4517777778,17.0253333333,25.8016666667,3.64611111111,7.52522222222,19.0474444444,28.4121111111,14.8818888889,14.2438888889,5.66188888889
396.76,14.3457777778,27.6384444444,17.1196666667,25.9383333334,3.69233333333,7.60066666667,19.1135555556,28.5676666667,14.9566666667,14.3552222222,5.76177777778
397.12,14.3927777778,27.7591111111,17.1866666667,25.9956666666,3.73866666667,7.67961111111,19.1925555556,28.7405555556,15.0623333333,14.3597777778,5.84811111111
397.48,14.4302222222,27.7814444444,17.2641111111,26.0855,3.72455555556,7.71011111111,19.1947777778,28.8095555556,15.076,14.381,5.92777777778
397.84,14.4722222222,27.9005555556,17.3712222222,26.1983333333,3.727,7.7485,19.2708888889,28.9771111111,15.1708888889,14.4528888889,5.94611111111
398.20,14.5295555556,27.9803333333,17.3992222222,26.2318333334,3.78977777778,7.80555555556,19.3102222222,29.025,15.2132222222,14.5103333333,6.01977777778
398.56,14.5226666667,27.9855555556,17.3843333333,26.2721666667,3.75044444444,7.74211111111,19.334,29.0622222222,15.2244444444,14.4893333333,6.00933333333
398.92,14.5511111111,28.0733333333,17.3787777778,26.2925,3.70055555555,7.69877777778,19.3732222222,29.1768888889,15.2167777778,14.466,5.97855555556
399.28,14.4853333333,28.0865555556,17.3147777778,26.1871666667,3.62066666667,7.64394444445,19.2781111111,29.1506666666,15.1153333333,14.4424444444,5.85833333333
399.64,14.5115555555,28.1716666667,17.4305555556,26.166,3.683,7.63694444444,19.2714444444,29.1862222222,15.1294444444,14.4924444444,5.87711111111
400.00,14.6017777778,28.2714444444,17.4535555556,26.2526666667,3.71811111111,7.66538888889,19.3025555556,29.2493333333,15.1634444444,14.5874444444,5.91188888889
400.36,14.6598888889,28.3675555556,17.5152222222,26.2306666667,3.76411111111,7.70472222222,19.3575555556,29.427,15.2042222222,14.6001111111,5.92411111111
400.72,14.6071111111,28.3748888889,17.5314444444,26.2151666666,3.71466666667,7.62305555555,19.2981111111,29.4308888889,15.1474444444,14.5336666667,5.84688888889
401.08,14.6343333333,28.3958888889,17.524,26.2916666667,3.74088888889,7.57855555555,19.2954444444,29.426,15.0735555555,14.5865555556,5.82977777778
401.44,14.5496666667,28.3811111111,17.4666666667,26.2718333333,3.70411111111,7.47272222222,19.2568888889,29.4087777778,15.0266666667,14.5304444444,5.72455555555
401.80,14.583,28.4215555556,17.5182222222,26.3346666667,3.78433333333,7.49138888889,19.331,29.4257777778,15.0276666667,14.5573333333,5.74811111111
402.16,14.6296666667,28.5172222222,17.6038888889,26.4485,3.80388888889,7.51288888889,19.3694444445,29.5621111111,15.0506666667,14.6125555556,5.76777777778
402.52,14.5415555556,28.5612222222,17.5844444445,26.4126666666,3.73788888889,7.48794444444,19.3286666667,29.5407777778,14.9666666667,14.569,5.70677777778
402.88,14.5424444444,28.6991111111,17.6544444444,26.5166666666,3.76288888889,7.5615,19.3688888889,29.5903333333,15.0061111111,14.578,5.72333333333
403.24,14.528,28.7777777778,17.6296666666,26.5141666666,3.74744444444,7.53794444444,19.3698888889,29.7195555556,14.984,14.5126666667,5.68933333333
403.60,14.5373333333,28.8293333333,17.6098888889,26.573,3.73622222222,7.59338888889,19.3866666667,29.7617777778,14.9774444444,14.5345555555,5.68033333333
403.95,14.5031111111,28.7778888889,17.619,26.5778333334,3.70244444444,7.57016666667,19.3656666667,29.805,14.9321111111,14.5188888889,5.64444444444
404.31,14.4687777778,28.7516666667,17.5573333333,26.6058333333,3.65811111111,7.51438888889,19.3342222222,29.7783333333,14.8647777778,14.4726666667,5.602
404.67,14.511,28.8246666667,17.5797777778,26.701,3.72433333333,7.54688888889,19.3816666667,29.8728888889,14.9218888889,14.5254444444,5.65422222222
405.03,14.4655555556,28.876,17.5657777778,26.7191666666,3.71111111111,7.56644444444,19.3624444444,29.8831111111,14.9155555556,14.505,5.65366666667
405.39,14.5457777778,29.0028888889,17.6102222222,26.7701666666,3.76455555556,7.66922222222,19.455,29.978,14.9356666667,14.5623333333,5.70477777778
405.75,14.5705555556,29.0474444444,17.5834444445,26.8171666666,3.73722222222,7.65661111111,19.4242222222,30.0178888889,14.9486666667,14.5743333333,5.69622222222
406.11,14.5925555556,29.0541111111,17.575,26.813,3.74933333333,7.6735,19.4672222222,30.0736666667,14.9592222222,14.5524444445,5.67822222222
406.47,14.6734444444,29.074,17.6044444444,26.8791666667,3.76566666667,7.66716666667,19.4827777778,30.1293333333,15.0014444444,14.5834444444,5.706
406.83,14.7048888889,29.0303333333,17.663,26.9676666667,3.81444444444,7.68172222222,19.4971111111,30.1902222222,15.0133333333,14.6575555555,5.72022222222
407.19,14.761,29.0535555556,17.7238888889,27.1198333334,3.90022222222,7.788,19.5456666667,30.228,15.0742222222,14.762,5.78411111111
407.55,14.7036666667,29.052,17.6802222222,27.134,3.86288888889,7.71294444444,19.5187777778,30.2203333333,15.0648888889,14.663,5.73333333333
407.90,14.6871111111,29.206,17.6887777778,27.1883333334,3.89222222222,7.71622222222,19.5265555555,30.2383333333,15.0778888889,14.7042222222,5.71722222222
408.26,14.7432222222,29.3321111111,17.7742222222,27.2385,3.93788888889,7.75255555556,19.5754444444,30.3125555556,15.1482222222,14.747,5.78111111111
408.62,14.7758888889,29.3876666667,17.7904444444,27.2286666666,3.932,7.76222222222,19.6188888889,30.369,15.1605555555,14.7882222222,5.80855555555
408.98,14.8526666666,29.5107777778,17.8658888889,27.289,3.94733333333,7.79016666667,19.6378888889,30.4572222222,15.1873333333,14.8566666667,5.81655555556
409.34,14.824,29.5401111111,17.8787777778,27.254,3.88344444445,7.71438888889,19.5838888889,30.486,15.156,14.8464444444,5.78788888889
409.70,14.7876666667,29.6334444444,17.9388888889,27.2836666666,3.87888888889,7.70616666667,19.576,30.562,15.1456666667,14.853,5.77155555556
410.06,14.7448888889,29.7035555556,17.9755555556,27.2921666666,3.86855555556,7.66416666667,19.5312222222,30.5766666667,15.1041111111,14.8844444444,5.74811111111
410.42,14.6978888889,29.7701111111,18.0014444444,27.4076666667,3.89744444444,7.69727777778,19.5305555556,30.6595555556,15.1302222222,14.9224444445,5.75411111111
410.77,14.6762222222,29.8195555556,17.959,27.376,3.85466666667,7.64516666667,19.4933333333,30.6905555555,15.0761111111,14.8783333333,5.72544444445
411.13,14.6384444444,29.7924444444,17.9507777778,27.3091666667,3.77188888889,7.56261111111,19.4395555555,30.6653333333,15.0205555555,14.8158888889,5.66066666667
411.49,14.7065555556,29.9061111111,18.0394444445,27.405,3.81177777778,7.61316666667,19.4842222222,30.7764444444,15.0563333333,14.9427777778,5.73777777778
411.85,14.6862222222,29.9015555556,18.0408888889,27.3951666666,3.77488888889,7.57994444444,19.466,30.7846666667,15.0407777778,14.8824444444,5.70277777778
412.21,14.6675555555,29.9666666667,18.0337777778,27.45,3.76755555556,7.55877777778,19.4987777778,30.8477777778,15.0697777778,14.9353333333,5.69933333333
412.57,14.6405555556,30.0026666667,18.0343333333,27.4401666667,3.71,7.5335,19.4508888889,30.867,15.0333333333,14.896,5.63944444444
412.92,14.5856666667,29.9862222222,18.0326666667,27.3823333334,3.67044444445,7.51333333333,19.4317777778,30.897,15.028,14.8515555556,5.62644444445
413.28,14.6484444445,30.0567777778,18.0851111111,27.5101666667,3.73333333333,7.58583333333,19.5028888889,30.9874444445,15.086,14.9207777778,5.66433333333
413.64,14.665,30.0301111111,18.0528888889,27.4923333334,3.70833333333,7.57816666667,19.5087777778,31.0606666667,15.0416666666,14.9276666667,5.67233333333
414.00,14.6981111111,30.0874444444,18.0844444444,27.5496666666,3.67455555556,7.59972222222,19.526,31.1326666667,15.0554444445,14.9276666667,5.65211111111
414.36,14.7642222222,30.1656666667,18.126,27.5111666666,3.67611111111,7.61477777778,19.5366666667,31.1661111111,15.0538888889,14.923,5.66055555555
414.72,14.7623333333,30.1955555556,18.1503333333,27.5501666667,3.68411111111,7.63505555555,19.5748888889,31.1783333333,15.0695555556,14.9281111111,5.67255555555
415.07,14.8302222222,30.3207777778,18.2078888889,27.5888333333,3.72411111111,7.64805555556,19.6286666667,31.2615555555,15.1224444444,15.008,5.729
415.43,14.8746666667,30.3298888889,18.2345555555,27.6271666666,3.74366666667,7.68016666667,19.6616666666,31.3337777778,15.1625555555,15.0235555555,5.76244444445
415.79,14.9391111111,30.3761111111,18.2865555555,27.6646666666,3.79333333333,7.74094444444,19.7308888889,31.4311111111,15.2062222222,15.0871111111,5.85688888889
416.15,14.9836666667,30.4455555556,18.3681111111,27.7676666667,3.82711111111,7.80838888889,19.7542222222,31.4953333333,15.2025555556,15.1341111111,5.87822222222
416.51,15.0451111111,30.5032222222,18.4613333334,27.8436666667,3.91588888889,7.87838888889,19.8172222222,31.5858888889,15.2445555556,15.2023333333,5.94255555556
416.86,15.092,30.5426666667,18.4603333333,27.8338333334,3.93977777778,7.86133333333,19.8407777778,31.5887777778,15.2257777778,15.225,5.95488888889
417.22,15.0998888889,30.5888888889,18.4862222222,27.848,3.93588888889,7.86244444444,19.8203333333,31.6172222222,15.2244444444,15.2191111111,5.94288888889
417.58,15.1013333334,30.6216666667,18.5185555555,27.863,3.93811111111,7.84688888889,19.8175555555,31.6373333333,15.2273333333,15.2207777778,5.92388888889
417.94,15.1048888889,30.613,18.48,27.8445,3.93411111111,7.8475,19.7884444444,31.6454444444,15.2207777778,15.2212222222,5.943
418.29,15.1085555556,30.6351111111,18.4947777778,27.8865,3.93633333334,7.85822222222,19.8113333333,31.6778888889,15.2146666667,15.2362222222,5.93922222222
418.65,15.1517777778,30.7041111111,18.5183333333,27.9545,3.95355555556,7.86155555556,19.8203333333,31.7621111111,15.2336666667,15.258,5.96
419.01,15.1466666667,30.6971111111,18.5118888889,27.9901666666,3.96766666667,7.87761111111,19.818,31.7864444445,15.2281111111,15.2207777778,5.96588888889
419.37,15.1132222222,30.6944444444,18.497,28.0096666666,3.94833333333,7.86683333333,19.7965555556,31.8237777778,15.1863333333,15.2045555555,5.94233333333
419.73,15.1045555556,30.6805555556,18.4834444444,28.037,3.93211111111,7.83494444445,19.7728888889,31.8333333333,15.1676666667,15.1718888889,5.90344444444
420.08,15.1111111111,30.6735555556,18.4664444444,27.9881666667,3.90622222222,7.80938888889,19.7512222222,31.8554444444,15.1767777778,15.1497777778,5.90344444445
420.44,15.0757777778,30.6976666667,18.4213333333,27.9868333333,3.85066666667,7.76794444444,19.7148888889,31.8592222222,15.143,15.1172222222,5.85588888889
420.80,15.0441111111,30.6908888889,18.4117777778,28.0238333333,3.82511111111,7.75977777778,19.7011111111,31.8996666667,15.1336666667,15.1012222222,5.81166666667
421.16,15.0173333333,30.7081111111,18.3768888889,28.0148333333,3.79088888889,7.721,19.6776666667,31.8851111111,15.1016666667,15.0901111111,5.78911111111
421.51,15.0431111111,30.7564444444,18.3872222222,28.0926666667,3.82377777778,7.76111111111,19.7024444444,31.9301111111,15.1353333333,15.1161111111,5.82744444445
421.87,15.0521111111,30.817,18.4178888889,28.1495,3.832,7.75894444444,19.72,31.9758888889,15.1352222222,15.126,5.82811111111
422.23,15.0453333334,30.8333333333,18.4138888889,28.1516666667,3.82944444445,7.752,19.7032222222,31.9951111111,15.1161111111,15.1207777778,5.81877777778
422.58,15.0531111111,30.8906666667,18.4378888889,28.167,3.811,7.751,19.7193333333,32.0336666667,15.1177777778,15.1497777778,5.8
422.94,15.0595555556,30.9661111111,18.4693333333,28.2428333333,3.79788888889,7.75294444445,19.7312222222,32.1011111111,15.1262222222,15.1787777778,5.799
423.30,15.0601111111,31.0192222222,18.4575555556,28.2576666666,3.78822222222,7.731,19.7182222222,32.1263333333,15.1157777778,15.1783333333,5.77911111111
423.66,15.0754444444,31.0726666667,18.5022222222,28.2728333334,3.79088888889,7.75238888889,19.7183333333,32.1803333333,15.1111111111,15.2217777778,5.78566666667
424.01,15.1037777778,31.1176666667,18.5225555556,28.3611666666,3.81266666667,7.76927777778,19.7377777778,32.2376666667,15.1234444444,15.2512222222,5.79655555555
424.37,15.1343333333,31.1487777778,18.57,28.4128333334,3.84433333333,7.79122222222,19.7627777778,32.3037777778,15.1372222222,15.287,5.82188888889
424.73,15.1887777778,31.2265555556,18.6452222222,28.4691666666,3.88388888889,7.81822222222,19.822,32.3721111111,15.1638888889,15.327,5.86577777778
425.08,15.2236666667,31.2524444444,18.6915555556,28.498,3.91033333333,7.84366666667,19.8507777778,32.4378888889,15.1811111111,15.3552222222,5.89366666667
425.44,15.2036666667,31.282,18.6961111111,28.4795,3.86911111111,7.8095,19.8116666667,32.4108888889,15.1386666667,15.3257777778,5.84688888889
425.80,15.2398888889,31.3152222222,18.7491111111,28.5325,3.90133333333,7.84088888889,19.8512222222,32.465,15.1676666667,15.353,5.87055555556
426.16,15.274,31.3801111111,18.8024444444,28.5803333333,3.93722222222,7.864,19.8783333334,32.5461111111,15.2083333333,15.3834444445,5.89966666667
426.51,15.2527777778,31.3854444444,18.8296666667,28.5531666667,3.955,7.87522222222,19.8652222222,32.5625555556,15.2086666667,15.3666666667,5.91366666667
426.87,15.2783333334,31.4521111111,18.8848888889,28.579,3.98122222222,7.89055555555,19.8972222222,32.6065555556,15.2368888889,15.4142222222,5.92666666667
427.23,15.3345555556,31.5162222222,18.9627777778,28.668,4.01677777778,7.932,19.9555555555,32.6571111111,15.288,15.4642222222,5.96755555556
427.58,15.3755555556,31.6447777778,18.9984444445,28.7418333334,4.04733333333,7.96583333333,20.0097777778,32.7483333333,15.3511111111,15.4945555555,5.99822222222
427.94,15.3541111111,31.7401111111,19.0533333333,28.7153333334,4.03144444444,7.95677777778,20.0231111111,32.7578888889,15.332,15.5058888889,5.98044444444
428.30,15.3637777778,31.7828888889,19.0852222222,28.718,4.04688888889,7.97316666667,20.049,32.7994444444,15.3521111111,15.5397777778,6.00633333333
428.65,15.3356666667,31.7977777778,19.0484444445,28.7178333334,4.02033333333,7.93466666667,20.0008888889,32.8011111111,15.3337777778,15.4968888889,5.99222222222
429.01,15.3135555556,31.8331111111,19.0862222222,28.7668333334,3.99433333333,7.91816666667,20.0085555555,32.848,15.3265555555,15.4788888889,5.95655555556
429.37,15.3413333333,31.9093333333,19.1088888889,28.825,4.00133333333,7.92977777778,20.0636666667,32.9475555555,15.3534444444,15.5251111111,5.98
429.72,15.2857777778,31.9576666667,19.0872222222,28.806,3.94811111111,7.87283333333,20.032,32.9574444445,15.3135555556,15.5164444444,5.96033333333
430.08,15.2763333333,31.9912222222,19.0946666667,28.8286666667,3.90255555556,7.84422222222,20.0323333334,32.9635555556,15.2983333333,15.4952222222,5.92944444444
430.44,15.3092222222,32.0024444444,19.105,28.8965,3.92255555555,7.83794444444,20.046,32.9808888889,15.3148888889,15.524,5.94222222222
430.79,15.3168888889,32.0088888889,19.1051111111,28.8958333333,3.91933333333,7.81733333333,20.0323333333,33.01,15.2718888889,15.5164444444,5.93055555556
431.15,15.3062222222,32.0322222222,19.1061111111,28.8786666666,3.89655555556,7.7845,20.0268888889,33.0501111111,15.2423333334,15.4995555556,5.905
431.50,15.3165555556,32.0458888889,19.1218888889,28.8856666666,3.86211111111,7.74127777778,20.0163333333,33.1062222222,15.2075555556,15.4747777778,5.90577777778
431.86,15.3654444444,32.1317777778,19.1494444444,28.9558333334,3.88455555556,7.7535,20.0228888889,33.2066666667,15.232,15.5223333333,5.91633333333
432.22,15.3931111111,32.2193333333,19.1737777778,29.0195,3.88555555556,7.75338888889,20.031,33.2378888889,15.2457777778,15.5428888889,5.92911111111
432.57,15.4065555556,32.2956666667,19.2096666667,29.106,3.88588888889,7.78272222222,20.0486666666,33.3138888889,15.2702222222,15.5993333333,5.93788888889
432.93,15.4508888889,32.371,19.2355555556,29.1448333334,3.93177777778,7.79227777778,20.0707777778,33.3697777778,15.3048888889,15.6436666667,5.99333333333
433.29,15.4735555555,32.3947777778,19.2847777778,29.1671666666,3.95455555556,7.81877777778,20.0928888889,33.4308888889,15.3233333333,15.6561111111,6.00777777778
433.64,15.5073333334,32.4552222222,19.3174444445,29.1993333333,3.99966666667,7.85905555556,20.1194444444,33.5037777778,15.3525555556,15.6941111111,6.03055555556
434.00,15.5546666667,32.5544444444,19.3685555555,29.2216666667,4.03566666667,7.86972222222,20.1511111111,33.5917777778,15.3782222222,15.763,6.08011111111
434.35,15.5946666667,32.65,19.4047777778,29.2495,4.03866666667,7.89172222222,20.164,33.6843333333,15.3741111111,15.7925555556,6.07788888889
434.71,15.6144444445,32.7055555556,19.4173333333,29.3145,4.04066666667,7.88744444444,20.1714444445,33.7527777778,15.4037777778,15.7958888889,6.085
435.07,15.6587777778,32.7845555556,19.4713333333,29.3818333334,4.05977777778,7.91938888889,20.1812222222,33.8268888889,15.4407777778,15.8576666667,6.12511111111
435.42,15.6777777778,32.844,19.508,29.4148333334,4.10966666667,7.95738888889,20.2131111111,33.852,15.4714444445,15.9183333333,6.15866666667
