wavelength,Back_ThrGlam,Belly_ThrGlam,Breast_ThrGlam,Crissum_ThrGlam,Crown_ThrGlam,DorTail_ThrGlam,Patch10_ThrGlam,Patch11_ThrGlam,Rump_ThrGlam,Throat_ThrGlam,WingTip_ThrGlam
787.14,19.9460833333,48.5967083333,29.4366666666,50.8690735294,22.7815,21.10325,22.5116666667,19.02,21.4121666667,37.1864583333,21.6387083333
787.45,18.6298333333,47.164,28.105,49.2527254902,21.3666666667,19.4696666667,21.1308333334,17.8465,20.2058333333,35.914625,20.52675
787.76,19.4915,47.9615416666,28.3711666667,50.0812941177,21.4030833334,19.7175,21.4219166667,18.6345833334,21.1111666666,36.9538333333,21.4595833334
788.07,19.63875,48.5280416667,28.3859166667,51.0993970588,21.8115833334,20.3066666667,21.8208333333,19.3378333333,21.2753333333,37.8432916667,22.1830833333
788.38,20.5149166667,48.7742083333,28.5348333333,52.4007843137,22.3964166667,20.4864166667,22.6435,20.5531666667,21.9023333333,38.2744166667,22.615125
788.69,21.4175,49.7922916667,28.6885,53.3023382353,22.88525,20.50975,22.9819166667,21.2534166667,21.7555,39.363625,22.89975
789.00,22.8763333333,50.0236666667,29.6929166666,53.8104803921,24.5639166667,21.8525,24.2701666667,23.0564166667,23.2270833333,40.4342083333,23.84825
789.31,23.5188333333,50.85075,30.92525,55.0486813725,25.7645833333,23.2128333333,25.4875,23.6049166667,24.1781666667,41.012,24.9904166667
789.62,23.9864166667,50.9479583333,31.70975,54.8285882353,25.96675,24.49325,25.6663333333,24.32425,24.6433333333,40.7282916667,25.4175833333
789.92,24.7680833333,52.1075833333,32.473,55.4683480392,27.0881666667,24.9613333333,25.6476666667,25.754,25.2803333334,41.2898333333,26.2373333334
790.23,25.6751666667,52.1749166667,32.5328333333,55.3041862745,27.68125,25.63675,25.6944166667,25.7814166667,25.3181666667,41.729375,26.5528333334
790.54,26.2919166667,52.7957083333,32.44575,56.1758676471,28.1955,25.8085833333,26.3511666666,26.7258333333,25.7100833333,42.337375,27.1499166667
790.85,27.3619166667,53.7218333333,33.5583333333,58.2225931373,29.6319166667,27.0449166666,27.8834166666,28.00625,26.5644166667,43.169625,28.057375
791.16,27.254,53.0448333333,33.04375,57.1613529412,28.9701666667,26.7784166667,26.81975,27.58475,25.972,42.8143333333,26.923125
791.47,27.6310833333,53.207625,34.0145833334,56.852377451,29.5074166667,26.8029166667,27.1699166667,27.5575833333,25.7965,42.7095833333,27.1173333333
791.78,28.0474166667,52.947625,33.97425,56.4881960785,29.0879166666,27.501,27.1963333333,26.9440833334,25.7565833334,43.0643333333,27.4959166667
792.08,26.7025,52.21025,33.1853333333,54.7509019608,27.83425,26.43825,26.14225,25.4970833333,25.0105833333,41.650875,26.37475
792.39,26.7521666667,51.6346666667,32.6816666667,54.8114852941,27.1795833333,25.5661666667,26.29275,24.4444166667,24.5939166666,41.2287083333,26.2820833333
792.70,25.9044166667,51.1680833333,31.8475,53.7936372549,26.3241666667,24.3754166667,24.9784166666,24.2031666666,23.9664166667,40.3370416667,25.54925
793.01,25.367,50.2159583333,31.034,53.1374215686,26.23075,23.7261666667,25.0971666667,23.4348333333,23.65075,39.5239166667,24.8974166667
793.32,25.0629166667,49.402375,30.2620833333,52.3553823529,25.5346666667,23.6163333333,25.063,23.4278333334,23.4276666667,38.946625,24.198
793.62,25.1659166667,49.782375,30.58675,52.2436715686,26.0365,23.7146666667,25.7359166667,24.0154166667,23.9530833333,38.5831666667,24.642375
793.93,25.4395833333,49.3609166667,31.34975,51.8814607843,26.0940833333,24.0388333333,25.64425,23.5481666667,24.3046666667,38.9365833333,24.5655
794.24,25.1935833333,49.8268333333,31.0310833333,51.3686862745,25.5399166667,24.2359166666,25.2241666667,22.4735833333,23.7775,38.9415416667,24.25625
794.55,25.5285,50.3862083333,31.80875,52.9255,26.748,24.82725,26.3923333333,23.5365833333,24.2581666666,39.3090416667,25.4014583333
794.86,25.1941666666,50.8383333333,31.60525,53.3574411765,26.1041666667,24.959,26.1348333333,23.7525,24.9078333333,39.775,25.0459166667
795.16,25.0408333333,51.2767916667,32.4889166667,53.1948333333,26.7805833334,24.827,26.4855,24.593,25.8036666667,39.9368333333,25.264375
795.47,25.5750833333,51.7403333333,33.1821666667,54.2214264706,27.9561666667,25.6961666667,27.24975,25.0706666667,26.5638333334,40.9655,26.3569583334
795.78,23.86775,50.9487916666,32.15,52.9454362745,26.5400833333,24.7143333333,25.5609166667,24.4286666666,25.9383333334,40.2436666667,25.2091666666
796.09,24.08325,50.7385,32.1820833333,52.9807450981,27.0579166667,24.7555,25.9881666667,24.25625,26.3549166667,40.3219166667,25.7385416667
796.40,24.38875,51.6605416667,32.9055,52.8439754902,27.5161666667,25.1426666667,25.91675,24.7658333334,26.8846666667,40.8007083333,26.6757916666
796.70,23.4051666667,52.3816666667,33.6185833333,53.0250294118,27.5770833333,24.905,25.63375,23.701,26.2359166667,40.700375,26.1881666667
797.01,23.1345,53.5542083333,34.0509166667,54.4793186274,27.4613333333,24.8786666666,24.9779166667,23.6863333333,26.1258333333,41.4184583333,26.423875
797.32,22.0438333334,53.608875,33.088,54.4202205883,27.1530833333,24.3751666666,24.62075,23.3600833333,25.8143333333,40.885875,26.1097916667
797.63,22.4445,53.9610833333,33.16675,54.3346715686,27.789,24.4888333334,25.0444166667,24.5221666667,26.78875,41.2279583333,26.3832916667
797.93,22.6096666667,54.5186666666,32.9424166667,54.4880735294,28.2506666666,24.8213333333,25.5585,24.2850833334,27.5358333333,41.8231666667,26.575
798.24,22.5998333333,54.4975,32.8511666667,54.2343186275,28.8694166667,24.899,26.2785833333,24.5513333334,27.3440833333,41.515125,27.585375
798.55,21.7876666667,54.242375,31.8553333333,54.9699558824,28.28225,24.81375,25.6983333333,23.9641666667,26.29175,41.3580833333,26.274375
798.85,21.9329166667,53.9170833333,32.1445833333,54.7620735294,27.9958333333,24.8453333333,26.3314166667,23.942,26.1175,40.9593333333,25.986625
799.16,23.7296666667,54.7668333333,33.8578333333,56.2354656863,30.05825,27.0279166667,28.6479166666,25.87425,27.6341666667,41.9465833333,28.2110416667
799.47,24.1246666667,54.9835416667,34.4655,56.2151960784,30.29875,28.0579166667,29.0615833333,26.44725,27.94125,42.5129166667,28.0287083333
799.78,25.3804166666,56.794,36.2813333333,58.285877451,31.895,29.60075,30.7418333334,27.6985833334,29.2796666667,43.883625,28.7862083333
800.08,25.3916666667,55.4251666667,35.81425,57.7300588235,30.89975,28.4425,30.4605,27.1840833333,29.048,43.797375,28.9291666667
800.39,24.6179166667,54.0232916667,34.8854166667,56.9330049019,29.8590833333,27.328,30.0025,26.13425,28.534,43.230625,27.7278333333
800.70,24.507,53.4932083333,34.8003333333,56.7660539215,28.96825,26.81575,29.5095,26.431,28.1986666666,43.0195,27.5192916666
801.00,25.1926666667,53.949875,35.1275833333,57.7049901961,29.7928333333,27.553,30.6479166666,26.7340833334,28.8655833333,43.7682083333,28.817375
801.31,25.0590833333,52.4764583333,34.9054166667,56.3669411765,29.4680833333,27.1276666667,29.8935833334,26.7375,28.546,42.9609583333,28.7587916666
801.62,25.3123333334,52.917875,35.4586666667,56.8084215686,29.5989166667,27.1493333333,29.5748333333,26.87325,28.8185,43.6718333333,28.5002916666
801.92,25.5731666667,51.7136666667,34.9954166667,54.6666568628,29.6194166667,26.5360833333,29.585,26.3068333333,28.565,42.6237083333,29.3386666667
802.23,24.52275,51.7224583333,33.7524166666,54.4664362745,29.0038333333,25.98925,28.7244166667,25.5354166667,28.0143333334,41.882,28.3405
802.54,22.9168333333,51.0235416667,32.46125,53.7762352941,27.5194166667,24.1521666667,27.035,23.9220833333,26.405,40.9096666667,26.610875
802.84,21.5708333333,50.5043333333,30.9756666667,53.6390392157,26.2859166667,22.5289166666,25.542,22.7684166667,24.5714166667,39.8132916667,25.346625
803.15,20.3165,48.487875,28.2925833333,51.9351372549,23.3791666667,20.2271666667,23.5196666667,20.6739166667,22.3073333333,37.78075,23.602625
803.46,21.3741666666,49.7011666667,28.346,52.7225441177,24.2366666666,21.5774166667,24.1729166667,22.2393333333,23.2189166667,38.2569166667,24.1730416667
803.76,20.2506666667,48.7155833333,27.4686666667,50.7983431373,23.33325,20.51375,22.7819166667,21.2908333333,22.1305,37.1304166667,23.0136666667
804.07,20.2078333333,48.7612916667,27.3774166667,50.1045735294,23.7989166667,20.6956666667,23.0355,20.8834166666,22.0721666667,36.9244166667,23.1294583333
804.38,20.7760833334,49.7901666667,28.8548333334,50.6023039216,24.72,21.7303333333,23.70225,21.4630833333,22.7609166667,37.46825,23.4542916667
804.68,20.127,50.1035833333,28.888,51.1701127451,24.326,21.6561666667,23.3800833333,20.7621666667,21.8638333333,37.0139583333,23.1855833333
804.99,19.86075,48.3964166666,27.6274166667,50.1166127451,24.0596666667,21.0329166667,22.5785833333,19.6034166667,20.8655833333,35.7355833333,21.9280416667
805.30,18.49525,47.577,27.2203333333,50.0360147059,23.537,20.0758333333,20.9378333333,18.9918333334,20.102,34.7376666667,20.9898333333
805.60,20.4929166667,48.0995,29.5453333333,51.1095833334,25.886,21.0324166667,22.32925,21.3533333333,21.7771666667,36.8386666667,23.0804166666
805.91,21.78225,49.2206666667,30.3669166666,51.3309803921,26.8476666666,21.8703333333,22.9386666667,22.13425,23.0393333334,37.9460833333,23.9317916666
806.21,23.2956666666,50.6892916667,32.0551666667,52.4723039216,28.12025,23.2581666667,24.8371666666,23.1578333333,24.9875,39.442375,25.9399583333
806.52,24.5090833333,52.00775,33.1948333333,54.1312401961,30.0855,24.96225,25.8685833333,25.1258333333,26.6615833333,41.0562083333,26.988875
806.83,25.1990833333,51.6852083333,34.0299166666,54.5046568627,31.1194166667,25.6093333334,26.8781666666,25.5098333333,27.2139166667,42.0212083333,27.5497916667
807.13,28.1763333333,54.2725416667,36.3478333333,57.5536862745,33.7318333333,28.8240833333,30.132,28.5128333333,29.8831666667,45.1295833333,31.016375
807.44,30.19875,55.3814166667,37.8146666667,59.1583333333,35.1711666667,29.7961666667,31.7345833333,30.0225833333,31.08,46.4313333333,32.1248333333
807.74,29.8879166667,53.72525,36.74125,57.5307107843,33.495,28.3208333333,30.647,29.73875,29.9128333334,45.2611666667,30.5036666667
808.05,30.2810833333,54.4451666666,36.7401666666,57.3663039215,33.6371666667,28.85,31.307,30.29375,30.5723333333,45.5104166667,30.889125
808.35,29.0749166667,54.9332916667,36.30775,57.4360882353,32.534,28.4198333333,30.8699166667,29.5726666667,30.0183333334,45.4599166667,30.1755833333
808.66,31.327,57.403625,38.1084166667,59.4240098039,34.2430833333,30.5645833334,33.7478333334,31.6211666667,31.5543333333,47.7996666667,32.20975
808.97,30.9083333334,57.0739166666,37.4464166667,59.04425,33.1860833333,30.7475833334,33.4940833333,31.10925,31.09575,47.22675,31.6587083333
809.27,30.39375,56.427,36.9245833334,59.2753382353,32.41825,30.3381666667,33.54125,31.3089166667,30.1025833333,46.3812083333,30.934375
809.58,29.3031666667,54.2280416667,35.56,57.7169509804,30.7786666667,28.8525,32.3224166666,29.6583333333,28.27875,43.98225,29.2145833333
809.88,27.9723333333,51.72375,34.6633333333,55.3490294118,29.9266666667,27.4973333333,31.2295833333,28.5965833334,26.6420833333,42.609875,27.863625
810.19,26.9656666667,51.86875,33.8178333333,54.7888529412,29.1805,26.43975,30.5786666667,27.5470833334,26.0105,41.313625,27.3602083334
810.49,24.777,49.6377083333,31.8283333333,52.333,26.9788333333,23.1464166667,28.8321666667,25.29275,23.8295,38.4198333333,24.9860416666
810.80,22.87475,49.601375,31.2080833334,50.9654607843,26.0905833334,22.7069166667,28.36975,24.3010833333,23.0845,37.7518333333,23.9234583333
811.10,21.2754166667,48.5870416667,29.942,50.9291813726,25.6520833333,21.7391666667,27.0433333333,22.6810833333,22.0725,36.4130833333,23.3189166667
811.41,20.43175,47.6647916667,29.1301666666,50.5803382353,25.1021666667,20.2715,25.7734166667,21.4825833334,21.11775,35.807,22.861875
811.71,22.3310833333,48.5873333333,30.8915,50.9996421569,26.6325,21.7349166667,27.2146666667,23.1545833334,22.9558333334,37.7625833333,24.51725
812.02,21.2851666667,47.7840833333,29.13075,49.7679754902,25.8606666667,20.6254166667,25.2581666666,22.05975,21.8158333333,36.6969166667,22.9057916667
812.32,21.59425,47.6158333333,29.348,49.233627451,26.6233333333,20.6666666667,25.5360833333,22.2319166667,21.4491666667,36.46375,22.8839583333
812.63,20.578,47.3802916666,29.1156666667,48.5465980392,26.59075,20.4756666666,24.6206666667,21.4536666667,21.61425,36.4271666667,22.7012916667
812.93,19.3063333333,47.275875,27.7471666666,47.9570343137,26.4426666667,19.9509166667,23.1123333333,21.1941666666,21.4856666667,36.1877916667,21.6083333333
813.24,19.2815833333,48.7161666666,27.7568333334,48.4248627451,26.6854166666,19.2344166667,23.3615833333,20.794,21.34525,36.4130416667,22.8260833333
813.54,20.1143333333,49.7059583333,28.3986666667,49.8750686274,26.96075,19.6895833333,22.7450833333,21.4541666666,21.4868333333,37.3447916667,23.8643333333
813.85,20.56425,48.385625,29.2400833334,49.2853137255,27.3645833334,20.6785,22.17875,21.7385,22.47225,37.345,24.307
814.15,20.6594166666,46.7030416667,28.1313333333,50.0204656863,26.6568333334,20.3279166667,20.6429166667,21.2061666667,21.4546666667,36.19125,24.0224583333
814.46,21.951,47.2780833333,29.4859166666,50.7005637255,26.93175,21.48775,21.75925,23.4834166667,23.2756666667,37.0051666667,26.22925
814.76,23.2698333334,47.9049166667,30.3015833333,51.306004902,27.52375,22.9206666667,23.09525,24.58725,24.1746666667,37.6031666667,27.2539583333
815.07,23.2650833333,47.4220833334,29.4099166666,52.0074705883,27.6265,22.6653333333,22.6815833333,24.36775,23.4435,37.2892083333,27.6265416667
815.37,25.1729166667,48.1997083333,32.1539166667,53.2742647059,29.7483333334,24.4339166666,25.0944166667,26.698,26.2893333333,38.3331666667,29.5126666667
815.68,24.44225,47.839125,30.7776666666,52.5986666667,29.1201666667,23.3116666667,24.2410833333,26.1925833333,26.332,37.8097083333,28.9653333333
815.98,26.9208333334,49.6898333333,32.47625,53.8380784314,31.5011666667,25.99,27.2310833333,28.6198333333,28.3243333333,39.354375,31.0358333333
816.29,28.5755833334,51.4244166667,34.2450833333,54.545877451,32.5783333333,26.9515833333,28.6038333333,29.9574166667,29.01725,41.089625,32.400125
816.59,28.3908333334,51.7313333334,34.5115,55.3674607843,32.8305833333,27.41375,27.8591666667,30.51725,28.3188333333,41.25725,31.2785833333
816.89,28.82925,52.0179166666,34.83475,55.525872549,34.091,28.0579166667,29.20125,31.171,29.10475,41.5839166667,31.418625
817.20,29.6405,55.5670833333,36.0926666667,57.4880784314,34.7268333333,29.4035,30.2954166667,31.41025,29.097,42.3216666667,32.0094166666
817.50,30.0695,57.2360833333,36.6665833333,57.6340637255,35.02775,29.5971666667,31.2221666667,32.0278333333,29.9861666667,44.1180416667,32.2917083334
817.81,29.2420833333,57.7635416666,35.8045833333,57.5984754902,35.2829166666,29.6678333333,31.0131666666,30.8485,29.1735833333,44.151625,31.2534166667
818.11,29.0945,58.4252916667,36.1286666667,57.8840196078,35.8923333333,30.2363333333,30.9840833333,31.05,29.8294166666,44.1076666667,31.3319166667
818.41,29.1605833333,59.2015416667,36.8941666667,57.7903578431,35.5073333333,30.0225833333,31.6341666666,31.8716666667,30.5596666667,43.7718333333,31.584125
818.72,28.554,58.788375,35.5895833333,57.0788823529,33.6608333333,28.5660833333,30.2523333333,30.1310833333,29.3546666667,43.2678333333,30.4645
819.02,28.8390833334,59.948375,36.6223333333,58.1508529412,33.5090833333,29.5295833334,30.9924166667,29.8339166667,29.9156666667,44.5282083333,30.893125
819.33,28.3725,58.6489583334,36.2706666667,57.7100931372,32.4085833333,28.677,30.1784166667,28.8295,29.4820833334,44.1417083333,30.46125
819.63,26.82225,56.4111666666,34.7949166666,55.9823431372,31.1883333334,27.9139166667,28.2555833333,27.107,28.0086666667,42.4165,29.1193333333
819.93,26.2808333333,55.79625,34.2411666667,56.0661078432,30.3095833333,27.2049166666,27.8616666667,26.34575,28.0399166667,42.2947916667,29.0005833334
820.24,25.2285,54.7548333333,33.354,55.3417058823,28.8898333334,26.5365833333,26.1974166667,25.3945,26.8204166667,41.3864166667,28.3189583334
820.54,24.1326666666,52.5556666666,31.7885833334,54.0223480392,27.6591666667,25.5054166667,24.9311666667,24.0523333333,25.71775,40.35425,27.116375
820.85,23.9505,51.7590416667,31.5548333333,53.713245098,27.3323333334,25.3645833333,24.519,23.6346666667,25.5296666667,39.5626666667,26.8051666667
821.15,23.6655,50.883125,31.2268333334,53.1946519608,26.6279166667,24.6643333333,23.9425,23.27525,25.3358333333,39.1532083333,26.4833333333
821.45,23.3088333333,50.61325,31.0473333334,53.2649117647,26.2564166667,24.2604166667,23.948,23.1454166667,25.00375,38.9997916667,26.187625
821.76,23.0185,50.1095,30.5780833334,52.8938921569,25.9621666667,23.83925,23.55,22.6013333333,24.57275,38.6087083333,25.709875
822.06,22.7021666667,49.993625,30.51325,52.7344362745,26.00125,23.8806666667,23.51675,22.4905833333,24.58025,38.4934583333,25.715125
822.36,22.5066666666,49.72325,30.2338333333,52.5606176471,25.9565833333,23.7873333333,23.2838333333,22.3300833333,24.3405,38.1282916667,25.5961666667
822.67,22.8958333333,50.32875,30.5831666667,53.0247205882,26.3835833333,24.2251666667,23.6249166667,22.7243333333,24.71125,38.491875,25.9160416666
822.97,23.2588333333,50.663,30.9178333333,53.4799803921,26.599,24.43375,24.01275,23.034,25.2333333333,38.784625,26.2916666667
823.27,23.5684166667,50.723,31.05775,53.5075980392,27.002,24.7321666667,24.3260833333,23.2544166667,25.5185,38.9115,26.5973333333
823.58,23.9620833333,50.8053333333,31.4155833333,53.672495098,27.4875,25.0089166667,24.88075,23.52075,25.9693333333,39.1403333333,26.7941666667
823.88,24.3553333333,51.2879583334,31.9645833333,54.041872549,28.0868333334,25.5304166667,25.4160833333,24.2156666667,26.5941666667,39.5944583333,27.2770833333
824.18,24.7384166667,51.7778333333,32.5245,54.6571813726,28.6966666667,25.8673333333,25.97075,24.69025,27.031,40.3740833333,27.9533333333
824.49,24.69425,52.1879583333,32.5780833333,54.9536372549,29.0364166667,26.1326666667,26.33275,24.70175,26.95225,40.466,28.0055
824.79,25.19875,52.41475,32.7908333333,54.7874068627,29.5436666667,26.4619166667,26.5448333333,25.04975,27.4024166667,40.7513333333,28.1705
825.09,25.2644166666,52.8580833334,33.0916666667,55.1123823529,29.9781666667,27.1425833333,26.76425,25.4193333333,27.676,40.9350833333,28.5512083333
825.39,25.6069166667,53.1915833333,33.3135,55.5318921568,30.0199166667,27.3384166667,27.03975,25.7961666667,27.5971666667,41.4154583333,28.6344166667
825.70,25.8691666666,52.9409166667,33.4269166667,55.5939509804,29.9085833334,27.1966666666,27.1394166666,26.067,27.6963333334,41.4531666667,28.72425
826.00,25.6854166666,52.4800416667,33.38725,55.7530490196,29.77125,26.835,26.97,25.599,27.5151666666,41.305,28.4462083333
