wavelength,Back_IncWatf,Belly_IncWatf,Breast_IncWatf,Crissum_IncWatf,Crown_IncWatf,DorTail_IncWatf,Patch10_IncWatf,Patch11_IncWatf,Patch12_IncWatf,Rump_IncWatf,Throat_IncWatf,WingTip_IncWatf
777.23,23.6494666667,63.1854666667,38.8454,41.0653333333,20.0859333333,17.3573333333,29.8865333333,14.5532666666,53.1992666667,23.0756,43.3884666667,18.8076
777.54,23.2242666667,62.9679333333,38.5628666667,40.5611333333,19.6779333333,16.9938666667,29.3505333334,13.9427333333,52.7064666667,22.6250666667,43.0545333333,18.3134
777.85,23.2652,63.1916666666,38.6226666667,40.6188,19.6294666667,17.0424,29.2990666667,13.8542666667,52.8194666666,22.7374,43.0728666667,18.3044666667
778.16,22.9548,62.7479333333,38.3315333333,40.1017333333,19.2954666667,16.6632666667,28.8784666667,13.5506666667,52.5690666667,22.2888666667,42.6534,18.1422666667
778.47,22.5404,62.3264,37.7368,39.5685333333,19.0772666667,16.2632,28.516,13.2280666667,52.2210666667,21.8736666667,42.4491333333,17.8139333333
778.78,22.6623333333,63.0390666667,38.1342,39.9318,19.1496,16.3152,28.8734,13.2400666667,52.7734666667,22.1133333333,42.9456666667,17.9726666667
779.09,22.9078,63.3316,38.2076,40.0578,19.1887333333,16.2157333333,28.9516,13.3586666666,52.5186,22.3862666667,43.0382666667,18.0626666667
779.40,22.5300666667,63.4386666667,37.8172666667,40.0183333333,18.8993333334,15.7156,28.8236,12.8532666667,52.3065333333,21.8984666667,42.9512666667,17.6102666667
779.71,22.9022,64.0944666667,38.3614666667,40.5361333333,19.2912666667,16.0104666667,29.2350666667,13.2471333334,52.8834666667,22.2234666667,43.5246666667,17.9677333333
780.02,22.4848,63.9658,38.0756666667,40.5075333334,18.9356666667,15.856,29.1629333333,13.1894,52.7084,22.0151333333,43.3447333333,17.7613333333
780.33,22.2914,63.9608666667,38.127,40.5566,18.8564,15.5824666667,29.0346666667,12.9342,52.8958,21.9266666667,43.2085333333,17.5897333333
780.64,22.5881333333,63.8245333333,38.5482,40.801,19.0948666667,15.8752,29.3972,13.4181333333,52.7633333333,22.2454,43.3274666667,17.9433333333
780.95,22.3424,63.3275333333,38.5689333333,40.7756666667,19.0964666667,15.7222666667,29.3348,13.5504,52.6816666667,22.2804,43.2848,18.0142666667
781.26,21.6286666667,62.6027333333,37.8064,40.1363333333,18.6518666666,15.0164666667,28.7394666666,12.7995333333,51.8956666667,21.6444,42.7664,17.2647333333
781.57,21.1719333333,62.5865333333,37.4176,40.1192666667,18.4266,14.6603333333,28.5856,12.1810666667,51.8155333333,21.2911333333,42.6858,16.7342
781.88,21.4784,63.2116666667,37.7764666667,40.6036,18.6755333333,14.8967333333,28.8376666667,12.0696666667,52.1669333333,21.4298,43.0943333333,16.8692666667
782.19,21.3600666667,62.9226666667,37.4822666667,40.6476,18.8302,14.9281333333,28.8202,11.949,52.0219333333,21.3924666667,42.8294,16.8508666667
782.50,20.9434666667,62.3610666667,36.7484666667,40.3186666667,18.3863333333,14.5752666667,28.3333333333,11.2663333333,51.4624666667,20.6576666667,42.3570666667,16.3318666667
782.81,21.6144666667,62.7822666667,37.3448,41.008,19.0452666667,15.2550666667,28.9079333334,12.0548666667,52.1656666667,21.2620666667,42.7740666667,17.1154
783.12,21.8781333333,63.2752,37.5042,41.2770666667,19.2952666667,15.7006666667,29.1459333333,12.1268666667,52.5497333333,21.4718666667,42.7902,17.4047333333
783.43,21.7979333333,63.306,37.5845333333,41.2391333333,19.2691333334,15.7278666667,28.9896666667,11.9008666667,52.4384666667,21.4914,42.7262666667,17.3913333333
783.74,22.0338,63.6559333334,37.9150666667,41.6178666667,19.4777333333,16.1783333333,29.1932,12.153,52.4372666667,21.7792,42.9724,17.7918666667
784.05,21.8492,63.4977333333,37.5358,41.2941333333,19.2312,16.0708,28.7507333333,11.9284,52.0649333333,21.3709333333,42.5582,17.6511333333
784.36,22.4604666667,64.5094,38.0853333333,41.9537333333,19.7010666667,16.6254666667,29.4044,12.207,52.7874666666,21.8454,43.0279333333,18.2629333333
784.67,22.93,64.8746,38.7094666667,42.3370666667,20.0653333333,17.009,30.024,12.5616,53.4162,22.1015333333,43.2395333333,18.753
784.98,22.8796,64.8299333333,38.7958666667,42.1422666667,20.0393333333,16.8936,29.7250666667,12.4781333333,53.1632,21.9591333333,43.0802,18.8262666667
785.29,22.7556,63.8297333333,38.4252666667,41.7202666667,19.9144666667,16.7394666667,29.7946,12.6785333333,52.5846,22.0110666667,42.7213333333,18.9517333333
785.60,22.9782,63.8748666667,38.8028666667,41.4678,20.1184666667,17.0176,29.9450666667,13.2698666667,52.4832666667,22.2799333333,42.7876,19.2258666667
785.91,23.1371333333,63.9340666667,39.4326666667,41.5936666667,20.534,17.2007333334,30.3296666667,13.7588666667,52.8452666667,22.8118666667,43.0287333333,19.5995333333
786.22,22.4155333333,63.3022666667,38.7984,40.6256,19.6520666667,16.3828,29.3640666667,12.7986666667,52.0114666667,21.9764,42.37,18.5292
786.53,22.7833333333,63.4108666667,39.0669333333,40.6887333333,19.8899333333,16.4628,29.6902666667,13.1009333333,52.0171333333,22.1557333333,42.5836,18.6513333333
786.84,23.4981333333,63.8673333333,39.8015333333,41.2109333333,20.6829333333,17.304,30.5221333333,14.0283333333,52.5312666667,22.8866666667,43.1565333333,19.3448
787.14,23.6901333333,64.1395333333,39.8305333333,41.1827333334,20.5559333333,17.1574,30.617,13.8378666667,52.6669333333,22.8976666667,43.2210666667,19.2431333333
787.45,23.8337333333,64.8107333333,40.1059333333,41.4205333333,20.7338666667,17.3042,31.1203333333,13.9141333333,53.3764,23.2294,43.5472,19.4192
787.76,23.5274666667,64.8950666667,39.9882666667,41.3482,20.6604,16.9852,31.1111333333,13.8073333333,53.3450666667,23.1119333333,43.4848666667,19.1842
788.07,23.4216666667,64.7426,39.7735333333,41.2518,20.6606666667,16.9662666667,30.9370666667,13.8364,53.2949333333,23.0990666666,43.2219333333,18.9708
788.38,23.5246666667,64.8181333333,39.7282666667,41.4274666667,20.8610666667,17.2637333333,31.1824,13.9684666667,53.4978666667,23.1841333333,43.3372,19.1464666667
788.69,23.7170666667,65.4328666667,40.1694666667,41.6348,21.1142666667,17.4666666667,31.2899333333,14.0891333333,53.877,23.3275333333,43.6282,19.2713333333
789.00,23.3060666667,64.8894,39.6468666667,41.2922,20.4151333333,16.8684666667,30.7334666667,13.4845333333,53.4149333333,22.8172,43.1704666667,18.731
789.31,23.048,64.9104,39.4328666667,41.071,20.1061333333,16.8222666667,30.3957333333,13.164,53.4869333333,22.4848,43.1502666666,18.4918
789.62,23.2595333333,65.0668,40.0281333333,41.4322666667,20.3709333334,17.1713333333,30.9316,13.5767333333,53.8719333333,22.7768,43.5826,19.0304
789.92,23.0636666667,64.4163333333,39.8148,41.1150666667,20.165,17.0329333333,30.6805333333,13.4419333333,53.5305333333,22.6570666667,43.3897333333,19.0057333333
790.23,22.4763333333,63.9102,39.2170666667,40.4491333333,19.4314,16.0693333333,30.1606666667,12.5051333333,52.8883333333,22.1548666666,42.8346666667,18.4836666667
790.54,22.1092666667,63.5822666667,38.8785333333,40.1674,19.2256666667,15.7396,29.9644,12.1784,52.8060666667,21.9375333333,42.5906,18.0707333333
790.85,22.8084,63.4704,39.4432,40.6914666667,19.9199333333,16.3356,30.2762666667,12.6883333333,52.8863333333,22.4584,43.0908,18.6001333334
791.16,23.4913333333,63.6107333333,40.0512,40.9516666667,20.3458,17.1021333333,30.7426666667,13.0644,53.12,22.9278666667,43.5809333333,18.9800666667
791.47,23.8212666667,63.817,40.4879333333,41.2693333333,20.665,17.5862666667,30.9024,13.4889333333,53.1778,23.3334,44.0199333333,19.3263333333
791.78,24.8254666667,64.4982,41.4791333333,42.1029333333,21.2783333333,18.2416,31.7015333333,14.4676666667,53.7872,24.4547333333,44.5769333333,20.1832666666
792.08,25.1576666667,64.2047333333,41.4779333333,42.5060666667,21.3412,18.4204,31.9258666667,14.8244666667,53.7921333333,24.7649333333,44.5533333333,20.2910666667
792.39,25.8238666667,64.9722,42.2608666667,43.2731333333,22.185,19.2509333333,32.7267333333,15.5406666667,54.5596666667,25.5562,45.1951333333,20.9812
792.70,26.5582666667,65.7484,42.5825333334,43.8716,22.3926666667,19.3577333333,33.0799333333,15.6354,54.9072666667,26.1058,45.5178,21.2936
793.01,26.9521333333,66.1953333333,42.7146,44.0969333333,22.7736,19.7189333333,33.3876666667,15.885,54.9873333333,26.7075333333,45.5382666667,21.5862
793.32,26.7120666667,66.3796,42.5517333333,43.9962666667,22.7524,19.5216,33.379,15.7803333333,54.9328,26.7896666667,45.2494666667,21.5128
793.62,26.9464666667,66.0754,42.4057333333,43.9538666667,22.821,20.0540666667,33.1618666667,16.3078,54.9898,27.1089333333,45.2988666667,21.7423333333
793.93,27.152,66.5398,42.8117333333,44.1042666667,22.8435333333,20.2086,33.2652,16.5169333333,54.9206,27.0928,45.3378,21.8775333333
794.24,26.9598666666,66.3644,42.562,43.9918666667,22.6883333333,20.1398,33.1664,16.5764666667,54.849,27.0996666667,45.3134666667,21.7366666667
794.55,27.0344,66.2227333333,42.3358,44.0573333333,22.5420666667,20.0000666667,32.9792666667,16.6239333333,54.6692666667,27.0612666667,45.3037333333,21.5603333333
794.86,26.6621333333,66.156,41.7831333333,43.6425333333,22.3161333333,19.5428666667,32.7241333334,16.0933333333,54.525,26.698,45.0763333333,21.2542666667
795.16,25.599,65.7066666667,41.1889333333,42.777,21.6777333333,18.6764666667,32.2162666666,15.1592,53.9256,26.052,44.6792666667,20.13
795.47,24.8501333333,66.2170666667,41.0036666667,42.3342666667,21.0400666667,17.8883333333,31.7392,14.1462,53.9056,25.4678,44.5323333333,19.1779333333
795.78,24.4504666667,65.9460666667,40.562,41.9624,20.8112666667,17.4484666667,31.4162,13.6505333333,53.7367333333,25.1528666667,44.3916,18.7037333333
796.09,24.2012666667,65.7240666667,40.6843333333,41.7085333333,20.9062666667,17.4620666667,31.4343333333,13.714,53.7594,24.9626,44.2692666667,18.3683333333
796.40,23.4902,64.8898,40.0999333333,41.0406,20.1908,16.8096666667,30.8566666666,12.8698666667,53.3833333333,24.0945333333,43.6582,17.5688
796.70,23.2002666667,64.6648,40.0871333333,40.8217333333,19.5133333333,16.3269333333,30.4408,12.2451333333,53.2553333333,23.6867333333,43.5446,16.8593333333
797.01,23.0348666667,64.9230666667,40.1491333333,41.0068666667,19.3659333333,15.9721333333,30.6155333333,11.7668,53.2727333333,23.3566,43.3846,16.3823333333
797.32,23.2618,64.3737333333,40.2214666667,41.4578666667,19.9354666667,16.6596,31.0588666667,12.3368666667,53.4394666667,23.8292,43.677,17.0842666667
797.63,23.2979333333,64.8791333333,40.4926,41.6232666667,19.7090666667,16.6408666667,30.95,12.184,53.6196,23.7438,43.5328666667,17.2038666667
797.93,23.142,64.961,40.6993333333,41.6724666667,19.9338,16.6784666667,30.9472666667,12.2609333333,53.6309333333,23.7468,43.6664,17.3636
798.24,23.0019333333,65.1201333333,41.0806666667,41.9501333333,19.755,16.5273333333,30.9461333333,12.1853333333,53.7416,23.5206666667,43.5928,17.4448666667
798.55,23.0540666667,64.8506666667,40.6985333333,41.8738,19.6726,16.5848666667,30.6888666667,12.3988666667,53.4344,23.1406666667,43.3284666667,17.6637333333
798.85,23.7422,64.9014,41.2024,42.6454,20.5532,17.5853333333,31.1976666667,13.4438666667,53.8816,23.7614,43.9537333333,18.6964
799.16,24.094,64.3773333333,41.3391333333,42.6733333333,20.9167333333,17.9456666667,31.3703333333,13.8661333333,53.6742,23.8781333333,43.8493333333,18.9679333333
799.47,23.9452,63.7101333333,41.0031333333,42.3469333333,20.6095333333,17.7008666667,31.0391333333,13.7269333333,53.2278666667,23.5805333333,43.5037333333,18.9918666667
799.78,24.3507333333,64.0019333333,40.9108,42.6017333333,20.9497333333,17.8344,31.1190666667,14.094,53.2800666667,23.9244,43.8081333333,19.3266
800.08,24.9246666667,64.3716,41.1740666667,43.1296666667,21.8631333333,18.6076,31.64,14.9054666667,53.6778666667,24.3426,44.2456,20.1843333333
800.39,24.9289333333,64.6098666667,41.3304666667,43.1908,21.9587333333,18.5761333333,31.7035333333,15.1644,54.1188666667,24.006,44.5212,20.5595333333
800.70,24.975,64.9750666667,41.4471333333,43.2236666667,21.8613333333,18.2284666667,31.4620666667,15.1646,54.4560666667,24.0118666667,44.3413333333,20.4390666667
801.00,24.5741333333,64.8067333333,40.9400666667,42.9518666667,21.6628666667,17.9328,31.4479333334,15.0214,54.4454,23.8412,44.2455333333,19.9242666666
801.31,24.2942,64.6477333333,40.5073333333,42.6389333333,21.1324666667,17.7351333333,31.0274666667,14.763,54.4759333333,23.5153333333,43.7971333333,19.7388
801.62,24.7934666667,64.8448,40.6157333333,43.0484,21.5138666667,18.2858,31.3166,15.3656666667,54.6883333333,24.0647333333,44.075,20.0307333333
801.92,25.749,65.4744,41.4567333333,44.0436,22.3691333334,19.1341333333,32.0216666667,15.8889333333,55.4484666667,24.8056666667,44.7746,20.8241333333
802.23,25.6332666667,65.4025333333,41.3270666667,43.7818666667,21.8777333333,18.909,31.7965333333,15.4314,55.4366,24.5056666667,44.4847333333,20.8706666667
802.54,25.7710666667,65.7818,41.1287333333,44.054,21.7648,19.0038,31.9609333333,15.4424666667,55.6332,24.6157333333,44.8542,21.2242
802.84,25.8568,66.3824666667,41.1104,44.3442666667,21.9093333333,19.3888,32.5877333333,15.602,55.8648,24.9717333334,45.3096666667,21.5446666667
803.15,25.8728666667,66.7470666667,41.3678,44.5052,21.8020666667,19.5816666667,32.8184,15.6824,56.0633333333,25.2079333333,45.3634,21.888
803.46,25.8408,66.8352,41.4887333333,44.6617333333,21.7221333333,19.7934,33.0615333333,15.5227333333,56.2999333333,25.4928666667,45.6451333333,21.8851333333
803.76,26.7695333334,67.3334,41.9784,45.3334,22.5853333333,20.5636666667,33.6638666667,16.1355333333,56.5907333333,26.6396,46.3198,22.2385333333
804.07,27.3117333333,67.4678,42.0323333333,45.5914,23.2473333333,21.1343333333,33.9302,16.5214,56.4677333333,26.973,46.5645333333,22.3873333334
804.38,27.075,67.2253333333,41.8908666667,45.4096,22.9923333333,20.9723333333,33.8651333333,16.1054,56.4060666667,26.715,46.4035333334,22.1434
804.68,26.7807333333,67.4329333333,41.8581333333,45.4442666667,22.7221333333,20.5431333333,34.0450666667,15.6640666667,56.5336,26.7752,46.4765333333,21.6787333333
804.99,26.8186,67.2036,41.8823333333,45.202,22.7177333333,20.8462,34.0168,15.6605333333,56.23,26.8565333333,46.4008,21.7087333333
805.30,27.1890666666,67.7334,42.2205333333,45.3116666667,22.9387333333,21.0394,34.253,15.8585333333,56.8436,27.1783333333,46.9822666667,21.8286
805.60,27.2864,67.2216666667,42.0695333333,44.8396,23.0935333333,20.8568666667,34.1148666667,16.1250666667,56.222,27.1732666667,46.6560666667,21.5845333333
805.91,27.4062,67.5584,42.5884666667,44.7254,23.2299333333,21.1745333333,34.3446666666,16.6776,56.4492666667,27.2812,46.7372666667,21.8052666667
806.21,27.3063333333,67.8081333333,42.735,44.5657333333,23.2202,20.9815333333,34.0612,16.3937333333,56.8845333333,26.9754666667,46.2974,21.4006666667
806.52,27.0617333333,68.0383333333,42.8338666667,44.3918666667,22.9184666667,20.6549333333,33.8132,15.7833333333,57.0533333333,26.5142,46.0626666667,20.7281333334
806.83,26.7006,67.7607333333,42.3469333333,43.923,22.3526,20.0851333333,33.3107333333,15.4138666667,56.5874,26.0204666667,45.5216,19.9886
807.13,26.3100666667,68.0012,42.2950666667,43.7331333333,22.2951333333,19.9884666667,33.6267333333,15.2084,57.1814666667,25.8440666667,45.4528666667,20.0518
807.44,25.0912,67.1664666667,41.5698,42.7160666667,21.1052666667,18.8947333333,32.9513333333,14.2034,56.5431333333,24.8206,44.7266,19.2004666667
807.74,24.4819333333,66.2640666667,41.0360666667,42.1847333333,20.8644,18.2948666667,32.0782666667,13.8424666667,55.4648666667,24.1444666667,43.9726666667,18.8988
808.05,24.6658,65.5782,40.7826666667,41.9357333333,21.1179333333,18.3642666667,31.8328666667,14.1512666667,54.8102,23.954,43.6775333333,19.2998
808.35,24.738,65.906,41.246,42.1502666667,21.1740666667,17.9815333333,32.3272,14.2018666666,55.1362,24.2886666667,43.9532666667,19.4788666667
808.66,23.7946666667,64.6636,40.5248,41.5385333333,20.4404666667,17.2188,32.0544,13.5687333333,54.3046666667,24.0119333333,42.9683333333,18.92
808.97,23.3861333333,65.1761333333,40.5364,41.6900666667,20.2495333333,17.1312666667,32.3978666667,13.0528666667,54.9547333333,24.0286,43.2179333333,18.7091333333
809.27,23.0959333333,65.1726,40.1076,41.7092666667,20.1266,16.8218,32.1938,12.3647333333,54.9350666667,23.9126666667,42.9123333333,18.4109333333
809.58,23.1776,64.8236666667,40.1779333333,41.9637333333,19.9935333333,16.7524666667,32.1386,12.2148,54.6297333333,23.9848,42.8852,18.8624
809.88,23.0425333333,64.7044,40.1214,41.7769333333,20.1855333333,16.8488,31.9015333333,12.4129333333,54.4646,24.0651333333,43.1512,19.0092
810.19,23.5842,65.1093333333,40.6629333333,42.0334,21.3255333333,17.5676666667,32.4002666667,13.1016,54.8134,24.7813333333,43.5520666667,19.9421333333
810.49,23.8862,64.3526666667,40.4666,42.1348,21.8216,18.2104666667,32.4512666667,13.5186,54.1514,24.9598666667,43.164,20.1150666667
810.80,24.2545333333,64.2355333333,40.4496666667,42.0703333333,22.2032,18.8793333333,32.6115333333,13.8841333333,54.0487333333,25.1915333333,43.2921333333,20.4494666666
811.10,25.461,65.7033333333,41.7670666667,43.33,23.2537333333,20.4401333333,34.0478666667,15.0559333333,55.3558,26.6666,44.5295333333,21.8372
811.41,25.796,66.2312666667,42.6121333333,44.0286,23.8598,21.0982666667,34.5743333333,15.1655333333,55.8998666667,27.4074,45.0747333333,22.3326666667
811.71,25.1836666667,65.5511333333,41.7322666667,43.4974666667,23.1627333334,20.7284,33.8320666667,14.3635333333,55.6693333333,26.6796666667,44.4226666667,21.8437333333
812.02,25.4053333333,66.3864666667,42.0954666666,43.637,23.3967333333,21.0609333333,33.4935333333,14.5946,56.2096,26.5332666667,44.6980666667,22.0620666667
812.32,24.8262666667,65.5941333333,41.4168,42.7209333334,22.9129333333,20.4568666667,32.8302666667,14.3529333333,55.2864666667,25.9450666667,44.0385333333,21.4168
812.63,24.8456,65.3374,41.6219333333,42.5057333333,22.7584,20.1728666667,32.8546666667,14.1043333333,55.201,25.9289333333,43.9016666667,21.2030666667
812.93,25.6866666666,66.4266666667,42.3866666666,43.2866666666,23.8466666667,21.0066666667,34.0066666667,15.1866666667,56.3133333333,26.8133333333,45.1466666667,21.84
813.24,26.6600666667,66.6068,42.7239333333,43.8492666666,24.3024666667,21.4850666666,35.0382,16.0306666667,56.943,27.5724,45.6277333333,22.3709333333
813.54,26.5536,66.3139333333,42.1622666667,44.0385333333,23.5861333334,21.2042666666,35.0034666667,15.8283333333,56.7464666667,26.9329333333,45.662,22.0426
813.85,25.6977333333,66.5847333333,41.699,43.4187333333,21.9309333333,19.7613333333,34.1248,14.6912,56.5812666667,25.725,45.4248666666,21.1327333333
814.15,26.2773333333,67.7719333333,42.3635333333,44.171,22.2314,19.8192,34.8140666667,15.1129333333,57.4348666667,26.326,46.2495333333,21.6752666667
814.46,26.9136,67.2633333333,42.14,43.8340666667,22.6680666667,19.8834,34.8833333333,15.5761333333,57.1604666667,26.5294,46.4608666667,21.6734666667
814.76,27.1736,67.4409333333,42.0142666667,43.7273333333,22.4803333333,19.6916666667,34.9846,15.7518666667,57.2456666667,26.5294666667,46.2419333333,21.6169333333
815.07,27.7292,67.5398,42.6937333333,43.8376666667,22.8968666667,20.2299333333,35.6210666667,16.5346666667,57.2589333333,26.9169333333,46.5245333333,21.8206
815.37,28.3469333333,67.4798666667,42.9704,44.1061333333,23.2459333333,20.8130666667,36.2499333333,17.1302666667,57.3993333333,27.2715333333,46.9489333333,22.2917333333
