wavelength,Back_GeoForm,Belly_GeoForm,Breast_GeoForm,Crissum_GeoForm,Crown_GeoForm,DorTail_GeoForm,Patch10_GeoForm,Rump_GeoForm,Throat_GeoForm,WingTip_GeoForm
254.28,7.18166666667,5.6964,4.82183333333,4.87566666666,8.14013333333,10.8414666667,6.36706666667,6.7206,4.082,11.4436
254.66,6.45506666667,5.47766666667,4.4818,4.625,8.24146666666,10.5944666667,5.72673333333,6.44253333333,3.78773333333,11.5281333333
255.03,7.43506666667,6.46806666667,5.76036666666,5.546,9.15146666666,11.489,6.78193333333,7.75540000001,4.80953333333,12.5072
255.41,8.0614,7.2408,6.32630000001,6.4998,10.0834666667,12.7928666667,7.77446666666,8.97553333334,5.74236666666,13.4703
255.78,8.54533333333,8.09080000001,6.71406666666,6.55146666667,10.7494666667,13.0282,8.2198,9.02006666667,5.82566666667,13.8965
256.15,9.5256,8.46353333333,7.74543333333,7.4014,11.6165333333,13.7006,9.11160000001,9.9264,6.97386666667,14.7294333333
256.53,9.98733333334,8.74453333334,7.92869999999,7.9478,11.7909333333,14.3021333333,9.5092,10.0254,7.93496666666,15.048
256.90,9.04639999999,8.08373333333,7.4589,7.12106666667,11.1031333333,13.2318,8.89093333333,9.28553333333,7.08803333333,14.4095
257.28,9.24826666667,8.48533333333,8.17866666667,7.29133333333,10.6909333333,13.256,9.48020000001,9.67373333333,7.57616666667,14.5799
257.65,8.87566666667,8.56793333333,8.0473,7.27266666667,10.2736,12.9911333333,9.41346666666,9.79966666667,7.68319999999,14.5454333333
258.02,8.68380000001,8.34293333333,7.8186,7.26046666667,9.97673333333,12.5204666667,9.17246666667,9.47559999999,8.08379999999,14.2830666667
258.40,8.37573333334,8.08686666667,7.32626666667,7.16166666667,9.36946666667,12.0686666667,8.6178,8.89620000001,7.75613333333,13.6839
258.77,7.84393333334,7.46966666667,6.76113333333,6.72093333333,8.53153333333,11.3883333333,8.3078,8.2886,7.2009,13.1894333333
259.15,7.47379999999,7.03526666667,6.31676666667,6.38793333333,8.0576,11.1034666667,8.01106666667,7.892,6.9773,12.8179666667
259.52,7.2874,6.79506666667,5.92956666667,6.2172,7.686,10.8507333333,7.54946666667,7.53073333333,6.77893333333,12.5109
259.89,6.77753333333,6.3344,5.55823333333,5.93193333333,7.2532,10.5726666666,7.07193333333,7.23053333333,6.50706666667,12.1004333333
260.27,6.91566666667,6.57633333333,5.55676666667,6.1026,7.4016,10.6716,7.1552,7.34073333333,6.63636666666,12.4042666667
260.64,6.89046666667,6.53913333333,5.43156666667,6.02626666667,7.34313333333,10.4971333333,7.16266666667,7.36253333334,6.385,12.3955333333
261.01,7.0118,6.5146,5.4023,6.18886666667,7.2988,10.4814,7.18546666667,7.5448,6.28076666667,12.4214
261.39,6.74513333333,6.00926666667,4.8638,5.73933333333,7.0542,10.1546666667,6.65933333333,7.00753333333,5.76526666667,12.0333333333
261.76,6.824,5.89293333333,4.8986,5.69,7.14366666667,10.2156666667,6.74526666667,6.9,5.62026666667,12.0587
262.13,6.57506666667,5.60993333333,4.58,5.37006666667,6.8418,10.0067333333,6.45633333333,6.69633333333,5.09226666667,11.8412333333
262.51,6.749,5.5074,4.5515,5.5076,6.94313333333,10.0706666667,6.66066666667,6.86666666667,5.0265,12.1242
262.88,6.46219999999,5.1022,3.9029,5.03726666667,6.54993333333,9.75326666668,6.0466,6.57586666666,4.38663333333,11.717
263.25,6.6488,5.16506666667,3.93783333333,5.27553333333,6.79146666667,9.74146666667,6.25653333333,6.97346666667,4.5247,11.9868
263.63,6.67053333333,5.32413333333,3.95046666667,5.39006666666,6.90726666667,9.59253333334,6.59293333333,7.11286666667,4.49353333333,12.2119
264.00,6.67093333334,4.89593333333,3.48273333333,5.1904,6.76753333333,9.13986666668,6.57413333333,6.97786666667,3.87606666667,12.1179
264.37,5.88020000001,4.05906666667,2.21623333333,4.2242,5.9104,8.28340000001,5.8192,6.0928,2.6575,11.2797666667
264.75,5.76493333333,3.8284,2.1265,4.18206666667,5.67186666667,8.11673333334,5.44646666667,5.9638,2.70996666667,11.2379
265.12,5.3386,3.3158,1.5401,3.70906666667,5.23813333333,7.53586666667,4.81866666666,5.19873333333,2.5536,10.7099666667
265.49,5.06986666667,3.2966,1.5323,3.85186666667,4.94086666667,7.47573333334,4.80733333333,5.29373333333,2.28536666667,10.7532333334
265.87,5.15773333333,3.30393333334,1.57833333333,4.0942,4.8508,7.68813333333,4.9684,5.60313333333,2.65233333333,10.6515666667
266.24,5.87326666667,3.88133333333,2.17596666667,4.6708,5.19833333333,8.11853333333,5.3374,6.01246666667,3.32303333333,11.0039666667
266.61,5.7154,4.0022,2.4256,4.62213333333,5.11926666667,7.94546666667,5.3128,6.03526666667,3.3136,10.8565
266.98,6.01566666667,4.59133333333,3.1034,5.01626666667,5.7208,8.5084,5.9506,6.57846666667,4.1605,11.1334333333
267.36,4.91693333333,3.6194,2.35366666667,4.1018,4.7448,7.59013333333,4.73746666667,5.55626666667,3.1164,10.1214333333
267.73,4.15846666667,2.80886666667,1.77106666667,3.39193333333,4.11066666667,6.84266666666,3.8944,4.80013333333,2.51933333333,9.39673333332
268.10,4.5532,3.2098,2.31763333333,4.03373333333,4.53153333333,7.2758,4.22,5.10466666667,3.3637,9.78853333334
268.48,4.70146666667,3.45126666667,2.70473333333,4.3422,4.765,7.50846666667,4.388,5.26146666667,3.75603333333,10.0388333333
268.85,4.72926666667,3.74653333333,2.9009,4.7118,5.07966666667,7.87160000001,4.7466,5.5694,3.9723,10.2621333333
269.22,5.22793333333,4.70026666667,3.70333333333,5.36126666667,5.7178,8.41373333333,5.4402,6.3344,4.73796666667,10.8566
269.59,5.33266666667,4.92353333333,3.75906666667,5.517,5.9696,8.36613333333,5.43666666667,6.127,5.0276,10.9788
269.97,4.77886666667,4.5936,3.1759,4.85506666667,5.5572,7.70979999999,4.69926666667,5.43126666667,4.3701,10.5034
270.34,4.2,4.08626666667,2.7166,4.42706666667,5.23533333333,7.19893333333,4.3168,5.0634,4.07173333333,9.85059999999
270.71,3.68926666667,3.66406666667,2.3507,4.09746666667,4.79673333334,6.93886666666,3.92973333333,4.58793333333,3.78743333333,9.46043333334
271.09,3.51853333333,3.20953333333,2.14163333333,4.07833333333,4.4822,6.57499999999,3.56126666667,4.12726666667,3.52603333333,9.3116
271.46,4.10966666667,3.8904,2.53033333333,4.53326666667,4.9986,7.27706666667,4.2044,4.51853333333,4.11696666667,9.77193333333
271.83,4.60013333333,4.36226666667,2.8596,4.80866666667,5.3478,7.80286666667,4.66973333333,4.9276,4.45946666667,10.1333
272.20,4.05646666667,3.93946666667,2.36333333333,4.1392,4.76686666667,7.50546666667,4.1108,4.42446666667,3.7784,9.61353333332
272.58,4.173,3.99893333333,2.57086666667,4.20953333333,4.81046666667,7.58779999999,4.12806666666,4.55213333334,3.94563333333,9.59990000001
272.95,4.10906666667,3.71693333333,2.5272,3.78653333333,4.36753333333,7.1226,3.78913333333,4.23693333333,3.75033333333,9.24670000001
273.32,3.44666666667,2.70793333333,1.5708,2.85073333333,3.5138,6.49613333334,2.94306666667,3.30686666667,2.82846666667,8.47669999999
273.69,3.45606666667,2.57593333333,1.76066666667,2.79873333333,3.5012,6.65266666667,2.9906,3.36293333333,2.9454,8.34103333334
274.06,3.43333333334,2.5908,1.83086666667,3.01633333334,3.6932,6.68093333333,3.09906666667,3.33326666667,3.15333333333,8.39913333333
274.44,3.5516,2.8006,1.9985,3.19353333333,3.81366666667,6.95493333334,3.1266,3.31286666667,3.16456666667,8.62006666666
274.81,3.2868,2.49373333334,1.5383,2.79693333333,3.455,6.66053333333,2.65873333333,3.10053333333,2.7444,8.43183333333
275.18,3.24766666667,2.45706666667,1.61136666667,2.696,3.33646666667,6.64833333333,2.6134,3.1556,2.60706666667,8.15856666667
275.55,2.92566666667,2.29846666667,1.53353333333,2.53993333333,3.1828,6.48486666667,2.24213333333,2.89426666667,2.4633,8.0307
275.93,2.3636,1.817,1.0999,2.14506666667,2.64026666667,5.97846666667,1.65293333333,2.351,1.9873,7.4257
276.30,2.4748,1.8026,1.04136666667,2.18813333333,2.80446666667,5.87246666666,1.6972,2.455,2.00026666667,7.3126
276.67,2.2088,1.43213333333,0.721133333333,1.8592,2.46093333333,5.5404,1.3918,2.17173333333,1.90613333333,6.91556666667
277.04,1.76493333333,1.30053333333,0.561500000002,1.676,2.3382,5.5198,1.12326666667,1.85346666667,1.66586666667,6.59843333333
277.41,2.17753333333,1.94433333333,1.67876666667,2.42806666667,2.90466666667,6.04946666667,1.77966666667,2.6748,2.52566666667,7.15356666667
277.79,2.50046666667,2.43566666667,2.19886666667,2.732,3.30433333333,6.29186666667,2.0644,3.03173333333,3.09136666667,7.42453333333
278.16,2.44653333333,2.20173333333,2.2308,2.46353333333,2.92213333333,6.00746666667,1.8824,3.02406666667,2.7982,7.314
278.53,2.6026,2.26833333333,2.363,2.47433333333,2.99066666667,5.8938,2.07933333333,3.17313333333,3.08163333333,7.31303333333
278.90,3.768,3.36806666667,3.73663333333,3.65573333333,4.41246666667,6.9178,3.3186,4.3432,4.3563,8.23336666667
279.27,4.1852,3.86013333333,4.09326666667,4.09973333334,4.90713333333,7.43813333333,3.8438,4.753,5.03026666667,8.92986666667
279.64,4.425,3.87526666667,4.2082,4.30213333333,4.962,7.4592,4.05953333333,4.9942,5.36966666667,8.94390000001
280.02,4.5942,4.06333333333,4.42936666667,4.28946666667,5.09966666667,7.68093333333,4.30526666667,5.2284,5.723,9.15206666667
280.39,4.37473333333,3.93513333333,4.40953333333,4.14126666667,4.89926666667,7.62766666666,4.21113333333,5.03266666667,5.67383333333,9.14213333333
280.76,4.4808,4.29226666667,4.63536666667,4.37173333333,4.91066666667,7.7302,4.43366666667,5.0878,5.7609,9.33859999999
281.13,4.73153333333,4.30073333333,4.68706666667,4.51906666667,5.06753333333,7.84373333334,4.634,5.1766,5.92023333333,9.41413333335
281.50,4.25673333333,3.91613333333,4.0639,4.01746666667,4.59466666667,7.37333333333,4.14693333334,4.5186,5.50813333333,8.9641
281.87,3.90233333333,3.35406666667,3.5512,3.68473333333,4.05946666667,7.16826666667,3.84186666667,3.9658,5.01023333333,8.58753333334
282.25,4.64413333333,4.18866666667,4.2767,4.34333333333,4.79353333333,8.08166666667,4.62026666667,4.53773333333,5.56223333333,9.21146666668
282.62,4.649,4.24146666667,4.31866666667,4.4246,4.85793333333,8.176,4.79113333333,4.56653333333,5.43213333333,9.23893333333
282.99,3.83873333333,3.56586666667,3.47486666667,3.59346666667,3.91453333333,7.50826666667,4.09146666667,3.64926666667,4.56903333333,8.52546666667
283.36,3.34933333333,3.25353333333,3.17253333333,3.0326,3.428,6.99806666667,3.7078,3.1112,4.06746666667,7.81583333333
283.73,3.4072,3.31893333333,3.33573333333,2.995,3.5096,7.14566666667,3.85506666667,3.12366666667,3.9899,7.78653333333
284.10,3.6546,3.5622,3.6871,3.486,3.89726666667,7.3486,4.22566666667,3.34953333333,4.10436666667,7.95656666667
284.47,3.99513333333,3.96813333333,4.19753333333,3.93473333333,4.27926666667,7.65866666667,4.6444,3.7442,4.50316666667,8.20290000001
284.85,4.0338,3.82386666667,4.29196666667,3.81533333333,4.31473333333,7.7432,4.59786666667,3.58393333333,4.39703333333,8.20246666666
285.22,4.26613333333,4.25773333333,4.6921,4.1632,4.55566666667,7.972,4.91026666667,3.85273333333,4.59253333333,8.46709999999
285.59,4.5016,4.44653333333,4.97026666667,4.41173333333,4.7692,8.17,5.151,4.03593333333,4.80196666667,8.65493333333
285.96,4.52606666667,4.48953333333,5.01726666667,4.44706666667,4.8014,8.13686666667,5.1498,4.10286666667,4.75483333333,8.65133333334
286.33,4.44446666667,4.47453333333,5.07066666667,4.39413333333,4.68593333333,8.104,5.1712,4.11226666667,4.84886666667,8.52666666666
286.70,4.2112,4.38053333333,5.0555,4.30786666667,4.61053333333,8.02853333333,4.98386666667,3.987,4.8052,8.51606666666
287.07,4.41206666667,4.35793333333,5.3723,4.4786,4.5994,8.00526666667,5.07846666667,3.99153333333,4.845,8.57986666667
287.44,4.70526666667,4.55293333333,5.6576,4.7072,4.9024,8.31286666667,5.42893333333,4.28253333333,5.1757,8.91050000001
287.82,4.9442,4.8582,5.87913333333,5.0302,5.1162,8.48126666667,5.69173333333,4.54686666667,5.46436666666,9.17753333333
288.19,4.85506666667,4.63513333333,5.76086666667,4.78906666667,4.9168,8.244,5.56026666667,4.33066666667,5.40503333333,9.12383333333
288.56,4.8956,4.59326666667,5.71646666667,4.70786666666,4.86013333334,8.20606666667,5.4986,4.18433333333,5.38073333334,9.04573333333
288.93,4.69333333333,4.5516,5.7562,4.83093333333,4.86473333333,8.09013333333,5.5328,4.31466666667,5.4305,8.96153333333
289.30,4.5008,4.34706666667,5.59843333333,4.73326666667,4.6522,7.87893333333,5.46093333333,4.24653333333,5.2635,8.89773333333
289.67,4.60673333333,4.33126666667,5.53656666667,4.77026666667,4.64746666667,8.00346666667,5.66133333333,4.3526,5.14913333333,8.84196666667
290.04,4.8968,4.70506666667,5.82326666667,5.10753333333,5.04153333333,8.2662,6.1172,4.77946666667,5.491,9.11076666666
290.41,4.85526666667,4.57233333334,5.83176666667,5.0632,5.06106666667,8.16493333333,6.26133333333,4.71386666667,5.42993333333,9.04713333333
290.78,4.85533333333,4.49173333333,5.84263333333,5.11126666667,4.88113333333,8.08653333333,6.33333333333,4.6618,5.29833333333,8.97483333333
291.15,4.78146666667,4.61413333333,5.70443333333,5.14446666667,5.0838,8.23879999999,6.3274,4.78146666667,5.3979,8.93883333333
291.52,5.11566666667,4.90613333333,5.9173,5.61746666667,5.36653333333,8.49913333334,6.623,5.18553333333,5.49076666667,9.20150000001
291.89,4.9852,4.6822,5.84993333333,5.43526666667,5.3298,8.33493333333,6.5108,4.98533333333,5.2705,9.02416666667
292.26,4.7284,4.54266666667,5.84063333333,5.2918,5.16893333333,8.23153333333,6.32906666667,4.92286666667,4.96533333333,8.88666666666
292.64,4.77506666667,4.6026,5.92013333333,5.43306666667,5.16006666667,8.30979999999,6.50326666667,5.0638,4.85003333333,9.05739999999
293.01,5.092,4.83673333333,6.01606666667,5.55513333333,5.28413333333,8.59826666667,6.78406666666,5.23213333334,4.8062,9.14606666667
293.38,4.92133333333,4.6112,5.71126666667,5.2542,4.9846,8.30113333333,6.51953333333,4.90313333333,4.57843333333,8.89183333334
293.75,4.90726666667,4.61966666667,5.72963333333,5.37473333334,4.99273333333,8.0754,6.51833333333,4.96793333333,4.58823333333,8.96863333333
294.12,4.68366666667,4.3766,5.59226666667,5.11206666667,4.64326666667,7.77473333333,6.2068,4.7444,4.31903333334,8.76293333333
294.49,4.77093333334,4.44733333333,5.5016,5.292,4.6862,7.74373333333,6.13026666666,4.7362,4.38873333333,8.81859999999
294.86,5.06893333333,4.73826666667,5.6522,5.46693333333,5.00413333333,7.9794,6.34,5.002,4.63776666667,8.94273333334
295.23,5.17386666667,4.76706666667,5.68686666667,5.5666,4.9956,7.92913333333,6.4964,5.02953333333,4.76016666667,9.07933333333
295.60,4.7774,4.34093333333,5.36063333333,5.0958,4.59626666667,7.49026666667,6.131,4.5524,4.483,8.6866
295.97,4.7428,4.2496,5.10736666667,4.84706666667,4.41773333333,7.3024,6.07293333333,4.434,4.23686666667,8.46433333334
296.34,5.13693333333,4.60133333333,5.44903333333,5.259,4.83,7.6418,6.46953333333,4.844,4.63723333333,8.70913333333
296.71,4.9076,4.423,5.21606666667,5.05346666667,4.67046666667,7.331,6.2768,4.5534,4.4713,8.40193333334
297.08,5.078,4.53806666667,5.32396666667,5.09953333333,4.8566,7.39666666667,6.40746666667,4.71813333333,4.77003333333,8.51463333333
297.45,5.22966666667,4.6644,5.52476666667,5.27713333333,5.1238,7.566,6.7758,4.94626666667,5.0563,8.62673333333
297.82,5.2316,4.65513333333,5.52646666667,5.2284,5.1486,7.60006666667,6.8182,4.88966666667,5.02,8.61963333333
298.19,5.2518,4.73333333333,5.55366666667,5.31893333333,5.2388,7.5172,6.99213333333,4.85113333333,4.99006666667,8.65463333333
298.56,5.14986666667,4.58186666667,5.4591,5.18813333334,5.1416,7.31453333333,6.92246666667,4.7528,4.75856666667,8.41773333334
298.93,5.16446666667,4.5166,5.48496666667,5.16126666667,5.1562,7.1876,6.95253333333,4.64006666667,4.6645,8.24076666667
299.30,5.39713333333,4.75726666667,5.69536666667,5.39013333333,5.39366666667,7.4592,7.30493333333,4.94966666667,4.83963333333,8.45560000001
299.67,5.47866666667,4.89306666666,5.77893333333,5.57026666667,5.52373333333,7.45153333333,7.47286666667,5.00406666667,4.8546,8.45913333333
300.04,5.59886666667,5.02173333333,6.03506666667,5.86993333334,5.6728,7.6274,7.62193333333,5.12506666667,5.04846666667,8.67026666666
300.41,5.76013333333,5.0976,6.09356666667,6.00793333333,5.7336,7.6626,7.81866666667,5.17946666667,5.10523333333,8.75559999999
300.78,5.89913333333,5.22166666667,6.16823333333,6.14186666667,5.88153333333,7.70433333333,8.0196,5.3998,5.18156666667,8.9016
301.15,5.72206666667,5.07026666667,6.0159,6.10966666667,5.66353333333,7.49413333333,7.916,5.15086666667,4.97016666667,8.79910000001
301.52,6.05006666667,5.4414,6.31813333333,6.38093333333,5.89166666667,7.6782,8.17566666666,5.3962,5.02413333333,9.06669999999
301.89,6.19046666667,5.63353333333,6.48536666667,6.48446666667,6.0476,7.84053333333,8.28346666667,5.5674,5.1045,9.1625
302.26,6.141,5.47933333333,6.41926666667,6.40486666667,5.98226666667,7.92206666667,8.1612,5.63386666667,5.0051,8.99083333332
302.63,6.15946666667,5.572,6.41723333333,6.3244,5.98226666667,7.9138,8.2024,5.73486666666,5.12893333333,9.04973333333
303.00,6.30593333333,5.78546666667,6.44843333333,6.4208,6.0356,8.00073333333,8.31033333333,5.91053333334,5.34173333333,9.2613
303.37,6.0466,5.525,6.29226666667,6.22673333333,5.91553333333,7.69786666667,8.07866666667,5.6824,5.07566666667,9.01473333332
303.74,6.48173333334,5.89433333333,6.6409,6.6216,6.299,8.12073333333,8.50273333333,6.15933333333,5.44976666667,9.47216666668
304.10,6.681,6.15853333333,6.78693333333,6.8292,6.44666666666,8.25259999999,8.77933333333,6.34373333333,5.71633333333,9.73886666665
304.47,6.77173333333,6.38006666667,6.81923333333,6.92633333333,6.62753333333,8.3922,8.91786666667,6.40686666667,5.86986666667,9.86183333333
304.84,6.92593333333,6.50693333333,6.97683333333,7.03173333333,6.6686,8.50906666667,9.11293333333,6.50273333333,6.05156666667,9.94503333333
305.21,6.71226666667,6.35646666667,6.71216666667,6.6998,6.55086666666,8.07126666667,8.92333333333,6.33373333333,5.92716666667,9.68443333332
305.58,6.59853333334,6.33426666667,6.45186666667,6.51586666667,6.52833333333,8.04666666666,8.75106666667,6.22453333333,5.8373,9.58363333333
305.95,6.49626666667,6.1786,6.32823333333,6.3032,6.27413333333,7.85659999999,8.70833333333,6.01866666666,5.86086666667,9.45473333333
306.32,6.521,6.18613333333,6.0654,6.1548,6.1422,7.66126666667,8.5996,5.8178,5.824,9.37486666667
306.69,6.4676,6.1402,6.05,6.16293333333,6.1484,7.67626666667,8.61533333333,5.78366666667,5.73176666667,9.47240000001
307.06,6.19566666667,5.9208,5.83826666667,5.90646666667,6.06133333333,7.47066666667,8.57193333333,5.70813333333,5.5014,9.3521
307.43,6.41693333333,6.1814,6.01796666667,6.00473333334,6.25033333333,7.55813333333,8.59566666667,5.87666666667,5.62483333333,9.4314
307.80,5.87026666667,5.58673333333,5.36153333333,5.40366666667,5.70533333333,6.99253333333,8.04013333333,5.2468,5.03886666667,8.9372
308.17,5.77433333333,5.57986666667,5.3272,5.37926666667,5.67213333333,6.96146666667,8.05806666667,5.34986666667,5.0039,8.91013333334
308.54,5.42773333333,5.23986666667,4.98466666667,5.01926666667,5.32793333333,6.57473333333,7.72353333333,5.14193333333,4.78046666667,8.62199999999
308.90,5.50453333333,5.20766666667,4.88733333333,4.9624,5.408,6.6278,7.73973333333,5.17026666666,4.70523333333,8.67169999999
309.27,5.77726666667,5.34773333333,5.1168,5.3046,5.68726666667,7.03153333333,7.9442,5.4338,4.8185,8.93256666667
