wavelength,Back_TanFucf,Belly_TanFucf,Breast_TanFucf,Crissum_TanFucf,Crown_TanFucf,DorTail_TanFucf,Patch10_TanFucf,Patch11_TanFucf,Patch12_TanFucf,Patch13_TanFucf,Rump_TanFucf,Throat_TanFucf,WingTip_TanFucf
408.26,7.16244444444,12.1574444444,9.72800000001,9.455,10.1778888889,7.75908547009,20.8751111111,19.093,13.3187777778,14.7833333333,20.8423333333,6.70922222222,6.13433333333
408.62,7.17055555556,12.2411111111,9.74877777779,9.48333333334,10.2545555555,7.8008974359,20.888,19.112,13.3402222222,14.8463333333,20.9173333333,6.72311111111,6.16277777778
408.98,7.19133333333,12.2656666667,9.77433333333,9.51066666667,10.3425555556,7.81486752137,20.9127777778,19.1294444444,13.3775555555,14.9064444444,20.9911111111,6.71477777778,6.17444444445
409.34,7.14355555556,12.2873333333,9.77722222223,9.50655555557,10.3926666666,7.76883333334,20.9112222222,19.1492222222,13.3612222222,14.9088888889,20.9942222222,6.67633333333,6.15222222222
409.70,7.117,12.3058888889,9.77122222223,9.51533333332,10.4382222222,7.74616666666,20.8748888889,19.1522222222,13.3431111111,14.9474444444,21.0605555555,6.66222222222,6.14277777778
410.06,7.18488888889,12.3771111111,9.831,9.58566666668,10.5196666666,7.79157264958,20.9267777778,19.2367777778,13.3783333333,15.0268888889,21.1556666667,6.69044444445,6.19822222222
410.42,7.22288888889,12.4075555555,9.86077777777,9.63777777777,10.6145555556,7.83107692308,20.9745555556,19.2546666667,13.3674444444,15.1116666667,21.2005555555,6.70277777778,6.22988888889
410.77,7.16877777778,12.4063333333,9.79788888889,9.604,10.6142222222,7.7743034188,20.9287777778,19.2167777778,13.3455555555,15.1252222222,21.2074444445,6.66688888889,6.18366666667
411.13,7.15377777778,12.4075555556,9.80444444444,9.6131111111,10.636,7.74332478632,20.8671111111,19.1881111111,13.31,15.1541111111,21.2064444445,6.62511111111,6.18088888889
411.49,7.10566666667,12.4111111111,9.78066666666,9.59744444443,10.6488888889,7.67918803419,20.8256666667,19.1632222222,13.2867777778,15.1365555556,21.2055555555,6.56888888889,6.12844444444
411.85,7.13122222222,12.4793333333,9.83566666668,9.66066666667,10.7623333333,7.69336752137,20.8632222222,19.2263333333,13.33,15.2177777778,21.2828888889,6.61833333333,6.16111111111
412.21,7.14644444444,12.5407777778,9.89233333332,9.70466666667,10.8374444444,7.70926923077,20.9274444444,19.2752222222,13.3337777778,15.2884444445,21.3366666667,6.64911111111,6.18733333333
412.57,7.17088888889,12.5646666666,9.94788888888,9.75766666668,10.948,7.74977350428,20.9762222222,19.3287777778,13.3836666667,15.3696666667,21.3953333333,6.69733333334,6.204
412.92,7.208,12.6502222222,9.99666666667,9.82722222223,11.0523333333,7.78552564102,21.03,19.417,13.4195555556,15.4431111111,21.4897777778,6.76933333333,6.24022222222
413.28,7.21688888889,12.6987777778,10.0238888889,9.83811111111,11.0816666667,7.79140598291,21.0187777778,19.443,13.4133333333,15.5215555556,21.5616666667,6.77766666667,6.272
413.64,7.18433333333,12.7091111111,10.028,9.83433333333,11.113,7.78173076923,21.0454444444,19.4684444445,13.3921111111,15.5271111111,21.552,6.71622222222,6.25
414.00,7.10833333333,12.6503333333,9.98844444444,9.79677777778,11.1058888889,7.70421794872,20.9694444445,19.3881111111,13.3337777778,15.5006666667,21.5117777778,6.63966666667,6.17755555556
414.36,7.11166666667,12.6996666667,10.0232222222,9.82033333332,11.1543333333,7.73258119658,21.0222222222,19.4066666667,13.3457777778,15.55,21.5552222222,6.65955555556,6.19322222222
414.72,7.12722222222,12.7348888889,10.0775555555,9.87777777779,11.2312222222,7.76041025641,21.0768888889,19.4341111111,13.3337777778,15.5824444445,21.5947777778,6.65966666667,6.21533333333
415.07,7.11022222222,12.7674444444,10.1022222222,9.88044444446,11.3,7.7472051282,21.1104444445,19.4636666667,13.3587777778,15.6581111111,21.6874444445,6.66944444444,6.22144444445
415.43,7.104,12.7822222222,10.1073333333,9.89666666667,11.3873333333,7.73491452991,21.1343333333,19.4917777778,13.3215555556,15.7082222222,21.7018888889,6.663,6.23333333333
415.79,7.07488888889,12.753,10.0822222222,9.86777777779,11.3718888889,7.70152564102,21.0977777778,19.4472222222,13.2703333334,15.6947777778,21.7118888889,6.59388888889,6.20144444445
416.15,7.06777777778,12.7991111111,10.1011111111,9.90611111111,11.4217777778,7.72155555555,21.0973333333,19.4648888889,13.3108888889,15.7253333333,21.7743333333,6.57577777778,6.20411111111
416.51,7.04555555556,12.8185555555,10.1155555555,9.924,11.4212222222,7.68541025641,21.0791111111,19.4612222222,13.2572222222,15.7578888889,21.7781111111,6.54811111111,6.18122222222
416.86,7.00988888889,12.8331111111,10.1181111111,9.91033333332,11.4535555556,7.64886324787,21.0928888889,19.4455555556,13.2326666667,15.7938888889,21.7644444444,6.50833333333,6.11866666667
417.22,6.99833333333,12.8495555556,10.0974444445,9.91477777777,11.5044444445,7.63356837607,21.0833333334,19.4232222222,13.1967777778,15.7977777778,21.7718888889,6.48022222222,6.07244444444
417.58,6.996,12.8972222222,10.1102222222,9.95199999999,11.5566666667,7.65233333333,21.1088888889,19.4196666667,13.2007777778,15.8472222222,21.8351111111,6.50388888889,6.07755555556
417.94,7.02733333333,12.9485555555,10.1444444444,10.001,11.6261111111,7.66631623931,21.1448888889,19.4737777778,13.2257777778,15.9058888889,21.8633333333,6.53933333333,6.11166666667
418.29,7.01455555555,12.9776666667,10.1566666667,10.0294444444,11.6701111111,7.64734188034,21.1374444444,19.4931111111,13.2476666667,15.9413333333,21.8784444444,6.51311111111,6.08155555555
418.65,7.05022222222,13.03,10.2077777778,10.0788888889,11.7488888889,7.68417948718,21.1993333333,19.5321111111,13.2988888889,16.0113333333,21.9366666667,6.53388888889,6.10466666666
419.01,7.07188888889,13.0581111111,10.2354444444,10.1084444444,11.7874444444,7.70908547009,21.218,19.5474444445,13.2961111111,16.0057777778,21.9268888889,6.54233333333,6.09244444444
419.37,7.09311111111,13.1056666667,10.2688888889,10.1377777778,11.8283333333,7.73863247863,21.2433333334,19.5722222222,13.3286666667,16.0404444444,21.981,6.55755555556,6.10733333333
419.73,7.08077777778,13.1197777778,10.273,10.1603333333,11.8405555556,7.72551282051,21.2516666667,19.5625555555,13.3207777778,16.0661111111,21.9793333334,6.55444444445,6.09122222222
420.08,7.082,13.1414444444,10.2783333333,10.1821111111,11.8814444444,7.70805982905,21.2968888889,19.5715555556,13.287,16.0884444445,21.9975555555,6.55433333333,6.09122222222
420.44,7.06922222222,13.1338888889,10.2758888889,10.1777777778,11.909,7.68908119658,21.3013333333,19.585,13.2741111111,16.0895555556,22.0192222222,6.53366666667,6.08722222222
420.80,7.06911111111,13.154,10.2933333333,10.214,11.951,7.69532051282,21.3143333333,19.5914444445,13.2805555555,16.1026666667,22.0375555555,6.52388888889,6.10677777778
421.16,7.09588888889,13.1875555556,10.3265555556,10.267,12.0193333333,7.71249145299,21.3766666667,19.6231111111,13.3171111111,16.1663333333,22.0611111111,6.54711111111,6.13777777778
421.51,7.11,13.2012222222,10.3528888889,10.2908888889,12.0647777778,7.71417094017,21.4131111111,19.6593333334,13.3272222222,16.2025555556,22.0627777778,6.55211111111,6.15322222222
421.87,7.10366666667,13.2375555556,10.3765555556,10.3207777778,12.1161111111,7.72372222222,21.4518888889,19.6704444445,13.3237777778,16.2344444444,22.0923333333,6.54233333334,6.14077777778
422.23,7.10455555555,13.2672222222,10.3887777778,10.3524444444,12.1635555556,7.73361538461,21.4731111111,19.6984444444,13.3261111111,16.282,22.1334444445,6.54822222222,6.14144444444
422.58,7.06011111111,13.247,10.358,10.3351111111,12.1711111111,7.69302136752,21.4562222222,19.6927777778,13.2895555555,16.2847777778,22.0938888889,6.51988888889,6.10888888889
422.94,7.05333333333,13.2717777778,10.376,10.3551111111,12.2262222222,7.69065811966,21.4901111111,19.7108888889,13.2984444444,16.331,22.1243333333,6.527,6.11633333333
423.30,7.04733333333,13.2791111111,10.3778888889,10.3778888889,12.2551111111,7.68832478632,21.4952222222,19.7191111111,13.2976666667,16.3684444444,22.124,6.52655555555,6.11588888889
423.66,7.055,13.319,10.3946666667,10.411,12.3204444444,7.7044957265,21.5453333333,19.7484444444,13.3077777778,16.4052222222,22.1455555556,6.53211111111,6.12388888889
424.01,7.04111111111,13.3512222222,10.3971111111,10.4304444445,12.3672222222,7.71608547009,21.5274444444,19.7523333333,13.3301111111,16.4438888889,22.1357777778,6.53577777778,6.12333333333
424.37,7.03933333334,13.3977777778,10.405,10.454,12.4187777778,7.71893162393,21.5533333334,19.755,13.3475555555,16.4925555555,22.1437777778,6.54911111111,6.11733333333
424.73,7.03155555556,13.4008888889,10.3923333333,10.4528888889,12.4433333334,7.71412393162,21.56,19.7628888889,13.3461111111,16.5266666666,22.151,6.549,6.10711111111
425.08,6.98511111111,13.3943333334,10.3826666667,10.4403333333,12.4466666667,7.69014529915,21.5358888889,19.75,13.3154444444,16.5206666667,22.129,6.529,6.06444444445
425.44,6.98044444444,13.4276666666,10.3974444444,10.4704444445,12.5005555556,7.68511111111,21.5674444445,19.754,13.3304444445,16.5647777778,22.1584444444,6.52022222222,6.048
425.80,6.96877777778,13.4487777778,10.3895555556,10.4744444444,12.5255555555,7.6730982906,21.5705555556,19.7525555556,13.3308888889,16.5918888889,22.1697777778,6.52111111111,6.03111111111
426.16,6.96311111111,13.4708888889,10.3893333333,10.4758888889,12.5525555555,7.66705555556,21.5934444444,19.7527777778,13.3153333333,16.595,22.1685555556,6.52488888889,6.04866666667
426.51,6.965,13.5291111111,10.3997777778,10.4858888889,12.608,7.67773931624,21.6177777778,19.7605555556,13.3122222222,16.6342222222,22.1944444444,6.53122222222,6.04844444444
426.87,6.965,13.5914444444,10.4062222222,10.5182222222,12.6652222222,7.6839957265,21.6457777778,19.7891111111,13.331,16.6797777778,22.2106666667,6.53266666667,6.05266666667
427.23,6.96522222222,13.648,10.4338888889,10.5557777778,12.7512222222,7.68807692308,21.7081111111,19.8183333333,13.3512222222,16.7221111111,22.25,6.53455555556,6.05077777778
427.58,6.988,13.6827777778,10.4701111111,10.5798888889,12.8367777778,7.70151282051,21.7496666667,19.8528888889,13.3794444444,16.7797777778,22.274,6.54711111111,6.06244444444
427.94,6.99455555556,13.7182222222,10.4977777778,10.6066666667,12.8796666666,7.68865811966,21.8044444444,19.8918888889,13.3817777778,16.8031111111,22.3193333333,6.56422222222,6.05388888889
428.30,7.00844444444,13.7503333333,10.5344444444,10.6498888889,12.9471111111,7.70555982906,21.8597777778,19.9283333333,13.4136666666,16.8423333333,22.3451111111,6.57244444445,6.07522222222
428.65,7.01455555556,13.8242222222,10.5675555555,10.6901111111,13.0123333333,7.71778632479,21.9175555555,19.9757777778,13.4281111111,16.8806666667,22.3604444444,6.57611111111,6.09511111111
429.01,7.06622222222,13.9228888889,10.6292222222,10.7615555555,13.1322222222,7.77703846153,22.0308888889,20.0526666667,13.4876666667,16.9752222222,22.4563333333,6.59866666667,6.14333333333
429.37,7.08155555556,13.9847777778,10.6556666667,10.795,13.1858888889,7.80374358974,22.0798888889,20.094,13.5072222222,17.0118888889,22.4881111111,6.62733333333,6.16933333333
429.72,7.08255555555,14.0227777778,10.6811111111,10.8286666667,13.2544444444,7.79746581196,22.1334444445,20.1517777778,13.5375555555,17.0493333333,22.5128888889,6.62477777778,6.20244444444
430.08,7.07311111111,14.0608888889,10.6883333333,10.8566666667,13.2991111111,7.78373076923,22.1822222222,20.1664444444,13.5496666667,17.0911111111,22.516,6.60022222222,6.17522222222
430.44,7.09155555556,14.1031111111,10.7211111111,10.9153333333,13.3583333333,7.79472649572,22.2344444445,20.2226666667,13.6074444444,17.143,22.5655555556,6.60355555555,6.17833333333
430.79,7.10977777778,14.1128888889,10.7485555556,10.9535555555,13.3981111111,7.80757264958,22.2593333333,20.257,13.6174444445,17.1774444445,22.5915555556,6.603,6.19622222222
431.15,7.11344444445,14.1574444444,10.7588888889,10.9995555555,13.4396666667,7.83019230769,22.3394444445,20.2963333333,13.6388888889,17.2272222222,22.617,6.623,6.21233333333
431.50,7.13033333333,14.2721111111,10.7937777778,11.0815555556,13.5096666667,7.86149145299,22.4253333333,20.3873333334,13.6874444444,17.3184444444,22.7014444444,6.66622222222,6.23377777778
431.86,7.13466666667,14.3118888889,10.8137777778,11.104,13.5706666667,7.87678205128,22.4841111111,20.399,13.7201111111,17.3713333333,22.7178888889,6.648,6.24155555555
432.22,7.12633333334,14.3624444444,10.8134444444,11.1276666667,13.6024444444,7.87105128205,22.5108888889,20.4152222222,13.6982222222,17.3925555556,22.7147777778,6.631,6.21733333333
432.57,7.12088888889,14.3871111111,10.8311111111,11.1667777778,13.6458888889,7.87944444444,22.5451111111,20.4258888889,13.7081111111,17.4321111111,22.7322222222,6.64833333333,6.235
432.93,7.08466666667,14.3725555556,10.7814444445,11.1514444445,13.6355555556,7.8291025641,22.5207777778,20.4162222222,13.6806666667,17.4244444444,22.7113333333,6.63455555556,6.21111111111
433.29,7.07655555556,14.3996666666,10.7941111111,11.1477777778,13.6764444444,7.82516239317,22.5205555556,20.4251111111,13.676,17.4542222222,22.7005555556,6.62333333334,6.20144444445
433.64,7.06833333334,14.4022222222,10.7825555556,11.1657777778,13.7132222222,7.84101709402,22.5315555556,20.4225555555,13.6672222222,17.4656666667,22.6947777778,6.62533333333,6.169
434.00,7.06744444444,14.4271111111,10.8125555555,11.1883333333,13.7707777778,7.85391452991,22.551,20.4672222222,13.6844444444,17.5116666667,22.7167777778,6.63788888889,6.17566666667
434.35,7.083,14.4904444445,10.8484444444,11.2648888889,13.8445555556,7.90373931624,22.6331111111,20.5072222222,13.7193333333,17.5826666667,22.7576666667,6.67944444444,6.22111111111
434.71,7.08333333333,14.5285555555,10.8691111111,11.2954444445,13.9054444444,7.93257692308,22.6903333333,20.526,13.7328888889,17.6386666667,22.7756666667,6.69111111111,6.23577777778
435.07,7.09388888889,14.5674444444,10.8882222222,11.3162222222,13.9336666667,7.92064529914,22.7151111111,20.551,13.7325555556,17.6831111111,22.7962222222,6.671,6.224
435.42,7.09911111111,14.5824444444,10.9065555556,11.3291111111,14.004,7.93176923076,22.7374444444,20.5532222222,13.7575555556,17.7122222222,22.8072222222,6.66255555555,6.24044444444
435.78,7.09566666667,14.6172222222,10.9211111111,11.3628888889,14.037,7.9417948718,22.7822222222,20.5831111111,13.7605555556,17.7348888889,22.8145555556,6.66555555555,6.25055555555
436.13,7.074,14.6511111111,10.9467777778,11.3864444444,14.0977777778,7.95562393162,22.8488888889,20.604,13.7943333333,17.7911111111,22.8491111111,6.68855555556,6.27711111111
436.49,7.07122222222,14.6905555556,10.9446666667,11.3962222222,14.1233333333,7.95791452991,22.8757777778,20.624,13.8116666667,17.8162222222,22.8445555556,6.68433333333,6.26977777778
436.84,7.12488888889,14.7707777778,11.0328888889,11.4732222222,14.2063333333,8.02294871795,22.9908888889,20.6983333334,13.8931111111,17.9105555556,22.9164444444,6.71888888889,6.316
437.20,7.10611111111,14.7992222222,11.0231111111,11.4928888889,14.2264444444,8.00785042736,23.0361111111,20.7126666667,13.9234444444,17.9496666667,22.9364444444,6.70544444444,6.30022222222
437.56,7.12833333333,14.8761111111,11.0796666667,11.5482222222,14.2764444444,8.01541025641,23.1037777778,20.7658888889,13.9651111111,18.018,22.9787777778,6.72244444444,6.33955555555
437.91,7.14011111111,14.9367777778,11.0901111111,11.5767777778,14.3017777778,8.02142735042,23.1785555556,20.7852222222,13.985,18.0365555556,23.0021111111,6.73077777778,6.33655555556
438.27,7.13133333333,14.9533333333,11.0933333333,11.5633333333,14.3138888889,7.9866025641,23.2027777778,20.7902222222,13.9791111111,18.0458888889,23.0022222222,6.70222222222,6.31055555556
438.62,7.09177777778,14.9715555556,11.0694444444,11.5535555555,14.3318888889,7.93406837607,23.2341111111,20.8103333334,13.9967777778,18.0468888889,23.0142222222,6.67233333333,6.25877777778
438.98,7.07433333333,14.9864444444,11.0728888889,11.573,14.3632222222,7.93392735042,23.2506666667,20.8143333333,14.012,18.0543333333,23.0135555555,6.68177777778,6.25266666667
439.33,7.03977777778,14.983,11.0662222222,11.5981111111,14.3594444445,7.90614529914,23.2813333333,20.8191111111,14.0063333334,18.0474444445,22.9928888889,6.65622222222,6.22177777778
439.69,7.03211111111,15.007,11.073,11.6156666667,14.399,7.89956410257,23.3077777778,20.8601111111,14.0316666667,18.0992222222,23.0032222222,6.67055555555,6.22188888889
440.04,7.04822222222,15.0428888889,11.094,11.6386666667,14.4366666667,7.91382051282,23.3502222222,20.9107777778,14.0612222222,18.1314444444,23.0086666667,6.67122222222,6.22577777778
440.40,7.05044444445,15.0904444444,11.1276666667,11.6567777778,14.482,7.90712820513,23.3832222222,20.9288888889,14.07,18.1708888889,23.0346666667,6.66866666667,6.21766666667
440.75,7.024,15.0911111111,11.0991111111,11.6595555555,14.4976666667,7.87526068376,23.3803333333,20.9316666667,14.0518888889,18.1694444444,23.0142222222,6.63688888889,6.20044444444
441.11,7.03577777778,15.1346666667,11.1284444444,11.7101111111,14.555,7.90083760684,23.4305555556,20.9738888889,14.081,18.2152222222,23.0325555556,6.665,6.21177777778
441.47,7.02777777778,15.1732222222,11.1256666667,11.7315555555,14.5962222222,7.91775641025,23.4755555556,21.0022222222,14.112,18.2535555556,23.0422222222,6.66677777778,6.21111111111
441.82,7.02655555556,15.1865555555,11.1555555556,11.7635555556,14.6442222222,7.91704700855,23.5025555556,21.0382222222,14.1444444444,18.3148888889,23.0595555555,6.67211111111,6.23055555555
442.18,7.01277777778,15.2187777778,11.1611111111,11.8081111111,14.6792222222,7.92937606838,23.5454444444,21.0674444444,14.1561111111,18.3534444445,23.0843333333,6.68033333333,6.228
442.53,7.03888888889,15.2747777778,11.2061111111,11.8582222222,14.713,7.9542948718,23.6134444444,21.1091111111,14.1732222222,18.4126666667,23.1025555555,6.71022222222,6.26622222222
442.89,7.07566666667,15.3427777778,11.2497777778,11.8954444445,14.7946666667,7.98110683761,23.7148888889,21.1866666666,14.221,18.4964444445,23.1618888889,6.73011111111,6.29633333334
443.24,7.07955555556,15.4046666667,11.2646666667,11.9157777778,14.8362222222,7.98634615384,23.7768888889,21.246,14.2406666666,18.5663333333,23.1833333333,6.72888888889,6.32488888889
443.60,7.09433333333,15.4553333333,11.299,11.9693333333,14.9193333333,7.99357264958,23.882,21.3147777778,14.2728888889,18.6412222222,23.2443333333,6.729,6.33655555556
