wavelength,Back_SicOlim,Belly_SicOlim,Breast_SicOlim,Crissum_SicOlim,Crown_SicOlim,DorTail_SicOlim,Rump_SicOlim,Throat_SicOlim,WingTip_SicOlim
820.24,21.4855666667,44.4003333333,33.9840666667,36.5130121212,21.7096666666,23.4895333333,23.3272,35.4654333333,21.3754333333
820.54,20.9636,44.0114666667,33.5417333333,36.1309090909,21.0559333333,22.5814,22.4807333333,35.0145333333,20.8968666667
820.85,21.4706666667,44.6034666667,33.9478666667,36.5364848485,21.4252666667,22.6382666667,22.6778666667,35.5486666667,20.9233333333
821.15,21.8145,44.6465333333,34.0164666667,36.6029393939,21.8421333333,22.6653,22.6942666667,35.6554666667,21.0676666667
821.45,21.7583,44.4284,34.0367333333,36.4117515152,21.7932666667,22.6014666667,22.6091333333,35.4757333333,20.9632666667
821.76,21.8968,44.4869333333,34.1138333333,36.4959515152,21.8919333334,22.6508333333,22.8849333333,35.5837333333,21.0643666667
822.06,21.9494,44.6179333333,34.2006666667,36.6518909091,22.0108,22.5663666667,22.9989333333,35.5917,21.1633666667
822.36,22.0242,44.8096666667,34.2797,36.7292424242,22.0686666667,22.6053666667,23.0722,35.6290333333,21.1718666667
822.67,22.1207333333,44.9869333333,34.3809666667,36.8754666667,22.0886,22.6129333333,23.0597333333,35.7409666667,21.1646666667
822.97,22.0607666667,44.9656,34.3199333333,36.8476242424,22.0315333333,22.4827,22.9680666666,35.7278666667,21.0172666667
823.27,22.4734,45.3718,34.6922,37.2012181818,22.3140666667,22.8121,23.3826666667,36.1325,21.3482666667
823.58,22.4420666666,45.1734666667,34.5028,37.0386848485,22.1866666667,22.6424,23.1524,36.0409333333,21.1696
823.88,22.7179666667,45.4181333333,34.6441666667,37.2672848485,22.3952666667,22.8419333333,23.4242,36.2466,21.3447666667
824.18,22.6654,45.2242,34.5228333333,37.103569697,22.2285333333,22.8136333333,23.3571333333,36.0205333333,21.3913
824.49,22.5235666667,45.4544666667,34.5297,37.2516363636,22.1524,22.8045333333,23.4775333333,36.0439333333,21.3960666667
824.79,22.6832333333,45.673,34.4974666667,37.4313939394,22.2458,22.9133,23.6332,36.1390666667,21.5064333333
825.09,23.2580666667,46.1381333333,34.9930666667,37.9782666667,22.7081333333,23.3721,23.9458,36.4926333333,21.9442
825.39,23.2156333333,45.8684,34.9202666667,37.8212545455,22.6081333333,23.3523,23.8067333334,36.4638,21.8776
825.70,22.8033666667,45.2656666667,34.7385666667,37.4896363636,22.3216666667,23.1870333333,23.4981333333,36.1849666667,21.6468666667
826.00,22.2581666667,44.7496666667,34.2535,37.0325454545,21.9465333333,22.6435666667,22.9774666667,35.7377,21.2007
826.30,22.1056333333,44.487,34.1567333333,36.8372909091,21.6256666667,22.4309,22.7247333333,35.3361333333,21.0944333333
826.61,21.9277333333,44.1025333333,33.9498666667,36.6236,21.6118,22.2925333333,22.6159333333,35.2195666667,21.1630333333
826.91,22.4757666667,44.6336666667,34.4532,36.9299939394,22.1070666667,22.6547666667,23.0510666667,35.5684,21.6212
827.21,22.2062,44.2208,34.1974333333,36.4289151515,21.8862,22.2788666667,22.8417333333,35.1731,21.3202
827.51,22.7948,44.6476666667,34.5110333333,36.7343818182,22.3017333333,22.7069333333,23.2721333333,35.4560333333,21.6941
827.82,23.1364,44.8053333333,34.6758,36.9301454545,22.3515333333,22.9922333333,23.4342,35.6158,21.9013
828.12,22.985,44.34,34.395,36.4627272727,21.8866666667,22.6033333333,23.2033333333,35.23,21.555
828.42,22.5013666667,43.8500666667,33.9937,35.7130181818,21.3032666667,22.1528,22.8202,34.8046666667,21.0002333333
828.72,22.4099,43.7801333333,33.7726,35.3232121212,20.8973333333,21.9836333333,22.6697333334,34.3932666667,20.7106
829.02,22.7761,43.7042,33.6797666667,35.2597515152,20.8106,21.9088333333,22.6382666667,34.1296666667,20.5876666667
829.33,23.6051,44.0645333333,34.1418,35.4303151515,21.2458,22.5094,23.2296,34.4355666667,21.2569666667
829.63,24.3091333333,44.5977333333,34.6270666667,35.7576363636,21.9419333333,23.1866,23.9422666667,35.0428666667,21.9761333333
829.93,24.0340333333,44.0852,33.9450666667,35.1955272727,21.1963333333,22.7702,23.2606,33.9235,21.2286
830.23,22.9641666667,43.3422,33.2122,34.4520909091,20.3484666667,22.0432666667,22.7042666667,32.7222666666,20.558
830.54,22.8612666667,43.3107333333,33.3431333333,34.3796848485,20.2458,22.1855,22.4765333333,32.6060333333,20.4752666667
830.84,21.9973,42.7679333333,32.7956666667,33.8135878788,19.7808,21.5381333333,21.8704666667,31.9150666667,19.2736666667
831.14,20.6702,40.8632,31.6070333333,32.2941090909,18.8211333333,20.1544333333,20.4560666667,30.2176333333,17.8107
831.44,20.3805333333,40.444,31.2648666667,32.1769575758,18.8301333333,20.2677666667,20.1056666667,29.5840666667,17.6672666667
831.74,20.2728666667,40.2694,30.5907666667,32.2109272727,18.8117333334,19.8065666667,19.7788666667,29.3712666667,17.8066
832.04,20.2084333333,40.4298,30.5687,32.4068060606,19.2262,19.7619,19.7552666667,29.3914666667,18.1216666667
832.35,19.557,40.1967333333,29.8679666667,31.9155393939,18.9974666667,19.1080666667,19.3726,29.3603666667,18.0165333333
832.65,18.5434333333,39.5714,29.4059,31.4186181818,18.4461333333,18.5289333334,18.8004,28.9831666667,17.3721333333
832.95,19.0480333333,39.4936666667,29.8443666667,32.023430303,19.1033333333,19.0743666667,19.2458,29.5359,17.8137666667
833.25,19.3407666667,39.7047333333,30.0738333333,31.9687818182,19.4096666667,19.176,19.6359333333,30.0836333333,18.3150333333
833.55,19.9834,40.3218,30.724,32.5217151515,19.9668666666,19.7113,20.0567333333,30.9605,18.6775333333
833.85,19.955,39.9326,30.5600333333,32.3144242424,19.8784666667,19.4579666667,20.0763333333,31.0617333333,18.7470666667
834.16,19.6380333333,38.9855333333,30.1712,31.9812484848,19.5752666667,19.0029666667,19.8918,30.8257,18.7733666667
834.46,19.6303333334,39.2692666667,30.2478333333,32.2426181818,19.4606666667,18.9389333333,20.0218,31.1177,19.1453333333
834.76,19.8686666667,39.3256,30.3789,32.324969697,19.7196,18.8808666667,20.1183333333,31.3271666667,19.6124333333
835.06,20.4953333333,39.7233333333,30.6849333333,32.7050969697,20.1516666667,19.3060666667,20.7674666667,31.6310333333,20.27
835.36,21.0076333333,39.4243333333,31.0759333333,32.8373636364,20.4432666667,19.7441666667,21.0143333333,31.7227333333,20.7653
835.66,21.2986666667,39.24,31.1037666667,32.8382181818,20.7792666667,20.1851333333,21.0581333333,31.5631666667,20.9837
835.96,21.9511,39.2276666667,30.9343,32.9013818182,21.0038,20.3268,21.2149333333,31.4261,21.3823
836.26,21.6356333333,38.9660666667,30.6497333333,32.2028727273,20.1694666667,19.7062666667,20.4068,30.8390666667,20.9068
836.57,22.0068,38.7508,30.6152333333,32.3635757576,20.2906666667,19.8576666667,20.3279333333,30.6678,20.8689666667
836.87,21.7480666667,37.4144666667,29.6844,31.3199757576,19.5678666667,19.2390333333,19.7541333333,29.6676333333,20.5182666667
837.17,21.8378666667,37.0667333333,29.2468333333,31.4541454545,19.4304666667,19.4668,19.8127333333,29.1388333333,20.2847333333
837.47,22.0513333333,37.0965333333,29.1202333333,31.7934545455,19.3055333333,19.4556,19.9605333333,28.9980666667,20.5798333333
837.77,22.5999333333,36.5307333333,29.1099666667,31.3367818182,19.4972666667,19.6168666667,20.1896,28.8422,20.1524
838.07,23.6217,37.6421333333,30.1697666667,32.1806242424,20.1782,20.9541,21.6198666667,29.5758666667,20.4664333333
838.37,22.3394666667,36.2180666667,29.2963666667,31.1577212121,19.2172,19.9648333333,20.4308666667,28.5577,18.8346333333
838.67,21.3286333333,35.7624666667,28.2830333333,30.3237818182,17.9361333333,18.4747333333,19.7168,28.0229333333,17.1916333333
838.97,20.3252333333,34.7774,27.4556333333,29.6690545454,16.5279333333,17.1783333333,18.7566,27.298,16.1262333333
839.27,20.5195333333,34.9439333333,27.8979,29.9634181818,17.2283333333,18.4926,19.4008666667,27.8043333333,16.4794666667
839.57,20.1154,34.7275333334,27.2068,29.858830303,17.1191333333,18.0563333333,19.5844,27.6685666667,16.4681
839.87,19.6890666667,34.2844,27.3889333333,29.8615212121,17.5764666666,17.883,19.872,27.5353,16.9867
840.17,19.4481666667,34.0988,27.214,29.959969697,17.3476,17.8505,19.8398666666,27.1117,17.0895333333
840.47,18.5210333333,33.4328,26.246,29.1730727273,16.2007333333,16.5852333333,18.7244666667,26.0291,16.4042333333
840.77,18.0307,33.2972666667,25.7994,28.395369697,15.7634,16.5357,17.8591333333,25.1401,15.8446333333
841.07,17.6112333333,33.6604666666,25.3671,28.4788909091,15.3904666667,16.4982666667,17.0827333334,24.4833333333,15.6520666667
841.37,16.5847666667,32.0327333333,24.2678666667,27.4943818182,14.3738,15.3034,15.8381333333,23.9114,15.4143
841.67,17.0932,31.9804,24.8775333333,28.1675393939,14.5588666667,16.2255333333,15.8528666667,24.2989666667,16.0686666667
841.97,16.7624666666,31.7196,24.7603666667,28.0924,14.8662666667,16.4800333333,15.4716,23.5652333333,16.5606666667
842.27,17.2597,31.7688,25.2197333333,28.6280606061,15.1534,16.273,16.2984666667,23.8037333333,16.8660666667
842.57,15.5988666667,30.233,24.271,27.3259939394,12.9106,13.8103,14.6232666667,21.8157333333,15.3061333333
842.87,15.3399333334,29.4323333333,24.0584,27.0366727273,12.7263333333,13.4008,14.3002,20.607,14.3507666667
843.17,16.0841666667,28.8350666667,23.8811666667,27.0514606061,11.9723333333,13.5407666667,14.4522666667,20.5537,13.7485
843.47,17.0370666666,29.0800666667,24.7850333333,28.1383151515,13.2019333333,14.7252666667,15.5196666667,21.4874333333,14.4206666667
843.77,17.8467666667,29.2579333333,25.1703333333,28.8642848485,14.4890666667,16.3868333333,16.4598,22.5121333333,15.2676
844.07,18.1023,29.1068,25.3664666667,28.9027878788,15.0584,16.3894,17.0547333333,22.6616666667,15.5268
844.37,18.7447666667,28.8527333333,25.5975666667,28.8714666667,15.4594,16.9550333333,17.9218,23.1592333333,15.9458666667
844.67,20.3777333333,31.4076666667,26.9774666667,30.6399636364,17.5381333333,18.8909666667,19.7806,24.7105666667,17.7025666667
844.97,19.4486333333,31.0114,25.8951,29.8656363636,16.7703333333,17.7821333333,19.3775333334,23.9624333333,16.0895
845.27,21.4378333333,32.7058,27.7058666667,31.3049272727,18.4836666667,19.3530333333,21.3072,26.3267666667,17.5947
845.57,21.3388333333,33.4008666667,28.0053,30.6348727273,18.3908,20.1825666667,21.4198666667,26.0379,17.6402666667
845.87,23.4674,36.2978,29.3292,32.7177272727,20.8853333333,22.8236,23.8899333333,28.5447,19.933
846.17,24.1498666666,37.0716,30.0742666667,33.8144,21.8758,24.4669666667,24.9797333333,29.9527333333,21.7611
846.47,21.8033,36.6380666667,28.0173,32.2805878788,19.8994,22.7515666667,23.1753333333,28.3837666667,20.5029666667
846.77,20.3536333333,35.8616666667,25.997,30.1141090909,17.4114666667,21.3619666667,21.3996,27.1106333333,18.2693333333
847.07,20.8764333333,36.2098,26.8089333333,30.3424606061,17.6179333333,22.0823333333,22.3520666667,27.2061,19.0711333333
847.37,20.712,35.6635333333,25.9143333333,30.0338424242,15.8415333333,20.9223,20.9384666667,26.0437333333,17.2492
847.67,19.2728,35.4286,24.8572333333,29.669969697,14.9264,20.0432333333,20.1385333333,25.3421666667,15.619
847.97,17.0980333333,31.3206,21.3478333333,26.8692727273,11.141,17.1248333333,16.7295333333,22.0575,11.779
848.26,16.4695,29.8402666667,20.3381333333,26.0230545455,8.90126666667,16.0939666667,15.6244,20.9954666667,11.1832
848.56,12.1527666667,25.4166666667,15.1785333333,21.8235333333,3.4126,11.5873333333,10.6348666667,15.8135,7.34133333333
848.86,13.0059666667,25.549,15.4239,22.4207090909,4.393,13.0347666667,10.655,16.7917333333,8.93076666667
849.16,13.9384666667,24.9604,16.4681666667,22.685769697,4.58333333333,13.2439333333,10.5158,16.5476333333,9.74193333333
849.46,12.3912,23.1814666667,13.4244333333,19.2521878788,1.2968,9.27060000001,7.53780000001,13.3029,5.75473333333
849.76,13.9692666667,24.4513333333,14.8104666667,20.9435818182,3.241,11.1589666667,8.77946666667,14.0820333333,6.7282
850.06,14.4548,25.3086666667,16.7592666667,22.6188787879,5.41153333333,11.7695666667,9.40326666666,14.1563333333,8.64216666667
850.36,12.1850666667,24.2809333333,14.9388,21.7412666667,3.87960000001,7.99346666667,5.64093333334,11.1817333333,5.83056666667
850.65,14.255,26.6022,17.3204666667,23.0771272727,6.66673333333,10.2894,8.53160000001,14.0193666667,9.17466666666
850.95,16.407,28.3696,20.2491,25.3242121212,9.05500000001,12.7932666667,10.5297333333,16.2409,11.9936666667
851.25,18.1625666667,30.8836666667,23.2329666667,27.9572545455,12.6306,15.2911,12.9719333333,19.3474,14.7389
851.55,17.6789666667,32.4164666667,24.5748666667,28.8304242424,14.4985333333,15.9693,13.7153333333,20.3916333333,15.5300666667
851.85,19.3526,35.2076666667,28.4541666667,32.5813333333,18.0483333333,19.2947,17.9710666667,23.9228333333,17.6328666667
852.15,20.3304333333,35.6268,30.0001333333,33.4923515152,19.8056666667,19.2712666667,19.8056666667,25.4713666667,18.6978666667
852.45,15.8487666667,32.7402,26.3498333333,30.6488424242,16.0326,15.4396,16.1758,22.5255,15.3681333333
852.74,15.9037,32.4297333333,26.8474333333,31.2577757576,17.3894,15.8435,16.747,23.4338,16.5962
853.04,15.8038666667,32.4312666667,27.2549,31.0800969697,18.2942,16.9412,17.5489333333,24.6274666667,16.7353
853.34,13.6933,30.7614,24.1975,30.3217757576,16.3375333333,15.4834666667,15.5759333333,24.4238333333,14.3416
853.64,14.9000333333,32.324,25.0789333333,29.7065757576,16.0463333333,16.6981666667,15.6676,25.9308,14.4374
853.94,14.2919666667,32.5491333333,24.6078333333,29.9208727273,14.8365333333,17.1241333333,15.0980666667,27.1351,13.1264
854.23,15.9746333333,34.4405333333,23.9792666667,30.2442606061,15.6862,17.2896333334,16.1708,29.1464666667,13.7371
854.53,13.5111333333,33.0486,21.3167333333,27.790369697,12.1234,14.8517333333,14.7804666667,27.5563333333,10.8065333333
854.83,13.2855666667,33.3333333333,20.3106,26.4885878788,12.4970666667,15.3404,14.7909333333,25.7707333333,10.2150666667
855.13,16.4489,36.4033333333,21.5693,27.4518363636,14.3871333333,18.2473,16.0365333333,28.4192333333,12.2794333333
855.43,15.2968333333,36.2785333333,21.0274333333,26.7870484848,12.8538666667,17.7168,14.7718,26.5524666667,10.2626666667
855.72,17.2883333333,36.6131333333,22.7438,27.5728121212,14.8981333333,19.4747333333,17.299,26.8488,12.5401333333
856.02,17.9738,37.6468,23.9323333333,28.5878,14.7276666667,20.3923333333,18.5184,26.8083,13.8778666667
856.32,16.5886,38.573,22.6530666667,28.0793090909,13.2441333333,18.7291333333,18.1939333333,25.0947666667,13.0992333333
856.62,16.8474666667,40.1806666667,23.8079666667,27.741,13.7173333333,18.5989,19.0962,24.5536,13.7175
856.91,15.2921,38.7858,22.0846666667,26.6665515152,13.2416666667,17.0445666667,19.1981333333,23.8715666667,12.7033
857.21,15.5745333333,38.339,22.025,26.8053757576,14.3344,16.8829,19.5223333333,23.231,13.7088333333
857.51,13.6765,34.9058,21.1959,24.4497939394,12.7574666667,15.3820666667,17.165,20.6866,11.7607
857.81,16.8421333333,36.9299333333,24.3639333333,26.7823878788,15.921,17.8729333333,19.8684,22.9277666667,14.4078333333
858.10,20.5883,38.9543333333,27.7559333333,29.9840545454,18.3224,19.6295333333,23.1155333333,27.0152,18.0501333333
858.40,18.3737,36.6551333333,24.4752,27.4739454545,15.917,15.8363,20.9689333334,23.9331,16.0555333333
858.70,18.8771666667,35.4631333333,23.0323333333,28.0260242424,16.25,16.0416666667,20.3242666666,23.8541666667,16.6666666667
858.99,21.1435333333,37.5912666667,25.4866,31.1678787879,18.7348,17.4330666667,22.7736,27.2871666667,17.3601
859.29,20.1629,37.9701333333,25.1503333333,31.0298424243,19.0726666667,17.6690666667,21.9296666667,27.6816666667,16.0651666667
859.59,18.0469666667,34.5052666667,22.9039,29.4059333333,16.6146666667,14.5183333333,16.8228666667,25.9895666667,13.5547333333
859.89,16.5779333333,31.9897333333,21.5716,27.8488363636,15.1583333333,14.4866666667,14.3979333333,24.4993333333,12.7883
860.18,17.3646,30.3490666667,22.1540666667,28.3624363636,15.4032666667,15.4271333334,14.3682,23.2249333333,13.7786
860.48,17.5650666667,31.4185333333,22.8485666667,28.9706666667,15.9339333333,15.8393333333,13.7824666667,22.2221666667,14.3852666667
860.78,18.853,34.8625333333,26.0334333333,31.7213757576,18.2794666667,17.6345333333,15.0776,24.1934333333,15.5795666667
861.07,15.3687333334,33.6612,22.8143666667,30.8619030303,15.683,13.6339333333,10.2186666667,19.4672,11.9537333333
861.37,13.2197666666,29.9006666667,19.1205333333,28.2631333333,13.1632,10.4255,5.33333333334,14.2978666667,7.20559999999
861.67,10.4513,27.278,18.6316666667,27.2410424243,10.7424666667,7.43806666667,1.57213333333,11.6739,4.41043333333
861.96,8.23263333333,27.0386666667,20.0310333333,26.4806545455,9.02319999999,4.15493333334,0.1552,8.0621,0.480766666666
862.26,7.60679999999,24.6438,17.0369333333,21.8906363636,6.89460000001,3.53273333334,-1.22506666667,5.89759999999,-0.171099999994
862.56,10.5628666667,25.5123333334,16.8541333333,22.0387272727,7.38813333332,4.12696666666,-0.865799999999,6.55129999999,0.663933333332
862.85,8.83996666666,23.7004666667,15.0367666667,18.7666,5.19833333334,1.73276666667,-1.17473333334,4.00883333333,-1.40966666667
863.15,9.35186666667,23.6726666667,13.7655333333,19.017969697,4.78393333334,-0.0463,-0.154266666665,3.65749999999,-1.71293333333
863.45,14.439,30.066,18.6799333333,24.0894242424,9.27393333334,3.39929999999,6.1386,8.66343333333,3.33340000001
863.74,17.7386666667,31.2228666667,20.8375,26.3133515151,11.1222,6.3316,9.98319999999,11.5411333333,5.97973333333
864.04,19.9841666667,29.3461333333,17.8309,25.347169697,10.5901333333,7.12920000001,12.0893333333,11.8820333334,10.1596
864.33,23.7373,32.5254666667,21.8326666667,27.666230303,13.7372666667,11.8182333333,17.8932,17.2871,15.1082666667
864.63,25.4115333333,35.2496666667,25.2090333333,29.2552545454,16.8151333333,15.8839,22.726,21.3494333333,18.3399666667
864.93,25.5970333333,35.3234666667,24.0299333333,28.6227636363,18.3831333333,17.9105333333,24.1543333333,22.1145333333,17.8234333333
865.22,28.8972666667,38.4030666667,24.2839,29.7869030303,20.2789333333,20.0634666667,26.4638,26.7680666667,20.8998666667
865.52,28.5246,40.5192,23.2787,30.7799333333,20.8197333333,19.6584666667,26.0384,28.388,20.6283666667
865.81,30.9917,44.0772,27.4242666667,34.8435393939,24.2700666667,22.8376,29.8347333333,31.8595666667,23.7189333333
866.11,37.4565666667,49.13,33.4404,40.5597757576,30.7095333334,29.9063666667,34.458,37.9519333333,28.5408666667
866.41,38.1759,49.58,35.6298333333,40.0930484848,31.3123333333,30.4461,33.7534,37.2835,28.9632
866.70,33.7279,47.1565333334,32.1087333333,36.6283818182,26.5306666667,26.0543,28.6259333333,32.9116,23.5648333333
867.00,27.9184,43.0944,27.567,32.0752363636,21.744,19.9719666667,24.6976666667,27.7075333333,17.6652333333
867.29,23.5267,40.7737333333,26.9940333333,30.9036727273,19.9403333333,17.8869333333,22.2024,25.9225333333,13.3184666667
867.59,20.2211666667,36.8731333334,23.7905333333,28.5437575758,18.82,16.2536666667,17.8466666667,22.0795666667,9.42466666665
867.88,16.7319,35.9150666667,20.0327,26.7646666666,15.5227333333,12.5490333333,13.2681333333,20.2613333333,6.02956666667
