wavelength,Back_OryFunf,Belly_OryFunf,Breast_OryFunf,Crissum_OryFunf,Crown_OryFunf,DorTail_OryFunf,Patch10_OryFunf,Rump_OryFunf,Throat_OryFunf,WingTip_OryFunf
797.63,8.27299999999,30.7693333333,21.5310666667,23.1219333333,11.6139333333,4.95466666667,9.64553333334,10.7918444445,18.2251714286,8.81623333334
797.93,7.92953333333,31.15175,21.4388666667,22.5601666667,11.351,4.91016666667,9.82779999999,10.5343555556,17.6252,8.66813333332
798.24,5.80946666667,29.9405,19.7658666667,20.7578666667,9.8334,3.3493,8.04746666667,8.90473333333,15.5011666667,6.90080000001
798.55,4.9735,29.2125,18.1155666667,19.7640333333,8.98666666665,2.33626666667,7.00859999999,7.64624444445,14.4933476191,6.2314
798.85,3.6521,28.459,16.9310333333,19.2999,7.69793333334,0.620533333334,5.6016,6.0936,13.189452381,4.79656666667
799.16,4.85513333333,28.9641666667,17.2038666667,19.5311,8.51659999999,0.379366666667,5.87373333334,6.64671111112,13.7967952381,5.48159999999
799.47,4.89256666667,28.8015833333,17.0789333333,19.7379333333,9.02066666667,0.682999999999,6.56360000001,7.27942222223,13.9216428572,5.70006666667
799.78,5.36216666667,29.1121666667,17.4652,20.3054333333,9.58120000001,1.00793333333,7.25119999999,8.14433333334,14.6958095238,6.42243333333
800.08,8.29026666667,31.6645,19.7545333333,22.5408333333,12.6014,3.96656666667,9.96566666668,10.5626444444,17.0764619048,9.71143333334
800.39,8.46566666667,30.8085,19.1719666667,22.5010666667,12.3538666667,3.68456666667,9.90026666667,10.9607555556,17.2141095238,9.73993333334
800.70,9.92763333335,31.5559166666,20.7194,23.5205666667,14.2018,5.9899,12.1412666667,12.5387777778,19.2476857143,11.5155
801.00,11.1055,32.405,21.5865333333,24.5443,15.0548,7.5949,12.8606666667,13.6906,20.7251571429,12.6202666667
801.31,12.3116,32.5795833333,21.9555666667,25.4398,16.1474,8.60563333333,12.9647333333,14.4890888889,21.7438380952,13.5301333333
801.62,13.2652,33.3119166667,22.7509,26.2119,17.1428,9.07316666667,13.5884666667,15.0057333333,22.7539809524,13.7543666667
801.92,15.4584,35.4034166667,25.0571333333,28.4494333333,19.1212666667,11.1447333333,15.7161333333,17.1300222222,25.0830142857,15.6399333333
802.23,17.7156666667,36.95,26.6032,30.3003666667,20.5245333333,13.1219666667,17.2336666667,19.3851777778,26.9465952381,17.6903333333
802.54,18.4368666667,38.1389166667,27.0974,31.3349,21.335,14.6345666667,18.4453333333,20.5436888889,28.0276619048,19.5392666667
802.84,19.0139,38.8458333334,27.4936666667,31.7786333333,22.2568,15.5124333333,18.8113333333,21.2259333333,28.8847,20.0603
803.15,19.3684333333,39.43,27.2937666667,32.0044666667,22.7543333333,15.8201333333,19.0614666667,21.5292,28.8764619048,20.8114
803.46,18.2061666667,37.5439166667,26.1711,31.2194,21.4824666667,15.1098,18.0703333333,20.2808666667,27.7474285714,19.4079
803.76,18.6764,38.6455,26.5383,32.1291333333,22.1956666667,15.8211,19.1147333333,21.3134,28.2919238095,19.2652666667
804.07,19.0132666667,40.0409166667,26.5392666667,33.0286,22.6101333333,16.0482,20.0090666667,22.3101777778,28.7027190476,19.2951
804.38,19.1815333333,40.1033333333,26.6898,33.0896,22.9609333333,15.7885666667,20.4966,22.7954666667,29.2906761905,19.9953666667
804.68,17.7977333333,39.4761666667,25.9017333333,32.5916666667,22.2068,14.5665333333,19.898,21.8946222222,28.1045952381,18.6369666667
804.99,17.9953,39.3564166667,26.0782333333,32.6574666667,22.17,15.2736,19.6872666667,22.3754222222,27.3620809524,18.6896
805.30,16.5836666667,37.7939166666,25.5326666667,30.6316333333,20.6086666666,14.0111,17.6671333333,21.1773111111,25.4601428571,17.3305666667
805.60,14.4201666667,37.40275,23.6267666667,27.9002,19.3489333333,12.6089,16.2494,19.2786222222,23.1853190476,15.6396333333
805.91,12.5719333333,35.2716666667,22.0381666667,26.3742666667,17.7994,10.9378333333,14.3732666667,17.3815333333,21.1514190476,12.7578
806.21,11.2459333333,33.9843333333,21.2088333333,25.8252333333,16.4110666667,10.0371333333,13.1472666667,15.6825333333,19.268852381,11.5528666667
806.52,11.8016333333,35.28875,22.0111333333,26.8201333333,16.4432666667,11.1825666667,13.7149333333,16.1358888889,20.015252381,11.7781666667
806.83,11.9061,36.44625,22.3803,26.8487333333,16.3027333333,11.1302666667,13.8218666667,16.4525777778,19.7682,11.3937
807.13,10.4705666667,35.3515833333,22.0802666667,25.8447,14.7399333333,9.87623333333,12.1744666667,14.8785333333,18.3896095238,9.9208
807.44,9.44863333333,34.0415833333,20.956,25.5083333333,13.4649333333,8.66976666666,10.6829333333,13.7447555556,17.0011809524,8.95279999999
807.74,9.90786666668,34.3830833333,21.6795666667,26.2315333333,13.8352,8.89903333333,10.6707333333,13.7805111111,16.2884285714,9.47766666667
808.05,10.5854333333,34.6915,21.7405,26.6298,14.1772,9.40940000001,11.7087333333,14.1453333333,16.6893142857,10.7542666667
808.35,10.8915666667,34.4479166667,21.4205666667,27.2421666667,14.225,9.83416666666,12.8045333333,14.1281111111,17.3620142857,11.6173666667
808.66,11.4809333333,35.2433333333,21.8261333333,28.3619333333,15.1857333333,10.5286,14.0240666667,14.8473555555,18.3732952381,12.2605666667
808.97,11.6936333333,34.9785,23.0095333333,28.8458333333,15.3614666667,10.6150666667,14.1747333333,14.9154666667,18.6839380952,11.9257333333
809.27,12.3911,36.8181666667,23.9888666667,29.7134333333,16.3416,12.0826666667,16.1104,16.0699555556,19.5891809524,13.6253333333
809.58,12.4351333333,36.8785833334,23.3051333333,28.9888,15.8644,11.7626,15.9887333333,16.1431111111,19.8660714286,13.1809
809.88,14.1443,37.0805,24.7093666667,29.1442666667,17.3602,12.9025,17.1813333333,17.4571555555,20.6207571429,14.4855333333
810.19,15.3052333333,37.20975,25.7428,30.0270666667,18.6709333333,15.0676,18.9843333333,19.0779333333,22.1038619048,16.7585
810.49,17.0436666667,37.93825,26.9857666667,31.2924333333,20.6174,16.8656,20.5756,20.1812888889,23.4775809524,18.9639
810.80,18.5248,39.01225,28.1011666667,31.3580333333,22.1644,18.6984333333,22.0724,21.4565111111,24.868952381,19.9283
811.10,17.9660666666,38.9445,26.4354333333,30.4931333333,21.3558666667,18.6593333333,21.9311333333,20.9997111111,24.6849238095,18.9779333333
811.41,18.9219333333,39.8534166666,27.546,31.8132333333,21.858,20.1837,22.5136666667,22.1262,25.3843047619,19.8855666667
811.71,19.5703333333,40.3456666667,28.9481666667,32.3012666667,23.5852,20.5579333333,23.0519333333,23.3778,26.5312809524,20.5088333333
812.02,18.0718666667,38.93575,27.4513,31.4565333333,22.0717333333,19.6358333333,21.3640666667,21.7334444445,24.846847619,19.3128333333
812.32,19.2102666667,39.3590833334,28.0617,32.672,23.2718,20.282,22.0203333333,22.9504666667,26.0123571429,20.8102666667
812.63,20.1837,39.1396666667,28.9586666667,33.3586333333,23.6548666667,19.6221666667,21.7661333333,23.3417333333,26.2889285714,21.1843
812.93,20.5173333333,39.7515,29.4116,34.9011333333,25.1242666667,20.4465,22.6280666667,24.3462444444,27.1755333333,21.7604
813.24,18.7168333333,37.8705833333,28.0011,34.2381333333,24.1718,18.9468333334,21.0940666667,22.8835111111,26.0699857143,20.2556666667
813.54,17.8822,37.1948333333,27.4788,34.3364333333,23.4076666667,17.4363,19.8515333333,21.7305555555,25.4982,19.1297
813.85,17.0978666666,37.493,26.6114666667,33.6705,21.8131333333,16.7329666667,19.1265333333,21.2381555556,25.2239047619,17.6395666667
814.15,15.607,35.9679166667,25.5727666667,32.8694,19.6219333333,14.9028666667,16.4948666667,19.1982222222,23.1271952381,15.9163
814.46,15.4346333333,36.0535,26.2003333333,32.9303333333,19.5049333333,14.9452,16.5458,19.1633555556,23.3982619048,15.6188666667
814.76,12.3254333333,33.50025,23.2604,30.4493,16.7214666666,11.4025333333,13.3210666667,16.191,20.3920285714,11.8397666667
815.07,12.7809666667,34.7610833333,23.7120666667,31.4401,15.928,11.6014666667,13.3954666667,16.1182888889,20.4327285714,12.6072666667
815.37,13.1554333333,35.6661666667,24.8005666667,31.9829666667,16.5008666667,12.1241,14.5488,16.6687333333,21.6004047619,13.2104
815.68,12.6164,35.1255,24.4145666667,31.3022333333,15.2568,11.9655666667,14.8506,16.4036888889,21.1895714286,13.7038
815.98,10.7944666666,34.6029166667,22.3238666667,29.6116333333,12.4610666667,11.0752,13.2736,14.8427333333,19.885552381,11.4515666667
816.29,10.6451666667,34.3936666666,21.6250333333,27.9629666667,10.6690666666,10.1075,12.736,14.0024444445,19.2968142857,10.9139
816.59,10.0000333333,33.7889166667,20.4762333333,27.3132666667,9.45320000001,9.7473,12.8865333333,13.6547111111,19.2140142857,10.1234333333
816.89,11.0658333333,34.6655833333,20.9238333333,27.7268333333,11.0771333334,10.3458333333,14.365,14.7467111111,20.3763952381,10.8844
817.20,12.5599333333,35.7570833334,21.7972,29.1012333333,13.2352666666,11.1929,16.1002666667,16.5105333333,22.0215190476,13.2788666667
817.50,13.0975,36.12425,22.5628,29.2242666667,14.0252,11.6247,17.4947333334,17.4877111111,23.1776761905,13.8889
817.81,14.3678666667,36.6566666667,23.1335,29.4952,14.8527333333,12.8486666667,18.2508666667,18.2309333333,24.1915047619,14.7827
818.11,16.4391,38.478,25.8937,31.1333333333,16.7662666667,15.4621666667,20.5783333333,20.6511333333,27.4496095238,17.4062666667
818.41,16.8236,37.9705,25.7884,31.0887666667,16.6934666667,16.5368,20.9947333334,20.4600444444,28.006352381,17.4641666667
818.72,18.4721,38.6128333333,26.7535333333,31.8716333333,17.764,18.1282666667,21.8715333333,22.0620222222,28.7742952381,18.8366
819.02,18.2921,38.5083333333,26.9500333333,31.7591333333,18.0244,17.8394,21.5427333333,21.5690888889,28.6354809524,18.4729
819.33,19.8743,39.6753333333,28.7800333333,33.5701666667,20.4307333333,19.5766666666,23.1001333333,22.9254,29.9528285714,20.6098333333
819.63,19.2267333333,39.6134166667,28.7905,33.3588666667,20.1477333333,19.2140333333,22.4447333333,22.1623777778,29.3174380952,20.4108
819.93,19.3207,40.02325,29.5543666667,33.2507666667,20.4510666667,18.9768666667,22.0460666667,21.7344666667,29.3657,20.8801333333
820.24,19.3356333333,40.2313333333,29.5996,33.3563,20.0786,19.0485666667,21.6805333333,21.7777777778,28.9433714286,20.7107
820.54,19.1512,40.0619166667,29.5031333333,33.0993333333,19.795,18.6137666667,21.3030666667,21.4334444445,28.4893142857,20.4369333333
820.85,19.2084666667,40.1793333333,29.6852333333,33.381,19.8624,18.5528666667,21.2980666667,21.3699111111,28.5808428571,20.6619333333
821.15,19.1487333333,40.3015,29.8587666667,33.5943333333,20.0913333333,18.3405,21.3060666666,21.4932888889,28.6244380952,21.0150666667
821.45,19.2792666667,40.57225,29.8452333333,33.5936666667,20.3019333333,18.2867333333,21.3081333333,21.4280444444,28.540547619,21.1359
821.76,19.2375,40.7778333333,29.7517666667,33.5772666667,20.3896666667,17.9989,21.1418,21.4016888889,28.4373809524,20.9779666667
822.06,19.2833,40.7735,29.6661,33.6896,20.5345333333,17.7861666667,21.162,21.3557333334,28.4659571429,20.9360333333
822.36,19.5497666667,40.96875,29.9298,33.8603333333,20.7002,18.0072333333,21.3405333333,21.5160222222,28.6514,20.9585
822.67,19.4454,40.883,29.7819666667,33.7549333333,20.5827333334,17.8299666667,21.2423333333,21.3979111111,28.5279,20.7813666667
822.97,19.8823666667,41.0190833334,30.0370666667,34.0281,20.9529333333,18.0960666667,21.5394666667,21.7641333333,28.8953142857,21.0696666667
823.27,20.2256,41.4198333333,30.3194333333,34.4337333333,21.1962,18.3838333333,22.0150666667,22.1756,29.1373571429,21.3346
823.58,20.2903666667,41.5809166667,30.3347666667,34.5123333333,21.2808666667,18.3793333333,22.0514,22.1360444445,29.2979952381,21.4321333333
823.88,20.7570333333,42.0865833333,30.7237,34.9703666667,21.6866666667,18.8563333333,22.4124666667,22.5690666667,29.6980047619,21.8158333333
824.18,20.6143666667,42.121,30.6905666667,34.8575666667,21.6531333334,18.6891333333,22.3778,22.4496666667,29.5069142857,21.5687666667
824.49,20.8666,42.3035833333,30.8308333333,34.9654666667,21.6998666667,18.9298333333,22.4732,22.4825777778,29.4890428571,21.6309666667
824.79,20.8921666667,42.0594166667,30.6845333333,35.0041666667,21.6890666667,18.8957333333,22.5840666667,22.4606,29.3352238095,21.4717
825.09,21.0531666667,41.80775,30.8701666667,34.8976333333,21.7398666667,19.063,22.8632666667,22.5926444445,29.3634190476,21.7079
825.39,20.7787666667,41.6705,30.7463666667,34.5935,21.3614666667,18.9085333333,22.5690666667,22.2330888889,29.0591857143,21.2615333333
825.70,20.1772666667,41.2498333333,30.3737666667,34.4585,20.7828666667,18.4551666667,22.1590666667,21.6768888889,28.533352381,21.0549666667
826.00,19.7007333333,40.8493333334,30.2829,34.1836,20.4114,18.1450666667,21.7742,21.4080444445,28.3920142857,20.7951666667
826.30,19.7622,41.0204166667,30.6396,34.2407666667,20.5356666667,18.1456666667,21.8149333333,21.264,28.3453619048,20.8526
826.61,19.7049,40.6568333333,30.4303333333,33.8536666667,20.3007333333,18.1492333333,21.3039333333,21.0522222222,28.2060238095,20.6332333333
826.91,19.8930666667,40.3574166667,30.8465,33.9601666667,20.5668666667,18.4009,21.4864,21.2500444444,28.3068238095,20.9159
827.21,19.6196666667,39.8960833333,30.5095666667,33.5639,20.3222,18.2442333333,21.1355333333,20.8894888889,28.1681476191,20.7158333333
827.51,19.8779666667,39.9540833333,30.2701333333,33.8532,20.3793333333,18.4928666667,20.9948,20.9972222222,28.4443285714,20.9422333333
827.82,19.6706,39.7520833333,29.9597666667,33.5726,20.2182,18.1601,20.873,20.9164222222,28.4911333333,20.6184666667
828.12,19.2933333333,39.6256666666,29.7545333333,33.1995666667,19.7683333333,17.6866,20.4668666667,20.6626,28.2315619048,20.5229
828.42,19.8394333333,40.4943333333,30.2619333333,33.7577666667,20.4224,18.2530666666,21.1575333333,21.3293111111,28.7311714286,21.0563666667
828.72,20.3074666667,40.7571666667,30.5784,34.2825,20.8542666667,18.6484666667,22.0248,22.2116666667,29.4869,21.8079
829.02,20.8437,41.3983333333,30.5389666667,34.5184,21.1703333333,18.9587666667,22.3945333333,22.7798,30.0354857143,22.2019333333
829.33,21.8673666667,41.944,31.0671,35.3804,21.9281333333,19.9525,23.2223333333,23.5534222222,30.5811857143,22.9318666667
829.63,21.7364333333,41.863,30.9074666667,35.5469333333,21.7510666667,19.8489333333,23.3392666667,23.6494888889,30.6268238095,23.0454666667
829.93,22.0367666667,42.01875,31.0052,36.2605333333,21.9908666667,19.6006333333,23.8180666667,24.2000222222,30.6604523809,23.2615
830.23,21.2741666667,41.7395833333,30.3503333333,35.8852666667,21.1099333333,19.0689,23.4318666667,24.0403333333,30.0517,22.6357666667
830.54,20.7738333333,41.21025,30.2539333333,35.9087,21.1348666667,18.7657666667,23.9048,24.3596444444,29.5510714286,22.4683
830.84,21.3572,41.4969166667,31.1025,35.9371333333,21.8830666667,19.3808666667,24.6734666667,25.2446222222,29.9701857143,23.6387666667
831.14,21.7085666667,41.9093333333,31.6071666667,36.1854666667,22.2517333333,19.5674666666,25.4834,26.0455555556,30.2534809524,24.3664666667
831.44,22.2803666667,42.6149166667,32.3427,37.3895,22.5880666667,19.9821,25.9704666667,26.4346,30.8000904762,24.7077333333
831.74,20.6623,40.9091666667,31.1471333333,36.2814,20.935,18.2164666667,23.8527333333,24.5482444444,29.2994,22.7576333333
832.04,20.2076333333,40.6186666667,30.6713666667,35.0793333333,20.2768,17.7982333334,22.45,23.1474444444,27.6510095238,21.4975333333
832.35,19.9961666667,39.9871666667,30.7751333333,34.3706,20.6568666667,18.0693666667,22.3993333333,22.8916,27.4207428571,20.9338333333
832.65,19.1340666667,39.8275,29.5706,32.4638,19.3734,16.3957333333,21.3235333333,21.7435333333,26.3523809524,20.0386
832.95,19.2520333334,39.969,29.3901,32.7526,19.4226666667,16.7552666667,21.588,22.2244666667,26.9431523809,20.4101333333
833.25,18.8525666667,39.9515833334,29.0104,32.6411333333,19.5508,16.8427333333,21.4572666667,21.8842222222,26.8704571429,20.4219666667
833.55,19.2370666667,40.2109166667,29.1739,32.6363333333,19.7934666667,16.7210333333,21.6695333333,21.7268,27.0558761905,20.8460666667
833.85,19.5795333333,40.6224166667,29.2513666667,32.3468666667,19.6803333333,16.5965666667,21.4915333333,21.4988222222,27.0434666667,20.7542666667
834.16,19.4531666667,40.3605833333,29.2735666667,32.4107666667,19.5754666667,16.3672666667,21.5618,21.3569777778,26.6696761905,20.2966666667
834.46,19.3836666667,40.0785,29.3700666667,32.6522,19.7405333333,16.4259666667,21.395,20.9839777778,26.6085285714,20.3109
834.76,19.0101666666,39.2604166667,28.9689333333,31.8675666667,19.7210666667,16.4343,21.0499333333,20.6253111111,26.2099142857,19.9645333333
835.06,19.0325666667,39.3335,29.1238666667,31.7922333333,19.6575333333,16.2242666667,20.9758666667,20.4186,26.3829333333,19.9343666667
835.36,18.9089666667,39.202,29.1823666667,31.3076,19.6032666666,15.9001333333,21.0161333333,20.2765333333,26.8101809524,20.1383
835.66,18.8205333333,39.5488333333,28.9735666667,31.1306,19.622,15.5749333333,21.0752,20.6429777778,26.8328619048,20.3813333333
835.96,18.4687,39.3750833333,29.3368,31.6112333333,20.1042,16.0105333333,21.2292,20.9236444445,27.2877047619,20.5522333333
836.26,18.6711333333,39.3111666666,29.4409,31.4638,20.2927333333,16.4863333333,21.0586,20.7758666666,26.7953666667,20.4430333333
836.57,18.4935333333,39.6379166667,29.8003666667,31.0403666667,20.6325333333,16.4668666667,21.1818,21.1568666667,26.9397619048,20.5659
836.87,18.5888666667,39.7670833333,30.0408666667,30.5653,21.4472,16.9062333333,21.3387333333,21.6886666667,27.1304619048,20.1810333333
837.17,17.9124333333,39.6971666667,29.7196333333,30.6057666667,21.3884,16.5484,21.2112666667,21.267,26.6392523809,20.0049333333
837.47,18.6872,40.6885,30.5306,30.9967333333,22.9581333333,17.0578,22.3687333333,22.1008222222,27.6650095238,21.2913333333
837.77,20.2234666667,42.2966666666,32.1419,32.6059,24.9828666667,18.5450666667,23.6999333333,23.7227333333,28.6974619048,22.5772
838.07,21.4124,44.13525,33.3391333333,33.9736,26.4513333333,19.4613666667,25.1704666667,25.1266,30.3881190476,23.453
838.37,21.5348,44.1528333334,32.8360666667,34.1928,27.2929333333,20.2150666667,25.9055333333,25.9341333333,30.7655619048,24.1622
838.67,21.7429666667,44.561,32.8434333333,35.0573,28.257,19.8919666667,26.7684666667,26.3740222222,30.466947619,24.2492666667
838.97,22.4078,43.7618333333,32.5641,35.5911,28.5177333333,19.7748666667,26.8042666667,25.4326222222,30.2153809524,25.1344666667
839.27,22.5490333333,43.5008333333,31.9859333333,35.7873333333,28.5263333333,19.3929,26.7678,24.8323777778,29.5780714286,24.8450333333
839.57,21.4745666667,43.6674166666,32.1550666667,34.9779333333,27.9900666667,17.9269333333,25.734,24.1082222222,28.965747619,23.7807666667
839.87,21.7794,42.7788333333,31.5100666667,33.8848,27.193,17.5061666667,25.6392,23.5339111111,28.1399571429,23.1577
840.17,22.1399666666,43.45,31.0376,35.6096,27.7431333333,17.9054666667,26.4850666667,24.2066666667,28.5112047619,23.8455666667
840.47,21.3476,42.8431666667,31.1799666667,35.6156,28.0079333333,18.1367666666,26.744,24.1693777778,28.9471666667,23.6106
840.77,20.9249,43.1304166666,30.9380666667,36.6532666667,26.9992666667,18.4229666667,26.5204,24.0274888889,28.5971333333,23.1539
