wavelength,Back_SalRufm,Belly_SalRufm,Breast_SalRufm,Crissum_SalRufm,Crown_SalRufm,DorTail_SalRufm,Patch10_SalRufm,Rump_SalRufm,Throat_SalRufm,WingTip_SalRufm
396.40,10.7418333333,4.6555,12.5245,4.8445,13.8483333334,7.65,33.7151666666,27.4480555555,16.1865,8.65166666667
396.76,10.7573333333,4.64966666667,12.5504166667,4.859,13.8503333333,7.5705,33.7498333333,27.4843611112,16.2008333334,8.642
397.12,10.77,4.64166666666,12.4999166666,4.84733333333,13.8643333334,7.51966666666,33.7683333334,27.4425833333,16.2481666667,8.614
397.48,10.7781666667,4.65083333333,12.5124166667,4.8585,13.9121666667,7.53666666666,33.8321666666,27.4738888889,16.2405833333,8.61716666667
397.84,10.7585,4.64966666667,12.5110833334,4.89066666667,13.9866666666,7.535,33.8831666666,27.47225,16.2478333333,8.63683333333
398.20,10.6996666667,4.623,12.4689166666,4.83716666667,13.9553333334,7.51,33.9106666667,27.4810277778,16.231,8.59366666666
398.56,10.7325,4.63816666667,12.4468333333,4.85216666667,13.9871666667,7.52516666667,33.9755,27.5476388889,16.22875,8.59783333333
398.92,10.7311666667,4.6545,12.4796666667,4.84133333333,14.0111666667,7.51833333333,34.0775,27.6164444445,16.2341666666,8.60866666667
399.28,10.733,4.69583333333,12.5494166666,4.88,14.0098333334,7.54883333333,34.1251666667,27.6668333333,16.2841666667,8.66266666667
399.64,10.6955,4.63533333333,12.5411666666,4.86066666666,13.9801666666,7.55816666667,34.0951666667,27.6431666667,16.2223333334,8.64466666666
400.00,10.6421666666,4.55983333333,12.45575,4.765,13.887,7.49433333333,34.0056666667,27.5548888889,16.1740833334,8.58233333333
400.36,10.6496666666,4.5765,12.51225,4.72366666667,13.8911666667,7.50383333333,33.9408333333,27.4960277778,16.1338333333,8.567
400.72,10.7046666667,4.63766666666,12.558,4.76316666666,13.914,7.6115,34.0133333333,27.5728055556,16.1960833333,8.629
401.08,10.7135,4.684,12.6291666667,4.79616666667,13.9641666666,7.64316666666,34.1156666667,27.6583611112,16.23325,8.66366666666
401.44,10.7515,4.7225,12.60425,4.83633333334,13.976,7.67583333333,34.2048333333,27.7367222222,16.25725,8.69983333334
401.80,10.805,4.723,12.6526666666,4.83233333334,13.9453333333,7.65966666667,34.3145,27.8472777778,16.3145833334,8.68883333334
402.16,10.7846666667,4.70766666667,12.6453333333,4.825,13.9143333334,7.64666666667,34.3663333333,27.8842777778,16.31225,8.664
402.52,10.767,4.72866666667,12.6943333333,4.79483333333,13.9398333333,7.65,34.4306666667,27.9111111111,16.3634166667,8.6855
402.88,10.8445,4.7835,12.7111666666,4.85283333333,13.9773333333,7.71983333333,34.4705,27.9260277778,16.4203333334,8.74316666667
403.24,10.9623333333,4.8355,12.758,4.92316666667,14.0723333334,7.79333333333,34.593,28.0431944445,16.5110833334,8.82166666666
403.60,11.0521666666,4.90716666667,12.7704166667,4.94616666667,14.113,7.81466666666,34.68,28.1254166666,16.5639166667,8.84816666666
403.95,11.1501666667,5.00183333334,12.8891666667,5.07216666666,14.1961666667,7.86916666667,34.8288333333,28.2758055556,16.6883333334,8.93783333333
404.31,11.1233333333,4.95983333334,12.8564166667,5.06416666667,14.1968333333,7.81816666667,34.8985,28.3244166667,16.6958333334,8.90433333333
404.67,11.0698333334,4.89666666667,12.7905,5.01066666667,14.1788333333,7.7405,34.961,28.3612222222,16.69325,8.8475
405.03,11.036,4.84833333333,12.78725,5.00116666667,14.1703333334,7.70566666667,34.9568333333,28.3561944444,16.6795833334,8.8255
405.39,11.0551666666,4.856,12.8220833334,5.01016666667,14.1936666667,7.72433333334,35.0075,28.4068333334,16.7350833334,8.84366666667
405.75,11.0575,4.89183333333,12.8281666666,5.02166666667,14.2445,7.75766666667,35.0035,28.3980277778,16.7448333334,8.85766666667
406.11,11.077,4.89166666666,12.8473333334,5.03116666666,14.2585,7.762,35.0508333333,28.4328055555,16.8268333333,8.8665
406.47,11.0858333333,4.8255,12.7805833334,5.01733333333,14.2336666666,7.72,35.0728333334,28.4324444444,16.81,8.82366666666
406.83,11.0188333333,4.76683333334,12.7351666667,4.988,14.1755,7.65466666667,35.016,28.3830277778,16.7940833334,8.75933333334
407.19,10.9535,4.703,12.6719166666,4.91533333333,14.1281666667,7.56316666666,35.072,28.4019166666,16.8208333333,8.70533333334
407.55,10.9153333334,4.69633333333,12.6470833334,4.89616666666,14.134,7.5335,35.1346666666,28.434,16.8700833334,8.67966666667
407.90,10.8868333333,4.65383333333,12.5813333333,4.85266666667,14.124,7.50716666667,35.0906666667,28.3721666667,16.851,8.637
408.26,10.9461666667,4.7275,12.59825,4.9085,14.1651666667,7.56933333333,35.1873333333,28.4439722223,16.951,8.68483333333
408.62,10.966,4.7455,12.6618333333,4.95466666667,14.1951666666,7.6045,35.2166666667,28.4597777778,16.9826666667,8.69566666666
408.98,10.9816666667,4.78466666667,12.676,4.98766666667,14.1816666666,7.66983333334,35.2965,28.5075,17.0178333333,8.6895
409.34,10.9813333333,4.78916666667,12.6960833333,5.014,14.1898333333,7.67316666666,35.2941666667,28.4843611112,16.99575,8.66633333334
409.70,10.9351666666,4.7475,12.67275,5.00916666666,14.1631666667,7.636,35.3146666667,28.5156944444,16.9928333333,8.63916666667
410.06,10.9443333334,4.7625,12.6561666666,5.02716666666,14.1923333333,7.64133333333,35.3523333334,28.5373611111,16.94725,8.65566666667
410.42,10.9141666667,4.766,12.6648333333,4.992,14.1638333333,7.6335,35.4153333334,28.5888611111,16.9300833333,8.62816666666
410.77,10.9553333334,4.79766666667,12.6999166667,4.987,14.1743333334,7.62533333333,35.5173333334,28.6681111111,16.9440833334,8.6195
411.13,10.9726666666,4.82233333333,12.7326666667,4.9955,14.1821666667,7.68466666667,35.5388333333,28.6926944445,16.908,8.61883333333
411.49,10.9808333334,4.817,12.74925,4.99816666667,14.186,7.70166666666,35.577,28.7145833333,16.9125833333,8.619
411.85,11.0323333333,4.859,12.8165833333,5.02366666667,14.2098333334,7.757,35.7275,28.84475,16.9694166666,8.6575
412.21,11.0083333333,4.8325,12.8235,4.99233333333,14.1803333333,7.71916666667,35.724,28.8658333334,16.9464166667,8.62966666667
412.57,11.043,4.82066666666,12.8065833333,4.97533333333,14.1976666667,7.73166666666,35.7893333333,28.8968888889,16.9668333333,8.64733333334
412.92,11.066,4.814,12.80975,4.94133333334,14.2291666667,7.70816666667,35.7965,28.9075277777,16.9625,8.66166666667
413.28,11.0896666667,4.798,12.8321666667,4.91583333333,14.2268333334,7.69416666667,35.8846666666,28.9585833333,16.9885833334,8.66916666666
413.64,11.1538333334,4.83816666666,12.87,4.95683333334,14.2546666666,7.731,36.0008333334,29.0493611111,17.047,8.738
414.00,11.1746666666,4.87766666667,12.89125,4.98116666667,14.2818333334,7.73983333334,36.0573333334,29.1012777778,17.111,8.74533333333
414.36,11.216,4.922,12.9115833334,5.031,14.3121666667,7.7505,36.0696666667,29.1168055555,17.1479166666,8.78766666667
414.72,11.1973333333,4.90566666667,12.9016666666,5.063,14.3663333333,7.7675,36.1375,29.1702222222,17.188,8.80216666667
415.07,11.208,4.89766666666,12.9475,5.0825,14.3845,7.7625,36.2021666667,29.2126388889,17.2328333334,8.79733333333
415.43,11.2423333333,4.92116666667,12.976,5.12566666666,14.424,7.801,36.2911666667,29.2653611111,17.2845833333,8.81216666667
415.79,11.2273333333,4.94616666667,12.989,5.12266666666,14.4706666667,7.8085,36.363,29.3194444444,17.3180833333,8.81466666667
416.15,11.2406666667,4.95766666667,13.01075,5.16116666667,14.5115,7.85416666666,36.4371666667,29.3680555556,17.3328333334,8.86266666666
416.51,11.2263333333,4.982,13.0318333334,5.17566666667,14.5141666666,7.859,36.4571666667,29.3889444445,17.3485833333,8.85383333334
416.86,11.2326666667,5.016,13.0583333333,5.187,14.5521666667,7.87833333334,36.5345,29.4549444444,17.4071666666,8.8855
417.22,11.1668333334,5.0205,13.0291666666,5.17716666667,14.5303333334,7.85166666667,36.5373333333,29.4432777777,17.4118333333,8.84116666666
417.58,11.1801666666,5.03933333333,13.0231666666,5.19916666667,14.5443333334,7.86233333334,36.6026666666,29.4833888889,17.4414166666,8.84216666666
417.94,11.2033333333,5.05983333333,13.0594166666,5.22383333333,14.579,7.89783333333,36.6833333333,29.53525,17.48475,8.86316666667
418.29,11.2031666666,5.07933333334,13.0859166667,5.25166666666,14.6073333333,7.919,36.737,29.5581944444,17.5086666667,8.8855
418.65,11.2273333333,5.13633333333,13.1239166667,5.26216666667,14.6201666667,7.943,36.8023333333,29.6069166667,17.5070833333,8.91733333333
419.01,11.2063333333,5.15116666667,13.0889166667,5.27633333333,14.6135,7.92766666666,36.796,29.5848611111,17.5240833333,8.93683333333
419.37,11.1826666667,5.153,13.071,5.27666666667,14.6276666667,7.91583333333,36.8096666667,29.5958055556,17.5305,8.926
419.73,11.1736666666,5.15516666667,13.0503333334,5.28116666667,14.6111666667,7.9075,36.8016666667,29.5793888889,17.5248333333,8.92733333333
420.08,11.1593333334,5.157,13.0363333334,5.27916666667,14.6006666667,7.87983333333,36.8193333333,29.5829722222,17.5161666667,8.89483333334
420.44,11.146,5.16083333333,13.0225833333,5.287,14.5981666667,7.864,36.8636666667,29.6099722223,17.5290833334,8.88933333333
420.80,11.1371666667,5.14016666666,12.9785833333,5.30166666666,14.5815,7.84883333333,36.8528333333,29.5839722222,17.5135833333,8.87516666666
421.16,11.1696666666,5.147,12.99075,5.309,14.5885,7.8695,36.8895,29.6270277778,17.5450833334,8.89683333333
421.51,11.1655,5.15383333333,13.00375,5.31983333333,14.5898333333,7.871,36.8955,29.6268333333,17.5528333334,8.90666666667
421.87,11.1506666667,5.14266666667,13.0053333334,5.30666666667,14.567,7.852,36.8918333334,29.6248333334,17.5439166666,8.88583333333
422.23,11.1401666666,5.13633333334,12.9829166666,5.28733333333,14.563,7.83533333333,36.9273333333,29.6519444445,17.553,8.88083333334
422.58,11.1541666666,5.12366666667,12.9784166667,5.3105,14.5693333334,7.837,36.9483333333,29.6642777778,17.6014166666,8.88333333333
422.94,11.1601666666,5.128,12.9925,5.313,14.578,7.857,36.9818333333,29.7011111111,17.6063333334,8.8705
423.30,11.1758333333,5.14566666666,13.01075,5.32216666667,14.5926666667,7.87016666666,37.0318333334,29.7321111111,17.625,8.89333333334
423.66,11.1795,5.1335,13.0031666666,5.32916666666,14.603,7.86433333334,37.0915,29.7770555555,17.6408333334,8.88316666666
424.01,11.1896666667,5.15016666667,13.0063333333,5.34133333334,14.6316666667,7.8855,37.137,29.8125277777,17.7013333334,8.919
424.37,11.1893333333,5.16916666667,12.995,5.35216666667,14.6431666667,7.88083333333,37.1348333333,29.8151388889,17.6944166666,8.93333333333
424.73,11.1863333333,5.181,13.0149166667,5.36533333334,14.6425,7.87633333334,37.1753333333,29.8552777778,17.70775,8.935
425.08,11.1906666666,5.18666666667,13.0068333333,5.3965,14.6811666667,7.87816666667,37.2368333333,29.8867222222,17.742,8.9405
425.44,11.1931666667,5.19066666667,13.01875,5.38216666667,14.6918333333,7.87766666667,37.2651666667,29.9136944445,17.773,8.92566666666
425.80,11.2068333333,5.21583333334,12.9989166667,5.39566666667,14.732,7.8945,37.3466666667,29.9613333334,17.8125833333,8.94416666667
426.16,11.2365,5.24033333334,13.0281666666,5.43733333333,14.7486666667,7.92416666667,37.3663333333,29.9883611111,17.83675,8.946
426.51,11.2155,5.236,13.017,5.431,14.7575,7.91366666666,37.3995,30.0096944444,17.8490833334,8.95216666667
426.87,11.2313333333,5.2605,13.0264166667,5.4705,14.7868333333,7.9065,37.4743333334,30.0629166666,17.8971666667,8.96233333333
427.23,11.2468333334,5.279,13.0504166667,5.5145,14.7965,7.89366666667,37.4845,30.0748055556,17.9105833334,8.9585
427.58,11.2885,5.33583333333,13.10025,5.57866666667,14.8321666667,7.93783333333,37.542,30.1211944445,17.9798333334,8.99866666667
427.94,11.3036666666,5.34783333334,13.13275,5.60466666667,14.8376666667,7.9425,37.622,30.1798888888,17.99725,8.98566666667
428.30,11.3358333333,5.3655,13.1814166667,5.63533333333,14.8711666666,7.97316666666,37.724,30.2478611111,18.05875,8.9975
428.65,11.3818333333,5.39816666667,13.2155,5.66683333334,14.9183333333,8.02683333333,37.8455,30.3389722222,18.1608333334,9.02083333334
429.01,11.386,5.4355,13.2559166667,5.688,14.9568333333,8.04533333333,37.9185,30.3989722222,18.2049166666,9.03116666667
429.37,11.4053333334,5.452,13.2535833334,5.71533333333,14.987,8.051,38.0223333333,30.4769722222,18.23625,9.03716666666
429.72,11.385,5.43483333333,13.2545833334,5.70933333333,14.9698333333,8.03316666667,38.0478333333,30.5038611111,18.2244166667,9.02416666666
430.08,11.374,5.43066666667,13.2455833333,5.69516666667,14.9821666667,8.01083333334,38.1375,30.5551111111,18.28025,9.019
430.44,11.396,5.466,13.27775,5.7085,14.9988333333,8.02766666666,38.1943333333,30.6008055556,18.3205833334,9.01716666666
430.79,11.3925,5.44533333333,13.2536666667,5.691,15.0023333334,8.02483333333,38.224,30.5993333333,18.306,9.009
431.15,11.363,5.41483333334,13.2095833334,5.65483333334,14.9793333333,8.02283333334,38.2928333334,30.6601666667,18.326,8.99883333333
431.50,11.3538333333,5.41466666667,13.2006666667,5.61466666667,14.9808333333,8.01033333333,38.3305,30.6828055556,18.3209166666,8.99283333333
431.86,11.383,5.42933333334,13.21625,5.60266666666,15.0101666667,8.02966666667,38.3226666667,30.6717222222,18.3389166667,9.00066666667
432.22,11.398,5.44483333333,13.1993333334,5.61666666667,15.0078333333,8.0465,38.2995,30.6543888889,18.3363333333,8.99566666666
432.57,11.4015,5.46266666667,13.2225,5.62983333334,15.0115,8.031,38.3068333333,30.6629722222,18.3103333334,9.02483333333
432.93,11.3768333333,5.44016666667,13.16125,5.614,14.9626666667,7.99783333333,38.2715,30.6112222222,18.2574166667,9.01
433.29,11.363,5.42916666667,13.1473333333,5.63116666666,14.9358333334,7.99716666667,38.2573333334,30.58775,18.2510833333,9.00733333333
433.64,11.4081666667,5.46566666666,13.1820833334,5.67266666667,14.9731666667,8.02366666667,38.2825,30.6088333333,18.28075,9.031
434.00,11.3963333333,5.46583333334,13.1701666667,5.69,14.982,8.01383333334,38.2848333333,30.6109722222,18.2511666667,9.02366666667
434.35,11.4143333333,5.48366666667,13.1766666667,5.71833333333,14.9963333333,8.02016666667,38.3025,30.6302777778,18.2670833334,9.0345
434.71,11.4271666666,5.514,13.2085,5.73283333333,14.9993333334,8.03283333334,38.3313333333,30.6565555555,18.2885,9.031
435.07,11.4515,5.53833333334,13.2265833333,5.74916666666,15.0251666666,8.04033333333,38.3501666666,30.66575,18.2993333333,9.0435
435.42,11.4695,5.535,13.2385,5.774,15.043,8.05266666667,38.3421666667,30.6618333334,18.3005833334,9.03583333333
435.78,11.4475,5.53033333333,13.2321666666,5.80266666666,15.0346666667,8.014,38.3988333333,30.6961388889,18.3026666667,9.02416666667
436.13,11.445,5.53983333334,13.2716666666,5.8365,15.0793333334,8.02566666666,38.516,30.7857222222,18.3699166666,9.05316666666
436.49,11.4251666667,5.52516666667,13.2375833333,5.8275,15.0885,8.0175,38.5486666666,30.79075,18.377,9.01466666667
436.84,11.461,5.56333333334,13.3005833333,5.85483333333,15.1063333333,8.05483333333,38.6031666666,30.8573333333,18.4410833334,9.031
437.20,11.4815,5.59283333333,13.3350833333,5.86733333333,15.161,8.078,38.6758333333,30.9305277778,18.4714166667,9.04433333334
437.56,11.4725,5.6015,13.3461666666,5.86416666666,15.1846666667,8.08,38.7348333333,30.9780833333,18.4998333334,9.05283333333
437.91,11.4856666667,5.6105,13.3640833333,5.87183333334,15.1735,8.09833333333,38.794,31.0218888889,18.5445,9.069
438.27,11.496,5.615,13.3729166666,5.89483333334,15.1963333333,8.11433333333,38.874,31.0863611111,18.5543333334,9.096
438.62,11.4883333333,5.60133333333,13.3476666666,5.899,15.1908333333,8.1,38.9215,31.1191666666,18.5595833333,9.10616666667
438.98,11.4606666666,5.58333333333,13.3281666666,5.88683333333,15.1635,8.07933333334,38.9478333333,31.1374722223,18.55,9.08566666666
439.33,11.4131666667,5.55183333333,13.2913333333,5.85566666666,15.1325,8.03866666666,38.9905,31.15525,18.5491666666,9.0575
439.69,11.439,5.57666666666,13.28625,5.8655,15.1433333334,8.0635,38.9931666666,31.1608055555,18.5659166667,9.07283333333
440.04,11.4313333334,5.57416666667,13.27525,5.85283333333,15.1443333333,8.06366666667,39.0168333334,31.1785277777,18.5568333333,9.07033333333
440.40,11.4206666667,5.58033333334,13.2811666666,5.8465,15.1338333334,8.0595,39.0145,31.1808611112,18.5645,9.07216666667
440.75,11.4156666667,5.56666666667,13.2551666667,5.83266666667,15.147,8.04333333334,39.052,31.1956111111,18.5381666666,9.065
441.11,11.3848333333,5.55616666667,13.2169166667,5.82633333334,15.1345,8.00333333333,39.0615,31.1668611111,18.5531666667,9.04866666666
441.47,11.3745,5.54416666667,13.1824166666,5.82033333333,15.102,7.98583333334,39.072,31.1657222222,18.5490833333,9.03066666667
441.82,11.383,5.54566666666,13.1794166666,5.841,15.0916666667,7.9745,39.0481666667,31.1431666666,18.5138333334,9.04633333333
442.18,11.3761666667,5.5475,13.165,5.81366666667,15.077,7.94883333333,39.0466666667,31.1181944444,18.51275,9.03083333333
442.53,11.3746666667,5.55616666666,13.164,5.8135,15.0956666667,7.95616666667,39.0835,31.137,18.5341666667,9.032
442.89,11.3915,5.57566666667,13.1670833333,5.84633333334,15.1163333333,7.94866666667,39.1143333334,31.1496666666,18.5656666666,9.05983333333
443.24,11.4343333334,5.6055,13.204,5.88083333333,15.1601666666,7.9715,39.1726666667,31.1872222222,18.58625,9.102
443.60,11.4235,5.5985,13.20675,5.87583333334,15.1793333333,7.965,39.2595,31.2468888889,18.6185,9.1115
443.95,11.4166666666,5.59533333333,13.1928333333,5.86966666667,15.147,7.94566666666,39.2571666667,31.234,18.6255,9.083
444.31,11.4466666666,5.60033333333,13.1796666667,5.8745,15.164,7.9625,39.3076666667,31.2627222222,18.6345833334,9.07816666667
444.66,11.446,5.60983333334,13.1766666667,5.8825,15.1456666667,7.97333333333,39.3275,31.2805555555,18.6529166667,9.08316666667
445.02,11.4595,5.609,13.19025,5.8695,15.1463333334,7.985,39.3706666666,31.3257222223,18.6653333333,9.08966666667
445.37,11.4543333333,5.62066666667,13.2076666666,5.89983333333,15.1735,7.99483333334,39.4231666667,31.3585,18.6861666666,9.104
445.72,11.4445,5.63083333333,13.1985833334,5.8925,15.207,8.02333333333,39.5098333334,31.4411944444,18.744,9.10016666667
446.08,11.4186666667,5.618,13.18725,5.90016666667,15.221,8.02666666667,39.5303333333,31.4473888889,18.729,9.08516666667
446.43,11.4201666667,5.62516666667,13.1949166666,5.91683333334,15.2366666667,8.02733333334,39.5506666667,31.4560833333,18.7433333334,9.0985
446.79,11.424,5.62683333334,13.18525,5.90666666667,15.2461666667,8.041,39.5596666667,31.4476666667,18.7469166666,9.0825
447.14,11.4066666667,5.636,13.15425,5.924,15.2376666667,8.02833333333,39.5543333334,31.446,18.7470833333,9.05333333334
447.50,11.4111666667,5.63866666667,13.1454166667,5.94716666666,15.239,8.03383333334,39.5678333333,31.4528611111,18.7545833333,9.05466666666
447.85,11.4148333333,5.63883333334,13.14425,5.964,15.2553333334,8.021,39.5713333333,31.4507777778,18.7425833333,9.0665
448.21,11.4005,5.65283333333,13.1454166667,5.98883333334,15.2643333334,8.011,39.5956666667,31.4693333333,18.7541666667,9.075
448.56,11.4118333333,5.65566666667,13.1785,6.0065,15.3093333334,8.01366666666,39.637,31.4861944444,18.7794166667,9.08633333333
448.92,11.4201666667,5.66383333333,13.1740833333,6.04216666667,15.3405,8.02,39.6636666667,31.5025,18.7669166666,9.10083333333
449.27,11.4156666667,5.66633333334,13.158,6.0435,15.35,8.014,39.6815,31.5213888889,18.7713333334,9.09183333333
