wavelength,Back_MelMelf,Belly_MelMelf,Breast_MelMelf,Crissum_MelMelf,Crown_MelMelf,DorTail_MelMelf,Patch10_MelMelf,Patch11_MelMelf,Rump_MelMelf,Throat_MelMelf,WingTip_MelMelf
426.16,7.93653333333,19.3627185185,13.3783333333,17.9088666667,5.768,7.79743333333,6.3316,8.59470000001,9.66688,18.7584,8.80791666667
426.51,7.91966666667,19.3204851852,13.354,17.9263333333,5.72753333333,7.7512,6.29066666667,8.56053333333,9.64930666666,18.7557333333,8.7765
426.87,7.96046666667,19.3405777778,13.3712,17.9907333333,5.7483,7.75453333333,6.30673333333,8.58323333335,9.67772,18.7958666667,8.81575
427.23,7.9434,19.3007037037,13.359,18.0246333333,5.72336666667,7.72233333333,6.26866666666,8.5615,9.67738666666,18.8057333333,8.79558333333
427.58,7.93373333333,19.2858333333,13.3214666667,18.0209333334,5.70323333333,7.70963333333,6.2484,8.5434,9.65563999999,18.8016,8.77795833333
427.94,7.92793333333,19.2784703704,13.2884,18.0272,5.67336666667,7.67083333333,6.21046666667,8.53563333335,9.63468,18.8437333333,8.73591666667
428.30,7.91653333333,19.2738333333,13.2788,18.0382666667,5.6572,7.64436666667,6.19453333333,8.50143333333,9.62829333332,18.8629333333,8.709
428.65,7.89566666667,19.2192888889,13.2412,18.044,5.6232,7.59536666666,6.16033333333,8.47403333335,9.60025333335,18.8693333333,8.67458333333
429.01,7.86946666667,19.2240222222,13.2596,18.0736666667,5.6033,7.57113333333,6.1426,8.45226666667,9.60473333334,18.8692,8.65325
429.37,7.84106666667,19.2274777778,13.2663333333,18.0989,5.5996,7.55836666667,6.12513333333,8.45606666667,9.59709333332,18.8832666667,8.631
429.72,7.86346666666,19.2554814815,13.2755333333,18.1373,5.59556666667,7.56020000001,6.1452,8.46813333333,9.61401333334,18.9249333333,8.62016666667
430.08,7.82213333333,19.2301740741,13.2713333333,18.1199333333,5.548,7.48976666666,6.1024,8.44926666667,9.56246666667,18.8928,8.59558333333
430.44,7.8202,19.2697740741,13.3062,18.1859333333,5.5895,7.50046666667,6.13046666667,8.48126666667,9.58217333333,18.9074666667,8.60929166667
430.79,7.8398,19.3085259259,13.3360666667,18.2260666667,5.61193333333,7.53110000001,6.15766666667,8.4946,9.59586666667,18.9542666667,8.620875
431.15,7.85306666667,19.3542407407,13.3382666667,18.2519666667,5.63786666667,7.52289999999,6.1638,8.50296666667,9.60821333333,18.9345333333,8.61775
431.50,7.8414,19.3764407407,13.3569333333,18.2934,5.61156666667,7.48959999999,6.15753333333,8.50260000001,9.61296000001,18.9362666667,8.60745833333
431.86,7.86246666667,19.4351518519,13.4045333333,18.3376,5.6306,7.5172,6.16813333333,8.52216666667,9.65778666667,18.9643333333,8.62129166667
432.22,7.92433333333,19.4977296296,13.4865333333,18.4050333333,5.6816,7.57083333334,6.22653333333,8.58266666668,9.72882666667,19.0073333333,8.66833333333
432.57,7.98886666667,19.6054407407,13.5861333333,18.5018666667,5.72866666667,7.64023333333,6.28053333333,8.65163333334,9.80151999999,19.1048666667,8.73833333333
432.93,8.0114,19.6332555556,13.6017333333,18.5375333333,5.7384,7.66043333333,6.29806666667,8.67653333333,9.83426666667,19.1395333333,8.75245833333
433.29,7.997,19.6381925926,13.5884666667,18.5302,5.72463333333,7.64646666667,6.26266666667,8.65720000001,9.81169333333,19.1545333333,8.71558333333
433.64,7.9824,19.6522074074,13.5824666667,18.5248333333,5.711,7.62393333333,6.229,8.66453333334,9.80604000001,19.1294,8.691625
434.00,8.00693333334,19.6782148148,13.5864,18.5592333333,5.72183333334,7.63759999999,6.2348,8.66753333333,9.81881333332,19.1442666667,8.69504166667
434.35,8.044,19.7347074074,13.6347333333,18.5895666667,5.73443333333,7.68063333333,6.258,8.69273333332,9.87199999999,19.181,8.73220833333
434.71,8.04673333333,19.7860333333,13.6584666666,18.6318,5.74146666667,7.69036666667,6.2598,8.70856666666,9.89689333332,19.2038,8.71579166667
435.07,8.07546666667,19.8458148148,13.7049333333,18.681,5.75846666667,7.72566666667,6.2864,8.74076666668,9.94022666667,19.2606,8.73741666667
435.42,8.10486666667,19.9078148148,13.7432,18.7322333333,5.78706666667,7.74893333334,6.3046,8.7642,9.97403999999,19.3070666667,8.73466666667
435.78,8.1082,19.9253111111,13.755,18.7590333333,5.79743333333,7.734,6.29753333333,8.76493333332,9.97043999999,19.3101333333,8.736625
436.13,8.1172,19.9810481481,13.7789333333,18.8267333333,5.79276666667,7.74130000001,6.27813333333,8.77783333332,9.99770666665,19.3622666667,8.75770833333
436.49,8.1456,20.0409037037,13.8120666667,18.8736666667,5.8069,7.74900000001,6.30333333333,8.78820000001,10.02716,19.3689333333,8.75404166667
436.84,8.14566666667,20.0989555555,13.8283333333,18.8995666667,5.81706666667,7.73179999999,6.29786666667,8.79746666666,10.03384,19.3958666667,8.75604166667
437.20,8.1588,20.1506037037,13.8587333333,18.9527666667,5.79563333333,7.7049,6.2958,8.79376666667,10.0459333333,19.3948,8.76108333333
437.56,8.20206666667,20.2233814815,13.9232666666,19.0299666667,5.8254,7.74246666667,6.346,8.807,10.094,19.4515333333,8.81529166667
437.91,8.19573333334,20.2576592593,13.941,19.0496,5.80903333333,7.7373,6.32646666667,8.80366666667,10.1133466667,19.465,8.779375
438.27,8.21113333333,20.2846925926,13.9738666667,19.0975,5.82636666666,7.72993333333,6.348,8.82093333333,10.125,19.5118,8.77683333333
438.62,8.21693333334,20.2842037037,13.9915333333,19.1198,5.81466666666,7.69499999999,6.3316,8.82190000001,10.12968,19.5158666667,8.787875
438.98,8.21566666667,20.308462963,14.0206666667,19.1517666667,5.80563333334,7.69553333334,6.3246,8.81413333335,10.13204,19.5372,8.78941666667
439.33,8.2376,20.3543740741,14.0524666667,19.1832666667,5.83363333333,7.73153333333,6.33966666667,8.84613333334,10.1720133333,19.5734666667,8.82866666667
439.69,8.25699999999,20.3853925926,14.0634,19.2134666667,5.83766666666,7.74256666667,6.35666666667,8.85803333333,10.1918133333,19.6102,8.805625
440.04,8.27066666667,20.4039851852,14.0778,19.2535,5.85913333333,7.75076666666,6.38106666667,8.8787,10.19788,19.6314666667,8.82120833333
440.40,8.26166666666,20.3896666667,14.0673333333,19.2558,5.85096666667,7.7309,6.3526,8.86196666667,10.1766133333,19.6374666667,8.81170833333
440.75,8.29513333334,20.4116851852,14.0832666667,19.2873333333,5.86013333334,7.74803333334,6.36033333333,8.88539999999,10.1956533333,19.6604,8.82154166667
441.11,8.31546666667,20.4360259259,14.1162666667,19.3256333333,5.89753333333,7.77896666667,6.39566666667,8.92449999999,10.2333466667,19.6985333333,8.83741666667
441.47,8.30620000001,20.4225333333,14.1085333333,19.3490666667,5.89896666666,7.77393333333,6.37706666666,8.94146666667,10.23276,19.7089333333,8.81733333333
441.82,8.329,20.4506296296,14.1428666667,19.3967,5.93636666667,7.78363333334,6.4038,8.97806666667,10.2760266667,19.7475333333,8.84675
442.18,8.33040000001,20.4455851852,14.1432666667,19.414,5.93193333333,7.7749,6.39153333333,8.9842,10.2667733333,19.7497333333,8.82125
442.53,8.36326666666,20.4755259259,14.1718,19.4702,5.96336666666,7.81696666667,6.42486666667,9.01766666667,10.3042533333,19.8044,8.83133333333
442.89,8.40873333333,20.4899407407,14.2028666667,19.5257333333,5.99576666667,7.83363333333,6.45246666667,9.05749999999,10.34528,19.8445333333,8.85320833333
443.24,8.42846666667,20.4509037037,14.2284666667,19.5541,6.00299999999,7.82893333333,6.4662,9.06263333333,10.3492,19.8646666667,8.84004166667
443.60,8.45066666667,20.4320962963,14.2514666667,19.5784333333,6.01326666667,7.82936666667,6.47553333333,9.07906666666,10.36384,19.8833333333,8.869125
443.95,8.44993333333,20.3662777778,14.2306,19.5523,6.00296666667,7.82390000001,6.47193333334,9.06843333333,10.3570933333,19.8672,8.85058333333
444.31,8.45153333334,20.3400962963,14.2404,19.5818333333,6.01176666666,7.84506666666,6.4906,9.08976666667,10.38028,19.8742666667,8.85504166667
444.66,8.4564,20.2869555556,14.2356,19.5858333333,6.01366666666,7.84879999999,6.4938,9.08696666666,10.3958,19.8691333333,8.84554166667
445.02,8.47226666666,20.2461407407,14.2386,19.5952,6.02176666667,7.85783333333,6.50453333333,9.0932,10.40732,19.8723333333,8.86404166667
445.37,8.47360000001,20.211062963,14.221,19.5968,6.01363333333,7.8462,6.50253333333,9.07336666665,10.4146,19.8521333333,8.85766666667
445.72,8.45993333333,20.1662555556,14.1925333333,19.6028333333,5.99280000001,7.8326,6.4898,9.0564,10.4009066667,19.8514,8.85304166667
446.08,8.46519999999,20.1269333333,14.1898666667,19.6028,5.9894,7.83589999999,6.49273333333,9.063,10.4215866667,19.8604666667,8.86345833333
446.43,8.45593333333,20.0675148148,14.1719333333,19.5876666667,5.97766666666,7.81823333333,6.49146666667,9.04976666667,10.4122933333,19.8331333333,8.84741666667
446.79,8.45686666667,20.0273296296,14.1611333333,19.5936,5.98043333333,7.82143333333,6.5028,9.05356666666,10.4198266667,19.8347333333,8.84158333333
447.14,8.44380000001,19.9975444445,14.1371333333,19.6071,5.96643333333,7.81156666666,6.4848,9.04813333333,10.4163733333,19.8408,8.83683333333
447.50,8.45159999999,19.9772296296,14.1520666667,19.6401666667,5.97736666666,7.83606666667,6.50466666667,9.06186666667,10.43408,19.8504,8.85929166667
447.85,8.47106666668,19.9772444444,14.1532666667,19.6861,6.00076666667,7.83256666667,6.50873333333,9.08243333333,10.46408,19.8705333333,8.8745
448.21,8.45166666666,19.9459555556,14.1154,19.6929,5.98923333333,7.81116666667,6.48266666667,9.06403333333,10.464,19.8743333333,8.86
448.56,8.46653333333,19.9271740741,14.1352666667,19.7368,6.01119999999,7.82213333333,6.50206666667,9.08606666667,10.47472,19.8962,8.88433333333
448.92,8.47753333333,19.8996407407,14.1194,19.7546333333,6.00196666667,7.82070000001,6.4942,9.0904,10.4912133333,19.9119333333,8.86583333333
449.27,8.50779999999,19.8846185185,14.1482666667,19.7898,6.03216666666,7.84713333333,6.5304,9.12466666667,10.52052,19.9562666667,8.89016666667
449.62,8.54460000001,19.8651888889,14.1610666667,19.8261,6.06719999999,7.86693333334,6.56813333333,9.15449999999,10.5558133333,19.9629333333,8.9195
449.98,8.52686666667,19.8321555556,14.1388,19.8507333333,6.05019999999,7.84406666667,6.53473333333,9.13606666666,10.5434533333,19.9588666667,8.92758333333
450.33,8.52033333335,19.8147814815,14.1412666667,19.8820333334,6.05586666667,7.84843333333,6.52666666667,9.15029999999,10.5686,19.9793333333,8.92704166667
450.69,8.54919999999,19.8406740741,14.1649333333,19.9319333333,6.0768,7.8675,6.54873333333,9.19026666667,10.60264,20.0204666667,8.95883333333
451.04,8.55973333332,19.8172111111,14.1652,19.9458333333,6.09003333333,7.87026666666,6.55986666667,9.1871,10.6121066666,20.0053333334,8.94695833333
451.40,8.55259999999,19.8097851852,14.1559333333,19.9642,6.09326666667,7.86933333334,6.55813333333,9.20896666668,10.6440266667,20.0250666667,8.93479166667
451.75,8.56240000001,19.8040518518,14.1854,20.0019,6.10039999999,7.89666666667,6.56766666667,9.22969999999,10.6647066667,20.0439333333,8.93708333333
452.10,8.56979999999,19.7907407407,14.2215333333,20.0127333333,6.10553333334,7.88943333334,6.5788,9.2442,10.6630666667,20.0371333333,8.90983333333
452.46,8.55526666666,19.7873222222,14.2078666667,20.0186,6.08636666667,7.87640000001,6.5528,9.22056666667,10.6681733333,20.0480666667,8.87895833333
452.81,8.53546666666,19.7940148148,14.2132666667,20.0301666667,6.07749999999,7.85223333333,6.54386666667,9.20443333333,10.66116,20.0581333333,8.86858333333
453.17,8.54313333333,19.8059777778,14.2238666667,20.0582666667,6.08850000001,7.86963333333,6.54493333333,9.22263333333,10.6783466667,20.0757333333,8.88933333333
453.52,8.55646666667,19.8256111111,14.2598666667,20.0760333333,6.09193333334,7.88450000001,6.5434,9.23733333333,10.6926666667,20.1082666667,8.86966666667
453.87,8.61286666665,19.8612888889,14.3153333333,20.1304,6.1268,7.93709999999,6.60386666667,9.28893333333,10.7418533333,20.1459333333,8.89283333333
454.23,8.65666666667,19.8830518519,14.3398666667,20.1670333333,6.1421,7.95930000001,6.6212,9.30786666668,10.7572533333,20.1743333333,8.91458333333
454.58,8.64979999999,19.8891037037,14.3606,20.2070333333,6.14503333333,7.95440000001,6.6082,9.3142,10.7637866667,20.1932666667,8.907375
454.93,8.71433333333,19.9659481482,14.419,20.2904333333,6.20860000001,8.00990000001,6.66633333333,9.37699999999,10.8338266667,20.2714666667,8.98508333333
455.29,8.7562,20.0074592593,14.4551333333,20.3443666667,6.217,8.00570000001,6.67993333333,9.37470000001,10.8434133334,20.3076,8.98908333333
455.64,8.76939999999,20.0361481482,14.4842,20.3647666667,6.22556666667,8.01446666667,6.67353333333,9.38023333332,10.84036,20.3312666667,8.993375
456.00,8.82966666667,20.0989,14.5059333333,20.4375666667,6.24843333333,8.04683333333,6.70233333333,9.41273333334,10.88772,20.4031333333,9.03820833333
456.35,8.86753333335,20.1618,14.567,20.4988666667,6.2788,8.06786666667,6.75126666667,9.45689999999,10.9362933333,20.4400666667,9.076375
456.70,8.92226666667,20.2238814815,14.6272,20.5564333333,6.33850000001,8.12116666667,6.79113333333,9.49833333333,10.98588,20.4644,9.1415
457.06,8.9518,20.3026074074,14.6722,20.595,6.35726666667,8.14350000001,6.80993333333,9.52349999999,11.0300933333,20.5140666667,9.151125
457.41,8.94693333332,20.3162148148,14.6849333333,20.6176666667,6.34870000001,8.11739999999,6.7896,9.5284,11.0230933333,20.5146,9.16675
457.76,8.95166666666,20.3707481482,14.6986,20.6447666666,6.35546666667,8.11029999999,6.78446666667,9.53149999999,11.0244666667,20.5239333333,9.16045833333
458.12,8.95526666668,20.4357518519,14.7468,20.6784333333,6.3578,8.10763333333,6.77946666667,9.53999999999,11.0382,20.5639333333,9.15979166667
458.47,8.95253333333,20.4600444444,14.7644666667,20.6679333333,6.35470000001,8.09143333334,6.7734,9.51743333333,11.0305866667,20.5625333333,9.15029166667
458.82,8.92566666667,20.4854407407,14.7697333333,20.6722666667,6.33639999999,8.06690000001,6.74866666667,9.51206666666,11.0234533333,20.5568,9.11279166667
459.18,8.93093333333,20.5275518519,14.8058666667,20.6981666667,6.35613333333,8.08760000001,6.7566,9.52866666667,11.0343333333,20.5704,9.12629166667
459.53,8.95773333333,20.6118740741,14.8558666667,20.7563666667,6.37606666666,8.09956666667,6.79006666667,9.56816666667,11.07676,20.6167333333,9.14625
459.88,8.97379999999,20.6696222222,14.9066666667,20.7784333333,6.39066666667,8.11263333333,6.80393333333,9.58703333333,11.09988,20.6429333333,9.15408333333
460.24,8.97966666667,20.719462963,14.9316666667,20.8127666667,6.39226666667,8.11436666667,6.788,9.5988,11.0992133333,20.6678,9.15675
460.59,8.96646666668,20.7702074074,14.9529333333,20.8536,6.3774,8.09666666667,6.76193333334,9.59970000001,11.08876,20.7025333333,9.12725
460.94,8.97113333333,20.8321407407,14.9929333333,20.9151666667,6.36393333334,8.07736666667,6.7454,9.59953333332,11.07456,20.7292666667,9.116125
461.29,8.97219999999,20.9110703704,15.0306666667,20.9554,6.36740000001,8.07866666666,6.75606666667,9.6037,11.0942533333,20.7660666667,9.1095
461.65,9.00086666667,21.0234703704,15.1182666667,21.0343,6.40903333334,8.11226666667,6.77473333333,9.63843333333,11.1369733333,20.8447333333,9.13825
462.00,9.04713333333,21.1465185185,15.182,21.1314333334,6.46279999999,8.14736666666,6.82446666667,9.69873333334,11.1924533334,20.9084666667,9.17783333333
462.35,9.07379999999,21.2477555556,15.2255333333,21.2197666667,6.46786666667,8.1698,6.82826666667,9.73693333335,11.2229066667,20.9596666667,9.18516666667
462.71,9.14000000001,21.4153370371,15.3315333333,21.3535333333,6.50703333334,8.21556666667,6.87613333333,9.79689999999,11.2851333333,21.0687333333,9.2495
463.06,9.13759999999,21.5169703704,15.3609333333,21.4217333333,6.48683333333,8.18453333333,6.84426666667,9.79566666667,11.29244,21.0930666667,9.21925
463.41,9.1662,21.6304407407,15.4183333333,21.4903666667,6.49730000001,8.20090000001,6.83586666667,9.79713333333,11.3130133333,21.1347333333,9.21220833333
463.76,9.18993333332,21.7747851852,15.5102,21.6038666667,6.52380000001,8.21183333333,6.84726666667,9.82793333333,11.3452933333,21.1956666667,9.22075
464.12,9.19933333334,21.9004259259,15.5693333333,21.6700333333,6.53086666667,8.20590000001,6.86053333333,9.83726666667,11.3736933333,21.2372666667,9.22554166667
464.47,9.28713333335,22.0745444445,15.7024,21.7961666667,6.59620000001,8.26563333333,6.93586666667,9.90083333333,11.4853466667,21.3364,9.29516666667
464.82,9.3452,22.2164037037,15.7972666667,21.8872333333,6.66576666666,8.33173333334,6.99566666667,9.97160000001,11.5685066667,21.4110666667,9.35104166667
465.17,9.43286666667,22.3822777778,15.8938666667,22.0302333333,6.73203333334,8.3945,7.04546666667,10.0415333333,11.62844,21.5108666667,9.37895833333
465.53,9.47366666666,22.5273333333,15.9322,22.1273,6.75396666667,8.40586666667,7.0704,10.0861666667,11.6960533333,21.5798,9.39704166667
465.88,9.4396,22.584737037,15.9718666667,22.1616333333,6.71419999999,8.37696666667,7.032,10.0494,11.67172,21.5772,9.369625
466.23,9.44146666667,22.7048407407,16.0310666667,22.2395666667,6.7358,8.38183333334,7.05486666667,10.0702666667,11.6980266667,21.6304666667,9.37116666667
466.58,9.44040000001,22.7688592593,16.059,22.2630333333,6.72713333334,8.36156666667,7.02346666667,10.0758333333,11.69864,21.6294666667,9.338
466.94,9.48033333332,22.8985555556,16.1401333333,22.3283,6.78033333334,8.41563333333,7.06986666667,10.1236,11.7511866667,21.7292,9.38725
467.29,9.49713333333,23.0126962963,16.2070666667,22.3977,6.79903333333,8.41829999999,7.09433333333,10.1522666667,11.7862666667,21.7701333333,9.432875
467.64,9.51460000001,23.0958481482,16.2315333333,22.4457666667,6.81853333333,8.42220000001,7.10126666667,10.1824333333,11.81016,21.8002,9.417125
467.99,9.5648,23.2323148148,16.3136,22.5583666667,6.8588,8.48496666667,7.14926666667,10.2364,11.86816,21.8805333333,9.451125
468.35,9.52933333332,23.278537037,16.2773333333,22.5489333333,6.82270000001,8.4401,7.10366666667,10.2143666667,11.8253333333,21.8636,9.376
468.70,9.55186666665,23.3676962963,16.3006,22.6020333333,6.81996666666,8.42686666667,7.0902,10.2159333333,11.8322933333,21.8695333333,9.36883333333
469.05,9.54566666667,23.4418259259,16.3498666667,22.6346666667,6.80796666667,8.43013333334,7.07513333333,10.2208333333,11.8442133333,21.8874666667,9.353875
469.40,9.56106666667,23.5255888889,16.4104,22.6777,6.81119999999,8.44123333334,7.06626666667,10.2300666667,11.8366666667,21.9082,9.340125
469.75,9.60859999999,23.6233,16.456,22.7398333333,6.83323333333,8.46933333333,7.1046,10.246,11.8771866667,21.9623333333,9.36320833333
470.11,9.63566666665,23.7120814815,16.5082,22.7667,6.84963333333,8.46850000001,7.09913333333,10.2666666667,11.8962666667,21.9716666667,9.36954166667
470.46,9.6314,23.7921740741,16.562,22.8238666667,6.83849999999,8.45423333334,7.10326666667,10.2669,11.9075866667,22.0098666667,9.375875
470.81,9.6796,23.8893481482,16.6287333333,22.9165333333,6.85870000001,8.46449999999,7.11573333333,10.3084333333,11.9551066667,22.0429333333,9.36425
471.16,9.66693333333,23.908737037,16.6256666667,22.9377333333,6.83906666666,8.43233333333,7.09286666667,10.2892333333,11.93124,22.0542666667,9.30133333333
471.51,9.70006666667,23.9874481481,16.697,23.0015666667,6.84270000001,8.44009999999,7.11266666667,10.3025333333,11.9687866667,22.0924,9.354375
471.87,9.70019999999,24.0208925926,16.7116,23.033,6.83746666667,8.40413333333,7.09493333333,10.3044333333,11.9724666667,22.0918666667,9.30566666667
