wavelength,Back_ConAlbf,Belly_ConAlbf,Breast_ConAlbf,Crissum_ConAlbf,Crown_ConAlbf,DorTail_ConAlbf,Patch10_ConAlbf,Rump_ConAlbf,Throat_ConAlbf,WingTip_ConAlbf
804.68,3.44533333333,26.7662666667,18.3313333333,20.6891333333,5.355,3.96853333333,2.0838,4.41133333333,14.1137333333,10.4442666667
804.99,3.54606666667,26.9253333333,18.3728,21.143,5.67366666666,4.6308,2.36953333333,4.55026666667,14.6266,11.164
805.30,4.60593333333,27.1509333333,19.0558,21.683,6.133,5.04933333333,3.13626666666,4.97817777778,14.9261333334,12.0852
805.60,5.2276,27.3740666667,19.5608666667,22.0568666667,6.30886666666,5.55286666667,4.07306666667,5.84822222222,15.3090666667,12.2682666667
805.91,6.72360000001,28.4692,20.5927333333,23.6054,7.28373333333,6.64219999999,5.34313333333,6.81286666666,16.5733333333,13.2034666667
806.21,7.4602,29.6769333333,21.4561333333,24.5073333333,8.278,7.72180000001,6.50313333333,7.60191111111,17.3006,13.5296
806.52,7.7942,30.3269333333,22.2630666667,24.8200666667,8.56213333333,7.96566666667,6.72379999999,8.24628888889,17.2876,14.3136
806.83,7.42306666666,29.8836666667,22.5352666667,24.4972,8.12973333333,7.96340000001,6.15946666666,7.65582222222,17.5146666667,13.4663333333
807.13,7.52979999999,29.829,23.1196666667,24.3846,8.19653333333,7.76066666666,5.90613333334,7.55857777778,17.6667333333,12.8802666667
807.44,6.54606666666,28.7425333334,22.2394,23.187,7.34719999999,6.88206666666,5.02146666666,6.93951111111,17.1748666667,12.5666666667
807.74,6.38020000001,28.3681333333,22.3176,22.309,7.03133333333,6.4756,4.67020000001,6.87208888889,17.0401333334,12.4044666667
808.05,5.20526666666,27.172,21.245,20.6675333333,5.46673333334,4.78113333333,3.27453333334,5.84871111111,16.0487333333,10.7623333333
808.35,5.56173333334,27.7993333333,21.7402,20.3129333334,5.32233333333,4.22653333333,3.07540000001,6.32908888889,15.8195333333,10.7366
808.66,4.24333333333,27.2324,20.8864666667,18.6516,4.40353333333,3.62073333334,2.13113333334,5.63255555556,15.2570666667,9.60873333334
808.97,3.35266666667,26.812,20.1162,17.8004,3.7404,2.85853333333,0.988399999992,4.65759999999,14.7482,9.89346666667
809.27,2.58493333333,25.7434,19.7083333333,16.8804666667,3.58593333333,2.29346666667,0.515066666659,4.36015555555,14.4218,9.70846666667
809.58,2.4036,25.5786666667,19.8813333333,17.0622666667,3.61033333333,2.09686666667,0.672666666667,4.8763111111,15.2918666667,10.7914666667
809.88,2.41326666667,25.2891333333,19.8994666667,17.2952,4.10246666667,2.6144,0.844666666674,5.08135555556,15.9980666667,10.7190666667
810.19,2.86573333333,25.8706,20.6468666667,17.8607333334,5.72146666666,3.2736,1.58193333334,6.16582222222,16.3283333333,12.0299333333
810.49,3.12346666667,25.7978,21.1322666667,17.7062,6.4422,3.08446666667,1.39573333335,6.31844444444,16.6130666667,11.908
810.80,3.681,25.9422666667,21.6838,18.1009333333,7.07779999999,3.49486666667,2.15379999999,7.09733333333,17.1708666667,11.9725333333
811.10,4.9614,27.3026,22.948,20.1252,9.25826666667,5.6262,4.09433333333,8.8342888889,18.969,13.6320666667
811.41,4.4348,27.6565333333,22.5036666667,19.8640666667,9.10233333333,5.1626,3.58073333333,8.33255555555,18.5541333333,13.1780666667
811.71,4.71053333333,28.2044666667,23.3478666667,20.6714666667,9.89786666668,6.10226666668,4.12653333333,8.59053333333,18.8516666667,13.1484
812.02,4.39273333333,27.8857333333,23.0382666667,20.4452,9.80153333333,5.97006666665,3.22206666666,8.29864444444,18.4518666667,12.5882666667
812.32,2.56853333333,26.951,21.8234666667,19.5195333333,8.89219999999,5.26466666666,2.05873333333,7.65677777778,17.3138,10.9803333333
812.63,0.657666666668,26.3278,20.3588,18.5650666667,7.663,3.6672,0.338800000008,6.44751111112,15.8844,9.26766666666
812.93,-0.452000000001,26.3452,19.5583333333,17.0282,6.24493333334,2.13853333333,-1.63659999999,4.8560888889,14.4476,7.21873333332
813.24,-0.630133333335,26.7580666667,19.7968,16.433,5.85353333333,1.88006666667,-2.39839999999,4.54944444444,13.9226666667,6.99173333334
813.54,-0.203133333333,26.9914666667,19.6245333333,16.2963333333,5.82446666667,1.9482,-2.354,4.57637777778,14.0130666667,6.72760000001
813.85,1.65686666667,28.3625333333,21.0294,17.5784666667,7.18613333333,4.11759999999,-0.137333333333,6.85944444444,15.1470666667,8.77433333333
814.15,2.77773333334,29.0995333333,21.5996666667,18.0746,7.56693333332,4.41573333333,0.373600000006,7.19346666666,15.4884,9.59773333334
814.46,1.93886666667,27.7652,20.4010666667,16.6668,6.03619999999,2.82713333334,-1.03153333334,6.23046666667,13.7630666667,8.09933333334
814.76,3.20026666667,29.0408,21.6713333334,18.1102,7.15093333333,4.51100000001,0.360933333334,7.75880000001,15.1282666667,9.31633333334
815.07,3.23566666667,28.8424,21.274,18.4286666667,7.72666666666,5.11386666667,0.874133333334,8.24426666667,15.2951333333,9.8466
815.37,4.49073333333,29.4905333333,22.389,19.0462666667,8.35186666665,6.08326666666,2.40746666667,9.40440000001,16.1852666667,10.8332666667
815.68,5.84366666667,30.4252666667,23.9416,19.5152,8.88893333333,6.71233333334,3.2008,10.0594666667,17.2932,11.7512666667
815.98,6.69406666667,30.8344,24.8702,19.8175333333,9.66700000001,7.67893333334,3.85773333333,10.6976444444,17.5832,12.1842666667
816.29,7.08506666667,30.1291333333,24.753,20.1781333333,10.5118,8.518,4.5304,11.1971777778,17.3653333333,12.8260666667
816.59,5.45366666667,28.1894,23.1429333333,19.0527333333,8.83586666665,6.764,3.2316,9.9749111111,15.9361333334,11.2527333333
816.89,5.1832,27.8640666667,23.4138666667,19.3209333333,8.24853333332,6.41653333333,3.1278,9.90173333334,15.4513333333,11.5014666667
817.20,3.5574,27.4804666667,22.3778,18.8842,6.94100000001,5.62420000001,2.1858,8.35546666666,14.6500666667,9.96793333334
817.50,5.34413333334,28.7616666666,23.6662666667,20.3017333333,8.75266666667,7.98040000001,4.119,10.5843333333,15.7923333333,11.3094666667
817.81,5.56133333333,29.6633333333,24.0846,20.6737333333,9.29179999999,8.64413333333,4.73213333333,11.2174222222,16.4336,11.8998
818.11,5.74026666666,29.4541333333,24.4252,20.4218,9.4954,8.96619999999,4.92966666666,11.0725555556,16.4765333333,12.3656666666
818.41,6.28706666667,29.5847333333,24.6816,20.2688666667,9.45026666667,8.96799999999,5.15613333333,11.1533111111,16.6864666667,12.4634666667
818.72,5.82086666667,29.8972666667,24.5104666667,20.1904666667,9.18080000001,8.51806666665,4.4496,11.0501333333,16.3505333333,12.0762
819.02,6.11053333333,29.7924666667,24.6320666667,20.5985333333,9.5248,8.81380000001,5.20226666667,11.6226222222,16.5997333333,12.2351333333
819.33,7.31059999999,30.5998,25.865,22.4622,10.8080666667,10.7133333333,7.22853333334,13.4216666667,18.0998666667,13.7942
819.63,8.47766666666,31.6849333333,27.1376,24.166,11.4998666667,11.7408666667,8.4274,14.3368888889,19.9046,14.819
819.93,10.6525333333,34.2586,29.4091333333,26.6144,13.6037333333,14.2396,11.0226,16.7514666667,22.5528,17.0914
820.24,11.5896666667,35.0215333333,30.0158666667,27.5148,14.2091333333,15.0768666667,11.858,17.4043555555,23.1992,17.6648
820.54,12.7440666667,35.8245333333,31.0228,28.5684,14.9270666667,15.8481333333,12.7508666667,18.4162222222,24.152,18.6137333333
820.85,12.7845333333,36.1237333333,31.2252666666,28.8416,14.8374,15.8072,12.7670666667,18.4698,24.3469333333,18.7515333333
821.15,13.4898666667,36.5078,31.8647333333,29.5582666667,15.2988666667,16.4874666667,13.4090666667,18.9612444444,24.991,19.4524
821.45,13.4031333334,36.6327333333,31.9346,29.7048666667,15.2206666667,16.4030666667,13.3850666667,18.8731111111,25.0225333333,19.3332
821.76,13.5516,36.9528,32.1536,29.9999333333,15.2975333333,16.6296666667,13.6462666667,19.1106,25.3944,19.4050666666
822.06,13.7564,37.127,32.3277333333,30.4470666667,15.4907333333,16.8368666667,13.9871333333,19.2840444445,25.6649333333,19.7076666667
822.36,14.1452666667,37.5446666667,32.7592,30.9147333333,15.8053333333,17.2134666667,14.3198666667,19.6182444445,25.9875333333,20.0976
822.67,14.4826666667,37.9309333333,32.9802,31.1529333333,15.9352,17.2728666667,14.429,19.7716666667,26.172,20.3138666667
822.97,14.9459333333,38.2856666667,33.5169333333,31.5618666667,16.4712666667,17.7237333333,14.8728666667,20.2443333333,26.4187333333,20.7651333333
823.27,15.0072666667,38.0096,33.3896666667,31.4118,16.503,17.5837333334,14.7071333333,20.1117333333,26.1825333333,20.6678666667
823.58,15.0556666667,38.3564666667,33.4984666667,31.5131333333,16.6628666667,17.7324666667,14.7406,20.2623333333,26.3652666667,20.7642666667
823.88,14.7084666667,38.1317333333,33.1473333333,31.2746666667,16.4988666667,17.4688,14.4035333333,20.0123555555,26.0487333333,20.5138
824.18,14.592,38.0158,32.8842666667,31.2121333333,16.3724666667,17.4253333333,14.2601333333,19.8658666667,25.981,20.4911333333
824.49,14.2887333333,37.8175333333,32.538,30.9955333333,16.2288666667,17.1237333334,13.9469333333,19.6265555556,25.6386,20.2498
824.79,14.3448,37.7661333333,32.6447333333,31.0729333333,16.365,17.2431333333,14.0726,19.8763111111,25.6498666667,20.4242666667
825.09,14.2910666667,37.5242,32.6078,30.9649333333,16.4069333334,17.1993333333,13.9254666667,19.8858444444,25.497,20.4004
825.39,14.6802,37.8898666667,33.0090666667,31.0225333333,16.8458666667,17.5562666667,14.1766666667,20.1854,25.6934666667,20.6025333333
825.70,14.2356666667,37.3938,32.5544,30.6881333333,16.6343333334,17.2574,13.8947333334,19.8519111111,25.4917333333,20.2239333333
826.00,13.1471333333,36.3857333333,31.5498,29.7596666667,15.7968,16.4634666667,13.0593333333,18.8346444444,24.6294,19.1371333333
826.30,11.7776,35.2675333333,30.1705333333,28.5630666667,14.4622666667,15.4604,11.9324,17.6859333333,23.483,18.0795333334
826.61,11.9072666667,35.5334666667,30.5403333333,28.7482666667,14.5850666667,15.6416666667,12.1548666667,17.6185333333,23.5948666667,18.2566666667
826.91,11.9080666667,34.8806,30.3153333333,28.6182666667,14.4660666667,15.3336666667,12.1798666667,17.3782,23.3210666667,18.0868
827.21,12.0506666667,34.8622666667,30.4622,28.5363333333,14.3876666667,15.4698,12.1771333333,17.3409111111,23.335,18.0565333333
827.51,12.2646666667,35.3524666667,31.0454,28.779,14.7679333334,15.7325333333,12.4654666667,17.4729333333,23.5000666667,18.2894
827.82,12.2,35.1295333333,31.0629333333,28.511,14.5668,15.6777333333,12.3852,17.2296666667,23.3628666667,17.8592666667
828.12,12.784,35.2517333333,31.1631333333,28.3981333333,14.9542666667,16.0031333333,12.7841333334,17.4447111111,23.5165333333,18.0396666667
828.42,12.9367333333,35.264,31.1758,28.3382,15.0981333333,15.9402,12.9568,17.4727333333,23.3596666667,18.1339333334
828.72,11.8087333333,33.9237333333,30.0947333334,27.4246,14.1836,15.0518,11.9718,16.6425333333,22.4411333333,17.0435333333
829.02,10.8811333333,32.7922,29.0279333333,26.1253333333,13.113,14.0181333333,10.7806,15.5731555556,21.2214,16.1015333333
829.33,11.4523333333,32.7723333333,29.6284,26.1678,13.3904,14.3102666667,11.0366666667,15.9296666667,21.455,16.4043333333
829.63,11.418,32.6562666667,29.3807333333,25.6307333333,13.2928,13.6228,10.9548666667,15.6442444444,21.163,15.7926666667
829.93,9.94899999999,31.5106,27.5716666667,24.0534666667,11.7018,12.1734,9.50286666667,14.4420888889,19.7896,14.0089333333
830.23,8.89353333334,30.8082666667,26.7567333334,22.6014,10.6694666667,11.4396,8.63686666667,13.0419555555,18.6610666667,12.8060666667
830.54,8.34820000001,30.1868,25.8445333333,21.8161333333,9.85053333333,10.7848,8.60986666667,12.2272,17.9372666666,12.3542666667
830.84,7.58673333334,27.8753333333,24.351,20.811,8.58473333334,9.73100000001,7.24373333333,10.8433777778,16.733,10.768
831.14,7.75626666667,27.8928,24.1427333333,21.1138666667,8.55773333333,9.39893333335,7.1954,10.7612888889,16.5545333333,11.0337333333
831.44,7.89773333333,28.0176666667,23.7729333333,21.8386,8.64899999999,8.94473333332,6.93039999999,10.4156222222,16.6668,10.7514
831.74,7.69866666667,27.7676,23.0964,21.4679333333,8.50160000001,8.448,6.39906666666,9.91335555556,16.4372666667,10.3288
832.04,8.15766666667,28.6049333333,23.1806666667,22.0092,9.02366666667,8.71140000001,6.90813333334,10.0673555555,17.1531333334,11.1181333333
832.35,9.46146666668,29.9042666667,24.8298,23.9709333333,10.5320666667,10.2148,8.4572,11.6354222222,18.487,12.6
832.65,9.01553333333,30.2816,24.5267333333,24.2292,10.2628666667,9.8386,7.95186666666,11.204,18.0816666667,12.3328666667
832.95,9.3048,30.4458,24.7118,24.5632666667,10.5347333333,10.1960666667,8.05099999999,11.4180444445,18.4312666667,13.0422
833.25,10.1641333333,31.2474,25.9348666667,26.0270666667,11.6334,11.2476,9.13859999999,12.5420666667,19.7638,14.2494
833.55,10.7847333333,31.7249333333,26.4106666667,26.8056,12.0256,11.7695333333,9.42686666667,13.5021333333,20.7178666667,15.231
833.85,11.3826666667,32.3336,27.1500666667,27.6066,12.9364666667,12.4745333333,10.0188,14.2133111111,21.4235333333,16.0334666667
834.16,12.6206666667,33.8798666667,28.5424,28.7568,14.2444,13.9282,11.5648666667,15.5163111111,22.7707333333,17.4865333333
834.46,12.0962,33.7277333333,28.0335333333,28.3900666667,13.8412,13.8896666667,11.1508,15.0766222222,22.6958666667,16.937
834.76,11.0682666667,32.9538666667,27.2749333333,27.6095333333,12.8982,13.2162666667,10.2704666667,14.1942222222,22.014,16.2453333333
835.06,9.94080000001,32.5280666667,26.4832,27.0397333333,11.9834,12.4570666667,9.34273333333,12.9188,21.3973333333,15.5121333333
835.36,9.52739999999,32.0732,26.2004666667,26.6793333333,11.4051333333,12.1927333333,8.98553333333,12.1780444444,20.9450666667,14.9843333333
835.66,8.96420000001,31.8426,25.1761333333,25.9418666667,10.5982,11.4871333333,8.32140000001,11.0426888889,20.8684666667,14.0514
835.96,8.63259999999,30.9017333333,24.7522,25.5874,10.0442666667,11.36,8.18913333335,10.7515111111,21.0569333333,13.9540666667
836.26,8.77453333333,31.4135333333,24.6814666667,26.0621333333,10.049,11.6502666667,8.45586666667,10.8033777778,21.6012,13.7092
836.57,8.29839999999,30.3315333333,23.1851333333,24.2670666667,8.69993333333,10.855,7.39966666667,9.19428888888,20.6281333333,13.0366666666
836.87,7.07553333333,29.0252,21.6928666667,23.2905333334,7.3704,9.48173333335,5.67753333333,7.46235555556,19.4768666667,11.6784666667
837.17,4.122,26.4877333333,18.4648666667,19.9683333333,3.95373333333,6.24606666667,2.408,3.768,16.7824,7.89686666668
837.47,0.705333333333,23.1512666667,14.8464,16.348,0.568866666666,2.07060000001,-1.4334,-0.204733333332,13.7543333333,4.35706666667
837.77,1.72913333333,23.3751333333,15.1223333333,16.6130666667,0.7632,1.62186666667,-0.608333333332,0.143111111112,14.2994666667,5.0208
838.07,2.4606,23.9757333333,15.9152666667,16.4606,1.297,2.99406666666,0.157533333332,1.03035555556,14.3151333333,5.32133333333
838.37,4.38053333333,24.0095333333,17.1155333334,18.0610666667,2.657,4.64386666666,1.96293333333,3.11586666667,15.2723333333,6.906
838.67,3.50673333333,22.4658666667,15.7744,17.026,1.31346666667,2.83780000001,0.706266666664,1.84206666667,13.2961333333,6.0842
838.97,5.47233333333,23.9002,17.0872666667,17.8549333333,3.03486666667,4.22926666666,2.68126666667,3.70908888889,13.6868,8.05606666667
839.27,7.30733333333,25.86,18.7070666667,18.4816666667,5.57533333333,5.77693333333,4.44833333334,5.00595555555,14.7923333333,10.0236666667
839.57,6.04546666667,23.7157333333,17.8733333333,16.822,3.9784,4.1458,3.13026666667,3.39306666667,13.4169333333,8.44673333333
839.87,6.15753333334,23.7299333333,18.6975333333,17.466,4.9616,3.9314,4.00233333333,3.67868888889,13.7004666667,8.06406666666
840.17,6.84433333333,24.2510666667,19.5974,17.7028,5.5772,4.22739999999,5.25753333333,3.95895555556,14.3753333333,8.08779999999
840.47,7.6566,24.7466,20.5008666667,18.3422,6.2016,4.65126666667,5.68886666667,4.03891111111,14.8002666667,8.88493333334
840.77,7.4062,24.715,20.1212,18.509,5.81806666667,4.59393333333,6.46053333334,4.49695555556,15.1272,8.72733333334
841.07,6.55506666667,23.7050666667,19.4671333333,17.1004666667,4.77066666667,3.19699999999,5.39033333333,3.02757777778,14.2131333333,7.53406666667
841.37,6.62853333333,23.3715333333,19.2494,17.2774666667,4.49106666666,1.78113333334,5.38173333333,2.06108888889,14.5802666667,7.17546666667
841.67,7.13153333333,24.6214666667,20.6508666667,18.1142666667,5.36526666667,1.54046666666,5.69713333333,1.74851111111,15.1659333333,7.60973333332
841.97,8.71146666667,27.0756,22.89,19.7954,7.11639999999,3.55826666666,7.53906666667,3.93095555556,17.9822,9.42039999999
842.27,6.12986666665,24.8320666667,21.7599333333,18.4787333333,4.63833333333,1.08873333333,4.41453333334,1.75997777778,16.1224666667,7.08426666667
842.57,3.71793333333,22.9004666667,19.4228666667,17.0833333334,1.66673333334,-1.2338,1.74686666667,-0.65702222222,15.2243333333,3.79813333333
842.87,6.26606666667,25.3686,21.5864666666,18.9263333333,4.7436,1.00966666666,3.76606666667,1.61855555556,17.5482666667,5.84933333333
843.17,4.55780000001,24.3538666667,19.9829333333,17.7550666667,2.32993333333,-1.02026666666,1.6666,0.44231111111,16.1903333333,4.40466666667
843.47,4.23933333332,23.6068666667,19.6409333333,17.6752666667,2.4958,0.136666666665,1.65806666666,0.598288888891,16.6154666667,5.70946666667
843.77,4.4388,22.8062,19.6258666667,18.0782666667,2.9762,0.306066666672,2.46599999999,1.84237777778,16.8538,6.6496
844.07,4.63073333333,22.3604,20.1802,18.9008666667,2.52273333334,-6.66666745998e-05,1.00906666667,0.912888888889,16.9909333333,6.05406666667
844.37,5.59486666665,24.4868,22.3251333333,21.7802666667,4.8864,2.57946666667,3.32420000001,3.80868888889,19.2916666667,8.2834
844.67,5.07119999999,24.7104,22.9819333333,22.8491333333,4.74826666667,2.01326666667,2.46906666666,3.43784444445,18.8604,9.80060000001
844.97,2.11480000001,23.2831333333,20.6242666667,20.0805333333,1.7322,-0.423066666674,-0.584133333339,1.03391111111,17.301,7.37166666667
845.27,1.144,21.5974666667,19.5068,18.6194,1.30186666667,-1.2228,-1.83433333333,-0.545622222222,15.9367333333,5.79873333333
845.57,2.99426666667,23.4462666667,20.6027333333,19.6420666667,2.82493333333,0.508466666666,1.31826666666,0.106599999997,17.7214,7.47653333333
845.87,-0.03913333334,22.3726,19.9606666667,17.5293333333,0.745066666668,-2.62753333333,-0.509733333334,-2.31368888889,15.2548666667,5.41173333334
846.17,-2.92833333333,21.6407333333,19.2731333333,16.8431333333,-2.34686666667,-3.94606666667,-1.95226666666,-5.00524444444,14.1226,4.2784
846.47,-3.34433333334,22.9069333333,20.0437333333,17.6830666667,-1.3332,-4.08746666667,-2.22953333334,-6.11286666667,14.6885333333,4.896
846.77,-7.58626666667,21.3104,17.6550666667,14.8734666667,-4.59766666668,-8.50573333332,-5.40226666667,-10.1151111111,11.2643333333,0.0461333333314
847.07,-12.0187333333,18.8967333333,15.3286,10.7744666667,-7.3474,-12.2066666667,-9.50699999999,-12.7934888889,9.69480000002,-3.61513333333
847.37,-10.9909333333,20.4054666667,15.6306,10.6306666667,-5.13513333333,-11.3964666667,-7.7702,-11.2462,9.3918,-1.37366666667
847.67,-12.9314666667,19.1253333333,14.6809333334,8.06153333334,-6.83213333333,-13.7824,-10.4255333333,-13.8927777778,6.38306666665,-3.38066666666
