wavelength,Back_SpoLinf,Belly_SpoLinf,Breast_SpoLinf,Crissum_SpoLinf,Crown_SpoLinf,DorTail_SpoLinf,Patch10_SpoLinf,Patch11_SpoLinf,Patch12_SpoLinf,Rump_SpoLinf,Throat_SpoLinf,WingTip_SpoLinf
424.37,9.88466666667,30.77625,18.95775,22.3781666667,8.04683333333,8.82358333333,9.04975000001,6.67975,11.7003333333,9.20383333333,17.70075,8.26479166667
424.73,9.85950000001,30.78025,18.96325,22.3803333333,8.01858333334,8.82158333333,9.03125000001,6.65125,11.6763333333,9.17741666666,17.6915,8.23054166667
425.08,9.86466666666,30.8085,18.9940833334,22.407,7.9935,8.80166666667,9.00300000001,6.62741666666,11.6559166667,9.16733333333,17.7219583333,8.227125
425.44,9.88216666667,30.8515833333,19.0411666667,22.4655,7.99075,8.82258333334,9.01604166667,6.63741666667,11.6615833333,9.1795,17.771375,8.22891666667
425.80,9.81775,30.7985833333,18.96625,22.4325833333,7.8955,8.763,8.94487499999,6.56175,11.615,9.12191666666,17.6830416667,8.126625
426.16,9.79583333333,30.80475,18.96825,22.4385833333,7.8825,8.73883333333,8.90625000001,6.52025,11.6061666667,9.10691666667,17.6817083333,8.106875
426.51,9.83166666666,30.882,19.0035,22.5105,7.90675,8.76766666667,8.91112500001,6.55116666666,11.637,9.13191666667,17.7175416666,8.112375
426.87,9.84666666668,30.8866666667,19.0204166667,22.529,7.9115,8.77958333333,8.91295833333,6.54375,11.6648333333,9.12216666667,17.7444583333,8.12066666667
427.23,9.86624999999,30.90875,19.0184166667,22.5455833333,7.90575,8.77633333333,8.90925,6.56958333334,11.6863333333,9.12641666667,17.7584166667,8.114125
427.58,9.85466666666,30.9225,19.03675,22.5833333333,7.90491666667,8.77808333333,8.88920833334,6.55458333333,11.6935833334,9.14316666666,17.7809583333,8.09879166667
427.94,9.86250000001,30.9518333333,19.05175,22.6115,7.90058333333,8.76025,8.87199999999,6.502,11.6759166667,9.09375,17.7733333333,8.05008333333
428.30,9.80950000001,30.9585,19.0219166667,22.6376666666,7.84558333333,8.72108333333,8.80429166667,6.45341666666,11.6205,9.04133333334,17.7591666667,7.98579166667
428.65,9.78966666667,30.9946666667,19.0099166666,22.666,7.82466666667,8.6775,8.75220833334,6.412,11.584,8.99975,17.7638333334,7.948125
429.01,9.8275,31.1069166666,19.0785833333,22.76625,7.88858333333,8.73025,8.78954166666,6.4665,11.6526666667,9.05058333333,17.824,7.988625
429.37,9.83199999999,31.1084166667,19.0810833334,22.794,7.90333333333,8.75033333333,8.76979166666,6.475,11.6621666667,9.06083333334,17.8161666667,7.98904166667
429.72,9.91616666668,31.2354166667,19.22475,22.92075,8.02925,8.86058333334,8.87520833334,6.56366666667,11.74775,9.15316666667,17.9325416667,8.1335
430.08,9.97908333333,31.3298333333,19.3190833333,23.0451666667,8.12024999999,8.94491666667,8.96262500001,6.64658333334,11.8058333333,9.2435,18.015125,8.207125
430.44,9.97908333334,31.3283333333,19.3466666667,23.089,8.13075000001,8.95458333333,8.98941666667,6.65016666667,11.8250833333,9.24991666666,18.0379583333,8.24004166667
430.79,9.97858333334,31.3886666667,19.3989166667,23.142,8.13975000001,8.95975,8.97591666667,6.66225,11.811,9.274,18.0571666667,8.22920833334
431.15,10.0219166667,31.4678333333,19.47625,23.22025,8.17374999999,9.025,9.03829166667,6.69783333333,11.8555833333,9.33341666667,18.1084583334,8.27433333333
431.50,10.0960833333,31.552,19.56025,23.2885,8.23541666668,9.08133333333,9.11062499999,6.78475,11.9575833333,9.40458333333,18.0959166667,8.3225
431.86,10.14725,31.6745833334,19.65625,23.3875,8.28999999999,9.14041666667,9.15870833334,6.855,12.0558333333,9.46958333333,18.1710416667,8.38775
432.22,10.1656666667,31.7445,19.70175,23.4334166667,8.33199999999,9.15933333334,9.19316666667,6.88133333333,12.1046666667,9.4765,18.213,8.41083333334
432.57,10.1891666667,31.8089166667,19.7476666666,23.5080833334,8.373,9.17858333333,9.22287500001,6.90833333333,12.1669166667,9.5025,18.2468333333,8.444375
432.93,10.2135,31.8805,19.7829166667,23.5765833333,8.39058333334,9.1815,9.24879166666,6.90841666667,12.1796666667,9.52425,18.2802083333,8.464125
433.29,10.2045,31.9905833333,19.8200833333,23.6055,8.39108333333,9.15225,9.24883333333,6.90458333333,12.2064166667,9.50541666666,18.293,8.447125
433.64,10.1910833333,32.0240833333,19.8278333333,23.6091666667,8.33708333334,9.12583333334,9.20620833333,6.86875,12.17275,9.47325,18.3215,8.38295833334
434.00,10.1710833333,32.0116666667,19.7993333333,23.57625,8.28675000001,9.0965,9.16612500001,6.84383333333,12.1686666667,9.42166666667,18.3025833333,8.34508333333
434.35,10.1731666667,32.066,19.8096666667,23.575,8.27191666668,9.077,9.14383333333,6.80566666667,12.1740833333,9.401,18.3139166667,8.31633333333
434.71,10.208,32.1181666666,19.83025,23.6275,8.31650000001,9.10725,9.17508333334,6.8545,12.23525,9.43991666666,18.360875,8.35704166667
435.07,10.1645833333,32.13325,19.8299166667,23.6256666666,8.28466666668,9.04375,9.13649999999,6.81191666666,12.22825,9.40225,18.3729166667,8.318625
435.42,10.13675,32.19675,19.8295,23.6614166666,8.24541666667,9.01183333333,9.10675000001,6.77575,12.1974166667,9.35783333333,18.4219583333,8.291625
435.78,10.0950833333,32.21325,19.8271666667,23.6624166667,8.22058333333,8.95341666666,9.08804166666,6.74033333334,12.1628333333,9.34233333334,18.4212083333,8.25991666666
436.13,10.11425,32.2238333334,19.8529166666,23.7091666666,8.23625000001,8.94791666667,9.09316666667,6.75641666667,12.17475,9.36558333333,18.41625,8.27854166666
436.49,10.1330833333,32.2898333333,19.8930833333,23.76325,8.25674999999,8.96858333333,9.13925000001,6.8,12.2035833334,9.40325,18.4674166667,8.297625
436.84,10.1409166667,32.2689166667,19.8985833333,23.7608333333,8.265,8.97558333333,9.11970833334,6.80883333334,12.2124166667,9.398,18.4791666667,8.29495833333
437.20,10.18225,32.3290833333,19.9616666667,23.85975,8.30774999999,8.99158333333,9.154375,6.83483333334,12.2415833333,9.45341666667,18.5774166666,8.334625
437.56,10.2608333333,32.4229166667,20.0548333334,23.9715,8.4105,9.08241666667,9.267625,6.94966666667,12.3268333333,9.52391666667,18.6497083333,8.430125
437.91,10.3125833333,32.5126666667,20.1226666667,24.0375,8.46583333334,9.11258333333,9.31658333333,6.98408333333,12.40175,9.58475,18.7191666667,8.47816666667
438.27,10.3409166667,32.60075,20.18025,24.1326666666,8.49974999999,9.11933333333,9.37104166667,7.02691666666,12.4440833333,9.60716666667,18.7680416667,8.49641666667
438.62,10.3113333333,32.64725,20.1898333334,24.1505,8.47149999999,9.09366666666,9.37408333334,6.99241666667,12.43175,9.58558333333,18.7754583333,8.47870833333
438.98,10.3768333333,32.7261666667,20.231,24.219,8.49458333333,9.13508333333,9.40262499999,7.02566666667,12.45825,9.6265,18.8140416667,8.51054166667
439.33,10.4160833333,32.7450833334,20.243,24.2495,8.52766666667,9.1615,9.42929166667,7.04741666666,12.4851666667,9.66441666667,18.8427083333,8.52154166666
439.69,10.4915,32.838,20.3119166666,24.3505833333,8.59958333333,9.24333333333,9.49854166666,7.11083333334,12.57075,9.719,18.9378333333,8.59279166667
440.04,10.54325,32.951,20.3705833333,24.4144166667,8.63033333334,9.29458333334,9.54449999999,7.14633333333,12.6173333333,9.7635,18.992,8.63025
440.40,10.5330833333,32.9729166667,20.3769166667,24.40375,8.61425000001,9.29558333333,9.52379166666,7.12791666667,12.6061666666,9.76016666667,19.0023333333,8.632
440.75,10.5271666667,33.02375,20.38775,24.4429166667,8.60866666666,9.30283333333,9.54079166666,7.12366666667,12.6246666667,9.77399999999,19.04275,8.63304166667
441.11,10.5745,33.0624166667,20.4309166666,24.476,8.64141666668,9.37,9.579625,7.16033333334,12.67725,9.81933333333,19.060375,8.66433333333
441.47,10.5488333333,33.0716666667,20.4233333334,24.5000833333,8.62624999999,9.33224999999,9.54283333334,7.13308333333,12.67725,9.82033333333,19.063375,8.63591666667
441.82,10.54275,33.0874166667,20.4521666667,24.5379166667,8.65108333333,9.35733333333,9.55991666668,7.14766666667,12.6693333334,9.83858333334,19.080875,8.65554166667
442.18,10.5499166667,33.15175,20.4739166667,24.5705833334,8.65025,9.37658333334,9.55783333333,7.158,12.6906666666,9.87324999999,19.1110416667,8.69166666667
442.53,10.5751666667,33.191,20.4853333333,24.5770833333,8.65541666666,9.38116666667,9.54091666666,7.18558333333,12.6996666666,9.86599999999,19.127,8.69858333333
442.89,10.5953333333,33.2361666667,20.5241666667,24.6040833333,8.70891666667,9.43058333333,9.57275,7.22375,12.7400833334,9.90591666667,19.1405416666,8.75566666667
443.24,10.6411666667,33.3086666667,20.5890833334,24.6411666667,8.75591666668,9.49583333332,9.60199999999,7.26183333333,12.78675,9.96191666666,19.1683333333,8.81670833333
443.60,10.6293333333,33.3338333334,20.5999166667,24.6289166667,8.76258333334,9.49166666668,9.58708333334,7.26016666667,12.7676666667,9.95441666667,19.1747916667,8.802375
443.95,10.6035833333,33.291,20.6178333333,24.6138333333,8.73533333333,9.46741666666,9.55637500001,7.24391666667,12.7731666666,9.95025000001,19.163125,8.78429166667
444.31,10.6164166667,33.3035,20.6345833334,24.6351666667,8.73875,9.48008333333,9.58516666666,7.2555,12.7871666667,9.94224999999,19.1485833334,8.80366666667
444.66,10.593,33.3184166667,20.6414166667,24.6289166667,8.72241666667,9.47050000001,9.57087499999,7.24491666666,12.7343333333,9.92541666666,19.108625,8.78983333334
445.02,10.5804166667,33.3670833333,20.64575,24.6299166667,8.70724999999,9.45183333334,9.56158333334,7.23683333333,12.6984166667,9.90958333332,19.1077916667,8.79116666666
445.37,10.5970833333,33.3711666666,20.6488333333,24.5988333333,8.70766666667,9.49108333333,9.59208333334,7.25658333333,12.7015,9.92275,19.123125,8.81766666667
445.72,10.5891666667,33.3883333333,20.684,24.6140833333,8.70183333333,9.48450000001,9.59549999999,7.24666666667,12.68725,9.91333333334,19.1337916667,8.81583333334
446.08,10.57425,33.3835,20.6970833333,24.6110833333,8.70483333334,9.50658333333,9.59804166667,7.24258333333,12.6808333333,9.91633333333,19.1219166667,8.828
446.43,10.55125,33.3815,20.6835833334,24.6149166667,8.68074999999,9.51991666667,9.61816666666,7.21041666667,12.6529166667,9.92583333334,19.1050416667,8.84329166667
446.79,10.52525,33.3413333333,20.671,24.60825,8.64966666668,9.50333333333,9.59354166666,7.19858333333,12.62925,9.89483333333,19.07625,8.80804166667
447.14,10.5331666667,33.3555,20.6736666667,24.638,8.65766666666,9.50075,9.609625,7.20566666666,12.6200833333,9.9015,19.093875,8.851625
447.50,10.5173333333,33.3413333333,20.6803333333,24.63225,8.61874999999,9.50908333332,9.60595833332,7.18758333333,12.61325,9.91075000001,19.0444583334,8.85733333333
447.85,10.56925,33.398,20.6985,24.6730833334,8.68675,9.5665,9.66475000001,7.2315,12.6424166666,9.94483333334,19.0839583333,8.93095833333
448.21,10.5855833333,33.41725,20.69925,24.7049166667,8.69891666666,9.60016666666,9.66287499999,7.23541666666,12.6359166667,9.97533333333,19.099875,8.94345833333
448.56,10.6535,33.48375,20.7531666667,24.7814166667,8.75658333333,9.68416666667,9.73104166666,7.29083333333,12.7064166667,10.0159166667,19.1735416667,9.0185
448.92,10.6529166667,33.4533333334,20.7494166667,24.7924166666,8.76083333334,9.70616666667,9.74175,7.31183333333,12.7326666667,10.0368333333,19.1945833333,9.03829166666
449.27,10.6921666667,33.4808333333,20.77975,24.8399166667,8.77866666666,9.71691666667,9.75708333332,7.32066666667,12.7391666667,10.0601666667,19.2282083334,9.06075
449.62,10.73875,33.5495,20.7814166667,24.8975833333,8.79049999999,9.76616666667,9.794,7.35275,12.7679166667,10.0731666666,19.2260416667,9.114
449.98,10.78225,33.5806666667,20.8205833334,24.954,8.82941666667,9.81733333333,9.82675000001,7.3825,12.7919166666,10.0893333333,19.2456666666,9.13708333333
450.33,10.8731666666,33.6494166667,20.9215833333,25.04175,8.91874999999,9.89608333333,9.90320833333,7.46466666666,12.8654166667,10.1574166666,19.3075833333,9.19295833333
450.69,10.913,33.72575,20.9663333334,25.0815,8.97666666667,9.94,9.96066666667,7.50683333333,12.90325,10.21225,19.3780416667,9.25116666667
451.04,10.9295833333,33.7613333333,21.00825,25.10325,8.99508333334,9.99108333333,9.97333333334,7.512,12.9234166667,10.2215,19.4012083333,9.26566666667
451.40,10.96825,33.8079166667,21.0466666667,25.1455833333,9.04491666666,10.0311666667,9.986,7.54433333333,12.93675,10.23975,19.46775,9.31145833333
451.75,10.93875,33.8306666667,21.043,25.1406666667,9.00333333334,10.0125,9.97891666667,7.511,12.9051666667,10.2106666667,19.4525,9.28479166667
452.10,10.9434166667,33.8241666667,21.0819166667,25.132,9.00458333332,9.99966666666,9.99029166666,7.51833333333,12.91525,10.21675,19.4495833333,9.27525
452.46,10.9316666667,33.8005,21.0876666667,25.1098333333,8.99375000001,9.96858333333,9.97254166666,7.50691666667,12.90275,10.21825,19.4420833333,9.254625
452.81,10.9445,33.832,21.1086666667,25.1310833333,8.99591666667,9.98966666667,9.99012500001,7.49025,12.9031666667,10.21475,19.442375,9.261375
453.17,10.9558333333,33.9368333333,21.18,25.2035,9.02199999999,10.0151666667,10.023125,7.5305,12.9621666666,10.25625,19.4915833333,9.28175
453.52,10.9846666667,33.9735,21.2273333333,25.2229166667,9.05366666666,10.0640833334,10.0464166667,7.55441666667,13.0150833334,10.3114166667,19.5361666667,9.29433333333
453.87,10.96,33.9380833333,21.2046666667,25.1914166666,9.03191666668,10.019,10.0255,7.53558333333,12.9809166667,10.3098333333,19.5325416667,9.28295833333
454.23,10.9520833333,33.9176666667,21.2009166667,25.2001666667,9.02008333333,9.99275000001,10.0078333333,7.51675,12.9636666666,10.30275,19.537375,9.27325
454.58,10.9899166667,33.9458333333,21.2369166666,25.2748333333,9.04141666667,10.00675,10.03025,7.5325,12.9905833333,10.3088333333,19.566375,9.28833333334
454.93,10.97,33.9498333333,21.2481666667,25.2975833333,9.02608333332,9.98341666667,10.0409583333,7.52191666667,12.9894166666,10.31875,19.57,9.267875
455.29,10.9856666667,33.9905833334,21.2696666667,25.3430833334,9.03316666667,9.99675,10.0724166667,7.53683333333,13.0146666667,10.3543333333,19.597625,9.29420833333
455.64,10.97275,33.9869166667,21.2895,25.3543333333,9.00825000001,9.97391666668,10.0484166667,7.53208333333,13.0284166667,10.3575833333,19.592,9.25095833333
456.00,10.9963333333,34.0575,21.3466666667,25.411,9.04408333333,9.98091666666,10.0649166667,7.5595,13.0693333333,10.3981666667,19.6748333334,9.27145833333
456.35,11.0379166667,34.2155833333,21.4426666667,25.5285833333,9.07758333333,10.0261666667,10.1038333333,7.59983333333,13.1564166666,10.4544166667,19.7419583333,9.323125
456.70,11.0590833333,34.212,21.4690833333,25.5668333333,9.10574999999,10.0135,10.12525,7.61416666666,13.1745,10.458,19.753125,9.311125
457.06,11.0434166667,34.1943333333,21.4413333333,25.56825,9.08391666667,9.99208333334,10.086375,7.56741666667,13.1495,10.4186666667,19.725875,9.29525
457.41,11.04075,34.2105,21.4530833333,25.5785,9.07675,9.97299999999,10.0650833333,7.58783333333,13.1455833333,10.3995,19.7458333333,9.296875
457.76,11.12125,34.3274166667,21.5215833333,25.6889166667,9.15125,10.0588333333,10.1357916667,7.68583333333,13.2294166666,10.4825833333,19.8063333333,9.359375
458.12,11.1356666667,34.426,21.5661666667,25.75075,9.17625,10.106,10.1384166667,7.72183333333,13.2813333334,10.49625,19.85625,9.38220833333
458.47,11.157,34.5036666667,21.6023333333,25.81,9.18466666667,10.12375,10.1437916667,7.73583333334,13.3156666666,10.5079166667,19.9014166667,9.381375
458.82,11.19325,34.6345,21.6726666667,25.91175,9.22125,10.1479166667,10.1604166667,7.76666666667,13.3645,10.5336666667,19.9514166667,9.391
459.18,11.18975,34.6435833333,21.6691666667,25.924,9.22108333334,10.1354166667,10.161,7.774,13.35775,10.5134166667,19.944625,9.35283333333
459.53,11.2235,34.7293333333,21.7093333333,26.0230833333,9.24883333334,10.16425,10.1799166667,7.7935,13.40425,10.5344166667,20.0007916667,9.38325
459.88,11.2616666667,34.8099166666,21.7675,26.1300833333,9.28441666666,10.2030833333,10.2016666667,7.838,13.4489166667,10.5485,20.0291666667,9.40454166667
460.24,11.3110833333,34.8475,21.7945833334,26.1805,9.32299999999,10.2308333333,10.2255416667,7.89316666667,13.4891666667,10.5820833333,20.0685416666,9.43608333333
460.59,11.34425,34.9690833333,21.8524166667,26.2580833333,9.35733333334,10.2515833333,10.236125,7.92966666667,13.5278333333,10.6234166667,20.1174583333,9.46908333333
460.94,11.39775,35.053,21.91825,26.32525,9.41383333332,10.29025,10.2690833333,7.977,13.5754166667,10.659,20.1609583333,9.48879166667
461.29,11.4299166667,35.1249166667,21.9614166667,26.4210833333,9.45575000001,10.3010833334,10.285,7.99383333333,13.62725,10.6973333333,20.203625,9.497125
461.65,11.4555833333,35.25475,22.0455,26.5275833334,9.46699999999,10.3080833333,10.2916666667,7.98591666667,13.6713333334,10.6811666667,20.2854166667,9.50058333333
462.00,11.4928333334,35.3481666667,22.106,26.6381666667,9.52283333332,10.3225833333,10.3180416667,8.02475,13.72425,10.7143333333,20.3494166667,9.51370833333
462.35,11.5258333333,35.4603333333,22.1914166666,26.7326666667,9.54649999999,10.3389166667,10.3288333333,8.0515,13.7940833333,10.7560833333,20.3891666667,9.521625
462.71,11.5753333333,35.5404166667,22.247,26.8095,9.59899999999,10.362,10.3717083333,8.10191666667,13.8639166667,10.7875833333,20.46125,9.52795833333
463.06,11.707,35.76275,22.4155833333,27.0315833333,9.71916666666,10.453,10.4917083333,8.20883333333,14.0255833333,10.90225,20.6220416666,9.63270833333
463.41,11.78975,35.9519166666,22.54275,27.1795,9.83325000001,10.5080833333,10.5589166667,8.31183333333,14.1396666667,10.9780833333,20.7521666667,9.67645833334
463.76,11.8734166667,36.1120833333,22.6525833333,27.2864166666,9.89841666668,10.5459166667,10.6383333333,8.37083333333,14.2395,11.0668333333,20.8521666667,9.72745833333
464.12,11.85525,36.18775,22.67275,27.3594166667,9.90525000001,10.4845,10.6124166667,8.34575,14.26575,11.04625,20.8802916667,9.6745
464.47,11.88,36.3221666667,22.75375,27.52475,9.94983333332,10.5018333333,10.6151666667,8.35375,14.3345,11.04325,20.9659583333,9.67833333333
464.82,11.8786666667,36.4486666667,22.84775,27.6780833333,9.97108333333,10.5099166667,10.6328333333,8.39283333333,14.4335833334,11.1013333333,21.0585,9.71391666666
465.17,11.9035833333,36.5509166666,22.9224166667,27.7714166667,10.0074166667,10.52925,10.6580416667,8.44166666667,14.5031666666,11.1306666667,21.1473333333,9.72725
465.53,11.92725,36.59675,22.9588333333,27.8358333333,10.0295833333,10.514,10.6565416666,8.45416666667,14.5658333333,11.1690833334,21.203375,9.715
465.88,11.9446666667,36.6846666667,23.0110833333,27.9133333333,10.0218333333,10.487,10.667125,8.45808333334,14.6251666667,11.1761666666,21.2505,9.69066666667
466.23,11.9805833333,36.7748333334,23.0846666667,28.0533333333,10.0909166667,10.5389166667,10.712125,8.52066666666,14.68,11.2135,21.3634583333,9.73779166667
466.58,11.9756666667,36.8414166667,23.1385,28.1256666667,10.0829166667,10.5279166667,10.690625,8.52041666666,14.6938333333,11.2156666667,21.415375,9.74824999999
466.94,11.921,36.8934166667,23.1704166667,28.1801666667,10.0599166667,10.505,10.619625,8.52383333334,14.69175,11.1964166667,21.4437916667,9.71316666666
467.29,11.8951666667,36.90525,23.1796666667,28.19525,10.0335,10.4909166667,10.607875,8.50116666667,14.6805833333,11.1963333333,21.4157916667,9.689875
