wavelength,Back_HemAtrf,Belly_HemAtrf,Breast_HemAtrf,Crissum_HemAtrf,Crown_HemAtrf,DorTail_HemAtrf,Patch10_HemAtrf,Rump_HemAtrf,Throat_HemAtrf,WingTip_HemAtrf
610.60,11.7800666667,41.9962,39.5725333333,21.4615333333,6.3536,13.8635333333,37.963,11.9524,33.5817333333,14.4175333333
610.93,11.8169333333,41.987,39.5789,21.4507333333,6.3592,13.8758666667,37.9732,11.9470666667,33.5628,14.4564
611.27,11.8274666667,42.0151333333,39.6269333333,21.455,6.3722,13.8658,38.0449333333,11.9795333333,33.5971333334,14.4839333333
611.60,11.7885333333,41.9847333333,39.5560666667,21.4134666666,6.32473333333,13.8309333333,38.046,11.9457333333,33.5923333334,14.4498
611.93,11.7918,41.9628666667,39.6123,21.3974,6.31453333333,13.8134,38.0542,11.9751333333,33.6222666667,14.4331333333
612.27,11.8381333333,41.992,39.6060333333,21.4159333333,6.36726666667,13.8233333333,38.1155333333,11.9978666667,33.6446666667,14.4773333333
612.60,11.8013333333,41.985,39.5744,21.4096,6.33193333333,13.7876666667,38.1195333333,11.9493333333,33.6396,14.4278
612.94,11.7269333333,41.9131333333,39.4973333333,21.2949333333,6.25493333333,13.6883333333,38.0486,11.8732,33.5799333333,14.3326
613.27,11.7234,41.9416,39.5145333333,21.3113333333,6.23126666667,13.6830666667,38.0957333333,11.8778666667,33.6327333333,14.3044666667
613.61,11.7602,41.9705333333,39.5380333333,21.3202666667,6.26746666667,13.7198666667,38.116,11.8924666667,33.6440666667,14.3317333334
613.94,11.7998666667,42.1029333334,39.6543,21.3868,6.30146666666,13.7900666666,38.2484,11.9494,33.8048,14.3838
614.28,11.8847333333,42.2599333333,39.7512333333,21.4559333333,6.36073333334,13.8817333333,38.3592666667,12.0662666667,33.9522,14.4468
614.61,11.845,42.2604666667,39.7324666667,21.4374,6.3266,13.8533333333,38.3697333333,12.0074,33.9752,14.417
614.94,11.8261333333,42.2752666667,39.7345333333,21.4391333333,6.28173333333,13.8428666667,38.3568666667,11.9902,34.0287333333,14.3702666667
615.28,11.8670666667,42.29,39.7952333333,21.4648666667,6.31793333333,13.8963333333,38.4292666667,12.0018,34.1018666667,14.4161333333
615.61,11.8884,42.3777333333,39.8815666667,21.52,6.36073333333,13.9740666667,38.499,12.0252,34.1740666667,14.4604666667
615.95,11.8498,42.4068666667,39.9393,21.5459333333,6.3298,14.0044,38.5354666667,12.061,34.2207333333,14.4273333333
616.28,11.8842,42.4252,39.9778,21.5567333333,6.36720000001,14.0269333333,38.5819333333,12.0987333333,34.2986666667,14.4684666667
616.61,11.9362,42.4656,40.1129333333,21.6222666667,6.41286666666,14.0583333333,38.6862,12.1658666667,34.3936,14.5304666667
616.95,11.9234,42.5022,40.1734333333,21.6375333333,6.42186666667,14.0743333333,38.7466666667,12.1211333333,34.4412,14.5574666667
617.28,11.8681333333,42.4063333333,40.1081666667,21.5936,6.34966666667,14.0252,38.7214666667,12.0809333333,34.4156666667,14.5229333333
617.62,11.8462,42.3976,40.1238666667,21.5630666666,6.32346666667,14.0174666667,38.7805333333,12.0797333333,34.4154666667,14.4998
617.95,11.8062,42.2863333333,40.0892,21.5320666667,6.29926666667,13.9840666667,38.7416666667,12.0214,34.3786,14.4614
618.28,11.8946666667,42.3730666666,40.2232,21.6594,6.38606666668,14.105,38.8851333333,12.1383333334,34.4996,14.5649333333
618.62,11.9466666667,42.4182,40.27,21.7109333333,6.41573333334,14.1369333333,38.9553333333,12.1588666667,34.5762666667,14.6340666667
618.95,11.9773333333,42.4387333333,40.3342,21.7502,6.45573333333,14.1863333333,38.9627333333,12.2264,34.635,14.6662
619.28,12.0433333333,42.4751333333,40.4104333333,21.8152666667,6.48353333334,14.2227333333,39.0167333333,12.2636666667,34.7540666667,14.7237333333
619.62,12.0345333333,42.4820666667,40.4510666667,21.7988,6.44986666667,14.2051333333,39.0736,12.2188,34.7602666667,14.7122
619.95,12.0342,42.5634666667,40.5329,21.8304,6.4832,14.2363333333,39.1021333333,12.2281333333,34.8231333333,14.7458666667
620.28,12.0286,42.6286,40.5314333333,21.8774666667,6.50773333333,14.2680666667,39.1982666667,12.2663333333,34.8878,14.7911333333
620.62,11.9944,42.6074666667,40.4673,21.8504,6.49506666667,14.239,39.2025333333,12.283,34.9101333333,14.7787333333
620.95,12.0106,42.6548666667,40.535,21.8963333333,6.59213333333,14.2802,39.282,12.3312666667,35.0046666667,14.8056666667
621.28,12.0366666667,42.665,40.5194,21.9440666667,6.60426666666,14.2763333333,39.2628,12.343,35.04,14.8458666667
621.62,12.0498666667,42.7330666667,40.5752666666,21.9896,6.60719999999,14.3084,39.3311333333,12.3732,35.1248666667,14.8935333333
621.95,12.0748666667,42.7039333333,40.5880666667,21.9984666667,6.67246666667,14.3458,39.3614666667,12.3784,35.1682,14.8968
622.28,12.1082,42.7154,40.6296,22.0401333333,6.74126666666,14.3909333333,39.3856,12.4414666667,35.2076666667,14.9232
622.62,12.1640666667,42.7971333333,40.6581666667,22.1098,6.77913333334,14.4536666667,39.4365333333,12.4818,35.2612,14.9652
622.95,12.1511333333,42.8618,40.6404333333,22.1321333333,6.80373333334,14.4694666667,39.5023333334,12.4905333333,35.3014666667,15.0050666667
623.28,12.1714,42.8728,40.6396666667,22.1647333334,6.81026666666,14.4616666667,39.5262,12.5218666666,35.3514666667,15.0344666666
623.62,12.1631333333,42.8202,40.5841666667,22.1465333333,6.76406666666,14.4270666667,39.5456,12.5000666667,35.327,15.0332666667
623.95,12.1923333333,42.8361333333,40.6335333333,22.1621333333,6.7588,14.4430666667,39.5612,12.4595333333,35.3658,15.0380666667
624.28,12.2557333333,42.9488666667,40.7362333333,22.2832,6.76786666666,14.5310666666,39.6661333333,12.4882666667,35.4727333333,15.0512666666
624.62,12.2862666667,43.0467333333,40.8365333333,22.3080666667,6.7438,14.57,39.744,12.5146666667,35.5736666667,15.112
624.95,12.3134,43.1446666666,40.9630666667,22.3334,6.79159999999,14.6491333333,39.8272666667,12.5618666667,35.6699333333,15.1717333333
625.28,12.3190666667,43.2046666667,41.0106333333,22.3288666667,6.80020000001,14.6803333333,39.8878666667,12.5553333334,35.6896,15.1914
625.61,12.2338,43.2240666667,41.0150333333,22.2654,6.69660000001,14.5964666667,39.8891333333,12.4963333333,35.6871333333,15.1262666667
625.95,12.1228,43.1904666667,40.9520666667,22.2114,6.60346666667,14.5421333333,39.8480666667,12.3904,35.6289333333,15.0562
626.28,12.0852666667,43.2014,40.9849666667,22.1709333333,6.59200000001,14.5036666667,39.9199333333,12.3749333333,35.6918,15.0519333333
626.61,12.0609333333,43.1832,40.9763,22.1272666667,6.52393333334,14.4640666667,39.9054666667,12.3322666667,35.6769333333,15.0094666667
626.94,12.0946,43.2123333333,40.9973,22.1437333333,6.55539999999,14.4946666667,39.932,12.3346,35.7322666667,15.0522666667
627.28,12.0678,43.2370666666,41.0000333333,22.1468,6.56066666667,14.5026,39.9255333333,12.3258666667,35.7218,15.0748666667
627.61,12.0817333333,43.2678666667,41.0158666667,22.1201333333,6.57493333333,14.5203333333,39.9675333333,12.3668,35.7588,15.1172
627.94,12.0752,43.2033333333,40.9684333333,22.0514,6.60120000001,14.5067333333,39.8835333333,12.3713333333,35.7159333333,15.1259333333
628.27,12.1274666667,43.2418666667,40.9798,22.0943333333,6.64619999999,14.5184666667,39.9359333333,12.3972,35.762,15.192
628.61,12.1089333333,43.1416,40.8970666667,22.0478,6.64273333333,14.4854666667,39.9258,12.3543333333,35.7356666667,15.1436
628.94,12.1044,43.0788,40.8399666667,22.0386,6.63720000001,14.484,39.9044,12.3564,35.7354666667,15.1470666667
629.27,12.1048666667,43.1005333333,40.833,22.033,6.63899999999,14.4846,39.9135333333,12.3647333333,35.7976,15.1598666667
629.60,12.2354,43.1881333333,40.9571333333,22.1316666667,6.77326666667,14.6152666667,40.0543333333,12.4928666667,35.9594666667,15.3048666667
629.94,12.2121333333,43.1772666667,40.9229,22.1607333333,6.7746,14.6269333333,40.0570666667,12.4747333333,35.9646666667,15.3117333333
630.27,12.3138666667,43.2734666667,41.0262333333,22.2575333333,6.8842,14.7123333333,40.1905333333,12.5658,36.106,15.4124666667
630.60,12.3689333333,43.4157333333,41.1585333333,22.3760666667,6.9444,14.8078666667,40.3290666667,12.6524,36.2216,15.4822666667
630.93,12.5288,43.5468666667,41.3048,22.5226666667,7.08340000001,14.9438666667,40.5168666667,12.7776666667,36.4158,15.6056666667
631.26,12.54,43.5558666667,41.3374333333,22.5952,7.12119999999,15.0107333333,40.5454,12.7816666667,36.4974666667,15.6418
631.60,12.4952666666,43.5584,41.3719,22.6007333333,7.08133333333,14.9930666667,40.6117333333,12.7420666667,36.5549333333,15.6218
631.93,12.4345333333,43.4923333333,41.3166,22.5559333333,7.03120000001,14.9614,40.5746666667,12.7148,36.5203333333,15.5485333333
632.26,12.4261333333,43.5381333333,41.3391333333,22.6101333333,7.06346666666,15.0002666667,40.5815333334,12.7574666667,36.5552666667,15.5800666667
632.59,12.4622,43.6559333333,41.4304333333,22.6515333333,7.11073333334,15.0293333334,40.6922,12.7954,36.6536666667,15.621
632.92,12.6166666667,43.7520666667,41.5781333333,22.8074,7.27253333333,15.2086,40.8518,12.9517333333,36.7482666667,15.7667333333
633.26,12.6529333333,43.8806666667,41.6828333333,22.8395333333,7.25566666667,15.2248,40.9842666667,12.9736666667,36.8455333333,15.7962666667
633.59,12.6870666667,43.9434666667,41.7381666667,22.8291333333,7.23373333333,15.2178,41.0255333333,12.9736666667,36.8624,15.8013333333
633.92,12.6500666667,43.9071333333,41.7515333333,22.7860666667,7.16886666667,15.1572,41.0319333333,12.9522666667,36.8502,15.732
634.25,12.5964,43.8565333333,41.7190666667,22.7646,7.13446666667,15.1284,41.0416,12.9174666667,36.8572,15.6755333333
634.58,12.5476666667,43.8468,41.7527,22.7202,7.06346666667,15.0701333333,41.0836,12.8869333333,36.8887333333,15.6292
634.91,12.5903333333,43.8830666667,41.7944,22.7406666667,7.08613333333,15.0822666667,41.1473333333,12.9611333333,36.9439333333,15.6528666666
635.25,12.6651333333,43.9674,41.8248666667,22.7813333333,7.17360000001,15.1455333333,41.2408,13.0244,36.9769333333,15.7154
635.58,12.5932,43.9614666667,41.8407666667,22.7222666667,7.11626666666,15.1197333333,41.2437333333,12.9584666666,36.9694,15.6742
635.91,12.5854666667,44.08,41.9084333333,22.6898,7.03713333333,15.0960666667,41.3490666667,12.9184666667,37.019,15.6500666667
636.24,12.5318666667,44.0011333333,41.8946666667,22.637,7.01213333333,15.078,41.3320666667,12.8877333334,37.0004,15.6264666667
636.57,12.4355333333,43.9720666667,41.8679666667,22.6046666667,6.90346666666,14.9780666667,41.2728666667,12.8122,36.9692666667,15.5816
636.90,12.2924666667,43.8662666667,41.7912333333,22.5390666667,6.7894,14.8693333333,41.2019333333,12.7054666667,36.9050666667,15.4434666667
637.23,12.3143333333,43.8488666667,41.7994666667,22.5553333333,6.81973333333,14.9051333333,41.2498,12.759,36.9715333333,15.4554666667
637.56,12.2536,43.8714,41.8465333333,22.573,6.80466666666,14.9371333333,41.2605333333,12.7552666667,37.0212,15.4732666667
637.90,12.1995333333,43.7846666667,41.7488,22.4035333333,6.70593333333,14.7814666667,41.1806666667,12.6520666667,36.923,15.4006666667
638.23,12.2044666667,43.7429333333,41.7657333333,22.3750666667,6.69713333334,14.8028666667,41.1066,12.6130666667,36.9219333333,15.3919333333
638.56,12.1820666667,43.7984,41.7774,22.4137333333,6.65846666667,14.8424666667,41.1462,12.5670666667,36.9933333333,15.3924666667
638.89,12.0649333333,43.6939333333,41.6854666667,22.3114666667,6.51166666667,14.7279333333,41.0576666667,12.473,36.9439333333,15.2893333333
639.22,12.0525333333,43.787,41.7581333333,22.3487333333,6.46366666667,14.7306,41.1181333333,12.4508666667,37.0240666667,15.2674
639.55,12.0315333333,43.7048666667,41.6998666667,22.3246666667,6.47393333333,14.6772,41.0985333333,12.403,37.0224,15.2306666667
639.88,12.037,43.7225333333,41.7174666667,22.3636666667,6.42293333333,14.7122,41.0952666667,12.3811333333,37.0325333333,15.2162666667
640.21,12.0505333333,43.708,41.6716333333,22.3101333333,6.44393333333,14.7264666667,41.0885333333,12.3364,37.0689333333,15.1900666667
640.54,12.1940666667,43.7266,41.6907333333,22.3964666667,6.58340000001,14.8078,41.1561333333,12.4615333333,37.1209333333,15.2951333333
640.87,12.1503333333,43.7822,41.7550666667,22.3984,6.553,14.7629333334,41.2036666667,12.4260666667,37.1510666667,15.3181333333
641.20,12.1657333333,43.7272666667,41.6210666667,22.3584,6.58326666667,14.7613333333,41.1860666667,12.3987333333,37.062,15.2790666667
641.53,12.2300666667,43.7898,41.6527333333,22.4738666667,6.66593333333,14.9243333333,41.1866,12.4933333333,37.1293333334,15.3878
641.87,12.1768,43.8428,41.6368333333,22.4744666667,6.62953333334,14.9446666667,41.2562,12.5116,37.2091333333,15.4014
642.20,12.147,43.7812,41.645,22.4018666667,6.6236,14.8485333333,41.1992666667,12.5125333333,37.1655333333,15.3653333333
642.53,12.2835333333,43.8315333333,41.7804666667,22.5359333333,6.77466666666,14.9701333334,41.2901333333,12.607,37.2642666667,15.5002
642.86,12.3536666667,43.8534666667,41.7687,22.5927333333,6.8578,15.0057333333,41.3199333333,12.7068666667,37.3108666667,15.5492
643.19,12.4999333333,43.9722666667,41.9383333333,22.7452,6.97339999999,15.1819333333,41.5246,12.888,37.4832666667,15.7122
643.52,12.5591333334,44.0866666667,42.0712,22.8018666667,7.02673333333,15.2252666667,41.7198666667,12.9653333333,37.6354,15.7384666667
643.85,12.5301333333,43.9942666667,41.9822666667,22.7522,6.98053333333,15.2236666667,41.6764666667,12.9282,37.5553333333,15.6781333333
644.18,12.4228666667,43.9904666667,41.9792333333,22.6754,6.87226666667,15.2003333333,41.676,12.8209333333,37.5884666667,15.6654666667
644.51,12.4499333333,43.9134,41.9275333333,22.7312666667,6.88726666666,15.2506,41.6376666667,12.8134666667,37.5878,15.6696666667
644.84,12.4196666667,44.048,42.0369333333,22.7638666667,6.84346666667,15.2702,41.7348,12.7821333333,37.7226,15.7104666666
645.17,12.3276,44.0305333333,42.0387666667,22.7209333333,6.78686666667,15.2462,41.8072,12.6982666667,37.7428666667,15.6508666667
645.50,12.2816,43.9376666667,41.9455666667,22.6473333333,6.73733333334,15.169,41.7872666667,12.6214666667,37.6269333333,15.5898666667
645.83,12.2696,44.0086666667,42.0099333333,22.6772666667,6.69779999999,15.2463333333,41.8968666667,12.5856,37.6453333333,15.589
646.16,12.2038666667,44.0531333333,42.0439,22.6297333333,6.61106666667,15.2411333333,41.9434,12.5735333333,37.6708666667,15.5476666667
646.49,12.2486,44.0268,42.1255333333,22.6347333333,6.65553333333,15.3583333333,41.9996666667,12.5724666667,37.7513333333,15.6035333333
646.82,12.1662,43.9106,42.0081666667,22.5874,6.62900000001,15.3137333333,41.8524,12.4889333333,37.7027333333,15.5224666667
647.15,12.1664,43.8264,41.9120666667,22.5938,6.68593333333,15.3159333333,41.7478,12.5080666667,37.6919333333,15.5270666667
647.48,12.2556,43.9905333333,42.0748666667,22.7012666666,6.77673333334,15.4058666667,41.9416,12.6188,37.8875333333,15.633
647.81,12.3783333333,44.1122666667,42.1981333333,22.7600666667,6.90406666667,15.5082,42.0638,12.7332666667,37.9782,15.7154
648.14,12.338,44.1478666667,42.2048,22.6831333333,6.834,15.4646666666,42.1365333333,12.7267333333,38.0093333333,15.7373333333
648.47,12.3075333333,44.0333333333,42.1126,22.606,6.81279999999,15.4012,42.0318666667,12.6928,37.9114666667,15.6935333333
648.80,12.3257333333,44.0207333333,42.0875333333,22.6004,6.83033333334,15.3815333334,41.9872666667,12.7311333333,37.9554666667,15.7017333333
649.13,12.4165333333,44.1364666667,42.1642,22.7126,6.93246666667,15.5303333334,42.1011333333,12.8594666666,38.0615333333,15.805
649.46,12.5273333333,44.2373333333,42.1763333333,22.8088666667,7.04193333334,15.6,42.1817333333,12.9777333333,38.1736,15.8574
649.79,12.5076,44.2052666667,42.0680666667,22.7819333334,7.0568,15.5352,42.2062666667,12.9662,38.1472,15.8782666667
650.11,12.5401333333,44.2930666667,42.1132,22.8487333333,7.1202,15.5498,42.281,13.0341333333,38.1877333333,15.9185333333
650.44,12.5524,44.3800666667,42.1634,22.8204666667,7.03253333334,15.5010666667,42.3769333334,13.0116,38.2488666667,15.9306
650.77,12.6488,44.4686,42.2879333333,22.9103333333,7.10419999999,15.5668666667,42.5320666667,13.0819333333,38.3250666667,16.0304666667
651.10,12.5895333333,44.5312,42.3177,22.8764,7.10573333334,15.5704666667,42.6051333333,13.0742666667,38.3658,16.0538666667
651.43,12.5651333334,44.4006,42.1778,22.8136,7.02873333333,15.4890666667,42.5313333333,13.0206666667,38.3252,16.0295333333
651.76,12.6488666667,44.3974,42.1707666667,22.9008666667,7.13640000001,15.5673333333,42.5390666667,13.084,38.3615333333,16.0746
652.09,12.6772666667,44.4408,42.2436666667,22.9831333333,7.18473333334,15.6246666667,42.6515333333,13.1444666667,38.4411333333,16.1495333333
652.42,12.7564666667,44.5161333333,42.3215666667,23.0681333333,7.27306666667,15.6988666667,42.8133333333,13.2040666667,38.5063333333,16.2082666667
652.75,12.6874666667,44.4356,42.3136666667,23.0384666667,7.26026666667,15.606,42.7558666667,13.1318666667,38.4467333333,16.1040666667
653.08,12.6098666667,44.3373333334,42.2667666667,22.9746,7.18533333333,15.5128666667,42.6602,13.0233333333,38.3428,16.0978
653.41,12.7072,44.4328666667,42.4308666667,23.0758666667,7.26726666667,15.6183333333,42.7034,13.1205333333,38.4986,16.1526
653.74,12.661,44.4570666667,42.3379333333,23.0766666667,7.18159999999,15.6028,42.6520666667,13.0282666667,38.5349333333,16.1286
654.06,12.7557333333,44.5023333333,42.4498,23.2318666667,7.32300000001,15.7940666667,42.7400666667,13.1404,38.6467333333,16.2747333333
654.39,12.7216,44.6239333333,42.5405,23.1998,7.27233333333,15.7845333333,42.8077333333,13.1322666667,38.7430666667,16.316
654.72,12.7489333333,44.6084666667,42.5419,23.2812666667,7.24553333333,15.7762,42.8051333333,13.1747333333,38.7133333333,16.3192666667
655.05,12.6942,44.7727333333,42.6754333333,23.3357333333,7.23073333334,15.7811333333,42.8826666667,13.1853333333,38.7273333334,16.3310666667
655.38,12.6434666667,44.8622666667,42.7494,23.2876666667,7.19173333334,15.7681333333,42.9111333333,13.1488,38.7913333333,16.2632666667
655.71,12.6588,44.8444666667,42.7571333333,23.2685333333,7.17546666667,15.8108,42.9712666667,13.1762666667,38.8532666666,16.2241333333
656.04,12.659,44.8426,42.7564333333,23.2448,7.12420000001,15.8217333333,43.0054666667,13.1925333334,38.9106,16.2412666667
656.37,12.5831333333,44.9818666666,42.8293666667,23.2227333333,7.00473333334,15.7523333333,43.1509333333,13.1719333333,39.1044,16.2746666667
656.69,12.5167333333,44.9384666667,42.7305,23.1614666667,6.9532,15.7284,43.1894,13.1673333333,39.1384666667,16.2442666667
657.02,12.3802666667,44.9004666667,42.6902333333,23.0699333333,6.79766666666,15.6945333333,43.1920666667,13.0428,39.0908666667,16.1469333333
657.35,12.4518,44.9405333333,42.8314666667,23.1168666667,6.87459999999,15.7296,43.3324666667,13.1025333333,39.1932666667,16.2458666667
657.68,12.385,44.9110666667,42.8075666667,23.0132666667,6.80853333333,15.6043333333,43.2541333333,13.064,39.1118666667,16.1942666667
658.01,12.3338,44.8198,42.7271666667,22.9616666667,6.80219999999,15.539,43.239,13.0444,39.0502,16.1487333333
658.34,12.4177333333,44.8407333333,42.7350666667,22.964,6.83906666666,15.6156,43.2524,13.0944,39.16,16.2402
658.66,12.5318,44.8488,42.7968,22.9871333333,6.91493333333,15.7211333333,43.3368,13.1671333333,39.2605333333,16.2744666667
658.99,12.5182666667,44.8354666667,42.7476333333,23.0062666667,6.89013333334,15.7586,43.4052666667,13.1782,39.2782,16.3082
