wavelength,Back_DigBarf,Belly_DigBarf,Breast_DigBarf,Crissum_DigBarf,Crown_DigBarf,DorTail_DigBarf,Rump_DigBarf,Throat_DigBarf,WingTip_DigBarf
616.95,13.1817777778,33.8678888889,26.162,23.3481111111,11.8893333333,11.7525555556,13.5275555556,20.3846666667,12.0626666667
617.28,13.2106666667,33.8945555556,26.165,23.381,11.9164444445,11.8164444444,13.5517777778,20.383,12.0663333333
617.62,13.2928888889,34.04,26.2087777778,23.5068888889,12.0515555556,11.8833333333,13.6746666667,20.5461111111,12.1562222222
617.95,13.4655555555,34.2297777778,26.3613333333,23.7163333333,12.2413333333,12.0692222222,13.8222222222,20.7152222222,12.3315555556
618.28,13.5075555556,34.3404444444,26.4202222222,23.7875555555,12.2693333333,11.9673333334,13.7912222222,20.7338888889,12.353
618.62,13.5018888889,34.375,26.399,23.8215555556,12.282,12.0035555555,13.7858888889,20.7625555556,12.3328888889
618.95,13.531,34.442,26.3913333333,23.8354444445,12.2747777778,12.0001111111,13.8464444444,20.7807777778,12.385
619.28,13.5867777778,34.5077777778,26.4417777778,23.9032222222,12.3185555555,12.0506666667,13.8788888889,20.9057777778,12.4788888889
619.62,13.574,34.5333333333,26.4636666667,23.9267777778,12.2895555556,12.0893333333,13.8774444444,20.998,12.4607777778
619.95,13.4963333333,34.5316666667,26.4701111111,23.8787777778,12.2431111111,12.0243333334,13.7883333333,20.933,12.3358888889
620.28,13.5873333333,34.5841111111,26.5618888889,23.9514444444,12.3373333333,12.0572222222,13.8615555555,21.0695555556,12.4265555556
620.62,13.6317777778,34.6726666666,26.6274444444,24.0135555555,12.4121111111,12.1222222222,13.958,21.1206666667,12.5311111111
620.95,13.6768888889,34.7506666667,26.7118888889,24.071,12.412,12.1446666667,13.9846666667,21.1648888889,12.5561111111
621.28,13.6884444445,34.7905555555,26.8134444444,24.131,12.3731111111,12.1786666667,13.9464444444,21.132,12.5873333333
621.62,13.652,34.7881111111,26.8687777778,24.1177777778,12.3545555556,12.1086666667,13.9456666667,21.0792222222,12.6135555555
621.95,13.5774444444,34.7586666667,26.8088888889,24.0772222222,12.3107777778,12.1084444444,13.9064444445,21.0734444444,12.5842222222
622.28,13.6421111111,34.8355555556,26.9338888889,24.239,12.4185555556,12.2188888889,13.9407777778,21.1214444445,12.7252222222
622.62,13.661,34.865,26.966,24.2675555556,12.467,12.2111111111,13.9297777778,21.1052222222,12.7077777778
622.95,13.7286666667,35.0241111111,27.0557777778,24.3763333333,12.5443333333,12.3204444444,14.0162222222,21.1131111111,12.8466666667
623.28,13.7873333333,35.0845555555,27.1153333333,24.466,12.6103333333,12.3984444444,14.0637777778,21.1201111111,12.9123333333
623.62,13.7828888889,35.0667777778,27.0562222222,24.4895555556,12.5744444444,12.4294444444,14.127,21.0578888889,12.9166666667
623.95,13.6844444444,35.0706666666,26.9723333333,24.3944444445,12.4792222222,12.4062222222,14.0947777778,20.9528888889,12.7977777778
624.28,13.6234444445,35.0547777778,26.9773333333,24.3615555556,12.4637777778,12.3978888889,14.0921111111,20.9278888889,12.7694444444
624.62,13.6411111111,35.0488888889,26.9823333333,24.3486666667,12.463,12.3937777778,14.0991111111,20.948,12.7464444445
624.95,13.5954444444,35.0815555555,26.9923333334,24.3336666666,12.4844444444,12.3501111111,14.1426666667,20.9304444445,12.7351111111
625.28,13.5024444445,35.0242222222,26.8668888889,24.1983333333,12.3633333333,12.2788888889,14.056,20.8354444444,12.6363333333
625.61,13.5563333333,35.0208888889,26.8857777778,24.2005555556,12.4314444444,12.3604444445,14.1233333333,20.8387777778,12.6845555555
625.95,13.5997777778,35.0367777778,26.8773333333,24.1891111111,12.449,12.3774444445,14.1558888889,20.8901111111,12.7106666667
626.28,13.581,35.0684444444,26.9043333333,24.1823333333,12.4546666667,12.453,14.1686666667,20.9093333333,12.731
626.61,13.5626666667,35.0362222222,26.8744444445,24.1641111111,12.4804444445,12.4873333333,14.1114444444,20.9105555556,12.6857777778
626.94,13.5587777778,35.0902222222,26.8526666666,24.2058888889,12.5221111111,12.5092222222,14.1401111111,20.9423333333,12.6978888889
627.28,13.5611111111,35.2052222222,26.9414444445,24.2537777778,12.5742222222,12.5217777778,14.1732222222,20.9826666667,12.7888888889
627.61,13.7142222222,35.38,27.1203333333,24.4698888889,12.7776666667,12.6736666666,14.2731111111,21.1405555556,12.9348888889
627.94,13.8465555556,35.4535555556,27.213,24.5748888889,12.8803333333,12.7682222222,14.3618888889,21.2726666667,13.0267777778
628.27,13.9727777778,35.6201111111,27.3493333333,24.7735555555,13.0608888889,12.9308888889,14.4696666667,21.4141111111,13.2351111111
628.61,14.0721111111,35.7098888889,27.4013333333,24.8328888889,13.1435555555,13.0671111111,14.5687777778,21.5127777778,13.3393333333
628.94,14.1584444444,35.8631111111,27.5468888889,25.0491111111,13.3574444444,13.2501111111,14.6705555556,21.6442222222,13.4878888889
629.27,14.2707777778,35.9987777778,27.6712222222,25.1797777778,13.4878888889,13.3705555556,14.8431111111,21.7903333333,13.6844444445
629.60,14.3352222222,36.0903333334,27.7938888889,25.2834444445,13.5752222222,13.4662222222,14.9162222222,21.8355555556,13.74
629.94,14.3603333333,36.076,27.8788888889,25.3635555556,13.6072222222,13.5138888889,14.9843333334,21.862,13.8315555556
630.27,14.3744444444,36.1086666667,27.9362222222,25.3606666666,13.6008888889,13.4866666667,15.0637777778,21.8418888889,13.8814444445
630.60,14.4425555556,36.2156666667,28.1018888889,25.417,13.6515555555,13.5484444444,15.1104444445,21.8266666667,14.0045555556
630.93,14.5615555556,36.2822222222,28.2142222222,25.5194444444,13.7337777778,13.7178888889,15.1792222222,21.8928888889,14.081
631.26,14.4946666667,36.1731111111,28.1762222222,25.4585555556,13.6191111111,13.6595555555,15.0948888889,21.7501111111,14.06
631.60,14.3762222222,36.2245555556,28.171,25.4211111111,13.5216666667,13.614,15.0033333333,21.636,13.9817777778
631.93,14.256,36.1083333333,28.0618888889,25.3184444445,13.3961111111,13.569,14.9575555555,21.5715555556,13.8535555556
632.26,14.2204444445,36.1167777778,28.092,25.3876666667,13.3818888889,13.564,14.9388888889,21.5516666666,13.8213333333
632.59,14.3723333333,36.2358888889,28.1551111111,25.4285555555,13.4415555556,13.6602222222,15.0844444445,21.6288888889,13.9161111111
632.92,14.3651111111,36.3701111111,28.2102222222,25.465,13.3811111111,13.6901111111,15.0696666667,21.6308888889,13.8196666667
633.26,14.3132222222,36.2805555555,28.1331111111,25.3367777778,13.3062222222,13.6504444444,15.0308888889,21.5645555555,13.771
633.59,14.5087777778,36.4924444445,28.2621111111,25.4528888889,13.4718888889,13.8012222222,15.1725555556,21.7122222222,13.9357777778
633.92,14.5354444444,36.5171111111,28.2867777778,25.5,13.4504444444,13.8517777778,15.1515555555,21.7657777778,13.9244444444
634.25,14.5728888889,36.5965555555,28.3275555556,25.574,13.5057777778,13.8973333333,15.1978888889,21.8224444444,13.954
634.58,14.5576666667,36.547,28.3026666667,25.5145555555,13.4863333333,13.839,15.2006666667,21.8671111111,13.9532222222
634.91,14.5691111111,36.6224444444,28.3083333333,25.5196666667,13.5118888889,13.9061111111,15.2967777778,21.942,13.9634444444
635.25,14.7225555556,36.788,28.4577777778,25.6146666667,13.6742222222,14.0825555556,15.4414444444,22.077,14.0877777778
635.58,14.935,36.9715555556,28.5925555556,25.6663333333,13.7826666667,14.1966666667,15.5336666667,22.1847777778,14.2476666667
635.91,15.0226666667,37.0844444444,28.6758888889,25.7358888889,13.8484444445,14.2941111111,15.6362222222,22.2754444444,14.3352222222
636.24,15.0477777778,37.109,28.7145555556,25.7387777778,13.7947777778,14.3224444445,15.6195555556,22.2741111111,14.328
636.57,15.0382222222,36.9776666666,28.6683333333,25.6948888889,13.7935555555,14.294,15.58,22.2466666667,14.3711111111
636.90,15.1657777778,37.1238888889,28.8103333333,25.8481111111,13.8825555556,14.4153333334,15.686,22.361,14.4773333333
637.23,15.1591111111,37.0904444445,28.8078888889,25.8912222222,13.8777777778,14.4264444445,15.6744444444,22.3321111111,14.5097777778
637.56,15.221,37.2487777778,28.9441111111,26.0377777778,13.965,14.5687777778,15.7956666666,22.4343333333,14.6081111111
637.90,15.0987777778,37.1038888889,28.8098888889,25.8273333333,13.7567777778,14.4577777778,15.6744444445,22.3795555555,14.4614444444
638.23,15.1044444445,37.1754444444,28.8154444444,25.8788888889,13.7896666666,14.5283333333,15.6527777778,22.347,14.438
638.56,15.1755555555,37.2194444444,28.8576666667,25.8576666667,13.8425555555,14.5465555556,15.6891111111,22.3186666666,14.5006666667
638.89,15.179,37.0814444444,28.7818888889,25.8311111111,13.7604444444,14.4892222222,15.6394444445,22.2467777778,14.4988888889
639.22,15.0702222222,37.0745555555,28.773,25.826,13.7736666667,14.4908888889,15.6443333334,22.2418888889,14.459
639.55,15.044,37.0423333333,28.6855555555,25.6988888889,13.6938888889,14.4626666667,15.5327777778,22.1133333333,14.3378888889
639.88,15.1868888889,37.1002222222,28.8275555556,25.8173333333,13.8688888889,14.6066666667,15.7265555556,22.2322222222,14.4691111111
640.21,15.2082222222,37.2537777778,28.8963333333,25.8821111111,13.8953333333,14.6674444445,15.7487777778,22.2055555556,14.4015555556
640.54,15.22,37.2982222222,28.8943333333,25.857,13.8623333333,14.6706666667,15.7664444444,22.1444444445,14.4453333333
640.87,15.277,37.4311111111,28.9517777778,25.8538888889,13.9261111111,14.655,15.8343333333,22.2117777778,14.3751111111
641.20,15.3492222222,37.4141111111,29.0001111111,25.7696666667,13.9747777778,14.6548888889,15.8808888889,22.2341111111,14.4233333333
641.53,15.3373333333,37.3997777778,29.054,25.8045555556,14.098,14.6776666667,15.8852222222,22.1967777778,14.4695555555
641.87,15.4083333334,37.3677777778,29.111,25.7646666667,14.0662222222,14.6788888889,15.946,22.2171111111,14.4684444444
642.20,15.2621111111,37.3512222222,29.0925555556,25.7294444444,13.9078888889,14.6211111111,15.8434444444,22.2165555556,14.3234444444
642.53,15.2241111111,37.4186666667,29.0851111111,25.7096666667,13.8462222222,14.6124444445,15.7956666667,22.1578888889,14.1922222222
642.86,15.3115555555,37.4665555556,29.2647777778,25.8274444444,13.8432222222,14.6625555556,15.9357777778,22.1576666667,14.2404444445
643.19,15.505,37.6677777778,29.4996666667,26.0572222222,14.0223333333,14.736,16.1466666667,22.4267777778,14.4664444444
643.52,15.2384444444,37.4801111111,29.2618888889,25.8282222222,13.7418888889,14.4777777778,15.903,22.1455555555,14.1668888889
643.85,15.1838888889,37.4607777778,29.2197777778,25.7207777778,13.6914444444,14.365,15.8897777778,22.1621111111,14.159
644.18,15.0772222222,37.5078888889,29.1982222222,25.7321111111,13.68,14.3124444444,15.7575555556,22.094,13.9603333333
644.51,15.0478888889,37.3854444445,29.0802222222,25.682,13.5374444445,14.346,15.6426666667,22.0562222222,13.879
644.84,15.145,37.4361111111,29.0772222222,25.7383333333,13.6225555556,14.3457777778,15.6587777778,22.0211111111,13.8887777778
645.17,15.3464444444,37.6405555556,29.2843333333,25.8653333333,13.6884444445,14.5118888889,15.8496666666,22.194,14.0323333333
645.50,15.493,37.9032222222,29.4544444445,26.0447777778,13.8383333334,14.6975555556,16.0568888889,22.3381111111,14.1818888889
645.83,15.6493333334,37.9787777778,29.5121111111,26.1082222222,13.9786666667,14.7601111111,16.2136666667,22.3887777778,14.282
646.16,15.7874444445,38.0195555555,29.6643333333,26.258,14.162,14.8943333333,16.4212222222,22.5283333333,14.4455555556
646.49,15.7538888889,37.969,29.4882222222,26.1523333333,14.1557777778,14.7936666667,16.239,22.464,14.3494444444
646.82,15.5432222222,37.7725555556,29.3332222222,25.923,13.9815555555,14.6958888889,16.0195555556,22.2392222222,14.1755555556
647.15,15.5813333334,37.8731111111,29.4026666667,25.9737777778,14.0018888889,14.709,16.0445555555,22.377,14.2077777778
647.48,15.7602222222,38.0517777778,29.5964444444,26.2032222222,14.2195555556,14.8877777778,16.2353333333,22.5528888889,14.3826666667
647.81,15.8958888889,38.0744444444,29.6804444445,26.2095555555,14.304,14.9841111111,16.421,22.6696666667,14.596
648.14,15.7188888889,38.1884444444,29.765,26.1585555556,14.2284444445,14.8315555555,16.3943333333,22.5095555556,14.5127777778
648.47,15.4948888889,38.0346666667,29.5646666667,25.9725555556,13.943,14.6334444445,16.2282222222,22.359,14.2403333333
648.80,15.4072222222,37.9876666666,29.3912222222,25.9411111111,13.9115555556,14.56,16.1094444444,22.2861111111,14.1391111111
649.13,15.2068888889,37.7198888889,29.1296666667,25.732,13.696,14.3031111111,15.8211111111,22.0647777778,13.9413333333
649.46,15.1516666667,37.625,29.1177777778,25.706,13.7248888889,14.3143333333,15.7875555556,22.0684444445,13.9124444444
649.79,15.1077777778,37.5842222222,29.0712222222,25.7021111111,13.6684444445,14.2608888889,15.664,22.0367777778,13.8734444445
650.11,15.0208888889,37.526,29.02,25.643,13.5101111111,14.159,15.5574444444,21.9585555556,13.775
650.44,15.0832222222,37.6472222222,29.0852222222,25.7324444445,13.5356666667,14.1938888889,15.6505555556,22.0303333333,13.7848888889
650.77,14.9812222222,37.5628888889,29.0423333334,25.6742222222,13.5196666667,14.1251111111,15.5561111111,21.8782222222,13.7071111111
651.10,14.7726666667,37.3202222222,28.881,25.4591111111,13.2293333334,13.9526666667,15.2633333334,21.6431111111,13.4313333333
651.43,14.6688888889,37.2402222222,28.8058888889,25.4084444445,13.1632222222,13.8612222222,15.17,21.6425555556,13.3684444444
651.76,14.6152222222,37.0218888889,28.6007777778,25.3417777778,13.0517777778,13.749,15.0628888889,21.5346666666,13.2322222222
652.09,14.6315555556,37.1015555556,28.6627777778,25.3744444445,13.05,13.7791111111,15.0551111111,21.5835555556,13.2734444444
652.42,14.5911111111,36.9888888889,28.6552222222,25.2981111111,12.9261111111,13.6544444445,14.9937777778,21.464,13.1857777778
652.75,14.6211111111,37.0726666667,28.7401111111,25.4351111111,12.9534444445,13.7122222222,15.0291111111,21.5137777778,13.2404444444
653.08,14.5908888889,37.1644444445,28.7177777778,25.4484444444,12.8312222222,13.5895555556,15.0447777778,21.4684444444,13.2001111111
653.41,14.3551111111,37.0875555555,28.5605555556,25.284,12.6308888889,13.2936666666,14.8638888889,21.3592222222,13.0222222222
653.74,14.2454444445,37.0328888889,28.6151111111,25.3521111111,12.7158888889,13.3482222222,14.9321111111,21.4011111111,13.0403333333
654.06,14.2595555556,36.9675555556,28.5752222222,25.3918888889,12.6438888889,13.2534444444,14.8856666667,21.4227777778,13.0677777778
654.39,14.2746666667,36.9204444444,28.5704444444,25.4041111111,12.5978888889,13.2658888889,14.8392222222,21.541,13.1124444444
654.72,14.2635555555,36.9661111111,28.5222222222,25.5118888889,12.6966666667,13.2305555555,14.9271111111,21.612,13.2352222222
655.05,14.1416666667,36.8572222222,28.409,25.4613333333,12.5911111111,13.0782222222,14.7928888889,21.4854444445,13.0078888889
655.38,14.2704444444,36.9672222222,28.6721111111,25.6318888889,12.8112222222,13.2983333333,14.9388888889,21.7107777778,13.2586666667
655.71,14.1856666667,36.9075555555,28.5911111111,25.6617777778,12.853,13.2632222222,14.8991111111,21.6132222222,13.2241111111
656.04,14.1844444444,36.9441111111,28.6315555555,25.8327777778,12.9366666666,13.3126666667,14.9666666667,21.7235555555,13.3276666667
656.37,13.9292222222,36.7107777778,28.4778888889,25.5746666667,12.7691111111,13.04,14.792,21.512,13.1206666667
656.69,14.0058888889,36.7135555556,28.5442222222,25.6766666667,12.854,13.0995555556,14.7341111111,21.5512222222,13.1951111111
657.02,14.1184444445,36.8522222222,28.6674444444,25.8901111111,12.9283333333,13.2976666667,14.8932222222,21.6256666667,13.281
657.35,14.2496666667,36.9932222222,28.7407777778,25.9661111111,12.9981111111,13.3427777778,14.9758888889,21.682,13.3753333333
657.68,14.2145555556,36.9782222222,28.7578888889,25.9407777778,13.0634444444,13.4556666667,14.9472222222,21.6347777778,13.4211111111
658.01,14.1774444444,37.0591111111,28.7865555555,26.001,13.1173333333,13.4923333333,14.9918888889,21.6534444444,13.4523333333
658.34,14.19,37.0305555556,28.7781111111,25.9041111111,13.0498888889,13.5223333333,14.9896666667,21.6316666667,13.4361111111
658.66,14.1715555555,37.1335555555,28.8506666667,25.9586666667,13.0143333333,13.563,15.0564444445,21.6474444445,13.5204444444
658.99,14.0784444445,37.1281111111,28.7497777778,25.8578888889,12.9023333333,13.4716666667,14.9392222222,21.5574444444,13.4261111111
659.32,14.0866666667,37.1767777778,28.8311111111,25.9233333333,12.9158888889,13.523,14.9954444444,21.6176666667,13.5351111111
659.65,14.0162222222,37.203,28.9028888889,25.9491111111,12.8627777778,13.5028888889,14.9151111111,21.6166666667,13.4632222222
659.98,14.312,37.4151111111,29.0853333333,26.3017777778,13.1165555556,13.8,15.1654444444,21.8823333334,13.7546666667
660.31,14.1894444444,37.3548888889,29.0036666667,26.2258888889,13.075,13.7526666666,15.0818888889,21.8351111111,13.7336666667
660.63,14.1474444444,37.1972222222,28.9566666667,26.0718888889,13.0558888889,13.6282222222,14.9724444445,21.7327777778,13.6711111111
660.96,14.0033333333,37.079,28.847,25.9214444444,12.8885555556,13.4963333333,14.7665555555,21.625,13.4831111111
661.29,14.028,37.1344444444,28.8842222222,25.9126666667,12.9282222222,13.489,14.7606666667,21.7186666667,13.4482222222
661.62,14.098,37.1352222222,28.9616666667,25.9735555556,12.9228888889,13.5658888889,14.7518888889,21.7281111111,13.4733333333
661.94,14.116,37.2595555556,29.0857777778,26.1686666667,12.9871111111,13.5846666667,14.725,21.8031111111,13.4623333333
662.27,14.1211111111,37.2452222222,29.1781111111,26.215,13.0752222222,13.602,14.6318888889,21.8504444444,13.481
662.60,14.18,37.1728888889,29.152,26.3164444445,13.0836666667,13.6543333333,14.6661111111,21.9091111111,13.546
662.93,14.0912222222,37.076,29.0435555556,26.21,12.9725555556,13.5642222222,14.5411111111,21.8801111111,13.336
663.26,14.1613333333,37.0333333334,28.9566666667,26.2487777778,13.136,13.6535555556,14.6113333333,21.9144444445,13.4845555556
663.58,13.9353333333,36.9654444444,28.8754444444,25.981,12.9257777778,13.5031111111,14.316,21.8413333333,13.2295555556
663.91,14.1483333333,37.1835555556,29.1504444445,26.2201111111,13.1278888889,13.7267777778,14.5086666667,22.047,13.4022222222
