wavelength,Back_HemGuif,Belly_HemGuif,Breast_HemGuif,Crissum_HemGuif,Crown_HemGuif,DorTail_HemGuif,Patch10_HemGuif,Patch11_HemGuif,Rump_HemGuif,Throat_HemGuif,WingTip_HemGuif
443.60,6.75706666667,26.9761666667,17.7630666667,18.5272,6.0328,7.8178,8.58393333333,29.9167333334,4.90826666667,18.1578,10.3098666667
443.95,6.7412,27.1138333333,17.822,18.5796,5.9944,7.7999,8.58046666667,29.9125333333,4.89213333333,18.2194666667,10.3006
444.31,6.7602,27.2898,17.9254666667,18.666,6.01813333333,7.8231,8.6024,29.9723333333,4.9062,18.3147333333,10.3338
444.66,6.75153333333,27.3902666667,17.9882,18.7191333333,6.0024,7.8305,8.60293333333,29.9959333333,4.89893333333,18.4025333333,10.3399333333
445.02,6.71666666667,27.4657666667,18.0260666667,18.7218,5.97573333333,7.8077,8.59033333333,29.9988,4.86386666667,18.4301333333,10.3268
445.37,6.67253333333,27.4818333333,18.0204666667,18.6998666667,5.94113333333,7.7799,8.5604,29.9739333333,4.83013333333,18.4409333333,10.3132666667
445.72,6.67473333334,27.5148,18.0164666667,18.7084666667,5.94146666667,7.7903,8.57319999999,29.9815333333,4.8296,18.4564666667,10.328
446.08,6.67613333333,27.5413666667,18.0178666667,18.6976,5.94506666667,7.7913,8.57293333333,29.9821333333,4.83233333333,18.4536,10.34
446.43,6.65766666667,27.5056333333,17.9792666667,18.6646666666,5.93853333333,7.787,8.56380000001,29.959,4.8242,18.4146666667,10.3338666667
446.79,6.6746,27.5337333333,17.9687333333,18.6611333333,5.94253333333,7.79986666667,8.5748,29.9841333333,4.83006666666,18.4172666667,10.3570666667
447.14,6.65486666667,27.5080666667,17.9082,18.625,5.92473333333,7.79186666667,8.55359999999,29.9662,4.80053333333,18.3733333333,10.325
447.50,6.6544,27.4564333333,17.8494666667,18.6005333333,5.91733333333,7.78863333333,8.53526666667,29.9271333333,4.79586666667,18.3203333333,10.316
447.85,6.63093333333,27.4334333333,17.8082,18.5803333333,5.922,7.80303333333,8.52446666667,29.9416666667,4.7906,18.2698,10.3257333333
448.21,6.6178,27.3479,17.7344,18.5243333333,5.9098,7.79083333333,8.51086666667,29.8844666666,4.76833333333,18.1955333333,10.3144666667
448.56,6.60353333333,27.2477333333,17.6310666666,18.4640666667,5.9024,7.77036666667,8.49220000001,29.8435333333,4.74753333333,18.0907333333,10.2995333333
448.92,6.6022,27.1524333333,17.5328,18.3948666667,5.90766666667,7.7698,8.47993333333,29.8079333334,4.74166666667,18.0077333333,10.3088
449.27,6.61186666667,27.0737,17.445,18.3511333333,5.9196,7.77796666667,8.47693333333,29.8082666667,4.74953333333,17.897,10.3216666667
449.62,6.62206666667,26.9747333333,17.3588666667,18.2746666667,5.9256,7.77853333333,8.45346666667,29.7782666667,4.74613333333,17.7918,10.331
449.98,6.58666666667,26.8225,17.2242666667,18.1692666667,5.88786666666,7.7491,8.40793333333,29.7412,4.7064,17.6274,10.3161333333
450.33,6.60173333333,26.7033333333,17.1039333333,18.0986,5.8896,7.7524,8.38833333333,29.7498,4.69433333333,17.5040666667,10.3282
450.69,6.5926,26.5307666667,16.9681333333,17.9962666667,5.8892,7.76326666667,8.38026666666,29.7351333333,4.67366666667,17.3591333333,10.3360666667
451.04,6.60526666667,26.4062666667,16.8635333333,17.9338,5.89746666667,7.775,8.37053333333,29.7683333333,4.6798,17.2226666667,10.3746
451.40,6.60413333333,26.2475,16.7142,17.8345333333,5.89106666667,7.77343333333,8.37260000001,29.7966666667,4.66153333333,17.0734666667,10.3917333333
451.75,6.64793333333,26.0814333333,16.5924666667,17.7374,5.91973333333,7.79616666667,8.3794,29.8000666667,4.67173333333,16.9596,10.4236
452.10,6.674,25.9527,16.4827333333,17.6672,5.92786666667,7.81246666667,8.38006666667,29.8651333333,4.68593333333,16.8515333333,10.4623333333
452.46,6.68226666667,25.8142666667,16.3558,17.581,5.936,7.83843333333,8.38340000001,29.8948,4.68893333333,16.7171333333,10.4728666667
452.81,6.71386666667,25.6988666667,16.2695333333,17.5426666667,5.97953333333,7.8911,8.4054,29.9716666667,4.72593333333,16.6281333333,10.5240666667
453.17,6.7336,25.5546333333,16.1632666667,17.4588,6.01806666667,7.92813333333,8.42733333334,29.9931333333,4.74073333333,16.5144,10.5656666667
453.52,6.72026666667,25.3809,16.0305333333,17.3722,6.02426666667,7.9331,8.42493333333,29.9856,4.74853333333,16.3861333333,10.5551333333
453.87,6.75566666667,25.2739333333,15.9357333333,17.3201333333,6.05546666667,7.96193333333,8.4584,30.0343333333,4.78606666667,16.3131333333,10.5982
454.23,6.76393333333,25.1429333333,15.8500666667,17.2414,6.07193333333,7.9866,8.4878,30.02,4.7984,16.2160666667,10.6126
454.58,6.76773333334,24.9852333333,15.7423333333,17.1639333333,6.077,7.98096666667,8.46986666667,29.9460666667,4.80073333333,16.103,10.6092666667
454.93,6.78633333333,24.8233,15.6487333333,17.0826666667,6.08513333333,7.99,8.49733333333,29.9395333333,4.81106666667,16.0163333333,10.62
455.29,6.79,24.7040666667,15.59,17.0113333333,6.09326666667,8.01736666667,8.49646666667,29.9342,4.81626666667,15.9311333333,10.6419333333
455.64,6.77886666667,24.5617333333,15.5110666667,16.9295333333,6.07806666667,7.98656666667,8.48680000001,29.8990666667,4.80046666667,15.8192,10.6434666667
456.00,6.77893333333,24.43,15.4184666667,16.8482,6.08146666667,8.00726666667,8.49539999999,29.8626,4.8106,15.7356,10.6344
456.35,6.80866666667,24.3544666667,15.3919333333,16.8119333333,6.0984,8.0444,8.51079999999,29.8730666667,4.8228,15.7136,10.6692
456.70,6.80913333333,24.2699333333,15.3222666666,16.764,6.0844,8.03183333333,8.50886666667,29.8459333333,4.80026666667,15.6538666667,10.6538666667
457.06,6.7396,24.1565,15.2226666667,16.6776666667,5.99326666667,7.96533333333,8.44106666667,29.7582,4.73186666667,15.5687333333,10.6030666667
457.41,6.70226666667,24.0937333333,15.164,16.6074666667,5.95286666667,7.9341,8.4062,29.724,4.68613333333,15.5206666667,10.5792666667
457.76,6.66873333333,24.0696,15.1222666667,16.5815333333,5.9286,7.92773333333,8.38066666666,29.6956,4.6544,15.5007333334,10.5458
458.12,6.66006666667,24.0851,15.1212,16.59,5.9022,7.91956666667,8.37526666667,29.728,4.64953333333,15.5020666667,10.5473333334
458.47,6.67693333333,24.1075666667,15.1471333333,16.6066,5.90746666667,7.9404,8.39499999999,29.7581333333,4.66153333333,15.5328,10.5564
458.82,6.6882,24.1639333333,15.1867333333,16.6364666667,5.92646666667,7.9655,8.40206666667,29.7726666667,4.67206666667,15.5758666667,10.5805333333
459.18,6.69793333334,24.2101666667,15.2096666667,16.6728,5.93806666667,7.95826666667,8.41546666666,29.7645333333,4.6852,15.6299333333,10.5772666667
459.53,6.68706666667,24.2853666667,15.2549333333,16.7207333333,5.94413333333,7.9694,8.42906666667,29.7892,4.69146666667,15.6970666667,10.5786
459.88,6.68026666667,24.3634,15.3142,16.7750666667,5.94006666667,7.9566,8.43126666668,29.7994666667,4.68206666667,15.7478666667,10.5756
460.24,6.66373333333,24.4345333333,15.3606666667,16.8339333333,5.9248,7.94246666667,8.42706666667,29.7872666667,4.66853333334,15.7942,10.5542666667
460.59,6.68946666667,24.538,15.4593333333,16.9159333333,5.95146666667,7.96616666667,8.46606666667,29.7991333333,4.70173333333,15.8814666667,10.5727333333
460.94,6.7528,24.7072,15.608,17.0532666667,6.027,8.0268,8.54,29.8872666667,4.7718,16.0416,10.6181333333
461.29,6.80866666667,24.8993666667,15.7747333333,17.2064666667,6.0954,8.0819,8.60846666667,29.9507333333,4.83533333333,16.2013333333,10.6602
461.65,6.86133333333,25.0726,15.9623333333,17.3434666667,6.14413333333,8.11773333333,8.68026666666,29.9938666667,4.89066666667,16.3628666667,10.694
462.00,6.89226666667,25.2826,16.1407333333,17.5039333333,6.1916,8.1502,8.73399999999,30.0238666667,4.92966666667,16.5404666667,10.7329333333
462.35,6.9298,25.5427,16.3645333333,17.6976666667,6.23866666667,8.18526666667,8.8078,30.1007333334,4.97993333333,16.7472,10.7737333333
462.71,6.95333333333,25.8077666667,16.5949333333,17.8978,6.2814,8.20193333333,8.88359999999,30.1384,5.03426666667,16.9638666667,10.7853333333
463.06,6.98926666667,26.1302666667,16.8782666667,18.1278666666,6.32893333334,8.2531,8.94826666666,30.2284,5.0868,17.2169333333,10.8164
463.41,7.0592,26.4517333333,17.167,18.3815333333,6.39526666667,8.30476666667,9.04139999999,30.3137333333,5.1586,17.4945333334,10.8598
463.76,7.1152,26.7627666667,17.4460666667,18.6112666667,6.4644,8.3561,9.12586666667,30.3529333333,5.23426666667,17.7938666667,10.8978666667
464.12,7.1838,27.1492,17.7686666667,18.8706,6.5384,8.402,9.23186666667,30.4435333333,5.32466666667,18.1190666667,10.9482
464.47,7.21726666667,27.5115666667,18.0766,19.1157333333,6.57493333333,8.42293333333,9.29213333334,30.5045333333,5.3756,18.4316666667,10.9668
464.82,7.25906666667,27.8550333334,18.3872,19.364,6.60613333333,8.45253333333,9.37660000001,30.5320666667,5.42813333334,18.7279333333,10.9969333333
465.17,7.28646666667,28.1814666667,18.6846666667,19.584,6.61,8.4657,9.44753333335,30.5558666667,5.47206666667,19.0178,11.0156666667
465.53,7.30613333333,28.5064666667,18.9562,19.8172,6.63433333333,8.48156666667,9.51613333333,30.5791333333,5.51453333333,19.3263333333,11.0300666667
465.88,7.33753333333,28.8044333333,19.2304,20.0040666667,6.6582,8.4886,9.57466666666,30.5843333333,5.55813333333,19.6201333333,11.0161333333
466.23,7.33233333333,29.0883666667,19.4677333333,20.1908,6.66866666667,8.46696666667,9.60839999999,30.5613333333,5.58646666667,19.8814,10.9966
466.58,7.39106666667,29.4163666667,19.7630666667,20.4311333333,6.7168,8.5087,9.68646666667,30.6070666667,5.63893333333,20.1947333333,11.0129333333
466.94,7.4402,29.7460666667,20.0669333333,20.6443333333,6.77033333333,8.52753333333,9.77886666666,30.6220666667,5.71473333333,20.5098666667,11.0417333333
467.29,7.48266666667,30.0740666667,20.3609333333,20.8638666667,6.8194,8.56856666667,9.86846666667,30.6399333333,5.77393333334,20.824,11.0628666667
467.64,7.5184,30.4518,20.6998666667,21.1176,6.84933333333,8.60196666667,9.97200000001,30.7243333333,5.83486666667,21.1460666667,11.1155333333
467.99,7.56573333333,30.7579,21.02,21.333,6.9058,8.63983333333,10.0497333333,30.7530666667,5.89366666667,21.4568666667,11.1461333333
468.35,7.6048,31.0880333333,21.3342,21.5546666667,6.93946666667,8.6935,10.1469333333,30.8078,5.9384,21.7808,11.1780666667
468.70,7.61453333333,31.4022333333,21.6152666667,21.7540666667,6.9624,8.70423333333,10.1882,30.8198,5.96766666667,22.0785333333,11.1790666667
469.05,7.64026666667,31.7304666666,21.9155333333,21.9874666667,6.99086666667,8.727,10.2613333333,30.8886666667,5.9988,22.4103333333,11.193
469.40,7.67753333333,32.0813666667,22.2606666667,22.2186,7.0386,8.77426666667,10.3332666667,30.9656666667,6.05646666667,22.739,11.2216
469.75,7.733,32.4336333333,22.5997333333,22.4562,7.10106666667,8.8213,10.4286,31.0342,6.12686666667,23.0810666667,11.2496666667
470.11,7.78413333333,32.8156,22.9580666667,22.6976666666,7.14773333333,8.87326666667,10.5120666667,31.1379333333,6.18713333333,23.4336666667,11.2872666667
470.46,7.7716,33.0965666667,23.2072,22.8508666666,7.13186666667,8.8546,10.5462,31.1375333333,6.19906666667,23.7083333333,11.2718666667
470.81,7.77326666667,33.3889,23.4747333333,23.0311333333,7.11933333333,8.83226666667,10.573,31.1736666667,6.1758,23.9892,11.254
471.16,7.7878,33.6759666667,23.7488,23.1935333333,7.12493333333,8.83583333333,10.6138666667,31.2112666667,6.19513333333,24.2454666667,11.2672
471.51,7.8018,33.9229333333,23.9856,23.3366666667,7.14433333333,8.82773333333,10.6523333333,31.2019333333,6.2006,24.4847333334,11.2612666667
471.87,7.78566666667,34.1698333333,24.2014666667,23.4584,7.13933333333,8.82163333333,10.6828,31.2159333333,6.19493333333,24.7192,11.2436
472.22,7.774,34.3798,24.3971333333,23.5766,7.13306666667,8.7807,10.6966,31.2176666667,6.19526666667,24.9126666667,11.2203333333
472.57,7.75673333333,34.5322,24.5766,23.6576666667,7.11086666667,8.76043333333,10.7116,31.1972666667,6.19726666667,25.0702,11.2052666667
472.92,7.77393333333,34.7501,24.7816,23.7764,7.1312,8.76103333333,10.739,31.2321333333,6.21033333333,25.2542666667,11.2256
473.27,7.74846666667,34.8853,24.9088666667,23.8378,7.10426666667,8.70826666667,10.7169333333,31.2016,6.1824,25.3690666667,11.1991333333
473.62,7.72273333333,35.0571333333,25.0365333333,23.9028666667,7.07506666667,8.6823,10.7159333333,31.1734,6.1256,25.4958,11.1874
473.98,7.69293333333,35.1120666667,25.1011333333,23.8974,7.03746666667,8.64466666667,10.6904666667,31.1091333333,6.0758,25.5588666667,11.1568
474.33,7.69073333333,35.2352333333,25.2483333333,23.9442666667,7.04293333333,8.6469,10.6844,31.1184,6.06073333333,25.6458666667,11.1623333333
474.68,7.67933333333,35.3360666667,25.3327333333,23.9956666667,7.04266666667,8.65526666667,10.7076,31.1175333333,6.06166666667,25.7203333333,11.1783333333
475.03,7.643,35.4269666667,25.3804666667,23.9878,6.99906666667,8.61423333333,10.6847333333,31.0806666667,6.01726666667,25.7715333333,11.1672666667
475.38,7.59486666667,35.5096666667,25.4202,23.9994,6.94193333333,8.59293333333,10.6430666667,31.0878,5.97006666667,25.8049333333,11.1466666667
475.73,7.6032,35.6023333333,25.4745333333,24.0267333333,6.9176,8.56763333333,10.6297333333,31.0724,5.95493333333,25.8235333333,11.1828666667
476.08,7.56486666667,35.6107,25.4842666667,24.0050666667,6.87173333333,8.5421,10.5783333334,31.0192666666,5.9032,25.8394,11.1610666667
476.44,7.55706666667,35.7107333333,25.5045333333,24.0086666666,6.85073333333,8.5311,10.5573333333,31.0591333333,5.86353333334,25.8829333333,11.1718
476.79,7.53273333333,35.7003666667,25.4558,23.9582666667,6.8338,8.50516666667,10.5212,31.0180666667,5.833,25.8406,11.1526
477.14,7.5432,35.7558,25.4401333333,23.9524666667,6.83373333333,8.51426666667,10.5270666667,31.0242,5.81133333333,25.8382,11.1712666667
477.49,7.548,35.8082,25.449,23.9735333333,6.85133333333,8.53806666667,10.5146,31.0784666667,5.83646666667,25.8350666667,11.2129333333
477.84,7.52873333333,35.8439333333,25.4236,23.9652666667,6.83466666667,8.52113333333,10.4971333333,31.1128,5.79873333333,25.7988666667,11.2226
478.19,7.50766666667,35.8588333333,25.3758,23.9552,6.8178,8.51276666667,10.4804,31.1316,5.77966666667,25.7767333333,11.2494
478.54,7.45553333333,35.8213666667,25.3073333333,23.8785333333,6.78913333333,8.48686666666,10.4120666666,31.117,5.74886666666,25.6896,11.2348
478.89,7.45073333333,35.7612,25.2376,23.8522,6.79773333333,8.50786666667,10.3802,31.1117333333,5.74133333333,25.6352666667,11.2348
479.24,7.44,35.6847,25.1385333333,23.802,6.78946666666,8.4938,10.3328,31.0853333333,5.71526666666,25.5466,11.2310666667
479.60,7.38553333333,35.6097666667,25.0390666667,23.7224,6.7456,8.48123333333,10.2739333333,31.082,5.65326666667,25.4537333333,11.2041333333
479.95,7.36553333333,35.5724666667,24.9507333333,23.6478666667,6.744,8.4887,10.2429333333,31.0967333333,5.6246,25.3320666667,11.2082666667
480.30,7.35446666667,35.4954333333,24.8629333333,23.5893333333,6.73833333333,8.4809,10.2046,31.0578666667,5.6104,25.2234666667,11.2024
480.65,7.31006666667,35.3750333333,24.732,23.4754,6.67466666667,8.44996666667,10.1238,31.0169333333,5.55433333333,25.1011333333,11.1789333333
481.00,7.2814,35.2929,24.631,23.3627333333,6.64766666667,8.44243333333,10.0612,30.9900666667,5.53253333333,24.9788666667,11.1714
481.35,7.25173333334,35.2385,24.5376,23.2697333333,6.6024,8.41923333333,9.9886,30.9979333333,5.48513333333,24.8748,11.1488
481.70,7.239,35.2169666667,24.4714,23.2294666667,6.57126666667,8.41903333333,9.94253333333,31.0009333333,5.48093333333,24.8288666667,11.1451333333
482.05,7.2132,35.2271,24.4278,23.1860666667,6.54693333333,8.4062,9.89986666667,31.009,5.4562,24.7741333333,11.1467333333
482.40,7.1936,35.1943333333,24.3731333333,23.1551333333,6.5106,8.3965,9.86933333333,31.0118666667,5.42266666667,24.7176,11.1326666667
482.75,7.1772,35.2008666667,24.3428666667,23.1292666667,6.48466666667,8.39143333333,9.84193333335,31.0253333333,5.3958,24.6842,11.1318
483.10,7.1672,35.2003,24.3229333333,23.1212666666,6.473,8.38683333333,9.82900000001,31.0292666667,5.38726666667,24.6782666667,11.1366666667
483.45,7.1542,35.1930666667,24.2935333333,23.1,6.4674,8.37686666667,9.81680000001,31.0123333333,5.38146666667,24.6544666667,11.1283333333
483.80,7.15973333333,35.2109666667,24.2962,23.0974666667,6.4672,8.38023333333,9.81746666666,31.0096666667,5.39,24.6580666667,11.1385333334
484.15,7.15933333333,35.2434333333,24.3082666667,23.1060666667,6.46446666667,8.38656666667,9.82439999999,31.0294666667,5.38873333333,24.6641333333,11.1458
484.50,7.16293333333,35.2653333333,24.3149333333,23.1186,6.4748,8.39313333333,9.83353333333,31.0232666667,5.39413333333,24.6631333333,11.1496666667
484.85,7.1662,35.3107,24.3478,23.1561333333,6.482,8.40713333333,9.84606666667,31.0388666667,5.40333333333,24.695,11.1576666667
485.20,7.16526666667,35.3323666667,24.3629333333,23.1816666666,6.47806666667,8.40673333333,9.85346666665,31.0158,5.4062,24.7159333334,11.1532
485.55,7.17406666667,35.3687666667,24.4071333333,23.2114666667,6.49906666667,8.42213333333,9.87526666667,31.0000666667,5.41933333333,24.7424666667,11.1618666667
485.90,7.194,35.3821333333,24.4486666667,23.2596666667,6.51193333333,8.43676666667,9.89593333333,30.9874666667,5.44353333333,24.7801333333,11.1629333333
486.25,7.2178,35.4536,24.5179333333,23.3122,6.536,8.46123333333,9.91806666666,30.9945333333,5.46726666667,24.8439333333,11.1773333333
486.60,7.23453333334,35.5159,24.5764666667,23.3659333333,6.55246666667,8.47056666667,9.95106666668,30.9888,5.494,24.8984666667,11.1838
486.95,7.25226666667,35.6005666667,24.6626,23.4144666667,6.5742,8.495,9.99333333334,30.9906666667,5.519,24.9578666667,11.1946
487.30,7.28013333333,35.6829333334,24.759,23.4928666667,6.60033333333,8.5217,10.0347333333,31.0108666667,5.55606666667,25.0417333333,11.216
487.65,7.30586666667,35.7538333333,24.8284666667,23.5636666666,6.627,8.54583333333,10.0776666667,31.022,5.58786666667,25.1280666667,11.2227333333
488.00,7.32653333333,35.8196,24.9124,23.6268666666,6.6488,8.56706666667,10.1110666667,31.0174,5.61873333333,25.2049333333,11.2308666667
488.35,7.35353333334,35.9217,25.0287333333,23.7090666667,6.67693333333,8.6018,10.1569333333,31.0394666667,5.6562,25.3156666667,11.2560666666
488.70,7.37893333333,36.0124,25.1428,23.7945333333,6.6996,8.6153,10.2052666667,31.0516,5.69,25.4265333333,11.2706666667
489.05,7.40773333334,36.1195333333,25.2814,23.8900666667,6.73766666667,8.64803333333,10.2627333333,31.0682,5.73913333333,25.5552666667,11.2878666667
489.40,7.45426666667,36.2612333333,25.4396666667,24.0141333333,6.77926666667,8.68826666667,10.3357333333,31.1026666667,5.79973333333,25.7229333333,11.3176
489.75,7.49806666666,36.4348333333,25.6324,24.1437333333,6.82866666667,8.73393333333,10.4183333333,31.153,5.85793333333,25.9106,11.3444
490.10,7.54126666667,36.5852666667,25.8164666666,24.2842666667,6.8708,8.76853333333,10.5153333334,31.1564,5.92986666667,26.1024,11.3666
490.45,7.5862,36.7428333333,26.0373333333,24.4214666667,6.9194,8.8089,10.6012666667,31.1804,5.9896,26.2986666667,11.3820666667
490.80,7.6354,36.8661,26.2252,24.5468,6.96693333333,8.85486666667,10.6814,31.1934,6.0582,26.4818666667,11.4034666667
491.15,7.69226666667,37.006,26.4288,24.6858,7.02846666666,8.9034,10.7791333333,31.2254666667,6.1362,26.6639333333,11.4356666667
491.50,7.712,37.1221666667,26.6156,24.8015333334,7.04926666667,8.9194,10.8358666667,31.2362,6.1778,26.8199333333,11.4458666667
491.85,7.7422,37.2668666667,26.7996666667,24.9264666667,7.08733333333,8.95073333334,10.9048666667,31.2664,6.2338,27.0007333333,11.4672666667
