wavelength,Back_ButWetf,Belly_ButWetf,Breast_ButWetf,Crissum_ButWetf,Crown_ButWetf,DorTail_ButWetf,Patch10_ButWetf,Patch11_ButWetf,Patch12_ButWetf,Rump_ButWetf,Throat_ButWetf,WingTip_ButWetf
655.71,9.40366666666,46.4111666667,44.9225833334,10.6188333334,10.1256666667,5.71083333333,12.5616666667,25.954,4.73116666667,25.9726666666,6.96766666667,9.4205
656.04,9.45933333332,46.2828333333,44.999,10.681,10.1528333333,5.7625,12.6066666666,26.0248333333,4.80083333333,25.9815,7.04016666667,9.45916666667
656.37,9.3555,46.2436666667,45.0101666667,10.5795833333,10.0385,5.74116666667,12.5055,25.9488333333,4.7225,25.9345,6.95533333333,9.34916666666
656.69,9.35816666666,46.2213333334,44.96875,10.59275,10.0441666667,5.80066666667,12.5188333333,26.025,4.784,25.971,6.95766666667,9.38033333333
657.02,9.38566666666,46.205,45.0975833334,10.7235833333,10.0851666667,5.797,12.5833333334,26.2081666667,4.872,26.0776666666,7.03366666667,9.42466666667
657.35,9.39083333331,46.165,45.12675,10.7249166666,10.0975,5.77966666666,12.6253333333,26.2375,4.882,26.0843333333,7.09766666667,9.427
657.68,9.55833333335,46.2421666667,45.3793333334,10.7309166666,10.1955,5.85416666666,12.7466666667,26.365,4.90716666667,26.2638333333,7.217,9.5085
658.01,9.76100000002,46.4673333333,45.57725,10.94875,10.3771666667,6.00983333333,12.9208333334,26.5871666666,5.08016666667,26.4311666667,7.3265,9.64649999999
658.34,9.85083333332,46.5013333333,45.6748333333,11.07,10.4613333333,6.23683333333,12.9953333334,26.7285,5.1885,26.6081666667,7.4945,9.748
658.66,9.94533333334,46.3511666667,45.5118333333,11.0695,10.484,6.33733333333,12.9463333334,26.7563333333,5.24133333333,26.437,7.57783333334,9.79583333332
658.99,10.0503333333,46.2716666667,45.5935,11.26075,10.4928333333,6.456,12.95,26.7756666667,5.32,26.5153333334,7.63516666666,9.91516666666
659.32,9.92516666665,46.2668333333,45.6275,11.14875,10.4448333334,6.4005,12.8061666667,26.7028333334,5.22233333333,26.4165,7.56866666666,9.81083333335
659.65,9.92733333333,46.2785,45.5455833334,11.0515,10.431,6.35116666666,12.7208333334,26.6733333333,5.12966666667,26.3941666667,7.51366666667,9.734
659.98,10.044,46.3626666667,45.6418333334,11.1631666666,10.562,6.485,12.7571666667,26.7356666667,5.2005,26.4636666667,7.585,9.84816666665
660.31,10.0681666667,46.3591666666,45.7056666667,11.1935,10.6173333333,6.51616666667,12.7756666667,26.703,5.21633333333,26.4526666667,7.60783333333,9.85333333331
660.63,10.1211666667,46.4566666667,45.7585833334,11.1478333334,10.6658333333,6.59866666667,12.8118333334,26.7418333334,5.24716666667,26.5206666667,7.58483333334,9.94983333332
660.96,10.0638333333,46.3655,45.70275,11.0824166667,10.5108333333,6.52383333333,12.6988333334,26.6605,5.19833333334,26.3675,7.49183333334,9.86916666669
661.29,9.93116666665,46.2463333333,45.5436666666,11.0711666667,10.4026666666,6.54116666667,12.6053333333,26.5205,5.231,26.2488333333,7.421,9.78366666669
661.62,9.84233333335,46.1455,45.5703333333,11.0435,10.343,6.50533333333,12.5505,26.3921666666,5.16966666667,26.2308333333,7.3975,9.74216666665
661.94,9.70049999999,46.1526666667,45.5245,10.9311666667,10.2475,6.37533333333,12.5161666667,26.2926666666,5.073,26.0473333334,7.22283333334,9.62216666667
662.27,9.63333333333,46.2523333333,45.6846666667,10.9525833333,10.1993333334,6.37016666666,12.5576666667,26.2745,5.01416666667,26.1831666667,7.19566666666,9.61149999998
662.60,9.5715,46.4503333334,45.76225,10.8291666666,10.227,6.32933333334,12.5188333333,26.2588333334,5.00583333333,26.1786666667,7.15016666667,9.51816666667
662.93,9.73266666667,46.473,45.9284166667,10.97525,10.3685,6.466,12.7053333333,26.479,5.17683333333,26.2438333334,7.331,9.62966666667
663.26,9.5885,46.434,45.7819166667,10.8983333333,10.2666666666,6.396,12.5856666667,26.4031666667,5.08283333333,26.1735,7.297,9.53283333333
663.58,9.52233333332,46.3303333333,45.7959166667,10.8063333334,10.1965,6.2795,12.5483333333,26.41,5.00733333333,26.0616666666,7.25616666667,9.48516666667
663.91,9.58333333334,46.4815,45.89325,10.8365,10.2661666666,6.35833333334,12.5855,26.3921666666,5.0305,26.2033333334,7.32166666667,9.51866666667
664.24,9.51616666665,46.4033333334,45.8125833333,10.8350833333,10.2251666667,6.33366666666,12.539,26.3426666667,4.9425,26.0521666667,7.27683333334,9.41483333334
664.57,9.63649999999,46.711,45.98975,10.9958333333,10.424,6.49133333333,12.7155,26.6093333333,4.985,26.2713333334,7.46383333333,9.62966666666
664.89,9.79766666667,46.8361666667,46.085,11.1815,10.5673333333,6.67316666667,12.936,26.7501666667,5.07616666666,26.3215,7.61083333334,9.8485
665.22,9.66883333331,46.815,46.0135833333,10.975,10.4225,6.54666666666,12.7838333333,26.7378333334,4.92516666666,26.1631666666,7.5005,9.81300000002
665.55,9.91599999999,46.9286666667,46.2319166666,11.1035,10.6193333333,6.77183333334,12.8425,26.858,5.056,26.3418333333,7.71383333333,9.97666666667
665.87,9.96616666666,46.9093333333,46.2160833333,11.16325,10.6776666667,6.88066666666,12.8111666666,27.0096666667,5.1095,26.329,7.74833333333,10.0901666667
666.20,10.0948333333,46.932,46.17425,11.2056666666,10.7496666667,6.9775,12.9551666667,27.0221666667,5.18966666666,26.2251666667,7.86366666667,10.195
666.53,10.0911666667,46.8938333334,46.0934166667,11.2919166666,10.6401666666,6.9475,13.0065,26.9486666667,5.07683333334,26.2228333333,7.83183333334,10.224
666.86,10.0561666667,46.8933333333,46.24625,11.2876666667,10.567,6.86383333334,13.0628333333,26.9203333334,5.03066666666,26.2348333334,7.70733333333,10.2118333333
667.18,10.1131666667,46.8025,46.05275,11.3718333334,10.5043333334,6.92683333333,13.1168333333,26.8648333333,5.14616666666,26.2151666666,7.77233333334,10.2003333333
667.51,9.99499999998,46.6378333333,45.9406666667,11.3296666667,10.4558333334,6.85066666667,13.0016666666,26.8473333334,5.05733333333,26.0331666667,7.674,10.201
667.84,9.99483333334,46.6378333334,45.97525,11.25075,10.433,6.77416666667,12.9055,26.712,4.97233333333,26.1301666666,7.584,10.1295
668.16,9.835,46.5625,45.9293333334,11.1593333334,10.3716666667,6.61566666666,12.7585,26.6061666667,4.85383333333,26.0696666667,7.35016666667,9.97816666667
668.49,9.74766666665,46.738,45.9620833333,11.093,10.333,6.51983333334,12.6786666666,26.5778333334,4.875,26.0968333333,7.377,9.87933333335
668.82,9.93233333332,46.913,46.0294166667,11.2735,10.5086666667,6.68916666667,12.8608333333,26.7433333333,5.00116666667,26.2375,7.52083333334,9.96133333334
669.14,9.82816666665,46.8463333333,45.8005833333,11.3115,10.5215,6.62466666667,12.9005,26.6611666667,4.957,26.1368333334,7.48916666667,9.85933333333
669.47,9.87866666665,46.8776666667,45.8394166666,11.306,10.6338333333,6.6595,13.0573333333,26.6941666666,4.989,26.178,7.56116666667,9.88999999999
669.80,9.79599999998,46.8776666667,45.7618333333,11.2280833333,10.5623333334,6.56683333333,12.9363333333,26.6938333333,4.85483333333,26.2425,7.379,9.81850000001
670.13,9.76883333332,47.0451666666,45.75225,11.0955833333,10.6995,6.66533333333,12.9175,26.7821666666,4.92666666666,26.3531666667,7.3315,9.87133333332
670.45,9.91133333331,47.2871666666,45.9814166667,11.3124166666,10.9083333334,6.829,13.1891666666,26.957,5.09466666667,26.532,7.57766666667,10.0676666667
670.78,9.85783333335,47.4041666666,46.1139166666,11.3654166667,11.0315,6.86033333333,13.2726666667,27.0601666666,5.053,26.6075,7.6165,10.1383333333
671.10,10.0145,47.5536666667,46.2324166666,11.4499166667,11.0876666667,6.9195,13.344,27.1871666667,5.07516666666,26.714,7.70883333333,10.2416666667
671.43,10.1025,47.6658333334,46.3423333333,11.6011666666,11.1566666667,7.00033333333,13.579,27.3898333333,5.235,26.686,7.908,10.4105
671.76,10.2113333333,47.7121666666,46.3528333333,11.6458333333,11.1271666666,7.0985,13.6636666667,27.4206666667,5.19783333333,26.6866666666,7.95683333333,10.4026666667
672.08,10.2045,47.4995,46.2758333334,11.5945833333,11.1208333333,7.03833333334,13.6718333334,27.4426666666,5.0855,26.6083333333,7.90166666667,10.3491666666
672.41,10.1918333334,47.5018333333,46.24525,11.62425,11.0925,7.06483333333,13.6491666667,27.4241666667,5.137,26.6423333333,7.968,10.403
672.74,10.1703333334,47.357,46.3809166666,11.5299166666,10.9495,7.01066666667,13.6391666667,27.425,5.06083333333,26.6265,7.87033333334,10.396
673.06,10.0441666667,47.221,46.291,11.4044166667,10.8401666667,6.866,13.454,27.243,4.89016666666,26.45,7.704,10.2586666667
673.39,10.0073333333,47.1461666667,46.3959166666,11.4761666667,10.86,6.84966666666,13.5358333333,27.2376666667,4.9345,26.4391666666,7.82066666666,10.3311666667
673.72,10.039,47.0185,46.3243333333,11.578,10.8813333333,6.798,13.537,27.064,4.96516666667,26.3078333334,7.90233333333,10.3353333333
674.04,9.879,46.7411666667,45.9966666667,11.4008333334,10.7418333333,6.731,13.2886666666,26.9041666667,4.84916666667,26.0335,7.666,10.2745
674.37,9.64416666667,46.7461666666,45.7968333333,11.1513333333,10.5228333333,6.48483333334,13.1268333333,26.6766666667,4.61033333334,25.93,7.416,10.087
674.69,9.41033333335,46.66,45.774,10.9966666667,10.4311666667,6.43283333334,13.1821666666,26.6063333334,4.56533333333,25.8873333333,7.29116666667,9.9745
675.02,9.39349999998,46.6106666667,45.6603333333,10.8484166666,10.4101666666,6.38116666666,13.0625,26.5023333334,4.49816666666,25.8656666667,7.13816666667,9.87049999999
675.35,9.37583333332,46.6191666667,45.54925,10.8925833334,10.472,6.47666666667,13.0413333333,26.5391666667,4.71916666667,25.9176666666,7.2135,9.96
675.67,9.37283333332,46.758,45.74625,10.9421666666,10.4183333333,6.471,13.0496666666,26.5695,4.70783333333,25.8868333333,7.129,10.0403333333
676.00,9.41566666668,46.9515,45.9090833333,10.98875,10.512,6.5225,13.1626666667,26.6758333333,4.7605,26.0073333333,7.09316666666,10.0665
676.32,9.18233333334,47.1006666666,45.8535,10.848,10.391,6.30566666667,12.9308333333,26.5385,4.69233333334,25.9215,6.97733333333,9.89666666667
676.65,9.05016666665,47.2073333334,45.8259166667,10.9040833334,10.3348333333,6.24,12.8471666667,26.513,4.81166666666,25.9053333334,6.99883333333,9.96533333335
676.97,9.16099999999,47.3906666667,45.9484166666,11.0409166666,10.4693333334,6.38933333334,12.9333333333,26.6906666667,4.89883333333,26.0661666666,7.127,10.0608333333
677.30,9.26750000001,47.549,46.0879166667,11.1379166666,10.431,6.47133333333,13.0811666666,26.9031666667,4.99683333334,26.194,7.19033333333,10.1125
677.63,9.36883333331,47.69,46.264,11.10325,10.4541666667,6.47066666667,13.1276666667,27.0563333334,5.01183333333,26.3151666667,7.2715,10.1506666667
677.95,9.47333333333,47.7653333334,46.4514166667,11.24175,10.551,6.58583333333,13.2205,27.1896666666,5.13183333333,26.3571666667,7.4135,10.2655
678.28,9.55966666666,47.7388333334,46.3996666666,11.27325,10.5793333334,6.56633333333,13.169,27.0956666666,5.1175,26.3018333334,7.54966666667,10.2988333334
678.60,9.45316666669,47.6645,46.4233333334,11.3683333334,10.5678333334,6.60166666667,13.139,27.052,5.098,26.289,7.6315,10.3585
678.93,9.40166666665,47.55,46.39375,11.2680833333,10.4538333333,6.45183333334,13.1061666667,26.9098333333,5.05183333333,26.1945,7.6085,10.2515
679.25,9.44933333334,47.6211666667,46.4369166666,11.30375,10.5495,6.477,13.1601666667,26.8948333333,5.19616666667,26.3796666667,7.69833333334,10.2771666667
679.58,9.32833333333,47.3876666667,46.2225833334,11.1220833333,10.4728333333,6.39633333333,13.0351666667,26.7283333334,5.12266666666,26.2666666667,7.62866666666,10.2283333333
679.90,9.37599999998,47.2741666667,46.0271666667,11.0550833334,10.4241666667,6.43416666667,13.0491666667,26.6748333334,5.05033333334,26.2031666666,7.61583333333,10.2925
680.23,9.62099999998,47.3406666667,46.15375,11.1173333334,10.4986666666,6.52916666666,13.2335,26.782,5.1555,26.3061666667,7.63333333333,10.3845
680.55,9.51333333333,47.2028333334,45.97025,11.0125833334,10.3225,6.38283333333,13.028,26.5966666667,5.01683333334,26.1883333333,7.45433333333,10.2575
680.88,9.28833333334,47.0113333334,45.7665833333,10.7341666667,10.1223333333,6.19566666666,12.7808333333,26.318,4.8175,25.9735,7.21483333334,10.055
681.20,9.25066666666,46.9665,45.6064166666,10.8329166667,10.1053333333,6.22316666666,12.7495,26.1838333334,4.83933333333,26.0218333333,7.1865,10.0581666666
681.53,9.29233333331,46.9171666667,45.4425833334,10.7769166666,10.1136666667,6.2755,12.7271666666,26.1721666667,4.848,26.0065,7.2295,10.091
681.85,9.29250000001,47.0323333333,45.4105833334,10.7865833334,10.136,6.28666666666,12.7566666667,26.2453333333,4.95966666667,26.1271666667,7.2185,10.0643333333
682.18,9.24,47.1213333333,45.33925,10.7715833334,10.0906666667,6.16983333333,12.7525,26.3125,4.99483333334,26.1731666666,7.13466666666,10.0585
682.50,9.30033333335,47.1936666667,45.374,10.7943333334,10.2211666666,6.25283333333,12.7816666667,26.344,4.97016666667,26.2476666666,7.17583333333,10.2143333333
682.83,9.11416666666,47.0336666666,45.1804166667,10.6230833333,10.0923333334,6.09633333333,12.5135,26.1398333333,4.7635,26.0431666667,7.01416666666,10.1105
683.15,9.064,47.0805,45.3245,10.6371666666,10.026,6.00183333334,12.4518333333,26.1485,4.734,26.0198333334,6.95983333334,10.1111666667
683.48,9.17033333335,47.191,45.5071666667,10.73075,10.0191666666,5.99083333333,12.4483333333,26.2193333334,4.8185,26.0668333333,7.04383333333,10.1833333333
683.80,8.92616666665,46.8386666667,45.1598333334,10.49625,9.771,5.72416666666,12.2048333333,25.958,4.59083333334,25.896,6.90516666667,9.931
684.13,8.91166666665,46.7285,45.1438333334,10.4070833334,9.69333333334,5.71533333333,12.1735,25.8976666667,4.61433333333,25.7985,6.91783333334,9.87699999998
684.45,8.98166666665,46.8953333333,45.32475,10.4478333334,9.717,5.776,12.1646666667,26.0246666666,4.578,25.9458333333,6.93716666667,9.8795
684.78,8.84966666668,46.8546666666,45.2433333334,10.2041666666,9.588,5.55966666667,11.9725,25.9353333334,4.45966666667,25.6483333333,6.78933333333,9.64783333333
685.10,8.76766666667,46.8761666667,45.284,10.1604166667,9.4595,5.43183333333,11.8381666667,25.8483333333,4.43433333333,25.5908333333,6.62633333333,9.56816666667
685.43,8.65166666668,46.7901666667,45.1978333334,9.94458333335,9.27883333334,5.28633333333,11.663,25.7181666666,4.32083333333,25.3211666667,6.48366666667,9.45416666666
685.75,8.74716666665,46.8115,45.23675,9.8725,9.31366666667,5.3,11.6638333333,25.6318333334,4.35433333334,25.1985,6.46883333334,9.44183333334
686.08,8.78599999999,46.9151666667,45.2776666666,9.84483333335,9.36266666666,5.33333333334,11.7318333333,25.6973333334,4.44083333333,25.278,6.42966666666,9.4165
686.40,8.90633333335,46.9606666667,45.2545,9.78475,9.40333333333,5.41133333333,11.8476666667,25.8306666666,4.49716666667,25.3333333333,6.42366666666,9.42416666667
686.72,8.94916666665,46.9878333333,45.2189166667,9.83566666665,9.3745,5.4295,11.879,25.814,4.45016666666,25.3325,6.4215,9.3845
687.05,8.83866666669,47.0418333333,45.2721666666,9.82908333335,9.4455,5.42016666667,11.9981666667,25.8486666666,4.5055,25.4431666667,6.459,9.42216666666
687.37,8.91116666665,47.244,45.4485833334,9.94583333335,9.5325,5.546,12.017,25.9428333334,4.5075,25.4893333333,6.50966666667,9.50683333333
687.70,8.77850000002,47.2151666666,45.37675,9.80516666665,9.52016666667,5.4575,11.9405,25.9238333334,4.41666666666,25.4085,6.38133333334,9.42916666667
688.02,8.827,47.14,45.3873333333,9.895,9.62383333333,5.48,12.0045,25.9703333333,4.52933333333,25.431,6.496,9.55883333333
688.34,8.87899999999,47.2256666667,45.4885,9.97741666665,9.71666666667,5.60083333334,12.1855,26.0778333334,4.60133333333,25.5793333333,6.72566666667,9.753
688.67,9.1315,47.3345,45.8039166666,10.1875,10.0591666667,5.85016666667,12.3788333334,26.3538333333,4.8565,25.95,7.09216666666,10.0563333333
688.99,9.4025,47.433,45.9660833333,10.4318333333,10.2633333333,6.006,12.5011666667,26.369,4.97633333333,26.1743333333,7.2695,10.274
689.32,9.31149999998,47.1586666667,45.7398333334,10.3325833334,10.3128333333,6.01816666666,12.3426666667,26.2208333334,4.94,26.1471666667,7.23116666667,10.2786666667
689.64,9.16566666669,46.9163333333,45.50525,10.2258333333,10.1235,5.8525,12.2226666667,25.9735,4.75616666666,25.963,7.09566666667,10.1551666667
689.96,9.21516666665,46.9361666666,45.57425,10.2671666666,10.0726666667,5.89566666667,12.2061666667,26.0275,4.81383333333,25.9061666667,7.163,10.2076666667
690.29,9.21266666668,46.8131666666,45.3106666667,10.1745,10.0533333333,5.8595,12.0916666667,25.8898333333,4.888,25.8193333333,7.20666666666,10.222
690.61,9.35866666669,46.6993333333,45.2780833333,10.2460833334,10.0595,5.97233333333,12.1343333333,25.907,4.93066666667,25.8465,7.22033333334,10.238
690.94,9.3245,46.7116666666,45.3518333334,10.1208333333,9.9425,5.925,12.0113333333,25.8631666666,4.90866666667,25.8491666666,7.15833333333,10.2295
691.26,9.45483333335,46.792,45.3289166667,10.1743333333,9.96833333331,6.055,12.1465,25.91,4.95466666667,26.02,7.29933333333,10.4508333334
691.58,9.4295,46.7238333334,45.2338333333,10.0658333333,9.78583333335,5.99883333333,12.106,25.8761666667,4.90583333333,25.9218333334,7.20016666667,10.485
691.91,9.3775,46.7533333333,45.3854166667,10.0673333333,9.65033333333,5.933,11.9998333334,25.8611666666,4.815,25.9451666667,7.04266666666,10.42
692.23,9.20616666669,46.6676666666,45.14875,9.82608333333,9.33233333333,5.66216666667,11.9356666667,25.5965,4.631,25.7551666667,6.76983333333,10.1465
692.55,8.96733333333,46.4666666666,45.1550833333,9.533,9.03016666667,5.46716666666,11.823,25.5416666667,4.4525,25.7325,6.53833333334,10.0238333333
692.88,8.97733333334,46.4998333333,45.2334166667,9.53791666666,8.73816666667,5.39233333333,11.8486666667,25.5168333333,4.32233333333,25.6526666666,6.51983333333,9.89283333334
693.20,9.15083333335,46.731,45.5041666667,9.77375,8.87266666667,5.5545,11.888,25.7866666666,4.54333333333,25.7958333333,6.73083333333,10.0703333333
693.52,9.25949999998,46.8375,45.4320833334,9.87133333334,8.97916666667,5.54833333333,11.9628333333,25.8736666666,4.673,26.025,6.81816666667,10.2121666666
693.85,9.31450000002,47.055,45.6925833334,10.0000833333,9.04083333333,5.70683333334,12.0513333334,26.028,4.721,26.1335,6.90133333333,10.2725
694.17,9.12016666666,47.1103333333,45.639,9.85958333333,8.98816666666,5.54066666667,11.8465,25.9401666667,4.51916666666,26.072,6.82883333333,10.1948333334
694.49,9.0845,47.0055,45.3745,9.91525,9.13783333333,5.497,11.9626666667,25.8106666667,4.61566666666,26.1116666667,6.86416666666,10.2635
694.82,9.01466666667,47.0678333333,45.5554166667,9.95875,9.13033333333,5.47966666667,11.8655,25.8251666667,4.62,26.0315,6.8175,10.1463333334
695.14,8.90033333333,47.159,45.57,9.91733333334,9.09033333333,5.268,11.8785,25.729,4.47333333333,26.1401666667,6.81,9.96583333335
695.46,8.99966666667,46.9565,45.4040833334,9.86133333334,9.1035,5.25316666667,11.8598333333,25.5593333333,4.44,26.155,6.8665,9.94683333334
695.79,8.95966666667,46.9355,45.36625,9.92683333334,9.09116666666,5.3095,11.7666666667,25.5546666667,4.3915,26.0746666666,6.77433333333,10.0748333333
696.11,8.91683333333,46.9173333333,45.17,10.1484166667,9.20483333333,5.40766666667,11.6938333333,25.592,4.48266666667,25.9493333333,6.8195,10.0633333334
696.43,9.05683333333,47.2363333333,45.3596666666,10.37775,9.444,5.6985,11.8726666666,25.8673333334,4.683,26.2266666667,7.13133333333,10.3346666666
