wavelength,Back_EmbLonm,Belly_EmbLonm,Breast_EmbLonm,Crissum_EmbLonm,Crown_EmbLonm,DorTail_EmbLonm,Patch10_EmbLonm,Rump_EmbLonm,Throat_EmbLonm,WingTip_EmbLonm
614.28,12.6783333333,50.7683333333,29.825,31.865,11.4746666667,9.52633333333,16.6823333333,12.7493333333,44.0976666667,14.438
614.61,12.7383333333,50.907,29.8473333333,32.0616666667,11.4906666667,9.63233333333,16.8086666667,12.805,44.1523333333,14.4933333333
614.94,12.797,50.9926666667,29.9703333333,32.14,11.4913333333,9.58433333333,16.868,12.8343333333,44.2556666667,14.4433333333
615.28,12.9733333333,50.9726666667,30.1086666667,32.1913333333,11.5403333333,9.69466666667,16.9793333333,12.8763333333,44.3916666667,14.571
615.61,13.0196666667,50.9656666667,30.0046666667,32.187,11.5766666667,9.73733333333,16.939,12.936,44.3436666667,14.6733333333
615.95,13.0383333333,50.943,30.0383333333,32.1593333333,11.6313333333,9.78366666667,16.9436666667,12.9163333333,44.3263333333,14.7206666667
616.28,13.057,50.951,30.1383333333,32.1733333333,11.5906666667,9.783,16.9373333333,12.8806666667,44.2196666667,14.7723333333
616.61,12.9846666667,50.998,30.177,32.0213333333,11.4793333333,9.69233333333,16.899,12.778,44.3023333333,14.715
616.95,12.961,51.052,30.2593333333,32.046,11.438,9.68633333333,16.85,12.7086666667,44.331,14.6663333333
617.28,13.0993333333,50.9903333333,30.3093333333,32.0626666667,11.4463333333,9.67933333333,16.8763333333,12.7576666667,44.3433333333,14.6056666667
617.62,13.2176666667,51.01,30.3916666667,32.133,11.5383333333,9.794,16.9223333333,12.8066666667,44.301,14.6886666667
617.95,13.193,50.9506666667,30.3136666667,32.118,11.5046666667,9.74066666667,16.8853333333,12.7603333333,44.241,14.622
618.28,13.2196666667,50.947,30.3633333333,32.174,11.5173333333,9.788,16.895,12.801,44.2993333333,14.6113333333
618.62,13.294,51.0386666667,30.3963333333,32.265,11.5526666667,9.89,16.8773333333,12.8483333333,44.2696666667,14.749
618.95,13.305,51.126,30.3866666667,32.4026666667,11.512,9.95166666667,16.8213333333,12.955,44.2076666667,14.727
619.28,13.2036666667,51.0063333333,30.4136666667,32.3936666667,11.4086666667,9.914,16.7606666667,12.8903333333,44.2113333333,14.5896666667
619.62,13.234,51.0633333333,30.3496666667,32.4626666667,11.454,10.01,16.8343333333,12.9553333333,44.2606666667,14.5963333333
619.95,13.2753333333,51.151,30.3223333333,32.5006666667,11.5766666667,10.04,16.8036666667,13.004,44.384,14.6613333333
620.28,13.371,51.0746666667,30.3566666667,32.586,11.5516666667,10.15,16.8563333333,13.121,44.3543333333,14.7206666667
620.62,13.37,51.1366666667,30.3093333333,32.6546666667,11.557,10.1666666667,16.9396666667,13.185,44.3526666667,14.6473333333
620.95,13.411,51.1266666667,30.296,32.6576666667,11.564,10.2573333333,17.01,13.264,44.305,14.6786666667
621.28,13.3093333333,51.1766666667,30.22,32.637,11.41,10.1566666667,16.9966666667,13.1786666667,44.3756666667,14.682
621.62,13.347,51.1316666667,30.3803333333,32.644,11.4123333333,10.201,17.0953333333,13.2266666667,44.422,14.6893333333
621.95,13.4133333333,51.2533333333,30.4436666667,32.712,11.461,10.2496666667,17.162,13.3266666667,44.4246666667,14.8626666667
622.28,13.3933333333,51.1123333333,30.414,32.628,11.4563333333,10.191,17.1496666667,13.3593333333,44.361,14.8346666667
622.62,13.3696666667,51.1313333333,30.493,32.5686666667,11.5013333333,10.1933333333,17.2326666667,13.3503333333,44.4036666667,14.9103333333
622.95,13.3933333333,51.2206666667,30.4246666667,32.595,11.486,10.1713333333,17.2443333333,13.4293333333,44.3436666667,14.9536666667
623.28,13.3356666667,51.1273333333,30.4576666667,32.5976666667,11.3903333333,9.99466666667,17.1806666667,13.3716666667,44.2,14.9183333333
623.62,13.3473333333,51.0353333333,30.3736666667,32.6633333333,11.307,10.011,17.234,13.3693333333,44.0863333333,14.7623333333
623.95,13.3426666667,51.1153333333,30.3856666667,32.7066666667,11.394,10.0613333333,17.303,13.3756666667,44.1526666667,14.793
624.28,13.241,51.0626666667,30.4066666667,32.6213333333,11.3906666667,9.94766666667,17.2196666667,13.2923333333,44.1443333333,14.7973333333
624.62,13.1583333333,51.113,30.4106666667,32.607,11.33,9.90466666667,17.1513333333,13.198,44.1123333333,14.801
624.95,13.1543333333,50.956,30.4136666667,32.546,11.356,9.867,17.115,13.1903333333,44.0783333333,14.711
625.28,13.0806666667,51.0226666667,30.3836666667,32.571,11.2923333333,9.86466666667,17.064,13.1876666667,44.0743333333,14.6506666667
625.61,12.9623333333,50.91,30.3246666667,32.4243333333,11.129,9.79966666667,16.9493333333,13.0173333333,44.027,14.402
625.95,12.946,50.9473333333,30.235,32.4186666667,11.0263333333,9.767,16.9393333333,12.9703333333,43.9806666667,14.4866666667
626.28,12.8826666667,50.8326666667,30.173,32.457,11.0243333333,9.71733333333,16.941,12.9453333333,44.0353333333,14.3723333333
626.61,12.9816666667,50.8663333333,30.3196666667,32.5466666667,11.1513333333,9.86566666667,17.0743333333,13.034,44.1736666667,14.415
626.94,12.9563333333,50.8913333333,30.3536666667,32.5376666667,11.1686666667,9.94766666667,17.0953333333,13.0456666667,44.1713333333,14.4413333333
627.28,12.964,51.0213333333,30.4473333333,32.5366666667,11.1756666667,9.96433333333,17.1436666667,13.018,44.2873333333,14.545
627.61,12.986,51.036,30.4096666667,32.5883333333,11.1883333333,9.97966666667,17.0756666667,12.979,44.2496666667,14.5736666667
627.94,13.067,51.141,30.507,32.6363333333,11.2263333333,10.0616666667,17.068,13.081,44.3853333333,14.6016666667
628.27,13.0866666667,51.1096666667,30.4983333333,32.6496666667,11.198,10.0363333333,17.064,13.1203333333,44.3793333333,14.6273333333
628.61,13.1303333333,51.2716666667,30.5296666667,32.726,11.2366666667,10.1123333333,17.1243333333,13.14,44.4323333333,14.6843333333
628.94,13.1323333333,51.28,30.535,32.699,11.2816666667,10.1053333333,17.059,13.1446666667,44.3843333333,14.742
629.27,13.0516666667,51.1956666667,30.4943333333,32.6443333333,11.3336666667,10.0356666667,17.099,13.1566666667,44.255,14.882
629.60,13.1226666667,51.2343333333,30.6573333333,32.7133333333,11.4196666667,10.141,17.2186666667,13.2953333333,44.337,14.7863333333
629.94,13.113,51.3056666667,30.65,32.6603333333,11.3743333333,10.189,17.2063333333,13.2996666667,44.2806666667,14.824
630.27,12.9313333333,51.285,30.6593333333,32.6366666667,11.2046666667,10.0413333333,17.1296666667,13.1443333333,44.2406666667,14.7476666667
630.60,12.9656666667,51.2873333333,30.6223333333,32.6336666667,11.141,9.99333333333,17.1516666667,13.1433333333,44.2963333333,14.6823333333
630.93,12.9433333333,51.2186666667,30.598,32.577,11.1806666667,10.042,17.1543333333,13.213,44.2833333333,14.7366666667
631.26,12.8476666667,51.2483333333,30.7286666667,32.5656666667,11.079,10.018,17.2353333333,13.2286666667,44.3413333333,14.656
631.60,12.9356666667,51.2313333333,30.6933333333,32.744,11.0853333333,10.0703333333,17.3603333333,13.279,44.2926666667,14.769
631.93,12.8933333333,51.1216666667,30.6473333333,32.7986666667,11.156,9.98566666667,17.3053333333,13.3536666667,44.38,14.7166666667
632.26,12.9316666667,51.1383333333,30.728,32.8926666667,11.1013333333,10.0063333333,17.3496666667,13.4183333333,44.461,14.7443333333
632.59,13.0433333333,51.1626666667,30.7346666667,33.037,11.1983333333,10.139,17.4263333333,13.472,44.5576666667,14.8276666667
632.92,13.2386666667,51.2913333333,30.8253333333,33.1863333333,11.2196666667,10.184,17.4256666667,13.5,44.731,14.829
633.26,13.0813333333,51.3466666667,30.7523333333,33.3016666667,11.185,10.132,17.36,13.3833333333,44.789,14.868
633.59,13.0653333333,51.3203333333,30.756,33.2616666667,11.1406666667,9.996,17.3826666667,13.347,44.825,14.9376666667
633.92,13.238,51.3706666667,30.7666666667,33.2613333333,11.2406666667,10.091,17.3563333333,13.436,44.8983333333,15.0196666667
634.25,13.2533333333,51.4756666667,30.8916666667,33.322,11.2723333333,10.164,17.3416666667,13.5066666667,44.9453333333,15.1136666667
634.58,13.1656666667,51.4483333333,30.9386666667,33.4116666667,11.1533333333,10.075,17.3233333333,13.3603333333,44.8813333333,15.094
634.91,13.1813333333,51.3843333333,30.836,33.4236666667,11.1823333333,10.0016666667,17.2903333333,13.318,44.8536666667,15.075
635.25,13.028,51.248,30.749,33.2423333333,11.0933333333,9.88233333333,17.1123333333,13.1663333333,44.697,14.928
635.58,13.0123333333,51.2576666667,30.8563333333,33.238,11.0606666667,9.97633333333,17.1373333333,13.095,44.6046666667,15.017
635.91,12.8946666667,51.2743333333,30.8206666667,33.1523333333,11.0156666667,9.89666666667,17.0423333333,13.0576666667,44.551,15.0033333333
636.24,12.8776666667,51.2956666667,30.9813333333,33.2043333333,11.0076666667,9.844,17.0993333333,13.1386666667,44.6973333333,15.0576666667
636.57,12.8233333333,51.3773333333,31.0233333333,33.1706666667,11.0163333333,9.85033333333,17.159,13.1766666667,44.7843333333,14.977
636.90,12.8953333333,51.413,31.0986666667,33.1236666667,11.023,9.80566666667,17.1643333333,13.1876666667,44.8906666667,14.936
637.23,13.028,51.5986666667,31.2516666667,33.2913333333,11.1563333333,10.0023333333,17.1856666667,13.3806666667,45.049,15.0003333333
637.56,12.9736666667,51.7013333333,31.2236666667,33.3956666667,11.1756666667,10.001,17.236,13.4036666667,44.9453333333,14.985
637.90,12.972,51.5016666667,31.117,33.453,11.201,9.96466666667,17.238,13.3506666667,44.9563333333,14.9886666667
638.23,13.085,51.6483333333,31.1506666667,33.421,11.276,10.0166666667,17.16,13.4483333333,45.108,14.957
638.56,13.1546666667,51.796,31.1733333333,33.5176666667,11.3573333333,10.1643333333,17.1196666667,13.5103333333,45.1793333333,15.0446666667
638.89,13.2,51.8956666667,31.2803333333,33.6666666667,11.4626666667,10.3113333333,17.1713333333,13.6266666667,45.351,15.2153333333
639.22,13.1473333333,51.9376666667,31.1526666667,33.6963333333,11.3543333333,10.149,17.1106666667,13.5173333333,45.392,15.1373333333
639.55,13.1643333333,51.9353333333,31.1716666667,33.7856666667,11.3876666667,10.1983333333,17.121,13.428,45.4156666667,15.2263333333
639.88,13.03,51.6836666667,30.9336666667,33.6966666667,11.285,10.1986666667,17.0803333333,13.2673333333,45.1436666667,15.0553333333
640.21,12.9986666667,51.5843333333,30.7523333333,33.6963333333,11.2526666667,10.1853333333,16.908,13.231,45.025,15.0856666667
640.54,13.108,51.541,30.758,33.7223333333,11.2993333333,10.2283333333,17.0113333333,13.295,44.9156666667,15.1256666667
640.87,13.1163333333,51.5566666667,30.75,33.73,11.3223333333,10.155,16.952,13.131,44.8486666667,15.1213333333
641.20,13.2073333333,51.5356666667,30.7183333333,33.6733333333,11.2793333333,10.151,16.943,13.136,44.8853333333,15.2996666667
641.53,13.2203333333,51.6543333333,30.7526666667,33.6576666667,11.371,10.183,16.97,13.262,44.8556666667,15.2306666667
641.87,13.2993333333,51.553,30.6266666667,33.736,11.3893333333,10.1063333333,17.103,13.3596666667,44.7646666667,15.2393333333
642.20,13.4026666667,51.4723333333,30.671,33.8563333333,11.4316666667,10.141,17.2376666667,13.4486666667,44.834,15.3696666667
642.53,13.5536666667,51.614,30.6703333333,33.8826666667,11.4786666667,10.084,17.316,13.5003333333,44.9773333333,15.3523333333
642.86,13.6926666667,51.8366666667,30.8123333333,33.933,11.6936666667,10.2863333333,17.4983333333,13.7316666667,45.066,15.4446666667
643.19,13.729,51.8046666667,30.795,33.9796666667,11.665,10.3376666667,17.5563333333,13.865,44.9946666667,15.4656666667
643.52,14.0263333333,52.1863333333,30.9686666667,34.112,11.9126666667,10.448,17.7803333333,14.0846666667,45.2693333333,15.6626666667
643.85,14.2136666667,52.2603333333,31.2106666667,34.3513333333,12.0796666667,10.5266666667,17.9796666667,14.214,45.4443333333,15.9433333333
644.18,14.1416666667,52.1396666667,31.2413333333,34.2616666667,12.1716666667,10.5316666667,17.7996666667,14.1496666667,45.4343333333,15.8603333333
644.51,13.9883333333,51.988,31.069,34.2406666667,11.9446666667,10.3866666667,17.8143333333,14.059,45.3176666667,15.72
644.84,14.002,52.0513333333,31.082,34.3383333333,11.9843333333,10.4016666667,17.8713333333,13.9823333333,45.3686666667,15.5373333333
645.17,14.0556666667,52.0246666667,31.241,34.2563333333,11.9673333333,10.394,17.808,13.865,45.36,15.7236666667
645.50,13.8806666667,51.9053333333,31.271,34.1026666667,11.9966666667,10.4343333333,17.7356666667,13.7893333333,45.4213333333,15.76
645.83,13.7886666667,51.906,31.2823333333,33.837,11.952,10.373,17.6406666667,13.745,45.365,15.7126666667
646.16,13.6216666667,51.886,31.1983333333,33.7273333333,11.778,10.3156666667,17.557,13.566,45.2066666667,15.5733333333
646.49,13.7463333333,51.851,31.194,33.7826666667,11.798,10.4693333333,17.623,13.635,45.2146666667,15.6746666667
646.82,13.6676666667,51.8913333333,31.2096666667,33.8496666667,11.9406666667,10.4163333333,17.4983333333,13.5803333333,45.1906666667,15.545
647.15,13.4903333333,51.6366666667,31.147,33.7856666667,11.7523333333,10.356,17.2323333333,13.4546666667,44.9866666667,15.3873333333
647.48,13.3326666667,51.565,31.001,33.6426666667,11.6506666667,10.3613333333,17.1326666667,13.4196666667,44.885,15.2363333333
647.81,13.4643333333,51.7053333333,31.086,33.8453333333,11.634,10.578,17.2166666667,13.5676666667,45.0106666667,15.4893333333
648.14,13.685,51.8116666667,31.286,34.0196666667,11.848,10.7843333333,17.379,13.6016666667,45.1813333333,15.7163333333
648.47,13.7083333333,51.9396666667,31.4033333333,34.0216666667,11.846,10.7833333333,17.4366666667,13.6523333333,45.3903333333,15.8173333333
648.80,13.584,52.001,31.2253333333,34.0973333333,11.806,10.708,17.363,13.576,45.4536666667,15.736
649.13,13.7576666667,52.2493333333,31.414,34.3423333333,11.8663333333,10.8326666667,17.4973333333,13.702,45.577,15.8993333333
649.46,13.759,52.4426666667,31.55,34.5963333333,11.9003333333,10.907,17.5763333333,13.791,45.7143333333,15.9833333333
649.79,13.832,52.3336666667,31.5263333333,34.7256666667,11.9346666667,10.905,17.6076666667,13.8713333333,45.7133333333,16.0373333333
650.11,13.7686666667,52.4216666667,31.576,34.815,11.9163333333,10.7146666667,17.5473333333,13.796,45.868,15.991
650.44,13.9826666667,52.4366666667,31.5883333333,34.8583333333,11.9943333333,10.7756666667,17.6213333333,13.9193333333,45.964,16.242
650.77,13.9033333333,52.453,31.4453333333,34.7856666667,11.9483333333,10.6803333333,17.6283333333,13.813,45.9766666667,16.1643333333
651.10,13.93,52.4266666667,31.451,34.7796666667,11.9493333333,10.6486666667,17.6353333333,13.7646666667,45.994,16.1026666667
651.43,13.8256666667,52.4366666667,31.3603333333,34.752,11.8843333333,10.4573333333,17.7003333333,13.735,45.9126666667,16.0023333333
651.76,13.7633333333,52.4066666667,31.2103333333,34.6923333333,11.8846666667,10.4546666667,17.6276666667,13.8976666667,45.7853333333,15.9296666667
652.09,13.7826666667,52.232,31.2196666667,34.6766666667,12.0246666667,10.4843333333,17.674,14.0556666667,45.8046666667,16.0226666667
652.42,13.853,52.1766666667,31.264,34.6466666667,12.0423333333,10.4263333333,17.6893333333,14.1396666667,45.7936666667,15.9543333333
652.75,13.9763333333,52.3126666667,31.35,34.799,12.1416666667,10.5116666667,17.743,14.2896666667,45.909,16.0
653.08,14.1266666667,52.301,31.37,34.8266666667,12.2726666667,10.5606666667,17.802,14.4223333333,45.926,16.0293333333
653.41,14.137,52.317,31.449,34.857,12.2933333333,10.569,17.828,14.3666666667,45.9343333333,15.997
653.74,14.1446666667,52.2036666667,31.4713333333,34.8563333333,12.2986666667,10.718,17.8813333333,14.3763333333,45.864,16.019
654.06,13.979,52.277,31.5276666667,34.7363333333,12.1443333333,10.6736666667,17.867,14.268,45.9846666667,15.8473333333
654.39,14.0216666667,52.5476666667,31.721,34.8573333333,12.2396666667,10.699,17.9576666667,14.3896666667,46.0936666667,16.061
654.72,13.987,52.565,31.7996666667,34.8583333333,12.2273333333,10.621,18.051,14.4173333333,45.9443333333,16.07
655.05,14.0823333333,52.5803333333,31.839,34.793,12.2533333333,10.673,18.0233333333,14.387,45.9813333333,15.9966666667
655.38,13.8893333333,52.5923333333,31.836,34.6673333333,12.1376666667,10.6323333333,17.8393333333,14.1946666667,46.018,15.8603333333
655.71,13.8196666667,52.59,31.914,34.641,12.036,10.625,17.846,14.1453333333,45.798,15.7666666667
656.04,13.942,52.7463333333,32.207,34.8636666667,12.212,10.9283333333,18.065,14.316,46.0086666667,15.9353333333
656.37,13.8906666667,52.7256666667,32.1853333333,34.7246666667,12.2146666667,10.9783333333,17.901,14.1713333333,45.879,15.8393333333
656.69,13.8733333333,52.752,32.2783333333,34.7453333333,12.08,10.8646666667,17.8223333333,14.0666666667,45.8686666667,15.8643333333
657.02,13.898,52.8566666667,32.4113333333,34.7846666667,12.0653333333,10.9746666667,17.96,14.2266666667,45.92,15.9706666667
657.35,13.8366666667,52.7136666667,32.3066666667,34.6396666667,11.7913333333,10.9126666667,17.829,14.1513333333,45.7893333333,15.819
657.68,14.054,52.7446666667,32.425,34.867,11.8986666667,11.104,18.055,14.3323333333,45.865,15.975
658.01,14.0866666667,52.675,32.3093333333,34.8216666667,11.878,11.1903333333,18.084,14.3466666667,45.91,15.9736666667
658.34,14.0923333333,52.7743333333,32.3476666667,34.926,11.918,11.1716666667,18.1303333333,14.3496666667,46.076,16.0776666667
658.66,14.0183333333,52.7323333333,32.277,34.9356666667,11.898,11.125,18.0903333333,14.2943333333,46.0573333333,16.17
658.99,14.162,52.808,32.382,35.071,11.98,11.1076666667,18.175,14.407,46.0993333333,16.368
659.32,14.2143333333,52.8283333333,32.3046666667,35.1756666667,11.9383333333,11.0666666667,18.0733333333,14.2996666667,46.0543333333,16.3506666667
659.65,14.2066666667,52.8343333333,32.117,35.115,11.9036666667,11.0996666667,18.023,14.2173333333,46.0243333333,16.2953333333
659.98,14.0826666667,52.635,31.937,35.1196666667,11.766,10.9,18.0526666667,14.1443333333,45.821,16.2903333333
660.31,14.018,52.4166666667,31.7683333333,35.0853333333,11.764,10.916,18.0966666667,14.011,45.731,16.2196666667
660.63,14.0736666667,52.3676666667,31.5973333333,35.048,11.753,10.82,18.0203333333,13.9713333333,45.611,16.2566666667
660.96,14.1083333333,52.4896666667,31.7013333333,35.099,11.941,10.8263333333,18.0666666667,14.0903333333,45.7553333333,16.4353333333
661.29,13.948,52.4426666667,31.5316666667,34.9743333333,11.856,10.6546666667,17.9123333333,14.0263333333,45.659,16.316
661.62,13.7936666667,52.2683333333,31.437,34.794,11.6776666667,10.348,17.7593333333,13.917,45.3923333333,16.0556666667
661.94,13.8143333333,52.2273333333,31.3786666667,34.7346666667,11.6006666667,10.3506666667,17.6203333333,13.8896666667,45.392,15.7966666667
662.27,13.6773333333,52.3913333333,31.42,34.756,11.3763333333,10.3046666667,17.5033333333,13.9,45.4146666667,15.574
662.60,13.5736666667,52.2733333333,31.4356666667,34.7853333333,11.2216666667,10.2026666667,17.4713333333,13.8413333333,45.4296666667,15.3863333333
662.93,13.515,52.1176666667,31.4173333333,34.693,11.2646666667,10.235,17.542,13.9056666667,45.484,15.2523333333
663.26,13.619,52.116,31.3546666667,34.6373333333,11.2543333333,10.15,17.5406666667,14.0806666667,45.4263333333,15.2783333333
