wavelength,Back_SalStrf,Belly_SalStrf,Breast_SalStrf,Crissum_SalStrf,Crown_SalStrf,DorTail_SalStrf,Patch10_SalStrf,Rump_SalStrf,Throat_SalStrf,WingTip_SalStrf
798.55,17.7423333333,57.7369333333,44.8082666667,51.7358,19.1586,20.8865666667,20.0531333334,19.9306666667,56.1554666667,18.32
798.85,17.4276666666,56.8380666667,43.7995333333,51.0503333333,19.0890666667,20.4045333333,19.2712,19.4642,55.4019333333,17.8993333333
799.16,17.0591333333,56.4945333333,43.0698,50.8117333333,18.8656666667,19.8361,18.7151333333,19.215,54.8655333333,17.5535666667
799.47,17.2548666667,56.3363333333,43.0567333333,51.0556666666,19.1835333333,19.89,18.9526666667,19.71,54.7568666667,17.9451666667
799.78,17.3355333333,56.0846666667,43.0723333333,50.9517333333,19.0484666667,19.7745,18.7004,19.6683333333,54.5240666667,17.9257
800.08,17.4733333333,56.3905333333,43.4673333333,51.0909333334,19.393,19.8686,18.7421333333,19.8796666667,54.6020666667,18.4004666667
800.39,17.6564666667,56.7740666667,43.9482,51.3318666667,19.9614,19.8953,19.1178,20.2757333334,54.8442,18.9662
800.70,17.8363333333,56.2767333333,43.5308666667,51.0323333333,19.8736666667,19.7968666667,19.2751333333,20.2526666667,54.3162666667,19.1515333333
801.00,18.0651333333,56.8194666667,43.97,51.4483333333,20.1168666666,20.1778,19.8,20.5228,54.5286666667,19.6164666667
801.31,19.1540666667,57.8878,45.1932666667,52.3080666667,21.182,21.2854666667,20.8908,21.5686,55.1878,21.0167666667
801.62,19.8346,59.0826666666,46.2507333333,53.3789333333,22.1651333333,22.0512333333,21.4131333334,22.5072666666,55.9544666667,21.7922
801.92,20.2416666667,59.4991333333,46.4708666667,53.6095333333,22.274,22.1676,21.4795333333,22.6482,56.1428,22.2365666667
802.23,20.9293333333,60.2033333333,47.4157333333,54.187,22.5435333333,22.6248,22.3925333333,23.5424,56.597,22.5899333333
802.54,21.1550666667,60.1114666667,47.9802,54.0896666667,22.6385333333,22.9786333333,22.7616,23.8170666667,56.9685333333,23.1282666667
802.84,20.7605333333,59.7444666667,47.3974,53.3392666667,22.0737333333,22.4689,22.555,23.3096666667,56.8568666667,22.5283666667
803.15,20.4736666667,59.4967333333,47.3770666667,53.5404666667,22.5813333333,22.5340333333,22.9306666666,23.8781333333,56.7258666667,22.4542
803.46,20.1752,59.5224666667,47.4102,53.7200666667,22.6231333333,22.0370666667,22.8707333333,23.6807333333,57.1230666667,22.1001333333
803.76,20.2486,59.3812,46.9760666667,53.9277333333,22.469,22.1777333333,22.5902666667,23.6639333333,57.3612666667,21.8987333333
804.07,20.0429333333,60.0614,47.2504,54.2488,22.6606,22.2581333333,22.5007333333,23.8218666667,57.8801333333,21.8064666667
804.38,20.1418,60.0185333333,47.0918,54.3745333333,22.8836,22.2149666667,22.3104666666,23.6167333334,58.0098666667,21.7468
804.68,20.1902,59.736,46.6604666667,54.0823333333,22.8115333333,22.2683666667,22.0873333333,23.7815333333,57.9927333333,21.2832333333
804.99,20.6923333333,59.9388666667,46.9731333333,54.3688,22.978,22.7206,22.696,24.1973333333,58.5110666667,21.8901666667
805.30,20.7886666666,60.2217333333,47.2150666667,54.7874666666,23.1917333333,22.5324,22.8773333333,24.7566,59.0449333334,21.8668333333
805.60,20.5395333333,59.5460666667,46.5193333333,54.3575333333,23.2566,22.217,22.5512666667,24.2379333333,58.6630666667,21.7754
805.91,21.2881333333,60.1281333333,46.9963333333,54.9023333333,24.1269333333,22.7412,23.26,24.8840666667,58.8886666667,22.2284
806.21,22.2804,60.5354666666,47.7676666667,55.4752666667,25.2768,23.5588666667,24.0072666666,25.7761333333,59.0193333333,23.4145333333
806.52,23.1456666667,60.6077333333,48.0071333333,55.6211333333,25.6955333333,24.4413,24.4683333333,26.0234,59.3029333333,24.0124
806.83,23.7969333333,60.6044,48.0166,55.5515333333,25.8862666667,25.0587666667,24.9354,26.3791333333,58.9789333333,24.4571666667
807.13,24.3496,61.2858666667,48.9421333333,55.8992666667,26.4236666667,25.5971666667,25.5347333333,26.8386,59.7688666667,25.2798
807.44,24.7816,61.6337333333,49.4434666667,56.0802666667,26.7564,26.1431666667,25.6433333333,27.1813333333,60.2034666667,25.7569333333
807.74,24.2984,61.4856,49.4246666667,55.9757333333,26.1188666667,25.6470333333,25.1264666667,26.5204666667,59.7262,25.0959
808.05,23.5654666667,60.8480666667,48.8702,55.4627333333,25.4286666667,24.7942,24.4568666667,25.8929333333,59.0344,24.3795666667
808.35,23.1648,60.4930666667,48.352,55.0936,25.0186666666,24.2603,23.8828,25.1998,58.6016666667,24.0044333333
808.66,23.8800666667,61.2932666667,48.8971333334,55.8013333333,25.9607333333,25.4796666667,24.3799333333,25.7044666667,59.0316,25.2766
808.97,24.1846666667,61.8285333333,49.3121333333,56.0667333334,26.3086,26.0729,24.7124,26.0946666667,59.3528666667,25.9504666667
809.27,23.6403333333,61.7913333333,49.0404,55.7646,25.9373333333,25.8507666667,24.3058,25.7006666667,59.4625333333,25.8637
809.58,22.8770666667,61.8255333333,49.0609333333,55.7342,25.3835333333,25.4067333333,23.7565333333,25.1654,59.9273333333,25.3042
809.88,21.8662666666,62.2728,48.5812666667,55.6612,24.4836,24.3697666667,22.9751333333,24.3251333333,59.7797333333,25.0207
810.19,21.9555333333,63.1810666667,49.2030666667,56.4719333334,24.7608666667,24.9947666667,23.4360666667,24.775,61.1334666666,25.4339666667
810.49,20.4367333334,62.5036666667,48.2097333333,55.8078666667,23.8063333333,23.7882,22.7290666667,23.7700666667,60.2474,24.3704
810.80,19.9999333334,61.4742,47.4728,55.4176,23.3042666667,23.1881666666,22.5707333333,23.2388666667,59.4116,23.8851666667
811.10,20.4138666667,61.0674,47.4365333333,55.4175333333,23.6601333333,23.6928,23.1879333333,23.8198666667,59.7457333333,24.1685666667
811.41,21.1773333333,61.7734,48.3885333333,56.6592666667,24.4518,24.5217333333,24.0617333333,24.6874,60.9858666667,25.1765
811.71,20.8536666667,61.1209333333,48.0994666667,56.3622666667,24.1424666667,24.3281666667,23.9271333333,24.5064666667,60.0148666667,24.8144333333
812.02,19.6208666667,59.5829333333,47.0535333333,55.3052,22.7,23.1171333333,22.8214,23.1703333333,58.9836666667,23.3447666667
812.32,19.8368,60.4428666667,47.8789333333,56.0838666667,22.7738666667,23.6286333333,23.2166,23.5896666667,59.324,23.6053666667
812.63,20.0311333333,60.3430666667,48.0468,55.9376,22.807,23.7700333333,23.4152,23.7973333333,59.1032,23.5168333333
812.93,20.7596,60.4574,48.1860666667,56.1239333333,23.1397333333,24.4689666667,23.8293333333,24.3798666667,59.0077333333,24.1472333333
813.24,21.321,60.6566666666,48.4511333333,55.9134,23.7466,25.1833333333,24.357,24.5963333333,59.6138666667,24.2141
813.54,20.3743333333,59.805,47.6724,54.8537333333,22.9240666667,24.1794,23.306,23.6334,58.5419333333,23.3216
813.85,21.9312,60.4016666667,48.7601333333,55.8362666667,23.8702,25.4381666667,24.3878666667,24.8745333334,59.2893333333,24.3455
814.15,22.2616666667,61.3079333333,49.3144,56.2332,24.1292666667,25.6186,24.7754666667,24.9803333333,59.7635333333,24.5743333333
814.46,22.3329333333,61.9692666667,49.6323333333,56.1248666667,24.2070666667,25.856,24.8951333333,24.8793333333,59.6836,24.8042
814.76,22.8046,62.3422666667,49.714,55.8481333333,24.5436666666,26.0634,25.4368,25.0059333333,59.2088,25.2526
815.07,23.412,63.1918666667,50.4952,55.8725333333,25.2516,26.3797,26.305,25.4481333333,60.2359333333,26.0180666667
815.37,22.7920666667,62.6432,50.1804666667,54.8705333333,24.6116666667,25.4941,25.9528666667,24.7372666667,59.6941333333,25.2470333333
815.68,21.3208,60.8440666667,48.6830666667,53.0443333333,23.1809333333,23.7867333333,24.2518,22.7588666667,58.5540666666,23.3411666667
815.98,20.4915333333,60.5152,48.2283333333,53.2540666667,22.3702666667,22.7547,23.6702,21.8706666667,58.5097333333,22.4137666667
816.29,20.3772666667,60.2122666667,47.6886666667,52.728,22.2248,22.7436666667,23.5297333333,21.9418,58.4198666667,22.0556666667
816.59,20.2456,59.0553333334,47.2272666666,52.0124,21.8586666667,22.4232,23.387,21.8662666667,57.2810666667,21.8703
816.89,20.4899333333,58.4112666667,46.7854666666,52.2272,22.0862666667,22.5091666667,23.6377333333,21.9227333333,56.83,22.2344666667
817.20,20.7252,58.9962,46.8937333333,52.9230666667,22.3517333333,22.7544666667,23.9193333333,22.3222666667,57.2894,22.4285
817.50,20.5228,59.3198666667,46.6738,53.1112666667,22.4776666667,23.0862666667,23.8380666667,22.5636,57.2072666667,22.4813
817.81,20.3904666667,59.7280666667,46.834,53.138,22.8242666667,23.2146666667,23.4726666667,22.8801333333,57.6220666666,22.6499
818.11,19.5002,59.0003333333,46.3288666667,53.0226666667,22.1411333333,22.3945333333,22.7018,22.1546666667,57.3184666667,21.7629666667
818.41,19.6218,59.0320666667,46.1601333333,53.5578666667,22.6346666667,22.9552333333,22.4871333333,22.7692666667,57.2884,22.1283
818.72,20.126,59.6159333333,46.4566666667,53.9213333333,23.3603333333,23.9723333333,23.0182666667,23.5223333333,57.4438,23.1983
819.02,20.6271333333,60.4464,47.0,54.5423333333,23.6158666667,24.6384666667,23.4802666667,24.2372666667,57.9659333333,23.4067333333
819.33,21.0771333333,60.7810666667,47.1568666667,54.4819333333,23.8744,25.148,23.6396,24.5942,58.2695333333,23.5350333333
819.63,20.0576,59.6682666667,46.0915333333,53.4747333333,22.8489333333,24.0632333333,22.8135333333,23.654,56.9122,22.4487333333
819.93,19.613,60.1630666667,46.1659333333,53.4888,22.4853333334,23.5628333333,22.1741333333,23.3618666667,57.2034666666,21.8079666667
820.24,19.6922,60.4648666667,46.4646666667,53.3235333333,22.1998,23.4986,22.1292,23.3670666667,57.4314,21.5552666667
820.54,19.4352666667,60.0702,46.237,52.8011333333,21.7944,22.9535666667,21.7295333333,22.9266666667,57.168,21.2256666667
820.85,19.4155333333,59.4846,46.0591333333,52.4542666667,21.5809333333,22.536,21.6062666667,22.5980666667,56.9232,20.8444666667
821.15,19.2408,59.2628,45.8433333333,52.3218666667,21.2781333333,22.2765,21.5345333333,22.2296,56.8388666666,20.6469666667
821.45,19.5224,59.5333333333,46.1304,52.5422666667,21.5445333333,22.5583333333,21.7335333333,22.4924666667,57.0979333334,20.8346333333
821.76,19.8033333333,59.6439333333,46.2295333334,52.7561333333,21.5996,22.6546,22.0011333333,22.6124666667,57.3226,21.0151
822.06,19.9318666667,59.5302666666,46.2182,52.7592,21.5802666667,22.5855666667,22.0607333333,22.6498666667,57.2484666667,21.0031
822.36,20.2554666667,59.6432,46.4298666667,53.0258,21.8010666667,22.8227666667,22.3586,22.9014666667,57.5347333333,21.2847333333
822.67,20.1936666667,59.4371333333,46.3718666667,52.9023333333,21.7379333333,22.6903666667,22.3695333333,22.8118,57.3074666667,21.234
822.97,20.5473333333,59.7698,46.7803333333,53.3052,22.0388,23.1290666667,22.6618,23.0660666667,57.6525333333,21.6172333333
823.27,20.9456666667,59.8152,46.9976666667,53.5798,22.3125333333,23.5181666667,23.0132666667,23.3081333333,57.8036666667,22.0078333333
823.58,21.0873333333,59.8242,47.0647333333,53.7704,22.4524666667,23.6156,23.1614666667,23.3640666667,57.9108,22.2062
823.88,21.3427333333,59.9855333333,47.2237333333,53.9691333333,22.6129333333,23.838,23.3954666667,23.3968666667,58.1051333333,22.3464
824.18,21.7052666667,60.4236666667,47.703,54.3714,22.943,24.291,23.7816666667,23.7131333333,58.5538666667,22.9263333333
824.49,21.9420666667,60.31,47.83,54.4566,23.2319333333,24.4593333333,24.0048666667,23.9457333333,58.5399333333,23.0577333333
824.79,21.9922,60.0586666667,47.6439333333,54.1993333333,23.1038,24.3798,24.0934,23.8251333333,58.4607333333,23.2055
825.09,21.6906,59.7669333333,47.5119333333,53.8908,23.0728,24.1958,23.8244666667,23.5001333333,58.1973333333,22.9028
825.39,21.4482666667,59.7864,47.5183333333,54.082,23.1542,24.2390666667,23.7015333333,23.3725333333,58.3358,22.8301333333
825.70,21.0584,59.4861333333,47.3313333333,53.7806666667,23.1134666667,23.9569333333,23.4433333333,23.1034,57.7812,22.8603666667
826.00,21.4035333333,59.9525333333,47.8564666667,54.336,23.5116,24.5324666667,23.6115333333,23.4508,58.2482,23.3953333333
826.30,21.4059333333,59.8602666667,47.8413333333,54.1506666667,23.3738,24.3602333333,23.5188,23.2714666667,58.2661333334,23.3441
826.61,21.2396,59.8317333333,47.8249333334,53.9870666667,23.3497333333,24.1754666667,23.5639333333,23.1787333333,58.0526,23.1394333333
826.91,21.1771333333,59.6558666667,47.8165333333,53.6801333333,23.4248666667,24.0584333333,23.6078666667,23.0942666667,57.9408,22.9687333333
827.21,21.0288,59.4512666667,47.904,53.402,23.5145333333,24.1537333333,23.5995333333,23.2510666667,57.638,22.9809
827.51,20.6373333333,59.3823333333,47.7193333333,53.3108666666,23.2506,23.9297666667,23.1805333333,23.0146,57.6028666667,22.4055333333
827.82,20.9798666667,60.0204,48.1948,53.8787333333,23.4208666667,24.2767,23.3886666667,23.3857333333,58.0110666667,22.8594333333
828.12,20.8736,60.1502,48.3341333333,54.219,23.5216666667,24.3266,23.2154,23.3440666667,58.1028,22.7893
828.42,21.3339333333,60.352,48.5529333333,54.4509333333,23.7434,24.6237333333,23.5529333333,23.8501333334,58.1104,23.2622333333
828.72,21.7139333333,60.7346666667,48.9962666667,54.5749333333,23.886,24.6975333333,23.7950666667,24.1028,58.3909333333,23.2633333333
829.02,22.111,61.3562666667,49.3753333333,54.9234,24.4368,25.157,24.2950666667,24.6398666667,58.9119333333,23.5938
829.33,22.1033333333,61.1208,48.9462666667,54.4081333333,24.4542666667,25.0147,24.3368666667,24.7649333333,58.2786,23.4991333333
829.63,21.7286666667,61.1665333333,48.8123333333,54.2093333333,24.357,24.6147,24.1320666667,24.7833333333,58.1212,23.1669
829.93,21.1701333333,61.1491333333,48.5412,54.1700666666,23.7225333333,23.6431333333,23.4152,24.4903333333,58.1203333333,22.3803
830.23,22.3974,62.4262666667,49.7862,55.621,24.6563333333,24.9712666667,24.2404,25.9503333333,58.6770666667,23.4807333333
830.54,22.5266666667,62.7705333334,49.7122666667,56.3350666667,24.5714666667,24.9375333333,24.4027333333,26.1164666667,59.3746666666,23.4709666667
830.84,23.7246,63.3398666667,50.3783333333,56.7254,25.6360666667,25.6719,26.1318,27.2276666667,59.9348,24.6315666667
831.14,23.4568666667,62.3066666667,49.6685333333,55.887,25.5490666667,25.5489,26.0883333333,26.9331333333,58.915,24.5645
831.44,23.311,62.3375333333,49.6382,55.69,25.3602666667,25.3987333333,25.8852666667,26.9291333333,58.5844666667,24.2363666667
831.74,22.1866666667,62.3808666667,48.9473333333,55.1628,24.1729333333,24.4769,24.8121333333,25.6202,58.4649333334,23.4303333333
832.04,21.977,62.2829333333,48.6849333333,54.8749333333,23.9833333333,24.6132333333,24.6248666667,25.3663333333,58.6642,23.8042333333
832.35,21.8146666667,61.3376,48.2510666667,54.1830666667,23.5086,24.2955333333,23.8651333333,24.7314,58.4539333334,23.4073666667
832.65,21.2256,60.8514,47.8360666667,53.7231333333,23.0513333333,23.8128333333,23.4512666667,24.2102666667,58.1640666667,22.9665666667
832.95,20.7925333333,60.2064,47.2959333333,53.7078666667,22.6368666667,22.9564333333,23.2036666667,23.6455333333,57.877,22.5023
833.25,20.8077333333,59.5806,46.9477333333,53.0477333333,22.8826,23.1948333333,23.3602,23.552,57.4208666667,22.6059666667
833.55,20.3774666667,59.2750666667,46.5165333333,52.6642,22.604,22.6900333333,22.9557333333,23.0202,57.4302666667,22.3595333333
833.85,20.4572666667,59.2685333334,46.5918666667,52.4437333333,22.8636666667,22.7785333333,22.9552,23.0299333334,57.2817333333,22.7036
834.16,20.2633333333,59.2222,46.4485333333,52.6996,22.9218666667,22.7963666667,22.329,22.8559333333,57.0535333333,22.9012333333
834.46,20.5222666667,59.7117333333,46.8964,52.9740666667,23.0576666666,22.97,22.4854,23.1828666667,57.7318,23.0515666667
834.76,20.5886,59.6076666667,46.7391333333,52.9238666667,23.1818,23.1329333333,22.8791333333,23.3610666667,57.9271333333,23.2287333333
835.06,20.9175333333,59.7650666666,47.3537333333,53.3644,23.6790666667,23.5172333333,23.4042666667,24.0160666667,58.3865333333,23.5817666667
835.36,20.7053333333,59.6286,47.2684666667,53.1780666667,23.6014,23.3520666667,23.4462666667,23.7188,58.2792,23.3474666667
835.66,20.1562666667,59.2744,46.9791333333,52.9706666667,23.1092,22.9527666667,23.2753333333,23.3308666667,57.8382666667,22.9857
835.96,19.9724,59.3940666667,47.1956,53.1403333333,22.931,22.8870333333,23.0523333334,23.2616666667,58.1157333333,23.0247666667
836.26,20.4049333333,59.9336666667,47.8392666667,53.279,23.3546,23.8412666667,23.3364,23.7836666667,58.3559333333,23.7110666667
836.57,20.4174666667,60.2761333333,47.9998,53.6766666667,23.0976,23.9663666667,23.2725333333,23.9864,58.5724666667,24.1717333333
836.87,20.3341333333,60.2524,47.9806666667,53.8530666667,23.1255333333,24.0869666667,23.3631333333,24.2092,58.2034666666,24.0757
837.17,20.7336,60.3144,48.1579333333,54.736,23.4261333333,24.4296,23.9419333333,24.7965333333,58.5005333333,24.2240666667
837.47,19.8538,59.114,47.1742,53.3676666667,22.5978666667,23.7548333333,23.8796,23.9397333333,57.6947333333,23.0409
837.77,19.7082,59.1608666667,47.0953333333,53.7803333333,23.0551333333,23.7026333333,24.259,23.5203333333,57.4463333333,23.1967333333
838.07,21.1174,60.2178666667,48.8162666667,55.0285333333,24.356,24.7869666667,26.0038,24.6117333334,58.3807333333,24.8533
838.37,20.6706,59.5918,48.0564,54.6452666667,23.9844,24.4072,25.7144,24.1399333333,57.5414,24.2321333333
838.67,21.4804666667,59.9704666667,48.5294,55.794,24.9019333333,25.2254,26.2256,25.0882666667,57.647,25.1030333333
838.97,22.1656666667,60.6986666667,49.0419333333,56.6667333333,25.499,25.5539666667,26.7664666667,25.3791333333,58.3532666667,25.4591
839.27,23.5088666667,61.6138666666,49.8146,57.985,27.0175333334,26.3358333333,28.1503333333,25.9748666667,59.5588,26.2656
839.57,24.8962666667,63.1056,51.2392666666,59.484,28.5280666667,27.0511666667,29.5294666667,26.8790666667,61.1836666667,27.1169333333
839.87,25.2802666667,64.1386,52.6402666667,60.6321333333,29.2864666667,27.4617333333,30.01,27.054,62.0796,27.6605333333
840.17,23.7082,63.585,51.9568,59.8974,28.4232666667,26.2558666667,29.1115333333,25.7934666667,61.5203333333,26.7847666667
840.47,22.943,64.1350666667,51.2868666667,59.2721333333,26.8882666667,25.0475333333,28.27,24.5042666667,61.076,26.0231666667
840.77,24.5778666667,66.0280666667,52.6407333333,60.7251333333,27.1967333333,25.7143333333,29.0583333333,25.3462666667,62.1752666667,27.1049333333
841.07,26.0406,66.6777333333,53.1796666667,61.3728666667,27.7320666666,26.5567666667,30.28,26.4142,63.1412,27.3804666667
841.37,25.9475333333,66.4156,52.6256,60.3082666666,27.2602,25.7249,29.3492666667,25.7534666667,62.6598,26.0044666667
841.67,26.8896666667,65.9156,53.0398666667,60.3052,27.8991333333,26.2556666667,30.4694666667,26.0446666666,62.8051333333,26.8428
841.97,28.0953333333,66.1173333333,53.5654,60.8668666667,28.3884,26.6544,31.4286666667,26.5202666667,63.4921333333,27.7779333333
842.27,28.4777333333,67.1915333333,53.7532,62.0209333333,28.5695333333,26.6273666667,32.5458,26.7848,63.3989333333,27.7953333333
842.57,28.3399333333,65.7768666667,52.6296,60.5844666666,27.9416,26.7065333333,32.6294666667,27.3173333333,61.7796666667,27.8087666667
842.87,27.9946666667,64.3862,51.4150666667,59.1549333333,27.4446666667,26.7405333333,32.3274666667,27.6326,60.5366,28.2159333333
843.17,29.8031333333,64.2904666667,51.5818,59.3754666667,28.6083333333,27.9769666667,33.2384,28.8526666667,60.6245333333,29.6064
843.47,29.3523333333,62.2495333333,49.7205333333,56.8643333333,27.321,27.2529,31.8200666667,28.289,58.7594666667,28.8613666667
