wavelength,Back_SicLuof,Belly_SicLuof,Breast_SicLuof,Crissum_SicLuof,Crown_SicLuof,DorTail_SicLuof,Patch10_SicLuof,Rump_SicLuof,Throat_SicLuof,WingTip_SicLuof
264.75,6.250166667,5.708916667,4.437166667,4.513,4.415583333,5.454583333,4.832333333,5.10825,4.844297917,7.359333333
265.12,6.45,5.777916667,4.326833333,4.73225,4.588166667,5.679166667,4.988333333,5.286916667,4.940515417,7.11175
265.49,6.127416667,5.435916667,3.937333333,4.185083333,4.13775,5.544083333,4.702333333,4.781583333,4.559316667,6.713
265.87,5.976583333,5.216583333,3.768666667,4.389916667,3.963916667,5.514458333,4.872666667,4.785416667,4.622317917,6.320583333
266.24,6.312416667,5.715333333,4.227833333,5.015583333,4.453,6.104458333,5.4365,5.348416667,5.014615,6.552166667
266.61,6.440416667,5.828333333,4.440083333,5.1645,4.64575,6.354041667,5.80025,5.725333333,5.265809167,6.660083333
266.98,6.437916667,5.754583333,4.356666667,5.31125,4.641583333,6.349666667,5.754583333,5.799916667,5.382280417,6.90375
267.36,6.170416667,5.440583333,4.05175,5.2415,4.308166667,6.0155,5.365333333,5.582,5.13644375,6.807333333
267.73,6.771416667,6.080333333,4.552916667,5.934583333,4.960416667,6.54625,5.968916667,6.265083333,5.59490125,7.5995
268.1,6.500166667,6.02725,4.320916667,5.854,4.764416667,6.50875,5.75275,6.268083333,5.412529583,7.48025
268.48,6.30225,5.7015,3.958166667,5.376333333,4.554583333,6.229125,5.355416667,5.86,5.281557917,7.303333333
268.85,6.279833333,5.56525,4.0035,5.466083333,4.4085,6.250958333,5.251333333,5.78825,5.32951625,7.374833333
269.22,6.259166667,5.697666667,4.160416667,5.562333333,4.504916667,6.212166667,5.332833333,5.89025,5.47702875,7.616
269.59,5.957583333,5.48625,3.91325,5.3585,4.244583333,5.911625,5.087,5.698166667,5.258055833,7.530666667
269.97,5.678333333,5.306083333,3.567416667,4.9615,3.908,5.499958333,4.628583333,5.306166667,4.924808333,7.495416667
270.34,5.795083333,5.217,3.592583333,4.994583333,3.967583333,5.800916667,4.689916667,5.381166667,4.9276725,7.657833333
270.71,5.439083333,4.886416667,3.113,4.62525,3.635,5.312458333,4.218333333,5.0705,4.623914167,7.350583333
271.09,5.156333333,4.4495,2.730666667,4.136916667,3.333416667,4.903416667,3.753833333,4.743333333,4.189179167,6.711333333
271.46,5.56875,4.673333333,3.008333333,4.268833333,3.513166667,5.115541667,4.032416667,4.881166667,4.388723333,6.897333333
271.83,5.574083333,4.51725,2.849916667,4.028833333,3.404416667,4.953416667,3.868416667,4.656833333,4.246927083,6.659083333
272.2,5.627583333,4.420416667,2.881583333,4.0415,3.409166667,4.817791667,3.842083333,4.670583333,4.308919167,6.66925
272.58,5.414916667,4.356083333,2.717333333,3.963916667,3.33075,4.625875,3.8265,4.60725,4.11392375,6.601
272.95,5.897833333,4.917,3.03125,4.27525,3.75525,4.949916667,4.23575,5.11775,4.595985,6.987333333
273.32,5.910083333,4.919166667,3.042333333,4.28025,3.809333333,5.082,4.122333333,4.98475,4.47582,7.039416667
273.69,5.791,4.7705,2.970666667,4.098083333,3.756916667,4.83075,3.86725,4.860833333,4.33014875,6.874666667
274.06,5.922166667,4.825333333,3.09,4.197083333,3.867666667,4.993333333,3.91525,4.967916667,4.352635833,6.934166667
274.44,5.936166667,4.883333333,3.14475,4.201,3.888916667,4.780416667,3.892333333,4.952,4.399869583,6.937416667
274.81,6.45925,5.275583333,3.835166667,4.623166667,4.425083333,5.247791667,4.349,5.2305,4.655311667,7.146166667
275.18,7.003,5.853583333,4.480583333,5.129916667,4.945333333,5.7685,4.877916667,5.633666667,5.145705,7.666333333
275.55,6.839666667,5.843833333,4.4955,4.891666667,4.906166667,5.738416667,4.797083333,5.694833333,5.16187,7.563
275.93,6.607,5.74,4.640666667,4.813916667,4.913666667,5.74,4.762333333,5.725333333,5.111785417,7.565916667
276.3,6.555916667,5.731333333,4.676916667,4.721916667,5.015833333,5.789833333,4.767416667,5.655916667,5.098659167,7.497416667
276.67,6.734416667,6.11025,5.11275,5.00225,5.203916667,6.0815,4.895583333,5.969416667,5.410057083,7.716583333
277.04,6.326583333,5.741666667,4.838916667,4.691666667,4.858416667,5.78025,4.513583333,5.509166667,4.995042083,7.302666667
277.41,6.049,5.303,4.467333333,4.0885,4.400916667,5.416208333,4.01825,5.119333333,4.597939167,6.712833333
277.79,6.188333333,5.411,4.574916667,4.317,4.418583333,5.760583333,4.152916667,5.31325,4.64013,6.67675
278.16,6.608166667,5.8255,4.91825,4.58325,4.859916667,6.12725,4.6495,5.7125,5.065413333,6.845833333
278.53,6.848,6.01875,5.024666667,4.72125,5.255,6.348791667,4.913166667,5.91125,5.207134583,6.99375
278.9,6.44425,5.601833333,4.355333333,4.266666667,4.643833333,5.986541667,4.374333333,5.540166667,4.917377917,6.73675
279.27,6.166583333,5.29975,4.065,4.022833333,4.314416667,5.744708333,4.076583333,5.276916667,4.672775833,6.573083333
279.64,6.3635,5.633666667,4.325583333,4.507,4.567416667,6.008,4.325583333,5.4825,4.830442083,6.85475
280.02,6.475666667,5.621666667,4.277083333,4.69275,4.539333333,6.054208333,4.303333333,5.603,4.878657083,6.838916667
280.39,6.980833333,5.911916667,4.672083333,5.206583333,5.02475,6.468291667,4.722916667,6.086416667,5.249963333,7.209833333
280.76,7.129333333,5.766916667,4.675333333,5.133083333,5.1155,6.546625,4.858333333,6.041416667,5.224990833,7.248916667
281.13,7.285166667,5.9005,4.8455,5.318333333,5.229916667,6.752875,4.988416667,6.155583333,5.269040417,7.506333333
281.5,7.50525,6.304416667,5.255416667,5.7665,5.466416667,7.137625,5.341,6.598,5.639920833,7.835166667
281.87,7.528583333,6.350666667,5.401,5.758416667,5.619916667,7.200291667,5.462166667,6.685166667,5.78478,7.979333333
282.25,7.198833333,6.261833333,5.309083333,5.70075,5.456333333,7.018708333,5.218166667,6.528083333,5.561635833,7.99175
282.62,7.071916667,6.154166667,5.27325,5.641416667,5.297833333,6.909083333,5.11975,6.430333333,5.474981667,7.909833333
282.99,7.065416667,6.17625,5.349666667,5.68075,5.424166667,6.85625,5.173666667,6.399833333,5.426521667,7.942583333
283.36,6.88925,6.144333333,5.25825,5.574833333,5.41925,6.71975,5.149,6.285166667,5.241468333,7.899166667
283.73,6.931833333,6.0265,5.084666667,5.426666667,5.27525,6.717458333,5.174166667,6.1805,5.207339167,7.870833333
284.1,6.968333333,6.069083333,5.067166667,5.421666667,5.191583333,6.732583333,5.124,6.161166667,5.247175833,7.872833333
284.47,6.569416667,5.739916667,4.778833333,5.1,4.810333333,6.319166667,4.820916667,5.7135,4.95861,7.603916667
284.85,6.378416667,5.58475,4.590583333,5.00925,4.549333333,6.121458333,4.631583333,5.538333333,4.797000417,7.51125
285.22,6.3465,5.615333333,4.515916667,4.967166667,4.467833333,5.977041667,4.571333333,5.49925,4.83486875,7.362583333
285.59,6.312666667,5.492583333,4.4065,4.906,4.46625,5.877791667,4.585333333,5.37325,4.789445833,7.212416667
285.96,6.68925,5.883333333,4.625083333,5.35725,4.848666667,6.178083333,4.9125,5.647166667,5.1311525,7.480583333
286.33,6.980416667,6.028583333,4.849166667,5.50475,5.071916667,6.339291667,5.10125,5.818166667,5.336817083,7.60925
286.7,7.018666667,6.155583333,4.86075,5.522916667,5.052,6.364083333,5.06675,5.91525,5.340517083,7.644166667
287.07,7.014083333,6.144416667,4.88925,5.595916667,5.05975,6.444666667,5.072166667,5.99625,5.44592,7.723083333
287.44,7.211416667,6.32075,5.074583333,5.76125,5.286,6.462583333,5.2165,6.1965,5.698912917,7.7985
287.82,7.4945,6.5405,5.46375,6.12,5.74925,6.600375,5.388666667,6.545416667,5.980075833,7.97275
288.19,7.33175,6.506166667,5.383416667,5.9675,5.783833333,6.503625,5.307916667,6.448333333,5.887239167,7.825
288.56,7.474916667,6.734833333,5.484916667,6.005083333,5.952083333,6.60725,5.401416667,6.671666667,6.008537917,7.878666667
288.93,7.734166667,6.934416667,5.685,6.21075,6.23875,6.811166667,5.593666667,6.886083333,6.241656667,7.952333333
289.3,7.6515,6.81175,5.633583333,6.183333333,6.264666667,6.796333333,5.559916667,6.821833333,6.1693125,7.941666667
289.67,7.466,6.758583333,5.517416667,6.1025,6.161,6.654625,5.436,6.766583333,6.105759583,7.903416667
290.04,6.8765,6.085416667,4.858083333,5.437416667,5.427166667,5.975875,4.738083333,6.14925,5.437040833,7.289583333
290.41,6.5165,5.673416667,4.423,5.184083333,4.966333333,5.630041667,4.3615,5.853,5.05019875,6.86
290.78,6.425833333,5.518,4.428833333,5.147166667,4.952916667,5.648708333,4.3495,5.771083333,5.094985833,6.747833333
291.15,6.943083333,6.011166667,4.9385,5.606833333,5.312333333,5.930541667,4.833583333,6.211083333,5.463709583,7.06875
291.52,7.105833333,6.230083333,5.056416667,5.760166667,5.398,6.081041667,4.963916667,6.402083333,5.577249167,7.303583333
291.89,7.124083333,6.44975,5.106,5.74675,5.353916667,6.089333333,5.036,6.571,5.645585417,7.426333333
292.26,7.638833333,6.873583333,5.62375,6.278833333,5.684,6.458333333,5.49,7.009833333,6.058814583,7.861583333
292.64,7.844583333,7.13675,5.822583333,6.546583333,5.723916667,6.586416667,5.568916667,7.088666667,6.219055833,7.970083333
293.01,7.847666667,7.485416667,6.077166667,6.723583333,5.87025,6.698208333,5.768416667,7.236083333,6.46674,8.14025
293.38,7.859,7.562666667,6.2015,6.727,5.797166667,6.766208333,5.8645,7.314583333,6.590576667,8.149916667
293.75,7.953416667,7.613916667,6.3395,6.638666667,5.773916667,6.719625,5.84125,7.352583333,6.604559167,8.158166667
294.12,8.27475,8.117583333,6.904916667,7.091416667,6.153333333,7.042291667,6.2015,7.803083333,7.159946667,8.517166667
294.49,8.349,8.29425,6.884833333,7.090916667,6.169583333,6.937,6.028833333,7.717416667,7.23980875,8.523916667
294.86,8.313,8.272416667,6.691166667,6.97625,5.927333333,6.6235,5.827916667,7.55425,7.053739583,8.38675
295.23,7.860166667,8.008916667,6.254916667,6.640333333,5.49375,6.303625,5.320416667,6.994083333,6.700332083,7.981916667
295.6,7.638333333,7.77,5.947666667,6.527666667,5.161,6.09075,4.961583333,6.607583333,6.490399167,7.57025
295.97,7.3945,7.470833333,5.593,6.349916667,4.88775,5.818791667,4.595666667,6.203833333,6.332005,7.203583333
296.34,7.137583333,7.329416667,5.302,6.101416667,4.666416667,5.548625,4.280833333,5.9785,6.215315833,6.96525
296.71,7.107833333,7.35425,5.33775,6.112083333,4.653166667,5.577708333,4.296,6.13525,6.281427083,7.0745
297.08,7.069833333,7.220166667,5.179666667,5.97725,4.495583333,5.46625,4.105916667,6.131833333,6.155532083,6.907083333
297.45,7.373166667,7.544916667,5.399666667,6.316916667,4.729583333,5.669291667,4.22275,6.365916667,6.338476667,7.081
297.82,7.73775,7.972416667,5.7045,6.848666667,5.104833333,5.964458333,4.543833333,6.667083333,6.70401,7.4075
298.19,7.608,7.927666667,5.534333333,6.77825,4.98525,5.971041667,4.446416667,6.564916667,6.618147083,7.37025
298.56,7.729583333,8.089333333,5.763083333,6.978833333,5.153,6.097,4.66725,6.726666667,6.758647917,7.512583333
298.93,7.805,8.282916667,5.949083333,7.181916667,5.265666667,6.252083333,4.789416667,6.8655,6.927102083,7.578666667
299.3,8.122083333,8.563916667,6.13025,7.447333333,5.511666667,6.473125,5.087083333,7.21675,7.213657917,7.837416667
299.67,8.240083333,8.769083333,6.241666667,7.54875,5.543666667,6.58175,5.272583333,7.342083333,7.398700417,7.973333333
300.04,7.900083333,8.68375,6.012083333,7.374416667,5.177416667,6.368208333,5.057666667,7.120833333,7.106394167,7.729416667
300.41,7.619083333,8.568166667,5.893583333,7.254916667,4.946833333,6.164375,4.92275,6.967166667,6.885462917,7.453916667
300.78,7.572666667,8.51,5.729833333,7.229083333,4.878333333,6.031583333,4.807166667,6.799583333,6.877628333,7.268333333
301.15,7.570333333,8.594333333,5.635083333,7.341833333,4.892083333,5.966583333,4.734,6.731916667,6.874094167,7.299083333
301.52,7.26475,8.509666667,5.414166667,7.152416667,4.67525,5.643041667,4.455416667,6.595083333,6.66356875,7.116666667
301.89,6.81225,8.19525,5.005,6.861,4.30225,5.218458333,4.033833333,6.30125,6.30446375,6.702583333
302.26,7.059583333,8.502083333,5.284416667,7.087666667,4.527333333,5.313958333,4.256166667,6.524916667,6.467731667,6.727083333
302.63,6.993916667,8.719166667,5.265833333,7.21125,4.452916667,5.346291667,4.273916667,6.6435,6.502410833,6.733
303,7.204166667,9.0115,5.465416667,7.482,4.789833333,5.658041667,4.6065,6.803833333,6.843942917,7.01025
303.37,7.11925,8.988583333,5.52175,7.57625,4.8105,5.727375,4.546333333,6.776416667,6.913211667,6.880416667
303.74,7.27775,9.244166667,5.823666667,7.869,5.08525,5.898541667,4.755416667,7.150666667,7.121885,7.087416667
304.1,7.61325,9.575583333,6.175916667,8.201583333,5.491416667,6.2025,5.012083333,7.49925,7.41440375,7.294
304.47,8.023416667,9.857166667,6.38025,8.5925,5.750416667,6.390458333,5.257666667,7.774583333,7.6727225,7.581583333
304.84,8.171333333,10.14291667,6.59825,8.770166667,5.816916667,6.521083333,5.444166667,7.919416667,7.752362917,7.685666667
305.21,8.282,10.29825,6.811666667,8.856166667,5.78175,6.606625,5.65125,7.908166667,7.8140075,7.728833333
305.58,8.231,10.17866667,6.68,8.827333333,5.564,6.503375,5.643583333,7.711416667,7.72519625,7.62175
305.95,8.238,10.19008333,6.680083333,8.802083333,5.366666667,6.46375,5.62175,7.66125,7.687470417,7.602083333
306.32,8.274083333,10.2485,6.676,8.866916667,5.309833333,6.37825,5.608916667,7.645166667,7.739003333,7.676
306.69,8.351333333,10.31783333,6.811,8.905916667,5.37325,6.443833333,5.596666667,7.599083333,7.875622083,7.727416667
307.06,8.200916667,10.31925,6.734416667,8.8375,5.115083333,6.221375,5.412916667,7.561833333,7.683313333,7.6435
307.43,7.968416667,10.37958333,6.642083333,8.688166667,4.892666667,5.871958333,5.245,7.449833333,7.507935833,7.553083333
307.8,7.75275,10.374,6.495166667,8.67425,4.703916667,5.630375,5.03275,7.182166667,7.346400833,7.399333333
308.17,7.91925,10.685,6.713416667,8.93025,4.787666667,5.702375,5.1585,7.3055,7.527292083,7.640166667
308.54,7.761166667,10.81133333,6.7545,9.022416667,4.664166667,5.6275,5.0005,7.251833333,7.468084167,7.614
308.9,7.758833333,11.02325,6.817083333,9.202916667,4.7085,5.600666667,5.03725,7.369083333,7.522630417,7.589916667
309.27,7.8365,11.31016667,6.914666667,9.497166667,4.855333333,5.645291667,5.088583333,7.485583333,7.73774625,7.66425
309.64,8.017416667,11.57958333,7.105416667,9.726333333,5.099583333,5.864166667,5.227166667,7.722583333,8.022513333,7.71
310.01,8.161416667,11.81075,7.191083333,9.91825,5.349333333,5.937666667,5.35125,7.81375,8.2442675,7.836
310.38,8.268583333,11.98766667,7.338166667,10.133,5.509,6.00875,5.49125,7.886916667,8.37588625,7.833833333
310.75,8.37575,12.119,7.313166667,10.30216667,5.610083333,6.088375,5.671583333,8.01775,8.544251667,7.873416667
311.12,8.528583333,12.36816667,7.402333333,10.5025,5.747083333,6.271333333,5.775666667,8.0925,8.677370417,7.851666667
311.49,8.7165,12.58125,7.525166667,10.77058333,5.911166667,6.477541667,5.833666667,8.233166667,8.833965833,7.897333333
311.85,8.795666667,12.71491667,7.568083333,10.83208333,5.970916667,6.580125,5.838416667,8.320083333,8.95861125,7.98475
312.22,8.875416667,12.83383333,7.598333333,10.97991667,6.059083333,6.658875,5.887416667,8.387333333,9.10008375,8.072833333
312.59,9.060416667,13.11616667,7.796333333,11.14683333,6.325166667,6.929416667,6.162333333,8.544916667,9.4293625,8.296166667
312.96,9.082166667,13.21266667,7.76875,11.1825,6.403083333,6.994833333,6.150833333,8.457416667,9.51881875,8.359333333
313.33,9.08925,13.22233333,7.75125,11.23633333,6.333166667,6.992125,6.094416667,8.415,9.501858333,8.333416667
313.7,9.175333333,13.42733333,7.880833333,11.57908333,6.428333333,7.025083333,6.205166667,8.463833333,9.582076667,8.525
314.07,9.508416667,13.87075,8.274916667,11.947,6.628,7.372583333,6.4875,8.820166667,9.814725417,8.742333333
314.43,9.4565,13.97566667,8.150916667,11.83375,6.467416667,7.34025,6.29625,8.762583333,9.700027917,8.758083333
314.8,9.65175,14.298,8.472,12.07491667,6.612583333,7.460458333,6.335333333,8.983666667,9.764074167,8.926666667
315.17,9.391083333,14.19866667,8.316916667,11.96866667,6.360333333,7.183375,5.99125,8.739666667,9.5808425,8.716333333
315.54,9.212166667,14.2065,8.145166667,11.76766667,6.147,6.901833333,5.832666667,8.561916667,9.376331667,8.61425
315.91,9.043,14.12141667,8.020916667,11.76991667,5.96,6.7555,5.601666667,8.398916667,9.195340417,8.309166667
316.28,8.784583333,13.90016667,7.816166667,11.70958333,5.6865,6.389041667,5.291166667,8.07725,8.896429167,7.957833333
316.64,8.83925,13.94375,7.8375,11.85433333,5.637416667,6.29425,5.310916667,8.045916667,8.862562083,7.95775
317.01,8.75,14.0285,7.884583333,12.00683333,5.549833333,6.214125,5.281,8.003083333,8.8360175,7.874916667
317.38,8.72025,14.14591667,7.9365,12.07208333,5.606833333,6.296416667,5.269333333,8.102666667,8.871272083,7.94875
317.75,8.780916667,14.48575,8.02075,12.04975,5.63975,6.482666667,5.32725,8.2635,9.0033275,7.943166667
318.12,8.521666667,14.45833333,7.896166667,12.05408333,5.572416667,6.295916667,5.2205,8.200333333,9.050254167,7.845916667
318.49,8.325833333,14.33891667,7.81425,12.12983333,5.481583333,6.028458333,5.078666667,8.0235,9.009817917,7.693416667
318.85,8.064416667,14.28925,7.66725,12.08116667,5.338666667,5.68075,4.94675,7.736666667,8.890997917,7.4315
319.22,8.109416667,14.40766667,7.790333333,12.33391667,5.45675,5.755416667,5.088916667,7.8855,9.03878625,7.469
319.59,7.9775,14.313,7.7775,12.41175,5.288833333,5.545958333,4.96425,7.7515,9.017844583,7.255333333
319.96,8.214333333,14.53408333,8.03825,12.54658333,5.504666667,5.738916667,5.21475,7.927,9.203083333,7.531083333
320.32,8.15,14.70991667,8.13175,12.47941667,5.485833333,5.830416667,5.26125,7.982166667,9.2462575,7.551083333
320.69,7.982333333,14.6505,8.01825,12.35283333,5.3645,5.703916667,5.02375,7.827333333,9.189789583,7.282583333
321.06,8.113666667,14.67383333,8.087833333,12.42516667,5.34275,5.793875,5.027416667,7.90425,9.285592917,7.330333333
321.43,8.001,14.68308333,7.99325,12.4035,5.211416667,5.637416667,4.97175,7.818166667,9.24766625,7.158833333
321.8,7.653583333,14.30791667,7.735333333,12.23808333,4.9395,5.202833333,4.697,7.523,9.07517125,6.976416667
322.16,7.578166667,14.28225,7.682333333,12.28583333,4.743083333,5.118,4.520166667,7.335083333,8.993420833,6.777833333
322.53,7.884916667,14.68675,8.044416667,12.66191667,5.053333333,5.622416667,4.83925,7.715833333,9.341255417,7.020916667
322.9,7.776333333,14.60583333,7.890083333,12.59325,4.812,5.645125,4.616,7.575416667,9.207772083,6.853666667
323.27,7.852083333,14.812,7.937,12.61325,4.801333333,5.664958333,4.647833333,7.689166667,9.257360833,6.974333333
323.63,8.2055,15.34316667,8.264833333,12.95408333,5.223166667,6.174708333,5.031416667,8.068583333,9.5693975,7.311083333
324,8.246583333,15.61883333,8.24425,13.20441667,5.149916667,6.21425,5.022583333,8.061166667,9.672524583,7.261083333
324.37,8.333166667,15.68791667,8.272583333,13.24658333,5.09325,6.195875,5.093333333,8.075,9.744543333,7.29175
324.74,8.414166667,15.94141667,8.348166667,13.40383333,5.057916667,6.19375,5.08125,8.1845,9.780311667,7.355083333
325.1,8.33125,16.02683333,8.341666667,13.472,5.043416667,6.115916667,4.98125,8.093166667,9.6872125,7.300166667
325.47,8.337333333,16.14116667,8.442583333,13.58833333,5.123666667,6.104041667,5.036833333,8.121166667,9.73072875,7.286333333
325.84,8.503583333,16.43308333,8.612333333,13.75366667,5.327333333,6.295,5.101666667,8.222416667,9.856706667,7.335833333
