wavelength,Back_TanVitf,Belly_TanVitf,Breast_TanVitf,Crissum_TanVitf,Crown_TanVitf,DorTail_TanVitf,Patch10_TanVitf,Patch11_TanVitf,Rump_TanVitf,Throat_TanVitf,WingTip_TanVitf
616.28,20.4144166667,44.7586666667,28.9205833333,38.22875,29.3620833334,13.4771666667,20.39675,12.466,27.9440833333,27.2066666667,12.263
616.61,20.3539166667,44.7528333333,28.88875,38.2096666667,29.3880833333,13.4648333334,20.2719166667,12.4525833333,27.8515,27.1439166667,12.20925
616.95,20.3733333334,44.848,28.9139166667,38.36025,29.4955833334,13.4625833333,20.2893333333,12.5105833334,27.9070833333,27.1666666667,12.1888333333
617.28,20.3229166667,44.9303333333,28.9051666667,38.4108333333,29.6065833333,13.4494166667,20.22075,12.4538333333,27.9241666666,27.2169166667,12.1786666666
617.62,20.3885833333,44.9531666666,28.94025,38.45875,29.7335,13.4915833334,20.1994166667,12.5199166667,28.0059166667,27.2186666667,12.2373333333
617.95,20.2976666667,44.9558333333,28.876,38.4961666667,29.8148333333,13.4418333333,20.1474166667,12.5045833333,27.97675,27.1839166667,12.19025
618.28,20.2225,44.8838333333,28.8509166667,38.3974166667,29.8273333333,13.4210833333,20.04075,12.45825,27.86975,27.126,12.1058333333
618.62,20.1406666667,44.8255,28.7845,38.3359166667,29.8835,13.4085833333,19.959,12.4725,27.8213333333,27.0828333333,12.0401666667
618.95,20.0913333334,44.8244166667,28.7528333333,38.3485,29.9045833333,13.3944166667,19.9189166667,12.4715833334,27.7651666666,27.0721666666,12.009
619.28,20.05075,44.841,28.6958333333,38.3931666667,29.9571666667,13.3508333333,19.8453333333,12.4364166667,27.6973333333,27.0651666667,11.9903333333
619.62,19.936,44.7651666667,28.6408333333,38.4205,29.99925,13.3341666667,19.7854166667,12.4183333333,27.6730833333,27.0330833333,12.0165833333
619.95,19.87875,44.7055833333,28.5983333333,38.3928333333,30.0219166667,13.3228333333,19.73375,12.4348333333,27.6445,26.9591666667,12.05475
620.28,19.93275,44.7575833333,28.6171666667,38.4323333334,30.1366666667,13.3056666667,19.7395,12.4109166666,27.7204166667,27.0139166667,12.117
620.62,19.846,44.6055,28.4908333334,38.267,30.10775,13.2265,19.578,12.3045,27.5801666667,26.8979166667,12.0719166667
620.95,19.7749166667,44.5666666667,28.4353333334,38.3143333333,30.155,13.1571666667,19.5339166667,12.2979166666,27.5355,26.8735833333,12.0050833333
621.28,19.52375,44.3281666667,28.2345,38.1735,30.03475,12.9788333333,19.3036666667,12.14725,27.3453333333,26.6894166667,11.8520833333
621.62,19.4664166666,44.2755833333,28.2178333334,38.13525,30.0585,12.9284166667,19.228,12.0986666667,27.25875,26.6724166667,11.81125
621.95,19.45225,44.216,28.2089166667,38.1818333333,30.1410833333,12.9426666667,19.2328333333,12.09975,27.2259166667,26.6649166667,11.8978333333
622.28,19.44275,44.2051666667,28.246,38.225,30.2200833333,12.9265833333,19.1948333333,12.05875,27.1610833333,26.6911666667,11.9208333333
622.62,19.40825,44.22275,28.212,38.2515,30.34525,12.9183333333,19.1645,12.0509166667,27.1685,26.7113333333,11.8769166667
622.95,19.24875,44.07675,28.1251666666,38.16075,30.3275833333,12.8080833333,19.0416666667,11.9605,27.0595,26.56475,11.8054166667
623.28,19.3580833333,44.2343333333,28.2891666667,38.2896666667,30.51875,12.8930833333,19.0960833333,12.0779166667,27.0771666667,26.6644166667,11.9381666667
623.62,19.29425,44.235,28.292,38.272,30.59825,12.83425,19.01475,12.0246666667,27.03975,26.6279166667,11.9040833334
623.95,19.0761666667,44.0113333333,28.1511666667,38.1666666667,30.5250833333,12.7268333333,18.8509166667,11.9216666667,26.815,26.44625,11.7919166666
624.28,19.0634166667,44.0921666667,28.2214166667,38.2985833334,30.6681666667,12.7391666667,18.8273333333,11.908,26.8134166667,26.4658333333,11.7739166667
624.62,19.0539166667,44.00575,28.26925,38.237,30.7448333333,12.75125,18.7920833333,11.9140833333,26.7189166667,26.3705833333,11.8023333333
624.95,19.0570833334,44.0346666667,28.3209166667,38.277,30.8553333334,12.7775833333,18.80625,11.9600833333,26.627,26.4288333333,11.8443333333
625.28,19.087,44.0315,28.3508333333,38.3618333333,30.9336666667,12.7765833334,18.7786666667,11.94375,26.5880833333,26.41225,11.8445833333
625.61,19.1323333334,44.1276666667,28.3776666667,38.48125,31.0035833333,12.7829166667,18.7481666667,11.96225,26.6258333333,26.4565833333,11.83625
625.95,19.15675,44.1580833333,28.41975,38.5775,31.1178333333,12.8245,18.7283333333,11.96175,26.6598333333,26.476,11.8888333333
626.28,19.14725,44.1138333333,28.4195833333,38.5634166666,31.1189166667,12.7875,18.65625,11.9734166667,26.5395833333,26.42175,11.91425
626.61,19.18725,44.1424166666,28.4710833333,38.6040833334,31.2103333334,12.7914166667,18.6689166667,12.0326666667,26.5285,26.4510833333,11.9898333333
626.94,19.1528333333,44.08725,28.4533333333,38.6215833333,31.26825,12.762,18.60375,12.02025,26.4685833333,26.4501666667,11.957
627.28,19.1453333333,44.0808333333,28.4575833333,38.6825833333,31.3359166667,12.76425,18.5639166667,12.024,26.436,26.4805833333,11.97275
627.61,19.226,44.23575,28.5328333333,38.7785833333,31.5223333333,12.76625,18.53825,12.0421666666,26.4915,26.6098333334,12.0055833333
627.94,19.17475,44.2039166667,28.4835833333,38.78025,31.5008333333,12.685,18.5003333333,12.0281666667,26.4010833334,26.6109166666,12.0041666667
628.27,19.1718333334,44.29525,28.47875,38.863,31.5588333333,12.68025,18.4673333333,12.0023333334,26.4085833333,26.6754166667,12.0358333333
628.61,19.1660833333,44.3769166666,28.5405,38.9023333333,31.6850833333,12.6676666666,18.4629166667,12.0108333333,26.46675,26.707,12.04675
628.94,19.0406666667,44.3785833333,28.5198333333,38.8558333333,31.7131666667,12.63,18.368,11.9826666667,26.42975,26.664,12.0334166667
629.27,18.95975,44.3680833334,28.5363333334,38.8390833334,31.7745,12.5799166666,18.31825,11.989,26.38725,26.6511666666,12.05175
629.60,18.82875,44.3610833334,28.4476666667,38.7565833333,31.7395,12.46675,18.196,11.9225,26.2744166667,26.5539166667,11.9645
629.94,18.79175,44.4065,28.5091666667,38.8356666667,31.8815,12.4715833333,18.2336666667,11.9305833333,26.32025,26.5998333333,12.02175
630.27,18.8758333334,44.5649166667,28.6150833333,38.9686666667,32.04425,12.5574166667,18.2645,11.966,26.4196666667,26.7078333333,12.1371666667
630.60,18.6843333333,44.4905,28.4898333333,38.8620833333,31.9773333333,12.3884166667,18.0541666667,11.8003333333,26.2841666667,26.5770833334,11.9491666666
630.93,18.6468333333,44.43025,28.4249166667,38.80375,31.9959166667,12.3159166667,18.0048333333,11.79475,26.2100833333,26.5158333333,11.9375833334
631.26,18.8086666667,44.6065,28.6548333334,39.01275,32.17675,12.5201666666,18.1488333334,12.0335833333,26.3426666667,26.65075,12.1380833333
631.60,18.8665,44.6376666667,28.6911666666,39.0313333333,32.3405833333,12.6148333333,18.1671666667,12.1139166667,26.4014166667,26.6755,12.2469166667
631.93,18.90775,44.6330833333,28.7065,39.0521666667,32.4276666666,12.7009166667,18.1671666667,12.229,26.4176666667,26.72075,12.3171666667
632.26,19.0030833333,44.6815833333,28.7951666667,39.1179166667,32.5293333334,12.7775833333,18.1953333333,12.28425,26.4454166667,26.7906666667,12.3999166667
632.59,19.1213333333,44.6606666667,28.8251666667,39.17125,32.6381666667,12.8249166667,18.2945,12.3726666667,26.5134166667,26.8370833333,12.49875
632.92,19.13575,44.6215,28.8265833333,39.1588333333,32.6925833333,12.85525,18.2565,12.41425,26.5201666667,26.81525,12.5168333333
633.26,19.1705,44.5860833333,28.8205833333,39.1680833333,32.7755833333,12.8605,18.285,12.4254166667,26.493,26.8621666667,12.5541666667
633.59,19.139,44.5761666667,28.8013333334,39.1280833333,32.8096666667,12.7919166667,18.1815,12.3965,26.4456666666,26.8425,12.5331666667
633.92,19.1034166666,44.59775,28.8365,39.1796666667,32.9286666667,12.8135,18.2155833333,12.42925,26.4545,26.8434166667,12.50225
634.25,19.1600833334,44.624,28.8889166667,39.2160833333,33.04575,12.85625,18.2819166666,12.51675,26.5038333333,26.9066666667,12.616
634.58,19.18875,44.81875,29.04625,39.35775,33.19325,12.9185,18.2846666667,12.54275,26.61575,27.034,12.6521666667
634.91,18.98825,44.6483333333,28.8500833333,39.1855833333,33.1049166666,12.7585,18.1101666667,12.3910833334,26.4746666667,26.8796666666,12.4958333333
635.25,18.9604166667,44.6661666667,28.90225,39.2171666667,33.162,12.7153333333,18.0631666667,12.3786666667,26.4653333333,26.8900833333,12.4765833333
635.58,18.8834166667,44.6999166666,28.9378333333,39.25775,33.246,12.5851666667,18.0108333333,12.2933333333,26.4360833333,26.83925,12.4465
635.91,18.90325,44.76775,28.9208333333,39.33925,33.3275833333,12.56975,17.9805833334,12.3153333333,26.5124166667,26.8528333333,12.5145
636.24,18.8420833333,44.83575,28.91925,39.4075,33.4115,12.5411666667,17.8766666666,12.3398333334,26.45375,26.8490833333,12.5133333333
636.57,18.9140833333,44.99775,29.0444166667,39.5003333333,33.5605833333,12.6520833333,17.9329166667,12.4479166667,26.5306666667,26.9895833333,12.6346666667
636.90,18.8236666667,44.9511666667,29.0020833334,39.4771666667,33.5966666667,12.5985,17.7883333333,12.3981666666,26.4878333334,26.91475,12.55825
637.23,18.9410833334,45.02275,29.1445833333,39.58625,33.69175,12.7575,17.8831666666,12.5805,26.6101666667,26.96775,12.678
637.56,18.8958333333,44.9784166666,29.0548333334,39.6224166667,33.6100833334,12.6900833334,17.7375,12.5051666667,26.5505,26.9425833334,12.63325
637.90,18.9698333333,45.0009166667,29.1140833333,39.66175,33.6945,12.779,17.74825,12.5683333333,26.6044166666,26.99325,12.6943333333
638.23,18.9036666667,44.93575,29.0208333333,39.6756666667,33.7124166667,12.7148333333,17.70925,12.5359166667,26.4894166667,26.9125833333,12.7453333333
638.56,18.9284166666,45.0455833333,29.118,39.8259166667,33.8421666667,12.7638333333,17.7120833333,12.5695833333,26.5550833333,27.0029166667,12.8175833333
638.89,18.8786666666,45.0654166667,29.04575,39.8636666667,33.8486666667,12.748,17.6564166666,12.5755,26.5230833333,26.9794166667,12.7899166667
639.22,18.93425,45.0883333333,29.0595833333,39.9186666667,33.9575833333,12.8465,17.6995833333,12.70975,26.59575,27.084,12.8640833333
639.55,18.7884166667,44.99275,28.9334166667,39.8234166667,33.92475,12.6989166666,17.5544166667,12.5285,26.4129166666,26.9726666666,12.69875
639.88,18.9330833333,45.1689166667,29.0965,39.96175,34.1254166667,12.8395833333,17.7036666667,12.65575,26.5758333334,27.1364166666,12.85
640.21,18.888,45.1211666667,29.02425,39.9969166667,34.2029166667,12.8156666667,17.683,12.6404166666,26.56875,27.0869166666,12.8766666666
640.54,19.1234166667,45.3344166667,29.2679166667,40.2520833333,34.3974166667,13.047,17.9054166667,12.9556666667,26.8411666667,27.3086666667,13.1756666667
640.87,19.0061666667,45.32425,29.16225,40.25975,34.41675,12.8814166667,17.7530833333,12.824,26.741,27.32575,13.098
641.20,19.0209166666,45.36125,29.2255,40.27325,34.5875,12.9161666667,17.8519166667,12.9445,26.7576666667,27.4336666666,13.24175
641.53,18.99,45.5051666667,29.24375,40.4534166666,34.6778333333,12.9036666667,17.8590833334,12.8945833333,26.76725,27.5111666667,13.2809166667
641.87,19.0991666667,45.5335,29.3135833333,40.4888333333,34.7299166667,12.9814166667,17.8844166667,13.0203333334,26.9159166667,27.60925,13.3331666667
642.20,19.1405833333,45.5151666667,29.27175,40.4486666667,34.7038333333,12.9525833333,17.8613333333,13.023,26.846,27.5714166667,13.3978333334
642.53,19.02675,45.47825,29.2554166667,40.4800833333,34.7185833333,12.8865833333,17.8290833333,12.9493333333,26.8281666667,27.5465833334,13.30625
642.86,19.0705,45.5619166666,29.3218333333,40.5145833333,34.6905,12.881,17.8085833334,12.9013333333,26.8474166667,27.50825,13.3344166667
643.19,19.0304166667,45.5725833333,29.2638333334,40.5958333334,34.6778333333,12.8986666666,17.7870833334,12.9614166667,26.8988333333,27.508,13.3799166667
643.52,18.7780833333,45.39375,29.0243333333,40.4455833333,34.4953333333,12.6714166666,17.5293333333,12.7200833333,26.7045,27.3528333333,13.1728333333
643.85,18.6845833333,45.4074166667,28.9711666666,40.4763333333,34.4725833334,12.59425,17.4265,12.6725,26.6155,27.3921666667,13.1114166667
644.18,18.5383333333,45.2656666667,28.7393333334,40.30375,34.2814166667,12.3649166667,17.2154166667,12.3974166667,26.36375,27.2130833333,12.9158333333
644.51,18.6375,45.28475,28.7816666667,40.404,34.378,12.4973333333,17.3633333333,12.5256666667,26.4261666667,27.2810833333,13.05375
644.84,18.6718333334,45.2736666667,28.7943333333,40.4724166667,34.3896666667,12.4984166667,17.3353333334,12.5331666667,26.4836666667,27.28225,12.97325
645.17,18.5883333333,45.09675,28.6586666667,40.3459166667,34.2735,12.46425,17.1990833333,12.54225,26.384,27.1333333333,12.8646666667
645.50,18.5808333333,45.024,28.62775,40.3353333334,34.329,12.5153333333,17.2156666667,12.4835833333,26.2543333334,27.10425,12.8910833333
645.83,18.52475,44.9720833333,28.587,40.3270833333,34.32475,12.4904166667,17.1850833333,12.4175,26.2378333333,27.0134166667,12.7686666667
646.16,18.5563333333,44.9425833333,28.529,40.3300833334,34.3661666667,12.4395833333,17.105,12.38775,26.165,27.022,12.8878333333
646.49,18.4908333333,44.8185833333,28.4293333333,40.3546666667,34.383,12.4089166667,17.1300833333,12.393,26.037,27.01975,12.8185
646.82,18.6385,44.841,28.5495,40.3998333333,34.5188333333,12.5458333333,17.2305,12.4951666667,26.0603333333,27.0593333333,12.96025
647.15,18.81925,44.96625,28.6923333333,40.6493333333,34.6751666667,12.7143333333,17.405,12.6859166667,26.1890833333,27.1864166667,13.1440833333
647.48,18.8278333334,44.9385,28.752,40.7129166667,34.6861666667,12.7169166667,17.4573333334,12.68625,26.1885833333,27.134,13.1484166667
647.81,18.9839166667,45.16325,29.0019166667,40.994,35.0304166667,12.9984166666,17.7216666667,13.0384166667,26.437,27.3226666667,13.3901666667
648.14,18.9325833333,45.0816666667,28.9065,40.9436666667,35.0083333334,13.0215833333,17.6364166667,13.02575,26.39575,27.27025,13.39
648.47,18.8780833333,45.0331666667,28.86275,40.8855,34.9585,13.0180833333,17.6004166667,13.0598333333,26.25975,27.2165833333,13.46825
648.80,18.9125,45.0609166667,28.9445833333,40.9329166667,35.0383333334,12.9960833333,17.664,13.07625,26.285,27.247,13.54225
649.13,18.9355833333,45.24775,29.05925,41.11225,35.2385,13.0638333333,17.79625,13.22225,26.4153333333,27.37925,13.6058333333
649.46,18.9253333333,45.211,29.0400833333,41.1334166666,35.2736666667,13.10825,17.752,13.3091666667,26.4110833333,27.4484166667,13.7118333333
649.79,18.9961666667,45.2400833333,29.111,41.23975,35.3481666667,13.2695833333,17.91075,13.4438333333,26.5205833334,27.5520833333,13.8029166667
650.11,19.1623333333,45.3496666667,29.2118333334,41.4375833333,35.563,13.5425,18.0335833333,13.6605833334,26.73875,27.775,14.018
650.44,19.1835,45.36425,29.29325,41.4995833333,35.61825,13.6291666667,18.0505833333,13.72875,26.8145833333,27.8713333334,14.0555
650.77,19.0734166667,45.2321666667,29.2191666667,41.3264166667,35.5991666667,13.5733333333,17.9498333333,13.6826666667,26.698,27.8146666667,14.035
651.10,19.2025,45.1953333333,29.2381666667,41.3935833333,35.7256666667,13.6965833333,17.9814166667,13.81075,26.7358333334,27.84775,14.20325
651.43,19.06725,45.0640833333,29.09825,41.281,35.6339166666,13.5956666667,17.8378333333,13.6344166667,26.5915,27.7964166667,14.1486666667
651.76,19.08325,45.2230833333,29.165,41.3764166667,35.6956666667,13.6955833334,17.88425,13.6615833334,26.6285,27.8963333333,14.2295833333
652.09,19.1204166667,45.3428333333,29.1630833334,41.5036666667,35.8706666667,13.763,17.88075,13.6599166667,26.7515,28.02525,14.2479166667
652.42,19.1668333333,45.4063333333,29.1151666667,41.6520833333,36.0046666667,13.8656666667,17.9416666667,13.75875,26.7625,28.1120833333,14.3605833333
652.75,19.1338333334,45.3793333333,28.9951666667,41.6291666667,35.94125,13.8190833333,17.8005833333,13.6679166667,26.6761666667,28.0560833333,14.359
653.08,19.05075,45.4656666667,28.9755833333,41.72875,36.0321666666,13.77925,17.7971666667,13.6645833333,26.6503333333,28.0451666666,14.32275
653.41,18.9180833333,45.3985,28.93375,41.62425,35.9983333333,13.6591666667,17.6089166667,13.5315,26.5473333333,27.913,14.2185
653.74,18.85775,45.3775,28.9146666667,41.50575,35.8965,13.5533333334,17.5053333333,13.4609166667,26.3909166667,27.765,14.16575
654.06,18.8005,45.4055,28.8066666666,41.5133333333,35.9571666666,13.5453333333,17.5224166667,13.4923333334,26.3296666666,27.82125,14.1906666667
654.39,18.7366666666,45.42025,28.7840833333,41.572,35.9801666667,13.5226666667,17.54825,13.5061666666,26.2536666667,27.7926666667,14.145
654.72,18.6053333333,45.47925,28.7039166666,41.6413333334,36.0251666667,13.4045833333,17.4299166667,13.4385,26.1995833333,27.7961666667,13.9979166667
655.05,18.5031666667,45.3380833333,28.578,41.537,35.9270833333,13.3084166667,17.29175,13.3668333333,26.0448333333,27.63525,13.8699166667
655.38,18.3488333334,45.1375,28.4468333333,41.5085833333,35.9028333333,13.0804166667,17.1849166667,13.279,25.9508333333,27.4719166667,13.7061666667
655.71,18.1330833333,44.90925,28.2839166667,41.3140833333,35.686,12.8575,16.9604166667,13.0801666667,25.7314166666,27.2315833333,13.5573333333
656.04,18.18325,44.9179166667,28.3776666667,41.2855833333,35.7663333333,12.9285833333,16.9613333334,13.1304166666,25.8009166667,27.2711666667,13.572
656.37,17.9444166666,44.5953333333,28.1803333333,41.0813333333,35.5820833333,12.729,16.7123333333,12.9329166667,25.5778333334,27.0735833334,13.361
656.69,17.7799166667,44.298,28.02075,40.9190833333,35.4825833333,12.5171666667,16.5605,12.72125,25.4301666667,26.8899166667,13.1700833333
657.02,17.7220833333,44.29525,28.0025833333,40.9546666667,35.5286666666,12.41175,16.5604166666,12.6986666667,25.3391666667,26.8809166667,13.1093333333
657.35,17.3936666666,43.9381666667,27.6813333333,40.7279166667,35.3024166667,12.242,16.3205,12.4486666667,25.0706666667,26.6948333333,12.8884166667
657.68,17.2690833334,43.6549166666,27.5771666667,40.5869166667,35.1663333333,12.0583333333,16.11475,12.3159166667,24.9066666667,26.4955,12.7035833333
658.01,17.2788333334,43.6435,27.5795,40.58675,35.1745,12.0696666667,16.0431666667,12.246,24.9003333333,26.4528333334,12.73775
658.34,17.2166666667,43.5535833333,27.5375,40.4835833333,35.1025833333,12.0539166667,16.0149166667,12.1538333334,24.8246666666,26.36375,12.6935
658.66,17.3004166667,43.5998333333,27.61275,40.5405833333,35.2710833333,12.185,16.122,12.2748333333,24.9294166667,26.5030833333,12.8288333333
658.99,17.2779166667,43.6411666667,27.6468333333,40.49775,35.2625,12.1789166667,16.0416666666,12.2806666666,24.8365833333,26.5059166667,12.81275
659.32,17.4088333333,43.7375,27.76325,40.6521666667,35.433,12.2468333333,16.17125,12.3679166667,24.88425,26.58875,12.9204166667
659.65,17.30575,43.59775,27.5880833333,40.60325,35.3655833334,12.14475,16.0745833333,12.2765833333,24.75275,26.4986666666,12.86875
