wavelength,Back_SalNigm,Belly_SalNigm,Breast_SalNigm,Crissum_SalNigm,Crown_SalNigm,DorTail_SalNigm,Patch10_SalNigm,Rump_SalNigm,Throat_SalNigm,WingTip_SalNigm
389.91,10.3178888889,17.3297777778,11.9997777778,9.34133333332,4.30888888889,7.59674305556,22.18,11.5943333333,4.12133333333,7.91905555556
390.27,10.3284444444,17.3835555555,12.0308888889,9.35233333332,4.28022222222,7.58666666667,22.1541111111,11.5724444444,4.08311111111,7.91194444444
390.63,10.2897777778,17.3845555556,12.0161111111,9.32455555554,4.23222222222,7.51955555555,22.1182222222,11.5567777778,4.03111111111,7.84272222222
391.00,10.3153333333,17.4666666667,11.9988888889,9.34255555557,4.22466666667,7.54479166667,22.2417777778,11.5937777778,3.99555555556,7.82911111111
391.36,10.3512222222,17.5403333333,12.0398888889,9.38855555554,4.26411111111,7.60122916667,22.3404444445,11.6562222222,4.05833333333,7.88755555556
391.72,10.3458888889,17.5387777778,12.0583333333,9.37299999999,4.22533333333,7.58440972222,22.3503333333,11.668,4.02888888889,7.82394444444
392.08,10.3635555556,17.5543333333,12.1263333333,9.44277777779,4.24811111111,7.593,22.3995555556,11.7055555556,4.05911111111,7.84722222222
392.44,10.3973333333,17.6287777778,12.1525555556,9.4708888889,4.28133333333,7.58719444444,22.4385555555,11.7002222222,4.07455555556,7.8425
392.80,10.4676666667,17.7104444444,12.2535555555,9.56188888888,4.39722222222,7.67134722222,22.538,11.7798888889,4.19733333333,7.97305555556
393.16,10.5145555555,17.6898888889,12.2937777778,9.62111111111,4.44733333333,7.71706944444,22.5704444445,11.8126666667,4.19622222222,8.02022222222
393.52,10.5196666667,17.6766666667,12.2778888889,9.65744444446,4.448,7.72540277778,22.5482222222,11.7906666667,4.16933333333,8.01027777778
393.88,10.5415555556,17.6947777778,12.3303333333,9.67033333333,4.479,7.72176388889,22.5932222222,11.8256666667,4.181,8.01894444445
394.24,10.5413333333,17.7357777778,12.3575555556,9.70733333335,4.50144444444,7.72475,22.6744444445,11.857,4.20566666667,8.03883333333
394.60,10.5136666667,17.7674444444,12.3378888889,9.70211111112,4.487,7.71364583333,22.6677777778,11.8308888889,4.18611111111,8.00322222222
394.96,10.4722222222,17.7268888889,12.3233333333,9.70422222221,4.47544444445,7.68252083333,22.5933333333,11.8032222222,4.16988888889,7.993
395.32,10.5062222222,17.7724444444,12.3147777778,9.73666666668,4.47577777778,7.66490972222,22.5987777778,11.8237777778,4.15577777778,7.98822222222
395.68,10.5455555556,17.81,12.3267777778,9.78699999999,4.50744444444,7.68751388889,22.6411111111,11.832,4.17988888889,8.02916666667
396.04,10.5651111111,17.9231111111,12.3723333333,9.82,4.52611111111,7.73001388889,22.7155555556,11.8754444445,4.20255555555,8.06733333333
396.40,10.5631111111,17.934,12.3736666667,9.84666666668,4.51022222222,7.77175,22.7427777778,11.9096666667,4.24177777778,8.07111111111
396.76,10.5778888889,17.9663333333,12.42,9.86655555555,4.49155555556,7.78136805555,22.7888888889,11.9323333333,4.228,8.05961111111
397.12,10.5688888889,18.0206666667,12.4356666667,9.86133333333,4.50988888889,7.77927777778,22.7663333333,11.9368888889,4.26288888889,8.07266666667
397.48,10.6242222222,18.1473333333,12.5134444444,9.91911111112,4.55811111111,7.79765277778,22.838,12.0003333333,4.31077777778,8.1055
397.84,10.6786666667,18.2015555556,12.5583333333,9.99844444445,4.60511111111,7.83088194444,22.8662222222,12.0404444444,4.333,8.14094444444
398.20,10.7062222222,18.2184444444,12.5554444444,10.0418888889,4.61366666667,7.84397222222,22.8932222222,12.0446666667,4.34355555556,8.14683333333
398.56,10.7906666667,18.3096666667,12.6487777778,10.1285555555,4.70344444444,7.9273125,22.962,12.1398888889,4.38855555556,8.22438888889
398.92,10.9325555555,18.472,12.7932222222,10.2411111111,4.80255555556,8.05290972222,23.1013333333,12.2287777778,4.50055555556,8.33705555556
399.28,10.9076666667,18.5276666667,12.8514444444,10.2656666667,4.80788888889,8.06959722222,23.1946666667,12.2404444444,4.47355555556,8.3505
399.64,10.8947777778,18.5505555556,12.8642222222,10.2474444445,4.78466666667,8.02199305555,23.1952222222,12.2324444444,4.44955555556,8.32061111111
400.00,10.887,18.5282222222,12.8622222222,10.2127777778,4.75166666667,7.96686111111,23.1438888889,12.1748888889,4.377,8.24466666667
400.36,10.8902222222,18.5967777778,12.9017777778,10.2698888889,4.73044444444,7.96636805556,23.1558888889,12.1636666666,4.343,8.28083333333
400.72,10.9037777778,18.6585555555,12.9317777778,10.3062222222,4.73088888889,7.966875,23.1436666667,12.1756666667,4.33388888889,8.30316666667
401.08,10.8838888889,18.6694444444,12.9302222222,10.2952222222,4.67288888889,7.90138194445,23.173,12.1807777778,4.26844444445,8.241
401.44,10.887,18.6275555555,12.9366666667,10.2851111111,4.64944444445,7.88091666667,23.2157777778,12.1841111111,4.251,8.193
401.80,10.9052222222,18.7626666667,12.9626666667,10.3117777778,4.64722222222,7.91645833333,23.31,12.2181111111,4.27555555555,8.19883333333
402.16,10.9373333333,18.8236666667,12.9991111111,10.3186666667,4.64177777778,7.93220833333,23.359,12.2636666667,4.28711111111,8.21055555556
402.52,10.9268888889,18.7767777778,12.9751111111,10.2898888889,4.56311111111,7.88305555556,23.3935555555,12.2436666667,4.23955555556,8.14666666667
402.88,10.909,18.776,12.9676666667,10.3,4.54066666667,7.85320833333,23.3928888889,12.2551111111,4.20311111111,8.0905
403.24,10.9377777778,18.8161111111,12.9892222222,10.3148888889,4.53188888889,7.8330625,23.4015555556,12.2845555555,4.22011111111,8.06322222222
403.60,10.9572222222,18.8548888889,12.9995555556,10.367,4.56,7.87195833333,23.4121111111,12.3104444444,4.23811111111,8.08466666667
403.95,11.0168888889,18.9355555556,13.0444444444,10.4608888889,4.61644444444,7.9190625,23.4754444444,12.3854444444,4.30366666667,8.16338888889
404.31,11.0508888889,18.9415555556,13.0575555556,10.467,4.66433333333,7.92995138889,23.4795555556,12.4103333333,4.31211111111,8.16655555556
404.67,11.0398888889,18.91,13.0392222222,10.4503333333,4.64844444444,7.89959722222,23.4967777778,12.3953333333,4.26277777778,8.15727777778
405.03,11.0507777778,18.9537777778,13.077,10.4877777778,4.65566666667,7.92165972222,23.5395555556,12.41,4.30377777778,8.15788888889
405.39,11.0582222222,19.0005555556,13.0771111111,10.5162222222,4.65555555556,7.95273611111,23.5783333333,12.4276666667,4.295,8.17177777778
405.75,11.0248888889,18.9456666667,13.0507777778,10.5276666667,4.64422222222,7.91642361111,23.5271111111,12.4053333333,4.26011111111,8.14811111111
406.11,11.0343333333,18.946,13.0574444444,10.5791111111,4.65333333334,7.92259722222,23.5292222222,12.4254444444,4.24888888889,8.15044444444
406.47,11.0797777778,19.023,13.1028888889,10.6525555555,4.69577777778,7.94827777778,23.5908888889,12.4712222222,4.29177777778,8.20038888889
406.83,11.0436666667,19.0326666667,13.0988888889,10.661,4.66011111111,7.91300694444,23.5878888889,12.4468888889,4.27666666667,8.17272222222
407.19,11.0587777778,19.0401111111,13.079,10.6486666667,4.65788888889,7.91204166667,23.5871111111,12.4248888889,4.25322222222,8.18144444444
407.55,11.0515555555,19.043,13.0474444445,10.6591111111,4.64066666667,7.90801388889,23.6007777778,12.4172222222,4.24,8.15616666667
407.90,11.0415555555,19.074,13.0326666667,10.6441111111,4.61088888889,7.89034027778,23.5778888889,12.3887777778,4.20733333333,8.12555555555
408.26,11.0244444444,19.0955555556,13.0415555556,10.6778888889,4.57244444444,7.86617361111,23.6117777778,12.3777777778,4.184,8.0875
408.62,11.0565555556,19.1806666667,13.0505555556,10.7444444444,4.57988888889,7.884125,23.6203333333,12.3902222222,4.218,8.06566666667
408.98,11.1418888889,19.3228888889,13.1394444445,10.8422222222,4.65544444445,7.9506875,23.739,12.4747777778,4.26422222222,8.13788888889
409.34,11.1848888889,19.4082222222,13.2027777778,10.9214444445,4.71388888889,7.98085416667,23.7825555556,12.5256666667,4.32288888889,8.20311111111
409.70,11.2243333333,19.4808888889,13.2552222222,10.9361111111,4.73322222222,8.01155555556,23.8328888889,12.5476666667,4.35244444444,8.23522222222
410.06,11.2745555555,19.549,13.2767777778,10.9706666667,4.76111111111,8.03373611111,23.9056666667,12.5778888889,4.395,8.24011111111
410.42,11.268,19.5711111111,13.2756666667,10.986,4.78211111111,8.02629166667,23.8992222222,12.5794444444,4.39711111111,8.22583333333
410.77,11.283,19.6236666667,13.2411111111,10.9813333333,4.76722222222,8.02835416667,23.9412222222,12.6076666667,4.375,8.23338888889
411.13,11.2553333333,19.6001111111,13.2121111111,11.0428888889,4.74088888889,8.02461111111,23.9161111111,12.5866666667,4.35233333333,8.22083333333
411.49,11.2678888889,19.692,13.2842222222,11.0636666667,4.74177777778,8.02692361111,23.9668888889,12.5954444444,4.34766666667,8.21788888889
411.85,11.2642222222,19.6816666667,13.3064444444,11.0908888889,4.71555555556,8.0235,24.0141111111,12.6087777778,4.34944444444,8.22077777778
412.21,11.2802222222,19.732,13.329,11.1187777778,4.75133333333,8.05025,24.0072222222,12.6294444444,4.38277777778,8.265
412.57,11.3258888889,19.7994444444,13.3816666667,11.1696666667,4.79566666667,8.097,24.1075555555,12.6753333333,4.41366666667,8.30072222222
412.92,11.3261111111,19.7424444444,13.3203333333,11.1671111111,4.78511111111,8.09841666667,24.0213333333,12.6433333333,4.38822222222,8.28522222222
413.28,11.3075555555,19.6955555556,13.2955555555,11.1498888889,4.72955555556,8.05553472222,23.9827777778,12.6212222222,4.32877777778,8.23794444444
413.64,11.3142222222,19.7226666667,13.2946666667,11.1953333333,4.73244444445,8.03665972222,24.0086666667,12.6331111111,4.34588888889,8.21955555556
414.00,11.3052222222,19.7911111111,13.3135555556,11.2113333333,4.69677777778,8.01928472222,24.0077777778,12.5972222222,4.31322222222,8.203
414.36,11.3031111111,19.7891111111,13.3313333334,11.2465555555,4.66522222222,8.02509027778,23.9996666667,12.565,4.29911111111,8.20372222222
414.72,11.3447777778,19.773,13.3998888889,11.3174444444,4.71066666667,8.05577777778,24.0301111111,12.5906666667,4.34811111111,8.25616666667
415.07,11.4186666667,19.8457777778,13.4756666667,11.3907777778,4.773,8.11622222222,24.1265555556,12.685,4.41322222222,8.3035
415.43,11.4405555556,19.8081111111,13.4692222222,11.4338888889,4.79266666667,8.13746527778,24.145,12.7234444444,4.42811111111,8.33716666667
415.79,11.5067777778,19.9091111111,13.5458888889,11.5345555555,4.85166666667,8.20539583333,24.1996666667,12.7842222222,4.44277777778,8.38472222222
416.15,11.5514444445,19.9492222222,13.5878888889,11.5903333333,4.86855555556,8.231375,24.2956666667,12.8467777778,4.46255555556,8.40161111111
416.51,11.5235555555,19.9431111111,13.5773333333,11.6141111111,4.85611111111,8.22029861111,24.2718888889,12.8442222222,4.44488888889,8.40616666667
416.86,11.5223333333,19.9793333333,13.6277777778,11.6348888889,4.84077777778,8.23095138889,24.3498888889,12.8634444444,4.44222222222,8.42572222222
417.22,11.5212222222,20.0315555556,13.6495555555,11.6634444444,4.83811111111,8.230625,24.348,12.8608888889,4.45533333333,8.43255555556
417.58,11.4934444444,20.02,13.6271111111,11.6617777778,4.81911111111,8.22519444444,24.3563333333,12.847,4.424,8.41444444445
417.94,11.5062222222,20.0226666667,13.6528888889,11.6998888889,4.837,8.25860416667,24.3958888889,12.8932222222,4.44111111111,8.424
418.29,11.4955555556,20.0795555556,13.6594444444,11.7241111111,4.83111111111,8.25820138889,24.4078888889,12.9024444444,4.43688888889,8.4365
418.65,11.4756666666,20.0866666667,13.6458888889,11.7198888889,4.81411111111,8.24085416667,24.398,12.8814444444,4.4,8.41461111111
419.01,11.4445555556,20.0922222222,13.6307777778,11.7118888889,4.78777777778,8.21447916667,24.3733333333,12.8671111111,4.38988888889,8.39561111111
419.37,11.4165555555,20.0828888889,13.6201111111,11.7223333333,4.76366666667,8.18878472222,24.3534444444,12.8374444444,4.36622222222,8.38294444445
419.73,11.3881111111,20.0648888889,13.5653333333,11.7022222222,4.73866666667,8.15611805555,24.352,12.8206666667,4.34855555556,8.35561111111
420.08,11.3806666667,20.0953333333,13.5552222222,11.7065555555,4.73611111111,8.15386805556,24.3557777778,12.8194444444,4.34633333333,8.34038888889
420.44,11.3936666667,20.1234444444,13.5715555556,11.7421111111,4.73944444444,8.16065277778,24.3816666667,12.8312222222,4.34522222222,8.34472222222
420.80,11.4001111111,20.145,13.5642222222,11.7664444444,4.72977777778,8.15214583333,24.4023333333,12.8316666667,4.342,8.33822222222
421.16,11.4073333333,20.1615555556,13.5553333334,11.7935555555,4.73333333333,8.16375,24.4342222222,12.8372222222,4.33511111111,8.34694444444
421.51,11.4373333333,20.1965555555,13.5727777778,11.8583333333,4.74511111111,8.18864583333,24.4615555556,12.863,4.34966666667,8.36327777778
421.87,11.4272222222,20.2101111111,13.5635555556,11.8695555556,4.74366666667,8.18392361111,24.4524444445,12.8504444444,4.32222222222,8.36511111111
422.23,11.4476666667,20.2351111111,13.5783333333,11.8987777778,4.76244444444,8.19478472222,24.5031111111,12.8815555556,4.33355555556,8.38522222222
422.58,11.4785555555,20.291,13.6066666667,11.9554444445,4.77488888889,8.21759027778,24.5486666667,12.9143333333,4.37288888889,8.39511111111
422.94,11.4872222222,20.3203333333,13.6351111111,11.9821111111,4.78377777778,8.2151875,24.5623333333,12.913,4.37644444445,8.40194444444
423.30,11.5207777778,20.391,13.6532222222,12.0185555555,4.78766666667,8.24391666667,24.588,12.9478888889,4.38855555556,8.40111111111
423.66,11.5341111111,20.4402222222,13.6918888889,12.0564444445,4.79455555556,8.25989583333,24.6005555555,12.9604444444,4.39311111111,8.41411111111
424.01,11.5401111111,20.454,13.7088888889,12.0945555555,4.79077777778,8.25834027778,24.5916666667,12.9505555555,4.38133333333,8.4235
424.37,11.5271111111,20.4558888889,13.6966666667,12.0854444444,4.78322222222,8.24260416667,24.5715555556,12.9244444444,4.37822222222,8.39377777778
424.73,11.5322222222,20.4942222222,13.7061111111,12.1238888889,4.802,8.24663194444,24.5611111111,12.942,4.39344444444,8.3995
425.08,11.542,20.5248888889,13.7304444445,12.1491111111,4.81266666667,8.25926388889,24.5566666667,12.9577777778,4.41211111111,8.41438888889
425.44,11.536,20.559,13.7383333333,12.1498888889,4.80522222222,8.24524305555,24.5731111111,12.9593333333,4.40477777778,8.41722222222
425.80,11.5187777778,20.6021111111,13.7603333333,12.1676666667,4.80188888889,8.21788888889,24.5873333333,12.9588888889,4.41277777778,8.40644444444
426.16,11.5232222222,20.618,13.7702222222,12.1916666667,4.79666666667,8.21035416667,24.5697777778,12.9536666667,4.41344444444,8.38227777778
426.51,11.511,20.621,13.7711111111,12.2053333333,4.80511111111,8.19552083333,24.5382222222,12.9484444445,4.39833333333,8.37977777778
426.87,11.5225555556,20.6512222222,13.7468888889,12.2568888889,4.79455555555,8.18752777778,24.5581111111,12.956,4.37733333333,8.36111111111
427.23,11.5188888889,20.6621111111,13.758,12.2873333333,4.79244444444,8.17669444445,24.569,12.952,4.35866666667,8.36055555556
427.58,11.4988888889,20.6567777778,13.734,12.3092222222,4.78122222222,8.14563194444,24.5642222222,12.9358888889,4.346,8.34327777778
427.94,11.5354444444,20.6987777778,13.7886666667,12.3793333333,4.808,8.17017361111,24.6561111111,12.9916666667,4.38322222222,8.37022222222
428.30,11.5692222222,20.7585555556,13.8328888889,12.4518888889,4.83244444444,8.20326388889,24.7188888889,13.0578888889,4.42444444444,8.42133333333
428.65,11.5864444444,20.788,13.8632222222,12.479,4.83511111111,8.21033333333,24.7651111111,13.0695555555,4.41411111111,8.39961111111
429.01,11.623,20.8487777778,13.8781111111,12.538,4.85677777778,8.22309027778,24.8257777778,13.0943333333,4.42844444444,8.40977777778
429.37,11.6345555556,20.848,13.8943333333,12.5626666667,4.84166666667,8.21777777778,24.8227777778,13.0897777778,4.41588888889,8.37672222222
429.72,11.6867777778,20.8643333333,13.9058888889,12.6194444445,4.85266666667,8.25120138889,24.8443333333,13.1274444444,4.44,8.38994444444
430.08,11.7274444444,20.9388888889,13.9497777778,12.693,4.89366666667,8.29893055555,24.8963333333,13.1842222222,4.45888888889,8.42316666667
430.44,11.7258888889,20.9852222222,13.9423333333,12.7008888889,4.86055555555,8.29621527778,24.9323333333,13.188,4.421,8.389
430.79,11.7626666667,21.0803333333,13.9985555555,12.7387777778,4.89144444444,8.33738194444,24.9766666667,13.2308888889,4.45277777778,8.424
431.15,11.7846666667,21.1366666667,14.0377777778,12.7975555556,4.90877777778,8.36804861111,25.0412222222,13.2621111111,4.48544444445,8.44527777778
431.50,11.8225555556,21.1634444444,14.0727777778,12.8636666667,4.934,8.41842361111,25.0777777778,13.298,4.52822222222,8.45422222222
431.86,11.8015555556,21.174,14.0312222222,12.8394444444,4.92511111111,8.39802083333,25.0364444445,13.2828888889,4.51244444444,8.4545
432.22,11.8182222222,21.2147777778,14.0382222222,12.8757777778,4.921,8.40806944444,25.0743333333,13.2991111111,4.484,8.45822222222
432.57,11.835,21.2308888889,14.062,12.9047777778,4.94744444444,8.44004861111,25.077,13.3085555556,4.51088888889,8.48327777778
432.93,11.7942222222,21.2307777778,14.062,12.9084444444,4.91511111111,8.40432638889,25.0686666667,13.2915555556,4.478,8.45438888889
433.29,11.8126666666,21.3102222222,14.0921111111,12.9496666667,4.95,8.42754166667,25.1284444445,13.33,4.49133333333,8.49194444444
433.64,11.8135555555,21.3386666667,14.0858888889,12.9697777778,4.94322222222,8.43572916667,25.1448888889,13.3323333333,4.49655555556,8.50083333333
434.00,11.8118888889,21.3347777778,14.0728888889,12.9643333334,4.92344444444,8.41043055556,25.1494444444,13.3125555556,4.49633333333,8.48005555556
434.35,11.8238888889,21.3498888889,14.1034444444,13.0088888889,4.94855555556,8.42448611111,25.1757777778,13.3282222222,4.51922222222,8.50911111111
434.71,11.8078888889,21.3295555556,14.108,13.0202222222,4.942,8.42279861111,25.1748888889,13.3203333333,4.497,8.49372222222
435.07,11.8306666666,21.3462222222,14.1221111111,13.0305555556,4.95444444444,8.39793055556,25.188,13.3373333333,4.48322222222,8.49044444444
435.42,11.841,21.4002222222,14.1475555555,13.0605555556,4.96344444445,8.39486805556,25.2225555556,13.3597777778,4.47544444445,8.50005555556
435.78,11.8473333333,21.435,14.1765555556,13.1171111111,4.96077777778,8.40097222222,25.2411111111,13.3544444445,4.46322222222,8.48033333333
