wavelength,Back_ChrChrf,Belly_ChrChrf,Breast_ChrChrf,Crissum_ChrChrf,Crown_ChrChrf,DorTail_ChrChrf,Patch10_ChrChrf,Rump_ChrChrf,Throat_ChrChrf,WingTip_ChrChrf
817.20,22.652,61.1625,45.8815,34.0648333333,21.5165,21.247,20.285,25.6736666667,51.6936666667,25.4811666667
817.50,22.6095,61.2861666667,45.0693333334,32.8271666667,21.5783333333,20.6413333333,19.7973333333,25.4968333334,51.3685,25.7218333333
817.81,22.5446666667,62.7046666666,45.3685,33.6496666666,21.689,20.9451666666,19.978,26.0416666667,52.474,26.3763333333
818.11,21.7406666667,62.2066666666,45.4496666667,32.358,21.0725,19.8448333333,18.4903333333,25.0271666667,51.5891666667,25.4603333333
818.41,20.7471666666,61.5013333333,44.4388333334,31.25,19.714,18.7673333333,17.5273333333,24.7245,51.0503333333,24.2941666667
818.72,20.2558333334,61.6816666667,44.7158333333,31.522,19.0761666667,18.2451666667,16.2846666667,24.6096666666,51.0301666667,24.3105
819.02,20.4418333333,61.6853333333,45.5515,31.7981666667,18.6091666667,18.3896666667,15.821,24.4833333334,51.3785,23.4961666667
819.33,21.0541666666,62.5785,46.3818333334,32.735,19.8716666667,19.6298333333,16.923,25.4273333333,52.9201666667,24.6295
819.63,20.5825,61.8453333333,45.9618333334,32.073,19.5546666667,20.0931666666,17.1316666667,24.8288333333,52.3006666667,24.0578333333
819.93,20.5193333334,61.5776666667,45.5596666667,31.8125,19.3633333333,20.286,16.8896666667,24.2193333333,51.6018333333,23.8748333333
820.24,20.2393333334,61.3968333333,44.654,31.3983333334,18.644,20.265,16.2766666667,23.3791666667,50.9845,23.2603333333
820.54,20.2451666667,61.3851666666,44.2281666666,31.566,18.7155,20.3318333334,16.219,23.4486666666,51.2336666666,23.1313333333
820.85,19.7485,60.7205,43.6383333333,31.808,18.4151666667,20.1328333333,15.8483333333,22.954,50.9301666667,22.5756666667
821.15,19.6866666666,60.126,43.443,31.336,18.3245,20.042,15.5036666667,22.7605,50.4308333333,22.3568333334
821.45,19.8636666667,60.3925,43.6395,31.5571666666,18.3995,20.2236666666,15.8023333333,22.811,50.7056666667,22.5998333333
821.76,19.8368333334,60.6233333334,43.8195,31.458,18.2628333334,20.4133333333,15.784,22.6476666667,50.8556666667,22.5368333333
822.06,19.8303333333,60.4425,43.7013333333,31.348,18.3045,20.4135,15.9223333333,22.3491666666,50.8355,22.3821666667
822.36,19.7035,60.336,43.4596666666,31.2338333333,18.2405,20.3796666666,15.9273333333,22.2065,50.5813333333,22.3408333333
822.67,19.6,60.2458333333,43.416,31.1321666667,18.205,20.2781666667,15.694,22.049,50.4416666667,22.1926666667
822.97,19.9186666666,60.7331666666,43.7381666667,31.5158333333,18.4295,20.411,15.963,22.3266666667,50.989,22.4946666666
823.27,20.3166666667,61.1651666666,44.1055,32.0005,18.7611666666,20.7423333334,16.3263333333,22.5613333333,51.4096666667,22.7191666666
823.58,20.5326666667,61.5248333334,44.6006666666,32.5085,19.085,20.9535,16.615,22.8135,51.8815,22.8651666666
823.88,20.515,61.5033333333,44.578,32.5813333334,18.9185,20.9348333333,16.4363333333,22.6423333333,51.7211666667,22.693
824.18,20.894,62.0661666667,45.2078333333,32.7433333334,19.1183333334,21.2721666667,16.737,22.8663333333,52.1743333333,23.058
824.49,21.1131666667,62.7158333334,45.765,33.0991666667,19.3356666666,21.4813333334,17.107,23.0023333333,52.4906666667,23.281
824.79,20.9141666667,62.4616666667,45.5685,33.1131666667,19.0598333333,21.4595,17.0033333333,22.9646666666,52.283,23.0688333333
825.09,21.355,62.7665,46.0533333333,33.7305,19.5803333333,21.4276666667,16.8853333333,23.3545,52.5625,23.3943333333
825.39,21.4115,62.8466666667,46.0096666667,33.8596666667,19.5048333333,21.333,16.8443333333,23.4813333334,52.39,23.5381666666
825.70,21.8586666666,63.2543333333,46.462,33.9935,19.7818333334,21.2505,17.1633333333,23.7203333333,52.6478333333,23.7575
826.00,22.5225,62.9055,46.794,34.2043333333,20.1201666667,21.7191666667,17.778,24.1666666667,52.5976666667,24.1818333333
826.30,22.3423333333,62.8546666666,46.9471666667,33.7706666667,19.957,21.5446666667,17.3646666667,23.93,52.3851666667,24.1985
826.61,21.9021666666,62.6935,46.817,33.4338333334,19.3773333334,21.2283333333,16.6206666667,23.7918333333,52.3545,24.0863333333
826.91,21.4686666667,62.5215,46.332,32.7625,19.3258333333,20.9135,16.518,23.7291666667,52.1351666667,24.1201666667
827.21,21.3371666667,62.407,46.6413333333,32.4006666667,19.3931666666,20.7445,16.7223333333,23.6051666666,52.102,24.3638333333
827.51,20.9801666666,61.87,46.0646666667,31.6433333334,19.0326666667,20.4811666666,16.2723333333,23.1691666667,51.6176666667,23.8773333334
827.82,21.1818333333,62.1515,45.9525,31.8393333333,19.429,21.0481666667,16.4743333333,23.3351666667,52.362,24.2031666666
828.12,21.1608333333,62.1371666667,45.9893333333,31.5745,19.5693333334,21.0906666667,16.4996666667,23.2893333334,52.278,24.213
828.42,20.9505,61.5485,45.4256666667,31.337,19.4976666667,21.1475,16.8353333333,23.0876666667,51.9498333333,24.2033333334
828.72,21.2085,62.0841666667,45.897,31.2513333333,19.9633333334,21.7695,17.2076666667,23.5455,52.4495,24.6273333334
829.02,20.8671666667,61.7866666666,45.8446666666,31.1366666667,19.9841666667,22.2035,17.0516666667,23.2903333333,52.6155,24.9433333333
829.33,19.4038333334,61.7578333333,44.9886666666,30.4291666667,19.1725,21.2796666667,16.1143333333,22.1153333333,52.0688333333,24.351
829.63,19.2555,60.9293333333,44.8363333333,30.3946666667,19.5215,21.2145,16.6526666667,22.1941666666,51.2593333333,24.1255
829.93,18.7863333334,59.5455,44.2511666667,29.811,20.2655,20.6618333333,17.2003333333,21.5613333333,50.1831666666,24.0926666667
830.23,17.9728333333,58.2013333333,43.535,28.4721666666,19.4113333333,19.9735,16.2036666667,20.42,49.1233333334,23.4623333334
830.54,18.4891666667,58.457,42.958,27.9725,19.8515,20.5766666666,16.525,20.5415,49.257,24.0095
830.84,18.4291666666,59.1486666667,43.4008333334,28.2901666667,20.1725,20.1538333333,16.7603333333,20.9598333334,49.7,24.2218333333
831.14,16.947,57.1748333333,42.4325,27.5973333333,19.5626666666,19.2825,16.7786666667,20.4408333333,48.281,23.281
831.44,17.5551666667,57.4718333333,43.1083333334,28.5818333333,20.4933333334,19.1875,16.794,20.6565,49.1656666667,23.8848333334
831.74,18.3455,59.519,44.6868333334,30.1141666667,21.4606666667,20.6645,18.1723333333,22.0666666667,50.9345,25.0778333334
832.04,19.2653333334,60.5708333334,45.5085,31.2,22.233,21.1743333333,18.4473333333,23.0028333334,51.8286666667,26.0346666667
832.35,19.7116666667,61.126,45.8705,32.0113333333,22.4746666667,21.3903333334,18.5976666667,23.3065,52.154,25.6386666666
832.65,21.2168333333,61.7321666667,46.2715,32.4833333334,22.903,22.6288333333,18.9966666667,24.4928333333,53.1935,26.028
832.95,21.5473333334,62.5648333333,45.6776666667,32.6451666666,22.8063333334,23.0786666667,18.7953333333,24.5846666667,53.894,26.0255
833.25,22.1153333334,63.0343333334,45.5275,32.938,22.5106666667,23.3878333333,18.9276666667,25.0556666667,54.1141666667,25.9081666666
833.55,23.6683333333,64.3011666667,47.2775,34.8906666666,23.3833333333,24.6551666667,20.0666666667,26.2721666667,55.397,26.902
833.85,23.849,64.157,48.1031666666,35.2996666666,23.6526666666,24.7628333333,20.3096666667,26.5556666666,55.2741666666,26.972
834.16,24.0653333333,63.8453333333,48.1646666666,35.6561666667,23.9291666667,25.1303333334,20.7793333333,26.558,55.076,27.2716666666
834.46,24.6813333334,64.848,48.7028333334,36.3101666667,24.0445,24.9478333334,20.871,26.6041666667,55.571,27.322
834.76,24.86,66.058,48.9283333333,36.7056666667,24.0686666666,25.3226666667,21.524,26.6618333333,55.868,27.5746666667
835.06,24.6276666667,65.8191666667,48.3435,35.8886666666,23.4078333333,24.3193333334,21.0836666667,25.4366666666,55.0718333333,26.7076666667
835.36,23.9135,64.6451666667,47.3048333333,34.9561666667,22.4146666666,22.91,20.3793333333,24.3811666667,54.3316666667,25.5088333333
835.66,23.649,64.4966666667,46.516,34.6765,21.8481666667,22.2765,20.1063333333,24.3875,54.0151666667,25.9226666667
835.96,22.9813333334,64.3733333334,46.3341666667,34.4478333334,21.8183333333,21.3823333333,20.2843333333,23.7563333333,53.3915,25.856
836.26,23.6081666666,63.8828333333,47.6088333333,35.0821666666,22.5193333333,20.9851666667,21.3776666667,24.1613333334,53.7116666667,26.5345
836.57,24.048,64.2915,48.037,35.7871666667,23.93,21.3585,22.4576666667,24.8721666667,54.5346666666,27.7973333334
836.87,22.057,62.2685,45.6015,33.1175,22.9838333333,18.5208333334,20.871,22.984,52.501,26.0888333333
837.17,21.5061666667,62.4645,44.9481666667,32.7195,23.3001666667,17.7525,20.302,23.0171666666,52.9273333334,26.1331666666
837.47,20.8203333333,61.6305,45.7681666667,31.8016666667,23.079,16.589,18.8476666667,22.5596666667,53.4266666667,26.1161666667
837.77,20.8473333334,62.0123333333,45.2623333333,30.017,23.2998333334,15.6355,18.227,22.5473333334,53.1495,27.4806666667
838.07,21.2593333333,62.1895,45.5228333333,29.4916666667,24.0036666667,16.1756666666,17.9663333333,23.4546666666,54.9105,28.394
838.37,20.7448333334,61.1406666666,44.9468333333,28.6938333333,24.2908333334,16.844,18.085,24.1431666666,54.6986666666,28.3981666666
838.67,21.2735,62.001,46.0681666667,30.311,25.5575,18.6618333333,20.129,25.1466666666,55.3696666666,29.2545
838.97,21.6145,61.0821666667,47.1353333334,30.8158333333,26.9386666667,20.139,21.3543333333,25.434,54.7453333334,29.2535
839.27,21.7746666666,61.3835,47.6065,31.5526666666,26.941,20.899,20.1983333333,25.2771666667,55.4291666667,28.6923333333
839.57,19.9263333334,60.1473333333,45.6631666666,30.4991666666,25.5951666667,21.0316666667,18.424,23.8661666667,53.1463333334,26.8426666666
839.87,20.3578333334,60.7041666666,46.82,30.0965,26.3771666666,22.3168333333,18.7393333333,24.0488333334,53.4925,27.598
840.17,20.6551666667,61.9086666667,47.6636666667,30.6268333333,26.4386666667,24.2165,20.342,25.2138333334,53.8175,28.2905
840.47,20.6976666667,61.578,46.4838333333,30.8175,25.3288333334,24.8715,20.1826666667,24.1853333333,53.2588333333,27.7873333333
840.77,20.9256666667,61.641,44.5771666667,31.63,25.4685,25.1276666667,20.7266666667,24.0206666667,51.7888333333,27.3423333333
841.07,20.3916666667,58.83,43.8188333333,31.8156666667,25.9106666667,25.7453333333,21.0266666667,23.4548333333,50.6071666667,26.0208333334
841.37,19.3266666666,56.48,43.0108333333,29.8528333333,24.3351666666,24.6465,20.034,21.4205,47.8493333333,24.137
841.67,21.7885,57.1025,44.7368333334,31.7486666667,26.5421666666,26.3158333333,21.7883333333,23.2031666666,48.387,26.4855
841.97,21.8198333334,57.5381666666,45.1413333334,30.8893333333,26.4136666667,27.3556666667,20.848,24.0283333333,48.1153333333,26.561
842.27,22.0888333333,57.486,45.2555,31.0226666667,26.3091666667,26.2476666667,21.38,23.1976666667,48.8293333333,27.6648333333
842.57,21.58,55.9731666667,45.376,29.7685,25.6263333334,26.2045,22.0293333333,23.1535,48.041,28.2916666667
842.87,21.8921666666,56.3865,47.2678333333,30.2255,25.683,26.571,22.7456666667,24.2485,48.7705,29.9521666667
843.17,19.1238333333,54.131,44.3376666666,28.5613333333,22.4715,23.9671666667,20.7973333333,22.5071666667,46.4741666667,27.2793333333
843.47,19.5778333334,53.9665,44.2505,29.1485,23.508,24.163,20.6696666667,22.4163333333,46.8703333334,28.6751666667
843.77,20.6948333333,55.063,45.9718333333,28.9726666667,24.2795,23.7618333334,21.286,23.0228333334,46.9326666667,29.527
844.07,21.678,55.9985,47.3426666667,28.0565,24.2218333333,23.0068333334,23.1586666667,24.2216666667,48.5573333334,29.613
844.37,23.5268333333,59.7661666667,50.1615,30.8311666667,25.1413333333,23.6483333334,25.9886666667,26.8766666667,50.9281666667,32.365
844.67,24.9591666666,61.7886666667,53.3333333333,33.9836666667,28.4553333333,26.3415,28.2926666667,30.1221666667,52.4388333334,35.569
844.97,20.13,59.6103333333,50.5626666667,30.909,24.9781666666,21.948,23.896,27.7921666666,51.2553333333,32.4673333333
845.27,17.8996666667,57.6255,49.4063333333,29.863,23.379,18.9496666667,21.461,25.16,51.1416666666,31.8721666667
845.57,15.738,58.0155,47.947,27.175,22.3851666667,17.742,18.7683333333,24.6335,50.7821666666,29.1298333333
845.87,16.7673333333,60.0905,48.795,27.3596666666,24.9498333333,17.9216666667,19.3773333333,25.8533333334,52.3595,30.0198333334
846.17,15.2553333333,61.8351666667,47.1226666667,26.8185,24.2668333334,17.3723333333,18.0236666667,23.8871666666,52.823,29.7503333333
846.47,16.0233333333,63.3918333334,50.7016666666,28.7135,27.6606666667,17.778,18.2456666667,23.0991666667,54.62,31.228
846.77,13.406,61.7755,49.6983333333,28.3816666667,28.3211666667,15.7005,16.908,20.5313333333,53.14,29.3478333333
847.07,9.69583333335,58.492,47.7186666666,28.644,27.3131666667,13.7513333334,16.4766666667,18.8213333333,51.711,24.9683333333
847.37,10.1531666667,57.4073333333,47.318,29.1823333334,28.7356666667,17.0498333334,14.6873333333,19.6678333333,50.5746666667,26.4368333334
847.67,10.0876666667,55.827,45.5513333334,25.8773333333,27.5688333333,18.233,10.6516666667,18.2331666667,48.3083333333,26.6293333334
847.97,7.28783333335,54.3726666667,41.1913333334,23.511,23.8276666666,15.0823333334,7.60433333333,15.1456666666,46.3245,23.1938333333
848.26,7.647,58.1045,43.5945,23.4641666667,24.6403333334,17.3201666666,6.53566666667,14.5098333333,46.0783333333,23.072
848.56,8.76166666665,59.8155,44.664,23.9131666666,26.2188333333,18.7088333334,9.09066666667,16.4031666667,47.5625,25.6256666666
848.86,10.5086666667,59.9061666667,46.3855,24.6985,27.0415,20.482,12.45,17.3361666667,47.1886666667,27.5101666667
849.16,8.3685,60.8296666666,43.4598333333,23.4176666667,22.0113333333,16.3856666667,7.31366666667,12.3066666667,43.7411666667,25.1056666667
849.46,13.8781666666,63.035,46.109,25.3568333333,25.681,18.8716666667,12.5813333333,17.5098333333,46.1088333333,27.8211666667
849.76,14.6388333334,64.1316666667,46.7048333333,22.877,22.7503333333,20.4688333333,11.6606666667,19.2016666666,47.9086666666,26.616
850.06,19.3508333333,68.664,50.499,24.0948333333,24.0325,25.9053333333,14.981,22.5968333333,52.4345,28.9013333333
850.36,19.0123333333,70.2468333333,50.3703333334,25.9876666667,25.3703333334,26.111,14.8146666667,23.6421666666,53.9506666667,32.3456666667
850.65,18.649,74.1633333333,50.4956666667,28.4388333333,25.1548333333,25.2166666667,14.746,22.057,54.2131666666,32.466
850.95,17.0603333333,77.1655,50.3936666667,28.7398333333,24.6063333334,23.7531666667,15.0916666667,20.9973333333,55.9711666666,30.3806666667
851.25,21.5415,79.3808333333,52.174,30.9616666667,28.5901666666,25.9551666667,18.8403333333,22.7931666667,58.4981666666,33.531
851.55,25.2168333334,76.0843333334,49.3183333333,33.519,29.368,26.7036666667,22.9246666667,22.6765,57.9923333334,35.7498333333
851.85,26.3593333333,76.3593333334,48.4633333333,34.2788333334,30.6148333333,27.9551666667,22.459,23.6405,57.1513333333,34.9881666667
852.15,23.3333333333,76.0,48.303,33.9393333333,27.6971666666,27.7575,18.182,22.4241666667,56.7273333334,33.091
852.45,22.0338333333,71.2428333334,46.4405,32.825,28.9266666667,28.4181666667,20.339,25.1978333333,54.1808333333,32.5988333334
852.74,18.7133333333,69.3566666667,44.6783333333,31.5205,28.1288333333,26.3158333333,17.31,23.4503333333,52.6315,31.1695
853.04,21.2376666667,69.2308333334,46.3766666667,35.5073333333,31.4381666667,25.4736666667,19.0636666667,25.1391666666,51.6723333333,33.612
853.34,18.942,67.8613333334,45.5631666667,36.8033333333,30.8305,21.5585,16.3823333333,26.5643333333,49.1468333334,33.3901666666
853.64,17.6123333334,66.1936666667,44.3261666666,33.0378333333,28.487,20.4491666667,12.2933333333,24.35,47.5768333333,32.565
853.94,16.7256666666,62.0143333334,43.934,31.4486666667,27.7385,19.1401666666,11.8963333333,24.5581666667,47.291,32.7443333333
854.23,21.1915,63.7456666666,48.454,35.3951666666,29.6676666667,20.7901666667,15.1203333333,28.0068333334,48.2245,34.364
854.53,19.4063333333,62.3286666667,46.975,34.3608333333,27.0548333333,18.5501666667,10.6163333333,27.5685,45.662,32.7055
854.83,20.9943333333,66.6081666666,51.111,36.6083333334,29.1228333334,20.5263333333,11.813,31.2863333334,48.889,35.0291666666
855.13,20.0743333333,68.7113333334,52.6643333333,36.9886666666,28.9343333333,19.9506666667,12.5153333333,30.7931666667,48.389,35.1921666667
855.43,26.5125,72.6571666667,54.4483333333,41.3403333334,34.5786666667,23.8433333333,20.5216666667,33.9265,52.3133333334,38.0783333334
855.72,23.8186666667,74.6486666667,54.7893333334,41.4431666667,32.1841666667,21.009,17.7523333333,30.5876666667,53.1926666666,36.143
856.02,23.7715,75.83,53.5856666666,42.7621666667,30.5441666667,20.0533333333,16.6003333333,29.4156666667,54.7806666667,36.5205
856.32,23.5886666667,74.328,50.4705,39.4491666667,30.3091666667,22.0431666667,19.758,28.8308333334,56.0483333333,36.4918333333
856.62,23.8845,70.9318333333,49.7376666667,35.433,29.5275,23.4908333333,22.8346666667,24.5406666667,55.84,34.6456666667
856.91,22.5296666667,70.4215,49.407,35.5733333333,28.0633333334,21.6075,24.7696666667,23.5176666667,53.5571666666,31.0935
857.21,21.5363333334,72.9081666667,50.0,34.7736666667,25.24,22.2223333333,24.9653333333,24.074,53.2235,27.7776666666
857.51,14.4346666666,69.6431666667,42.3361666667,28.7943333334,20.3128333333,18.601,19.4943333333,18.6011666667,50.5953333333,22.3215
857.81,12.6696666667,68.9291666667,40.6486666667,29.2608333333,18.9291666666,20.2113333333,20.8146666667,15.8371666666,50.2263333333,20.9651666666
858.10,7.67549999998,62.6461666666,34.5761666667,25.9505,15.6433333333,18.7865,15.497,10.6725,45.5408333333,17.1053333333
858.40,6.15483333334,56.57,31.7428333333,25.5188333334,13.5546666667,18.4646666666,13.1396666667,9.19766666669,43.5685,14.2463333333
858.70,0.34016666667,51.4965,25.7823333334,20.6803333333,6.46266666666,14.0136666666,6.66666666667,6.2585,38.7755,9.93183333335
858.99,3.71133333333,52.564,27.7328333333,23.1445,8.70433333331,16.3966666666,8.502,9.91866666667,40.351,11.9431666667
859.29,1.55650000002,50.3893333333,27.4968333334,24.9028333333,12.127,16.083,10.8946666667,9.27349999999,38.3918333334,11.6081666667
859.59,0.809833333335,52.9013333333,28.6098333334,29.892,11.471,15.722,11.741,8.97416666666,39.3388333333,11.9431666667
859.89,2.9645,56.917,28.4585,33.6626666667,13.307,18.9723333334,13.0436666667,14.0973333334,41.436,14.8881666667
860.18,6.59200000002,60.5721666667,31.53,36.5671666666,17.1021666667,22.3876666667,16.0446666667,16.6046666667,44.5271666667,18.9055
860.48,8.42650000002,61.9578333333,34.3246666666,39.9008333334,22.305,24.2875,17.596,16.8525,46.2825,21.8711666666
860.78,9.54916666669,60.2016666667,36.4765,40.6881666667,23.5468333333,23.7246666667,17.4376666667,17.0818333333,44.306,23.1318333333
861.07,9.01533333335,59.6085,37.485,39.917,25.2075,22.1233333334,18.7426666667,19.7508333334,44.3653333333,22.0638333333
861.37,7.78633333331,63.192,42.5998333334,41.3126666667,26.5123333333,20.1415,21.3643333333,22.9088333333,47.3615,22.072
861.67,11.155,67.979,47.9001666666,44.9475,29.9211666666,22.4408333333,26.2466666667,27.034,51.1813333333,25.7873333333
861.96,16.538,72.2006666667,53.6036666667,50.8365,36.8725,25.9976666666,31.6603333333,31.1453333333,56.242,29.987
