wavelength,Back_HemRusf,Belly_HemRusf,Breast_HemRusf,Crissum_HemRusf,Crown_HemRusf,DorTail_HemRusf,Patch10_HemRusf,Rump_HemRusf,Throat_HemRusf,WingTip_HemRusf
589.42,7.17546666667,13.6762666667,18.4409333333,8.67986666666,6.25473333333,7.337,22.0489333333,11.2698555556,20.2810666667,8.7036
589.76,7.20646666667,13.7102666667,18.4541333333,8.70186666666,6.27813333333,7.34626666667,22.1028,11.3101555556,20.3345333333,8.7438
590.09,7.18113333334,13.6777333333,18.4991333333,8.69020000001,6.24313333334,7.32506666666,22.1580666667,11.2981555555,20.3663333334,8.71206666667
590.43,7.0642,13.5471333333,18.4133333333,8.59160000001,6.14526666667,7.2192,22.0600666667,11.1843666667,20.2458666667,8.5962
590.77,7.07026666667,13.5756,18.4758,8.58306666667,6.10193333333,7.21133333333,22.1689333333,11.2001222222,20.3120666667,8.58186666667
591.11,7.07353333333,13.604,18.5196666667,8.58086666666,6.07686666667,7.20273333333,22.2198,11.1987666667,20.3592666667,8.5508
591.44,7.08866666667,13.6291333333,18.6074666667,8.61160000001,6.10113333333,7.223,22.3124666667,11.2388777778,20.4421333333,8.57913333333
591.78,7.0434,13.6091333333,18.6298,8.59680000001,6.06646666667,7.20813333334,22.3166666667,11.2187555556,20.4623333333,8.5404
592.12,7.06886666667,13.6578,18.6842666667,8.62646666667,6.09446666667,7.2212,22.4027333334,11.2123111111,20.4995333333,8.5622
592.46,7.04146666667,13.6099333333,18.7268666667,8.5832,6.07593333333,7.21173333334,22.423,11.1926777778,20.5128666667,8.51993333333
592.79,7.1392,13.732,18.9108,8.71173333333,6.1834,7.3428,22.572,11.3150333333,20.7092,8.60633333333
593.13,7.1286,13.7040666667,18.891,8.67120000001,6.13513333333,7.30666666667,22.5824,11.2743444444,20.7043333333,8.52366666667
593.47,7.161,13.7678666667,19.0107333333,8.67866666666,6.18366666667,7.35646666667,22.6676666666,11.2933555556,20.7875333333,8.54766666667
593.80,7.23766666667,13.8503333333,19.1006,8.73033333333,6.25193333333,7.4242,22.7505333333,11.349,20.9016,8.6406
594.14,7.332,14.0039333333,19.2564,8.84540000001,6.3812,7.5132,22.9392,11.4775444444,21.0735333333,8.75813333334
594.48,7.34753333333,14.0426,19.3460666667,8.85753333333,6.4082,7.53773333334,23.0470666667,11.5279,21.1581333333,8.78680000001
594.81,7.38073333333,14.1077333333,19.4208666667,8.90866666667,6.46126666666,7.56753333333,23.1379333333,11.5881444444,21.2744,8.83746666667
595.15,7.30866666667,14.0392,19.3977333333,8.822,6.3828,7.46973333333,23.1178666667,11.4889222222,21.2582,8.76080000001
595.49,7.27926666667,14.0190666667,19.3979333333,8.77993333333,6.34886666667,7.4042,23.1324666667,11.4387444444,21.2714666667,8.70833333333
595.82,7.28546666667,14.0170666667,19.4239333333,8.74760000001,6.3264,7.401,23.1428666667,11.4502222222,21.3267333333,8.7068
596.16,7.3378,14.0773333334,19.4976,8.80366666667,6.36473333333,7.43786666667,23.1858,11.4858888889,21.3992,8.75966666667
596.50,7.2942,14.0237333333,19.4672666667,8.72653333333,6.29026666667,7.36073333333,23.1908,11.4486333333,21.3358,8.69753333333
596.83,7.3246,14.0921333334,19.5755333334,8.77353333334,6.35066666667,7.40926666667,23.2777333333,11.5144222222,21.4528,8.75433333333
597.17,7.30566666667,14.0822666667,19.583,8.78060000001,6.3408,7.37933333333,23.2966666667,11.5129333333,21.4627333333,8.76279999999
597.51,7.29733333333,14.0704,19.5888,8.77486666666,6.3414,7.366,23.3203333333,11.5291111111,21.4752666667,8.77533333334
597.84,7.34646666667,14.0949333333,19.6335333333,8.791,6.37093333333,7.41086666667,23.352,11.5530777778,21.5006,8.80320000001
598.18,7.4038,14.1502,19.7138666667,8.86913333333,6.42646666667,7.4878,23.393,11.5869111111,21.5884666667,8.84546666666
598.52,7.3914,14.1273333334,19.7234,8.83593333334,6.4116,7.47886666667,23.4194,11.5757666667,21.5683333333,8.84073333333
598.85,7.4674,14.1934,19.8198666667,8.8968,6.48733333333,7.5612,23.5132,11.6653666667,21.6398,8.88546666667
599.19,7.5786,14.2847333333,19.9536,8.99180000001,6.58586666667,7.6532,23.6642666667,11.7805222222,21.7599333333,9.01319999999
599.53,7.55793333333,14.2922,19.9918,8.99153333333,6.587,7.63446666666,23.7034,11.7672666667,21.7557333333,8.98506666666
599.86,7.50853333333,14.257,20.0186,8.94740000001,6.53713333333,7.59613333334,23.7952,11.7731777778,21.7642,8.92979999999
600.20,7.52486666667,14.298,20.0728,8.95293333333,6.55626666667,7.61166666667,23.8498666667,11.7875,21.8343333333,8.98873333333
600.53,7.42726666667,14.2072,20.0274,8.85126666667,6.442,7.49526666667,23.8188,11.6872444444,21.7731333333,8.9022
600.87,7.31,14.1388,19.9946,8.75713333333,6.3216,7.40886666667,23.7775333333,11.5941,21.7648,8.79533333333
601.21,7.2628,14.1030666667,20.0446,8.71659999999,6.27933333333,7.3612,23.8185333333,11.5600666667,21.7736,8.72366666667
601.54,7.1976,14.067,20.0694,8.68146666667,6.21866666667,7.32073333333,23.8223333333,11.4952,21.7874,8.6704
601.88,7.16926666667,14.0760666667,20.1150666667,8.64086666667,6.17606666667,7.2912,23.8852,11.5111444444,21.7821333333,8.65673333333
602.21,7.15286666667,14.0621333334,20.1628666667,8.65533333333,6.16333333333,7.2688,23.9325333333,11.4951222222,21.8168,8.65546666667
602.55,7.1828,14.1096,20.2438666667,8.69113333333,6.17346666667,7.29513333333,24.0088,11.5146222222,21.9227333333,8.70766666667
602.88,7.13793333333,14.0764666667,20.2500666667,8.63320000001,6.1296,7.26326666667,23.9981333333,11.4565666667,21.8964666667,8.63993333333
603.22,7.15726666667,14.1275333333,20.3411333333,8.66893333333,6.16693333333,7.3008,24.1136666667,11.5165222222,21.9847333333,8.70686666667
603.56,7.21886666667,14.2317333333,20.411,8.7316,6.234,7.36553333333,24.1885333333,11.5712333333,22.0896,8.77319999999
603.89,7.245,14.2416666667,20.4938666667,8.78153333334,6.25826666667,7.3824,24.2640666667,11.5790666667,22.1759333333,8.78866666666
604.23,7.2906,14.2706666667,20.5683333333,8.85793333334,6.30566666667,7.44866666667,24.3392666667,11.6215,22.2484,8.8308
604.56,7.39573333333,14.3528666667,20.6872,8.95133333333,6.394,7.53733333333,24.4991333333,11.7206666667,22.3570666667,8.93653333333
604.90,7.4084,14.3919333333,20.7370666667,8.97953333334,6.40566666667,7.57133333333,24.5531333333,11.7393222222,22.4074,8.959
605.23,7.44226666667,14.4101333333,20.7985333333,9.01420000001,6.44686666667,7.59773333333,24.6289333333,11.7988111111,22.4854666667,9.00420000001
605.57,7.54486666666,14.4976666667,20.916,9.10986666667,6.5458,7.67666666667,24.7264,11.8884333333,22.6114666666,9.10053333333
605.90,7.59106666667,14.5566666667,20.988,9.13486666667,6.5486,7.70873333333,24.7855333333,11.9298222222,22.7005333333,9.13659999999
606.24,7.5566,14.5512666667,21.0241333334,9.08846666666,6.49926666667,7.678,24.8360666667,11.9243,22.7315333333,9.10853333333
606.58,7.61733333333,14.6367333333,21.1648666667,9.16233333333,6.5492,7.77146666667,24.9876666667,12.0152444444,22.8836,9.18140000001
606.91,7.71613333333,14.7269333333,21.3004,9.25446666667,6.618,7.82406666667,25.1003333333,12.0954222222,23.0084,9.25406666667
607.25,7.73426666667,14.7427333333,21.3801333333,9.288,6.63686666667,7.8436,25.1936,12.1162888889,23.059,9.28760000001
607.58,7.71726666667,14.8094,21.4551333333,9.31366666667,6.6518,7.85693333333,25.3031333333,12.1967333333,23.1296666667,9.28239999999
607.92,7.8008,14.9154666667,21.5782666667,9.40173333333,6.73933333333,7.949,25.4366666667,12.3063,23.2332,9.35540000001
608.25,7.765,14.8959333333,21.6126,9.37406666667,6.7072,7.9472,25.4815333334,12.3393111111,23.2412,9.31253333334
608.59,7.73973333333,14.8872666667,21.6354,9.35313333334,6.68333333333,7.92,25.5464666667,12.3639444444,23.2621333333,9.28873333333
608.92,7.70806666667,14.8961333333,21.6634666667,9.33453333333,6.65013333334,7.89453333333,25.5892,12.3659888889,23.2443333333,9.27759999999
609.26,7.6066,14.8588666667,21.6289333333,9.27366666667,6.58706666667,7.83506666667,25.5884,12.3106333333,23.2025333333,9.217
609.59,7.54933333333,14.8088,21.5948,9.21513333334,6.56886666667,7.78566666667,25.6084666667,12.2790555556,23.1561333333,9.17753333333
609.93,7.5818,14.8362,21.6416666667,9.27066666667,6.614,7.8312,25.664,12.3439888889,23.1799333333,9.22006666667
610.26,7.52326666667,14.785,21.6149333333,9.24746666666,6.602,7.7684,25.6587333333,12.3087222222,23.1220666667,9.181
610.60,7.46506666667,14.7575333333,21.5884,9.21893333333,6.5406,7.753,25.6474666667,12.2861555556,23.0959333333,9.13719999999
610.93,7.4146,14.6861333333,21.5396,9.16206666666,6.479,7.68433333333,25.6054666667,12.2532777778,23.0759333333,9.04573333334
611.27,7.43226666667,14.6696,21.5385333333,9.14900000001,6.459,7.67313333333,25.6150666667,12.2198666667,23.0668666666,9.04140000001
611.60,7.3314,14.5973333333,21.5024,9.04260000001,6.3578,7.56386666667,25.5732,12.1513,22.9923333333,8.95100000001
611.93,7.32806666667,14.604,21.5198666667,9.03973333334,6.37286666667,7.53566666667,25.5820666667,12.1334777778,23.0068666667,8.94613333334
612.27,7.35593333333,14.6192,21.5994,9.03999999999,6.4024,7.56646666667,25.6155333333,12.1498333333,23.0427333333,8.98513333333
612.60,7.363,14.6507333333,21.686,9.0342,6.41126666667,7.57953333333,25.6961333333,12.1840555556,23.1414,8.99740000001
612.94,7.30046666667,14.5657333333,21.6331333333,8.95653333333,6.363,7.5064,25.6439333333,12.1184777778,23.1046666667,8.93540000001
613.27,7.29766666667,14.5686666667,21.6806666667,8.95713333333,6.3304,7.52193333333,25.6851333333,12.1084555555,23.1376,8.89326666667
613.61,7.24613333333,14.5384666667,21.6896666667,8.93273333334,6.3026,7.47493333333,25.6760666666,12.0564555555,23.1628666667,8.82486666667
613.94,7.25986666667,14.6084666667,21.7569333333,8.92806666666,6.29266666667,7.48746666667,25.7588666667,12.1161222222,23.2920666667,8.86006666666
614.28,7.21846666667,14.5577333333,21.7804,8.89093333334,6.26693333333,7.44493333333,25.7708,12.0595777778,23.2913333333,8.8202
614.61,7.2492,14.6488,21.8625333333,8.94873333334,6.3136,7.52513333333,25.8398666667,12.1119666667,23.349,8.91173333333
614.94,7.2468,14.6487333333,21.917,8.94446666666,6.32286666667,7.56233333333,25.888,12.1364666667,23.3778,8.92053333333
615.28,7.28993333333,14.7263333333,22.0683333333,8.99493333334,6.3878,7.632,26.0622,12.2135555556,23.5633333333,8.98740000001
615.61,7.26806666667,14.7116,22.1102,8.9598,6.333,7.59946666667,26.1036,12.1935888889,23.6166666667,8.9442
615.95,7.22966666667,14.6622,22.0558666667,8.93773333333,6.2758,7.52986666667,26.1046666667,12.139,23.6026666667,8.87833333333
616.28,7.16773333333,14.5882666667,21.9808,8.86426666667,6.18553333333,7.4546,26.1173333333,12.0534333333,23.5421333333,8.81126666667
616.61,7.1836,14.6442666667,22.0670666667,8.88193333333,6.16706666667,7.46286666667,26.2302,12.0755333333,23.6181333333,8.85046666667
616.95,7.2746,14.7466666666,22.211,8.99026666667,6.27826666667,7.52633333333,26.3779333333,12.2024,23.7856666667,8.97386666667
617.28,7.3748,14.8687333333,22.3108666667,9.07653333333,6.35246666667,7.615,26.5514,12.3326666667,23.8849333333,9.08966666667
617.62,7.4328,14.8899333333,22.3992666667,9.1294,6.39053333333,7.64113333333,26.5798666667,12.3642,23.9070666666,9.14073333333
617.95,7.49486666667,14.9479333333,22.5138666667,9.18706666667,6.45553333333,7.70973333333,26.7116666667,12.4598777778,23.996,9.22566666667
618.28,7.51113333333,14.9484666667,22.5858666666,9.2128,6.4668,7.7262,26.8080666667,12.4903888889,24.0541333334,9.21493333334
618.62,7.55793333333,15.0538666667,22.7269333333,9.26166666667,6.514,7.787,26.9768,12.5858666667,24.2185333333,9.3052
618.95,7.68,15.1412666667,22.8109333333,9.38553333333,6.63073333333,7.9094,27.1225333333,12.7269444445,24.3025333333,9.43673333333
619.28,7.8072,15.3041333333,22.9777333333,9.51013333333,6.75993333333,8.04233333333,27.3142,12.8751666667,24.4254666667,9.59466666667
619.62,7.86206666667,15.4284,23.0767333333,9.56846666667,6.8268,8.11613333333,27.3804666667,12.9581666667,24.518,9.67886666668
619.95,7.9772,15.5585333333,23.2319333334,9.71226666667,6.96066666667,8.23873333333,27.5018,13.0837888889,24.6822666667,9.79600000001
620.28,8.06426666667,15.6455333333,23.3612,9.78333333333,7.03013333333,8.28786666667,27.6577333333,13.1663444444,24.7839333333,9.86419999999
620.62,8.03773333333,15.6716666667,23.4368666667,9.7926,7.036,8.297,27.7234,13.1768111111,24.8134,9.85733333333
620.95,8.01926666667,15.6775333333,23.5131333333,9.79513333334,7.0408,8.30186666667,27.7513333333,13.1713,24.8443333333,9.83793333333
621.28,7.91053333333,15.5987333333,23.4109333333,9.6964,6.92586666667,8.23273333333,27.7353333333,13.077,24.7466,9.72833333333
621.62,7.81893333333,15.4985333333,23.313,9.58813333334,6.80993333334,8.12073333333,27.684,12.9757555555,24.6933333333,9.5854
621.95,7.85573333333,15.5460666667,23.4257333333,9.61826666667,6.84913333333,8.135,27.7956666667,12.9878555556,24.7881333333,9.63106666667
622.28,7.8244,15.4824,23.3912666667,9.60526666666,6.82446666667,8.09366666667,27.7316666667,12.9226666667,24.7336666667,9.5758
622.62,7.59173333333,15.2844,23.2361333334,9.35120000001,6.5642,7.83473333333,27.5302,12.6482111111,24.5516666667,9.30980000001
622.95,7.435,15.1092,23.1334666667,9.2146,6.41506666667,7.67586666666,27.4153333333,12.4709555556,24.4788666667,9.1688
623.28,7.37313333333,15.0452666666,23.1804,9.16433333333,6.33706666667,7.59166666667,27.4828,12.4321444445,24.4676666667,9.09406666667
623.62,7.33673333333,14.9931333333,23.1702666667,9.09506666667,6.2808,7.54566666667,27.4632666667,12.4068666667,24.4282666667,9.03906666667
623.95,7.30866666667,14.9539333333,23.208,9.08713333334,6.2958,7.552,27.491,12.4223666667,24.4591333333,9.02220000001
624.28,7.27233333333,14.9012,23.207,9.01046666666,6.22653333333,7.51806666667,27.4684666667,12.3460333333,24.4476666667,8.95733333333
624.62,7.1846,14.8404666667,23.1382666667,8.93853333333,6.15653333333,7.4364,27.4766666667,12.2838666667,24.4422666667,8.89966666666
624.95,7.27373333334,14.8920666667,23.2832666667,9.02139999999,6.26006666667,7.5184,27.6215333333,12.3553777778,24.6004,8.98306666666
625.28,7.32586666667,15.0084666667,23.4635333333,9.10453333333,6.3544,7.6062,27.7659333333,12.4427777778,24.7236666667,9.08633333333
625.61,7.26093333333,14.9964666667,23.4400666667,9.06360000001,6.31193333333,7.5642,27.7864666667,12.4391888889,24.7714,9.03673333333
625.95,7.2162,14.9830666667,23.4875333333,9.01573333334,6.2866,7.525,27.8670666667,12.4560777778,24.822,8.98813333333
626.28,7.29633333333,15.0658666667,23.5983333333,9.10280000001,6.35626666667,7.612,28.0112,12.5600888889,24.902,9.09093333334
626.61,7.4042,15.2125333333,23.738,9.22493333333,6.48273333333,7.74346666667,28.1836,12.7023666667,25.0822,9.21393333333
626.94,7.53046666667,15.3338,23.8692666667,9.35493333333,6.62466666667,7.8872,28.3734,12.8184444444,25.2538,9.33773333333
627.28,7.5584,15.3562,23.8982666667,9.38366666666,6.6718,7.88006666667,28.4064666667,12.8171333333,25.2862666667,9.3554
627.61,7.56653333333,15.3866666667,23.9390666667,9.39906666667,6.65266666667,7.8628,28.4314,12.8343333333,25.356,9.37026666667
627.94,7.61946666667,15.4529333333,24.0128666666,9.46660000001,6.6958,7.9062,28.5308666667,12.9082888889,25.4074,9.4352
628.27,7.67373333333,15.533,24.1543333333,9.5056,6.71966666667,7.94273333333,28.6375333333,12.9726111111,25.4833333333,9.48446666667
628.61,7.58646666667,15.5161333333,24.0966,9.44320000001,6.64426666667,7.8498,28.6124666667,12.9364333333,25.4247333333,9.39406666667
628.94,7.53073333333,15.4590666667,24.065,9.39393333333,6.58693333333,7.78226666667,28.6351333333,12.8915,25.3898,9.3222
629.27,7.52193333333,15.4227333333,24.0839333333,9.37053333333,6.55393333333,7.7462,28.6299333333,12.8671888889,25.3481333333,9.31020000001
629.60,7.55913333333,15.4541333333,24.1405333333,9.40806666667,6.58993333333,7.75893333333,28.6943333333,12.8821,25.3726666667,9.35086666666
629.94,7.61486666667,15.5281333333,24.2342,9.47540000001,6.65366666667,7.80273333333,28.7794,12.9479666667,25.4992666667,9.43759999999
630.27,7.60333333333,15.5236666666,24.2404,9.43326666666,6.60473333334,7.8008,28.7632666667,12.9276111111,25.4346666667,9.41393333333
630.60,7.50413333333,15.4604666667,24.1670666667,9.32113333333,6.51053333333,7.70313333333,28.6621333333,12.8381666667,25.3602666667,9.3642
630.93,7.4756,15.5347333333,24.2100666667,9.30413333334,6.4972,7.7144,28.797,12.8923777778,25.4447333333,9.41159999999
631.26,7.49413333334,15.5579333333,24.2547333333,9.30453333333,6.5174,7.73886666667,28.8883333333,12.9128777778,25.4536,9.4006
631.60,7.46886666667,15.5628,24.3166666667,9.276,6.52753333333,7.70446666667,28.9309333333,12.9187,25.5224,9.3756
631.93,7.53533333333,15.5946,24.4443333333,9.35506666666,6.58693333333,7.81766666667,29.0284666667,12.9582666667,25.6512,9.44339999999
632.26,7.61986666667,15.6978666667,24.5932,9.4254,6.6466,7.9044,29.1282,13.0354111111,25.7775333333,9.5628
632.59,7.63446666667,15.748,24.6355333333,9.42273333334,6.66373333333,7.9132,29.155,13.0574111111,25.8571333333,9.56786666668
632.92,7.66133333333,15.8079333333,24.7368,9.4502,6.7236,7.9742,29.2356,13.1231,25.9654666667,9.62633333332
633.26,7.6602,15.8357333333,24.74,9.44153333333,6.7214,7.96993333333,29.2392,13.0948333333,25.9794,9.63173333334
633.59,7.59873333333,15.7836,24.6997333333,9.35646666667,6.6748,7.93793333333,29.232,13.0264777778,25.9432666667,9.53873333335
633.92,7.5218,15.758,24.7322,9.29293333333,6.62166666667,7.85433333333,29.2276666667,12.9670444445,25.9559333333,9.44653333333
634.25,7.59993333333,15.8668666667,24.8946,9.37559999999,6.683,7.92073333333,29.4342,13.0736555556,26.109,9.50106666666
634.58,7.6404,15.8624,24.9248666666,9.42633333334,6.7068,7.93853333334,29.3931333333,13.0702444445,26.122,9.50093333333
634.91,7.64133333333,15.8399333333,24.95,9.42046666667,6.68353333333,7.94233333333,29.3644,13.0511666667,26.0915333333,9.48726666667
635.25,7.6598,15.8862,24.9639333333,9.49899999999,6.70793333333,8.00606666667,29.4428666666,13.1023222222,26.1515333333,9.56093333335
635.58,7.61613333333,15.8204,24.8827333333,9.418,6.647,7.91333333333,29.4000666667,13.0754111111,26.076,9.49993333333
635.91,7.64213333333,15.8595333333,24.9436666667,9.43293333333,6.6722,7.96293333333,29.519,13.0981777778,26.1768666667,9.52566666667
636.24,7.67626666667,15.8482,24.9688,9.45213333333,6.67406666667,7.96553333333,29.5739333333,13.1075444444,26.1926666667,9.5388
636.57,7.7402,15.9002666667,25.0484,9.50426666666,6.70773333333,8.016,29.668,13.1034333333,26.2302666667,9.54213333334
636.90,7.76413333333,15.8814666667,25.1010666667,9.52839999999,6.7172,8.0344,29.7343333333,13.1713777778,26.248,9.54000000001
637.23,7.85253333333,15.9587333334,25.187,9.62240000001,6.78693333333,8.13046666667,29.8024666667,13.2842888889,26.3133333333,9.63466666667
637.56,7.85706666667,15.9466666667,25.1989333333,9.65660000001,6.77946666667,8.12193333333,29.8897333333,13.2763333333,26.3426,9.63200000001
637.90,7.67086666667,15.7618,25.0184,9.46273333333,6.5938,7.95966666667,29.7451333333,13.0934777778,26.1754666667,9.46146666666
638.23,7.66613333333,15.7616666667,25.0968666667,9.41926666667,6.55926666667,7.94693333333,29.8716,13.1224666666,26.2509333333,9.44186666667
638.56,7.64853333333,15.8357333333,25.1293333333,9.43453333334,6.5772,7.94386666667,29.9775333333,13.1810555555,26.3592666666,9.46493333333
